,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.01809333893396388,,,,,,,,,,,,0.004155008050965372,,0.07765107875444528,,
BMP1,0.07730745168207806,0.10674274314750451,0.06282352209327066,0.020356602967485298,0.12812521289463052,0.019767046273482903,0.017817554625715857,0.21603908379800507,0.41458345456689805,0.0744565750335719,-0.042938720231609266,-0.051451827208314364,0.10611710957815873,0.17758182594971006,0.06119092821771505,0.15388003124740285,0.033886325311547755,0.08765567765523985,0.08365646136803324,-0.04930272975987947,0.0916089586219668,0.00582093802134506,0.08166998409574085,0.08407348526555053,0.11991851493618431
NDP,0.047117604592220926,0.1549804463529065,0.05724012070940584,0.03764727792738631,0.03720505707013086,0.017458355372363864,-0.07107687953216406,0.061819047671813905,0.07239962533956801,0.022776930480382256,-0.019070478941888954,0.010470521553617718,0.1250981275171769,0.10450648888661457,0.06767735978479297,0.011529930246204788,-0.029540175355759448,0.041753906878729735,0.06873289958215538,0.1266210004775855,0.09108152773011255,-0.08189128045204415,0.20828503601162432,0.08307288338202452,-0.06357053539742144
TNFSF18,0.03016647748682406,0.05805377232422418,0.04278726914302438,0.011854390136800265,,,,0.04199865430162317,0.13985910478858157,0.018037706276950116,,,,,0.13748977732111653,,-0.10338049474667407,,,,0.08275566539831035,,0.02184115157600554,0.14736150009173257,
IL36G,,,,,,,,,,,,,,0.05110486365278775,,,,,,,,,,,
RTN4,-0.0966959088149729,-0.17208370960739128,-0.01050518725646604,0.00463622219408158,0.01711420116684851,-0.01803576585095501,0.008254268986501273,-0.2595322660540974,-0.49933547892423025,-0.07755627821611188,-0.050877752651084934,0.03808837970885252,-0.0971778346197936,-0.2781915731268847,-0.19987974779026843,-0.08867144116839813,0.023171436201402454,-0.09869144557788616,-0.06280165509243578,-0.09225997785369955,-0.11658305788889162,-0.012795895359227797,-0.008504904260845506,-0.19285886408882572,-0.0469072925900412
HEBP1,-0.002347988557729996,-0.0015227699588407,0.04792191867060276,0.01218251363202453,0.026787609541652425,0.0282431504918729,-0.034144309468857596,0.11277523267689853,0.19920041895379562,-0.06978971252673138,0.03448980677608847,0.021111866605419194,-0.01090083618911065,0.00793264966091942,0.008048623968743292,0.04306951467689236,-0.0498132903061465,0.006178104705268432,0.0661831814202137,0.025108814341771497,-0.022308749699593195,0.05204062116569853,0.19762799828885896,0.18432154312492552,0.10116372346039987
WNT7B,0.004285368828166842,-0.026340078990737356,-0.012487065437012466,-0.02250268061298201,0.08080658486590872,-0.016084438388774266,-0.011668209939765337,0.00012312055642587345,-0.20433837173189692,-0.017816459789555858,-0.010262732549534434,,0.03606194608812382,-0.08371625552275364,0.03622420058252838,-0.026980183673568497,,-0.08897031067201315,0.043751603896195805,-0.025258362344316634,0.03358265097587921,-0.060909172090403634,0.01605387594720882,0.07418102455733673,0.009327121234273091
PTMA,0.056762299618563536,-0.179822416392848,0.10312903878680754,0.06984304105756117,0.07689657790569884,-0.027244420800438054,0.06255271776726219,0.33941353984069206,-0.20056435478455711,-0.05891728514167286,0.037165758345748125,-0.02319334901316473,0.19153803637817143,0.1868872961679892,-0.15430875203131755,-0.1270113094481922,0.0005903351897079992,-0.13116843519402147,-0.08306471405540822,-0.009813994137582506,-0.10482900345302885,0.08507219127182061,-0.14954567370409103,0.01521830640014791,-0.010629843164198845
FASLG,0.015160639947618335,,,,,,,,,,,,,,,,,,,,,,-0.03050893665758779,,
CEACAM1,0.0006050785300712712,,-0.015425596820591542,-0.029910550032131084,,0.011285790685979851,-0.0017811675077000226,,0.15197057670942543,-0.03606569724766734,,,,,,0.07708245103592529,-0.026579340008726655,0.058641031674226914,-0.006875871125432585,0.023298694489972703,0.03960679895177471,-0.017241436042100895,0.026653538610834523,,
PDAP1,0.13281486161244607,0.024307750691947627,0.149362810968147,0.0786724470804133,0.07987402499523451,0.038067937251060335,-0.0064984962235016715,0.17510359949440213,0.3875385632420241,0.016353566893946313,-0.001847427671604229,0.027375028682445308,0.21437258004790755,0.13464133192896144,0.06399827991127353,0.011763408431818168,0.024428651375811225,-0.03495317335287892,0.05122274655629227,-0.003937733865181966,-0.0005397771472694545,0.06963621138260946,0.044051569449477156,0.06113391274133489,0.06810328019137904
QDPR,-0.06411594323544739,0.14506745142972763,0.02869725863901317,-0.06735874439200178,0.06238595233797407,-0.01854390327265468,-0.001186807537700656,-0.11171074327845563,-0.3680072245740615,-0.026839098606521287,0.013320265560948088,0.03767124602170415,0.11530671131354449,-0.023613428240219746,-0.006540859847217635,0.1351125001044329,-0.008802360433127737,-0.15741287858598843,-0.03570894233742889,-0.021081840690634606,-0.12902800209524856,0.04361775247985616,0.11951077880744664,-0.1566112971036137,0.07597923191135525
POMC,-0.014633422244506457,0.00718749047281372,0.01192924313077476,-0.018506800269698278,,-0.014945709183598674,0.047292108165551294,0.028521575541413057,-0.018820192577368177,0.03464945260866478,0.06866121957662238,0.011195806250175515,0.03401795516077279,-0.033327805545455204,0.06947955942781565,0.05141529704338005,0.08158572658083894,0.0725292200118288,0.046292697033034035,0.04997149757408782,-0.045909158464573545,-0.05258958303562065,0.1020161666615811,0.07647341990303412,0.09251057277377
CCL18,,-0.03198571701160801,0.03456716702359583,,,,,,,,,0.006939512829313253,0.07755233295192039,,,0.06417894380827327,,-0.10455448301503527,0.03827892309976974,0.009626209044986029,,-0.04329389149635305,,,
CCL17,,,,,,-0.0016329661637574171,,,,-0.013897896556995583,-0.01592993637864172,,,-0.03179768556088731,,,,,-0.06467859878475005,0.0012908787326593642,-0.03065215327171429,,0.04517266487440401,,
VEGFD,,0.018566565357301994,-0.0028637620653348917,-0.016097718880587773,,0.039315391260849215,0.04654374447636846,,0.14284951026391032,-0.01743241910559881,0.06196825684781672,0.010841620760998644,0.09299536334982574,-0.018874777957223386,,-0.018785511318941156,0.057884739443695946,,,0.011694689499356694,0.1646680677096689,,,,
TNFSF13,,,0.01414546641649649,,,-0.0060992176433995295,,0.02866359723799645,,,,,,,,,,,0.06140970515814541,0.08484309907033863,0.049515506597570376,0.06924516186723423,0.1007317528984127,0.055799170853163674,
WNT5A,-0.005560636436869582,0.07567856728816667,0.023952376941725587,0.05700207320053674,0.0951674292726069,0.029373853150730118,-0.02562888733434724,0.2626015422487059,0.34496872613862234,0.06328432324048006,-0.037459937324956734,-0.006684925741737788,0.08487579391823391,0.08508135024208678,0.05777747350792372,0.010155389710093771,-0.027123479629101718,0.051299369859416494,0.047274786720930044,-0.015476833274653566,0.08595626065086202,0.007607620149292285,0.12864017555524115,0.11466511872390246,0.025022481346214397
