,MGH258
MFNG,0.007039794911516139
ICAM1,0.031186529395497504
PROS1,-0.013739639370715933
CLCF1,0.029481898507007404
PSAP,0.04419214620460388
EFEMP1,0.020251401232530962
C1QTNF1,-0.007856242720084271
ALB,-0.03526401077567919
EFNA3,-0.013884179693638726
DRAXIN,-0.024461113375280372
NPTX2,-0.005712524058288639
FGF11,0.0003324762490641215
CD59,0.021576524288079307
COL9A2,0.02251975595908165
DLL3,0.01830302400769171
LIN7C,0.014970431456712929
GDF7,-0.02426249939402155
PSPN,0.009075950117551005
ANGPT1,-0.01905272893100193
PNOC,-0.03426369324649196
L1CAM,-0.036433882858892944
APOA1,0.01697778765246328
PSEN1,0.05180297078595595
CALM2,0.0014117145178507166
CLEC2B,0.0679497767769013
NTNG1,0.005844223394736207
LRIG1,0.006547851914033753
CPAMD8,0.15791692762289838
GHRL,-0.034060662675198965
NPY,-0.0007312991815499626
MMP2,0.06744539628280861
ALKAL2,-0.016365337234955306
CSF1,-0.044072446647890395
SEMA4C,-0.03641030874529406
ICAM2,0.028981868564311612
SYTL3,0.011962602048758646
IL1A,0.06884886754569206
PGF,0.013357225463340002
LGALS8,-0.030126959697252636
DKK3,-0.029952160826453744
COL16A1,-0.03942596841593628
TPH1,-0.014895882534569433
TNC,0.031201406762013915
TNFSF9,-0.021348907112643634
CNTN2,0.002809693967256331
LUM,-0.010868966679730724
IZUMO1,-0.02039955705178979
APOC1,0.06904153485658847
PKM,0.0035662230039028874
GNAS,-0.007032309461469886
BMP8B,-0.007192857135171172
PTPN11,-0.0079362894841191
ADAM12,0.0016714924210935328
EDN3,-0.013871019840082795
CCL2,0.0022192662369577903
DSCAM,-0.033175110139989986
ANG,-0.06669215088689563
FBLN2,-0.010823225480079548
VEGFA,0.08313781227070008
SERPINA1,-0.032414329481105744
VWF,-0.11114607353683369
VASP,-0.0203577739612874
ADAM15,-0.006775846569963682
OLFM2,0.01593196640033004
MFAP2,-0.0012914808969924974
HLA-C,-0.02563718650662481
THBS1,0.07853535173726897
HSPA4,0.0698239133418939
LMAN1,0.06774697569944037
APOE,0.010790046198741786
SOSTDC1,-0.021348915471990963
ANXA1,0.02961335010405754
WNT2B,0.005858411928908072
EFNB3,-0.028191045407447768
LTB,-0.020342552434298822
ANGPT2,-0.05166157266597767
ADAM17,-0.07064426092378535
LRPAP1,-0.032601747558267925
NID1,-0.008027462899363885
MST1,0.010252174805952276
DCN,-0.025622462122059816
COL7A1,-0.03446570811849363
CALR,0.06430242892079878
PIGA,0.004881505979866301
CD200,0.045493653831685986
CDH1,-0.020484317838404986
LPL,-0.0014785976388589901
SEMA5A,-0.041072489812656425
SEMA7A,-0.004310601309575187
SEMA4G,-0.03472328912910054
SEMA3B,0.006870116771476483
RPH3A,-0.03241742612301948
JAG2,-0.05042704214470445
CGN,0.012012617068436076
GDF15,0.050013264723364544
SEMA4F,0.0010002320689115717
NXPH1,0.021254649069964424
ARF1,-0.029848427992044103
EBI3,0.07526492004102973
TIMP1,-0.010511763134475296
SEMA3C,0.008283977538806135
GAS6,-0.038635205523520386
SERPINE1,0.06034863586754174
RSPO2,-0.02255635345103316
SHBG,0.06974757460167517
LGALS3BP,-0.016930550832457595
LAMB1,-0.045646150477186696
SPTBN2,0.005386336403072058
COL1A2,0.005419489746538413
LGALS1,0.05157480908465143
BCAN,-0.048280265931810354
ANOS1,-0.044589445015275064
EDA,-0.016367042482389793
SHANK1,0.009175661748971782
TGFB1,0.0721836393676101
MSTN,0.03561128049700583
TNFSF4,-0.036816956809544485
NTN1,-0.004203854813093534
CXCL12,0.021875525100278057
GNRH1,-0.03466673890299878
RIMS1,0.037781802716735896
FGF14,0.023880752862647552
IGF1,0.06857280814532021
TNFSF10,0.005938876944912159
GDF5,-0.02255634454783074
RGMA,0.01240374023726609
WNT16,-0.04204895510045224
CX3CL1,-0.07938191101762816
FGF1,0.06625780493651608
ALOX5AP,0.0627190637863397
IL1RN,-0.020073718321234446
CXCL9,-0.05304024653093064
ANGPTL4,0.03784456231408406
NRG3,0.04516158386743696
COLQ,0.0021774851191526307
TNFSF12,-0.009903413014414475
FYN,0.01514810732390041
ACE,-0.02913727348548343
IL18,0.021951749617922022
CCL27,-0.022848905817821074
SERPING1,-0.009805661323425202
AZGP1,-0.00047999541721109796
INHA,0.014542677881045792
SEMA3G,-0.034666742511642604
COL6A1,-0.04357797007311561
TNFSF8,0.05161276767656201
FGF20,-0.03302959164002525
ICAM3,0.029632902138933135
LAMA4,-0.034065883793190616
DLL4,0.03036150989536383
SEMA3A,0.112856040451993
C5,0.0011758896642891773
C1QA,0.023925157278719356
UTS2B,-0.02103693470362194
COL9A3,0.03908967337678757
HGF,0.05285386057113515
P4HB,0.022229004550045457
ADCYAP1,-0.02313800420289429
GREM1,-0.027704313873918206
EGF,0.00017482924898314935
VEGFB,0.00990228933186961
FARP2,-0.04579729629001523
LAMA2,-0.030279219012456206
EFEMP2,0.03085368933396032
SELPLG,0.017893167667424287
HLA-E,0.08632212874684501
PTN,-0.054374206776240754
CD274,-0.05792856455232083
CD14,-0.011151222981410377
SLIT1,-0.046664589402749125
CNTF,-0.009444977506318952
BST1,0.00039996087652297176
AGTRAP,0.061785318621634756
LAMC1,-0.004530429721316336
COL6A3,-0.04456260162983757
FN1,-0.04889478630119827
MIF,-0.0061767582759277816
JAG1,0.01245721368376901
NID2,-0.06736416661956364
EFNB1,0.05603084905797316
COL4A2,-0.027889497211502967
SPP1,0.058033977103659984
PODXL2,-0.030386031855731795
FGF9,0.013887822303873013
ITIH2,-0.07203615392127981
ADAM10,0.03838941930020579
CFH,0.07597747544227652
COL4A5,-0.0347021342604559
LTBP3,-0.05366789607448407
GNB3,-0.03868530488015315
COL6A2,-0.020581681587118004
GDF9,-0.026632774240944363
NCAM1,-0.028939800938117696
APOC2,-0.033975848668326605
BST2,-0.006684304625959629
COL5A1,0.020317888883952803
CALM3,0.018872399189183788
THBS2,0.030817729361654816
SERPINE2,0.01780658924760084
EFNB2,0.00038158132935000206
MMP9,-0.01156104769093123
NPPA,-0.0056528875256660035
NTNG2,-0.012700668494367278
LAMA1,0.032104988233511426
UCN,-0.03218445623053015
PDGFD,0.007907573814563243
EDN1,0.00025990899593260477
ARPC5,0.01940551122601692
GSTO1,0.07769979288180505
SYK,0.0557882125399575
ST6GAL1,0.020150018693281986
WNT3,0.02832174298491707
HSP90B1,-0.056499386615007585
ZP3,0.025597026250417078
NRG2,0.04382185640174044
MELTF,0.006792480938974683
NLGN1,0.03151409225216619
SLIT3,0.07659164586056683
S100A4,0.04251158105073563
TNFSF13B,-0.020153598858962285
HSPG2,-0.046504350663407794
FAM3C,-0.008925659884814226
FLT3LG,-0.09927300852422397
A2M,0.05315191344387617
VCL,0.012297613659360525
FGF2,0.018751643761949974
AGRP,-0.020720556626464336
RNASE2,0.01482507511336056
PDGFC,0.015757488812996896
COL8A2,0.03532748392016597
SPON2,-0.051399903723473785
SEMA3D,-0.02858956009072278
TIMP2,-0.10960945096635287
EFNA1,0.0039810776209984996
TFPI,-0.005782092453501203
GPC3,-0.029293121004967115
NMU,-0.04492372372084444
LAMB3,-0.01727313544335087
LGALS9,0.05474372583862251
VIM,-0.021472282475740765
PLAU,0.048398490127148946
TGFB3,-0.01439495141858601
APLN,-0.08977430958590012
SHANK2,-0.024536192933491924
PENK,-0.02134891281219756
CTF1,-0.038210663177175176
COL3A1,-0.02360989976242941
S100A10,0.06393757250978682
FGF13,-0.031754631741963975
SEMA4A,-0.03486679294148692
EFNA4,0.08456918373525198
HSPA8,-0.03921980314991789
NPB,0.03041698876882509
SEMA3E,0.06916643676482223
ADAM9,-0.009484629778303302
ASIP,-0.06089474120008422
FAT4,-0.08084136423668098
MDK,0.05040609778909369
HSPA1A,0.032274376896386105
SEMA3F,-0.04289938257315388
ARF6,0.015484043093753565
IL6,-0.028111837385587934
CALM1,-0.03461953114256251
NMB,-0.02988924505509216
CCL26,-0.031970181095176256
FBLN1,0.003594280343673491
SAA1,-0.02342381606963214
MICB,0.06703915240529285
F13A1,0.06859411631482853
CXCL11,0.1334816371951602
COL5A2,-0.031937005659765344
EFNA5,0.012364280174920842
EDIL3,0.030085041241943604
CD86,0.06265549813919206
HRAS,0.061983518831380126
C1QTNF5,0.12534891786595628
RLN1,-0.02134891458539305
COL4A1,-0.03262139040059619
CCL3,0.012072871579348679
BGN,-0.019508974310045744
S100A9,0.027024070448891994
HCRT,-0.018746882635355185
FADD,-0.06089013505285273
ACTR2,0.04074612080624491
BMP2,-0.048619851155387306
CD55,-0.008349417915551735
CD6,-0.020758687579823444
IL16,0.13841976309999143
LAMA5,0.06026922321488894
RGMB,0.06263471244269336
INSL5,-0.020720556626464336
IL12A,0.038999560534206106
S100A8,0.047405625222902446
MFAP5,-0.0328200700165714
CXCL16,0.07953116527708737
AGRN,-0.003471071222917457
COL4A6,0.104839137729369
MEGF10,0.024517983835139985
C1QB,0.04704394503416886
HLA-B,-0.03561698837437027
PDGFA,0.01659165677771777
DKK1,0.13502671296616545
INHBA,-0.026632758436105478
IL7,0.02863944699578967
FABP5,-0.00020673583968160066
CCL4,0.040709428922972975
FBN1,0.008208455228765931
TCTN1,-0.013501639823725218
NCR3LG1,-0.02534094784841811
BMP7,-0.009544017656530101
NLGN2,0.02645980925631749
CCL25,-0.020720553890988345
NPNT,-0.033639135925496874
KITLG,-0.03177661217319686
MADCAM1,0.023324263005430695
F12,-0.008314421595868067
S100B,0.02115595053413461
CD99,-0.01511496006396177
PDGFB,0.01202793409036418
CLEC2D,-0.06201542600390478
F8,0.023667474766788685
C3,0.05177336444689539
TSLP,-0.021036935859386607
OSM,-0.020073721810796103
PRND,0.10949811746093865
SLPI,0.07446367931547478
AFDN,0.04224508774512463
ULBP2,-0.028062276806129015
ANGPTL1,0.006154540754505669
LTBP1,-0.040730887339124916
NTN4,-0.040553569089300634
APP,-0.06570420517316627
RIMS2,0.0004312439155312199
WNT7A,-0.02196037768857669
GPI,-0.059963854019792366
IL1B,-0.026632769075961245
HAS2,0.06826289132562796
SEMA4B,-0.04349434784165011
FGF12,-0.04839159941539714
CP,0.06571522528986423
NLGN3,0.02099766597231173
GZMB,-0.008385174810329752
PROC,0.036024903076960706
AGT,-0.029925546419362202
PTHLH,-0.018949539346552354
COL1A1,-0.030691900202858727
LAMB2,-0.0579783880504806
DSC2,0.001601232132608481
WNT5B,0.013301622041489682
LEFTY1,-0.02370640945592183
CXCL5,0.118932483320379
S100A1,-0.011169710312146934
NPTX1,0.02593364961293686
TGS1,-0.013990432359619097
SST,-0.009883035575250197
IL34,-0.05026183700939959
XCL2,0.046808362841634456
TF,0.04297582094692768
IL33,0.031342527575049836
NAMPT,0.03608713079494961
