,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
QDPR,-0.009234528398400837,0.2264518376199637,0.10799285510232753,0.019980715553120785,0.05269889624147907,0.04883343556743657,0.3126125198877862,0.158222362005173,0.2848013578917044,0.1735019311331891,0.0732463834091507,-0.46304997233154566,0.15178010457376656,0.08014419880844112,-0.009796952413400901,0.08384337683502775,0.01517167386392377,0.09984791846457707,-0.1264642186041621,0.4768917283003103,-0.19360854888269602
POMC,-0.003358606850147591,0.1491946719333596,-0.0009751431987799533,-0.038480748475725295,,0.11888235343346049,0.10540436854365948,-0.02334990846445916,-0.015880096790644505,-0.01947821359324535,0.048416389541144134,-0.0904588372919959,0.18433253415207665,-0.018495845981635475,-0.005839390699328198,0.005487945218493797,0.058889432401770185,-0.010230189314857367,,0.005831749627349392,-0.12111941933624651
CCL18,,0.029120852068925274,-0.05996861936506905,,,,,,,,,-0.257220773748937,,,-0.009908073419209268,-0.028429295087273383,,-0.023527011651493172,,,
CCL17,,,,,,-5.025040010316344e-05,,,,-0.008330494923663542,0.01864833665637158,,-0.010610462218067097,,-0.01369282671234711,-0.005784473051923152,0.007263895133352213,,,,
VEGFD,,-0.048768389295573276,0.06814364176692192,-0.03691185287251038,,0.07143739173071488,-0.03628958670406973,,-0.09269576884477902,0.030015931212650965,0.052240870132422734,0.046074958915224604,-0.035937633904979116,,,0.08006068342370677,-0.05244697388600758,,,,
TNFSF13,,,0.010561325353524668,,,-0.03403555314983137,,0.01317665288530387,,,,,,,-0.0262744777668683,0.08789613344881321,-0.03444227092779315,-0.0165266978011739,,0.02923901133973752,
WNT5A,-0.0010662282413193727,-0.10463765490196061,-0.04487101112419258,-0.014355910202981383,0.13675608890909696,0.0891162909200168,-0.07537396937889143,-0.3093500954073465,-0.4225466998977228,-0.023429902726633665,-0.10044911818917843,0.050194162529524536,-0.1455782296148974,0.05824805968249558,-0.05774683068049238,-0.022615278357314555,0.092703005814709,-0.0826853470970868,-0.08384823556047453,-0.268627767581623,-0.021641393418144986
CXCL8,,-0.21600124332638784,-0.0007494690372217716,0.005351558358429215,-0.16537731005627865,-0.049731383519999645,-0.16885303153255948,-0.00894921219725713,-0.16829121627369928,-0.0888112538366581,-0.012110319741467555,-0.2783184555913182,-0.15113704963889366,,-0.011751187617915049,-0.0211236396589871,-0.031931514172441895,-0.0630355284513027,-0.04066909124026328,-0.30162389338263135,0.05872455841889141
GRN,-0.0027287295975790896,-0.10253319219147203,-0.16228451607771963,0.008403588698143501,0.09378148369743897,-0.017024316994948847,-0.12169549091425305,-0.22572050065719695,-0.5569984089841125,0.012800387044227758,-0.060769265379659744,-0.39992136996062466,0.09585763063137023,0.034125912754993964,-0.042278100428554136,-0.043287378872998675,0.06504977562395921,-0.01991073398112739,-0.09170158495054907,0.1731211704502389,-0.09127927436576583
MIA,-0.031222187067949932,-0.016613248729569728,0.016094233988202,-0.00043031784783200517,-0.02936103749615175,-0.002541474954942531,-0.11688270303128154,-0.02641212642862099,-0.19401903669483508,-0.0941100927370795,0.0037145165434532426,,-0.04698124730908305,-0.005050271433779302,0.0030021100515450986,0.006007883334156312,0.02385493295518215,-0.08026477859274063,,-0.14867475820827677,
COL4A4,-0.02762527102141235,-0.033531283686903515,-0.01845613166296024,-0.031123905703491862,0.00032115310803101585,0.0078117719545645675,-0.1083380651113413,-0.04438368963708333,-0.038307305233836,-0.00781253794151195,0.053396149299216634,,-0.07386651648591104,,0.052883827296870835,-0.026386081883553476,0.002942865661661618,-0.006318136961649001,,-0.15640292257760427,
TAC1,-0.023853496941726008,0.35827318859154306,0.27692004592217917,0.11143878607148668,0.29606233785069536,0.3045646271768676,0.44013312015592715,0.506381009833252,0.602528896917611,0.3281699049413148,0.15565257886709993,0.4139122448971302,0.5067638645177881,,,,,0.1680270189034835,0.09151322727052964,0.4042784956180666,0.1390511840195912
RARRES2,0.09496890174968492,0.049054988134265114,0.045500960647734956,-0.08234840972386276,-0.04002216498699181,0.05811074828757288,-0.3106748021123258,-0.2298935533200362,-0.5889253198701974,0.19590519759150818,0.010868033077763637,-0.2641788910607467,-0.29966948458857706,-0.013231243282134663,0.02698134846828828,0.04195137875270597,-0.03586268027497109,-0.010337392953538601,-0.02352408686412559,-0.3095538251460916,-0.002423697588486574
FGF7,0.04206404504492887,-0.059565293779330654,,-0.03371236370031435,0.016368452646769633,-0.014030562700471894,0.17383309995111434,-0.014954085159558097,-0.12735966456669967,0.020854001555218004,-0.02746850099365152,0.041743553504265986,-0.0592311055493638,-0.011280521587379204,0.04531893488356608,0.0012401060259379698,0.017493481903774907,-0.044433957557629376,0.028672990212998975,0.041322256101655346,-0.053994571688832094
EFNA2,,,,,,,,,,,,,,,,-0.015662558408445246,,,,,
HBEGF,0.019612710423675534,-0.06083553644916572,-0.05848016981322959,-0.05609863082662857,-0.03540419169161381,0.017052867212780275,-0.18939296432867017,-0.20986619014469896,-0.24372327930658788,-0.2550315917895439,-0.0068341453333798366,-0.31481982002039005,-0.11533932431132793,-0.0031360959143705825,0.045890293667152755,-0.009691855395547712,0.05905287644810392,-0.07921430345843176,-0.02267207881317988,-0.30469085615746094,-0.05665703143488774
CSF3,,-0.08590631719518513,,,-0.05030945097881724,-0.04293696542739177,-0.036013815803723974,,-0.05317844445899344,,,,,,0.02877846835536261,-0.009210516157626674,,-0.03778881301608913,0.008414060461698767,-0.12752641273923987,
PI3,,-0.09553983969691683,-0.0538698982235774,,-0.08965739542768336,-0.06444417141836865,-0.06741219199620567,,-0.08192276793457204,,,,,,-0.02492266167472108,-0.04713624467736696,0.008085005231365674,-0.1043386805732473,,-0.15148226154668798,
PCSK1N,0.03883738155875104,0.39180467769026855,0.11463352394887105,0.18621606277713842,0.10751320479556781,0.006181868049829088,0.0668658358008625,0.20280209156716172,0.3480335231892931,-0.048689249826212075,0.1960572150589844,0.6799560244480993,0.5401132048604934,0.020558587728003973,-0.005908000555284072,-0.011111412917877653,-0.06414467175926661,0.01628587529867988,0.23272836947089318,0.5632014333916452,0.2853630424910036
NTS,,,,,,,-0.11355991168347881,0.015545131440661606,-0.08857112255850431,-0.014085269394310929,-0.08642114117264954,-0.10866494454630996,,,0.023981493087715477,0.06945889390302336,,-0.06800152524593768,,,
SFRP1,0.02196629585054102,0.13060841643307833,0.07594069157897453,-0.030616529758024993,,0.04970297464833922,0.13178538490675093,-0.09912396107126133,-0.06726518886002027,0.06236939592142247,0.04588812588063051,-0.26039650748087295,0.0375204247257296,0.08382410341734534,0.008292616630105576,0.06467514571785073,-0.01779851464360329,-0.07067658848283062,-0.09172733345706008,0.03423593091800946,-0.06085441164431525
CXCL13,,,,0.03109918589965167,0.06523129542192566,,-0.02220385040354275,,,,,,,,0.02647141599188099,-0.02878923528943487,,-0.025045044603217867,,-0.16957737048940183,
MICA,0.04886635046251086,-0.08711686840578949,-0.05828780776575126,-0.019382473697440183,-0.016453397404138197,-0.023950543093111072,-0.028471514718716378,-0.017304948786688767,-0.23626676592936852,0.019734006029954475,-0.030044512935057176,-0.06657942508914073,-0.18498458590846764,0.026927177264057904,-0.006256738564662913,-0.04284006251424766,0.048654630434368545,-0.047701663213865195,0.011038933522586369,-0.14570931944341492,0.08183353199247924
TG,0.04275570763292542,-0.006789650978899529,-0.005520032506018149,-0.035043430009587574,,-0.032670329806381425,-0.02930068745246963,0.06652699822478875,-0.03542821281169396,-0.0036348617466082905,0.027012232380881993,,-0.01439185434555996,-0.031407858970307026,0.07529784355772079,-0.023501390688254613,,0.01957473103679073,,-0.0008787742499907904,
ADA,-0.03659317387223063,0.03159955779889261,-0.03687569964047608,0.020592363506400906,0.0040038496027095275,0.03059680187804886,-0.008554205866690544,-0.04760471952818848,-0.4143514760397308,-0.01582273928133889,-0.04690037293765507,-0.29144995123071604,-0.12259471750434846,-0.0010537328254139953,0.02031458375379939,-0.039313461818069925,-0.040934703509462954,-0.012819506921529463,-0.11189051031234504,-0.06444842668930863,0.1078134718916351
LAMC3,-0.04108432208417395,0.09564156289189317,-0.10871345403171792,0.013833070853045129,0.18259827214081326,-0.030387871372771325,0.09583612336755641,-0.133836733169718,-0.32374999309137265,-0.08245686584485108,-0.0359390347114059,-0.11498837377014355,0.09141442428058255,-0.02012255933336967,0.010462483988690109,0.014201877573649104,0.04915834551089229,-0.09096234335306609,0.06698345827758764,0.038747598123011005,-0.029537760531704368
CCL7,,,-0.047003344651332546,,,0.01851398865458662,-0.06999417595409661,,,,,,,,0.02181000110371076,,,,,-0.13431956771800221,
NGF,,-0.04949307135194059,-0.08507843069696015,,,-0.017383350911052215,0.03947047663423836,0.023759368394161606,,,,0.11836556162393112,,,-0.02370171870580586,0.16472843840163703,,-0.02940497912780748,,-0.024656035521938388,
TNFSF15,,0.0016180329291714687,,,,-0.012097956611008586,0.02507752203845393,-0.032986651088108686,,,,,,0.07860350847527092,-0.02000702679505794,,,-0.038149544506199944,,-0.09977292419182927,
HMGB1,0.013287287753180476,0.18241215049416243,-0.011055849953731123,-0.00958742850073944,0.13830837996251144,0.08235902206491587,0.006968768488147066,-0.16520178968048793,-0.5275092610120253,0.1796110692110148,-0.0701101244708512,-0.32584993531250667,-0.010955586545178019,-0.0246478351904607,-0.12721372757164573,-0.028777108852805516,0.028771277100001276,-0.09912452454487557,0.022414050250138758,0.06481201031393605,-0.18943542661094445
ITGB3BP,-0.02032404815308731,-0.24860162373741376,-0.016654776435081328,-0.047312212343392154,0.014795592765552841,-0.005961473968332618,0.02011313559565489,-0.2271483307421326,-0.4085180024261109,-0.0544016049352685,-0.06044796133775822,-0.07366649735978903,-0.29177740126845547,-0.03183050215245567,-0.0072392402666162856,-0.047387232362859646,0.009312435761018667,-0.07335221232805991,-0.035859430414373075,-0.1622318721525639,0.056137761314290976
AANAT,,0.011844612795158445,0.024203315395044382,,,-0.024717728002027126,-0.0058600301394380215,,-0.029325099855085048,-0.015228172927032867,-0.005958217355658253,-0.013984883514834798,-0.04965921701604462,,-0.018003927638191083,-0.021077561482201006,-0.024800833316473734,,,0.012000200461024374,
RELN,-0.02290207692107163,0.10368658378192055,-0.11798835580032008,-0.022833231235496392,-0.04712540722973426,-0.008958056736906545,0.06861902615061527,0.07155317060970737,0.21574861785184682,0.020286180925317993,-0.014575023896170663,0.09027548692191852,0.12590727828866716,,,,-0.00896884019700753,0.035593399174278485,-0.06794297178212556,0.11814369103852397,-0.04904663606256196
IL15,-0.01675673498504607,0.000962128530919111,-0.03284404304352067,0.0044742491030622025,,0.006549527794999503,0.005352170504303725,0.09095218973732944,-0.15768391681755614,0.00853504902451391,-0.021612332509186545,-0.10986388340042433,-0.0393070061929219,0.080556177651803,-0.019677976264126738,-0.003070775726684319,-0.020134046028800943,-0.006748629344145219,-0.0843886139769244,-0.14451344987487508,
UTS2,,,,,,,,,-0.21689961219061252,,,,,0.07701945160051055,-0.015331662047963482,,,,,,
BSG,0.04677797021191358,-0.21866886975612046,0.12734513688025106,0.02636108006365718,0.03722967269426264,-0.037124065695159796,-0.06325954054719904,0.0010940151204854069,0.2000443578474132,-0.17813125931954055,-0.028231664970652853,0.43727197186303857,-0.3449743695623807,0.035567256799167425,0.03526887506923096,0.013703840559418291,-0.04461142344477116,-0.008515868934140932,-0.11149121920053615,-0.17904616831542836,0.1863327136383838
ADAMTS3,-0.005756440732276485,-0.06135976149536455,0.0055345096005814465,-0.03924534301107653,,0.002577598741010442,0.0013941203666191129,0.06715271510502638,-0.4992404013363073,-0.018002724975622574,0.05402330048348582,0.11335687813786038,0.07037903576872027,0.10827266362829763,-0.03737245562070121,-0.027822876247496974,-0.03520966393993995,-0.016585269499987947,-0.050316284104093695,-0.08308300333777817,
CD34,0.07784910821509797,0.14432670691083935,-0.07952163885963703,-0.051271150219853595,0.13150039014556777,0.008998668512699655,0.06647965148692463,-0.05774222173023481,-0.3351961134844745,0.03719403799585548,0.008725687813982396,0.02493965514583517,0.10706882954276901,0.0018341597506259053,0.020799660444296385,0.0035227945201500876,-0.0026008144657700583,0.001713718938658034,-0.06839994026700527,-0.028738426231612837,-0.10410189556105873
CCL23,,,,,,,,,-0.054382464490762894,,,,,0.054016287455156936,,,,,,,
PLAT,0.016706045852703404,-0.038530243772418205,-0.08270782338119803,-0.08036835102904544,0.06335594675288296,0.0348867727170356,-0.011298316725951623,-0.3659982635700322,-0.458876090046461,-0.3059055383694551,-0.01580598053115702,-0.057219781495053086,-0.178777487993938,-0.01607904343657391,0.04465205182845813,-0.01201605474214692,0.02218200007004464,-0.1682210429102107,-0.06906113761629197,-0.021155233065033485,-0.10438656721286194
NTF3,,,,,,,,,,,-0.0024743325659715293,,,,0.03573268891326203,0.01511238654138868,,-0.04753536603072949,,,
LTA,,,,-0.025771048579035394,,-0.009074268244312601,,,,-0.06430698627321907,,,-0.08188499876873495,,,,,,,,
CKLF,-0.018869619238513595,-0.0489904089801283,0.01475855348305319,-0.09576645172064313,0.12228273770164007,0.026467615300761718,-0.08606587612557777,-0.28546441266985456,-0.5866960654874406,0.01527444629484124,-0.10151257609617419,-0.32562552565155506,-0.3016076912055093,0.0007987958913711441,0.029727782873705158,-0.03322504793129113,-0.048226786880550036,-0.038744030891446575,0.03194539416737483,-0.11047546071019834,0.005807824159795523
CD24,-0.03132439449664837,-0.10640917400929786,-0.028391619240836382,-0.08743423615013837,0.0256101852607671,-0.06207488657203616,0.09550860704992213,-0.0521580385455829,-0.05780382297624978,0.15439285307491343,-0.3031600057364942,-0.11858524024175855,-0.020217049997969874,0.11148069342579851,0.018855783111822795,-0.026362528417125074,-0.051979709415073794,-0.044506060118163264,0.06866728458125904,0.10821955831018781,0.06555167368407715
HSP90AA1,0.01607305721430164,0.13824271752972161,0.00135660667666271,-0.04207741019630528,-0.16524068814598497,0.08100891840166301,0.35218885393305127,0.48379802400270583,0.6466340871907078,-0.02064348303210876,0.04914220715460182,0.6950435427632432,0.5832711566616681,0.05468905318477559,-0.05576563865538504,-0.028003492114019674,-0.0018116347034506136,0.06899253819670076,0.1533833411086795,0.37693393978854556,0.06118378820773734
BMP4,0.03883455552565361,0.17504358144355406,0.026600353427644264,-0.027318822192791938,0.05599563777509929,-0.009368456208498487,-0.008161837813203617,-0.22110077580516996,0.07072947153211388,0.05041147054100543,-0.039244836171999246,0.08050307892255014,0.044138183346234816,-0.017702172241243003,0.0034873844304017993,0.0020876516217051178,-0.013915564882335049,-0.08094129287033659,,0.003599781588477094,
SCGB3A1,,,-0.07259221614430134,,-0.0009319909886923869,,-0.015053417949377588,-0.01522094025817986,,,0.026047989988584645,-0.0824196117541518,0.099463421904086,0.101434465246106,0.04145441504672712,-0.029982161733863765,,-0.06421184728873901,,0.008331213623334556,
IGFBP4,0.032654719759465274,-0.04336733214062361,-0.11357919689012883,-0.010063601696113676,0.05565216132542306,-0.0875270568268824,-0.11942532252030237,-0.3081884292483894,-0.3431047026889181,-0.19839221107612304,-0.006360689091661939,-0.2770934408802811,-0.14088029364888097,0.010287572918809723,-0.015910721015968205,-0.010844678177616349,-0.018676789630732535,-0.1297672737978419,-0.10079606881351143,0.11299605969382062,0.07253372608033277
RSPO4,,0.005668794829922538,,-0.024498435283178594,,-0.026604217370015604,-0.045345656248349485,,,0.008036114990389663,0.02375421075035358,,-0.07651973400698078,,,,,-0.002002449329138305,,-0.15514603137996047,
LEFTY2,0.0442418647449993,-0.05381367682856668,-0.052596803850906294,0.011730589149782426,0.10515777374402914,0.0034582903285859763,-0.03437818187005102,-0.16107523452569816,-0.4027707665721216,-0.09689662148778792,0.03780546083806731,-0.023021231365052575,0.06461653256671807,0.060724989312267934,-0.017421186012928108,-0.018009128122409165,-0.037585207233453925,0.07076406941013653,0.08272858438765583,0.01826033588507034,
PF4,,,-0.015369369735863534,-0.02344227133447924,,0.058848153255670464,,,,,,,,,,-0.014355819150774557,,,,0.08437733655344241,
ANGPTL2,-0.013649553484167555,-0.011662396425935796,-0.06300254115355665,-0.038441879191812835,0.0827641618134578,0.02704976746928388,-0.1323849953193075,-0.4227876571455751,-0.4248717541936658,0.01405734738719232,-0.06427112838096252,-0.3701721933288139,-0.4746550929564014,0.012305450507106493,-0.03348594118843511,0.025252997919755785,0.009623255602032728,0.003229394998691483,-0.104071829557138,0.03756000202577428,-0.07348809179726996
LRIG2,0.03588539249216577,-0.06186454428982071,-0.040508920417763834,-0.00973368273985109,0.03512269904724741,0.01909529738992559,0.023279029960029354,-0.12831661171504186,-0.21297415299756423,0.007928108959294654,-0.109070217096393,0.0689585561394807,-0.14101145010447672,0.10795607958778577,0.043891410348135096,-0.019349522007518948,-0.03347585650302623,-0.05929113254636805,-0.09013281036982679,-0.0609712127821574,-0.06336774782441773
ICOSLG,-0.04117787173815941,-0.08736313118506912,-0.027914443410807108,-0.07918444821785699,0.07286350936361705,-0.04173864268574785,-0.07690528540186194,-0.1204307612314041,-0.30473024581802693,-0.08366144205018923,0.00024087921826759147,-0.19866697762174582,-0.1315105093305027,0.02972238122977464,0.09388614878452663,0.0025965563393490743,-0.0317443673464107,-0.044687346857801395,0.02551894122595124,-0.03153377474191883,-0.06162151891468276
WIF1,,0.5792781067692495,0.08491472925592145,,0.004352715663002856,,0.20350503932363573,0.4038543276737266,0.5137921386685667,0.046223777967390675,0.047893436956352405,0.32324051041332286,0.4344114370689102,,,,,0.020449737433881097,-0.025699896949889136,-0.003708578403476244,0.19733634209051076
NPPC,0.04626138641552943,0.012885695885494887,0.06284266288499078,,-0.0674662275610737,0.152128940736911,0.16102683177068008,0.19613160568739746,0.0925504774596295,0.08859130440005035,-0.00026254557270249777,0.20875039107856228,-0.3560877124080083,-0.024136024211380336,0.12721010449313933,0.005210429224945733,0.031640458731097845,-0.004932489752549505,0.010285959438489523,0.15362251342482983,0.15668126479295452
LYZ,0.05646579747512237,-0.022904477030833974,-0.0689010406302002,-0.0313289513471998,0.023285041779803634,-0.05956693982749011,-0.16442708374157142,-0.04665304872783327,-0.36583498597523656,-0.03387066306220187,-0.11053085310441775,-0.5112563511696557,-0.08508527292063837,0.09096895850309317,-0.033803135851333294,0.0013052788219327614,0.016840225297684686,-0.01910354789296192,-0.0769397934335118,0.11193294904269256,-0.04421740266416312
EREG,,,,,-0.06781343507630258,,-0.09201437970344724,,,,,-0.07048464416959688,,,0.0009113006810783181,0.013471564170813608,,-0.03437505548889981,,0.027666541271078,
SPTAN1,-0.003123821718263915,0.2614838665111927,0.11202570172764775,0.074980998334366,0.10993980910200882,0.055772951741241694,0.17859419586146627,0.2545536788186804,0.36980924865692755,0.10540707925550505,0.04472250858712044,0.63818181577538,0.35894631653727216,0.022297855516124527,-0.01818698665748251,0.021912179734950143,0.017320806541608752,-0.018457900188912045,0.10385410688159458,0.48157881081855686,0.29527921035841126
PTH2,,,,,,,,,,,,,,,,,,-0.0329454109564856,,,
LIPC,-0.03536860853483234,0.02987715810304117,0.005557601863939687,-0.01643887447543083,,0.011536504031275499,0.04594491838264429,0.051524459714501626,-0.11312788774632666,0.05649022422132368,,-0.03261906563668279,-0.04329977771676385,-0.025593783013268902,,,0.002108252089202251,,,-0.05809516640470933,
COL8A1,-0.02489451906625461,-0.28606611889540373,-0.10079664094922937,0.02577445632223011,0.06148479600161487,0.023188644887560412,-0.11624283253831641,-0.25660461339050356,-0.2184783550126471,-0.06663479695483146,-0.03246616939862821,-0.2970139994661206,-0.29432851697740287,0.017464297227412016,0.006544072725935936,-0.02396096870339034,0.002160301832355643,-0.06999363009534466,-0.07228293783338426,-0.3191925379068491,
GSTM2,-0.022983943771149287,-0.018054275168297385,0.023481088637991112,-0.03847757422853793,0.0030906497421823273,-0.00906423717601453,-0.032765422839621874,-0.010000664652735572,-0.1765768056773619,-0.07141911407713165,-0.03837907969822804,-0.034997501523063974,-0.10146633711480285,-0.0025890203872377913,0.08097995357007125,-0.02437863942354984,-0.024131185813227964,0.021038053138699584,0.028175970066285177,-0.016045289119398988,
SPX,-0.027680616712544848,0.24759587899269314,0.03531113157856283,0.028434139072321438,,-0.024934028908002902,0.257414397731943,0.08721108449144052,0.20253197097963963,0.15163814422552024,0.02097102609722621,0.20707396757660154,0.4395937795682421,0.017210567149903967,-0.020691619994955984,-0.017824584416206993,-0.044044063778865924,0.1574813704063913,-0.11641337106474034,0.061433332984037185,-0.19232567016996893
MFGE8,0.009225492163685194,-0.21545956591701285,-0.1339143626231027,0.002803388449774225,-0.037828595358582455,-0.03185856288345109,0.11377749814865394,-0.14665372525472875,-0.08697594719619975,-0.09108948630718351,-0.108230810331033,0.16006571157986732,-0.13072161646777333,-0.02159938288441824,0.015139677043352218,0.0011946213415512943,-0.0012160255018426082,-0.031924661888868056,-0.04082933008887959,-0.04299838318773863,0.15746344514952004
TGFA,0.007522545028458296,-0.3021971695613454,0.11418842539533088,-0.06253899146502113,0.0940392214313082,0.0066282764409307015,-0.129536866757944,-0.1696765110940489,-0.35428748068083227,-0.1727079240373744,-0.041545892697598494,-0.25213445131187057,-0.19971420752260174,-0.030470337262071937,-0.0013914120995654254,-0.005422572194867824,0.009000508201357154,-0.08197561836535093,-0.044608652258957236,-0.08617084328385034,-0.2205952011529112
SLIT2,-0.028430403434200325,0.4651657434735831,0.09720501334761088,0.09449881671326975,0.27939607565311286,-0.009031335216327563,0.11719235090196427,0.1268037087341528,0.2572927277894665,0.0836282340253841,0.004719005047606514,0.3026078883104177,0.47177318960791165,0.0021876428415962177,0.06411552284562146,-0.05181263450089437,0.07812370048306,-0.03722850106046579,0.01329522522583458,-0.043501918308318004,0.20841957447013756
PLTP,0.003412554889968613,-0.1036580009217999,-0.1090207801750239,-0.028081938513315596,0.17407027511264478,-0.10519200864884608,-0.2420768978020687,-0.1784631637309256,-0.5796776648600543,0.10772998621846842,-0.24654256731521146,-0.6816701151068427,-0.09204187532783456,0.0826571128750516,-0.09829764773436415,-0.07912019085255041,-0.006295971136636146,-0.1100991649230947,-0.17433198762324306,-0.07913111740914545,-0.18843265964235606
APOD,-0.04028227155878325,0.2554674607511852,0.013657711374307048,0.01949728501274113,0.185722571891945,0.10503995384316739,0.006217701679033396,-0.16159576746557738,-0.5216359631461287,0.08086960904764667,-0.0896047817313703,-0.3884344908276367,0.3628158253849543,-0.03903133886487678,0.036198173004388434,0.04571959924424733,0.08774770944730825,-0.030441040750181496,-0.1460391593057581,0.3096930633293138,-0.37188554635290744
B2M,0.07162404996770698,0.1401554093111308,-0.09615888456048385,0.1251171448660912,0.15400646177904526,0.08483049593573401,-0.17521347952320596,-0.5006975858296298,-0.7123250486498465,-0.007536594408135315,-0.28935927370106296,-0.7613682125207237,-0.4832948781846807,0.09087055890880655,-0.01930685268098389,-0.0791899835627253,-0.06513707639548554,-0.09088939758580453,-0.12414732225946579,0.12350524305449899,-0.32042409765936114
OMG,-0.02675489323598506,0.3088164911822672,0.12820205549356117,0.06639137416568962,0.0882514395729678,0.05925355833810973,0.21812101911490658,0.005272821171805213,0.03275745939071125,0.1975211899676134,0.12147585013940519,-0.025716035562334906,0.42675124273135323,-0.008862781950130209,0.05415088339533529,0.05918477753995196,0.0008618390955256234,0.11785767257654381,-0.04462091230994225,0.5002980517132687,-0.26082094395775646
CXCL3,-0.02224671335756896,-0.11336346945747001,-0.019337717504242395,-0.03402625637512505,-0.05426709017135971,-0.02023359398461218,-0.1426586918740694,,-0.06579608134150033,-0.13605593381802744,-0.019168540990008674,-0.02930684600317746,-0.026709491325267377,0.12101500445143944,-0.008350647336327864,0.0010215914055331577,0.003853801538380348,-0.03862277496651796,0.026365680687117164,-0.22956461320926377,
