,UKF248,UKF251,UKF266,UKF275,UKF304,UKF313,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
QDPR,-0.06795442459852108,0.0691316373572104,-0.03190097717498688,-0.02975254076911972,-0.003057889405994047,0.08942612327047615,0.05951235503730472,0.02488863088725409,0.023144132742257018,0.03701680657812461,-0.033702237909667275,0.015510089773034063,-0.011761443884973698
POMC,0.021038737838890462,0.022231423905301362,0.032918165225772934,0.004569631962535407,-0.016037514017666267,-0.03267851518570404,0.10180879708338811,-0.019218902815607147,-0.04368706881292446,0.021898192598856347,0.07240027874254323,0.06281301081871346,0.02778334368217263
CCL18,0.07840658413484848,,,,-0.01881886182919493,0.07599839440028415,,-0.03674706039367092,0.029246603787439655,,-0.04745579444463677,,
CCL17,,,,0.021767465424942827,,,,-0.01424613961377264,0.03239692622973959,-0.0020068897270383683,,-0.02800592095652676,
VEGFD,0.015623139189871195,-0.021512928967381516,,0.02341953465234676,-0.019515877868282162,0.032247781474978594,,,-0.018648624409362078,-0.018758046884814743,,,
TNFSF13,0.01321155034617447,,-0.012202297649696565,,,,,0.07546858919353873,0.014059245822623464,0.054568900823037024,-0.0014404321573788662,0.059212454690462976,0.014614619630545181
WNT5A,0.05082257619166742,-0.00036907671743258494,0.08608454796243271,-0.02407171086293524,-0.026256328504844485,0.08057315481645135,-0.024100251251363097,-0.0205401006208092,-0.011189367329025363,0.010961442018558571,-0.03562781482859933,0.015640362512576604,0.0339793339524956
CXCL8,0.040222156299529285,-0.004254575126123582,-0.0173569769759715,-0.015261685077550702,0.029275338756955874,-0.04124290987467922,,-0.04888143261268239,0.02470029203984175,0.02455063516675886,0.056154903345871345,-0.013373921712375312,-0.03730152529235676
GRN,0.08490069506816231,0.010631102426473237,0.06787487048229986,-0.011177585582506831,0.00837707861575379,0.05330838054621953,-0.00040780637905130676,0.06876709514406633,-0.014047412393863206,-0.009779390981241351,0.03918857926817485,0.024465315179642382,0.025277522500126298
MIA,-0.014598405912667476,-0.0020294772189984756,-0.02206410750057279,-0.021766247048009613,,-0.014103477502944621,0.05296599779039036,-0.014579348889054647,-0.05535418415003622,0.039311607485680695,-0.024463060765950756,0.06652423297229913,0.12218747714433288
COL4A4,-0.007925365490219428,-0.03217448462812195,0.05080252179616028,0.0859475538688882,,,,-0.037642330246876646,-0.029859363558024203,0.027558182763096514,0.020828874712113848,0.012685560613861809,0.05506427151640835
TAC1,0.015431564710820803,-0.043295611353841267,-0.08373154894899415,-0.050428198085576276,-0.06297505389078557,,,,,,0.11068582574142127,-0.012123554884559759,0.05188894332738104
RARRES2,-0.02364587584739903,-0.002197124269810019,0.09163637090116215,-0.05946408715379016,-0.03696513863156891,-0.0826303112720851,0.00690756913682206,-0.03062724613229522,0.03276225954259584,0.005988784897281071,-0.08036700092767389,-0.052410365076471566,0.036077623977328874
FGF7,,-0.024281318250899516,0.048370112511863864,-0.041711414425662265,-0.007731433168914145,0.014005763846701621,0.06957306055427923,-0.031104611767548418,0.0021128892226695618,0.00803366037707672,0.05596482110094089,-0.005148389349820978,0.03561293125238908
EFNA2,,,,,,,,,-0.017724269477768055,,,,
HBEGF,0.07003221901185291,0.03320505599973153,0.017891759497075204,0.05541981030894356,0.0036335420274559477,0.04338996327190535,0.03877841669644251,-0.05285999799226267,-0.05053036476113557,0.06289768193097502,0.04475366547356378,-0.0009204500297728787,0.03734396664017854
CSF3,,,,,,-0.033186598576740785,,-0.03238794014483101,-0.0107900946740499,,0.004950114560577858,-0.0294859143439808,0.0018637526639808982
PI3,0.06438545760875704,,,,,,,-0.01975414788072174,-0.01713443140720449,-0.00783834692333875,-0.03178794568574138,-0.049553239815468324,0.09419748183849004
PCSK1N,-0.05053194844686064,-0.02312752129767041,-0.03830934707415651,0.03830159716732257,0.02799769292537372,0.07952143917852111,0.021903257888421793,-0.014162818041252906,0.015108908156760907,0.04020757818009849,0.049541760123475616,-0.08640600843722286,-0.012772630329053245
NTS,,,-0.014173107547728206,-0.03432918095652164,-0.017570559110247946,,,-0.03323476075045135,-0.002032169706714934,,-0.04349903956277132,-0.003198629850732363,
SFRP1,0.021111403932642568,-0.005188292428786891,0.08158864501853218,-0.021622165801641807,-0.016624062780370014,0.09325041758342639,0.008741492293708152,-0.03188883896122543,0.02272675052474911,0.05940132670381411,0.04163046066906539,-0.03254643265360323,0.027976205075446573
CXCL13,,-0.036319298167009705,,,,0.04858090997949834,,-0.031999750440405365,-0.03659674002409434,,-0.019422477169688535,,-0.009100154469914974
MICA,0.05819477263995403,-0.005160589894241679,-0.03008288565616458,-0.01766886197607197,0.011189613012077798,0.05552317597507881,0.062337823878353016,-0.0027855092629667498,-0.012172593436635409,0.01907512240496153,-0.022271915608106062,0.009030741707946708,-0.01627756053157259
TG,0.007659225688038149,-0.02042397663356289,-0.016359502329374172,0.05030814908522631,,0.05595454147347282,-0.042392065672895135,-0.01892955780767064,0.051661735140976404,,0.03680085269284662,-0.011970806178686838,-0.0029993236608490503
ADA,0.029567747644282015,-0.0342600657880829,0.025419927555020237,0.007522642763630455,-0.006562347962415163,0.04317731974486019,0.05633637392037582,0.0757488589918528,-0.0025667222576284733,0.04142456398246765,-0.015143599265457055,0.08407452233416851,-0.06166387684963583
LAMC3,0.04733018509573806,0.003757759152589844,0.026059711954587457,0.020046068719490658,0.12058355731233718,0.04541431435505643,0.012393236275865327,-0.018358850521297133,0.011589505258630934,0.01330210623459004,0.03821839922178537,0.031100507057083844,-0.02501776590385444
CCL7,0.04210927077069328,,,,,,,-0.02135167953700509,,,,-0.030898380024517606,0.024821729282423283
NGF,0.007991983203074178,,-0.015611353119247795,,-0.017570570679295332,0.06498820372412217,,-0.02465948053405244,-0.0174860254769332,,0.03912073393335953,0.016345750432963164,0.01970108777523425
TNFSF15,,,-0.01895560521144425,,,0.06867898519828129,-0.03907475330736852,0.0003171913089792661,,,-0.022532300386926038,0.021193621056057176,-0.05086414802824803
HMGB1,-0.0896757382027236,0.036656089946546754,-0.004555218042228907,0.030369591025727137,0.04952528465244791,0.09710903919442432,-0.013050878968932979,0.07014093109549585,0.04857765818423611,-0.015159271630637558,0.01644190334027592,0.023410744262999564,0.06904870553388984
ITGB3BP,0.019141747330774637,0.003712759273847895,0.06355134310074481,0.013931444760531795,0.004840019086170972,0.04660824074363846,-0.011767203231049078,0.13764522468798737,0.00043132428891030694,0.009204517148217373,-0.007258675497248099,0.04632824163483703,-0.010608831329332458
AANAT,-0.032051423046352556,,,-0.026077995790105814,0.20370838291771215,,,-0.018731447649056335,0.0801752268978173,-0.015497126536391579,,-0.03269177459568939,0.11624868440017827
RELN,-0.06350296891752297,-0.0027389640871303346,-0.033478436005232544,-0.035573681574180865,0.023681000609596832,,,,,-0.039609258337082814,-0.01296548932490345,,0.012513080539130054
IL15,0.010455098398941147,-0.0260198337625317,-0.01348804000565102,0.04333138982280922,0.09395099777412312,0.0673249740776558,0.01124831980695317,0.02056380989922781,0.016024775825475224,0.043549387723013575,0.04505129587831275,-0.011143433813800039,0.03687475874831869
UTS2,,,,,,,0.08691671173853557,0.011462677990171984,,,,,
BSG,0.011413822356909296,0.004984196314219685,0.06963545240217849,0.11763704447502862,0.028459030171916193,0.0023669450751676114,0.026467950004678602,-0.039680175177327866,-0.06567583202759546,-0.010160718936348626,-0.036906905927685876,0.014330926496588714,0.07827260338430707
ADAMTS3,0.01785937317461157,-0.017411258339883367,-0.004917789585224009,-0.0028043259615763427,-0.0265255047637208,-0.00817403275422213,0.054895167779602946,0.013889040486183574,0.03959979869347964,-0.02157883027453589,-0.02072153064019739,0.03006729387084745,0.075433045666816
CD34,0.04688173544334791,-0.013658357923532228,0.01641442321996841,0.015404402288866546,-0.01611827303725063,0.03553865024452622,0.023877341518081678,-0.015661596554660855,0.011442562678681026,0.030221784653101384,0.07605090213618383,0.05468124980026988,0.018140120138017166
CCL23,,,,,,,0.14213056358536869,,,,,,
PLAT,0.015954589274922815,0.024004618599608687,0.07550500781872618,0.10413727592848901,-0.002545900362097266,0.018579115483779524,0.11118924331293452,0.016210144934898984,-0.022261780764429293,-0.059061047649743265,-0.00551530416190479,-0.0023429244254566705,0.05904139700537816
NTF3,,,,,,-0.04472107043706218,,0.012061276115280125,0.026834381950475692,,0.0005290345368560468,,
LTA,,0.007161339769319039,,-0.02511582769806806,,,,,,,,-0.03420279007392457,
CKLF,0.0075862369774651935,0.04924821461401127,0.06991938322059471,0.0007819131290715126,0.04159774127071478,0.07610708424074793,0.1021490576473877,-0.04861256074406624,-0.0025522081054439485,-0.0607261653005501,0.015007480135120412,-0.021669414515489913,-0.027142234019474958
APELA,,,,,,-0.025368790068596974,,,,,,,
CD24,-0.010996187208080538,0.021714719881317582,0.06565630946961283,-0.055127053148265985,0.06606177717171685,0.11919070803735157,0.09242813614856232,0.050755098424547354,-0.020393413177289293,0.0998921085017827,0.09103931532052725,-0.04903300876873275,0.11398723768979263
HSP90AA1,-0.0318641547728944,0.008304288216252318,-0.1059698202896657,0.017250307530532236,-0.010720218529482413,-0.03167175294639969,0.0023062503312889313,-0.046660346334932844,-0.006795349395897321,-0.017113134245769105,0.04530200969400185,0.006351760022832104,0.09116444668075467
BMP4,-0.029309599161734735,-0.01592192847473518,0.07481586894866976,-0.05209299197605294,0.05479922304058391,-0.00813573941203886,0.044930519929466235,-0.0237360385475128,0.047312550575572654,-0.028075018552161025,-0.008129764123223028,0.026356931701620467,-0.05024789501087627
SCGB3A1,-0.022091509875826167,,0.09190414457327407,,0.08378596413327999,-0.0017858347174634233,0.025615866113529794,0.00943530936255235,0.02942300514668143,,0.049453604163269986,0.056947316356854245,-0.02810817522189909
IGFBP4,0.07016579754314237,-0.03942749011909621,0.041055902508488396,0.049414723153064354,0.05512510069503793,0.03987137685785572,0.006004235146413493,-0.027047678513660536,0.06058656495522587,-0.020305124372133117,0.004804848330731319,0.05363756909687305,0.004117358335137352
RSPO4,,0.003186415729855651,,-0.00886430799321675,,,,,,,-0.031512742534978495,-0.02711472784015751,0.05124364934602689
LEFTY2,0.04426651743905455,0.0707399469844317,0.03964350921204754,0.03870542496045805,-0.017570570679295332,-0.023221243191162314,0.0433689037378352,-0.018125158040149858,0.0198517443580379,0.010623539009514479,-0.006367700667601469,0.06078031039586449,0.10364273015160864
PF4,-0.008222175536502377,-0.013662601002300686,,,,,,,-0.016245520084715796,,,-0.005104464144164441,-0.02771920223081391
ANGPTL2,0.05528965391737917,-0.013817596012001563,0.1173406135425358,-0.007698136147625024,0.024726106303123774,0.01652190461649835,0.08305648226443069,0.055793949799879825,0.007667545659035838,-0.02400873766445918,0.006313219146741725,0.05699864544576845,0.08101905679325062
LRIG2,0.050140925626405486,-0.07738205067040205,0.06421759747130093,0.034949698916744563,-0.003245516365056031,0.023774401367853967,0.054750570284145685,0.03973318214450784,-0.022550622877462064,0.03042803373200462,-0.013527603374521207,0.022392394651749137,-0.01918079697487473
ICOSLG,-0.0015258333973061445,-0.0035467091330702236,0.03899644434937238,-0.05588396802228166,-0.046444163772258566,-0.037808990686141554,0.09635937235706486,-0.014389228200094053,0.029934543600859922,0.034291691081829986,0.020478392280504,0.03517039953220441,-0.003053010909379013
WIF1,0.0026843182742140284,,-0.07274790005490481,-0.022541619415839133,0.016388346349726354,,,,,,-0.029294146570570147,,0.026444601472462425
NPPC,0.02895986655367165,,-0.033032138062669525,0.08437379407574098,-0.031252339059321864,,-0.008069714031978125,-0.031874207122551824,0.14821359034275788,0.02759038753787264,0.034306701190499236,,-0.03494273284551923
LYZ,0.09008624320181606,-0.013881914954669223,0.01925843666682761,-0.002609168093257859,0.04292577968499121,-0.0020532018395540597,0.04770693576082745,0.0028556224910361912,0.045577396176780166,0.027820868196524434,-0.0041503135531725886,-0.017514978650921446,-0.012644394689754779
EREG,,,,,-0.018074982434188893,-0.007623931412822987,,0.0029629776718987444,-0.025681722969335307,,0.0296209436603292,-0.027422122506586637,-0.031913013104280276
SPTAN1,0.004328323526069609,-0.006427518833514342,-0.041710726701992946,-0.008626375689021474,-0.008543773802099856,0.0601586574644399,-0.03634447776442821,0.01860129876012044,0.051735427898145774,-0.035547183757194116,0.014767888037756246,0.03215614726213088,0.005769592048706187
PTH2,,,,,,,,,,,0.03847704345865982,,
LIPC,-0.028055691290259456,-0.020562944700345025,-0.020916491534862816,-0.009583439741827996,-0.03237196410203532,0.021063432607558052,-0.034544644744554424,,,-0.0035454710094550805,,0.0006023447676360909,-0.043226436636179866
COL8A1,0.1004510213168512,0.02267827844732391,0.07711769690918106,0.017927356117508782,0.010927788859058204,-0.025718672189310062,0.14389143139550653,-0.04718669870448735,0.005534746663772154,0.017718034670820067,-0.01623004735761431,-0.07002352579573107,0.030729976046380864
GSTM2,-0.03815570244363794,-0.007326048008663102,-0.011405954024586178,-0.0032043843383840797,0.1479270176143924,-0.010316732683760602,0.0010400450285611128,0.011448612527322849,0.03887104510584829,0.030223669257183533,0.08882716523398654,-0.023056203841382406,0.02084939569262992
SPX,-0.01511434888521035,-0.005506236702946122,0.00010711585302359864,-0.042927246937048955,-0.019052970141582637,,-0.043187151372772306,-0.021527746861607983,-0.020170889664598443,0.031864923110569716,-0.003622216043223606,-0.015941725885450522,-0.06711158294462571
MFGE8,0.11910433958929155,0.034915968875775076,0.04996401751080851,0.054334217722277915,0.11246899700119753,-0.006706722550046898,0.026866624411489865,-0.019883200797261805,-0.01774122561133097,0.0021274327624782982,0.022188962348530152,0.04849492763687178,0.027522233819157894
TGFA,-0.04775255436246184,-0.018980914476602596,0.010936264710976383,0.0569052089142158,0.01761775273965137,-0.02156393278836244,0.02901324023159359,-0.04779731848402348,-0.06754833976692272,0.027471207282293523,0.001731791413282394,-0.04372353187594619,-0.03463238082484722
SLIT2,0.04845251613062621,0.012871626083554875,-0.042597006197599235,-0.040988414876334686,-0.002640696641277355,0.018051735060532054,0.09602957543691074,-0.015064860035858815,0.04350967542955305,-0.04755982791046454,0.01260340213238314,-0.002944265147261739,0.06291191170127741
PLTP,-0.008297070225438756,-0.015013858166492857,0.05149817107872986,-0.0033162867509566817,0.05445917874440814,0.026234620713779272,0.06019614813214894,0.021368954385175918,0.007724379384432431,-0.037334517904288746,-0.05169329258695462,0.009595407024973069,0.035986761658593554
APOD,-0.03484880468346811,0.06299275995402549,-0.04975888736238814,-0.06318652859315514,0.003582942801637422,0.04594120960738611,-0.010607328486324907,0.0028100122357463076,-0.040272355248088344,-0.005063248269817882,0.0034820158347751103,-0.04121438519646639,-0.041389514570340624
B2M,0.06712255556462604,0.0028544949503803325,0.08408514988896548,-0.09800464265678543,0.02987723659108412,0.01711582475141428,0.13447422290358674,0.01286982130219458,0.024495887403233284,-0.036396061746538005,-0.04427973395088666,-0.027590030644763976,-0.003603994142342663
OMG,-0.053040993599921475,-0.005417344883626192,-0.04557426652583285,-0.07403663911318603,-0.027453086165111478,0.04549375440273686,0.07432158553855914,0.04951860432428947,0.022858464476851695,0.008304806517534315,-0.007560685906736856,-0.037125177343364756,0.0026262061241796916
CXCL3,-0.031199573529216165,0.019929150455265165,,0.08649925822256327,0.060874427698601956,0.017054922598622745,0.19079717346367556,-0.030985861055753766,-0.016986203376514554,0.09378512517870642,0.012626723739151946,0.03276638798750493,0.033242745910852675
CXCL10,-0.018073880657820666,-0.03840328368313151,-0.018436622654896442,-0.09732997291900716,-0.006032863680752119,-0.02517982917376552,0.06089566628028089,-0.022048348277531563,-0.021789951952830833,-0.03797643354160659,-0.04305926279026564,0.05862485948369983,-0.013670447595089914
RSPO3,0.15776967595996932,,-0.03664629030655233,-0.044119157236384286,-0.03881966448265981,,,-0.012331489300783302,-0.02811640787450118,,0.007198312075788818,-0.03135581384148365,0.0022875013126287705
CORT,0.017048343307144793,-0.01110822906489776,-0.007555934258021316,-0.03715842441996775,-0.04422907736678635,,,-0.02434656512205537,-0.017000111072162573,,-0.01605401320385067,,
NCAN,-0.04516384760412081,-0.05821593725496887,0.033562058106503624,0.09625366453964715,-0.03286564780624669,,-0.06202456490940178,0.04865881007490371,0.007600216156066749,-0.03754949648343443,-0.03187834289007061,0.06846967770529257,0.04088148608674364
PRG4,-0.022193203520576705,,,-0.014012609370109605,,,,-0.02338599770334088,0.042916074956378225,,0.034069133983396706,0.03393367089263317,0.06796257586925017
ZG16B,0.0025450835966100284,0.06411634507287141,,-0.005475509577533151,,0.03189663345710084,,,,,,-0.028083969144588578,-0.023647322379045196
TGM2,0.08349996655286958,0.010691186466808977,0.056280566236410604,-0.020110624989206263,0.019055263072217967,0.03815312040976257,0.03281824153666162,0.005851592045355896,0.029698818058882654,0.02628769933680632,-0.004296566649869599,0.0043110520169244125,-0.04147494911030944
VEGFC,0.13681649105984003,0.03980081799127108,-0.02765064471114638,-0.042629576515294754,-0.020424651449790783,-0.039237042713017964,0.2009154274846771,0.03669562532425892,0.026356214551107694,-0.0371815965829714,-0.016054841720794435,0.0997511317452666,-0.010410640097641878
WNT6,0.0016630547154256824,-0.015204323704384718,-0.013834573085773547,-0.005447073750770657,,-0.015822642792724547,,-0.03187421142295405,-0.018304864579822614,,-0.022590755306010284,0.006673306764573696,-0.024434778726212497
NRG4,0.045632021759690465,,-0.016936074937791153,-0.006859323440852477,-0.022754270289684794,,,,,-0.029856285005417982,0.017437144761496128,-0.031355817355722286,-0.03674615942403422
PMCH,0.14151158498738528,,,-0.029211235215767028,,,,0.0787655544950426,0.06079437080981019,,0.19292249212480547,0.022993162777591454,0.020275502515805757
COL9A1,0.11119672964164823,-0.029161251592368216,0.1143679479102406,-0.025681119280661344,-0.017824413069961697,,0.09636889996258471,0.03391728280814127,0.0043291342362047035,0.021620470595888258,0.026900703830511387,-0.013190191161436042,0.0015244151466756127
GDF11,-0.03202215947214484,0.02014022675517354,0.09081640681582502,0.01680451647346438,0.03322495479688814,-0.004296968298428879,0.08410475981681856,0.0847900647863266,-0.013969127438206403,0.014586117889837468,0.04796080122158331,-0.0023072034090170336,0.024371960389621666
RAET1E,,,,,,,,,,,,0.01535497764388524,
IL24,,,,,,-0.03583777219945699,,-0.016180870352964623,-0.0159864935264911,,,,0.037699705628817734
SORBS1,0.010433642137997245,0.025122575829289794,-0.08522126125131155,-0.014857496167023832,0.07942382460290688,0.06636490668053158,0.056759193852821264,0.006127867048839193,-0.004458070498220868,0.023447448186900886,0.020441756787740677,0.03789291888880275,0.0084377847881339
DLL1,0.0050295296421506005,0.0068151500442919415,0.02909372088004108,0.004058701086719244,-0.03727435475532236,0.0009072885917974555,0.08403288387619078,-0.078697817889071,0.0027297444703152304,-0.008177648040216692,0.0244358793276589,0.03605560948240992,0.06599955263897149
TLN1,0.059527354466453866,-0.029506299433193876,0.061365387202816174,0.04911883749630339,0.029884748588470282,-0.030715861171111913,0.11929007691759252,0.006901467730805317,-0.024967367931125365,-0.005038315948100064,-0.018492770630499228,-0.04838703604407485,-0.026239777946468496
COL2A1,-0.01933137782491955,,-0.014988038187845415,,,,,0.018539113187072607,0.0075135341581630205,,0.07623401998919895,-0.027106900701254044,-0.018202960683878163
SHH,,,-0.016359504078264996,0.09813331007857694,,,0.11304630127830646,-0.06497711918410268,0.05176887576185789,0.05758204055646053,0.06635630101860164,0.04081372525400341,-0.03461012192756349
PON2,-0.03477171328725437,0.01268351731078054,0.0012768929777870473,0.07387494888675714,0.012040865159588748,0.02869967325091064,0.06617478251572101,-0.05538059112552278,-0.019750708435355487,0.0411659958527782,0.033154752476935265,-0.0356654001335186,-0.013942946347828646
ICAM5,-0.018291215278914894,0.03060869973313367,-0.0523809420097332,-0.02665329578917485,0.038290845788289805,0.003024647735414049,,-0.04522998346896862,0.02433093140988417,,0.07329455966142219,0.008367244569194469,0.023872842497661036
HPX,-0.041555142559640885,,0.03880790481404102,0.039383564351004346,,0.03541907256811927,0.10213784737545789,-0.016500544037542753,-0.04439099158833079,-0.026268951559511696,-0.04697983505691423,0.09850254118695026,-0.030984611959770005
SFRP2,-0.029370721252459927,,0.011830774125784215,0.020430990339004425,0.040102041173697416,-0.013155205225382594,0.015119243605037516,0.08113548575100146,0.07094596853119671,0.02114992433099718,-0.028462418354769398,-0.0032537638191719558,0.0002284424104428705
CFC1,,,-0.023377044419429466,0.03148540829196768,-0.018566699686772537,,,,,,,,0.032114325224467215
CD70,0.04492654561329206,,,0.030355257287294515,,0.03518553014138593,,-0.003996724168201955,0.007367748752633868,,-0.02237972283579113,0.06654923638294394,-0.03739400307881153
HP,0.06371673939436318,,,-0.02605962933775053,0.029695534126789765,,0.027270976997124316,-0.04230449579232684,0.07380884995255674,0.09936124881439257,-0.04983309710678554,-0.019369275050238194,0.07510771587190761
CXCL2,-0.042944065838248016,-0.020849201965857562,0.0139550572876081,0.02693634566578837,0.040574650767790245,0.05993512808755197,0.17392275680812802,-0.0562292387365116,-0.0005352446555631647,0.11487885227951435,0.014416433931098312,-0.0034408416141391983,-0.06842560017799586
NPPB,-0.028500185858014615,,,-0.009383415709601236,,,,-0.030867526066669072,-0.01970297442365113,,-0.024552258724233927,0.010836030020379224,
CCK,-0.09134757777939452,0.021906459728827328,-0.09543117677592108,-0.06006695879403969,0.01616069211397478,,-0.034544672626811795,-0.04032349390603438,0.028396150551713583,-0.01729503931533601,0.03483744426169151,-0.030759551226892206,-0.045306320184901404
SEMA6A,-0.0487946239057325,-0.02292070857577612,0.05973905853562764,0.07960142568943253,0.05948083179869671,0.04906676771922688,0.10109850063866836,0.02683603688458922,0.008025140600380506,0.030145221652704488,-0.004923030384083437,0.009846414907352802,0.1265963372692013
IRAK4,0.03934749679560387,-0.029469875648395833,0.12038799033697034,0.00013592320128894434,-0.008120333029516077,0.04860876253666221,-0.025891258682493413,0.014967373244471647,-0.014732252352469348,0.02313215957607629,-0.0055836799290869925,0.0887496559119689,0.055336501270441235
GSTP1,-0.07237516851575797,0.025831640778786726,0.08564920894512525,0.012453843857166707,0.047068306686672896,-0.012328238426463895,-0.07147038053676377,0.04217752324981113,0.018946587703003268,0.041119224645641904,0.07016165860378525,-0.10401683265412442,-0.0042458178126541495
VCAM1,0.015162204632503246,-0.021060326527049537,0.10387795358358243,-0.048345379463975144,0.08732781728889485,-0.02078755338086385,0.059921652202195905,0.038013688424004696,-0.017999721242343048,0.048524591846401545,-0.01504944980987749,0.03869982729291483,0.06086153526161534
NXPH3,0.02915033582099924,-0.005872752657705062,0.09953387133171043,0.016163102184256293,0.02310149036501492,0.012111588653066939,0.16802969606356877,0.016730452394547287,0.033407693512647774,-0.035672425286790446,0.02732976579689686,-0.001603368807417563,0.009648492116510603
MTMR4,0.020741538817254226,0.03925758582936196,0.02693617790683462,-0.018159284661258,0.02603577830730084,0.010928238239219816,0.10761400876522172,0.004621448155675858,-0.01891309999736487,0.06998910384492842,-0.0035375391531409675,-0.017935764859279585,0.07694995276496716
LAMC2,-0.02236966582892165,,0.076777232447643,0.013672037781632208,,0.12209124074407951,,0.0015772780957035398,0.056057040100713905,0.04015426961261037,-0.006090042716164695,-0.024373654615888488,-0.03538518477018583
IL10,0.0562722836213564,0.08072332494800419,,-0.03225330113784809,0.048868182333699405,0.003913023423139194,0.009824535730185902,-0.0145821273339868,0.023014845479958617,-0.0278444269814433,-0.0008181714977444778,0.011967838476484756,-0.06155526943222145
SEMA4D,0.060727647294535614,0.012752076821177483,0.016052016024982334,-0.060781389072336135,-0.07207248911791533,-0.0068266406380603165,0.09106334904497407,0.06439821678313487,-0.042146148426741525,-0.02431066893732639,-0.01770790003227649,0.06105598517906737,0.0019590667382777243
TRH,-0.014834937419906425,,0.16262625326684602,0.0019954590419464153,0.027446851918880803,,0.09046284851754577,0.011453020103722272,0.06436448339660762,0.02431062670920063,0.04308463779211038,0.012296356142091751,0.0897373059925207
SEMA6D,0.007214188750721242,0.00039674011227455107,0.095570176371523,0.07782498763635971,-0.024334505710954038,-0.014583108625937938,0.03342067511701487,0.06551267143882253,-0.04004359769265821,-0.021077991379632087,-0.02060083146870687,-0.0582820660825846,0.1267244301009946
CEL,,,,,,,,0.04870759691064828,-0.026100070543094506,0.04993437085685802,-0.009687146736413377,-0.010564972810663051,0.05980132960749435
PDCD1LG2,0.0453720011221919,-0.021899941246768858,-0.013311585107447963,0.0015775558183613327,0.11640822683834355,0.04438798481903045,0.05529485629514433,0.021758438147768226,0.04099233438396112,0.05098256527707613,-0.024677467793189037,0.0028281283343202083,0.035457696293385056
SPINT1,0.058975653560307505,-0.016233660669331705,-0.01721772688179891,-0.04809842755194405,-0.0280801003530997,0.01766763922663796,0.027813585701188054,-0.0017036202414088134,0.058834078734298974,0.03217119902322805,0.06711277414290114,-0.04804736837689809,-0.03345582000056504
CTHRC1,0.10656573959911136,0.050604317411637206,0.10735126142967859,0.12137451605650364,0.010964398802977018,0.03222655388753927,0.07913024042482915,0.017933901538805135,0.01161519686799969,-0.0060248821298638944,0.028520272871467828,0.0840733967903043,0.05970710897427439
PODXL,0.11432735002796131,0.043531245206537235,0.12123989501741747,0.06527717196624265,0.029708713032414007,0.11602062837956358,0.08508271834522116,0.04720951840605889,0.11246873814140712,0.005640259086220224,0.02130936085419546,0.07060579980594478,0.11299430511153341
