,ZH916T1,ZH916bulk
IGFL3,-0.01901018673683163,
BMP1,0.009794543411956912,0.10144003157367114
NDP,0.027260710785048586,-0.07298551790356293
TNFSF18,-0.005637724408730646,-0.011627973578241238
RTN4,0.027431133526674412,-0.041393037187376205
HEBP1,0.040143199115223425,0.020145264471471688
WNT7B,-0.019155285107081785,0.23149201553484147
PTMA,-0.05848157923839537,0.11501445620644003
FASLG,-0.016487528471435153,
CEACAM1,-0.022939974290850096,
PDAP1,0.0030969812344611987,-0.018895831031756873
QDPR,0.01813171412238296,-0.16727089586809268
POMC,0.09371926710855247,-0.04743462838628842
CCL17,0.18253670285271548,
TNFSF13,0.06465763164474678,-0.031396800621589775
WNT5A,0.02194603500973293,0.1412379927079498
CXCL8,0.014815757085941269,0.18228882710073974
GRN,-0.0029963830572746477,-0.06201522011852081
MIA,0.025991048104243065,-0.004028523323122481
COL4A4,0.06524925516455138,0.1714066622221069
TAC1,0.02168246385189574,-0.04426961607972233
RARRES2,0.039544336389041215,0.19157164017876602
FGF7,0.06947469404811446,-0.048329446005863565
HBEGF,0.0037040276352129785,0.16359839021728428
CSF3,0.2747698852403536,0.1539225185301798
PI3,0.0021969256010162903,0.1489010702273285
PCSK1N,-0.00798697750084818,-0.15609871349217905
NTS,-0.02329964815740159,
SFRP1,-0.02275822336252796,-0.002664792813247213
CXCL13,,0.08842377008268681
MICA,0.025680647350860078,0.045354622046548276
TG,-0.03068395829788985,0.09197793326847513
ADA,-0.023362760441270437,0.07418548212374543
LAMC3,-0.02748577912670619,0.056178253142429586
CCL7,0.009205216303906288,0.21566495289260132
NGF,0.08207297477608777,0.010714796981348794
TNFSF15,0.0626346038015941,0.09849077822476261
HMGB1,-0.047926206735799635,-0.1099824724421256
ITGB3BP,-0.007235165244872227,-0.03615691963919864
AANAT,-0.017444486485575342,-0.022538042612638583
RELN,,-0.01581280012121241
IL15,0.06633913163791555,0.08809865017223655
BSG,0.06573163161579713,0.07846059518956536
ADAMTS3,0.022559526454940866,0.035702202892124335
CD34,0.0359490798905705,0.06881900497409892
PLAT,0.030013595404552847,-0.044799363452785686
LTA,0.04992888404092225,
CKLF,0.03976804649245719,-0.008651420711859231
CD24,0.022382730095208685,0.06751736914000787
HSP90AA1,-0.07374985152942298,0.024668794856079118
BMP4,-0.02367645362559786,0.030021592525143515
SCGB3A1,0.05237667137206341,-0.009735413917195571
IGFBP4,0.00036896901748001524,0.03122786943825654
RSPO4,0.010604378960481638,0.04037909848498266
LEFTY2,0.03020235226399121,0.02841248086645085
PF4,-0.0060463837323223935,-0.022262664329888805
ANGPTL2,0.008814831631900706,-0.05659647004109372
LRIG2,0.03999105386509881,0.03248699121037733
ICOSLG,0.049539307437826655,0.04664011231397381
WIF1,,0.008434777995492198
NPPC,,0.012138191429549772
