,UKF248,UKF259,UKF260,UKF269,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
NGF,-0.03445589122287155,0.013862022461214242,0.08825847925224173,,,-0.026182937525498714,-0.015452029729505405,,-0.0309285467351519,-0.04050136057567642
TNFSF15,,0.014204203523011678,-0.020459315276681395,,,-0.022101466106660986,,,-0.04560403049332345,-0.03955213985101961
HMGB1,0.004826398857121164,-0.019237702964164285,-0.01868921531984901,0.0523634908444643,0.049117634235754014,-0.07237135524423756,-0.09929043140989563,-0.013461864549836024,0.05946530729713738,-0.022290301560323727
ITGB3BP,-0.057595899749519064,-0.025740291239709515,0.027533845539716113,0.08173189142936028,-0.06218272376843962,0.024023679970758095,-0.011612136160792092,-0.06917247651362633,0.009348726613500594,0.049010266336208294
AANAT,0.04544393205875571,-0.010351962372197925,-0.018435066649095357,-0.013482980084208852,-0.051955733466789576,0.023631746916756794,-0.021077564833067053,-0.033165632583869606,-0.0019255106648261042,-0.021821168086254266
RELN,0.024300573544134098,-0.017968688407491086,0.005945143902944655,-0.03956329398752286,,,,0.02542315271021136,,0.004666608876754647
IL15,0.03916223815832029,0.04446486296016483,0.043592385696153625,0.02955016158357414,-0.019628757703109883,-0.03643686223828619,-0.016686330547579183,-0.018845379468974164,0.05242635621675044,0.05749787842630723
UTS2,,,,0.14301461945239455,0.06612293907620936,-0.016936659933676275,,,,
BSG,0.03700706571459951,0.01515275660205756,0.012773859456048121,0.0005797318344234614,0.002253239472261023,0.08381006709046292,0.0215271941958906,-0.10289173799145306,0.0601405941296787,0.04886386130667012
ADAMTS3,-0.0007027089504855081,-0.013909557443928642,-0.03479965546765654,0.0983267654607446,0.19973105578785733,-0.04472531014097484,-0.003609822994015914,-0.006698046342950949,0.03817122951179222,-0.029410932810971683
CD34,0.023098399699799738,-0.04258682571684669,0.05054691187139028,0.12317354755807444,0.044823721619513604,-0.03752478955194247,0.05039809430292543,0.024026028333622808,-0.014581734320641972,-0.007881077650501393
CCL23,,,,0.08400619616469916,,,,,,
PLAT,0.041364048681240294,-0.013997821267002258,-0.004195451100146365,0.12010917932440145,0.1422676229988449,-0.07245995399934375,0.015406492055616618,-0.0782331718221307,-0.00011900754183528863,-0.005267550153968561
NTF3,,,,,,-0.02698275768547837,0.031051391690432955,,,
LTA,,0.11716760885055372,,,,,,,0.0008458176100357716,
CKLF,0.005287070901603532,0.01531323806111653,0.014243955219215612,0.12930942732659156,0.12069093765446072,0.047712560866006976,0.006127659516132209,-0.05726143336559863,0.08046798774285258,0.1293762156206991
CD24,0.029154557217048255,-0.04346538238260459,-0.02605587883097574,0.08228929251595565,0.06437588975115079,-0.007496337982345814,0.02115933176432871,-0.005869891912964335,-0.04271877645806427,-0.08240629626453903
HSP90AA1,-0.021430021752360095,-0.0009966314828401947,0.007642257685865742,-0.10153192460803227,-0.04264009601472558,-0.0968074035892487,-0.12986553418184357,-0.09184447481930814,-0.04075895803366962,-0.08505932236078562
BMP4,0.018920453796109644,0.0016386060648240397,0.12416112019961846,0.023773927105200918,0.017078470373605138,0.061787102189493695,0.018411274795638012,-0.00653700619931588,0.030909529895837493,-0.015894505929767582
SCGB3A1,-0.020068074746408184,,-0.02195388857742526,,-0.04298075775704052,0.016185889029060225,0.02360740695954361,,0.07064218332444888,-0.019312029575357666
IGFBP4,0.013089219474183367,0.004867118143331963,-0.013227151593105686,0.13910559176522322,0.06640873721110065,-0.0832357555792409,-0.056165286795905864,-0.09285279634376958,0.012829621857476773,0.0033718705771166257
RSPO4,,-0.005698654930188365,-0.025338356136284382,,,,,,0.008710918476430423,0.0824156159065342
LEFTY2,0.02785459429811477,0.025877092089527688,0.07176365590874569,0.15643751291126082,0.049392465582006134,0.002910802176831973,-0.018009130985462182,-0.032284638241482845,0.03520723021537164,-0.0008846929728470777
PF4,-0.020817406152199857,-0.008914077194476146,,,,,-0.014355821433032255,,0.030524368083565272,0.0026676543902116796
ANGPTL2,-0.0023816216871734176,-0.03412304097670446,-0.004833617828285596,0.06522601656843133,0.1139933944390642,0.057496859356604944,0.01690860167548324,-0.03331608944423686,-0.01574068483519631,-0.018690331123203518
LRIG2,-0.011051330081825983,0.009775188351045905,-0.03746890067540875,0.04391908946926927,-0.03827839633840578,0.06244104621549238,0.014221984627307942,0.028284539326759117,0.06526608957292017,-0.11178239569777115
ICOSLG,0.05339593861659913,-0.012738222830342929,0.013503553816771234,0.06577368075873556,-0.0489825630556777,0.028835510810840088,0.0014059637570406713,0.008191557650141183,0.041049605421999084,-0.031938522201184434
WIF1,-0.009114249198107634,,0.05445869634219046,-0.07098152224675285,,,,,,0.0005952455748365382
NPPC,-0.05691380173658811,-0.013827931997345971,-0.0020468915386376127,-0.03630239033430192,-0.053695050163058165,-0.03384338825029711,0.01947144876839171,0.14178281400551757,,0.08110153857736303
LYZ,0.007345961362790615,0.02844254865692765,0.04956518685716643,0.03826950825237623,-0.09866725747409055,0.03448116069793746,0.013630840085329863,0.021323016545966928,-0.037182152543731875,-0.007076683092658012
EREG,,,0.0499167501550971,,,0.14247547298702395,0.016737838010024,,0.03191618678084755,-0.004136590773210175
SPTAN1,0.04255068525163629,-0.025886965711664253,0.007075048451983346,0.02624878296975655,0.13544250564364257,-0.005278675101417618,0.021699179395880088,0.014073986800862363,0.022694184016216017,-0.04848005879270998
LIPC,-0.025485976877079534,-0.016019260615344866,-0.02453169919475668,0.08426850904111031,-0.038712226283631974,,,-0.012860341395037153,0.035080282144241186,-0.018905729944532223
COL8A1,-0.04117706296529909,-0.022344673238715695,0.006017883407101618,0.052066143534245386,0.001231663153141075,0.06913455075519478,0.016206556306529524,-0.024628762686357077,0.0222481840127444,-0.006923542584840765
GSTM2,-0.004077811387034654,0.046218759988216444,0.08632258115755712,0.07456023647155935,0.07816100274335838,0.09798589364440767,-0.02432865098021176,0.04446790669599512,-0.009150958988253398,0.1058475672376053
IL4,,,,,0.027539818705765183,,,,,
SPX,0.002068145192967783,0.031239932882923573,0.013380601368633152,-0.01430172427902772,,-0.022857726072691258,0.005200962800470588,0.010469826966583787,0.03781509316805408,0.06839631158770004
MFGE8,-0.0017731673387842218,-0.058128959427946,-0.0060779286564737545,0.035749023441923065,0.11148237191624141,0.04178813010782644,0.04194298624503262,-0.050878681100618,0.007665701054550999,0.011787901959456585
TGFA,0.018318688588409893,-0.03414158177515262,-0.056686602533469056,0.041699225127535905,-0.10987356425727283,0.03616690655401072,-0.0016280237782065753,0.03461373127899076,-0.027311620942667883,-0.00808607872109931
SLIT2,0.021832498165509417,0.008779900492212585,-0.007192274886634511,-0.04480187741594248,0.05710814598966595,-0.0027378130170259926,-0.02378849705769287,0.042436157334998954,-0.013842108633675172,-0.00941374363535411
PLTP,-0.03784306595998793,-0.047353498367127225,-0.0028783698384419283,0.0746045082957044,0.10856896363175444,-0.04324423942965687,-0.04071096466122191,-0.03246408259782799,0.009821212220447177,0.01588805083322171
APOD,-0.025164745736544706,0.0050578869147932075,-0.01808584328495346,0.045316054324770545,0.011404103488846696,0.09004986357348885,0.09894130172791318,0.013925500076516755,-0.03592731708371202,0.040241673061364336
B2M,0.06383691828573469,0.01409758101848981,0.004228885596169308,0.1387600246208102,0.06957948457844872,-0.007389932486322631,-0.009529660553376161,-0.04312745145865009,0.013600519459724784,0.04597218407726191
OMG,0.06431888308691155,-0.023101833164818838,-0.03566091875014167,-0.0026971215513450345,0.11577253132666589,0.06503364133673478,0.083772298771242,0.07958974994725843,0.07675563316845153,-0.047137278997297485
CXCL3,0.032041270247902966,0.016081575996882258,-0.03293726105453114,0.06774548619937831,0.021972567664421502,-0.014357116654814773,-0.00010967972237425131,6.0346226602618154e-05,0.06265726419669357,-0.048341646637676115
CXCL10,0.04830647933103502,0.0706069866003269,0.047190364720131585,0.11792840883846192,-0.0797609024124152,-0.023410490123417716,-0.019255318243919694,0.10119630675901713,-0.06962561879547682,0.06924589408051411
RSPO3,-0.02725992969233008,-0.010351961607305109,0.06520936619003946,-0.0221397682248761,,-0.025820324511295553,0.1260323971415639,,-9.805571270359721e-05,-0.05020420689406588
CORT,0.04081753718131969,0.0286609993432139,-0.004405602162993939,-0.03831782919811981,,-0.009260675009781769,0.09447306813309832,,,
NCAN,0.04883862438605397,-0.01026903809704246,0.01762553048208101,0.027043734367144155,0.14959338588950732,0.03264907909041107,0.07595660453546497,-0.1453402562831763,0.10730118558320857,-0.06319548648458237
PRG4,-0.030179990796380323,-0.010216939678299857,-0.01756459772067908,-0.0191790543673458,,-0.024830779220692913,-0.022166820896518235,,0.007991751530483964,-0.030000995461060786
ZG16B,0.04692008919315544,0.0869220968715308,,0.016593261946179865,,,,,0.023027787187795717,0.008463236968990356
TGM2,0.002658567507370392,0.04686046178709521,-0.01194856743101845,0.11302729750672584,-0.16109394106289462,0.02366554493049076,-0.0139637408452385,0.013580328813159254,0.0010397492219379502,-0.04597701573841219
VEGFC,-0.010036071254162577,-0.01820932219179963,-0.02703773623718876,0.08046033107916087,-0.04194797937239375,-0.029175993216203382,-0.0300998903832803,-0.01803732696476571,-0.0072526289215653905,-0.007521059034400998
WNT6,-0.021282457765293677,-0.014131343137504112,0.035473223183960415,-0.018860088581786633,-0.04692510173445717,0.017432434177059294,0.06465734422000169,,-0.031008604282179927,0.0357931945801152
NRG4,-0.018483403230401416,-0.012434482971317006,-0.010529246748947386,0.08927920055896707,,,,-0.03339490449852907,-0.020591701975593665,0.04338856900888798
PMCH,-0.021303116924515433,-0.01722918756791503,,,,-0.023043288687292586,0.01747273464807997,,-0.0232017238344828,-0.03659304554311255
COL9A1,0.04912810917287637,-0.012986909923766655,-0.03723714377367872,0.1080483906628107,0.18977825170610838,0.024224107432135083,0.03946388018094252,-0.0184339104049965,0.04714516002322663,0.015076901965740066
GDF11,0.018433135449877798,-0.010243584431214826,-0.04926994448046005,0.08402825320838832,-0.05327495050067816,0.00848799349920734,0.027688380022904465,-0.034727553570819164,0.01901211367094441,0.027006502300881287
RAET1E,,,,,,,,,0.08625033168313813,
IL24,,,,,,-0.017180520772723838,0.04442259368183543,,,-0.01590124316475511
SORBS1,-0.026846913300926152,-0.027920221595093265,0.023162243544674055,-0.06511122831553366,0.13602004145083538,-0.023023093964242538,-0.0222235052038836,-0.03668707924073563,0.004202593844029938,-0.011551089824039526
DLL1,0.06436560162253543,-0.0398557653946748,-0.0033873600918644963,0.0749967089835508,0.04056062381481366,0.05796016113050261,0.06085237241442686,0.04675002598793069,0.060226489986868685,0.02129620228288321
TLN1,0.03013823400106742,0.012476126116472188,0.03705335476545463,0.06377353957863877,-0.0006837468125917858,-0.05032229739268255,0.031005734320975458,0.03953206415218705,-0.01783697486222349,0.049436864922688194
COL2A1,0.03958052868501221,,-0.01568785034555662,-0.017702514353658407,,-0.011809758453408764,-0.03681908849671669,,-0.016112113164665577,0.014862615136023176
SHH,,-0.010617077804885322,-0.010891369999800624,0.0938896378817808,-0.13498306661421242,0.024930387863647565,0.002940471555956802,-0.012671721139932812,0.012927446932591517,0.0058389103462938175
PON2,0.10347055899750318,-0.012702880726664654,-0.00546982201527611,0.08397057087319995,0.0936249995841398,0.05096359274121804,0.04922848354154497,-0.067386845180687,0.04762142687567919,0.06592607615323176
ICAM5,0.004204958353106037,-0.016547469318537535,0.06917369124782655,-0.03459244298759479,,-0.008321018948755693,0.0025643690108282037,,0.10809939460738227,-0.05547738116688076
HPX,0.05947228605703633,0.007621983529830752,0.044229088183347816,0.004912444315172725,-0.018066109066335025,-0.0012205306644109818,0.0771799523560704,-0.044773985657256585,0.061482213769333445,-0.03481398712954775
SFRP2,-0.0012780170121026219,0.011595404394880037,,0.14743401503859874,-0.03700521548636735,-0.026686093293248843,-0.0022552244276188966,0.010388827872808232,-0.008897307620396925,0.06600758038853166
CFC1,,,,,,,,,,-0.025283443136986414
CD70,0.009741364566003016,-0.020552451355966866,,,,0.038765040387109366,-0.006211634481842172,,0.04853945027606718,-0.007675212933167249
HP,-0.00896277491706944,-0.0480144404353884,-0.0356517617761424,0.036294986139133595,0.08104416201665111,-0.04857696177476666,-0.06711111024793467,-0.007021594624498287,-0.0308029339527432,-0.030555944821135026
CXCL2,-0.05462536562368195,0.040224910374898254,-0.0415770342656299,0.09886872535314646,0.09619729988944253,-0.010752592073575366,-0.007753443632659578,0.013648093753656249,0.07124882290823781,-0.004472738718397306
NPPB,-0.025889758703682694,0.023831229044715383,,,,-0.014772613611323555,-0.04118362267082439,,-0.020887988351852092,
CCK,0.04362335604341888,-0.04363145961315113,-0.012869316475581533,-0.09630707767849817,,0.04580793506140463,0.03868257125016892,0.020821522202455374,0.020116630407418738,-0.10654084286909853
SEMA6A,-0.026546698536631674,-0.016172468878431018,0.04365428714737194,0.035792332333729505,0.14408098862077873,0.017175505684270752,-0.010785999548287288,0.019666312187201697,4.6373481284711335e-05,0.02810141524197182
IRAK4,-0.01899850057527279,-0.037602097680348064,-0.0034473517719428625,0.09563858487068903,-0.052803113993211914,0.07005455326457256,0.02577931430117734,0.04615181706291354,0.015315531335736314,0.03511348840022064
GSTP1,-0.018683523727074217,0.041124919505641656,-0.07210018176757199,0.08294126565176847,0.0020621188619381306,0.07271407443016964,0.06505755279759645,0.031902169605041455,-0.005022307701048109,0.1280702470183365
VCAM1,0.00041710005935191553,0.027707364150979467,0.01763086197984079,0.09340517562198805,0.001288579075838221,0.03651129631069332,0.014161306278181221,-0.027593667686146996,0.08695808394078233,-0.04374679634072626
NXPH3,0.004898627369817301,0.04362300072854861,0.05617624478322639,0.038626292574771494,0.16933562262846916,0.026755786758390816,0.04376570387344562,0.0003648088222036831,0.09931707277818276,0.08578964424580032
MTMR4,0.0036108548316307674,-0.004306677776255012,0.058409634274221994,0.02513207500132675,0.041849931961261994,-0.01475591932892191,0.00570138050085601,-0.008765385639451017,0.020081798675653163,0.005769464752330958
LAMC2,0.04532062740614913,-0.02373103289336989,,,,-0.02112188303959746,0.025253943557098507,-0.032287710497636096,-0.008757034887257995,0.010663086589557053
IL10,0.03304877247764238,0.05248510264930968,0.05074211230958413,0.07553738976544541,-0.04231141761914281,-0.04020297377599439,0.06539468126205822,0.033384926618701585,-0.027240912796411276,0.01932992739065462
SEMA4D,-0.020346211290287523,-0.003475807602033228,0.07342088812393245,-0.010318006855200103,0.028809089988627253,0.02173008219432632,0.014642825253795564,0.018635038131357782,0.015908028912181155,-0.03050776333528614
TRH,-0.06925759113374176,-0.025167686187064893,-0.015438034136738603,0.10407431940525229,0.011907698606190646,-0.05451011186671839,0.04942184773371372,-0.07136539820759345,-0.02339594773336361,-0.06558065041482822
SEMA6D,-0.015403391036655173,-0.0617580537356965,0.037964246456061,0.038821657485765465,-0.011346144268590085,0.03378744816982026,0.010833166178730374,0.001948408747322136,0.08368607546492073,0.03517082754036981
CEL,,,0.019122311432110888,,-0.04739957877166892,-0.02601727259232802,0.06609689741051764,-0.01233201843001085,0.043620299122288764,-0.029396711400571866
PDCD1LG2,0.012698678530011925,-0.019198515075569966,0.010558258869182283,0.012434660216874407,0.04959521256234752,0.013354148612229041,-0.0518739197242461,-0.00343655511212988,0.04678403643039144,-0.0318472660129074
SPINT1,0.02245929527829929,-0.02958592556911669,-0.004894410559095229,0.025188564247433112,-0.000370870023947047,0.005635136724341382,0.009564436019307314,0.14978898525336146,0.05885129851340324,0.07127936016040252
CTHRC1,-0.013701725493167961,-0.005791416040831115,0.10810374891992698,0.06405734552579442,0.09337114930562392,-0.012072598889138595,0.05537174707962703,-0.08520739352742294,0.00039791828672947554,0.02341449444066889
PODXL,-0.007698042977511966,0.015020114783885482,0.02808123719820159,0.10615672317453671,0.15843791053479692,-0.00025096214347684035,-0.011172170979217416,-0.07787867575564904,0.09109277713452825,0.010525557163427275
JAM3,0.04690730325468439,-0.006903844762909632,0.0543428580150209,0.040098139211819435,-0.061165473660067964,-0.06409955076572998,-0.03100359604829659,0.02064955427254453,-0.08537947849488578,0.026734889836413776
TGFB2,0.0325467475366242,-0.05579685762671539,0.08158678287226935,0.09257235870184367,0.09994466438270583,-0.05714547466061211,0.006769708496819488,-0.07197603580213946,-0.010350255700892102,-0.011663878806459473
COL18A1,0.007987007511928108,-0.0004968308558869322,0.053681685972189905,0.15492006260875643,0.09284808094145401,-0.031040826554701355,-0.026979422711733255,-0.06863720970216902,0.010629615993808041,0.023056342577259872
NODAL,-0.041753457820231696,0.02017542476802926,-0.005206748090103959,0.14931080490783732,0.022011427800219457,0.04168470072123226,0.2377815115976194,-0.026857366561384773,-0.032019482088602454,-0.03949444177326422
INHBB,0.03919279405154312,-0.01685613920020888,0.0027859830273068405,0.03526967152652695,-0.039435300741570395,-0.028193949582725013,-0.02060155147536726,-0.033786003641717265,0.05786577472754225,0.033438027255318206
LCN1,-0.02032075803954711,,,-0.015534983181550839,,-0.027318196844454443,0.03287884745894393,,0.04739838331454002,-0.019299876510531132
ARF4,0.062047676361416254,-0.014798656739709358,-0.01796727897748382,0.08108749653715405,0.05267900506422418,0.01835524464755779,0.0668472480503644,-0.05876238977497755,-0.013001053213326905,0.05672390353991737
CXCL14,-0.02955866815486254,-0.03782075538206622,-0.012143882365611681,-0.02986634202218353,0.052778492003459576,-0.051770639128494514,-0.09188659262960466,-0.09667087736087554,0.01857703938423642,-0.047943956735806856
LIF,-0.011284908435304337,0.00853795632138148,-0.06621873044769591,0.0021405597795120346,-0.05148201345518617,-0.03963251373722908,-0.04144657459227999,-0.009046860885280186,-0.02557731596455072,0.041737334135042284
IL17B,,,,0.033867417460979335,-0.023631955677218066,0.03094922689867225,0.06702262584702065,,0.0447678554425956,-0.02182116370396659
MMP1,-0.028015520559634202,,-0.015438030768975984,,-0.041754868810788354,-0.03755887421121814,0.05171167165835275,,0.02758921964397545,-0.024819508600383004
MATN1,-0.026680562491432025,,,-0.016287373720328256,,-0.034374182615330984,-0.0014035375652753702,-0.03266057951921651,-0.02845447186110233,-0.019885845601696664
ADAM28,-0.020656500040058923,-0.012618567147665136,0.002362662541906022,0.0067658639234267435,-0.015913121894984283,-0.014783034443365685,0.029073929688022228,-0.04278500419607054,-0.010687044957437924,0.07079403925132889
TCN2,0.052331266328695746,0.0068425902001167495,0.01681642375988788,0.1356274066264501,0.06977483906843703,0.008679148441822437,-0.011501226900802065,0.0032973425084481187,0.06730691409010912,0.03301821479469278
THPO,0.03449656047563398,0.059856967735745524,,0.053615095293295154,-0.04692519642675929,,,,-0.0033471997154069706,0.04036769211705238
CUBN,0.041544217406739456,-0.02229667629564958,-0.028362109891681607,0.08061517987100614,-0.014431086311373457,0.04315885478914175,0.0362954559563197,-0.000566278245740394,0.05950053951435638,0.0013084759068654334
TIMP3,-0.05807200847281199,-0.053623991089790664,0.07346536194897527,0.0045710932765992765,-0.015956997012283234,0.024868760396644197,0.021000633092351586,-0.06441674897835079,-0.005645545979451833,0.05863098115222901
PIGF,0.013163071140963854,-0.07380240823217561,-0.04928032909688569,0.08751166520920528,0.1411219308160266,0.09752997898402375,0.08581169890615802,-0.05858411379241321,0.05924746049803927,0.07253128924282874
CRH,-0.023808187402452476,-0.011975391804827885,0.07645158862151563,-0.023888718995531688,,-0.04644460649145997,0.09117029016785116,-0.03435449688107152,0.06150751252041911,-0.043553140606004986
BDNF,-0.012285867732736228,-0.032117302308314395,-0.01295067418772504,-0.02723256887628871,0.016723664907455298,0.010698863418318067,0.03696008463248154,-0.0013633524379602637,0.030483426472762754,0.01250580507614386
CCL5,0.029423143959080394,-0.016144231868946275,-0.011813770704385131,0.10662105121947393,-0.03338201678672273,0.01740618210173797,0.024578459303383985,-0.036210113585967194,0.030971565966272003,-0.01394047658905638
GAD1,0.004628968499726111,-0.03312136474852059,-0.024547630644667452,-0.08074156096104608,0.2232915122528832,0.04375690349542396,0.09288350556913796,-0.01860910517475434,0.10852803490636696,-0.03774525907340949
COL14A1,-0.0481518138698012,0.02232573538862055,-0.0167605527985625,-0.02755816202125453,0.04252478829224416,0.007344265158722257,0.020709677270693845,0.02916686144257422,0.04142968197766781,0.016315048014135677
HLA-A,0.03103350162456685,0.015296846009633007,-0.051408895381078526,0.10828520791182702,0.0005717407186489749,-0.0709231421982704,-0.07464002342703302,-0.033444787892959474,0.02543061591243992,-0.029512723434337536
CD5L,0.032766500122003495,,,,,,,,,
FGF18,-0.021542103919376606,-0.00951435923420144,-0.021404666332005287,,,-0.028104920197206625,-0.009607844735000377,,-0.023395949610402134,-0.00910777130417755
ADM,-0.03942075406396192,-0.009579971377407473,-0.03580069069919256,0.07771541797414326,-0.12390404239088103,-0.013269362360153593,-0.009387569117720823,-0.1305199485030563,-0.017098272278816024,0.04384739278108761
CCL15,-0.004761835611043843,,,,,,,,-0.020291305280798227,
GNAI2,0.021186476188853796,-0.0313075077524254,-0.028499588801317817,0.09825177870161796,-0.0069290393324910075,-0.0013118119699591314,-0.016943468602245104,-0.042544357383783996,-0.05329279956072421,-0.018420110793493365
HDC,,,,0.05655051026764517,,,,,0.12018405709778898,0.07962907433685672
COL11A1,-0.05049946716938342,-0.019353941152929082,0.007592037536630848,-0.028243907075987763,0.08245230640436821,0.020897662538780896,0.04995537133305031,-0.0720281032812162,-0.029359533402622012,0.047753102521059444
