,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.033482192892454916,,,,,,,,,,,,-0.03041298269802663,,0.02033740688205087,,
BMP1,0.0088140518549997,0.014150039922463675,0.08244577574736224,0.007651111172461539,0.025150927573098638,-0.028731238438177306,-0.026426006958377237,0.10394033521924342,0.16259871427759565,0.02510317616584839,-0.0009970847588255463,-0.013409316715137242,-0.04119232724396187,0.06116697355086324,0.0898911983043102,0.014520138478275501,0.013216629142207906,0.003919444719284827,0.04354672683409019,0.01919119609507885,0.018274557814381174,-0.021362245939687278,0.1032303299530007,0.05756075314012089,-0.06087774886307246
NDP,0.01815609745621499,0.07914405951203439,-0.08350884875986768,0.0395186934578853,0.009871252105630049,-0.08366518262294885,-0.022905009184364798,0.045759784293394126,0.04699800797225601,-0.019180932112038026,0.016119464574203747,-0.026268918258855932,-0.017451318723507213,0.08569329157990277,0.08984718955012254,-0.05041084806503643,0.07134387929962811,0.004146102693470943,0.07757714473463152,0.03845419581725129,-0.06707059566583615,-0.0363295469642068,0.04619519175821336,0.035070703896625754,-0.11446404103489073
TNFSF18,0.029995584029461658,0.07850565704994705,0.015752488013468912,0.009240237188570333,,,,-0.017240376688912873,0.011929850333695728,-0.026908861378124826,,,,,-0.03423133541403246,,0.05015000502039984,,,,-0.015386469463232836,,0.03637564056832156,0.06762278364781524,
IL36G,,,,,,,,,,,,,,-0.021998692557307273,,,,,,,,,,,
RTN4,0.02377025366454894,-0.010027258960515734,0.06836996160857695,0.0133857554825552,-0.019485380018129373,-0.03194224303757159,0.030664771888905786,-0.06625439986024005,-0.18161482599784054,-0.06526523984401647,-0.04755271327029956,0.0008021021667223132,0.024087708443493734,0.00477976630393801,0.0659876271729015,0.026758039048107255,-0.04096682443437234,-0.032613627165263795,-0.03273981619649606,-0.09758388010210892,0.00832431757436277,0.025788110452261016,-0.048894156255988384,0.009596552096043218,0.00143384863306061
HEBP1,-0.01762929028988788,0.06672586128050141,-0.01482258355378679,-0.023191589339903892,0.026443559220433406,0.01327953146398474,-0.01093306110833257,-0.04842520505688105,0.14319838393833262,-0.026739638081408338,-0.03403030754863429,0.03508122033336663,0.023339846607327883,0.00934787888184312,0.07363605257104344,-0.03776143769682346,-0.07154552617122847,0.0592534636294243,0.029294377146746552,0.021485593582635968,0.04748252604279633,0.012304395692623355,0.027675239675108706,0.006911293756132135,-0.017025576778871093
WNT7B,0.12264636697670568,-0.040157341836586105,0.01975684977378808,-0.019936824472943437,0.030914276445497105,0.037301848988560246,-0.0215575975498598,0.028660108934136418,-0.09340261941684724,0.026794880228668234,0.042912426109072546,,-0.0032512391313254865,-0.02417909828059784,0.001775282423001582,0.06409820201432255,,-0.04626756284060941,0.03233033446726987,-0.0367180559222929,-0.05642182655751986,0.009694656051489545,-0.03167270258453018,0.06476742808375957,0.07265998335277978
PTMA,0.04008151039345292,-0.14517489453432067,-0.053769220395858304,-0.023842817979898998,0.04151220869235447,0.06684474697053198,-0.027764514846828084,0.03412763145220743,-0.02814614679433471,-0.03280756012427113,0.07580681154389961,-0.005084265869078941,-0.041151802699452913,0.06691801669825162,0.05895915124053218,0.061250290797692654,-0.04162725334577977,0.00869291329204494,-0.08479658545262411,-0.09198614034073907,0.042647762291186095,0.0028073039559942084,0.008345047933365322,-0.05595615638235965,-0.06150844083676103
FASLG,-0.016485137965537848,,,,,,,,,,,,,,,,,,,,,,0.06862689907095246,,
CEACAM1,0.04022382299054301,,0.03374317103974161,-0.015300313663736805,,0.008420505808788227,0.04144462050180683,,0.14490047822347735,0.03606602317776769,,,,,,0.01504346363089557,-0.016197176355025367,-0.0414934914391243,0.04302420049624329,0.056414099414316736,0.004171723981453932,-0.031478756668188924,0.014363986279167108,,
PDAP1,0.0364061007901374,0.021274906121073547,-0.03584531154455293,-0.009759713104256702,0.052909303345257126,-0.00048646593275606124,-0.012528259871364278,0.08715310242902048,0.13674656345247832,-0.01990045650206473,0.03003728341891344,-0.035393035967289724,-0.013166390596496658,0.07535571749087387,0.018458768720046162,-0.020158432070445723,0.06939641823970157,-0.030310295993013662,-0.029303368068150287,0.0065246978729605176,0.07207420240233615,-0.018575818646134484,0.0051007513890664455,0.023904382711460566,-0.0035876207388078896
QDPR,-0.014532760056854232,0.044596546040198415,-0.05987166821488043,-0.0004891823270208451,0.004935517112889702,-0.0012496983069859606,-0.027301784515967646,-0.020881762446150833,-0.13013382859510103,-0.06139098170885517,-0.023002343768359412,0.05083299716968235,0.07796821709675295,-0.01594135794919963,-0.005445887263399876,0.016497073639295073,0.016842967844854617,-0.09536749744345875,0.015939953338872905,0.05696030310228482,-0.03174085657184644,0.012354701530777975,0.02412326138797652,0.0009036784473647183,0.0719422527455745
POMC,-0.014833443948857068,0.039944248453728175,0.025912140568951955,-0.02718621632867468,,0.008432162628471912,0.03422881976806614,0.012119045090123019,-0.025689357946221174,-0.012139039912248184,0.021286822215804434,0.0670685899393496,-0.032400614877766916,-0.031143836594034326,0.07895189665947852,-0.05041972093993264,0.041766802376132714,0.04088980689195495,0.003058981690687498,0.08054787966912401,-0.0016785593712367853,-0.02916045462514881,0.07514130694610828,0.026675742241356208,-0.0637265820682677
CCL18,,0.03163097395309248,0.013595844582526936,,,,,,,,,-0.065464823141827,0.06525506816105184,,,-0.023128253163572327,,-0.029419567648781,0.018231777873485868,0.05407866410374769,,-0.01112570779062905,,,
CCL17,,,,,,0.027379536074911347,,,,-0.03356058913291082,0.13896293868898793,,,-0.02009643019377014,,,,,-0.02409165615209905,0.020010364507354696,-0.012141034597763077,,0.024112599246559833,,
VEGFD,,-0.03321107345613629,-0.0032429104650758133,-0.021914629631071242,,0.0503416497673105,0.003051432430178835,,0.00950116869833691,0.029936443287861485,0.050472479039973525,-0.023744011315655643,0.05130647989707728,0.05585246539036406,,-0.004666295541701236,0.008674120680512497,,,0.06747745371435722,0.009127532809066658,,,,
TNFSF13,,,0.02999136090827598,,,-0.024318090707691288,,0.02672625141204311,,,,,,,,,,,-0.0063473100750559555,-0.00933685215921548,0.004453530848077817,0.019497161503938397,0.12705350703698448,-0.007148149194250488,
WNT5A,-0.05436196261503486,0.015184264833484196,0.10644430805166416,0.0423666582760605,0.05011866284342293,0.02446495302073649,0.018462988939467618,0.04932677944291705,0.15483389042717188,0.013858861477897968,-0.06961723903933145,-0.051404150733099264,0.03683198700987725,0.059859048226433315,0.0322797765795247,-0.12796872045534521,-0.012598102236363474,-0.022913858164175398,0.027520954285771126,0.016057118786563313,0.012840149520984667,0.0074486906973396765,0.05470466130951886,0.024137282882826582,-0.03902965517987151
CXCL8,,-0.06892011376551457,0.10349771511123114,-0.020519560265011907,-0.03498001765983854,0.16916622369584497,0.021240269335005987,0.0069091351284901945,0.10019585437433655,0.06963857860867115,-0.015882509083024098,0.023042714709821523,0.09143352265623025,0.0047334583088402184,,-0.0033904274624263855,0.04817737836885582,0.07728040586640217,-0.008162183740357102,-0.04800580216477299,-0.019475080823404378,-0.026507326339826845,0.029296884824276736,0.015279551349218266,0.09654990117497661
GRN,-0.04896343071329171,-0.03539662925019368,0.06659449018548191,0.0503808635422173,-0.028081256645716663,-0.033904131123601564,-0.0038561609891126815,0.01141686136731707,0.16472265886453472,5.258614945744933e-05,-0.003337710850820746,-0.004099617098256381,0.008762013188272473,-0.012991047810185435,0.09672296051183984,-0.19508206354121066,0.05769478433526653,0.01472735898722157,0.01567509870686531,-0.02666358920839835,0.044564289405852206,0.01127857385461873,0.034940442196022575,-0.0263656699299643,-0.04658196311629541
MIA,-0.021577623718240853,-0.00595933059310692,0.0364430973883922,0.04720075128324203,0.07833155555532152,0.11871450009681572,0.03924924457279507,0.030515540370173514,0.08469398638199806,0.036942313752674254,-0.019396655779681502,,-0.016957529087534663,-0.017976170953776332,0.0567993985677866,-0.0359249912051974,-0.023363597399930866,0.042934031395475504,0.049004611639540334,0.05088981834585666,0.038805509846098304,0.033634544994313925,0.07618006660623562,0.04613452653890252,
