,MGH258,UKF243,UKF259,UKF266,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
TG,-0.02310426575982453,-0.03616575675288599,-0.014339675309977422,-0.01960651558952634,-0.02293023548068533,-0.012941658904108842,0.019803974343565754,-0.023501385083956043,,0.001928888114284407,-0.012697163953850042
ADA,0.02868153249125236,-0.03164064858119327,0.0156663802117037,0.04810342986799058,0.004904190791435149,0.04035155581485822,0.033991268190164126,-0.02350270190970074,0.03615769644966145,-0.08136689904358922,0.12074494607008296
LAMC3,0.01611414376152778,0.010418336883551973,-0.043553085207883604,-0.013037498625888818,0.04285942166152125,0.04959727218344368,-0.009744610903003043,0.02926806222560732,0.029657985220099888,-0.1231779444817322,0.04765401233748763
CCL7,,,0.01696342329896768,,,,0.050442673670725025,,,,-0.001265427710643555
NGF,,0.1332541364686133,-0.023754733316551504,0.08103606889362783,,-0.041175456636801264,-0.0365116740915938,-0.015452023588181247,,-0.010263471244852702,0.026774962049302832
TNFSF15,,0.05943789361920752,-0.011544787734557702,-0.022717889676861946,,-0.006802166951646766,0.025746745994347658,,,-0.01993475771137444,0.11036440761913678
HMGB1,-0.07401683249664581,0.06703249102555686,-0.009753406066308283,-0.020712521306826655,-0.005511038354367883,0.023013776564349477,0.014350995845696823,0.01937254257014903,-0.024703061331612337,0.030196795558472392,-0.06845420576657586
ITGB3BP,0.029740523485801765,0.048566020648335664,0.032640524553895836,0.06645086699966574,0.04133807925632794,0.06903287142977371,-0.009812477426230712,0.01651785990469622,0.09505152846983941,0.032085160473042086,0.001437195140921267
AANAT,,0.15383891329385288,-0.010504577233562568,,-0.02062129477249357,-0.02885877663684077,0.15414165390208975,0.0944339857094048,-0.03181130628609194,,-0.020830463174716884
RELN,-0.019154048858707577,-0.045067483839059196,0.044495398440084384,0.05327570239960229,-0.01732138717784373,,,,-0.02698805277776237,0.06753971931075217,-0.05642680497278742
IL15,-0.03374146289322969,0.006095676854963875,0.01552011535988669,-0.01616512906802271,-0.018707921693903982,0.07368222985528476,-0.015082219150818662,-0.015821692127984312,-0.03961520662422507,-0.001231533851946794,0.08961357034987913
UTS2,,,,,,,0.049208072597398234,,,,
BSG,-0.03322075614247915,-0.09274156736831717,-0.03477661245359929,-0.013625434793670954,-0.07251846274575248,0.006918028265470446,0.07210195364765459,0.04595630167337722,-0.03007370152912444,0.053853771406264635,0.0883974610295383
ADAMTS3,-0.03989660367554715,0.06046504504039096,-0.024022643815327357,-0.026037346560288357,0.044338503876075644,-0.034555447077371876,0.06547880116004645,-0.0012641655032020528,0.0014913343702287693,0.0331703375726023,0.03208197384420064
CD34,-0.03186429668942959,0.03710584539946826,0.03240698145635918,-0.007158367661836487,-0.0006906199796558795,0.02926017687522123,0.06190692163836144,0.02944866448853341,0.037848075217829805,0.0018524640176302998,0.047953891787139824
PLAT,-0.013658648856879929,0.04456564001506219,0.002075886394496885,-0.061617819070476476,-0.0060155574079744385,0.0109429918622862,0.032759196784961975,0.01594611333983964,-0.030482463827272592,0.02096490686113283,0.006954376114161032
NTF3,,,,,,,0.05383588877358062,0.007835767328810004,,-0.0061956673491394025,
LTA,,,0.030163343781570668,,0.034996337044781785,,,,,,
CKLF,0.04949975167807545,0.0020013152901168924,0.006946064821558402,0.024560834538044307,0.025146238982395923,0.04644466512571469,-0.011830051857866583,0.04476355002472855,0.0347120388008125,0.011034273481997389,0.0225542087470015
CD24,0.015645657557470827,0.03476786878991838,-0.02254054314661633,-0.03431331263684901,0.05658396357975607,0.09802029107018219,0.02555675601881115,-0.03710302902278128,-0.04162186505270418,0.023200456380916782,0.002570888692307611
HSP90AA1,0.0008101415036620433,-0.10639027006051581,-0.06687699210453377,0.032343838405581596,0.048976962168773445,0.0005621006167711947,-0.061533874947106264,-0.0128778908753047,-0.054272259928651555,-0.010349650414866128,-0.11269486123980503
BMP4,-0.023777643637541056,-0.05656892414867435,0.008079124033214941,-0.011926024253230017,0.02301067161993828,0.11313050521014519,0.05596305270561562,-0.015580714812716622,0.1083577071285193,-0.03069534214147968,-0.003258199378748943
SCGB3A1,,,,-0.020635073156873098,,,0.019059486476430507,0.010764041079050317,,0.02313093950733607,-0.04185893651400488
IGFBP4,-0.003515676314106799,0.06556400332768236,-0.04466839964666779,-0.010903088926679991,0.016255427733455213,-0.07304797501786572,0.025945279750405493,-0.01729447223167819,0.014563796794105015,-0.05028521350690611,0.07081290656654951
RSPO4,,-0.031930189450590195,-0.020339353013870853,,-0.023098919333078134,,,,,-0.027879926881332586,-0.02626638894986497
LEFTY2,-0.022875827452995615,0.04989080220158338,-0.008869232060271572,-0.03754064988794579,0.0344429092311958,-0.03687907076538402,-0.02683673171082118,0.07306192541858739,0.01164621666580992,-0.0180258899546004,0.03748687837662095
PF4,,,-0.009045493886917222,,,,,-0.01435581572739005,,,-0.02057594873987775
ANGPTL2,0.05068464664061377,0.059897004309747655,0.044015791931952125,-0.036214517158355934,0.05529091645272609,0.05690225527450296,0.020796793847002223,-0.01892875240731001,0.050786560634301064,0.01768385981986467,-1.164716115905339e-05
LRIG2,0.005810369143303715,0.04161891131211639,-0.07196749025932353,-0.016595296232503522,-0.011644351285850979,0.006596911188755825,0.07490490199638751,0.011830064018803703,-0.03355462936022373,0.00911009009685366,0.012447223232357271
ICOSLG,-0.006944298472179842,0.05721007636033415,0.06262691824388374,-0.0465346605776036,0.02487712023977849,-0.05223138287323177,0.04995073520213383,0.03723001179057621,-0.021094017472349125,0.013173221891936619,0.019003551006827307
WIF1,,-0.07430665405035185,,0.06524739215428282,-0.017824888935665292,,,,,-0.025917092539057645,-0.023925449503397637
NPPC,-0.04226350020813731,-0.06516487450719055,0.06828828833696828,0.00039159184925794955,-0.001271619173235701,-0.034555380711566525,-0.019408611912143162,-0.027162165770188325,-0.03017965226124551,0.024318621561874684,0.06472682843249974
LYZ,-0.05749081393810294,-0.0409370130674328,0.031560512507609516,-0.028056621084509615,-0.023967479145432576,-0.0277008478727466,0.03580461425522156,0.029240718666807896,0.01845847180930702,-0.02306114545010648,0.01018151681951705
EREG,,,,,,,0.09871819474360959,0.017004172149329123,,0.011578222015003898,0.1221121772370499
SPTAN1,-0.03985248707112345,-0.0407971369883869,0.019863648745940952,-0.043237043328181575,-0.01690685120892599,0.04464944324885518,0.02263625045382629,-0.04083288804329976,-0.017455299244631267,-0.005877782676818094,-0.022691550726781452
PTH2,,,,,,,,,,-0.01643253993908992,
LIPC,-0.02958037641194776,0.03746882889688721,0.05428217583550792,0.07818890845338144,0.04186772280749422,0.003259391218902333,,,-0.008788338555779283,,0.028858751089557703
COL8A1,0.02531276764469075,0.10802409469683698,-0.0034599150537986765,-0.0016967779939707657,0.017388126029114374,0.05295805132701835,0.019615556546138047,0.13258781285768345,0.04788283975052129,-0.012857310482712997,0.050989874995083645
GSTM2,-0.01310350156539292,0.03631727066665878,-0.008492233869463042,-0.013669793303854403,0.00994585558797768,-0.04442863967960702,0.055669156968358315,-0.03408874335615376,0.010832742727087341,0.016103795300898123,-0.029285532223366696
SPX,-0.007619898664172345,-0.016533093003413376,-0.015054108561946677,0.10692771694986931,-0.01613543154048472,-0.06171632178521384,-0.03187472162083667,0.050757453312563386,-0.009236941704587923,-0.03451127495785422,-0.02279802620671855
MFGE8,0.017524771516310798,0.039622439602214204,-0.017354896156876593,0.003440972493813391,0.02067104660342106,-0.02508917708455748,0.023990813227887296,-0.03091590004412752,-0.058264770886919025,-0.05671726110730774,0.06530784365324036
TGFA,-0.047168957693203124,-0.0456922064732874,-0.014340018218357207,-0.03395537842906197,-0.017752443261741666,0.040366581740136014,0.0073081649452493925,-0.0049266298953952676,0.015915943017336953,-0.008911723493293605,0.0029874782964394698
SLIT2,-0.0237776398327615,-0.02699802227382207,0.0091969530099006,-0.03760418804887684,0.026666549349468598,-0.0037281823468187547,0.0366385599702777,0.004801538732934142,-0.021233658557758765,-0.009884749678421975,0.07335823691748919
PLTP,-0.01448850490244017,0.03482407628690515,-0.01865442201798303,0.044103569127927796,0.058914239171145445,0.03227136621816488,0.04142102343329373,-0.016640267873812963,0.03977599598999213,-0.06179959616710458,0.061990696280832425
APOD,0.07058556134333165,-0.07592303165234708,0.029488874028808745,-0.04944210552057839,0.0297474105125859,-0.048633202067078184,0.008392082425458143,0.0017442527860881284,0.005507637348662995,-0.1036535525995933,-0.020496042306091512
B2M,0.00859862799548866,0.029765292220571074,0.04567729717053953,-0.010639266191507707,0.07530694594710048,-0.03398062804595253,0.02860388254256307,0.024855317140261842,0.012141548936139251,-0.06658661991414391,-0.03482692139685069
OMG,0.051171853681685225,-0.03683581759666557,-0.016097241290988443,0.03627082722312078,0.034863890434408885,-0.069823068817822,0.04734406833151203,-0.033618750489403715,0.023734086775596342,-0.026243808675691253,-0.06854430754447516
CXCL3,0.03114754081424446,0.013969185222195367,-0.014101684767848332,,-0.01686898173003816,,0.07882847489447861,0.05668722850406956,0.021461480290774076,0.020433720151900127,0.06076391395947233
CXCL10,-0.08237996348734525,-0.047611220545017624,0.015663542651685687,-0.022095900121141997,0.07848231347741304,0.03264108177273408,0.048858278908163924,0.06475263655402051,0.002696333402174116,-0.038095354500617414,0.03723541580954281
RSPO3,,,-0.010504576457393243,-0.0006763352507692362,-0.027091411116290973,,0.03535816828745513,0.029604645227226663,,-0.04000628644282882,-0.03903233225415246
CORT,-0.02310427059455823,-0.03579936810439403,0.013860995430475408,0.004734021321449658,-0.010026899771052977,,0.06594592537108854,-0.015022631508531272,,0.030701069252781932,
NCAN,0.08389998909528304,0.009103025628628535,-0.04317508908919122,-0.024516054419443573,-0.05625884002265891,0.08547385959922062,-0.024020204514710933,-0.01866466758888797,-0.030295712388143794,-0.03877851472419306,-0.1265419510113715
PRG4,,0.002517145896342817,-0.010367563953824885,,0.05567335875585553,,-0.034626111660058696,0.10664440726576649,,-0.03765793175765085,0.09465471692301446
ZG16B,,,0.03549188686971705,,-0.0157809351471094,-0.03208129795170728,,,,,-0.017553394540543783
TGM2,0.035177739273131205,0.060751349946716056,0.00441344021837738,-0.0007652091770876945,-0.025676091529061116,-0.03707562810388905,0.04266045123428268,0.019045431061729356,-0.044277129722114325,0.02365596323136203,0.031921498826095004
VEGFC,-0.02310427208216921,0.02889637337357943,0.046204259188230554,-0.009572509122877675,-0.016189478443289274,-0.041583733588817506,-0.02976424056443185,0.02422803844820526,-0.011584722247687076,-0.03914035085598513,0.037260559509352385
WNT6,,0.08753060882265619,0.1280623706835233,0.005778925459687809,0.013954316809425592,0.06252221332057761,0.017745451482708424,-0.01344342241532868,,0.027408702545717954,0.09070118234670964
NRG4,,-0.03313380434905542,-0.012617799605069964,-0.020297525597521727,0.037761047358967036,,,,-0.023726614567804703,0.148139717575221,-0.02727665415477951
PMCH,,,-0.017483190623332295,,0.02550697874319528,,0.010285522442172648,-0.02107755570845231,,-0.021197228797037962,-0.03493168122914123
COL9A1,-0.03924240441784859,-0.028361210791364805,-0.013178370768223913,0.0061205583375783705,-0.020926543409407566,0.017762523907755345,0.09574037456813521,0.025604501248923363,-0.027835988703630927,-0.03331470398127524,0.05284874178677383
GDF11,-0.036022224836364775,0.05648669281852407,0.030717626392992428,-0.036161722186504715,0.01832087213875726,0.008111059966065048,-0.011526130740616362,0.0008983775250522445,-0.059622439018916555,0.017195953596376948,-0.014473891462148824
IL24,,,,,,,-0.02395795256229952,-0.014126919544381894,,,-0.030494391940547646
SORBS1,0.05356513437837816,0.016923456638881704,-0.007230773974073608,0.020524435098276127,0.04565849445635426,0.01685585712908125,0.026828726833506997,0.05245755055885254,-0.04270880779546326,-0.009680113855703446,0.005061944768366932
DLL1,-0.03307508614438103,-0.05611931383283884,-0.02845847863209342,0.012978319566987289,0.0015491226180098855,0.028932729238537513,0.007420218727171667,0.044548409150841406,-0.026271844262356354,0.009519791334302212,0.00746163399655418
TLN1,0.023149897256401868,0.05587838109670354,0.026138921157868696,-0.026299217046280413,-0.01892704594061523,0.04790744290104803,-0.017401956308405093,-0.026350163671119246,-0.018923991560264475,0.004366191622448488,0.10869135130518762
COL2A1,0.06707744090023728,-0.033914630673390435,,-0.017962844985740398,,,0.0711524087441377,-0.03681907386317264,,0.04370934448095555,-0.024574801333114606
SHH,,,-0.010773601157563062,-0.019606517685534793,0.0105120368507695,,-0.01420602601070226,0.06156764813943955,-0.03974779037548765,0.01953814997912673,0.125459401039371
PON2,0.015844272497918036,0.034572804432718554,0.0268339618786559,-0.02473130271718691,0.010666670027367894,0.008143233744341356,0.05209596961063464,0.017133659198933514,-0.024026626892067887,-0.11210947515971144,-0.017033346293825313
ICAM5,,-0.041398311232488515,-0.016791422073115424,0.07988148137259941,0.029136446326348847,,-0.02422705797040715,-0.035227695629240725,,0.019611655141144425,-0.011733255049272579
HPX,-0.024649571831937025,0.10903232744892757,-0.014696316293883235,-0.01658044271256348,-0.021606407462374383,0.032371606713538864,-0.05293038968474645,0.08759527343500145,-0.015067258271910189,0.059143334915792975,0.07454812373918271
SFRP2,,-0.04415488673854686,-0.01226996418481184,-0.0018060947859137812,0.02699440788276003,0.05159916506967574,0.03286793302732537,0.008088290187224456,-0.04487935743209885,0.01564330190719887,0.07077600726273335
CFC1,,,,0.1359826160464576,-0.019860457141194793,,,,,,-0.024135547149137477
CD70,,,-0.020855447966814145,,-0.021731737282066302,,0.10872790087242445,0.07979157929726172,,0.016168277523123855,0.0862003917264141
HP,-0.04305925433907995,0.018756806572746133,-0.04182057326845384,,0.038951185405147734,0.018259854338367982,0.08368148808035779,-0.02278476005067537,-0.03038768426705535,-0.028040206130021856,0.05165798864568557
CXCL2,0.07891267648769346,0.007469060377882699,-0.01213199937525939,-0.025625791989531698,0.004291346386035561,,0.05246790265260281,0.023743046691747222,-0.01496355767504114,-0.00349656407387566,0.10909978742250295
NPPB,,,0.009977001051416079,,-0.01739062397156397,,-0.04675053914196576,0.02336042213906118,,0.017894124922086686,
CCK,-0.009536755858682777,-0.0623598089048316,0.013643931794168422,0.009001309940538382,-0.015029965904189061,-0.039929140577215146,0.025454123843400702,0.045698565857547245,-0.04720204827746838,0.0072234736274136005,-0.09798681360419832
SEMA6A,-0.029627270033732687,0.07378664405035139,-0.03239722454785211,-0.005819854109174427,0.03062750064702125,0.05095671035551449,0.03708260008438426,-0.01019217584175468,0.0034631500543323137,-0.017144503622640785,0.05280582716430156
IRAK4,-0.035914721122870814,0.038465443688242396,-0.03097515568271934,0.02513976412155856,-0.006451772902506631,-0.03042464882027509,0.03652290147879781,-0.012306468484074838,-0.005270988666819858,0.013346347856277403,0.02048680964028672
GSTP1,0.030526868081280526,0.08581123919046292,0.004739303684438177,0.00365333869432582,0.01195326001839842,-0.017716412574962065,0.08116663045248002,0.07233546155394148,0.06048929630303112,0.025836851605883396,0.002804957626272024
VCAM1,0.04221040717862796,0.0844543706820933,-0.0035053553442715942,0.045184452151119915,0.013193889072800951,0.05734478238039812,0.06075285511604952,0.00725679602462364,0.0322257498670976,-0.034977679219512975,0.020043233568166962
NXPH3,-0.01564813695626035,0.09624563209315931,-0.051995489278099834,-0.03973453713223005,-0.020722756552499506,0.08763415483831007,0.09052249770716002,0.06877929326020267,0.0029388432330713747,0.00810215808915608,0.025035525622064195
MTMR4,0.027466794260204028,-0.009579360457067082,-0.026322386264701583,-0.00713563938945698,0.01775532027776952,0.06934644287496808,0.025027710574671014,0.01124527634778176,0.006685458716193467,0.04399356044927871,0.011769570860839403
LAMC2,,0.14643030748734415,-0.02408089006680671,-0.022717887444069676,0.029975899899825662,,-0.02945411717044747,-0.018552609299332903,-0.02293996864964883,-0.020575216844947133,-0.02626640340944141
IL10,0.056499961880193045,-0.02344674661669527,-0.02705407221719641,,0.06374509536107523,0.00031757261836065637,0.10077407352812426,0.06125884912961972,-0.02212780279697219,0.0011092428728598322,0.09403564625506283
SEMA4D,-0.00828110756457893,-0.011398747190114522,0.017147036744979388,-0.019553899661971803,0.013743137897701303,-0.07861821206662462,0.014205458786882938,0.003158122185078491,0.013267410252741585,-0.03646673371951959,0.011694852351842444
TRH,-0.021214155355279863,-0.01679481710863145,0.033085314259897435,-0.005825990987902601,0.05572414156253366,,-0.007072437394281383,-0.00665076317710201,0.024709333464752018,0.036130789273917434,0.03640749909440285
SEMA6D,-0.04285192963693643,0.04905840664762633,-0.02785263927143829,-0.03850942479074846,-0.008422607192974135,0.07260928144937906,0.019934791122485283,0.00819051349719399,0.06579054171484452,0.01786833950649299,0.03866953235602135
CEL,,,,,,-0.04435072889573536,-0.02421721333242193,-0.023064069431735938,-0.04471721832820497,-0.021150057240562823,-0.028062068532120694
PDCD1LG2,-0.05537414869093403,0.04543953354947615,0.00986478969467581,-0.01595365162556686,0.06528812827154098,0.04065775770275862,-0.052449839682263834,0.08336045131028734,0.015463076928644407,-0.05332047138695761,0.027869140127544167
SPINT1,-0.011858547310427858,0.04907025557011605,-0.01976746222112798,0.05092687772120201,-0.014972432256486529,0.05284035732621005,-0.009076511941140687,0.02873945727670321,-0.020027735557356655,-0.02985772231669285,0.05012476251409524
CTHRC1,-0.04695231319173992,-0.025648304625515313,-0.01798969096634738,-0.06307885258314405,0.02164846403033454,-0.008648615670728515,-0.005221748482326082,0.006224143809051326,-0.038581373730254276,-0.06591278747376066,0.07334808834064671
PODXL,0.004954237359785067,0.08002912959176332,0.03038244255227694,-0.007430540956111796,0.015815763002729653,-0.0011036215793210115,0.025734763711570484,0.05006757812101146,-0.005045352432151825,-0.06347823310454744,0.022527896583347293
JAM3,0.10251417163474545,0.022672309968050506,0.012361785011754374,-0.03564998489094486,-0.020937698773940232,-0.0720495247173913,0.015056688039810136,-0.008544179634422378,-0.06573939602715616,0.017481902335260365,0.018384967300678817
TGFB2,0.07108703172801933,0.05288138291552702,0.03405063778331832,0.016958287301852285,-0.040837015006799225,-0.005144297812751538,0.033981447407447005,-0.008237111265077241,0.037898876324182935,-0.07066201975920348,0.09090237228332039
COL18A1,-0.005868741080708862,0.001629577819064584,-0.024500485804761517,0.0077939760580572805,-0.02891222752318996,-0.05252009517804936,0.02465978746283487,0.040316792226014954,0.039341444577934946,-0.011131806804819174,0.06210822640136163
NODAL,-0.03356188362368431,,0.03460172499021226,-0.017611014181390893,,0.040099311961370246,-0.022749110875734287,-0.017450073411607606,-0.004634564150729107,-0.02352930363198125,0.006444718041450781
INHBB,-0.01049435210060668,0.022849931988156394,0.03180272558741613,0.12657021755123463,0.010099476097342385,0.021045629951197003,0.07533192519460781,0.057580842427837856,-0.020531779884879076,0.06339264515792349,0.03452640375732253
LCN1,,,,,,,0.09285138993695705,-0.016479387190686767,,,-0.01842364099575625
ARF4,0.01372371792218818,0.08298137491221641,0.037912259322086125,-0.0018258552706937859,0.03421265448718601,-0.03691441525990893,0.03582302870455128,0.08003998598149939,-0.02831575368232753,0.0025916212378471336,0.029334770701850643
CXCL14,-0.003599811498732766,-0.007292181431149354,0.0025334333300953147,-0.02560738928562809,-0.046306806291239656,0.013275838128726585,-0.019245932192216493,-0.0340964762208307,-0.02255052810283474,-0.0375262418642615,-0.04271392275054009
LIF,-0.028653703055607275,0.016556051357070323,0.019784319186999688,-0.02012681533998225,0.0216450449049932,0.006429890612540134,0.045110015230975374,-0.01930449215734055,-0.05112177238511049,-0.008456923449628924,0.06775543097105209
IL17B,,-0.03616577349224351,,,,,0.14653390500762126,0.03606286080016936,,-0.02927264010870189,0.0026521666081657028
MMP1,,,,,,,-0.05237522997989295,-0.027162164009228936,,-0.0030722988800775996,-0.023033645821294264
MATN1,,-0.02849525888546815,,0.05864743340690069,-0.017609036571755242,,-0.009472533808894979,-0.0015720453348201842,-0.023204886896673688,-0.017404279958497085,-0.01898300644891615
ADAM28,-0.05911383155778407,-0.04964059496667015,0.0017943069310731496,0.023362176601362795,-0.021887749981633807,-0.0042716458676367065,0.02897533554205451,-0.03733194579785969,0.015100821143113879,-0.013526854470650785,0.0002756645676684353
TCN2,-0.018049876062123743,0.09002675518541206,0.01012597977209534,-0.05760011352781467,0.008779189004023873,0.05497656028873031,-0.01610801387796312,0.06651047189163373,0.012553692828989453,-0.06786647346619051,0.06311700858698371
THPO,,,-0.02185687796108612,0.09758569131550013,-0.012745464982728487,-0.012107470856430571,,,,-0.011870470006094402,0.06035959324915312
CUBN,0.009565972688098695,-0.028563419929011732,-0.03239631621940865,-0.01341893741675951,-0.029689866649039526,0.05093779733516132,-0.032340471149137934,0.0893648229721454,-0.04398871175158564,-0.0016679503530966507,-0.003971728733336565
TIMP3,0.046981765742417816,-0.0034721491664835395,0.05634003832109558,-0.0565245354891182,-0.035406903933139285,-0.033838537816471614,-0.008461305247858531,0.035031192491162155,-0.04517375547280469,-0.041933928022716116,0.0816382979856104
PIGF,-0.06215983610239673,0.028952833046076692,-0.033156843352085054,-0.035475671986724425,0.008635560887143604,-0.009653609246470622,0.04520140344586256,0.00838233807743811,0.05431979444885501,0.036537931367898575,-0.002748655325110215
CRH,,,-0.012151940240223046,0.07387439952204652,-0.0277207339809559,,-0.0006033861551659062,-0.04622805395550233,0.01108481448212163,-0.04248684381934885,-0.0022489676902602775
BDNF,,0.020582184069215127,-0.013953908022685452,0.025330325806882974,-0.0043750405018087605,,0.05045933994730864,-0.0186435096945562,0.0227105620447167,-0.030364088060130294,0.05193142565172056
CCL5,0.09383732428700098,0.024351324891356947,0.01724281601884193,-0.023918421905166354,0.05128940717711462,-0.006352439462836265,0.008802739786935255,-0.01110892665819694,-0.00047921681584699784,0.044079785880517905,0.008278852969918813
