,MGH258
CSF1,0.005469767733629725
SEMA4C,0.05762091147948763
ICAM2,0.004086079709382152
SYTL3,-0.02033575225756717
IL1A,0.08416586447084164
PGF,-0.02072832832245941
LGALS8,0.054903294900810355
DKK3,-0.029921481574148135
COL16A1,0.01788151770960309
TPH1,-0.029948477788712544
TNC,-0.051440225767886844
TNFSF9,-0.016075847863781922
CNTN2,0.022037484872027027
LUM,0.0729263708103494
IZUMO1,0.04589036298208781
APOC1,0.055290872296863164
PKM,-0.04841982841880206
GNAS,0.013212332823376213
BMP8B,-0.037235543053854625
PTPN11,-0.002847871454733318
ADAM12,-0.0185791055344359
EDN3,-0.02257663187735707
CCL2,0.0494826735566059
DSCAM,0.008227881275052739
ANG,-0.017312237767393993
FBLN2,-0.021168369961495473
VEGFA,0.018442855721575547
SERPINA1,0.03015244756003196
VWF,0.017962143257383857
VASP,0.006540999297509538
ADAM15,0.0004947509431716756
OLFM2,-0.01863407342616308
MFAP2,-0.012644891620614324
HLA-C,-0.024359732759489622
THBS1,-0.034894049743176885
HSPA4,-0.011603654687271037
LMAN1,0.07012698692109186
APOE,0.008618319999044504
SOSTDC1,-0.016075854158417762
ANXA1,0.01089578625627624
WNT2B,0.11599963874615085
EFNB3,-0.02422504478392406
LTB,0.04870434275394375
ANGPT2,0.05769679827291925
ADAM17,-0.018148771360189005
LRPAP1,-0.03126343126429573
NID1,-0.010421465023875745
MST1,-0.0027849460187848035
DCN,-0.03850216641267518
COL7A1,-0.025952873245782142
CALR,-0.03550840771044742
PIGA,0.05438740019431952
CD200,0.0076177923353852196
CDH1,-0.021191126624925834
LPL,-0.057223464251003324
SEMA5A,0.01554862931024803
SEMA7A,0.003855914872843985
SEMA4G,0.05573771355304681
SEMA3B,0.011673782031650235
RPH3A,-0.033651651258340715
JAG2,-0.04403293493709216
CGN,-0.029541651794005256
GDF15,-0.007849677216989464
SEMA4F,-0.02059228039362791
NXPH1,0.011040650078801282
ARF1,0.002760591699832883
EBI3,-0.02822963880098012
TIMP1,-0.08816227853223917
SEMA3C,-0.046451656671958316
GAS6,0.019793336890163663
SERPINE1,-0.021363111237272962
RSPO2,-0.016985061789216768
SHBG,-0.01908187834843347
LGALS3BP,-0.07145889844141831
LAMB1,0.11218757541908464
SPTBN2,0.05387023495625887
COL1A2,0.015422209657526255
LGALS1,-0.0002849041154805341
BCAN,0.029902147021167953
ANOS1,-0.031891736427967624
EDA,-0.02391141819172309
SHANK1,0.003312914376319998
TGFB1,-0.012264218721196646
MSTN,-0.015434410762167401
TNFSF4,-0.027723376815253595
NTN1,-0.03485822513449535
CXCL12,0.01945043938004364
GNRH1,-0.007365536196651179
RIMS1,0.12688380293048543
FGF14,-0.04423797153648978
IGF1,-0.06472655153862954
TNFSF10,-0.010655005405995205
GDF5,0.01071189502284024
RGMA,-0.031071155668765293
WNT16,0.03009808583935137
CX3CL1,0.03377810371308748
FGF1,-0.014305896752223692
ALOX5AP,0.09946138238545922
IL1RN,-0.015115623487886195
CXCL9,0.06139312640738937
ANGPTL4,-0.010750889543654264
NRG3,-0.02743492002194533
COLQ,-0.027579458545022032
TNFSF12,0.06632604586807939
FYN,-0.04297047061845204
ACE,-0.03585712066231375
IL18,-0.014776629235874895
CCL27,-0.017205355376886482
SERPING1,-0.04238446235738926
AZGP1,-0.027287914980232017
INHA,-0.023583899605971757
SEMA3G,0.04508058206828389
COL6A1,-0.056738115214837674
TNFSF8,-0.01867988563404292
FGF20,-0.024871469410882554
ICAM3,0.023488906423635745
LAMA4,-0.015229011735729409
DLL4,0.05546947408320732
SEMA3A,0.009800121905978317
C5,0.010559219764269831
C1QA,-0.0063104007822677504
UTS2B,-0.015840930874417156
COL9A3,0.037827030806379336
HGF,0.05393953585734605
P4HB,-0.017974409313067014
ADCYAP1,-0.017423048096779838
GREM1,-0.02753376539010433
EGF,-0.050331266697446815
VEGFB,0.010657562677442849
FARP2,-0.03241706508611199
LAMA2,-0.07598602068371185
EFEMP2,-0.06352871373624078
SELPLG,0.03693576706277852
HLA-E,0.0005168853045785875
PTN,-0.025569391634211455
CD274,-0.015545630144293303
CD14,0.022603331002613254
SLIT1,0.010999211456901463
CNTF,-0.020431946675589386
BST1,-0.01911168884710411
AGTRAP,0.009027183381292622
LAMC1,-0.00013695704504364294
COL6A3,0.024768210716459585
FN1,0.03619676234641484
MIF,0.03735360176545447
JAG1,0.017321820491529902
NID2,0.026583703041446527
EFNB1,-0.0030155560097714805
COL4A2,-0.051477937106772606
SPP1,0.015709920591007818
PODXL2,-0.04725798988377326
FGF9,-0.01867988862128469
ITIH2,-0.015496303939512639
ADAM10,0.0018306099369146487
CFH,0.003661987391975278
COL4A5,-0.0663635585455918
LTBP3,-0.035478178852618135
GNB3,-0.029130253484921962
COL6A2,-0.030984119263852437
GDF9,-0.020054629711434183
NCAM1,0.06095069300400831
APOC2,0.007903843630421252
BST2,-0.052036530323015064
COL5A1,-0.0164150099510563
CALM3,-0.014569252342711635
THBS2,0.00805943268419595
SERPINE2,0.008511283360275202
EFNB2,-0.019274567321327624
MMP9,0.014388025880433496
NPPA,0.05498311008543631
NTNG2,-0.0437249968886423
LAMA1,-0.021677035006561405
UCN,0.054772569396278725
PDGFD,-0.03076288784602647
EDN1,-0.005885052142851728
ARPC5,-0.030659243046405577
GSTO1,-0.02139657696192951
SYK,0.042361301274856177
ST6GAL1,-0.009555420876443446
WNT3,0.06079438519913276
HSP90B1,0.0038893441752298587
ZP3,0.0682754748989417
NRG2,-0.03404703228189022
MELTF,0.0001405937790868931
NLGN1,0.005411993589987384
SLIT3,-0.0237481559135201
S100A4,0.041239552940921964
TNFSF13B,0.05708382883681327
HSPG2,0.019963404725780003
FAM3C,-0.02585873824176149
FLT3LG,-0.007651183156287848
A2M,0.044990221271787596
VCL,0.038666518601546865
FGF2,-0.009952435500842042
AGRP,-0.015602696392015508
RNASE2,0.0067788308778841955
PDGFC,0.024397988112997048
COL8A2,-0.02034374554399854
SPON2,-0.030897991043334253
SEMA3D,-0.021528100529263964
TIMP2,0.07482125661381933
EFNA1,-0.02107717493175099
TFPI,0.0048797256987030595
GPC3,-0.022057885878959776
NMU,-0.02304521547248634
LAMB3,-0.04368638507522104
LGALS9,0.0040752069651156415
VIM,-0.06107951218720861
PLAU,0.025033787032262007
TGFB3,0.011985006302491644
APLN,0.03859710487644935
SHANK2,-0.018475892122909413
PENK,-0.016075852155578284
CTF1,-0.04279298152469015
COL3A1,-0.050779191842936035
S100A10,0.031232416217583273
FGF13,-0.023911417392973054
SEMA4A,-0.026254892387131693
EFNA4,0.09024544322367788
HSPA8,0.002022840811751662
NPB,-0.03465361444945495
SEMA3E,-0.014173645846128213
ADAM9,-0.017388996816884703
ASIP,-0.023653975941444045
FAT4,0.02965763663824273
MDK,-0.007433212918644377
HSPA1A,0.026433414064249258
SEMA3F,-0.016805077892107268
ARF6,0.013042849076876056
IL6,-0.0211683726289878
CALM1,0.010959972997088634
NMB,0.02704076022646543
CCL26,-0.024073727275680117
FBLN1,0.04516066734432199
SAA1,-0.017638266049769112
MICB,-0.049855352736563156
F13A1,-0.0242350770071915
CXCL11,-0.04966432262740043
COL5A2,0.005090458685555471
EFNA5,-0.04019544294382868
EDIL3,0.057891222787080907
CD86,0.07234792086755057
HRAS,0.10427151357425714
C1QTNF5,-0.02610424982300626
RLN1,-0.016075853490804516
COL4A1,-0.023569547695999716
CCL3,-0.03211561056200829
BGN,0.03873991607202815
S100A9,0.0013479426635396256
HCRT,0.041052441123395046
FADD,-0.004526272908276865
ACTR2,-0.03592286335158093
BMP2,-0.0574810206745262
CD55,-0.0035334578952357504
CD6,0.047872686886557034
IL16,0.03979742428028286
LAMA5,0.006864643688938331
RGMB,-0.0009699024751543016
INSL5,-0.015602696392015508
IL12A,-4.7741078539042934e-05
S100A8,-0.00978012110472707
MFAP5,0.052611658694188476
CXCL16,-0.02255325868080717
AGRN,-0.004029770664612857
COL4A6,-0.021528105565706095
MEGF10,-0.007578459621255551
C1QB,-0.006868034240249882
HLA-B,-0.03646143296681174
PDGFA,0.0015118607646279656
DKK1,-0.01607585749648522
INHBA,-0.02005461781030107
IL7,-0.02391141506328591
FABP5,-0.08386101624474826
CCL4,0.05476409135843901
FBN1,0.01569015958832613
TCTN1,-0.06250109250901792
NCR3LG1,0.02914498463616507
BMP7,0.0013155215323043853
NLGN2,0.03144609693039585
CCL25,-0.015602694332186608
NPNT,0.01941797974721828
KITLG,0.04148404464566501
MADCAM1,-0.01607585749648522
F12,0.0143251501577877
S100B,-0.0200966504460718
CD99,-0.04439225771662734
PDGFB,0.028804860844885653
CLEC2D,-0.03239766664071087
F8,0.04338564565995599
C3,-0.012423318255370481
TSLP,-0.015840931744714487
OSM,0.015895585923442975
PRND,0.01240369985900223
SLPI,0.03307788302560102
AFDN,-0.06312479408071589
ULBP2,-0.03021726885729474
ANGPTL1,0.05133322244556637
LTBP1,-0.058258952056796334
NTN4,-0.037577707393987865
APP,0.017656325563802408
RIMS2,-0.016075854158417762
WNT7A,0.04061860769979985
GPI,0.041446375002040126
IL1B,-0.02005462582217267
HAS2,0.0456913782729589
SEMA4B,0.0304707407942368
FGF12,0.05473671354844455
CP,0.04839351342301662
NLGN3,-0.005873784950674723
GZMB,-0.01986354062916532
PROC,0.02106050462317274
AGT,-0.009920629358873292
PTHLH,-0.017013932777652997
COL1A1,-0.058066335849157276
LAMB2,0.0320455719115143
DSC2,-0.00393963001523022
WNT5B,0.035834114787698684
LEFTY1,-0.017851060468768363
CXCL5,-0.02640480231550889
S100A1,0.020312900340680794
NPTX1,0.10965000582922936
TGS1,0.01884688004293551
SST,-0.020618262594506675
IL34,-0.048896212529456466
XCL2,-0.030217268309380565
TF,0.015368306505404416
IL33,-0.05206398398362866
NAMPT,0.006237824055324807
