,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
GRN,-0.07985740900196756,-0.011035251486701923,-0.03160771074915418,-0.05515582535396237,0.04125656050010732,-0.018688808587881807,-0.023942401905374746,-0.0466211562313675,-0.012081329912349842,-0.02909072816997358,-0.01880974680947163,0.008281518033598436,-0.03690171554666587,-0.08325039806115453,-0.07595011591371631,-0.06131934299332078,-0.005757634283568924,-0.10428588062629827
MIA,-0.027907861624110356,-0.013859383672892377,0.09132215301884378,0.02705520499810634,0.029923439389586196,-0.03169823378814843,-0.008812083125568155,-0.004709029897662826,-0.02099772703020033,,-0.024449429166398685,-0.0489412743902158,0.16072267901394843,0.2575726482917113,0.06654769735159365,0.001452277921640934,0.07529462563759311,-0.04584623257459712
COL4A4,-0.005042391166733798,0.07872182373129973,0.019599658354215618,-0.008965874942479414,-0.02124541305006598,-0.021926989249074307,0.06296453918055306,-0.005529607881406842,-0.035274511516901065,,-0.02371685334318537,0.09169928497591742,0.09337797923621668,-0.00267076073267334,-0.053849219108783944,0.032336924561726633,-0.014295681176512361,0.05667615328025884
TAC1,-0.02898852547716692,0.016853164749984013,-0.00475290859441688,0.006904327522359068,-0.07639929953885781,0.07456741065112026,0.0867275700308097,-0.03389980446260232,0.008114024616156063,0.037290936777751395,0.11489957554154274,,,,,-0.009996881306934245,-0.019853124492766286,-0.04240380871760167
RARRES2,0.10394614519534628,-0.042624510039439685,0.0769981182278398,0.05729208266604632,0.1531986070914713,-0.03376549777215197,-0.05152113465024037,0.008472261864663067,0.033623840318025074,-0.02369302659112654,-0.04274568473371418,0.09221209062232316,-0.13104864951357098,-0.048500835309197354,0.06588639059687637,-0.06181629920241447,-0.03809864853294497,0.12314482474918942
FGF7,,-0.003883417814793304,-0.016914855210380046,0.0013634223328044003,-0.00457020270573517,-0.04393425092165556,-0.007101857861387613,0.006364871341457914,-0.033087515480341174,-0.0111842299031846,0.006312782117507505,-0.03633827819219317,0.038173542586287135,0.05574186396129677,-0.048140977486763534,0.1062171583401272,0.05524908607246129,0.06252056334115533
EFNA2,,,,,,,,,,,,,,-0.029959883054086145,,,,
HBEGF,-0.05978002965750849,-0.03232461101535818,0.042522829706296776,0.014394146949746407,0.03574132690182485,-0.05035458614212896,-0.021760989826512013,0.00917720130528393,0.0069533408662026145,-0.05916977266797811,-0.0021137605121171544,-0.019636238461637666,0.021345497322783714,-0.016427859883775403,0.02525147702977466,-0.02187861215246382,-0.07829860396295517,0.05026685278833107
CSF3,,,0.11847775819379083,0.09775576548227295,0.02372309076364373,,-0.015847486329228968,,,,,,-0.11050192802834807,-0.12417123445055712,,-0.06551200610520458,-0.015900084135668863,0.06378895022727114
PI3,-0.003041595844997474,,0.1216278380047872,0.10165240174518035,0.041551380211385984,,-0.017844478770891313,,,,,,-0.23079519682044114,-0.2033255952809014,0.03806408945006826,-0.06587744816053805,-0.03454560054169875,-0.0050407999704429165
PCSK1N,0.010964675420781634,0.021680601823326862,0.008017541792344806,-0.09652956354056756,-0.030341133633539033,0.021658387015332094,0.024138468655873505,-0.04049651650201074,0.0017455570101744908,0.07429904608907124,0.08818511867371226,0.03834305711816623,0.18395240583624878,0.048212351300484645,0.0022975673270374014,0.1760825692536171,0.092179920802576,-0.0952745886320043
NTS,,,,,0.10720911930190173,0.04805615686546437,0.09701346328787508,0.10206930851111835,-0.02388751706374914,-0.022291517876150593,,,0.09263278301590822,0.06331446653094229,,0.04815746142252409,0.012199492744241288,
SFRP1,-0.020769242249986726,0.07703026193326476,,0.01933385600713813,-0.019143031863610938,-0.007907436061737536,0.009070974777482192,0.0013733490338863413,0.032516973960184235,-0.006088996888077065,-0.016196613826530783,-0.027229540085198088,0.11463091735026061,0.07011151865139162,0.03947509629917904,0.04371208246168273,-0.022998710398253297,-0.01706720004966717
CXCL13,,0.022705551781332316,-0.01841248590699346,,-0.033268575001099886,,,,,,,,-0.03437653134765237,-0.06703626937619504,,0.0201467700501349,,0.04228856275584723
MICA,-0.02684745031601696,-0.01276425786271254,0.11024371038005479,0.08427017003643382,0.02301435171297,0.02425880971171124,0.022134613402491562,0.0487042379041343,-0.05172991035017506,-0.007838116201458358,-0.025014443432726487,0.10833205977290744,0.07448594378559072,0.04286395950987849,0.06311518289265963,0.04584427346173586,0.002372733639997222,0.08991326311282959
TG,0.05631514288420548,0.017811175011796045,,-0.012710515640373427,-0.027638530778694295,-0.03089718051802164,0.04100701007538183,0.039739367402603226,-0.018215872659952056,,-0.025021716689511943,-0.03202882256853111,0.024150668061872608,0.03389435882207087,,0.05619143630615825,0.11461946736165761,-0.015412752686601626
ADA,-0.02394734477316105,0.04750856838411293,-0.028284734645259366,-0.023516095315205716,-0.03387474407588098,-0.02167502433282195,-0.056171480200519465,0.01319067705649299,-0.009520807531075082,-0.053961781980714975,-0.019990047552233863,0.053247209906397565,0.07393164666709061,0.004636301919439858,0.06753092863898001,-0.01820892331254563,0.024728185018923973,0.08428160451699103
LAMC3,-0.062379609332491696,-0.007182143652852138,0.03123843804655227,-0.07973130417935714,0.0025468206276140037,-0.007264081538121639,-0.04875744983318765,0.028300775913722844,0.03299944148801803,0.05771759398478683,-0.048966186407023694,0.049349424941350306,0.08119832638760242,0.0135641694278952,0.02865468083152523,0.03915149238372118,0.01710267774187347,-0.04977446939723998
CCL7,0.02936454597556263,,,0.016834938587510256,-0.00332509137163984,,,,,,,,-0.06595544445237903,,,,-0.016661746904450006,-0.0288539880768489
NGF,-0.0158839399894527,,,0.1505078236230894,-0.04868805849804138,-0.02948419736399349,,,,0.0012656438989225272,,-0.02923219782337811,0.04812915381580497,-0.03039833460194705,,0.0678827512485722,-0.049884768054841974,0.05620259376575853
TNFSF15,,,,-0.01641483228154423,0.0024781556274493027,0.005410836814346406,,,,,,0.16257960858973014,-0.004984533307277883,,,0.00894397555572213,-0.013839543082388448,-0.008684450169253016
HMGB1,-0.00891459828119152,0.036142943486999805,-0.056823987906896876,-0.08102486455950328,0.018670372953868492,-0.03587335685262148,-0.04357325716518636,-0.04372294435714881,-0.10993930064462491,-0.003222760653170489,-0.04601264004077386,-0.04190085796307473,-0.09559041858794572,-0.02357440888188467,0.02627281902161934,0.03271212375189707,0.011295405450018422,0.013371487847747722
ITGB3BP,0.046365183531273946,-0.0003610466190402554,-0.01486058824680648,0.07147579856870664,0.02208109780932879,-0.0668653192465301,-0.05754160356518474,0.01197509882652943,0.014133762675821067,-0.032852219504264375,-0.0030428702273231955,-0.037137094476433624,-0.014604280354202933,-0.0364334829007697,0.02664317525305988,-0.03172956435206748,-0.01724088012945107,0.0608609912900594
AANAT,0.0639896956629918,,,0.018870778203211883,-0.04279138639427782,,-0.014294861532380732,0.047020862166751644,-0.02099772819814752,0.23121831542762988,-0.02234426547563515,-0.020488065864819705,-0.033800363781066246,0.03399321868377986,0.01852785678326666,,0.006699294981308636,-0.03999272583744801
RELN,-0.01557369360145922,0.041503555246746045,0.009467596112793597,-0.04308852262630083,0.011843089787527085,0.014710906695891068,0.0658854541622122,-0.03736404000146694,-0.013800419441306671,0.015718307436446588,0.03184372423494204,,,,0.012343529111168402,-0.02804382816110521,,-0.0008087626487701343
IL15,-0.02332554783864269,-0.026428305655224322,,0.049250403515853365,0.043468904706649436,0.005131058825117954,0.05925350305906398,0.015174012329306383,-0.002984731389666485,-0.018615683426257332,0.15924991374456782,0.027092771906058147,0.04513710311064834,0.07347388436439926,-0.043662301410670706,0.04440789098329001,0.051356038224479886,0.06132797528056903
UTS2,,,,,,,-0.012791526054085156,,,,,,0.008211729670415868,,,,,
BSG,0.06116893052784955,0.04847317240633717,-0.05887127995204234,0.10516565927024374,0.0853000211694749,-0.04144499337825833,-0.060181721969735105,-0.03161586210953112,0.03837458072843736,0.08279962437120705,-0.0918508750413645,0.05999565593583539,0.007648235603218505,-0.005347799715618325,0.06025900794282954,-0.024543333211651554,0.009817724914078368,-0.05956949138624118
ADAMTS3,-0.06950987715596493,-0.03606472846108179,,0.043812043118801075,0.005187066171105774,0.04496992867092044,-0.04879495715418892,-0.05118419377248663,0.016708628910033756,-0.01735908381885394,0.11107514504078483,-0.024532373101557436,0.12864349345334852,0.10733890604598702,0.03497657557320823,0.09487739754447072,0.06054653066720329,0.005566306849176557
CD34,-0.06565350692941505,0.05351819724923015,0.02382148866198434,0.01757575560493248,-0.0039579644620405955,-0.003730145926768761,0.08514949126069613,0.023636832832109544,-0.0009636566956517909,-0.07055582264236412,0.024344897932520485,0.11205365947379378,0.07631642451168147,0.13430212526816376,0.07195331441950924,0.047048147104599945,-0.019570629968769595,0.06254002543272891
CCL23,,,,,,,-0.01626528326393517,,,,,,,,,,,
PLAT,-0.018942377002859053,-0.017349914379228587,-0.009864057081713198,-0.13291086041527253,-0.023501824006416892,-0.04458421106354583,-0.056189327388094894,-0.0005104556057146983,0.040608177355401516,0.05249161166825376,-0.011225450479258462,0.02532454452535364,0.2200720020471549,0.14283156349830345,0.023247318632473413,0.0962880386529636,-0.01001304627041745,-0.0525511756619939
NTF3,,,,,,,,,0.019610841789027365,,,,0.1196071022506397,0.17030869365468296,,0.15704329230871397,,
LTA,,0.01035652718013725,,0.04197211669995697,,,,0.050349636627489786,,,-0.020723276051591494,,,,,,-0.02372573910604247,
CKLF,0.0047318171118159195,-0.018313944580940655,-0.026583016647294008,-0.011872302247064263,0.03858716304671851,-0.06579280130481352,-0.04085060236314694,0.01144645738844473,-0.05332500716997723,0.02268346588638296,0.0030663651471910685,0.0364096232980687,0.09614159277402241,0.15180512565384138,-0.028965687776735638,-0.0331441896071702,0.0705715468624247,0.034879494878581885
CD24,-0.024961714500892674,0.022106092689471262,0.015597884722395912,0.11061749582151441,-0.02449066031592831,0.04394890430777309,-0.045577440923899634,0.017974910458422245,-0.04909861092783158,0.014078458957248201,0.022760611192446822,0.012905466782977144,0.14989592840520805,0.12389952932718573,-0.047763100011911176,0.1584089900695166,0.018139531356371478,-0.02299960490754819
HSP90AA1,-0.006479364213441436,0.025524633161506164,0.0017358816650572045,-0.08972901584717403,-0.09202293736949863,0.08667170576667929,0.05138781952515209,0.07917044706140236,0.062027923993985094,0.0657593150978287,0.07929844049421587,-0.008854568709646089,-0.1701077933163951,-0.23678110034789346,-0.029473374795720805,0.014882356275989082,-0.03301969565526304,-0.0961262122910621
BMP4,-0.04540666786251248,-0.02182555610998448,0.005185833078303203,0.0810365146730593,-0.022717330645643127,-0.05290880373627708,-0.03391129877397639,0.04377745397836689,-0.039987470133457846,-0.016735444066801292,-0.0176583715876168,-0.0332264398537165,0.06695834537472971,0.10153750515103213,0.035766907008892165,0.06392922401679026,0.004085005658040561,0.012691003034733632
SCGB3A1,-0.020875387396351964,,-0.027104572352389323,,0.013070088372665411,-0.03251804622903386,,,-0.017711789107396434,0.06715909835385923,0.17495354937860808,,-0.032563695431768166,0.11035871734627864,,0.029937310834312742,0.0855282912657305,0.025598339347779712
IGFBP4,-0.07772412475785022,0.08785163179584216,0.053989378084060693,-0.019786045321592977,0.050614949601921616,0.005517998391081289,-0.03995808985314953,0.06919027715887655,-0.032640968456377005,0.005161598839926221,-0.052279357166174545,-0.007267828191353357,0.0030235711310572905,-0.11883241621904278,0.0315349935672783,0.011329738467724516,0.008518177514472772,-0.09692798606057138
RSPO4,,0.045802815292255786,,-0.024434961321002598,0.06397587631525564,,,-0.01900972855173981,0.015332073270259962,,-0.028746446386809316,,,,,0.061393623492223076,-0.004316291346775635,0.03993002693762705
LEFTY2,-0.07805715316006441,-0.020841873014436168,0.05803229484223509,-0.04843094721139609,-0.012318994721454323,-0.043969698101781994,-0.0078000290819022575,-0.033994568939808595,-0.019421190535411605,0.14260870261427427,-0.025582652855720492,-0.02618201181508052,0.04665149256916567,0.07583460345088837,0.00992285828728299,-0.052258831027665875,-0.021974185915456714,0.008403611304316964
PF4,0.040068274645448904,-0.01872850171744057,,0.0013135594160076061,,,,,,,,,,0.023870560813668538,,,0.0475988724286296,-0.03950407966915017
ANGPTL2,-0.002005951160105913,-0.001636806247921988,-0.05371388425442236,-0.033047631286695536,0.017244089721127343,-0.07570747850965369,-0.05101331689541342,0.017398799632435565,-0.058008809896596,0.027487171193160836,-0.07038037496137342,0.044970957973969786,0.09702128695478952,0.13315501525744633,0.02477390249631057,0.004216136842406876,0.024191416670296534,-0.0635982674902835
LRIG2,-0.07417489299071037,0.01379647713694286,0.0358697665762379,0.03507210740711624,-0.032844640253732266,-0.02228154210324423,0.021031027531550926,-0.014105197536853702,-0.05472662762341632,0.011524406537213297,-0.008003329449295786,0.03658117014602706,-0.0004929516001486705,0.016266191597526118,0.04913404932570482,0.013175862209704136,-0.0032872531348210527,0.06535890473412741
ICOSLG,-0.07538853324677201,-0.018821090337926033,0.04269660876172034,0.05734940762832291,0.04131773963093266,-0.013251592213522456,-0.021732375688653036,0.0008649178643694518,0.06118223373701832,0.027296249148340352,-0.02153680419683054,-0.011855250691160286,0.08090607648945645,0.13974532916965274,-0.0060436573761063605,-0.02341060748525937,0.05265148575736322,0.05960083859635692
WIF1,0.00791875478446127,,-0.04395315832326533,,-0.016805352712003077,0.0005795297250689576,0.09689936655350768,-0.014669357264981335,-0.01598389066016629,0.07667476978025856,0.09833074165156677,,,,,0.004941102450196539,,0.11573851778949025
NPPC,0.07718691660404367,,0.05965014465474192,-0.03640114456898274,0.0001994045697681355,-0.013402021932622679,-0.038488349006096795,-0.02861525503001428,-0.02461504880780691,0.019293838599067404,-0.0687582384248842,-0.024532325985665855,0.07071512881224819,0.02441952938057073,-0.01488095408700058,0.04676744019096393,,-0.056594596692374564
LYZ,-0.026604987574984147,0.0096192255271409,0.07360388494844276,0.013737406911913226,0.06418519966372885,-0.03365428476939674,-0.04244101437285424,-0.010544649594667842,-0.027817062576043786,-0.036915952534860616,-0.018379557565782828,-0.036421187043288436,0.02264372974180424,0.05340742798487315,-0.036173244682547366,-0.020115868533122996,0.007042178032723435,-0.08961538938159413
EREG,,,0.10730038385074492,,0.02410376858749284,,,,,0.0233461571766279,,,-0.04908161291176532,-0.026869052653406743,,0.002789447917476968,0.011176604846470243,0.017689154057341002
SPTAN1,0.05646120197250204,-0.027313180717464417,-0.02035372783288397,-0.16363168828407695,0.005026512698546603,0.008133724797983313,0.07932284367693346,0.022759201938014315,0.022649792436452015,0.012944573207775758,0.032834251575610915,0.07245347794872974,0.0672213349733823,0.052552363700215404,0.022701365962427764,0.06559147804477675,0.03444179539630488,-0.04787967243108357
PTH2,,,,,,,,,,,,,,,,0.0756136273886701,,
LIPC,0.03986709422960164,-0.016493087116324058,,-0.0019104601875941892,-0.007659029293292777,0.030175087773037713,0.05066774947956925,-0.03554062343454099,,-0.04106984939629747,0.009173559362255982,-0.05040594579891304,,,-0.05035415517326121,,-0.01564976718377871,-0.02684792339628243
COL8A1,-0.052044958098604606,0.013353649650642261,0.03601080270793977,-0.04528100621145596,0.05830164826993094,-0.05530691612559009,-0.042160654364128296,-0.04267180477818338,0.03997824639178722,-0.03727440441100761,-0.03751375543223969,-0.07488256228211873,0.11523497514706858,0.08067163361623929,0.022392928324386795,0.0022129149825224643,-0.037202444601820435,0.08757609151367936
GSTM2,0.029605175197557055,0.048721412326415636,-0.029879402851487612,0.022622907861027382,0.023372102167316566,0.015213064752188178,-0.02940373447842212,0.005591916928754537,-0.011510657128773184,0.056999876741078474,-0.033872680374541164,-0.04949059134305239,0.08467128762872134,0.11533671396091616,-0.021609020030509598,0.02364329492283899,0.11145263569796399,0.027920629801916085
SPX,-0.03480390620755107,-0.012288990142811254,,-0.008120751564582583,-0.05271230315830479,0.05896591014021747,0.08220318199309881,0.015152394531107756,-0.037057883396760256,0.012868653918314679,0.16586629680252474,-0.019847837237165177,0.22381102566818456,0.10835878998000437,0.008684915667539173,-0.0655594559200742,0.10505788268464307,0.06737384404546197
MFGE8,-0.05667759243999526,0.0071709122067906955,0.006647937594781838,0.07645175100160709,-0.0452389232395401,0.023387607240708427,-0.059458682066119414,0.020779598958845055,0.019798939548633303,0.0675936450960846,-0.047202388872268915,0.11385139335946923,-0.06229955495441293,-0.0525616495173621,-0.005178929762053375,-0.038350279707448226,0.03983575923870623,0.009508428279992548
TGFA,0.03902458788194943,0.04484128740509381,0.04216156238871787,0.007099586192676663,-0.012541934770184823,-0.01466357232882368,0.052173338382799195,-0.0160004158906117,-0.04271286737676703,-0.03220863945697234,-0.06249179971182137,-0.013096351459298305,0.05997768327454476,0.06326679651557651,0.029402383252076225,0.13514019032361613,0.05599553136782567,-0.028762066038898176
SLIT2,-0.024569657302672663,0.0861443455023302,0.03215066331082822,-0.04033896890499457,-0.006488839862926965,0.021612445847403915,0.032021957443049705,-0.03702714054057098,0.014938526281041385,0.023272676648911333,0.08503201982519405,-0.02774389111641788,0.09586123315384569,0.11105298262828514,-0.052010352309238735,-0.01854573388714838,-0.004220270092374808,-0.0027972017119139688
PLTP,-0.033986908136545736,-0.018960078648436896,0.006879572350938366,-0.07035194442701073,0.07833901948273686,-0.013841024346518379,-0.06507986055100312,-0.007150355519824284,-0.044702262318633515,-0.07600267952035707,0.019448676508629144,-0.008245665028615994,-0.056526813102689796,-0.0872545564862979,0.0870046626960721,-0.03603185273478393,0.04579297656526151,-0.035521848214658217
APOD,-0.025342520995446274,0.008686988828646318,-0.08132853171369435,-0.11174558603892316,-0.046929509445692075,-0.004202148295303423,-0.03275060875884338,0.052795648382865976,-0.024641254669534512,-0.09473297284308077,0.03160846363808544,-0.06453174709267027,0.11689868401636541,0.18789353883076984,-0.056910924482607525,-0.06890691492791506,-0.07120648639588768,-0.09032792093748913
B2M,-0.06269619142942308,0.01599310985236714,-0.011236451715681075,0.0576189062872151,0.08291088012159598,-0.03148843022558037,-0.0497880594772199,0.06967268554446812,-0.018091324512313593,-0.06544984944894852,-0.05778286390228958,-0.09499348493941183,-0.01705261301724119,0.09405489452829045,-0.005237333460250994,-0.054346113383163586,-0.03594596625668675,-0.09495187620178056
OMG,0.008459874667019128,0.02262695038021791,-0.05683524957513328,-0.10041926974357321,-0.039850201361516326,0.006133533810532342,0.009417372006124724,0.05667618401115272,-0.031412480373740725,-0.04511130655526052,0.0797659301418649,-0.016584331455013878,0.09389532165169456,0.17854225786134303,0.05637217420626395,0.04719012856078248,0.1142627487926406,-0.010016981227411039
CXCL3,0.0025747206907332865,0.1372897048137502,0.1586259548881323,0.11735642139719586,0.07290334392311881,,-0.018768469860718413,-0.03346975284379823,0.04040786493867872,-0.03228166118841767,-0.014924511460379474,,-0.13764725739160835,-0.09265549320365567,-0.01330155317047328,0.009247306791695643,-0.009183014754302473,0.009677414743948292
CXCL10,-0.033543401925564716,0.005717077945565212,,0.07409735927343755,0.009799343717523737,-0.03482010924550993,-0.05256789284765035,0.09167691477503681,0.010750580065160706,0.04507021690084776,0.0048154587730619555,0.05429583750357989,-0.054355087405829575,-0.01148499854451052,-0.015427007505160573,-0.0015793707958596714,0.037841390594055065,-0.03145732618071185
RSPO3,-0.02835656135008963,,-0.025357418899023747,0.01494315245955525,-0.05974274458918358,0.0576824666858724,0.07563918650815815,-0.028711321391383493,-0.03980506178880752,0.04749677256304581,0.0061501831227286806,,0.14407863463076262,0.12245374982468075,,0.0897123554320733,-0.01690841506238505,-0.03746690106469721
CORT,0.09931957804068259,-0.03344791809260544,-0.03365274961860964,0.060070248247473264,-0.02780643677999634,-0.010967660074967214,0.0003573486827540155,-0.0550037414815294,-0.011381795383227684,0.07715595364784629,-0.004904172264888949,,0.07930006577399676,0.005768783521802607,,0.02910975561730021,,
NCAN,-0.023913441612821766,-0.0168626745185752,-0.031099237655367117,-0.1521662733901885,-0.1426725863497779,-0.06196685873038742,-0.04782315100210041,-0.038134212888579565,-0.00366496239437437,0.026549728150166155,-0.04947215472532962,-0.030246150685111602,0.14708773199317451,0.17600537814161238,0.02150698899297765,0.003336136067869681,0.11955730793142919,-0.026873348603655138
PRG4,-0.009399330453966145,,0.061874175774508045,0.057819078688141616,0.05464271842745913,,-0.020333926534854576,-0.024293678431609497,,,-0.01823409965459268,,0.014323042375542609,-0.04396647526864352,,0.036578461362057876,0.015478961399790273,0.0883077542653828
ZG16B,0.0187981342056888,-0.008399773235624762,,0.009243453473465847,,,0.11878630806034107,0.13653264437227294,,,,-0.022775870014683976,,,,,-0.021082973901173994,-0.03370103148875686
TGM2,-0.029256721472703816,-0.030430443597445848,0.034633982375090834,0.05464714221201744,0.040166254902680054,-0.008719067646444516,-0.05005726390359532,0.07293489232753679,-0.07402339892532184,0.05485232660558545,0.04632780056192436,0.0318139723735548,-0.07157255679879339,-0.07825332665342477,0.0037904975388014,0.013628536895851232,-0.02503382765845486,-0.03505238645410215
VEGFC,-0.03986104633725885,-0.005055980618357739,0.02032916435020882,-0.0060292943221327685,0.021978931643107182,0.008947528199441187,0.12049326835424456,0.026027707197395476,-0.0017269835613758784,-0.0050168498000743005,-0.01860862550623197,-0.0295220508961282,-0.015499181942795912,-0.05581143687364971,-0.02791541426914245,-0.037157009247908705,-0.003016475098720611,0.018449246394672603
WNT6,0.07208199232304202,0.04259721292176308,0.03331901368222018,-0.04806132636405525,-0.014160721945774179,-0.026128502775625752,-0.01999575413456486,0.00033342778619331853,,,-0.016240668663446714,-0.021659855057935693,0.11997363488708017,0.10435222138232794,,-0.042995009327736526,0.041611906972157976,0.07259991032049323
NRG4,-0.0009154421879756545,,0.09073437058664521,-0.03483400247133139,0.03109684612297127,0.014423758223018085,-0.02532719544811165,-0.002778531881585222,0.04177814652340094,0.04678167228192331,-0.021709132148307938,,,,-0.03225174405317602,-0.0685505619324342,-0.016908416957414973,-0.03140094582489851
PMCH,-0.022160113721354197,,,-0.01542449931946628,,,,0.010471625232686858,,,,,0.038751425692186384,-0.010694463383810734,,0.06477264660762824,-0.025275252788507778,-0.028161968211342623
COL9A1,-0.038751296748700655,-0.02517428666825701,-0.006770203931277941,-0.0033401734433315083,0.02493312907621863,-0.07422257856989464,-0.007053594942458533,0.03959102887313927,0.08041266199295073,0.09420367027055301,0.028950826919962088,0.010589713709072133,0.11123663681299367,0.167965927466096,0.07359367866194443,-0.005504747678854852,0.09676301384410947,0.018562781941101038
