,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916inf
PROS1,-0.07269994543988434,-0.03517429170499283,0.03816413987081369,0.03845302503054465,0.034880401129041914,0.0909538371037683,0.006902124084513729,-0.022325305237156944,0.06954826184558834,-0.003014502206593878,0.09162500928298446,0.036616450644679735,0.10810847701453531,0.03479305826688674,-0.002329958943671234,0.0011245890444556705,-0.011966857471281315,0.04446739433947975
CLCF1,-0.06617652907523026,0.0005597231850854207,0.12366305795954823,0.015489253454968346,-0.015389470434375408,0.005900582916696253,0.02504635533479961,-0.0386936883706047,0.010358080206296518,0.03031985308314787,0.06535251510616077,-0.07676073637660852,0.039872083068198165,-0.0027280611901063395,0.09559278948870259,0.06310968312047519,-0.0012954237182725243,
PSAP,-0.10073581999570135,-0.004928683446125893,0.07376876233182232,0.05552521628383308,-0.17199933018523378,-0.03331806548143318,0.020989453207578102,0.10664876595434981,-0.005492544960730054,-0.021153284742023475,0.09008448979136156,-0.04042012868527469,0.03980515161500343,0.03415685478573376,-0.12182777335789087,-0.06675927873629021,0.01759984228294114,-0.006748160236495561
EFEMP1,-0.06279388116235866,0.03813805339643357,-0.0015407713639434674,0.057434142877168644,0.06064023234168728,0.10671372909694604,0.04855558231067858,0.050088124982963105,-0.0015603566146038064,0.09465334270330272,0.04512920931492079,0.10327374798245745,0.09689146125341869,-0.0038320920496561464,0.012878201501231047,0.023199136664894923,0.027971872464062193,-0.03599527939467664
C1QTNF1,-0.04567957278014046,0.013255328265232454,-0.0166816253394845,-0.02030423713856508,-0.002133766494343136,0.0679559144496849,-0.04364068184292376,-0.006181040648172125,-0.017868865093273647,0.0784733547689792,-0.015742860667140656,-0.03301715312483582,0.021650802122949595,-0.018195076579895827,-0.08825900184196869,-0.012694735638602057,-0.0019615289761258825,-0.008349549453895967
ALB,0.036710692311047545,0.01843703915930134,,-0.02160847316299373,-0.029141222166161003,0.011517483982232552,-0.018926905321173665,0.10519388998125859,0.057254041245654634,0.005773477178657754,-0.03371208618694072,0.04660244738275237,-0.029913661260420738,0.009694363934228841,0.027306233273697605,0.00463687992303475,0.05396744218167136,0.0019726544238491206
CCL13,,,,,,,,,-0.016608766878880323,,,,,-0.02594808463074352,,,-0.04503683936116229,
EFNA3,0.044787499062535416,-0.006403815605779878,-0.012182673194597236,0.04679988351877923,-0.01486551083147391,-0.07539422148684503,-0.012378788956065674,-0.06080260499054912,0.08588181288906527,-0.00308518556294001,-0.04044973210681406,-0.04964868752275131,0.09519441205835531,0.1160685950183977,0.028312741586070538,0.07255694465317528,0.009356278030347586,-0.02702888116026086
DRAXIN,0.05555471466159163,0.01811856784509113,0.04317487650323174,0.003054805760644545,0.11190751076640537,0.06878234436740466,-0.03455214394816986,-0.03440840163596425,-0.02955394614144257,0.060332277056050126,-0.022141940816194472,-0.032056139132148935,0.06623114400086164,0.008740323435076093,-0.07022724519933919,0.03768658115394017,0.006045846726978458,-0.020437197045172394
RAET1L,0.11872980773176664,,,,,,,,,,,,,,0.02514008775401624,,-0.03197628298342461,
NPTX2,0.03715390059844723,-0.03186651754770948,0.040855645767805635,0.038007168600639234,-0.14322452561061255,-0.12411659123694176,-0.032188680324551515,0.07505428714730843,-0.029231018685645104,0.03220567080929481,-0.038694201323871,,0.04997080580581732,0.005932577228285344,0.07408623686588749,-0.04381771318869709,-0.06873651657017618,0.08196633033680306
FGF11,0.03214479541668362,0.03905519109276383,-0.013797950533026229,0.025124701639783645,0.11999906136591723,0.09388946612866725,-0.02207404162394508,-0.015670730578431262,-0.004730323154590102,0.12981224390377416,0.007636609050391211,0.01831568246281858,0.041324232082331866,0.002665932383576238,-0.021769005664862184,0.0372964423264667,-0.0017040825378842406,0.006702632291630452
CD59,-0.038919153432721613,-0.01236231716998195,0.11020224108474046,-0.014784274544141785,-0.06002618315200801,-0.02545614673702074,0.040861989416647884,0.06711322281958612,0.07695434760978388,-0.06781556902109727,-0.01332623038480197,-0.0037741172896783794,-0.008552931336129959,-0.020863665697967375,-0.025241689190051136,-0.009309898590965373,0.010816094030763002,0.03724791817941591
COL9A2,0.04784604950198104,-0.03473845563018836,5.904929586192623e-05,0.04033223228800934,0.050015082812379326,0.04961352904523066,-0.022877800341812842,0.15128478944907406,0.009989859084501207,0.026097569918290164,0.04654355952505192,0.026912831610328068,-0.008825578452933152,0.031910886995889086,0.11673587380059822,-0.0333913910704775,-0.017500696163382498,0.0956091630374773
DLL3,0.06861049773948523,0.019640347320664372,-0.0406190202571871,-0.01938701766555436,0.15653984312025884,0.06439782467580232,0.01655343616803295,-0.07157813030963327,-0.02561664878147545,-0.03819625188952173,0.017405558001134747,0.036475609048038676,-0.04471256627459253,0.06158279710774002,0.14579039224908327,-0.0632957384407271,0.055968676198551386,0.04479583129357833
FGF5,,,,,,-0.024041489828075736,,-0.0008232288285168376,0.0303783070105851,,,,,,,,,
LIN7C,-0.04983383131401037,-0.00995351165711208,0.012229358817444552,0.05727901579612788,0.04389889645851493,0.05030774103247266,-0.047077798386236394,-0.014497929588126197,0.04039601451044844,0.01858464873395311,0.03777995997771277,0.020606938545408637,-0.041071711797684915,0.05856276062383963,0.02433413952875108,-0.03407501585633375,0.02092068990381421,0.019189935166612843
GDF7,0.0393262805746426,-0.01237690539221067,,-0.022647415303004858,0.10747349226018604,0.002380037812996565,0.02001014272579706,-0.04443371909711883,,,,,-0.054452558695403275,,-0.02593024060680331,-0.03750996343469201,0.013177488033204543,
PSPN,0.0521722370663404,-0.017574493818349527,0.04559562669655184,0.03147520551982931,0.04288972903559784,0.07106637266157852,0.021145567927407363,-0.059204742423312445,0.015585372062933367,0.01502071839346751,-0.025269122970240126,0.017716962724492868,-0.00039843737444906645,0.06827872252562976,0.05552777503150273,-0.037640647754822,-0.021614632145107213,0.04717228379044888
ANGPT1,-0.057089070242260544,-0.021908622729967298,-0.027627416745299962,0.012895973036465528,0.057441971820632605,0.12982547224782087,0.012853174272107613,0.09766211287872481,-0.0007831312699571301,0.08252804900129794,0.07874581976302891,-0.00671337259774693,0.07045961561330352,0.07295942857696015,0.038038092154432886,-0.07989530472311906,0.01526092098553499,0.007001868226439418
PNOC,0.04602153432190119,0.026910497306253174,-0.020909999042762965,0.04566084382043095,-0.020271185007747706,-0.095220394971036,-0.008675287071015673,-0.026116409211581613,-0.019990835212051403,-0.031450578201873546,,,,,0.07660492888012621,,0.021061278697221967,-0.05716200347846191
L1CAM,0.09696455823141177,0.020282237766058777,0.057137335231946085,0.007172798872598319,-0.03129081109703799,-0.04090893901951155,-0.01665670915506873,-0.03997973255046793,-0.05772575067611656,-0.04884442040299683,-0.03872753282332798,-0.06153146112119644,0.02062184072611234,0.0760165146556137,-0.0849047077521655,0.04037887663875958,0.024427978634402617,-0.02836111042815527
APOA1,-0.04250075748862359,-0.006793038217020083,-0.005138181454781366,0.026617130097848503,0.06336055988236977,0.14408667591574723,0.02552557279085857,-0.03662380933382092,-0.028771787712963896,-0.01181661779794236,-0.008110706489699613,-0.09089212741683354,-0.019121657054769203,0.10084170998313036,0.11447529934923434,0.08784259467261428,-0.03642147607476068,0.04808321615990589
PSEN1,-0.0006260759574101556,-0.00898825962140826,0.02037013466882887,0.01677306274240451,0.05285569660159256,0.010504116283960346,0.017716170335906493,0.12180321428879173,0.017385976827837622,0.02249244356973609,0.06658264841016834,0.026955937933112274,-0.06343792353617478,-0.04368252321239239,-0.043082271338923214,-0.009159263058666425,0.010111623845871569,0.03020958612921312
CALM2,0.05422105613827944,-0.016381417281824535,0.03879662592996634,0.013278730696037494,-0.14142154107661614,-0.11993515697772238,-0.02004751502418509,-0.051563147042384704,0.04300532056639759,-0.0837565569964053,0.014522045975650202,-0.07483194274331133,-0.08092136163833713,0.05348807802944875,0.05590404011590683,0.0016762526286210108,0.07244362843881663,-0.04955882926429493
CLEC2B,-0.06006864227952795,-0.021810280723130723,0.00182624850540836,0.018488164100763312,0.07715902003187877,0.10479436842157352,-0.013174178313641228,-0.0232006218858596,-0.04075725540688492,-0.035288398185679005,0.0844355655365999,-0.030143840572157066,0.05239761265140503,0.0011701486690968313,-0.013064381727310425,-0.07991007693348684,-0.013683623257406734,0.029057699090417416
NTNG1,-0.008565173245557714,-0.00533942937319789,,0.03195151516291646,-0.04150984258592517,0.005445350327444083,0.09181097270849072,-0.0563576739126933,0.0386418828086901,-0.019647915882286166,-0.06023394840863721,0.020170494033738724,0.02703263094740522,0.02084903789620753,0.08501458788481728,0.008324996586090618,0.0516219211612951,0.05373650357139439
LRIG1,0.023179774468370797,-0.003279013405739081,0.04342382957349852,-0.00743770086741547,-0.025950551436272472,0.055941496137721786,-0.03305821551183405,0.08316341333209945,-0.0024810368690255363,0.007134492634176662,0.02498735487330592,0.07109018312611842,-0.05231755846219484,0.03405029766028355,0.09531183669273324,-0.08786582203399725,0.00588492869153351,-0.029665201943944203
CPAMD8,0.02047210727583023,,,-0.007260759909928655,0.019815086123429575,-0.02174876297093853,0.03844468819586182,0.0799542690235239,,-0.029357568270886245,0.08414895999805123,0.06221629046849076,0.07637228837137466,,0.02664423929109764,0.025545542032940783,,0.0030802052103336207
GHRL,0.014592733265872041,0.07073636316622378,,-0.004585873730604971,0.05338320662420951,-0.02855246263973608,-0.03371731980675293,-0.026959797837986993,,-0.0039174353591508735,-0.03589256891620615,0.06885715474557873,-0.018591916304408214,,,0.02583618804490786,0.059286164473383036,
NPY,0.009259046039532478,-0.01860290848810748,-0.021742481960681695,-0.003772938995820181,-0.04335171203441727,-0.0510029937528252,-0.050121487621200854,0.06519304812471753,,-0.011757725994187075,-0.031109725963643316,,0.047688605707302247,0.006571599560320446,0.01723149028050875,0.012716088882258855,-0.04098538885158827,-0.056225271677668866
MMP2,-0.010940541811759722,-0.05512681850908137,0.017828057821821727,-0.036156426427366224,0.13022687581993644,0.08373097219718821,0.03936440723728342,0.015908087649189568,-0.001159621984663561,-0.025700400376519952,0.07918921986873845,0.04443367175218194,0.1250724864007686,0.005119675706536228,-0.020046383814581598,-0.07230879035921997,-0.03352192807825476,-0.013844563679119272
LHB,,,,-0.018315304470046572,,,,,,,,,,,,,,
PPY,0.009833916808458047,,,0.06805318757670752,,,-0.014054129813440775,,-0.018490631133431627,,,,,0.012228237392198563,-0.006684619860219364,,-0.040583873081402405,
ALKAL2,-0.003761117537691162,-0.020429181099600784,,-0.01804921166306768,0.03296813924753528,-0.024659479870467283,-0.0008146220459486896,0.03572454052367691,0.006481255917532005,0.05047164943905331,-0.00323267137202859,,-0.020482379371638968,0.0065283131055998535,0.09763911493960216,0.04115248555148235,0.02473019617286404,-0.03106276171567235
CSF1,-0.06354783736463142,0.029885942931751917,0.040139280266528334,-0.008479952924708432,0.0727152018050907,0.07691310332650392,0.056180409380092645,0.0012416961464008108,0.03987711298880793,0.06298371106931952,0.0031930618897754396,0.06239062451033527,0.023356176999428917,0.006791681944363617,-0.03275311152130626,-0.006967435119515866,0.06647388596429117,0.03616622279735123
SEMA4C,0.02775043463691396,-0.035984462554732005,0.10911155972600803,0.0034972880693765964,0.05675776592769278,0.026427101940169687,0.04855865491310285,0.05560255931217815,-0.009526393715147527,0.00899370109119769,0.0076154927139298655,0.001804664071457737,0.02392734438202998,-0.05655904322252731,-0.020675596789338325,-0.021222455171203254,0.015837495891755846,0.016829219887374697
ICAM2,0.034799698961152724,0.02730565464799487,0.023106067975136965,-0.028255387640915796,0.047843603374941146,0.025602623805110813,0.057987420544535644,0.040335636206410265,0.009656935192057032,0.01888006165280125,0.0328871382928846,0.018936140546361533,-0.005823922982572837,0.05258698497455176,0.01055570873030812,-0.051264625003811765,-0.00412079749569682,0.051386639816363135
SYTL3,0.005842876909588102,-0.001055897486324043,-0.053095342596400495,0.007408316971838867,0.042358715711157194,0.10506826320092387,0.05503842605021345,-0.04525104574247346,0.01466746133957423,0.00730439231815783,0.13749640674243704,-0.03926041943452869,0.07207240802321059,0.013804010430884726,0.017072812569025965,-0.006852453337482668,0.06874822337488257,
IL1A,-0.02369958556509775,0.009530165983125196,0.01683405021471321,-0.013080597469922163,-0.015527568619553326,0.09901044781472979,0.01654752189296372,0.04918252588715111,,0.09042967496441721,0.002418847228790076,0.08171805740235914,0.11102519680475488,-0.029887742547295076,0.0016036730862828154,0.014038021829872247,0.0029917782142510527,0.007661397377470218
HLA-G,-0.006999036441330831,,,-0.019344505748188877,-0.022482954558355802,,,,,,,0.0551849798610351,,0.08761741104726882,0.08361171594322762,,0.05148679196614289,
PGF,-0.019794670609087055,0.024856078303990763,0.03471983555675581,0.02701407372324561,0.14270291696262358,0.07789204926796515,0.0010337510322494488,-0.03809577726767627,-0.03225786681906456,0.057373518919532115,0.07939867677894005,-0.018670244670220465,0.13197368506934679,-0.014282359452021828,0.11636911408372237,0.0274607570575965,-0.04109563033154937,-0.006185862218007067
LGALS8,-0.008354514166567482,0.012743915323634433,0.018683826894906167,0.050040064029867846,0.03129226637261361,0.010909560332520217,0.01889023092555166,-0.009200817393375187,0.018129012204229335,0.03873101510641693,0.0013365367407297147,-0.06909089772486222,0.020916979622777804,0.008701279681546123,0.01031670191605504,-0.026593015432534835,-0.02425719509744939,-0.01810677908942165
DKK3,0.07690673665613625,-0.05036455154963768,-0.007305120929274828,-0.028499057948463708,-0.1740284361202241,-0.12089840602582462,-0.021405362468794698,-0.0788214889557962,0.04172075579645161,-0.07980566567550419,0.012093563261294772,-0.06393856063571458,0.006455313059462812,0.01770426489509892,0.013894765151959369,-0.07131290548951998,0.0023659565959454057,-0.09374662272357684
COL16A1,0.045683487168885754,-0.0200326937549176,-0.03618840657695976,-0.02793844243468557,0.017323897933973226,0.03160264618788363,-0.0223327823542879,-0.006012297777542647,0.020540712996109007,0.03777175135607056,0.02301619851205166,-0.004080374003910977,0.05326022839033105,-0.004964642844233441,0.08748145748351865,0.017346781141962444,-0.02384978190426992,0.01830269624850845
TPH1,-0.03461650335435381,,-0.00027455138013706364,-0.0016678651529975857,-0.023823825615744,0.06360434444823529,-0.03250425315374431,,,-0.019128752316452207,,0.014702583785905731,,0.04913124586063559,0.031125254232037596,-0.04453948076204917,-0.031207361397306597,0.011347036697381695
TNC,-0.04918421875265584,0.07529526704607517,0.07535764329957925,0.09331118120350738,0.09805943478411186,0.12924886772396751,-0.007631348477488692,0.05517267198292256,-0.031626528831032945,0.049399024993048775,0.05705280165166252,-0.055753010418449774,0.09459580767356562,0.014258433702499893,-0.07413277800266987,-0.026598653451100476,-0.006677080281462202,-0.00301461467310871
TNFSF9,0.03755051159569558,0.043173097691002055,-0.00545047897152055,0.05054569653586911,-0.011352966213767598,-0.05836247347329242,0.07084571433281547,0.08277946585053066,-0.025260292463315594,-0.021684695551112708,,-0.06126588956837401,0.14098926442951804,0.02665789011884399,-0.022840398001846673,0.06994678876572967,-0.005255922781867768,-0.06247281818626877
C4A,,-0.02013204226669177,,0.005498880338995301,,,-0.0004271653202480167,0.04340122092119768,-0.0046883628402085075,-0.016814899947454044,,,,0.03305346254088408,,-0.031272565159853404,0.028706598503599714,
CNTN2,0.006454693092056613,0.066653644895738,0.011846603070711482,-0.008095823243509426,0.05999717582591393,-0.012641978375546859,0.03608460609819971,0.1226141038523678,-0.023217769328993915,-0.00848276583944329,-0.05367965697101322,-0.03944508575653812,-0.06698255737946164,0.07016291445140063,0.10993691105501659,0.08008644437474388,0.06894434994577053,0.06848658166291735
F7,0.039683463368893765,,,,-0.003030705537289878,-0.021748750329829963,,,-0.019990838017264333,,,,,-0.036397733333318104,,,0.03767920624432127,
LUM,-0.004134730043302289,0.03671473541035968,0.07224467872354515,0.007120779812171698,-0.0076015682166929045,0.15310769401814125,0.02951205255240799,-0.04836976993740734,0.044605475426893346,-0.011975460419604353,-0.05455838195535342,-0.1151861959754368,-0.028508020731633565,-0.060350025736579424,0.07577623637796073,0.015500631657547009,-0.04882835873130681,
BTC,-0.030638357752831004,0.08436878500548506,,-0.0003909750814493307,,,,0.010382642708282652,,,,-0.0026215192327249223,,0.13945370911894003,0.021664623028830318,-0.02683304112603232,-0.00667299009339555,
APOC1,-0.018619089003911297,0.018986811203332874,-0.029097385460947967,0.04321284261719825,0.1472347413063379,0.14301591884036705,0.03437656670158012,0.12578092684364808,0.0027422950152212757,-0.03968812707066135,0.08128447211492874,0.14133033505262488,0.02050689580333772,0.05698594716625402,0.018498598478887258,0.04453813199212674,0.014290862365035344,0.022136492153829603
PKM,-0.05802487723249199,0.04205944269285467,-0.013868187692616258,0.05759944501796564,-0.08212017200123348,0.005961189853958613,-0.03551399087239486,-0.05691775163120394,0.007323047393743802,0.1105740146628536,0.035953898480138025,0.062476250252598585,0.008809110676494347,-0.04665948743173912,-0.1325082557291755,-0.005452061905368196,-0.0005162758948070288,-0.007410345620122151
TNF,0.038615999144676276,-0.02125779947349846,,0.02742091593914154,0.048055750415313805,0.08178076828991251,0.04574090576318277,0.14154947649554683,0.013781667117853627,0.043964600527107545,-0.0016395917462131754,0.14352897816053803,-0.031084722566609463,0.007565888295488172,-0.030248220405655536,,,0.12302269855761512
GNAS,0.08694977057549988,0.009486906928197708,-0.06095520895876998,-0.044196906948586065,-0.13934987535632049,-0.08479337642207117,-0.06808370112380145,-0.09093641990109608,0.04101241344342614,0.14356283561364933,0.03969324089183522,0.004517233946101462,-0.07969365566958296,-0.011572020265161765,0.027628664020498444,-0.02336546111534043,0.047606400878900126,0.014010343428638111
BMP8B,0.01795090976058658,-0.03642335340138438,-0.024780305689037035,-0.028044550438086617,0.18369131428045052,0.06103901905411597,-0.0034284836731613404,-0.011949262535476712,0.03582455478030625,0.024221883355050614,-0.03863073685836167,0.02376845865545257,0.0024125337346041866,0.05158298705115867,0.0750110862359877,-0.03279967684065952,-0.007399958976792354,-0.021037912851633117
LIPH,-0.03461649483204133,,-0.023169974730993907,0.01740131463167229,,,-0.01343288997447348,,,,,,,-0.025948094173817837,-0.033724163459444574,,-0.014390749823947932,
CCL28,-0.0017327426247666956,,,,0.022849070431543904,,0.0062024193924242145,0.11549089473286335,,-0.015169931542762952,,,,,,0.0012127084424929117,,
PTPN11,0.04223108682679011,-0.02282667107372628,0.044474635004045464,-0.028654124577856023,0.00940714976265345,0.0034379798242045226,0.003247532240344692,0.0839404672772153,0.03297611820780661,0.03214670568393719,-0.02915510837983023,0.010797198000625266,-0.10020658157325954,0.014150041988663145,-0.053662442923126455,-0.03658252615254097,-0.004443000837745783,-0.01138455727827375
ADAM12,-0.08563336137541559,0.029175271955811412,0.059691112020347825,-0.0018229995456900399,0.08653823636504185,0.04194284941615671,0.005791793743282971,0.005066347712433533,0.012879789931559487,0.019938439531466588,0.018688082260081625,-0.03125468623277157,-0.016328331009041405,-0.01764909250610845,-0.03288029752890111,-0.07997113739889058,-0.04058135182062274,
EPO,-0.03836827430427977,,,-0.01731708826830036,,,-0.014054130426906316,,-0.01817644132165421,-0.019128755125574267,,-0.06232668053525442,-0.05851525293811261,0.0028863497548164527,0.05170427675014741,,0.01667326814694012,
EDN3,0.0180548257341933,0.042120382005084576,0.10830690135971202,0.007602628230694374,-0.0030847402886375885,0.10892840276205945,-0.021783209014279034,-0.030124272141583083,,-0.01932613541056115,,,0.00747395439477739,0.037805945302407724,0.027091481847211125,-0.03252466035591309,0.017120705356878377,0.03332033651756115
CCL22,,0.038744802588866735,,,,,-0.008745756714722722,,,,,,,-0.03189402208453689,-0.03202993107362433,-0.0074123267945027105,0.12690442890709996,
CCL2,-0.031502336370371635,0.04598381329492328,0.05439195064392387,-0.029459685775226646,0.02403413433925745,0.04405197937482341,0.04293034602194228,0.13042735214594584,0.051006817507324366,0.019608441145564624,0.05976298761225354,0.19787323432146153,0.06130105818554482,-0.01932773869749774,-0.015223014148972109,0.0016518298255827674,0.018221203255225693,0.028163058408953934
DSCAM,0.0301666936098817,-0.012517136063301914,0.0009189948772433961,-0.01814695097202644,0.1334186997034278,0.051647430543487,0.04166440026290662,-0.055463670913883566,-0.026741630148450966,0.06729193206754573,0.01856646674190906,0.04800902828945957,-0.0054544806920369705,0.0009418771696062216,0.059810726363133955,0.021544148103652336,0.0013340226532512164,0.021199794388312532
GPHA2,0.01837431521407261,,,,,,,,,,,,,,,,,
ANG,0.0015087756076513274,0.04540927624329196,-0.006597363160033178,0.020732207367232764,0.035678652306350596,0.06188263319496349,0.030119796699648746,0.02969808997714134,-0.041908629230763064,0.07627278458246604,-0.05892329877164983,0.0023044000848533768,0.0661967048500825,-0.01806403477024117,0.011331471450784286,0.039759654265872614,-0.03189614475160973,
FBLN2,-0.018666143170842933,0.010251662571805239,0.08783433607526099,0.015020534818447962,-0.08347272003480223,-0.017384425480984567,-0.04917809457057631,-0.030970662927857755,0.02912568239201696,-0.008322060098251502,0.0906356944490765,,0.006692438612880489,0.05378382894921145,0.055130427202404415,-0.011994587769375589,-0.04552823077135107,-0.029655494557010314
VTN,0.008826035685469965,,-0.027032070125977102,0.0373320722573287,0.008332118382258768,0.027313230596363723,0.07679721837100799,,,-0.01589484383439113,-0.02259345700701912,0.04623432231268333,,-0.018836804248938934,-0.024628954550299422,,-0.0404354618072011,
VEGFA,-0.053068180994159025,-0.029583988407144483,-0.03678720769135421,0.06625213737928709,0.2027787456923803,0.056090229305601105,-0.006257154545897374,-0.03519288543225461,0.002578983621957674,0.16351971167416465,0.08505084627872345,0.028840633719705203,0.09762920475784434,-0.06951969003002166,-0.11628439968687015,0.005813296076492825,-0.005286626362800785,-0.004564412929663303
F10,,-0.017937153103838015,,,0.029128808216394193,0.07885384054222003,0.0205723432163695,-0.03969740899325231,0.0393390773031899,,-0.02450780650990554,0.051391388164170805,,,-0.0420640044419883,-0.02321563493175192,0.047537374444410196,
SERPINA1,0.034679161971770116,0.008644615352565803,0.05598465812752794,-0.01365013284042441,0.038819868144237706,0.07077629283941582,-0.006980638166128187,0.13234591713028876,-0.06039770443421025,0.027136922406413876,0.06310182108342867,0.02749863284813139,0.021501490079140193,-0.04358875519599192,-0.06884623149811303,0.03753107146547589,-0.03811897773900486,0.017972392334956157
VWF,-0.010173707530647419,0.03279159861150064,0.03702466012797041,-0.06693264277164078,0.0722711547250805,0.12541875324773005,0.047834547453859504,0.04451822613009715,-0.056112366834168155,-0.05119405527969408,-0.02358781179253833,-0.11261978187226206,0.06281889814769775,0.031118809051114738,0.06455210349480286,-0.0513034720470171,-0.023362150218713698,-0.003979566978328101
GDNF,0.026556672582456288,,-0.002678512779498844,0.02872255526677182,0.05415157953393468,,,,-0.03905419567749762,-0.0013319934764637515,,-0.05850672491414322,-0.005462453251009196,-0.008251675185959888,0.034075983309081286,,-0.04372804674129813,-0.011173979309142676
VASP,-0.0422037770743891,0.020643570720032697,0.04494300276499936,0.005090406465442465,0.10985559505826388,0.07394229439415037,0.007245920005763683,-0.04064436283583146,-0.025838970338201497,0.007705922694654943,0.004188208141870818,0.07581413389447744,-0.01544662707011218,-0.004579758886831069,0.02636792087445594,-0.021905665441082772,0.0204929828256382,-0.004627742334511986
ADAM15,0.022217059048827058,0.034486843825218855,0.02390847535973809,-0.013570718857038328,0.05182108537354927,0.03243331138242465,-0.015498002539338555,0.04662459952943684,0.00705635760391076,-0.049782165207876226,0.030141808465383755,-0.07057048385147931,0.045070441651863004,-0.00025419122252591373,-0.014474695530566553,-0.05039058504163666,0.006467935062860302,-0.02217775964486539
WNT2,0.0029087878525994064,,0.03709335802298646,,-0.039204314666119754,-0.04192930830893698,,0.11326362886895998,,-0.01790167732978857,,,,0.013521959965346851,0.02332778990375958,,-0.007290164869122552,
CALCB,,0.05223773934087307,-0.02816699527059521,,-0.024147987987947532,-0.02404148956680904,,0.05070854531230075,,,,,,0.07032507161888488,0.04569678880780683,,0.06188666924445506,
OLFM2,0.019783684037741125,0.024914197605074736,0.07261550245444487,-0.05196957075256458,0.009370010786681456,-0.07322578781697177,-0.07494018232980068,-0.05576221859246489,0.0641374750566792,0.04839325317138622,0.07652434398074733,0.07097941955547461,-0.008017187301935904,0.10435016332552896,0.0524680959176366,-0.027083914030748175,-0.007525011255065153,0.02854830005671803
MFAP2,-0.015395216722604564,-0.031689963303628506,,-0.02509722172538949,0.10422474200332443,0.03904470289473395,-0.021720528021405814,-0.015174685305805258,-0.0003273595627487736,-0.01444967500608994,0.002972901162284808,0.027655757237482415,0.01952126728042762,0.021994363215268233,0.04744622695192602,-0.055629068262672526,-0.0586212451595114,
HLA-C,0.016520052799474542,-0.017334413639028847,0.054151635337187067,0.07323240037545056,0.06834108149823243,0.1348026186119461,0.03513332497356924,0.08156281832142506,-0.04287688169087228,0.0956548203593531,0.04993412604770602,0.06002207352580912,0.046686987337491305,-0.047954534220602786,-0.0747837714495288,-0.016872511297282296,-0.06473332649269456,-0.0978407629373515
THBS1,-0.04483975250445277,-0.026356361640467747,-0.008556149741936869,-0.04396054000949127,0.14165847020566472,0.05671407334701298,0.05445769677370303,-0.027841796216946307,-0.020795333201104004,0.0041137561121081375,-0.05606583748430282,-0.008995737415491513,0.026195659895421886,-0.04870455862182827,-0.039177721357665576,0.04751164559887883,-0.04659312420371082,0.06222221164529981
HSPA4,-0.019571835981895328,-0.012557461302982178,-0.022434833234499015,-0.015040254737776279,0.04732152533430834,0.03408832740915902,0.05519957131939433,0.020996483277401168,0.009639625334821034,0.023124306980583563,0.002842074043341699,0.05736748489179164,-0.007751003705100693,0.006628774764996854,-0.02746021505920254,-0.0016238987152290788,0.01123846576815678,0.04303898550092598
LMAN1,-0.02828774198467411,-0.02536039582678456,-0.04248734799847133,0.04319987650446879,0.08676255850704603,0.11969141565838777,-0.02617608261275343,0.0488990277729675,-0.00793138926061366,0.04101757709023432,0.07713934979815416,0.06501393852599385,0.041692601186291374,-0.026283089254794778,-0.07076523171370491,0.041020488397323474,-0.020682689473248528,-0.07801483050060908
LYPD3,0.02648043077593595,-0.02346119516688287,0.0013908915196966824,-0.020561667610669722,-0.017485299888707125,0.026100135052893814,0.03620377009804938,0.06505863517341015,0.03540288137713644,,0.04334182233353601,-0.0009322431576119583,-0.019752179359267468,0.010466388462466095,0.014982904534008126,,-0.025320657759555137,
APOE,0.017635416020716194,-0.03079300882442592,-0.03735101543164021,-0.004621572810991192,-0.011200278770327973,0.08466914438699828,-0.03526704134434486,0.11440453471197053,-0.05054112388842416,-0.09135770264680503,0.13516475571448255,0.003867661407025689,-0.10207917021518362,-0.027047126416529274,-0.004655691852335557,-0.0002613134317535625,0.03324656776429413,0.034831244802245094
SOSTDC1,0.04920226059661705,,,,-0.03424332313539433,-0.03622715716557277,9.967416936012694e-05,-0.06801600241686094,,-0.01750638454864778,,,,-0.012440170628122933,0.05641720192354525,,-0.011897679274949854,-0.03095334527754287
ANXA1,-0.05410511761857967,0.00833975546682944,0.025482436313991618,0.03716734938114091,0.059814386872352764,0.13001541088288257,-0.009158834990127011,0.08516501366579127,0.022434037187960273,0.07832720053140248,0.007342986523394153,0.1808431654487649,0.09807363498762682,-0.01429463736439991,0.03531905721711416,-0.02697817014834052,-0.027857123107632376,-0.010442613474054976
WNT2B,0.0006049369910646877,-0.023049495230320103,-0.03177145489330237,-0.06395066898587211,0.0064094689969208885,-0.04142992955119507,0.02772867007780099,-0.014150579007383195,-0.031255444730142225,0.04528619906405246,0.037842376711514907,0.03667583491893904,-0.024196347750029542,-0.06751909200614287,-0.0005910641652219648,-0.04286307391132136,-0.026259500147432297,-0.050226130350006754
AMH,0.12743051378177425,-0.010780698247392358,-0.007101304667022031,-0.008488159739118097,0.009154854976041809,0.00867022963412322,-0.020258317540638258,,-0.03538222277214343,0.06401035861110942,,0.037286529990859206,-0.037069589436541324,0.010801386540038453,0.04058045866242404,-0.021616796695034565,-0.012932095697106832,
