,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
CCL17,,,0.05467451984285043,,,-0.03389278579330968,,,,-0.024765875272968526,-0.04113117492521566,,-0.03343628603106108,
VEGFD,0.033001135461530016,-0.008806168263960834,-0.01860448194539237,,0.04656756565963562,0.0252740462239646,0.01285193042629462,,-0.09024498977399366,,5.536896139583349e-05,,,
TNFSF13,,-0.017650522110819085,-0.011518566672560836,-0.01184424264118988,,,,,,-0.018072327695803837,0.06842677588250883,0.00884462998021841,-0.00358390045167533,-0.04203467818893738
WNT5A,0.025321534145819738,0.03857267410601935,0.010283315091844056,-0.029301224066841502,0.09923316103180742,-0.03389748081776763,0.024484202901514544,0.07938176133431545,-0.051497963021414246,0.012605745770391365,0.03247153438687709,0.06035127674474193,0.07437935172937164,0.16460728641892478
CXCL8,-0.012429177097535942,-0.03907740029259201,-0.005362542703054027,0.06958123358675242,0.015086547691339774,0.04731263875236138,0.04560854014788853,,0.029521354738044583,0.017058764844086676,0.024516137475607234,0.013998309551090597,-0.03658661742180805,0.017788941211695504
GRN,0.08828689302815297,0.11944960166561915,-0.004750685750580297,-0.07041933914293942,0.08253387020467773,-0.03766054600714837,-0.022697893688971522,0.08070344316036754,-0.09567924985965771,-0.024466150632791575,0.04267551045349899,0.048067890146034895,0.1141598156401465,-1.3246366806482811e-05
MIA,-0.011275858394995366,-0.009270590731917635,-0.035162400781542376,-0.02141667499026959,0.004340753027635253,-0.03056637215545214,-0.030126846640119526,0.2291255854391887,0.09786424345924288,0.02394063870212458,-0.1362559672514269,0.049457382149194505,0.07661408810128906,0.048950603629146106
COL4A4,0.10408295180152875,-0.02809067783298367,0.05713853746574035,0.11801746927825646,-0.010565254970297137,0.04799568157390212,,,,0.010985173342797734,0.0299918004448707,0.08145102661682391,-0.06635021693068718,0.08430405668328293
TAC1,-0.0030003548211894244,-0.01998917963818181,0.0032261569262073205,0.004509457867296735,-0.07729616107198675,-0.11884970271317419,,,,,,-0.02332181041532054,0.01558134023598817,-0.059304584650177336
RARRES2,-0.009877765119650403,-0.08118312306851111,-0.007904505489742341,-0.029826739026957434,0.14796900069855115,-0.1318677246936575,0.009649280969551659,0.023160899052987644,-0.1043807368692868,-0.0068814941630761005,0.024350205289666225,0.061059561857476456,0.0013606069250267198,-0.03557611396588189
FGF7,0.03285129295472968,,-0.029600450319297197,0.04075169507597088,0.05246257550785079,0.0063084756919668744,-0.008857531114831738,0.024555303056176783,-0.015145405284509144,-0.003948139415808898,-0.02281462362990656,0.027110938663927615,0.06949696709199824,0.05277915330367644
EFNA2,,,,,,,,,,,0.08448604785920248,,,
HBEGF,-0.003645201589824334,0.06545147391502439,-0.0009759306860102752,-0.002602777347276242,0.09613359384165511,0.134257078110353,0.10256151420112691,0.16622905837048893,0.04317015324664282,0.018075940225463803,0.018622129879760342,0.04785428347921779,0.04397421048478367,0.11311710324484932
CSF3,0.00520302165690272,,0.008892244165843279,,0.03326128201820591,,-0.033373419307520774,,,0.02738988430059505,0.0499542490084446,-0.019379408756106446,0.005542777748861534,0.007705155877957134
PI3,0.07305051507069552,-0.024606808790271897,-0.016421746073427244,,-0.005539988607893669,,,,-0.03898828493887342,0.032271924765471666,0.07541928674938503,0.041169060265982556,-0.060964176287513966,-0.048138900837157356
PCSK1N,-0.010069217560638371,-0.0559572309952188,0.021023916654436224,-0.023352622671744493,-0.02427468443929773,0.06716946425249726,0.028801824996295796,0.04093430859207112,-0.1191709703619995,-0.004544219222009753,-0.10698586957398522,-0.042318357631219786,0.02074350480040355,-0.11968974771720582
NTS,,,,-0.013757222581695261,-0.03366893766207087,-0.02589305852329171,,,,-0.00601922285067562,-0.032992473395958524,-0.024199329006422868,0.011221240155737805,
SFRP1,-0.04918689071913003,0.0012400380066459442,-0.014570485289733877,-0.021258945717829277,0.0025794263233350516,-0.019236700745651952,-0.02563348741841659,0.07367568763505865,-0.033354091249475394,0.02740296854211209,0.0044255481541521195,0.015224001569417799,-0.0003350668725342316,-0.013576451788500478
CXCL13,,,,,,,0.10877434304434253,,,0.012184865052630705,0.010948479151834521,0.016538666596076394,,-0.011814205518950236
MICA,0.08157549495519828,0.12943407482692945,-0.0286652026405201,-0.02920015617449263,-0.003977833057081642,0.02645584595769841,0.08410824814524032,0.05375751577655365,0.07001759499389382,-0.010926430427684788,0.056250329975862316,-0.008280062097807014,0.09511645520858597,0.09197898679702778
TG,0.014190078314834436,-0.03683289096147011,0.0216521844452163,-0.015879461445774287,-0.021407585276008004,-0.009342488141508364,0.007506118975020559,-0.05104363478112685,0.07307681902456853,-0.03290765641409222,0.02179201816251401,0.07900513140142375,0.11911235554838036,-0.05012894289152242
ADA,0.09357833918659351,0.08741566116577355,-0.036195615883980924,-0.031022087750400322,0.09150708212267433,0.05701540090136497,0.1352584426438261,0.07813989716398947,0.013145964249360568,-0.023380109750302188,0.012697593705234623,-0.05217545494934908,0.15303116196530758,-0.02035333996418449
LAMC3,-0.046675512533457295,0.09304014400246739,-0.04502114474404881,-0.00772544175784665,0.08883380375826179,0.06727081920746171,0.009383359789893738,0.08759426162530874,0.01970346550892153,-0.009572303055117026,-0.00056046184959325,0.04967973822726971,0.0805457471900787,0.10659092504473626
CCL7,,-0.01487773939851447,-0.011368327169634374,,,,,,,0.0100437802509828,,,0.008623170750613814,0.01206631072169101
NGF,0.003150825618653635,0.01549215713493771,0.019451805879365524,-0.015153265361156425,,,0.13249802915168526,,,-0.04286870940195775,0.004373867615196811,-0.03327020987398998,2.7665749095152692e-05,-0.008427875295986957
TNFSF15,0.04506619603607151,,0.07822380298839654,-0.01839938624514148,,,0.015399458627500088,-0.015354902201023517,,-0.02436497652839972,,-0.012034280134144542,0.07010478220195969,0.03803462100383874
HMGB1,0.025605581346835913,-0.04872046819251397,0.012268752349002711,-0.002110257901552866,0.13211738381443208,-0.03485970455513434,0.06858785191277782,-0.029916504822219827,-0.10338964777734723,-0.0607385184957007,0.03729020640067221,0.05721885668258561,-0.08382159542806429,0.03279306590923887
ITGB3BP,0.08043319996016984,0.0030795523994679376,0.05973719390057796,-0.025932004510526945,0.06207020531605875,0.029112107432155143,-0.03796501534094722,0.15543153857624176,0.009622296871346121,0.031974421921276044,0.035034323093361464,-0.03657301477329922,0.021458135613543677,0.03768822332711628
AANAT,-0.022326384745298133,0.04303854926749298,-0.011518567901915534,,-0.024708967161856672,0.004593446045963337,,,-0.11374192383163204,0.0774181752018286,-0.03644304380824386,,0.04790608858934202,0.06294198585382862
RELN,-0.04833994067626509,0.023097465309338747,-0.01999365435155693,0.04062688564941278,-0.03077156324555085,-0.049686511318015596,,,,,,-0.014536106219093087,,0.05574453881887094
IL15,-0.0491458641994945,0.06604861353163081,-0.031279013157391684,-0.01309225714429114,0.156011222755535,0.02132520038018117,0.05594299263327834,0.07083643950495383,0.07776620069878742,-0.03587012675789076,0.04575977472449732,0.05217070961111471,0.10352876658776992,0.008223668927824702
UTS2,,,,,0.01743442500465965,,,0.06102087487427401,-0.07129145570655669,-0.027729996003292984,,,,
BSG,-0.04029590850428647,0.001491387647803008,0.06827961412354745,-0.018556330132142997,0.04093850830571148,0.13302169995039426,-0.020658816623779965,0.15838836164635559,0.02674059100956785,0.055315299065051296,0.0444993098229793,0.014073913274740606,0.06401017397090453,0.12610155688313365
ADAMTS3,0.00011249525877920724,0.030549189952901512,-0.04415331480453027,0.04874544093351718,0.1429018813187863,-0.013516211604948414,0.017433641353681837,0.18080522135158222,0.0801449254746906,-0.015250006048811056,0.030367004529305745,-0.026512591172065093,0.028995566845773396,0.07276153874041119
CD34,0.021753345559788848,0.09282381853693872,-0.002022939372467417,0.12448748714304965,0.13802391400409142,0.01588961031085514,0.07561107039879077,0.05354035957417937,-0.045218559644770416,0.03166966843122397,0.09780809800085832,0.025579988511586153,0.06966205677020253,0.00819205425707019
CCL23,,,,,-0.014457552134326333,,,0.11124268648690502,,,,,,
PLAT,0.025917371429652822,0.07600653685280863,-0.014660228488790878,-0.010077184981026914,0.14873159740942968,0.17513976615036647,0.01559836918928785,0.059873061175001324,0.14261379499429208,-0.06356853813228118,-0.11786442660191299,0.021421365242332777,0.11970271543167554,0.0938517636408255
NTF3,,,,,,,-0.027835004684291363,,,0.013079066068709084,-0.047471511368507094,0.06923083192742442,,
LTA,,,-0.014570484608103673,,,-0.029574452143354808,,,,,,,0.006546807221922101,
CKLF,0.06781597714670558,0.07695216525202646,-9.758686021695952e-05,-0.008188085610839028,0.1265469357494695,0.03326811427688582,0.08192466890329379,0.14390056404086332,-0.068590103158655,0.002356991094667097,-0.01793815679506919,0.005321123048274421,0.027049118200474183,0.08487920406133327
APELA,,,,,,,0.00016809511309733886,,,,,,,
CD24,-0.04230553174055258,-0.034890335812234545,0.0062368063437426725,0.044128598386704514,0.035216567928231815,-0.10979110406582984,0.07322339353585902,0.12514549685281623,-0.014712471956551797,-0.026404623117489687,-0.045536652970510835,-0.02194242066435498,0.016917757363664944,-0.010842271845257654
HSP90AA1,-0.016054869714157104,-0.03133220355492595,0.03237466137126171,0.010900539395809468,-0.10478367716623954,0.014732108960715327,-0.022371944794876385,-0.08652034576048774,-0.05775100058572207,-0.0231142796131805,-0.004499325164860462,-0.0046151160675960414,-0.12393322552967137,-0.12804869528107324
BMP4,-0.007036092380584279,-0.02281699268376208,0.011668151638808051,-0.05246401808508991,0.0002615989517384476,0.02770846917165676,-0.06047626006278048,0.0645775272845885,0.137951312458536,-0.04329710672052928,0.022899771456684804,-0.0016971465910559497,0.07531749422731218,-0.051098003744018454
SCGB3A1,,-0.014877737910760407,,-0.016712497798453248,,,0.024251095725232454,0.08280199326810318,0.10805116784713883,0.048702054398270064,-0.043428302064291116,0.020834971102315306,0.12669426697453195,0.04248798964670508
IGFBP4,0.0036579087747688078,0.12068703279349824,-0.00770391302275539,-0.024268719637950947,0.15498902869075962,0.10958604116580527,0.057929985020843275,-0.011834999086313412,-0.07365180796009213,0.02831306280523961,0.08146197953209706,0.05975180135186001,0.11158594410929143,0.11675962028931283
RSPO4,0.06910003778643796,,-0.022302679447466636,,,-0.0014233309607969663,,,,,,0.0052485054532654465,0.10519435153174836,0.01810825682921131
LEFTY2,0.03363159750106762,0.11644030302535427,0.00593655110024076,-0.037528092987908865,0.09425038873750596,0.1270664642309205,0.0415313800981059,0.022532242761052916,0.033939996995622224,0.03909407291631118,-0.03113773126305214,-0.022888566634103626,0.04255618267256001,0.05450411573093328
PF4,,0.006221164261172917,-0.009918641486105962,,,,,,,,0.028231062832365282,,0.007912562588298177,-0.004916337530747638
ANGPTL2,0.03154090028064597,0.11981979862146756,0.018358012501414618,-0.03178096293719353,0.0846576261662278,-0.033987400015501774,-0.07199361426716494,0.0720943836998141,-0.016817472334894522,-0.027992468802915327,0.0201635260376142,-0.0014583756707135887,0.12640082921359638,0.12559477005340694
LRIG2,-0.005908361537229338,-0.001639424127761496,0.03707547907498656,0.044780657110014985,0.11266043812811155,-0.01829845635825434,0.025079673415824785,-0.009329121601587846,-0.031192011084128904,-3.9564929213268304e-05,0.031952448885806964,0.0015813669809426254,0.09179168956115842,0.0007312528531685106
ICOSLG,0.015216769269273947,0.04265589568056135,-0.034780915707673214,-0.04378422369694266,0.06490568625019388,0.018336397283934238,-0.014956806399395223,0.026947224635669394,0.05655517864103458,0.02252085431921187,0.001535480110683774,0.049835832564019626,0.13212569743940575,0.005667594363629113
WIF1,-0.02485622386342053,-0.027769655084317977,,0.020798449847595064,-0.06947184178127015,-0.026543263979260857,,,,,,-0.015645715708879966,,-0.031885152692611496
NPPC,0.03883975631997323,-0.046154728025620005,-0.01538625894567295,0.02000859468386891,-0.025107073226321705,-0.040658226129735825,,-0.03922554562152282,-0.050235209954663004,0.010510013685240132,-0.013053668980595214,0.09811622781534961,,-0.06457525373594677
LYZ,-0.04067240493426764,0.06905909054107659,-0.017047594271400623,0.0030871858968820674,0.03678117292916202,0.007887684157441654,0.08134268130719587,0.0787021709922684,-0.0647582094606011,-0.03185448181588285,-0.053831913805065315,-0.01934674025377467,0.05792765663924847,-0.004774645558327912
EREG,,,,,,,-0.02809978029094391,,,0.06102959534803296,0.09920170011322658,-0.02096285336347065,0.028172089918614866,0.051469942069882355
SPTAN1,0.006832122874422794,0.03944302379028743,0.024724070602172722,-0.017597293461079827,-0.03239503132103108,-0.07900049257155801,0.10125549901485591,0.07855004342996559,-0.08641173898779897,0.0016155493513883138,-0.005065082349704103,-0.020649609761717116,-0.02514088118419339,-0.10895405908911528
PTH2,,,,,,,,,,,,-0.011921269011374722,,
LIPC,0.03945712131152666,-0.018894372737213092,-0.0016965301330174954,-0.0019190902559250837,-0.018999524346568833,-0.013647496768279447,-0.03513516557337757,-0.04159467584313136,-0.11437711214990719,,,,0.02714139150249057,-0.005802828500410741
COL8A1,0.09399904762222425,0.13854525993712283,0.040083503575929415,-0.02292745428630555,0.03206563925793893,0.08646696182497271,-0.06978550157669533,0.10367860258765238,0.02790067927757671,0.002559878347313389,-0.06451732193872736,0.03127169775219358,0.10585304987143275,0.05948148597690562
GSTM2,0.0686719600518615,0.008318499570247257,0.008180334136089686,-0.011071266322110605,0.0007129912213836916,0.032064733355612454,0.03276114453580434,0.024832050760948896,-0.10292632689701273,0.021832696604032475,0.0771971669935645,-0.002329004630541278,0.03534603271680685,0.08068221229567252
IL4,,,,,,,,,0.09697203086140332,,,,,
SPX,-0.0040463004464958326,0.013736235414400248,-0.029207508509065616,0.04709279789367683,-0.023624823982991074,-0.07729647721594396,,-0.05200098525320296,,-0.037424418694253836,0.02315642409832878,-0.04141930329001474,0.00444594400633531,-0.06544330086443512
MFGE8,-0.017876767909534682,0.057846243181449736,-0.011638280781738189,-0.005352099428763507,0.014577558950468444,0.08392312430054114,0.056247432481613444,0.07312960638686432,0.06663434730830996,-0.04142552604901163,0.03082913358809064,0.04087685715215653,0.11006944345502086,0.021222885429552647
TGFA,-0.010334197614675765,-0.035467199845184656,0.041948107676158225,-0.07921156114450091,0.02639274593266759,0.06792404040947897,0.04688091572236091,0.03417273335426803,0.0586024057433022,0.002360087113741928,-0.013350305128314869,0.013134204112549527,0.09436850319273468,0.021128178429284404
SLIT2,-0.019456563154237987,0.042001570261422726,-0.005885486163333183,0.009580909843116714,-0.05802855970527369,-0.05873328245110838,0.08837162194609582,0.2054649833242447,0.04645593246899767,0.0422454113770977,-0.03858658971983764,0.023802583356367132,0.12567091367333919,0.0328050415407908
PLTP,-0.052571282025225645,-0.018359922032940762,0.0005086736348670042,-0.03286425396340739,0.16289226245653649,-0.05367853736313796,0.040314964359931905,0.05363891533392932,-0.045499393751111034,0.0017344134337693598,-0.0030305667195908445,0.06865795510956933,0.02002195257523683,0.010808026867663812
APOD,0.010834537388485933,-0.09384908133380729,0.02585391176076852,-0.04910319168583997,0.009413763896594745,-0.09015127536506302,0.13773011124533435,-0.18623898716003254,0.04602443726961276,-0.014234678304837331,-0.07364875990907604,0.023531271735964938,-0.15422740098766136,-0.024209310838944727
B2M,0.08072424623365293,0.11023719376601913,-0.0582962937252785,-0.014030359418921445,0.16617965928418024,-0.03553587099329393,0.14365166193539333,0.10339328840629197,0.010802022180227095,0.023134431691265382,0.04373495148442625,0.06277238673504107,0.10341676240226495,0.08808736460430273
OMG,0.036318555979856046,-0.03059679124247534,-0.05673227101832492,0.001532364292069967,-0.08848627362860506,-0.0934313144097207,-0.01779574524942438,-0.0815283238733053,-0.020029672667495047,-0.01735241319394195,0.017123974795149877,0.0002045566666701344,0.06596005665349088,-0.11258584631847086
CXCL3,-0.022291103461050742,-0.03811198291698305,0.03266481099191531,,-0.032441692731076985,0.02737556993002931,0.0771891312987119,-0.0036575776652806543,0.08416306842501636,0.05698416630679777,0.08150422787833213,-0.016649400776188386,-0.01440999466157141,0.003525976232156792
CXCL10,0.02931202171943003,0.041524320865994876,-0.0213733573241294,0.024659803313987053,0.17022388212449732,0.01244207240419612,-0.024248525922839298,0.03728787197831231,0.10895904068784988,0.019868420507594627,0.08202754703772892,-0.022997528964617913,0.0731539828451961,0.030150659995896934
RSPO3,,0.013313248739640246,-0.011518567050823778,0.015578290073726108,-0.04057343425733326,0.013506332384118122,,,,0.004378702708953934,0.024883853686449894,-0.008899099065361224,-0.020081331513959938,0.006009048684340701
CORT,-0.020020319909764293,0.046040170619870105,0.06720439275313116,-0.030121298226665066,-0.0587396508625881,-0.03111033885721369,,,,-0.0010655452480906773,-0.0259740933122793,-0.014200825235494392,,
NCAN,0.0538323042786862,0.008917579239187285,0.012998700886564627,0.014144943249665415,0.07247656841851492,0.10303900746122943,,-0.154228826831887,-0.014856941657401895,0.015212663584198679,-0.04464002707760039,-0.07536536511953372,-0.0260334390574614,-0.07776396780001897
PRG4,0.0066158839189379435,0.007676266007140632,-0.011368328941219408,,0.04519240999528535,-0.016545270888406217,,,,0.0021731927007608855,-0.016980285682983765,-6.012593364981783e-05,0.04803877723403855,0.022007705373347286
ZG16B,,0.011600549858578335,-0.013194336079971074,,-0.027653770041934582,0.02843412469890752,-0.0058154800005828355,,,,,,0.06385967743293926,0.050443735141374124
TGM2,0.08026885998039646,0.08342601669390205,-0.019758148709649027,-0.0012067890511478596,0.04259707881896551,-0.025855925877139644,0.07797554907872772,0.09496021508398639,0.03604004493463277,0.08126533501254123,0.05433863730695319,0.021067906201765022,0.05779669935129206,0.06610168583967393
VEGFC,0.06283023718122095,0.06880246681074761,0.09689873382638096,0.028610511622741423,-0.03821748781190775,0.023379176034937714,0.06952869994948353,0.00178708304924352,-0.01897687005989863,-0.047769169272197244,-0.026477113393607934,0.026004513398993363,0.018920520170263428,-0.009373759709662324
WNT6,-0.013164018912431892,-0.024004903617369167,0.0953247123317229,-0.013428621819371182,-0.011029267293502955,0.037442887819452576,-0.035447568732167485,,-0.03257795540313334,0.014717991798553265,-0.039816359515751736,0.045190117837379494,0.07805073013951912,-0.04382308330330951
NRG4,-0.013932632568573015,-0.013702920306793901,-0.013835776375597221,-0.016439115542929036,0.034399803953602835,0.047836825245648994,,,,,,0.044843366274492376,-0.005906975425954818,-0.02089874504730188
PMCH,,0.005972852560503768,0.10540965834817662,,,0.05022256877188505,,,,0.04734396003067934,0.019439738914385406,-0.012796412833528368,0.07527209866078406,0.009056992403622063
COL9A1,0.019059165621210464,0.14490259731903926,-0.014450458610120117,-0.014071563496628562,0.02851256328376008,0.006462318605921279,,0.007457879009757954,-0.15380627169439293,-0.005108116688275135,0.028183906416874925,-0.018811231364025467,0.08861543158813545,0.024464332039377888
GDF11,-0.018138854817753482,0.004873542672235776,0.05162440407017442,-0.01383128153725463,0.11591985040036336,0.04341511083912464,0.018382411983400987,0.003348810865437481,-0.08937632791409805,0.03156411577800017,-0.0021544968812476986,0.0700112931784521,0.07896357735258988,-0.04775672961164952
RAET1E,,,,,,,,,,,,,0.033732572068937386,
IL24,,,,,,,-0.019990187209458665,,,-0.028129263634492377,-0.024425409506480783,,,-0.004485601921353113
SORBS1,0.035257688530212807,0.06603203325171082,-0.009775340092252437,-0.0012189007338058598,-0.026509753648248188,-0.006376611446694697,-0.010569125278900637,0.016230708530456658,0.012336012389230957,-0.002570986610362555,-0.020366167883820754,-0.050486963170238486,0.010099157412401244,-0.060664068300508626
DLL1,-0.006645484870903093,0.01636421249958631,0.025646194605789367,-0.008375217969825205,0.07456881674116864,-0.09731622356201149,0.11277463523453173,0.0659220452221314,0.05414697885535975,0.012545847143939253,0.0063787599098328015,0.009177310115017918,0.07896564759313895,0.05867453872543774
TLN1,-0.0011496523645228528,0.11972108972709158,-0.012257240519118289,-0.004287629369509904,0.10424643197267561,0.09138305429123088,0.11455193373256521,0.04156466577025789,-0.048074953707767105,-0.007620688806046967,0.10530908273598112,0.06798005293540789,0.06306373543510344,0.08098694491866418
COL2A1,-0.0441776747743364,-0.01807536915264447,,0.08773427570777563,0.06795646117781765,,,,,0.0006004926799148663,0.08233149650628839,-0.012587781796667414,0.09072956209144835,0.03409480030923799
SHH,,,-0.011813560291132183,-0.015879463143346977,0.005619302061130171,0.017465319790341598,,0.08746361663091982,-0.03950534310600618,-0.02429361868649954,-0.02906054095531675,-0.03759373177136023,0.016309423610664033,0.06599748980201744
PON2,0.04798488327352277,0.0016918542469276001,-0.010181747614416432,-0.004465235898920438,0.10765515440071063,0.0793010336606742,0.12429929576615804,0.06862954213955576,0.10767954961984638,0.022637469905356197,0.0029564232324617817,-0.04940348980435173,0.009643179393480637,0.03925694775065676
ICAM5,0.051642499785180485,-0.04009860060845384,-0.018412272195109405,0.04145709837144847,-0.02163587381539139,-0.031150448809439596,-0.01892316836256244,,,-0.021518264527314795,-0.016660818085386622,0.02322267904352105,-0.006773284362211158,-0.025794642043623892
HPX,-0.018186961592639734,-0.027936855701048192,0.022499196179919124,-0.013428622725226496,0.01287538217554945,0.042807655435453985,0.09685290122778135,0.05188367455800666,0.04437863963190122,-0.03682993029525984,0.07396970902948423,-0.035421053819483024,0.0547602489328458,0.0740679684152842
SFRP2,-0.014850944007543611,-0.019779992200635307,0.03000478325957196,0.020237183691329555,0.035007228704926466,-0.001411935223404998,0.019902476406427793,0.0466912086823235,-0.023508386690546,-0.00648121396138639,-0.005414520205505346,0.07636305514310944,0.028409808924409616,0.08414325215367009
CFC1,,,,0.029240516065902306,,-0.01943233333822269,,,,,,,,-0.05831395886356156
CD70,,0.15662076447078724,0.0031866047908980693,,,0.06888034598484116,0.10693628698274062,,,0.051818295479174444,0.06473544789221541,0.0055131709052693946,0.009703973635210063,0.004926030156505091
HP,0.08615267181775625,-0.030871778920389413,0.010317292690262728,,0.06911517506841862,0.005672222989729248,,0.050617952865129406,0.029433229874026585,0.0334467610630559,0.06018180640860029,0.05630766569354833,0.010968928216914762,-0.013537162635314647
CXCL2,0.08901616579633369,0.005087388795380634,-0.04102230847827331,-0.020754517754933255,-0.015399958584137253,0.12412296921341406,0.07225462774578945,0.04348294959476457,0.029849274570730954,0.07754927627949328,0.10769131996212705,0.024158908977039102,0.04552581324631459,0.049353700792474337
NPPB,,0.05077771445091181,-0.004974651967703635,,,-0.02589659461595156,,,,0.049585104759709515,0.19277110714880993,-0.019125561548563298,-0.039839748417611044,
CCK,0.002563639903921046,-0.05189185571253038,0.012295234173393708,-0.005511368402249473,-0.11725589461795413,-0.17411783181986648,,-0.041594709415728945,,0.052712352851749716,-0.033108901023360476,-0.02177549594942899,-0.0005343829477695413,-0.13428201748453802
SEMA6A,0.08256338687102523,-0.0347784728296987,-0.021477406079689572,-0.0539351282841586,0.09489998557744062,0.014724328099161913,0.11811863483810961,0.0710053193028439,0.08185376559118422,0.007337674194483187,0.04090995233838137,-0.03624050673498441,0.010785894521661161,0.08086572442812558
IRAK4,-0.040606483641550825,-0.023313957787466782,-0.059676781274375645,0.07092529569673209,0.099035303684171,0.02448249488162427,0.08328979061325655,0.097926229819639,0.04168513013786056,0.08284418640864863,-0.055634009197913434,0.036057558463271494,0.12385843036880884,0.054380657346541815
GSTP1,0.005230918592088334,-0.037178990059662353,-0.006442050114082273,0.01043470219366677,0.0964502326977463,0.0207505267369555,0.036053613255776266,0.04417466943814293,-0.08125740978870213,-0.0251068033585536,-0.027216314457457032,0.0026031247496290863,0.04659059750234233,0.08494357137485756
VCAM1,0.011565091141141647,-0.02803243044804823,0.0013234319520721495,-0.0461664073314294,0.1133682892623023,-0.06721383118666457,-0.022831889025724167,0.07256051970649477,0.06874105328459827,0.07094513933831188,0.057095526980540844,0.013841719921858392,0.14738903991195682,0.008500914031582955
NXPH3,0.047830590123303554,-0.01659098245752691,0.008424073305286191,-0.01717008746493789,0.0008708746896409981,0.013478399248646489,0.0699007239263,0.10519803239138964,0.06896767832015008,0.054716860240032694,0.12012096598627894,0.019537935855341564,0.05218848289028839,-0.011764904605794164
MTMR4,-0.008153930785475268,-0.014643032088958811,0.0653298793254308,-0.03981663557379439,0.00018665909987182217,-0.00571494000783459,0.09138497663042755,0.04763952698160298,0.03226221610406781,0.01722228751444112,0.008767681113967233,-0.00461184067948015,0.06307518161989233,-0.03693856733891667
LAMC2,-0.03941408165447814,-0.015065064688863558,-0.015422560097435306,-0.01839938443678657,,0.08304220945336906,-0.029036657002079087,,,-0.007649316478310902,-0.03207741632040114,-0.012420914611446841,0.05384672250746107,0.011148123021216169
