,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
PLAT,-0.044148482302002606,0.05836118275393659,0.09024611441280472,-0.049607640897009496,0.058721633533752066,0.08478063839958515,0.025334040187628585,0.16025124962543966,-0.027461586298431335,-0.030401808860432367,-0.048814531477061364,-0.07944934248514762,-0.0010314635887119727,0.023352611610995926,-0.0074828395871728084,0.07955185933181898,0.16641719445560071,0.022742537926129593,0.06133097730504427,0.0700704809740139,0.04218505167866929
NTF3,,,,,,,,,,-0.017795061454790855,,,,,,0.01864758986290029,0.22756919781386392,,0.011987489260606398,,
LTA,,,,0.011496828951576289,0.013562042193523666,,,,0.04089915993688353,,,-0.018727999404100117,,,,,,,,-0.028288667565299293,
CKLF,0.006318718265544939,0.04692654120458475,-0.03912543979085701,0.05012670931077513,0.09533050558339416,0.03182807858346236,-0.01567670124322297,0.1842165150207099,0.07137483040045403,0.009008065125990833,-0.018287989835223648,-0.0664436995848145,-0.06055360003078593,0.050368751682350325,0.02089085619310898,0.08934181228326879,0.10763784251791286,-0.03256158454150828,0.062064846880187825,0.08392519400158714,0.04043995526819814
CD24,-0.020757333947418594,0.0023073377055834385,0.1202873682685499,0.0031464803382523945,-0.0019076345226702945,0.0007441663328266472,-0.018032731671930216,0.02822220326942506,0.011931608286930108,-0.04831297676858696,-0.09333440627093388,0.03174169194987188,0.08518408886431615,-0.08258214112103027,0.0388627958127042,0.04166329681089191,0.009950719076630294,-0.0014121679200659917,0.08766495002477716,0.022751924129559477,-0.008039425479278153
HSP90AA1,-0.03434354564786726,-0.11368655701791298,-0.034068005266867096,-0.0006884587873471682,-0.0066837695703956,-0.04396039069954456,-0.009210221037110798,-0.15034548676327197,-0.02866421779255683,-0.03183034070342618,-0.012786497977375095,0.09304514790131027,-0.0723184471961948,0.07591682773581575,0.051979488088557596,-0.08568136338873095,-0.12791888679378746,-0.025805819933333266,0.011075912787572771,-0.007422116853621288,-0.020904190370356745
BMP4,-0.031517880255246836,-0.03630603868002,0.009086515729929615,0.08007871038249814,0.07599762336281143,-0.017365835699249856,0.020995500655009394,-0.042840381790911264,0.0014720816510360728,0.00211306046480851,-0.02042678040450618,0.06782572697266895,-0.020808977245917487,-0.052809121960937636,-0.016261509424655297,0.05854312946174827,0.05666410811102032,0.023809020940890255,-0.006157624589556245,0.017745949120187586,0.044240050569591106
SCGB3A1,,,-0.02940510805838883,,,-0.022702131328888563,0.029226060411626113,,,-0.014710806922378658,-0.009918042704575601,0.03869797952222403,-0.004082056223760174,-0.019087519505411932,,0.04030131324037494,-0.00617837237813178,,-0.00830397074367973,-0.0008596618566997718,-0.058689697980031715
IGFBP4,-0.00431726834002078,0.007299171366605605,0.020972507706371296,0.03375890050008024,0.023402818584816593,0.016940157730503343,-0.007122563263898606,0.13911304775796782,-0.012764412480569046,0.023006548251116143,-0.05178321866946684,0.024777369991458683,0.02116537802009053,0.07009339283083414,0.0472481058930559,0.06254702924059831,0.0071841165206586784,-0.012257774756909933,-0.03234868213978558,0.00028405371988751547,0.022885812409618046
RSPO4,,0.05710689815319289,,-0.0243933349787878,0.021959912224205364,0.08823932645999123,,,-0.029781609423649165,-0.014710804770590363,,-0.02597868355668678,,0.02668462606410402,,,,,-0.03233291998339963,0.021454447083196715,0.01725193546371569
LEFTY2,-0.03032249963006701,0.1275779726247437,0.06892399426721099,-0.021268139784592053,0.03397130439279215,0.01423041043846446,0.019080168141747088,0.19613400540221848,0.05754644934776822,0.02011030106837941,-0.023815534986413048,-0.02311950611691239,0.01739530154149585,,0.033702996813683814,0.029956760313884015,0.07069038766810497,0.013770836662675975,0.018410668742035275,0.08254696570853338,-0.0013143709955829841
PF4,,,-0.01859794509226378,0.0483350416426864,0.011985206457240381,,,,,,,,,,,,-0.027606332485775636,,,0.050558505211793774,-0.02884918532968485
ANGPTL2,-0.03222714148576946,0.09286557065315378,0.08355752757792584,0.03953008699607788,0.02267592307348344,0.07093236773245445,-0.016540821246688403,0.13420381289139902,0.038852626850918164,-0.05294274386920143,-0.07794927551842623,-0.09234295767191847,0.12257385307371955,0.06250000585509019,0.024470178212972253,0.08979533639504407,0.14257637573084897,0.0048766052942054,0.01663277867221503,0.021493117488372522,0.06831550897882285
LRIG2,0.08243795735773234,0.028030343463296366,0.027268004616752613,0.027428906164553478,0.03719144873291594,0.014113683232702201,0.05961324996017927,0.07848010062655884,-0.03525123685397508,-0.05457728640665935,-0.03028912271251261,0.033713098871021,0.046671172251936656,0.017978218574355,0.044345937818902656,-0.007969356578722159,0.10409240969974838,-0.03335118248696906,-0.0016543103826318992,-0.0181649144832631,0.08257514372346372
ICOSLG,-0.01907533207847065,-0.008548642026469908,0.07286548697657963,-0.01107232279999563,-0.015771194241292096,0.03361446857561529,0.07456039896788466,0.12020770407359704,-0.041626170271965045,0.01477235701095925,-0.06384297519440893,-0.008483994061586977,0.001239072076877136,0.06959843412155207,0.0033282447473095026,0.04264475581658505,0.14299855974866804,-0.021105049383028703,0.02016983356493172,-0.008989351166739537,0.016479208178227615
WIF1,,-0.08657587493432466,-0.05488534032502134,,,0.057820282133077744,0.014311052859092815,-0.12664876555118668,0.04932838267567454,-0.006111107919227451,-0.025197404811303514,0.10908479030536274,,,,,,,0.061556204983276644,,0.07716353658811702
NPPC,-0.01604254362653259,0.009497120684591315,-0.024028243095350104,,-0.0005363911135116802,-0.036604057723936566,0.07510270803541515,0.03562468380622678,-0.04483011667118212,0.03690985714591484,-0.01762467565614454,-0.0760807544183366,-0.023363174854763878,-0.07592990738498306,-0.037465183354650725,0.051615790211415255,-0.03644756560937926,-0.024361157638606516,-0.04841790623736547,,0.036662240175424986
LYZ,-0.016712493755957496,0.0072750485413742814,0.006959608159410946,0.03752605555806328,0.016630374253470387,-0.02824788392630157,-0.06836013518560885,0.12726913223626068,0.011067747680419435,0.0016926407708126546,-0.014171389803289,-0.042751660636177156,-0.06022090257115623,-0.0706151537369305,0.09282961701734364,0.03383850502333426,0.03983024072317862,-0.07352951532111342,0.0206514971064208,0.015689850078002665,-0.02828152410484626
EREG,,,,,,-0.0062606865201696995,,,,,-0.02449922568806915,,,,,0.04091121446598844,-0.02621313131906963,,0.014607444668645804,0.01090689934557742,0.056918717762710215
SPTAN1,0.012244459056954624,0.05983412777382578,0.03665657036980015,-0.05299559057272059,0.019455075705376846,-0.035932417707009986,0.10414361300321175,-0.07883759020314465,0.0035013588180972865,-0.015204099815259395,0.09190651573320228,0.08930414172604619,0.04004697411461946,0.06051711894073512,-0.06734999664531609,0.01341269473307111,0.07618512362350364,-0.011527953639076492,0.0906644302875738,0.04903052935560715,0.09758313233687751
PTH2,,,,,,,,,,,,,,,,,,,-0.02032622984551668,,
LIPC,0.04450491485229914,0.08087968508384583,-0.019287089292502745,0.07305501032227786,0.0014088789128333392,-0.02536780009956083,0.028973793648110334,0.0686749431910501,0.007554739868210867,,-0.03153025281100177,-0.029419935721933986,0.008109498437361529,-0.00045643485999835636,0.0641942447617843,,,0.06242435656764326,,-0.00020230453227405032,-0.009167558982287025
COL8A1,-0.04356548938935267,0.07317804793594349,-0.00111886771834153,0.03864452140570286,0.0037571220711108202,0.054822168131767914,-0.027109018726922274,0.06439597081516418,-0.009569616137166441,-0.027751542869460015,-0.033536774801148576,-0.06101981207496427,0.007046383922593558,0.010003972908231712,0.08549282710664728,-0.00035218283474564645,0.025398115127807687,0.058990858962453645,0.052571346566608015,-0.03477687155380828,0.0414297205685497
GSTM2,-0.007316967883384113,0.008182730345334014,-0.02956469140805707,0.021735555715776598,0.00345995962987068,0.05525620142662545,-0.020205498051123937,0.04892869717020787,0.005888012153480159,-0.043480367386364974,0.018855303728048844,-0.022812796665086475,0.0068760947243053025,-0.06801056576705394,-0.0507881970223355,0.051289853388382135,-0.027231119668097332,-0.012148134101806183,-0.05699967472674483,0.13194556498398566,0.0030400845711694995
IL4,,,,,,,,,,,,,-0.04218406099743842,,,,,,,,
SPX,0.05046169163725619,0.048593664108967746,0.02696355633685908,0.07241276309365796,-0.02412863338723141,-0.020442237216585914,-0.01753233212443906,-0.053672599210049944,0.020645994578652325,0.017291608326249246,-0.003811838949206991,0.14936880284228213,,,0.0393157757572419,-0.00997371352959019,0.025013448684214835,-0.01128872796149244,-0.005508894391759859,0.14948471615031206,0.05011813212176656
MFGE8,0.02102203282657018,-0.013469145145227781,-0.02563293869796965,0.056168010779784665,-0.019425045583809267,0.06565201631544078,0.011653743987802919,0.027019660608240625,0.0037945004497691058,-0.006291918972496043,0.04343080991359436,0.01759893282226886,0.05388246831331273,0.11597262648195691,0.04881250379397851,0.005471820322171216,-0.005549035314850298,-0.024003663324520322,0.009173517826148654,0.02066041743706157,-0.022657550108034528
TGFA,-0.03473964233833044,-0.051354805183878964,0.06378976515539424,-0.026505118188583542,-0.03945166094039278,0.0617111509932383,-0.051223550587291736,0.07057673283184686,-0.04875452889672006,-0.011809373124202856,-0.0503083610964664,0.008519146232250686,-0.020575218373456054,0.0064732548469294895,0.017398984569223782,0.07498606902522408,0.05317416108181538,-0.020389632585569216,-0.00923511919798789,0.14902058100639956,0.015496701540523093
SLIT2,-0.03151787521191334,-0.005474134349671331,0.03732434800154389,-0.028383774542037308,0.019767486546137178,-0.03329855786846755,0.043137410294513866,-0.08888155299386892,-0.017849990799521435,0.039929415847126296,-0.05206917270340023,0.0005706534716474295,-0.02571548560356137,0.1915854683144485,-0.02539188994093123,0.05547773035113521,0.07171891512024241,0.013118576122369123,0.010148882973473253,-0.03615124595123054,0.060108454937457374
PLTP,-0.013137381710917443,0.12483970507177945,-0.005346059988112215,0.05641277539632396,-0.0019526976297556866,0.02253140701686167,-0.002628500821393277,0.13468541318344382,0.04596552081641307,-0.025226164148776584,-0.06265629278665644,-0.024744700348553732,-0.031952727958360745,0.009425974564268857,-0.05151585692103384,0.049489222798536736,0.04536190225395958,0.07822807284052262,-0.001108463139932865,0.04052651708590801,0.017781774392172513
APOD,-0.02057947105126121,0.058095082129325896,0.005529218540959413,-0.0429312980814803,0.0013792127837663488,0.0145729121145561,-0.010844755646487849,0.15306256784013078,-0.003818774377198326,-0.02427930672986458,0.05882773269538766,0.06607403580154822,0.05663214098582054,-0.01086620161047022,0.0728425929541494,0.07223257768102068,0.12717364933015407,-0.0061525818993041605,0.04673484089831473,-0.06854778328164339,0.0570924303855855
B2M,-0.017143926278976852,0.1105270335881698,0.10484728145708314,-0.016581746331920513,0.052870169786405304,0.011309301447452982,-0.028857316500229543,0.20269381489591554,0.06253131344298092,-0.028471281388370448,-0.0273726493799638,-0.11231822885212381,0.06950307207804139,0.1523906302891063,0.016288180255725926,0.1273964712965044,0.13549193106244534,0.000853216778715836,-0.020004564661373438,-0.01869965204114667,0.016231806472942537
