,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF296,UKF304,UKF334,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
CEL,,,,,-0.028277052212178102,,,,,,0.04137687560378672,0.0029984239942537644,0.02717130050845955,
PDCD1LG2,0.04496605983924553,0.0008546838022281605,0.006994250099520922,0.03953511841470189,-0.03186766052222639,0.003274532225748555,0.07680274020478005,-0.0309265220843691,0.04610247727891732,-0.030792164977155492,-0.012504711550403403,0.052496520091223464,0.027697450230677934,
SPINT1,-0.03322018271314311,-0.04391352934380701,0.0021872685154726563,-0.009305831974757385,0.05155107205105042,0.044285276594647066,-0.017390596706766646,-0.01897763780997165,0.055986928142668604,0.025815518023629972,0.010688828131315218,0.012050576560361652,0.04586592069707163,
CTHRC1,0.03932061661086702,0.02974747596391645,0.018083539099980474,0.015586029947663104,-0.002549467307273212,0.07082566082223739,0.08374646184086748,0.02817856087807893,0.044915905865601256,-0.005290049808596519,-0.005195961602110208,0.01100494030952382,0.002578261957019423,-0.0802244337945675
PODXL,-0.03492103795145539,0.06090542741755791,-0.012695821862936775,-0.041568384306336255,-0.03981553616091726,0.06329345524397668,0.10061778407445422,0.054272752959406007,-0.02580247643636003,0.031727550183648,-0.002157709886771444,0.021220524585407963,0.006855096672772209,-0.10403953474527805
JAM3,0.018403403686719878,0.034648330153306685,-0.038217621749923554,0.004287523840264973,-0.02735474335015396,-0.008215848277924489,0.023034911325420432,-0.04280782893190837,0.03349938914839092,-0.09503177417443615,0.05260218744371687,-0.0441414484605335,0.021198928236811423,0.024176699158060096
TGFB2,-0.009595507506885563,0.11589826030656089,-0.0330761004516472,0.05610015704225791,0.06053605576421374,-0.0051998517674116665,0.1361843199094411,0.012877915973780811,-0.039402027286483725,-0.010297681012413035,-0.01321249771100189,0.0334978204793601,0.003801464936372834,-0.03805005031108815
COL18A1,-0.03932947153506496,0.15079122655903293,-0.017624105309382146,-0.02450369068292717,0.016540190569856998,0.07162272682588396,0.06054849216022619,-0.03481307749172342,0.0321245933448675,-0.03548115907776131,-0.013332984670223666,-0.008174081734260777,0.05731956875617064,0.05866822490468977
NODAL,-0.003377436554737037,,-0.025335355126729204,0.10492716435806926,0.008151480304446786,0.10313073388555423,0.03134672629014534,,,-0.027645609776538797,-0.022049956911619477,-0.005601580883756651,-0.05986421031738557,
INHBB,0.03641358204941468,0.025019921718039267,0.06332688887038712,-0.03473954766999192,-0.017731297944611375,-0.011564923302226063,0.03172333510222065,-0.01272964785300033,-0.0003965743324573814,-0.05544018956076822,-0.016624520338252607,0.05987028967680697,0.08466173906132109,0.07696856179180983
LCN1,,,-0.01233032300205805,,,,0.0036085321047084336,,,,,-0.02348962589870317,-0.022680656989374652,
ARF4,-0.03432189198122916,-0.01691796273201694,-0.028212319273273934,0.03490096593348341,-0.029911338543099734,-0.0240108268462714,0.06972696298367767,0.02763178015120663,0.08020387362167983,-0.08092683654473837,0.06712421131121904,-0.006786350823692613,-0.014149238807819995,-0.02411279979395507
CXCL14,-0.007023490141995652,0.016203153020808273,0.0003308880969422334,0.018792415479081146,0.12383669734129188,-0.04436386244084598,0.04530500239145296,-0.012220258460306622,-0.016178290635225617,0.1739163816607392,-0.020339934656170983,0.050328998117727855,0.05970634356151776,0.02805829245333656
LIF,0.07189782963981636,-0.05082571694503827,-0.018247743877693557,0.04925740303749104,-0.07892308721801371,-0.005043420876455797,0.01838524913175781,-0.013767071019997586,-0.012206886485793867,-0.03330326061844958,-0.02449854164570969,-0.02785628026353064,0.01257310302680974,
IL17B,,-0.03390033067520988,,,,,-0.0161519784654567,,,,,0.12382811199018857,-0.02564360081830587,
MMP1,,,-0.016999386386020214,,-0.014332761804053164,,,,,,,0.0031551246301966705,0.02607439006899742,
MATN1,,-0.02671030108343351,0.026373342936675426,,,-0.021323386825248293,-0.018737669083302752,,,-0.01637323864663936,0.006655239249525416,-0.028250461716081806,-0.023369270927181406,
ADAM28,-0.006262328565037394,-0.023006087763355675,0.009918007253125038,0.0139298525456151,0.008140301788724063,0.01428928339687146,-0.02385168560211823,0.041113659288191114,-0.009968764435226795,-0.026432192441910293,0.008013466295366803,0.023873097002333272,0.052863457087115956,0.06381163121709257
TCN2,0.019967639739845736,0.03612938897031263,-0.020276542943126332,0.015793826603588964,0.07484656521723812,0.02779387856087342,0.03149493183687457,0.02088471829502623,0.007974473264721964,-0.008704146076818499,0.01987591908253139,-0.006460938170969316,0.02885910486239638,0.06906623734626269
THPO,,,0.01197709754521128,0.018756863160686133,,0.04551112261278701,0.1179514157381086,-0.014325944754328005,-0.011519537913710206,-0.016373240527474527,,-0.002275251085165383,0.021246489170189353,
CUBN,0.0716185777137361,-0.08385923393782171,-0.04516884288360004,-0.014796705933830086,0.0038425227227254404,0.013812068399270357,-0.009925748821212978,-0.034232025221187255,-0.029852692779336384,-0.015256197660767395,-0.02399981140104832,0.04337370739403654,0.04681230004943636,
TIMP3,0.013822176600835082,-0.0012992418451419846,-0.018778855935848156,0.012567983398891423,0.11227199778408344,-0.0011890046413420572,-0.05121233425016149,0.009591700251889237,0.07440724364825632,0.00012369371185675125,-0.02940720486675165,0.011490540801462371,0.08701047309227208,0.041229009380289616
PIGF,0.016600800495437423,0.14555465698183212,0.05840263401718825,-0.011477275077339536,0.019273233838568916,0.07236205611752669,0.01575126193688408,-0.012663255651285382,0.02024670358212474,-0.037943340081213,-0.06829515889381507,0.06111468730566876,-0.012697455853953253,0.020586140370046715
CRH,,,-0.014446441426764371,-0.012151940240223046,-0.014564698493071534,-0.017969394830478064,-0.02748257141073693,0.0509828507371383,0.03388786064627171,0.06996332708771426,-0.00604352953573124,0.03841221746537877,0.101992761145821,0.21901437193021644
BDNF,,0.025073997286028053,-0.03393901062184914,0.04694687443187971,-0.03175334530112083,-0.020416668295421977,0.014607141415049471,0.0011890246536234615,-0.03853338210503115,0.036784142111617166,-0.0038657730083266144,0.037152300466529446,0.029116473503937295,-0.061955131229985166
CCL5,0.0316021812768298,-0.01349184108221433,0.07237630657869894,0.03377441948364591,-0.04049505718197584,0.08847986970184521,0.02948919552725537,0.05414135670054104,-0.0004090001049951622,-0.022212269749199327,0.059224074827995014,0.015556881448152598,0.049994049412766875,
GAD1,0.06460024196176158,0.09963777460663528,0.05295289128805877,0.0542964234559615,0.16708222588171714,-0.08318519463249194,-0.018114461290016308,0.015130670374322431,-0.023191379451846333,0.1401733945209865,0.07218386615556446,-0.0042192702194962135,-0.0369992107041869,-0.017270404999658137
COL14A1,-0.04024119579544056,0.01611244961166107,0.030727582203271965,-0.002033689026965919,-0.0559302620188254,0.013000121942199747,0.055874062071276244,0.04406540951064459,-0.0009836323542722664,-0.04016291148279397,-0.025777729326185286,0.009510483894510913,0.009216489926891785,
HLA-A,0.0573121486308507,0.042054828798476114,0.013234719879054458,0.031453665074528604,-0.1440015332022749,0.00021043410450616686,0.055284406766733615,0.011973453698690595,-0.025380906125698363,-0.09541948325918723,-0.024900128487197186,-0.06454876210277118,-0.020226281895320775,0.06388239838051143
CD5L,0.04468313230969831,,-0.014446439755421139,,,,,,0.028326055690542522,,,,,
FGF18,,,-0.013071416871008334,-0.009654625645853088,0.017204157299123765,-0.02493135360290526,,,,,,-0.023228207573361002,-0.0001196475199672273,
ADM,-0.029760051859878806,-0.15042459614640813,-0.07109741256531381,-0.029530863537250707,-0.11000344521045628,0.04851800582213746,0.04018179906505302,-0.033667815905520114,-0.02653632297605926,-0.06631219481803297,0.040002254212162414,0.028837310572902727,0.03699414434169987,-0.022284495318388893
CCL15,,,-0.02410260508263828,,,,,-0.0063766870127387985,,,,0.06117918095248913,,
GNAI2,0.02308418922917886,0.11836746498748196,-0.013607419291890575,-0.02904945374996425,-0.10761786573023514,0.0429938239601969,0.0812797997082781,0.00816925335791269,-0.043904557486325206,-0.09017948644557072,0.042465214398799814,0.009494350839473522,0.07492333738435904,0.0008768767136165809
HDC,,,,,,,-0.008561237942695756,0.09428467695298925,,,,0.08740732322853131,-0.02336926034345978,
COL11A1,-0.00870613660126403,,0.0392631296944189,0.006061888747245004,-0.008889994672303038,0.056535714762823236,-0.0073753215420617095,0.03085587900019002,0.08631864328493355,-0.013305287067134715,0.06652755781507871,-0.01581187329807579,0.027760417566892143,-0.025731397095248014
NUCB2,-0.0005537891934932735,-0.059081566535470836,0.012900691913355179,0.01205844130771078,-0.022681872900614315,-0.015240240602126993,0.040793556626600086,-0.012535868040738012,-0.053664708213790484,-0.045343783740926166,0.006834101402269195,0.04093781650098741,-0.009351078391507724,-0.045530322755713656
FGF16,,,,,,,,,,,,,0.11017350680935946,
CXCL1,,-0.01636006829410843,0.027781229064672085,-0.021619468870568922,-0.008843245319532901,,0.21360887931636918,-0.013036695253249285,0.028176883375559892,-0.022212273515101202,0.028018474529112627,-0.014442679183124458,0.06233409758079084,0.051649357697159615
VCAN,0.05221015719304716,0.09417047194509515,0.01774593411046655,0.022698648649828644,-0.0293757571915622,0.03534085453928935,0.04003263065848253,0.05379825451762676,0.004363948701882538,-0.07480079567604225,0.056140780632912154,-0.09060380703647261,0.04396236147858757,-0.06090949910699549
MMP7,,0.0024207472632371144,-0.031716017665147714,-0.019194052519072597,,-0.0220878232460137,-0.013045150233898961,-0.0021680109325718767,-0.023842396645744276,-0.012307829360370611,,-0.0160045823311158,-0.04007662844799317,
PTPN6,0.03071318544414965,-0.04342004026931773,0.05783561736297139,-0.011775254987388389,-0.026702445705628707,0.025014291898700584,0.0610238623526308,-0.02020835010659819,-0.02837230110165817,0.029139126952261965,-0.015451560854821921,0.03967970356056084,0.08376401817206773,0.055488722544620436
PTGS2,-0.04499109649933755,-0.0803333574716511,-0.02426522448268856,-0.010000336109754902,-0.0712469990979473,-0.05416524189502976,-0.028930243305217825,0.06681851513156593,0.0151195445105014,0.010362470979378157,-0.03684053634893445,0.021800000805486767,0.0504468867770463,0.04995233568301901
XCL1,-0.020271562639791286,,-0.015830714079710515,0.044875066383839285,-0.015240280424399778,,,,0.039851582434184026,,,,0.02232851454791739,
CD58,0.041643168603230925,-0.015179722217347149,-0.022335350792899205,0.010049921839420169,0.02742351840199281,0.05307394552654896,0.07444814114885925,0.009466712626783464,-0.045444755048575605,0.013970515555069979,-0.00803193648770231,0.059730762013477746,0.038257946353311575,-0.022014429167619018
TNFSF14,0.00797723919794698,0.07138801041330053,-0.015951076432296263,0.07449311318958314,-0.04289630032221261,,0.029757015474048527,-0.012733420819186759,-0.0027417001211274745,,-0.000517005675934681,0.04482313011712107,0.19023581267619383,-0.05313363238691108
CNTN4,,0.02147485794547858,0.06328925108030822,-0.018878616951579524,0.15873646626147908,0.03155493447181631,0.016165381999748325,0.005529749359841189,0.02178441247149322,0.09183500158989841,-0.03739684382457506,-0.008972400577372874,0.007326195024463473,-0.006022372034302512
NTF4,,,,-0.01328783143499375,,,,,,,,,,
INSL3,,,-0.014181398114256238,-0.00965462375215462,,,,,,,,-0.027584200764221786,,
BTLA,,,,-0.015324821977869735,-0.015888499689852523,,,0.001147420209201422,,,,0.005792153309641289,,
MFNG,0.02825363423309221,0.003172821299985603,-0.012283912728151913,-0.03153864370868686,-0.023016804284438516,0.10100682665088184,0.03311802169115952,0.002536547091621052,0.029052244626974484,0.042539220288490595,0.008828829590265794,0.09228773844038796,0.06946290526199565,-0.023209784055273207
ICAM1,0.023492776984867556,0.0408758658257051,0.03846289011089567,0.03946808454018127,-0.07855056629474585,0.01422916056451765,0.1331987326353317,-0.018167297984707627,-0.03406257701132117,-0.0404131423467793,-0.03731634821041724,0.031159940070322422,0.023614068488860565,-0.06602623185593508
PROS1,0.011378542058490343,-0.004320332458764396,0.01842033506878885,0.00020000354694989662,-0.09156343103171298,0.02221816056812669,0.11221095570984159,0.012549342217037128,0.0056132773843495486,-0.010848586283756864,0.007672319486927836,-0.0009456303093194746,-0.025352289302059374,0.04553608698396394
CLCF1,0.04093884373108505,-0.0027919232147672764,0.0307460641571941,0.01899923930494203,-0.033803900547788666,-0.020532837406351517,0.02945144237082741,-0.017120866621422728,-0.015090556631179555,-0.04876041263039433,-0.07752821482355655,0.04262345263040944,-0.0053241452343438765,
PSAP,0.04655038589475112,0.04820669283859963,-0.03738604414949802,0.010283551427517747,0.012349856922783252,-0.046026965969227104,-0.05317010484419402,-0.005052457347688908,-0.012273428128112414,0.08733008584905325,-0.03609512726560124,0.028479443081168627,-0.013656698269068101,0.02853737749696324
EFEMP1,-0.01964374212956036,0.0690515344474379,-0.06030037924586718,0.02039545027525773,-0.1741289625888924,0.04638156853155862,0.08798899410911865,0.00804358425438742,-0.02556474015304921,-0.07003292328606872,0.016234023304832573,0.03951135293641487,-0.018846266461166994,-0.011727698862696393
C1QTNF1,-0.005643744449565562,-0.03888064416731969,0.013004820877360584,-0.013356857184950534,-0.04204394084611367,0.08393829872661365,0.09497079004300549,0.07645848488099524,-0.006511541479795116,-0.07089669154344957,0.0032339633398147135,0.024749481299421925,0.03951147892577474,-0.03288211771436646
ALB,0.06515073495317884,-0.022368654501642504,-0.005847534809001692,0.016583679085542296,0.02192668145299531,0.06494341525223296,0.04850263298578481,-0.01446247665891818,-0.0015529894417978254,-0.02605429927001351,-0.02974451812598915,-0.0037357272710769806,-0.017841500879494303,0.12813271805109488
EFNA3,0.02500332366565666,-0.008423498471119551,-0.0078112563120659095,-0.03869760299359785,0.018266576688936432,-0.013562209425825408,-0.022952681274330887,0.11588873402043197,0.019550030720616004,-0.032212299091500834,-0.019000076782155696,0.022670877356386156,0.006177974351496144,0.08354293501217103
DRAXIN,0.07725031560896466,0.021435212151030118,0.002135068514506266,0.03912692274800351,0.056156530318827544,-0.0015776097686570631,0.02565871475800149,-0.011612659056814467,-0.01599051724002325,-0.04145860098670164,0.03891818502372299,-0.02736649403440265,-0.017958655321786653,-0.011236678855902396
RAET1L,,,-0.011047446859141339,,,,,-0.01390877266483806,,,,,,
NPTX2,0.04222388025784851,0.08319390527959122,0.005353695099251645,0.007501585439466892,0.17688196342013834,-0.03583878793142924,-0.01738500687726031,-0.01657220563005598,-0.042239034155374666,-0.026760084120330485,0.04640413468879616,-0.014093886922981922,0.050795143615534936,0.03717052659617458
FGF11,0.06922713566034992,-0.029090518089123673,0.02130559243469019,-0.023039160384599258,-0.03287422052762224,0.004218926851870434,0.05535796488008935,-0.02632121564675701,-0.03626690462954888,-0.006326911056739155,-0.04715848256218275,0.08005264657517919,0.0502776295993365,0.017329939552257326
CD59,0.02441206448735463,0.12382557938925505,-0.000368329985142618,0.0021161797266468856,0.08573537157028266,-0.028001165840476492,0.013013810291232896,0.01847759999171172,-0.027236455806567365,0.02861226194715878,-0.04575944424509526,0.01179901529969111,0.006346416475867557,-0.0018783639965537623
COL9A2,0.027092440669988734,0.06233159521110914,0.04673964808843057,0.025619939866543137,0.027749011380759022,0.0026431777140252873,0.017871240923789174,-0.04159933228309969,-0.07731085781531405,-0.05963065045854888,0.03371177291300174,0.04839402798132169,0.03664547902123988,0.010703598956254617
DLL3,0.04470285798149054,0.10269079625369691,0.07255264617196343,-0.0003212652373993526,0.12909545736202116,0.060505650683066695,0.0525883188477004,-0.032089138483639035,0.00848044096584974,-0.0003617106347792527,-0.0013931187566759281,0.024602735393214784,-0.05293493611489446,0.09823330417065378
FGF5,,,,,,,0.027166167733980878,,8.04578355287609e-05,,,0.019788451505572235,0.11673697158791443,
LIN7C,0.05760314050096609,0.004391432702753895,0.010474132257975033,-0.03402684493610256,0.030294591093204943,-0.03740993855801679,0.08546950784031608,-0.0400920238971909,-0.03094722107505703,0.024082891224468633,0.056290379955783586,0.00869889390045376,-0.03849733682557357,0.1354039979169953
GDF7,-0.020997378205798903,-0.026710319260676806,-0.012419792675668779,-0.017226667448816492,,0.019509243128140164,-0.03116903476426049,0.00943581665509637,-0.02949740846653126,,-0.008378563051346906,0.015412449110264594,0.008258116154829753,
PSPN,0.009501585240142189,0.010106898534586194,0.01053217308103791,-0.010671787539670517,0.0026097377420959346,0.08984943416505783,0.09266317358108989,0.037163382455541884,-0.01921574496345831,0.09971378685327124,-0.03232642374061697,0.09489263863610174,0.054012776270763035,0.026312086103738558
ANGPT1,0.008401070250893518,0.1489848698776691,-5.0718048661473794e-05,-0.01998545339475188,-0.03169190214307327,0.02646894428477787,-0.0055266496057364755,-0.026319135896436373,-0.04575702203668778,-0.02594860376743984,-0.03747819735288475,0.003062019403999631,0.06751206301858387,0.024116582842556654
PNOC,-0.029652663319647367,0.0693525125570333,0.05178973376383918,0.053241371660651717,0.14811247143029463,0.021256941258028374,0.004745444264730437,0.01095950818661186,-0.03240660230383443,0.11762834800141406,,-0.013490923965534774,-0.03168152107212474,0.03461616575095302
L1CAM,-0.0027715821200669753,0.08048871096564278,0.04668110316212084,-0.02439192815660665,0.013198911797217284,0.0427625842338991,-0.028546469448165756,0.030444664038408224,-0.02647330024474913,0.15612334096384375,-0.047572554322767656,0.03753493265599171,-0.00882865704779061,0.029697105764069493
APOA1,0.043735234990176466,0.007016203433258693,-0.031005162479465165,-0.015035481332317215,0.06692643823051793,0.05459026342306781,0.027656471637753942,-0.02060781825609145,-0.04306213408716028,-0.013551258360829512,0.046488875709858685,0.10477322031523355,0.012658080046230936,-0.04438585699808558
PSEN1,-0.10393969302257124,0.09320947910668766,0.06181642224651001,-0.00667327339381276,0.03480022456499097,0.049497705729552005,-0.05528725836541707,-0.036941693722445886,0.030358356136115386,-0.056533989925009145,0.10159215090376061,-0.057263068938650886,0.04399401685172639,-0.019151245879269016
CALM2,0.060388286901326,0.147291394611609,0.03665207139157363,0.038416899511023755,0.14876810996257334,-0.07009592280572068,-0.1106851675097854,0.01457010125593785,-0.005084538731270797,0.10316114265975898,0.01741472195180382,0.08674587406823886,-0.007644496015911345,0.08707063539810159
CLEC2B,-0.051081903676066895,-0.06400566519472127,-0.001810211457946459,0.021294323833434794,-0.08522851391493765,0.037018797061137323,0.04050789238087966,-0.0056465005180997944,0.0017687039628070096,0.004741986163200485,0.02586955872553617,0.03249208436022496,-0.036356799739060475,-0.02407900141936699
NTNG1,0.0810624663789976,-0.03122004543904668,0.08582453243686212,0.0030681240775387877,-0.038723965392189044,0.03630505921161662,-0.006413580634421511,-0.043812834276362685,-0.0036393909956007834,0.07845307264893368,-0.0004507987318277916,0.0435176011298685,-0.004681067993479068,-0.01170237199572871
LRIG1,-0.052449674695058734,0.10524329284528,0.00216954933718402,0.05851485703473608,-0.06126529733158892,0.0118961965158336,0.056649858430201115,-0.015300447354019375,0.02011424424977976,-0.06435571926883098,0.004206941198745645,0.027247044392175738,0.09075745208094951,0.06628811179149381
CPAMD8,0.08164312975206948,,0.008284321480797538,-0.011419697166896158,-0.019350020762897758,-0.03261479589596313,-0.015762527904796507,0.0007370443664394305,0.0027540895151382345,0.0054751298152056335,0.0858333075676351,0.014091591804693361,-0.005089787413789431,-0.12643524685650973
GHRL,-0.029476955548426203,,-0.029434027414170772,0.05112199379425893,-0.02146132737839746,0.04424602800454736,-0.03352123865136005,-0.011612659056814467,0.062064200937301424,0.061596818342059725,-0.04250796798490709,-0.039677259883860574,0.024257483231898417,
NPY,-0.009966603551975567,0.07609294766700436,0.047322140358258755,-0.014107597476822985,0.12326476713109324,-0.06905161073828761,-0.0020668557436954505,-0.001414403875173814,0.07370534408623279,0.13098033755572433,-0.02182133694050717,0.014014974950268544,-0.02748349785243172,0.00532219007777149
MMP2,0.028449930336267103,0.09432527334454732,0.048409491189317186,-0.008899741319678824,0.11197848121751623,0.027492950696538832,0.0837441419296726,0.012327292970868849,-0.016963126622858687,-0.0861645558034327,-0.01963540495987461,-0.05636039600527423,-0.04827485761457548,-0.06090670038835284
LHB,,,,-0.009945693813841501,,,,,,,,,,
PPY,,,-0.01862817856060767,0.016057152114628593,,,,,,,,0.006679152481872498,0.020467422271352467,
ALKAL2,0.03916907074448701,-0.0349125868307287,0.13203002620546056,-0.009801198395345686,,0.02254780340803752,-0.017872084959286993,-0.030876709322518677,0.005586293554444589,-0.04736200706646289,-0.05256944617639527,-0.0180903174465535,0.01435427593872196,0.017098334571800846
CSF1,0.059735119798042156,0.004797664342523119,0.03091906738220759,0.010297817239414187,-0.11080141975632542,-0.026596162195629717,-0.0005152428379766142,-0.041815404427713525,0.01258917684693693,-0.06482860665533614,0.0270894077954696,0.08049244939486218,0.06411495243135813,0.03751318284876582
SEMA4C,0.032110482551341836,0.10829247422761672,0.017721818918469783,-0.0012802332781445146,0.05080421258277837,0.12309242770255799,0.08529024583161059,0.03278377184835775,0.052490913995516086,-0.036518567529818934,0.02028962667182072,0.028453476317787066,0.029370839146157072,0.03984070223212998
BMP8A,,,,,,,,,,,,-0.024758305021515516,,
ICAM2,-0.009833553265366574,0.08434011154008941,-0.017119005395013896,0.023631953835999225,0.08633377851460598,0.011931684835230414,0.03127416583980221,-0.003097152911078656,0.02910318645521857,0.0457191609019753,0.022328172437873852,0.03928271778556299,0.06871963336257528,-0.028176915016133577
SYTL3,-0.00042024736912601367,-0.010020534609586828,-0.028899534111982348,0.00817851561165011,-0.03836022767522643,-0.02901981593024283,-0.005969427202946666,0.007513393249764073,-0.027436271391107537,0.01836260057982973,0.006128664715091644,-0.0062424919375466325,0.07549560693980527,
IL1A,-0.021468688186722224,0.055674431706184906,0.019471198149908362,0.07834808310041722,-0.007833064869243114,-0.030180376293460917,0.003971384323182165,0.02563628939828719,0.008706312141954118,0.032741149856340745,-0.008185638662084094,0.04247714355657854,-0.014618970788395828,0.04041532685249721
HLA-G,,-0.04224444080978863,0.06354844419426817,-0.010504577276683092,,-0.01630085783625145,,,,,,,,
PGF,-0.010699522284932003,-0.024915260783778346,-0.0315407461060718,-0.005698435561869473,-0.0516832153028651,0.06743746690899365,0.10699351775993916,-0.020997727223359845,-0.01578516969734841,-0.0728358322819392,0.06966753664663808,0.06625338309443342,0.08581388582982813,0.019238408184096965
LGALS8,0.03764331908963238,0.02588916967086216,0.06174077123167318,0.02980988541184209,-0.010687541057818738,-0.010260371629046087,-0.01759652884205347,0.017181846169933884,-0.020132773766573898,0.04021204497885066,-0.05909110571515123,0.06191276242136557,-0.006676797046279206,-0.012149344473083083
DKK3,-0.020382503225013643,0.0967877644412327,0.060238558548283354,-0.04510333450935666,0.15536546648574112,-0.05645762880448807,0.007210278655097517,0.01992499428164192,0.009097479994181475,0.09111020540429421,-0.03266366008825633,-0.014723238529335391,-0.032991991887529354,0.10388771310072338
COL16A1,0.06512746302389719,0.055649722161130906,0.0004311627216856073,0.015045591568567223,-0.03214713652489066,0.05790898382769293,-0.040958170059674094,0.01594823172077572,0.01823783943522797,-0.0868334753368587,0.06399087204657392,0.011479462818156715,0.10902696088261053,0.04958640232504763
TPH1,0.020002294740622453,-0.03557325744748521,-0.012481864238604508,-0.01911561785840319,0.019353525276901186,-0.01727303204166992,0.022238284612930228,,,0.01485540524437046,-0.030448460479575223,0.04127550527003284,-0.010959191442852593,-0.0424474878973742
TNC,0.015611993569847148,-0.018151803083895735,-0.03674461931157445,-0.013154169407259874,-0.10021472785426462,0.07102588112649355,0.06136948610771492,0.02073475747278283,0.0396108114884284,-0.10945873129599754,-0.046650241870470184,0.03398027791841868,0.03312810333476677,-0.03929488252174111
TNFSF9,0.030811572919009975,0.060685167460872956,0.03842640870596407,0.01631526865095501,0.07605775824188686,0.09304516174929163,0.04188687336138266,0.03861787090867951,0.05882792262438337,0.00835360022907327,0.09318171551096846,-0.007788363645768512,0.021264578942934455,-0.051172116615806784
C4A,,,,0.012341386331894341,,,,,-0.02759517261614692,-0.017320984862890628,0.04752704327777632,-0.02041522879784403,,
CNTN2,0.05117269178556178,0.04110008621876623,0.01840364102531966,0.027681929008407123,0.04939107872031788,-0.001976169625677877,-0.04341718581016138,-0.029709769883108927,0.03500342416014105,-0.05115152087382079,8.526770363579401e-05,0.03164296631698722,0.059591893664293405,0.04472735855092941
F7,,,0.0970943777721541,,,-0.015001677617998595,0.009151099513860046,,,,,,0.0009785811461732624,
LUM,0.011315935339718405,0.05446512154667333,-0.007847410533023406,0.033211865909649196,-0.0032786401893804625,0.11354706712528823,0.01904416011370003,0.037713837818489235,-0.0403497270479577,-0.05564802332170957,0.022174530189830163,-0.01715175171362015,0.035858964822855964,
IZUMO1,-0.01765429058610291,,,,,,,,,,,,,
BTC,,,-0.011047442257524666,0.047606929259656094,0.028257590740487434,,,-0.013189334442089055,-0.0336309693938494,,-0.0044940681423033145,-0.0013115586719837887,0.07539838044044718,
APOC1,0.041031785095815426,-0.04593968073229862,0.029202163837350026,0.061172911322060486,0.13776525425209718,0.04196651327778653,0.08850717959118402,-0.020933802956273624,-0.012435258479981323,-0.10786618994091518,-0.04894275179719055,0.05500770778077928,-0.04298163091574179,0.015376755637262143
PKM,-0.0038844281286751097,-0.0369216958121297,-0.05512702001795021,-0.010432296370367238,-0.10791581059239987,-0.01964752408019828,0.11477771757735444,0.02210662263919924,-0.01696193451801247,0.016133471153815755,0.025300882514583865,0.00867905275870543,0.013900570693431426,-0.02280968687417792
TNF,,-0.027316348150684937,0.05741739703807898,0.019922304671165264,-0.0030679168719033876,0.03831418854245598,0.01050845036635249,-0.016977450895106848,-0.02116182494425014,-0.008404198136027035,,0.08178293396441759,-0.024368071366064604,-0.005033614546023763
GNAS,0.05416846776293882,0.06264884842208877,0.016442136946989084,-0.01916347415050231,0.17162063379809409,-0.005789777880896378,-0.014872774726599692,0.010846952846153259,-0.01101798969578068,-0.07324980821410547,0.022712521129883173,0.022245084669815812,-0.042404982138371225,0.06914232980483807
BMP8B,-0.02146295379843309,-0.027704442999286597,0.1154459371306997,-0.015228931206696711,0.05445779910787064,0.023792199283782872,-0.024704965952241004,0.08839284245479308,0.051304309396749084,-0.001495273260019483,0.04195845101643004,-0.04050150991839387,-0.05835237473153902,0.07823316825039416
LIPH,,-0.036544498196087,-0.012481861165667123,-0.014937899381643117,,,,,,,,0.04543612439605347,0.0384054489861515,
CCL28,,-0.026710295814674274,0.06094916552503155,,,0.04234895809069384,,-0.01333340461921585,-0.01789221246520299,0.1324437103215885,-0.028061337035725453,0.10911327497977595,-0.008805349731977965,
PTPN11,-0.012496612434539985,-0.017639365792717545,-0.026350623851737563,0.05671242669310915,0.04434894172628182,0.011558495307580262,-0.033109568246397436,-0.036130047738789285,-0.014426983695765769,-0.0173415317727465,0.029926250304477247,0.05831303161513046,-0.048966037958375085,0.009091742466917989
ADAM12,-0.014234755899794818,0.0885331750732856,-0.016783175357152087,0.007621855271642475,0.013452462333229182,0.013670843921748216,0.08239500868652343,-0.012885906687517464,0.004118942903487755,-0.03722798128494617,-0.047143987057469756,0.01910601407644153,0.10586260666019677,
EPO,,-0.07369878066706627,-0.016771563105734293,0.0038240109585580074,0.0535447738294387,,,,,0.05041379308584396,,0.06012889142609585,,
EDN3,0.12050234960547514,0.075543489659691,-0.02174281052753284,-0.018957903124678946,0.049461346254320256,-0.02151683337865488,-0.014152564201779945,0.018865167564604126,-0.02731380441127239,0.1490755466560629,0.019577007731837372,-0.014491925580489265,0.10644482255567463,0.035674781762165875
CCL22,,,,,,,,,,,0.04082406304644778,-0.0315914290925303,,
CCL2,0.03606755239381145,0.0683345696662289,0.005551302249256215,0.07698215042180617,-0.15428639272391265,0.01401924566340443,0.059690075116955406,0.053256738957159974,-0.008762767979082119,-0.07798882222918613,-0.024165688549181722,0.01983603753801932,0.02009735874730484,0.07268413129664217
DSCAM,-0.0641793296508085,0.002390172679410633,-0.021370291940913073,0.030256705033787513,-0.00400209987688333,0.0432395886437913,0.021125082904113867,0.06189589035349763,0.003481338146514431,0.006032383734651775,0.05764970607223684,0.042002939336185506,-0.00045310279479046195,0.06167944687993535
GPHA2,,,-0.013911668505304084,,,,,,,,,,,
