,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEACAM1,0.011692831026940067,,-0.021460511962071726,,-0.021830204408612653,-0.02460862875007981,,0.03600156705858381,0.0022924614360498173,,,,0.04026991607273008,0.02466908578821202,0.027587401010113474,-0.03427730732476107,-0.024966868240126727,0.16548045052147609,0.009818353014792829,-0.03328735381374441,,
PDAP1,0.024614078824863828,-0.061519777586188214,0.057907360301840086,0.0020456675130887205,0.02675006082949988,8.882535229173238e-05,0.06345446024372518,0.08256703521515808,0.03470593491965985,-0.001574769605906405,-0.04855747777396406,0.06360016343361255,-0.013191567658796734,-0.00994090583478357,0.05351713670930449,-0.019775863722531286,-0.02673500025130335,-0.012104944414781537,0.04216778607857433,0.07063273073102061,0.02652072455362296,-0.04377980618873696
QDPR,-0.02823037418786496,0.021034320104042006,0.042300514405082396,-0.0013810841715243452,0.006633697925609077,-0.02920736161122484,-0.01605412439110946,-0.12200679999418973,-0.014898536828439883,0.023533218164698694,-0.0073274784750446045,-0.010089748511275339,0.08716103104228214,0.02448031780136582,-0.07872020798278082,0.04417608066934522,0.038761636400188516,0.009050310986925618,-0.04569905315176487,0.013031630725092625,-0.021847298414211982,0.024936074378799765
POMC,-0.00332294231114573,-0.005630131786346863,-0.030006369406595682,,0.025302047933905836,0.051878672560305636,-0.016587027805425123,0.06516323144684277,0.001670826593298967,0.04741386782525438,0.053179793220784255,0.008670179149789669,0.07283948571112685,-0.015948673710713807,-0.0338513571118467,0.04806722192242256,0.005828701143186072,-0.03420997019477763,0.005052393802729181,0.03312190282700628,-0.021943130163835162,0.03314161973813647
CCL18,,0.025008135133818093,-0.008163352512643125,,,,,,,,0.036333479335614996,,-0.01660618053163887,,-0.03125377423385393,0.004674808010573539,-0.018531795368063132,,0.04219636174121696,,,
CCL17,,,,,-0.01589757982292114,,,,-0.03591470904110447,0.006909760920439165,,-0.020714383244955503,,,,0.10621717532058826,0.010266680743498686,0.09275652582854685,,-0.0028759669625010513,,
VEGFD,,0.15339448311245746,-0.0009323244693746724,,0.020265220565828634,-0.023544142692832337,,0.0072996876773881135,-0.038264084775412335,-0.022576935550915125,-0.02936640357891154,0.0498116764480396,-0.049563785483831835,-0.011058892319137916,,,0.07501517310707664,-0.026539511390082374,,,,
TNFSF13,,,-0.007390910802275927,,-0.018555164240482022,,-0.016320283969648835,,,,,,,,,0.05693393237841418,0.048545031185247736,-0.026984381521021745,0.0346002346757023,0.04459389619104476,-0.03882105103210935,
WNT5A,0.04405610804944296,-0.02207717497707167,-0.0026466434462108727,0.051479478618092184,0.009048416028300362,0.050381442580775884,0.028198245838309918,0.08620214781792195,0.03559137028379879,0.04368444714435298,-0.007556743038627054,0.042020034568750544,-0.031956441529649576,-0.10598037818099629,0.014281331648369987,0.0021738495055041683,0.03794465349791616,0.021986447820693734,0.01359276624397333,0.010103862911433736,-0.04860199669551522,0.10381148329673337
CXCL8,,-0.016277098039927475,0.01892497561492608,-0.018656434608274,0.13150416955692704,0.027771764193616297,0.025507627022295292,0.050337784565110656,0.022609369752430886,-0.021024624062806065,0.03313703143336079,0.05317937595761882,0.1128211653002843,0.07222021510303529,0.03715694597799209,-0.011105311750030138,-0.08606368098680071,-0.021395675867841503,0.09287876952904937,0.052373476081012615,0.10147181938333563,-0.003140765782808893
GRN,-0.008823014491587183,-0.03613065160418485,-0.07417814162115385,-0.03497174247663586,-0.041799965516376464,-0.020334240766705942,-0.051623941117041335,0.061910799835984937,0.009067531943600068,0.036123539885210575,0.02973025027198473,0.012368955923865572,-0.11804099589867321,0.01656564565828261,-0.0688216905179792,-0.003037924854789925,-0.044006275052196904,0.03481211763037412,-0.06212275708929934,-0.12165137568559713,-0.06763665119530926,-0.05026406360002124
MIA,0.014814872704940512,0.06287958196356762,0.036006183286903116,0.01104151503496659,0.0570077856016732,0.04274581402317747,0.0077293596814921334,0.025309115210843596,0.043720358795566794,-0.0034534408348788326,,0.042852288353704734,-0.06199838144686466,0.0564204656917902,0.048771569851378795,0.06746501850365587,0.061502047922094176,-0.0005998479614161549,0.0014659839876601736,0.044327241570727705,0.010962544516253624,
COL4A4,0.024512963663805953,0.00022838720205115546,0.0439941619064344,-0.01759884631519146,0.030230415542669052,0.0443003538692578,-0.0155280291601882,0.027421079091149332,0.06439000204461942,-0.028700550054156126,,0.03080580984464369,,-0.03574661141597077,-0.002680567482495734,0.01304758677454946,-0.039975859844813784,0.1274144687748348,0.011742553687078211,-0.006169222705737469,-0.04338840272835903,
TAC1,-0.018408453124344477,0.005551675839060977,0.02409978760897618,-0.04979518660516385,-0.0038649116641211244,-0.02172686320215062,0.015009598290281218,-0.07666619777264048,-0.04130109599142424,0.041083923953280095,-0.05524460299280873,-0.07227386339770663,,,,,,,-0.0012983145291733636,-0.014190583415100304,0.03367188305106639,0.08556172158838873
RARRES2,0.07252071027190841,-5.594079715348453e-06,0.03840592722932371,-0.04762169620458219,0.027518782492033968,0.09551885506472581,0.008148755546987338,0.12408081863926844,-0.062045468414989785,-0.03239397937342602,-0.003993716976818291,0.14269182409372935,0.07355635949228229,0.05840269490763746,0.051167712054450816,-0.0008371513525566869,0.0007282832010696997,-0.011003545020652794,-0.018470300259255706,0.11977310429319232,0.127337155761307,0.1278122523651491
FGF7,0.05524087958195284,0.0014936391105863042,,-0.0392572122826725,0.003979744565139772,-0.04508018596147592,0.00030175367339123766,0.06376037441638745,-0.018197457918615576,-0.028605543691954654,0.016573627556732994,0.08796690117474014,-0.021298130084476005,-0.046641356543139556,0.11505174210609796,0.016350195609760965,0.07920520016427937,-0.0005747049944127407,0.01304169215342678,0.07909450792201209,-0.04576272494794866,0.15699964460467433
EFNA2,,,,,,,,,,,,,,,,,-0.023729337402590336,,,,,
HBEGF,-0.010619550091367481,0.047215560825780246,-0.05551384566832479,0.013851211693846977,0.08632884566493498,0.03112129244779851,0.07009317943428126,0.048896373357364534,0.029897048184696722,-0.02807512880434375,-0.012375129734727985,0.1055118712006247,0.09708885632181531,0.02594949863552723,-0.005960788252238375,0.04307175783099862,0.04102975204276788,-0.05333570417712343,-0.02696117197617875,-0.014693925534957028,-0.03859509770124085,-0.03624577628072826
CSF3,,0.0019009519073406203,,-0.023107233498095264,0.1333550720425294,-0.06232627288265991,,0.03139754410026471,,,,,,,,0.02670166165019186,-0.036051390601857934,,0.012575792229658317,0.013019400544199422,0.046147560263207314,
PI3,,0.011293628328951368,0.01851385359133422,-0.013453947614537566,0.1195944043359289,-0.06698325895141133,,0.031972462945177645,,,,,0.03273141860914683,,,-0.037726464246383866,-0.10005874025085679,0.002288334866302163,0.051776369401351836,0.04582498681723461,0.16604846385244285,
PCSK1N,0.025240295239721086,-0.014345496092235548,-0.006135682907652094,-0.05759333819051625,-0.06595647944728647,0.048304286962547974,0.014447912625643952,-0.04521115229145491,0.0828566492199737,-0.019893808863630326,-0.01069338724115235,-0.07107183664790327,-0.002806025161005695,-0.04930586466192462,-0.006759083718888801,0.023295006752425934,-0.010169223631873966,0.02947884909669535,0.014611371967613765,0.07816936111696351,-0.07022193809703053,0.0021445697605487844
NTS,,,,,,0.013281771465672002,-0.01895619550938012,-0.005289771357825802,-0.009681497206769191,-0.00014661257687115058,-0.026439196505592823,,,,,-0.015457472982646,-0.028909694664745647,,0.028544863006017857,0.05546920322245175,,
SFRP1,-0.02678476428952513,-0.054499654629709814,-0.012517077526219864,,-0.023471474819742717,-0.013534987880361051,0.01601778534400799,-0.005658802795599229,0.026302687209093543,-0.020971794839763205,0.029743140970668352,0.023676802693371655,0.06649456009442069,-0.04994591423872617,0.022199171006526186,0.06035182170770543,0.0030648738536590116,0.11022354238197768,0.07487828467922818,-0.03302362171970067,0.05258236117457647,0.08663155976293109
CXCL13,,,,-0.016778585632005648,,-0.02661839442214201,,,,,,,,,,0.1228942029819732,0.07971662048002323,,-0.045893427770662264,,-0.03701994390589132,
MICA,0.048915238642805836,0.03145483809564854,-0.027934136929873694,-0.03169942641326711,0.06100237845487856,0.0059244141714245475,0.06472440442262786,0.08505934315467001,-0.0020476580767047918,0.03250918150468069,-0.013016741593541672,-0.005782291740408028,-0.044677551730670846,0.04748742182105931,0.08269851796593242,0.01950496794611282,0.010074989077775024,0.05291028233212816,0.020012904192477955,0.03584811306866549,-0.04671883762075268,0.026996479445323428
TG,0.022380466490998757,0.16255959974269504,0.020783141359629307,,-0.025329440015860565,-0.03572432884364461,0.08362688081068957,0.0046812928854843274,0.06254284924074592,-0.009798221506363822,,0.08105876667846228,-0.06951373613253366,0.1576403916208517,-0.03714825591337073,-0.03231266237500219,0.023661791454179074,,0.031208730216321763,-0.026044225233166973,-0.040796169760244846,
ADA,-0.03732102691721408,0.10411901640501778,-0.029105980364336634,0.004921399197062687,0.009033800215704832,-0.004223803458313071,-0.04274560195661744,0.04077569085855268,0.0062641421846315925,-0.027822770906373556,-0.03753779398043061,-0.022432906616075207,-0.08540338143875073,-0.044748561172331267,0.05165074048582256,0.06320648042096336,0.09116302221833615,0.013539350421110425,-0.009752546287829829,-0.048634581549272735,0.06287051789954078,0.0556534347414928
LAMC3,-0.029163735562669196,0.025342032328639123,-0.03388629742143469,0.019243005666862677,-0.02386428868336008,-0.03659036187632639,0.00685502721858168,0.138287479093661,0.05228473866248764,0.030059155641370884,0.06427832915014935,0.021369047366910737,-0.1150523723674197,-0.09669694383229994,0.013148569818572823,0.024693419988669925,0.0647635927258282,-0.05003909949310825,0.007474136983355126,-0.07892633729531924,-0.06837939779202085,0.059890098852234765
CCL7,,,0.025559258204328673,,0.012938916651109779,0.008083266614974265,,,,,,,,,,0.0779585777364357,,,,0.06460150394670561,0.12549215637094568,
NGF,,-0.023933841666301393,-0.03645500954398544,,0.04119011740109759,-0.03766955105008573,-0.020879814881660658,,,,-0.026439213914049506,,,-0.04428406320931029,-0.046445081723513755,0.06442922873750731,-0.0063284020858324075,,-0.01986747368516017,-0.02247330164323293,0.03985876786865783,
TNFSF15,,-0.029609149166181056,,,-0.020392582265433636,-0.02612939330275954,0.01777626108626396,,,,,,,0.0364570194097589,0.04310330289389626,-0.011832606541600163,,,0.09420496530343944,0.002291785736717409,-0.030168135240666222,
HMGB1,-0.01895780563883849,-0.005521472737449744,-0.021825702222000764,-0.01699671049033438,-0.020846661182312275,-0.02028562302366484,0.011468785712549594,0.06613122720627314,-0.007447382696608819,-0.021017625955394494,0.0017306297957650416,0.03127337964873124,0.0011296630827622484,-0.012872772327056956,-0.05556854941990723,-0.027552907383297243,-0.026554864826028722,-0.00567086063046886,-0.06886880565069746,-0.018354885849498934,-0.05449241045787626,0.07764064262075451
ITGB3BP,0.08313735209634066,-0.014514352616829611,0.04072609412715709,0.02159668259425513,0.018452372529919547,0.005315315941286408,0.05312819741997206,0.06453331074714626,0.05947487548886731,-0.002399159256290039,0.0754526534679966,0.08406922597319516,0.02434730643707313,0.0625743832288523,0.13657529830589424,-0.010927714095105732,-0.0007391846225044162,-0.037073231879704655,0.031286325777467504,0.07157655793999089,0.04751414740436097,-0.08645927532386867
AANAT,,-0.014499170023428595,-0.02376862875448963,,-0.018555166220839386,-0.02354414605389139,,0.057899194192949165,-0.032539322754036454,-0.025676510959003866,-0.024856749393836527,-0.011349150659480393,-0.020772966915614654,,-0.032552115964653086,-0.017850183935995235,0.17905572004433107,-0.031126190734050686,,0.02484139117392265,-0.027867505131317246,
RELN,-0.017674213993932448,-0.02597473403588397,0.028313652180950572,-0.026022275532635433,-0.022796885675622183,0.007634089053241656,-0.00704618679332573,-0.07217144586839111,0.017260645684311085,0.05415899680054433,0.03194475625173801,0.03163369183428659,,0.049402323196447794,,,,-0.03892522077534242,-0.02460397937803587,,-0.002378216030530423,0.08700274671563256
IL15,0.05384306419021215,-0.042088894443934204,0.056159684421535884,,0.02279413743398473,0.0475006310530244,0.024341561941818354,0.06548028039528477,0.02030815710083356,-0.009832402891969804,-0.05093703165394538,0.1299896861661579,0.0033029868179973525,-0.046896081729396924,0.04285099067120567,-0.026896022284796046,0.04946837962799087,0.05617486206154811,-0.009154168673273901,0.06865096818716547,0.07137056406924036,
UTS2,,,,,,,,0.06551138912907228,,,,,-0.05611993047937481,,,-0.027228617779382628,,,,,,
BSG,0.009928763477062707,-0.04261053894494138,0.0274892552272347,0.05387531273369153,0.018924965167276795,0.02927426054885481,0.07144776019378271,0.030003089557975118,0.081167710783136,-0.026287861524590513,0.050250357093564756,0.06408092911429769,0.015751182826357683,-0.03629565321185224,0.20533561674218964,0.06736287551725328,-0.014708707539165563,0.12948333906216097,0.01992695053955739,0.12136857060740948,0.04071080364050452,-0.028685028108533205
ADAMTS3,-0.04002039512747379,-0.018847308430685626,-0.049305798309993425,,0.0061808467093206485,0.018826590574574014,-0.016155935007381543,0.135570621923777,0.016422231842350626,0.054195571199602895,-0.039914098831892904,-0.0018873107026028113,-0.032637153004632775,,0.05330326139925543,0.022367027719292554,0.05704256130495377,0.02409653533051131,0.007270211884858282,0.01893763464438143,0.023919388922235385,
CD34,-0.045782706198813854,0.021541844846575644,-0.013164814417915796,-0.038314335888316314,0.024074215704653297,-0.03084366833573093,0.03245438518116014,0.03802988282216351,0.008558186407631707,0.013538720355455296,0.055028290003244586,-0.04880287607101064,-0.12710063905207045,-0.08772395450878925,0.09953339110913675,0.03979663355398533,0.038846800677821994,0.035088376017104905,-0.002439272507430463,-0.04841928756862694,-0.04981372058929941,0.02948230234843359
CCL23,,,,,,,,0.016171462648937318,,,,,,,,,,,,,,
PLAT,0.0650643051647518,-0.040422538507762826,-0.020959115672786965,0.05331226373441194,-0.02701458808979047,-0.01088848838864426,0.017673778555732787,0.05744492157958661,0.05806548407981863,0.032572163335956354,-0.0013679186623075893,-0.014487457485067329,-0.027794579180810405,-0.02292785487980406,-0.0012548816680683006,0.03768382348421822,0.07457734145321523,0.13875150191803498,-0.020211844248280052,-0.057058914632531904,-0.0861083803699691,0.0833582738200108
NTF3,,,,,,,,,,0.01938703211475892,,,,,,0.05704417983843,0.003199374490170371,,0.05510629186144129,,,
LTA,,,,,-0.023471473721710233,,,,-0.00398532081337924,,,0.11810503793003975,,,,,,,,-0.020997523177647748,,
CKLF,0.029641372482730254,-0.01627507964214644,-0.04538808465930668,0.06684909850410764,-0.05546928348971921,-0.007125042512755957,0.0006900511770990226,0.09164238875476657,-0.02163887962851545,-0.0356335024507285,-0.03400456979556694,0.02079902223685675,-0.018605547230009133,0.04334239367834404,0.013447496241936783,0.011878451942054457,0.09283196208201501,-0.023539668210710678,-0.0020759050412703637,-0.0019129498355673186,-0.05513253148092467,0.07082076431886157
CD24,-0.020008651539429843,0.017155736702828377,0.003364943341033892,0.10359295471902913,0.09145442708478775,-0.04799502448650007,0.04369753408299459,-0.045826611322309765,-0.09854065152624303,0.04484730735354506,0.0024283345485554488,0.07665480575234224,-0.0062231015999594155,-0.04306471024105182,0.09986991245418537,0.02750688097452935,0.04113589873208119,0.07268591518801408,0.06606338588906611,0.10610812865675961,0.08458350934232703,0.032484028412679056
HSP90AA1,-0.043712014372929216,-0.059363039116637734,0.024423784931401352,0.04704906084240256,-0.0545087091695614,-0.00013719909055286147,0.0073946234546329575,-0.12264452590767633,-0.029552697279512916,-0.021977146455738974,0.01878251672617806,-0.0723611583431795,0.12149704251650167,-0.12257396184390176,-0.05910301257297698,-0.059643034700011706,-0.12404667472899406,0.0425676963366613,-0.009114125232793138,0.017241683427472475,-0.009375235719796659,0.09687426545440729
BMP4,-0.021940591517825105,-0.015441065805147881,-0.032866494332149686,0.012755038112302849,0.07798942929490461,-0.04569121870227944,0.020228948520725255,0.08139322350982323,-0.020209949141335296,0.017991619207971023,-0.03964705464668084,-0.03426500274937838,-0.04528129684183392,-0.016716574750554474,0.06602395371528447,0.05306243677687413,0.03366510498319184,0.08125953832571021,0.009957734656495161,0.012860747226917994,0.0255920005588424,
SCGB3A1,,,0.059082401361486105,-0.024699347525948313,,-0.014602130397463007,0.0401981794150017,,,0.0064911424720997535,-0.019017183298816888,0.023119457222238068,-0.04956373730335915,-0.07235486849485175,,0.05921871187578941,0.0800775014006963,,0.02013801449699689,-0.0501631506501019,-0.05599991312297684,
IGFBP4,-0.006347960869639584,0.06305401833589555,-0.0631612031782295,-0.07183974024043052,-0.0029651079642753586,-0.060567193600637594,0.019751635934812484,0.12829405941145575,-0.0043489538590620784,0.015525328454294145,0.05681364184798711,0.021768536072074077,-0.06640645021343473,0.026276449213841667,-0.03668675617822032,0.03057916505861616,-0.01375642323014108,0.02644151736783489,0.005110441811292754,-0.09111113017954432,-0.06944874348648801,0.03900299836310974
RSPO4,,-0.029237641383184815,,,0.005115476539095957,-0.00879946853546497,,,-0.006598394387954917,-0.00795401022497235,,0.020728956022002584,,0.18848822320866143,,,,,0.03951233214197559,0.013348126862257286,-0.006169596718603374,
LEFTY2,-0.021108449324473547,0.00223811605771853,-0.03163943752503126,-0.0792806716862835,-0.03614788338094889,0.020647582449673192,-0.044609499246133735,0.08878346569206656,0.005856106762394677,-0.011651887336687799,-0.026439213914049506,0.0008344543799290256,-0.06879911803235389,,-0.0247010362471788,-0.0005883914670024464,-0.027284474630447426,0.0653732412632901,0.0034776220653262406,0.0019666224873978893,-0.023074259737240456,
PF4,,,-0.008972041695450272,,-0.0159778579270261,,,,,,,,,,,,-0.021749580588035777,,,-0.021179110603549215,-0.0275270094707367,
ANGPTL2,0.03877503617263256,0.12472669048194843,-0.056982898181066916,0.11069738806763674,0.033486295558931935,0.06322268678806246,0.058653820496856704,0.08853946064389374,-0.02940771833274176,0.009006779967480333,-0.011826837656428744,0.11586688065662354,0.005025805150382638,0.02264095701555556,0.030982710005720327,0.060719620256449544,0.07192415379657273,0.02984914499973591,-0.02609498272079509,-0.020481065087939457,-0.031126311854795558,0.05453895131621886
LRIG2,0.013222417998428777,-0.01380071629047677,0.020902203078792522,-0.03474683921312151,-0.005706158037410928,-0.047670226554058975,0.03053208324098218,0.039653624788550494,0.03877228943120853,-0.011353880417166078,0.047621335492493734,0.0725418264043377,0.12919092256122444,-0.01973413660996251,0.03772197271864767,0.06885955465660494,0.07046991323351316,0.06867320687769823,0.0567669363576517,0.034835967811099766,0.005256361528148777,0.0364557621513353
ICOSLG,-0.02552110743776358,-0.02749403338519294,-0.041165221376187354,-0.04425093556175983,-0.008311801589770091,-0.004566655398213608,-0.022700115389160048,0.0449371896333354,-0.019641848129882417,0.030746992082575624,0.037978103260645116,0.001083209421993818,0.09537480552636832,0.04149480089138924,-0.040090365364470436,-0.019747116991207528,0.09716564365200267,-0.0021530490162299464,0.0164832912977035,0.05378048410957527,-0.060780833002949536,-0.052096379139920865
WIF1,,0.07394498581885399,0.03888867079753153,0.04143872674302586,,-0.015177690793317959,0.010451846545585885,-0.024692305163750247,-0.028126740853640888,0.01054278126207953,-0.041745577527256716,0.004316836698501628,,,,,,,0.0021179997981048866,,0.0154141133240358,0.0354495460788276
NPPC,0.011194393564067782,-0.006990729656318024,0.07178603694223948,0.034944801172607884,0.009689995424537284,0.01692927440149699,-0.007226571362025586,-0.007065472518532299,-0.009251483046738436,0.008154177002302768,0.003742237189193794,0.12436149820702998,-0.06191904237278285,0.011599877179909325,-0.020411803934360078,0.04543980910128383,0.10539883464277836,0.04128163726170461,0.0572704066593725,,0.049299974199297485,0.05782503708970065
LYZ,-0.02270394627130084,0.0035912245492105825,0.0046017754760086516,-0.03657149735756373,0.03463307910455796,0.0018615458918649704,0.1085072565053585,0.062294299492010534,0.003966085073034005,0.00320283896983005,0.029818976209275837,0.03376691930430928,-0.07311930565711196,-0.03504699349387514,-0.0668058137267285,0.04071315501585438,-0.009568107462264558,0.005503575114788713,-0.004083350273855823,-0.022397376373063615,-0.015485753987548626,-0.013848229701847322
EREG,,,,0.020594532560271456,,-0.03683131388790588,,,,,-0.02719822456497316,,,,,0.12536711972524728,-0.04276034138699987,,0.009116267550705099,-0.04334723351721747,0.033785383141469685,
SPTAN1,0.024416939678723968,-0.045512706644593864,0.05474283018260613,-0.049863659487078375,-0.0642176672088517,-0.006562489112639002,0.004136488881181632,0.019053796443859728,-0.006087294522994984,0.05097058166226067,-0.013882224424461317,0.005966717525630284,-0.13066462570978435,-0.04947995344055821,0.10550024214686506,0.019720094544964564,0.013632073058897886,-0.004625143704078626,-0.014874741714113538,0.03621361326876319,-0.007934097452951107,0.04742249863389271
PTH2,,,,,,,,,,,,,,,,,,,0.10554251327285222,,,
LIPC,0.008336051822658373,0.019724243391652727,0.003915712834574638,,-0.028713400683426163,-0.0313303943937639,-0.027975311805822575,0.020608530493568186,0.02453286490336902,,-0.026172036880420902,0.10898328992968064,0.05736226139740117,0.07762373908937895,-0.03893573201850203,,,0.09214267370058878,,0.04689321338229586,-0.01798075924554413,
COL8A1,0.0166358747528432,0.023235898521241718,-0.009592297987100205,0.008381724391270013,0.013278268762719982,0.034906971085347405,-0.0235609623656486,0.051423785335053394,0.015675939231085952,-0.0032974445584798115,0.09060460311506453,0.0924267024827497,-0.026024071526471758,-0.027936594974449058,-0.031062615744769016,0.03887691210183557,-0.05950085906077293,0.08094604585793044,-0.01252418298049836,-0.07868798539733074,0.021383979822126423,
GSTM2,0.029697122812616186,-0.04802328791899402,-0.020269505671377086,-0.038450050602231015,1.1289665638220529e-05,-0.01081109037392749,-0.015255193240646317,0.03295144006017042,-0.028528088339358867,0.008350467306377559,0.00947692191690709,0.06958843672862298,0.00043503616993155643,0.015527381225287386,0.06140657450346535,-0.017666032886129744,0.05405071224046147,0.03873508174564253,0.00648414209118383,0.02154362088558159,0.02142756931911752,
IL4,,,,,,,,,,,,,0.10100578119850263,,,,,,,,,
SPX,0.05219781891746534,-0.018930498798430034,-0.004314397868038977,,-0.014219312610392946,-0.000321046008805564,-0.026526087050629824,0.0034754454107962488,-0.045545690729789326,0.016062761697234015,0.06285025203553693,-0.09886957415105992,,,0.06051018050150232,0.06103744306994303,0.003548475050350263,-0.03562011074494267,-0.03788986446526852,0.08998738579746643,-0.02761940910139368,0.006561265899026283
MFGE8,0.040961493121334736,0.05296940304058996,-0.04602253315220876,0.05449890458546045,-0.007940472129027352,0.03351981002053539,-0.005303097062728023,-0.014061033148881429,0.023529589016500308,0.05030319656411977,0.0030412324869790817,0.03521386774695093,-0.046892465003213035,-0.10354571332213934,0.05850419279528246,-0.012636554122183247,0.018789367870063026,0.10515193888322173,-0.026176867685600142,-0.018781868513107935,-0.018651662661119048,-0.04995186194750027
TGFA,-0.013815596872087083,0.017531069670407254,0.04191719587490383,-0.0036798423330721445,0.018313882332748558,-0.004571257367195555,0.03559149567559987,-0.00854080566834024,0.034878465096391705,0.02336286658242765,0.006466672898677508,0.03911342506260882,0.18544988090712047,0.04352672453497506,0.0653478586671223,0.058086124867688126,0.044815853053614414,-0.04233304776495039,0.053077772732969875,0.15449772263363631,0.04966293498338664,0.11537669921426458
SLIT2,-0.0002242065355855537,-0.02567798566300551,0.05477676459654158,-0.01835828857868022,-0.02589438944634679,0.025997859034567094,0.0059773187463154605,-0.028195683790596893,-0.018268314621787917,-0.008103565748781898,-0.06372515061421928,-0.013386203154256563,0.022218604806234346,0.004645738216093583,0.03610570925420407,0.021410154206049976,0.0519160162817451,0.015950712723921963,-0.030180961893889403,0.0012250233163759703,0.0813965337610651,-0.009360656102808772
PLTP,0.018157195058113255,-0.07891038086395452,0.0029747589479191426,-0.0035634184355308254,-0.004539379104816272,-0.001230436026591303,-0.0024598947322017383,0.10205504953673165,-0.058866356109272565,0.03147990837059919,0.02374808854222478,0.02101397439389307,0.03658865683896944,-0.13104910137133513,0.07533553264225257,0.02044287808250554,-0.023153487431668767,0.0541623019104256,-0.003408350262976878,-0.07049627586790608,-0.06020484318975939,0.10714725026271683
APOD,-0.033709008099816945,-0.021937097622886273,0.011966312296716262,-0.0640882581266388,-0.052469418596949514,-0.02437467539451588,-0.01152661667439578,-0.003936796738587048,-0.03516123762320051,0.0103694983945824,0.072514408869454,-0.03190709070716265,0.09866386643400543,0.0804660799214423,-0.13050985352536193,0.10526188386602427,0.10668453105503822,-0.08639961937060224,-0.04726481529691383,-0.010016169497682657,-0.09284860957426407,0.05813601292795778
