,UKF248,UKF259,UKF260,UKF269,UKF304,ZH1007nec,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
ADAMTS3,-0.05651126883628327,0.01791706615513368,0.03021273077217565,0.07217510373826298,0.015278343886925904,0.14111846821396704,,-0.03590197510547057,-0.02901655125571864,0.08005903621474308,0.027290280715578853
CD34,-0.01009971882977125,-0.014144453430917478,0.04525174351359551,0.06482710111568107,-0.019794935994337372,0.08185993092708402,0.0383144203383046,0.042546213865920675,-0.023310588199585446,-0.000312157590961065,0.019413570217089355
CCL23,,,,0.039222151180449576,,,,,,,
PLAT,0.03606955062063009,0.0025399952019653175,-0.011279675780244589,0.062230841630275015,-0.006272806336954559,0.056748113818279614,-0.04655868566641671,0.06144633014124074,-0.027468163415779418,0.060082813698517444,0.03359719882670015
NTF3,,,,,,,,,0.0507784152496021,,
LTA,,0.024054803368041996,,,,,,,,0.0435750705413646,
CKLF,-0.020715213930168706,-0.03212667644339052,-0.016838734888225612,0.0903940259833142,0.05309563469937993,0.00494889873767857,-0.05807942044924818,0.09287984398295555,-0.023320508662724046,0.11918724453055943,0.04592986100923094
CD24,0.023959434330386525,0.021930554242517507,0.07598173094831005,0.03903302795574371,0.04500012834384722,0.05867852533986041,0.07377862454323499,0.010508425197519374,0.11350650588267339,0.008639034762599128,0.012915337704887616
HSP90AA1,-0.11781977961395906,-0.04124314360402378,-0.09356225545967424,-0.0991731495095119,-0.13572052887210384,-0.0032512706998600685,-0.10002565356158204,-0.06169978352060477,0.01471772352554768,-0.11732560167949317,-0.04299448082931288
BMP4,0.005229409026815391,0.04591805629724333,-0.06370567857513856,0.013736541363171395,-0.025926347860920844,0.06449372784991607,0.016638937149017916,0.09355970803390525,0.017315554305973212,0.05500677446115517,0.06650295533960626
SCGB3A1,-0.012724802384925269,,-0.014941987832883103,,0.08711906273724164,0.09259604428823641,-0.05971426590558367,,-0.0174797819021052,0.029549061672730848,-0.06549118450477133
IGFBP4,0.01920738658607378,0.0325807599310524,-0.010605979955241046,0.10523176489936657,0.07990948026488406,0.041888123775455435,-0.014771142566290104,-0.0013428327429533661,-0.008962656258150138,0.03920071686518867,-0.05172821363110401
RSPO4,,0.034693716732145205,-0.0036693951726843527,,,,0.11265429279807011,,-0.029232111363019408,0.06417293728335487,0.03609065521237156
LEFTY2,0.02631805638527654,0.0263688824927258,-0.005767308441978696,0.17608658971517216,-0.017289361422017566,0.13086243483316387,,0.07582972379222072,0.12617196013700077,0.08326304177738701,0.06401990231850688
PF4,-0.013199939844796645,0.0004985014402964361,,,,,,,,0.017151353694265483,-0.02076631415912102
ANGPTL2,0.01944961225354248,0.015139520904521414,0.07534405767718444,0.0942923832638482,0.13495747395161084,0.08692727565198897,0.05426959745850779,0.008794621677846061,-0.06389371977125692,0.048195667718969444,0.08774557200102918
LRIG2,-0.010194405149100486,0.01147375273638857,0.029958966651919293,-0.002719823074011767,-0.0341197782950723,-0.08199222660183751,-0.0035835348550885813,0.11516891078086407,0.007623959200782169,0.054859103429282144,0.07878364640983192
ICOSLG,0.06767152266764807,-0.029754810134429484,-0.041936721794650314,0.024383060983873144,0.0049044318906083,-0.09309119972046447,-0.019958470655074494,0.034420865349705246,0.0023894930209546086,0.07027844876617795,0.027182032591398543
WIF1,0.005189030271723899,,0.031064912513211435,-0.03737595209332961,-0.03960502307217967,,,,0.04280909627458692,,0.016458787521129396
NPPC,-0.030149100030695944,-0.003930765308614125,0.013538559441206452,-0.01066778980154736,-0.042924580777564,-0.04046247980871664,-0.009403518527437397,0.130038834678707,0.049564788243359276,,-0.024585347210723873
LYZ,0.06241348318596715,0.03112838561349027,-0.031197717188282303,0.10427169445960027,0.05055788593403162,0.0002880981651711466,-0.07308591803220985,0.0070654159397704475,-0.0011506721828540454,-0.023063410946132908,-0.0045940172339514335
EREG,,,-0.06965947919624345,,-0.01778570028858298,,,,-0.015238904243804374,-0.0420495142368434,-0.040997775623164034
SPTAN1,-0.055129600293639586,-0.029394840323168917,0.04366469956837451,-0.041027940823794976,-0.03731309645362566,0.03000765082511799,0.02839208848112025,0.09608376402350081,0.031159892262465502,0.01678525488049154,0.0006646862556596132
PTH2,,,,,,,,,0.0378791787254531,,
LIPC,-0.01616019590547202,-0.019884891362822787,-0.006261100088599376,0.055312450483251945,-0.015143554147869167,-0.015544304912837604,-0.06820017056869013,-0.02201261492078946,,0.15226829701550448,-0.026772826776827373
COL8A1,0.0667873562516865,0.050685397870168084,0.045577204392224506,-0.007951045460169812,0.05045800484909838,0.11708174100925389,-0.03224823590066788,-0.036073809814697586,-0.014204834140503228,0.0371680564089245,0.058587054502408656
GSTM2,-0.0073882297569658984,-0.011278724715258249,0.0042600544280765595,-0.010737363052123002,0.047137502618649456,-0.05937886396173936,0.09661091250666871,0.048532628727732036,0.014491801834800715,0.04493818378950437,0.13730492547690032
IL4,,,,,,0.17803870616681075,,,,,
SPX,0.00023488514970173514,-0.010886550100670307,-0.03574405033845872,0.018582383720151332,0.0026312226200392577,,,-0.012299650700856653,0.07494083996148915,0.034148400761049656,0.010732132136662709
MFGE8,0.025452334575959676,-0.016066229179692873,-0.04880680539096807,0.05514278300867738,-0.046650792940830604,0.08070689743170545,-0.006675880951936142,0.029927013769845922,-0.04898442743461702,0.017992755899841725,-0.03343170940253102
TGFA,-0.03640826447522746,0.021251282854025524,0.07410713325108408,0.017965024439697348,0.022314961628355702,-0.10720862643308415,0.005214120246278845,-0.0344227976724949,0.012167571157130191,0.10375970441373047,0.006102932505475647
SLIT2,0.05080040142486377,-0.014548432203235746,0.010797929410873385,0.005915884865070649,-0.04078542334030989,-0.05314339583546756,0.03770348375286836,0.051235922467610044,0.020682285297126547,-0.002626977474191211,-0.03300213418058657
PLTP,0.00433494747554074,-0.026789626584488323,0.013804577440359244,0.07571730046005054,0.1139334806076698,-0.03093635346284488,0.06747199198486632,0.11765536994786989,-0.028637842561633115,0.019738670928364243,-0.0032541569452650184
APOD,-0.054558981844632155,0.015032566282908963,0.1097476122984526,0.04203851529113407,0.05047618611774587,-0.0325708574061968,-0.003964785792796627,-0.16017481212112952,-0.07548579683999786,0.01300447394896657,-0.08775153252003111
B2M,0.09138033337608967,0.06718548078118068,-0.08642527792902331,0.1465790834233961,0.13951368715260448,0.003334941311194542,0.006079540565033037,-0.011328307664366743,-0.02885394524534679,-0.029555247070354597,0.013119488024016308
OMG,-0.04817636429183297,0.0001284263756712241,0.06152826704236251,-0.018684631616838306,-0.0031311660780341225,0.1643703598979823,0.06001265606979732,-0.1077722341590579,-0.026294375134482396,0.04487005453424308,-0.002996325283621028
CXCL3,-0.032596854039584976,0.041608040832509186,-0.03978232357811909,0.07691764248860186,0.06187009235502004,0.006574275862651296,,,-0.028335526227585936,-0.0045139149281976055,0.017741720142571603
CXCL10,-0.019654734843262446,0.07993261097028666,-0.03633189619047975,0.03901696281551917,0.026618125066178083,-0.08769998222226605,-0.0475589296443344,-0.032570640627268284,0.027126437304461765,0.1001428785409205,0.068667183687723
RSPO3,-0.01728502722583997,-0.019430471442737234,-0.04792496691008587,-0.020432745198219016,-0.03819837282308928,,,,0.06454144914129059,-0.006602037869402604,0.0014262342284672744
CORT,0.01951649993859812,0.012037906583320438,-0.016858738342103413,-0.035363443402011516,-0.04352121043272877,,,,0.049367009110390846,,
NCAN,-0.009896464376704535,-0.05336020992491203,0.04603200698536832,0.012970812831760076,-0.08427433655726747,0.03987437139931566,-0.0780128019065266,0.08674183147732516,0.007706904429275135,0.061758077587825526,0.01193617988367224
PRG4,0.03549014899550329,-0.004451524872088706,0.040891407737232696,-0.0177003086504967,,,,,-0.01611137780556674,0.01840013213542187,0.02301937612601153
ZG16B,-0.017645460317358704,-0.02225729722078758,,-0.019110327614455514,,,,-0.03333141538682641,,0.04079971632772731,-0.030379068683260423
TGM2,0.02885531063693247,0.0027016877976441056,-0.06776443889828848,0.07242762354412376,0.050475708787769344,-0.04942535823923402,0.06456545260789297,0.052190096111280324,-0.05598678950840393,0.026109262068025864,0.04553975794668457
VEGFC,0.003957647361666092,-0.03417861544131748,-0.01773501448726341,-0.023336745627931397,0.03166960875423219,0.003554069790581454,0.019587224463451874,-0.008874301113939645,-0.04989093313703179,0.12492792913289312,0.003130010419652988
WNT6,-0.02053118939400569,0.019390444188411595,-0.032046189322798284,0.004254316272790492,,0.03087139748219539,,-0.03169817994610315,0.01898427336297285,-0.0007796552883233494,-0.03139069232809486
NRG4,-0.011719990904949337,0.013798740454364949,-0.03264904078301808,-0.02204685730100369,-0.022390098199611488,,0.03304764217562866,,-0.027947602660902047,-0.007004452170510053,-0.012728404965251239
PMCH,-0.013507920240128358,0.030511907020352422,,,,,,,0.011439435624546235,-0.02474406633065776,0.05914466271592185
COL9A1,-0.015171758150464143,0.07199004364636553,0.0069799086725438435,0.014501423232599021,-0.017539141176845418,0.007082038827606602,0.09701081766873806,0.006895140422848149,-0.0035377668567966687,0.06652448537987343,0.1330395494091271
GDF11,-0.021536033477214247,-0.009533561257140305,0.027228143859502906,0.04867749241126533,0.1716507162087558,-0.03618827890680899,0.05245801076920314,-0.0068100336059811,0.006349568647986895,0.07652327047603119,-0.054292250823718545
RAET1E,,,,,,,,,,0.0376081485653384,
IL24,,,,,,,,,,,-0.01575166044072233
SORBS1,0.058936555420998744,0.012714513500768578,-0.03527763209658841,-0.041207768914037775,0.01827767629914815,0.02008198895888343,0.054629867321450594,0.03930063928175801,-0.03689814754162919,0.02951620646566064,0.019263683243560266
DLL1,0.03751666770175106,0.002453102871469413,0.04049592344240576,0.00601256381596945,-0.010856184212978062,0.13703526219342524,0.10625583992248742,-0.023266168157020463,0.008982189735240299,0.021278073789433746,-0.021914369168357713
TLN1,0.05159109078448636,-0.003853058526727524,0.0495567377180392,0.09382830252337682,0.11236919805619722,-0.0602401457232129,-0.020039532069694155,-0.02046089378390172,-0.04144705922031834,0.04216573054057706,0.052142760030817366
COL2A1,-0.013431893116980124,,-0.030647700604784184,0.030232569807486342,,,,,-0.012146271396485862,0.07901386366415196,0.09776059947140725
SHH,,-0.01992809043530134,-0.030654908831352818,-0.012843348941379586,,-0.05939616206068921,,,0.012600619000249703,-0.00973203344487974,-0.011688330272359748
PON2,-0.017776549668786078,-0.011230722722759776,0.09496395399100298,0.06944143500260337,0.05079550245966534,0.11092536480370861,-0.006908817494662514,0.04179923137713235,-0.05306469982582695,0.07201039522204689,0.088424257085757
ICAM5,-0.013536756849102572,-0.011922846588314098,-0.059883694498320574,-0.0319252923594415,-0.06882399176631857,,,,0.10492871101094695,-0.02656656767320998,0.02509574843889069
HPX,0.03551788904221719,0.0076221495659467495,-0.027586871252631304,-0.023790968282702392,,0.034019518819140726,-0.07970720229742664,-0.026808126244035925,0.006455535628277361,0.0005545786244249214,0.014495646450890172
SFRP2,-0.016917658681593423,-0.022695935401431493,,-0.013038933803599783,0.11933831581342354,-0.04068856597816506,,0.003844984198970362,-0.003638548176035777,0.028753147628754402,-0.004714330133386389
CFC1,,,,,-0.018269547822765696,,,,,,-0.041770578497405765
CD70,-0.01893323954937844,0.02096287606378267,,,,,-0.005511682773452587,,-0.02774547038251351,0.09148558448398442,0.0803767098347587
HP,0.005538818585709155,0.0009037905995806095,-0.08033477574327032,-0.004651735914950539,0.10046026326240644,0.10409255433570407,-0.027992582664337677,0.000998907425246176,0.03823191896390274,0.03377865977260008,0.045510487896213286
CXCL2,0.030262351153703324,-0.045848332093178464,-0.03601277740781529,-0.000689956072044273,0.035866959110599735,-0.05760972478335457,-0.06036130645778851,,-0.05527694480704815,0.030460491616030736,0.019022472791360556
NPPB,-0.01641622664160773,-0.009346525532609909,,,,,,,0.036043142267144855,-0.024237162273045388,
CCK,-0.06114550223730384,-0.008943578014642592,-0.022031407835529128,-0.06321170492340633,-0.08344813994460781,,,0.028962490121681034,0.049168624888743566,0.008623553473355987,-0.012881772818531862
SEMA6A,0.008007544931271374,0.01340990122279305,-0.03107724923043836,0.05004185792210215,0.1538192787352986,0.05937079836736691,0.006525760958703816,0.034674604273570976,0.0003717069574876224,0.04347317263185546,0.02601009899274642
IRAK4,0.03850880140208306,0.003932375513579281,-0.01868635148735928,0.012697304011289932,0.0394367782452376,-0.1077819231197971,-0.05532892155111999,0.06751783724904355,0.047641492781347446,0.058120537323242114,0.0930584031772149
GSTP1,-0.0027082772149849238,-0.019542670559535086,0.061109211073241,0.08424412591329306,0.10860870682759237,0.07853814932147267,-0.044672844397541704,-0.12378734894532402,0.0462663949736625,0.0959453104695416,0.10240349274644597
VCAM1,0.0330393507692826,-0.007019483761375923,-0.03509224026130275,0.048604088754004536,0.07987906158583602,-0.03287804300298011,0.07317185199123989,0.08955391086786357,0.03320735636310848,0.054027301746109736,0.04662607362125422
NXPH3,-0.04661450038423631,-0.03648448397479249,-0.022786556128018567,0.009503068319210854,-0.01537919179050274,0.010946103226207158,-0.02848199418802154,0.06732743292126421,-0.005366504887808448,0.05424729302062334,0.09461800235597669
MTMR4,0.02806639475474883,-0.00842802357695619,0.013982725466623465,0.008948156280662693,-0.013435901690629316,-0.03138842912625376,0.03888710194031776,-0.01968776451134168,0.07427313192029025,0.012501129027332919,0.019247721203993356
LAMC2,-0.012885021381056617,0.024830914323766017,,,,,-0.044632368413229706,,-0.02157312078649969,0.009522211357938213,-0.011546871664876494
IL10,0.022830263752404777,0.030481562640418177,-0.05980965716745771,-0.021438596049146524,0.11239808960792026,-0.003997672113810045,-0.023641315443708656,0.047619285143977126,-0.0219593656745898,0.017266097441419465,0.039588203589244066
SEMA4D,-0.003475315612259339,-0.040799907678146105,0.008088568965458303,-0.02188670069024095,0.03106514918341126,0.008561793570195925,0.01917110677900594,-0.02673089118480396,-0.014198172669370126,0.06658580535612366,0.07411943440362967
TRH,0.062468555687061715,0.029891038191242163,-0.017237942152888375,0.05935092801889159,-0.02845082990725601,-0.07938720699287288,,,0.1280337369111937,-0.027147247125640175,0.02266141454139987
SEMA6D,0.021036839708072592,-0.024065508750818556,-0.024300414021308468,0.07030280091360755,-0.05007089932565008,0.06572046328929732,0.0281991594505342,0.016348347320347748,0.006360111631475854,0.04042899218137421,0.059320742015518645
CEL,,,-0.0030154024750202553,,,-0.052117542428547214,0.04524759069829605,-0.04607895134908688,0.05030198414036544,0.07483823348416861,0.13409594291063257
PDCD1LG2,0.02739113607193715,0.03491419304999677,0.04887858811750807,0.03307642434825674,0.06575951196404627,0.05693742318301456,-0.03962179829229802,0.010474841458570614,-0.010664831535329385,0.038405986941289084,0.029727143496551787
SPINT1,0.0008387728696110806,0.006619015482056456,-0.04302039932534428,0.053304473434268564,-0.02763069069483031,-0.04479484727188271,0.05206128320008916,0.12924168272587383,0.02260806715972907,0.024208924905355835,-0.007894324810003262
CTHRC1,-0.047877745060222285,0.010024276537336167,-0.045546605976699114,0.12111982600697248,0.08593391560982165,0.09321675990336065,0.024480482399666676,0.047922669200075124,0.03197451980082163,0.023093069486552535,0.05117180225880455
PODXL,0.009993514968735741,-0.01712920303162835,-0.015960300990650395,0.09665164950431229,-0.006317711147073326,0.0013883931987912297,-0.03913575661231395,0.04787799735360925,-0.047367718143266284,0.0980831878422133,-0.0013869056981644127
JAM3,0.07816075031330819,0.024699682183932183,0.007457788077285701,0.05522080291560086,0.09880917210002466,-0.0573196433870885,-0.07770941475874348,-0.11090147085846025,-0.07665945961858711,0.009763094738626889,0.009519773918461651
TGFB2,0.07748994012837952,0.038878238757535474,-0.022860869647798203,0.08969043541716665,-0.026606385801214643,0.03782692864283588,0.0025944517896781933,0.017546044126002528,0.08379274570986452,-0.01863757238208965,0.07049798673435852
COL18A1,0.007927390519690684,-0.05147657305907526,0.03324795523001961,0.12196370338588217,0.06771522155797886,0.06613413497052538,0.020449326574743007,0.03482332029818254,-0.020949199647638566,-0.011944636159299181,0.007425445562910187
NODAL,-0.02647511066027172,-0.0016696643212830958,0.01133874959551853,0.1437748130088844,,-0.051297006649064496,0.017095434416216453,0.0038891388384287152,0.050166937651057286,0.05487086768063877,-0.022256650491290875
INHBB,-0.03112192136865055,0.05675988714570402,0.002275401218093086,0.02570301964143829,0.07460206950117608,-0.03999933529613102,-0.05475471225464242,0.013339389214042367,-0.05001954633942155,0.07118144375099356,0.11979084292033391
LCN1,-0.01288502428023889,,,-0.014337203072008333,,,,,,-0.011567071882661527,-0.01636181402266383
ARF4,0.05158522537423012,0.0659183918398449,-0.02783121095453156,0.032148391746213464,0.04977877257133994,0.04672609850992846,0.008075410643256894,0.034410445025999714,-0.03324261956115864,-0.02154436771035979,-0.004342565600920199
CXCL14,0.03694476326491923,-0.002450458081410805,-0.10557706383266115,-0.02178196348199884,0.009813741243681319,0.01158782313103189,0.10077343300481542,-0.04284694998399052,-0.03426493512867094,0.08884061490171351,0.12091338816839513
LIF,0.006071424878991245,0.04354061738850609,-0.07307170898619866,0.11168610033294908,0.20923189593402133,-0.021919619959028955,-0.08236450633804929,-0.04079420039820383,-0.04413010176847104,-0.07454385393249163,-0.014630878611524699
IL17B,,,,-0.023678103867842238,,0.029178379138424654,-0.05850578582401077,,-0.03069237158294377,0.008382751599807966,-0.02230215869229476
MMP1,0.020469555424929658,,0.025199177733239323,,,0.059746536728922855,,,-0.02222529873726561,0.05113830366445302,-0.02222735748989608
MATN1,-0.016917660987030507,,,-0.01503158270653026,,,-0.029939062715982626,,0.015185365932734786,0.019047057016991387,0.07627128837831516
ADAM28,0.06070673569896707,-0.04506282256602041,-0.08292330926165578,0.035490144460542106,0.109478018352515,0.03416381747348592,0.016863703640289333,0.06765840349320142,0.05698660052646198,0.06440661316890132,-0.010437271543421372
TCN2,0.01768458512043841,0.0008178616951508248,0.04701421836216461,0.06835165897139661,0.016670810858803717,0.025365671719615467,0.0005035360686330669,0.011726637942954976,-0.009245354246062189,0.05164636194112151,0.07040016029354884
THPO,-0.022044412747381184,0.00587985375216049,,0.09211956615313528,-0.024674625106644754,-0.05159594197071869,0.02115920254521036,0.03185391070643714,-0.0009450172867907876,0.14515675890921456,0.0035039667328834443
CUBN,-0.03183646631186915,0.018574383517734827,-0.0022999305482636254,0.1143952395884693,0.0373638128436689,0.04510426659561593,-0.053533083693198695,0.11112299974837125,-0.031536467386380246,0.08505926162255714,0.09295215534388354
TIMP3,0.025695114154138582,0.031665261636284595,-0.024557513913681904,0.06019110884458257,-0.02283762151255805,0.06332227139910052,0.09028515351269838,-0.03911602204436361,-0.03751449011815851,-0.009026238407412367,-0.021417163430790115
PIGF,0.03926748115854655,0.02162103636172951,0.0313402237562023,0.062677624159568,-0.014317801140632656,0.057502122476679546,0.01900038110333354,0.04785389907722936,0.021541260427191265,0.0712619615809279,0.011464292463696093
CRH,-0.015096340016059504,-0.022477624754239454,-0.03064770622814445,-0.02204684815982463,-0.021167298510463717,,,,-0.048128445932092395,0.10841936265970442,-0.03525691057464939
BDNF,0.04004535695414554,-0.027669335652408606,-0.048924488249832754,-0.024292195553739484,-0.02449133464026772,-0.05809334202816102,,,0.022381950240548953,0.0776665146000913,0.11631531769077073
CCL5,0.04183144461300086,0.032984524931317746,-0.06983518631490963,0.0286077434742543,-0.01777979276077991,-0.022349648376777602,-0.055039446965757105,-0.0064324909286691346,-0.04185780418613713,0.03433022696955534,0.013449625650105166
GAD1,-0.0036099914163791286,0.012758104780757607,-0.01458733067682635,-0.025735872267815645,-0.07873848362174062,0.09928558877287479,-0.06733314259016931,-0.006414494625192282,0.06348268920249091,0.011951921051123355,-0.0495412592849064
