,ZH916bulk
FGF9,0.1004186273161196
ITIH2,-0.05823236276280026
ADAM10,-0.023869808503724783
CFH,0.03288525180417757
COL4A5,0.015782048596237178
LTBP3,-0.1265810046211176
GNB3,0.004015782178653721
COL6A2,0.02470455602733365
GDF9,-0.031657471853031804
NCAM1,0.028182585076307973
APOC2,-0.031900368357686296
BST2,0.06529129031887711
COL5A1,-0.04044951336929347
CALM3,0.09435367394083052
THBS2,-0.14161206850085994
SERPINE2,-0.056857557641522574
EFNB2,0.04617771139552379
PROK1,-0.022838270630900635
MMP9,0.03611071224414888
DMP1,-0.01937600549098114
NPPA,-0.047842107173742134
APOB,-0.0001286351255027457
NTNG2,0.054757905134730986
LAMA1,-0.029316024435570524
UCN,-0.044176525141857395
ARTN,-0.032935951847891755
PDGFD,-0.023298113226746252
EDN1,0.058035133095517166
ARPC5,-0.06708628574204877
GSTO1,-0.024214447445437826
SYK,-0.00649423148266611
ST6GAL1,0.04458359536026983
WNT3,0.014697512613659054
HSP90B1,0.03852687321112176
ZP3,0.04793322629828823
NRG2,-0.07129282272366276
MELTF,-0.029253358278290585
NLGN1,-0.08743939080332862
SLIT3,0.0905460479213583
CCL8,-0.026979202570502025
S100A4,-0.017178832245995593
TNFSF13B,-0.033630772210456655
HSPG2,0.0918186047239605
FAM3C,-0.02133767008248353
FLT3LG,-0.055095801549225
A2M,-0.026922414414716055
VCL,0.01179785957684428
FGF2,0.02601500233909478
AGRP,-0.017046302140855583
CNTN3,0.03876571477982029
RNASE2,-0.009051268484233366
ADM2,-0.01824553987857538
GAL,-0.007984119923540344
IL36B,-0.02449378287493311
CXCL6,-0.04718820921633615
PDGFC,-0.029724077537228527
COL8A2,-0.018588778895792205
SPON2,-0.08048687256781363
SEMA3D,-0.002273090947097049
BMP6,0.0919467679041452
TIMP2,-0.058005036096766396
EFNA1,-0.064017406213101
S100A12,-0.016027008573864278
TFPI,-0.017567260713682805
GPC3,-0.027424088849571503
NMU,-0.03921252646663985
SCGB3A2,-0.018705275816151484
LAMB3,0.0007448064202487905
LGALS9,-0.04980278133174474
VIM,-0.08095897615330985
PLAU,-0.05738569496710829
TGFB3,-0.06481984934122227
APLN,0.08269605416675845
SHANK2,-0.010042716279915027
LTF,0.015279457031836753
PYY,-0.017046306351828446
PENK,0.023083813378426545
CTF1,-0.07721628244751921
COL3A1,0.004896164985349913
S100A10,-0.041479440494425576
FGF13,0.05529785439614513
SEMA4A,0.07289763373521692
EFNA4,0.017259445987020467
HSPA8,0.04533579167430349
NPB,-0.03047174764679959
ULBP1,-0.048490824152058534
SEMA3E,-0.001365851295839471
ADAM9,-0.04843880371069321
ASIP,-0.035961574036155845
IBSP,-0.08769717139250881
FAT4,-0.015279334941740904
MDK,-0.060997942426088365
BMP5,-0.03033696331954058
CAMP,-0.02340149720346112
HSPA1A,-0.04842257049007002
SEMA3F,0.029383157807138904
ARF6,0.0025981234228605356
IL6,-0.09029836333128066
CALM1,0.13946827943864484
VIP,-0.03575311972028044
NMB,-0.09606518806872452
CCL26,-0.03617402230002305
FBLN1,-0.020373204805609463
SAA1,0.024191678510059395
MICB,-0.0368978412397712
F13A1,-0.071282413589497
CXCL11,0.023201503207730144
COL5A2,0.04786291541801548
EFNA5,0.0067634424292735565
AREG,0.03550443125151953
EDIL3,0.04718766621018614
CD86,0.09496974766328693
HRAS,-0.012931311361473404
C1QTNF5,-0.002984582347657804
COL4A1,0.07122682359576084
CCL3,0.09430150204716603
BGN,0.0947650084917015
RETN,-0.02302735117762639
S100A9,0.05544544624337424
HCRT,-0.05321544129183852
FADD,-0.06859309351392968
ACTR2,0.004188142677087413
BMP2,-0.08962874718105716
PDYN,0.005851615951354589
CD55,0.036602662741778876
OSTN,-0.03225382595766523
CD6,0.10111188985259047
IL16,0.033462910150688883
LAMA5,-0.023205261780740012
RGMB,0.011809515871807978
IL12A,-0.04463043647695099
S100A8,-0.08264265122946178
TAC3,-0.010036945505999421
MFAP5,0.015866751188612242
CXCL16,-0.046168872986276636
AGRN,0.011721340023404914
COL4A6,-0.03665217328654985
FST,-0.04906420032693152
MEGF10,0.04521928315361069
C1QB,0.0036249056383052306
HLA-B,0.030181827104819568
PDGFA,-0.07450842734915332
LAMA3,0.1288299339995548
DKK1,-0.07835181478151707
INHBA,0.0013109100086297217
IL7,-0.045193869278677676
FABP5,-0.10481877377301665
CCL4,0.06195746337886264
FBN1,-0.023275049267802238
TCTN1,-0.008711322064553077
NCR3LG1,0.17419278902548366
BMP7,-0.08891479799387277
NLGN2,-0.019989672671487407
CCL25,0.024915484362072957
NPNT,-0.03067133757659278
KITLG,-0.06587289172831196
MADCAM1,-0.002273211492388229
F12,-0.0825334302371467
S100B,0.007372458829202439
IL27,-0.01801163232626742
CD99,-0.12486816050243928
PDGFB,0.0568386750347515
CLEC2D,-0.006728944543963644
F8,-0.03530248751308267
C3,0.02319651441554044
DLK2,0.0532085671001828
TSLP,-0.050933647893847224
OSM,-0.036541195853198864
SLPI,0.00788004210959981
AFDN,-0.022319818626702317
ULBP2,-0.0690199444131477
ICAM4,-0.02002614837940224
ANGPTL1,-0.02023864638961876
LTBP1,-0.019442390591547183
NTN4,0.07267745837907101
APP,0.10443139626626419
RIMS2,0.1070604596157418
WNT7A,-0.02449686685964927
GAST,0.04890291645558799
GPI,0.017045345317530113
IL1B,-0.07070006930841545
SFTPA2,-0.017046302257827012
HAS2,-0.045961763998646585
IL11,-0.04256411027872402
SEMA4B,-0.028552918984585302
FGF12,0.05122428911592931
CP,-0.04217485135312361
NLGN3,0.0270427541809943
GZMB,0.013996879450010356
PROC,-0.005498471720271777
TNFSF11,-0.0177748648989745
AGT,-0.05527751127845323
PTHLH,-0.033420805217575324
COL1A1,-0.027899691818239588
LAMB2,-0.026821210001215
DSC2,-0.07297801983850237
WNT5B,-0.029695565581142613
LEFTY1,-0.02722054016336383
FGL1,-0.022262491939618684
CXCL5,-0.052159385831092565
S100A1,0.04179692486888692
NPTX1,0.10245256474643126
TGS1,-0.017982210170635678
SST,-0.026069165924837583
IL34,0.0492267329534997
XCL2,0.1282368230079437
TF,0.10921736224651908
IL33,-0.021217789132384136
RBP4,0.09633804375168038
CCL19,0.051658730749148465
CCL20,-0.07147642728896993
NAMPT,-0.07712129604790302
