,UKF243,UKF251,UKF275,ZH881T1
BMP1,0.009901860321638953,-0.05247712620701223,-0.004404907781561891,0.03670191872762514
NDP,-0.031437685846075376,0.03214160628152316,-0.07873908737679941,0.056036412473235035
TNFSF18,0.05853002661793165,-0.012203886631327996,0.04544850174479142,
RTN4,-0.0014364202934496586,-0.00123802860369027,-0.029060588730565405,0.0021574237131287964
HEBP1,-0.015585242034132004,-0.04644769430789829,0.06854251659412694,0.04182613574111492
WNT7B,0.01460047743086471,0.027109802390608916,-0.03517220359709272,-0.01946367719141505
PTMA,0.036867939364638766,0.017444782332476094,-0.05312819889106984,-0.0345757933370378
CEACAM1,,-0.011880544889408462,0.06299851830735413,-0.012918325625832842
PDAP1,-0.020820099018886224,0.022612182422152963,0.0006098032023593771,0.061383929095088066
QDPR,0.01851702330989192,-0.05580606982743603,-0.006536908036044603,0.04067172936098838
POMC,-0.028045121956706137,-0.02110983281548658,-0.028739568753525287,-0.021132683699858393
CCL18,-0.019760348927240805,,,-0.008309167594603373
CCL17,,,0.1036620838209432,
VEGFD,0.0198915705636296,-0.017016496967887346,-0.007655533050666838,
TNFSF13,,,,-0.01450641385887563
WNT5A,0.06461404494839712,-0.034823899533711594,0.02911734149896877,0.04618155608470051
CXCL8,0.035183882158432336,-0.01593323916078834,0.04017298174489737,0.04602433199210472
GRN,0.026940317420661646,-0.010069273352059274,0.021129708060289,-0.03971784795819271
MIA,-0.01273231265484283,-0.015133282391560345,-0.015558919889545697,-0.06291368268528447
COL4A4,-0.04121018196208226,0.13274743594382962,0.004466418560469163,-0.026034891122647997
TAC1,0.02869040271210892,-0.03401588653856641,-0.10523132288860748,-0.02228779190936324
RARRES2,-0.052873289458445,0.04172042270241084,0.07262796803675922,0.018105497536464555
FGF7,-0.061017406369264594,0.06424326406488956,-0.0027461582204569763,0.015443453076235049
HBEGF,-0.03660912817110392,0.032436246614885506,0.12598876104691223,-0.012769177155711325
CSF3,0.09189403810648229,,,-0.01852018441067736
PI3,-0.048819567186315686,,,-0.07890726441652292
PCSK1N,0.00024818853346834956,-0.008505181143445945,0.07409380985527732,-0.0013897161871056112
NTS,,,0.03692936877579327,0.008879456389465551
SFRP1,0.04022670090957551,0.0683786350680853,0.09353515550635487,0.02962692989087514
CXCL13,,-0.02872817681273372,,-0.030210274747690932
MICA,-0.044828840991082926,-0.01751465366536179,0.04025857333117582,0.07148819557560246
