,UKF259,UKF260,UKF296,UKF313,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
CD34,0.05810757101872009,0.05397920802309387,-0.022038227706742033,0.1284634538443632,-0.004667081680069704,0.1198979105950773,0.014766275573428474,0.04046049549197087,0.07319585426723844
CCL23,,,,,,0.1423384009059547,,,
PLAT,-0.012034321474620698,-0.012292121787892428,0.04858091246498922,-0.00990727710023934,0.06910179043565585,0.08502300418896842,0.07302936045316882,0.08541893983977644,0.03582942925359469
NTF3,,,-0.019014149177718025,-0.029689818284326517,,,,,
LTA,0.046926364235017705,,,,-0.01714191479781961,,,,-0.018900922936198647
CKLF,0.016572795209716665,-0.019165426146015834,-0.024706710649045054,0.04274411631749556,0.03747696188376508,0.04281957947828536,0.05379363069925771,0.04080774828720828,0.024419293838098974
APELA,,,,-0.02569486613157008,,,,,
CD24,0.02338289116190945,0.0716930114660908,0.08653546450353479,0.10195940439655599,-0.0034603139590232593,-0.049563664665338174,-0.06836657526695783,0.060562265069759605,-0.0003886690388001536
HSP90AA1,-0.014103236599237887,-0.02394207700715819,0.0009183962271868912,-0.03831725697321097,-0.04805143435635917,-0.04801304334492132,0.035927725302114466,-0.10585073607633283,-0.026826244768626543
BMP4,0.020106883143522034,-0.015835479194559937,0.10005863574578566,-0.04334581101290175,0.12444464584998922,0.15266552651994103,0.0958710405897709,0.05872805362262412,0.018926751356463836
SCGB3A1,,-0.017785501693859163,-0.009935719078173151,-0.02918140674038061,-0.011961401453576204,0.08103611800024521,0.023246299307432973,,0.05851447668393713
IGFBP4,-0.047953936866223415,0.007256777069053743,-0.043756712313668525,0.10296401767615684,0.02516351655534026,0.1156438992500669,-0.011290551550009527,0.035919254774526524,0.019500027630080945
RSPO4,-0.027174160807941314,-0.020527360079839903,-0.009935717624849474,,0.09315810116517043,,-0.04081812315242913,,0.018355321622939447
LEFTY2,0.029570815042797197,-0.018989975863248767,-0.01089463589214392,-0.01576011350848964,-0.005155643644658527,0.02603467225792906,,0.07518253782407665,0.03629430592877392
PF4,-0.012085129025623757,,,,,,,,0.008660074055203342
ANGPTL2,-0.026306884420808172,-0.033003886127476,-0.030825955366342146,-0.028068915324928636,0.07169472107477258,-0.018237166423221964,-0.049711234227382606,-0.02090177970930301,0.02822670770861857
LRIG2,0.009707935142431161,0.0498679637371487,0.06005157540186081,0.0633566065181319,-0.005034337772971568,0.05553312742415714,-0.014146810178143622,0.0840785246753197,0.050023898012853084
ICOSLG,-0.03186195782902248,-0.049373752139347346,0.04224337620218945,0.03206497115072519,0.060355860500157524,0.019340856802860473,0.04802311906215934,-0.011972931674412976,0.004988347981268529
WIF1,,0.015350361958453308,-0.018696963426701376,,-0.0017252256138028288,,,,
NPPC,-0.0034996521919651653,-0.01483837358594429,0.08925071659123336,,0.037381608481113174,-0.02375895044036626,-0.0004807337690076445,-0.009822932307603767,
LYZ,0.04144150392725577,-0.011392209935583068,-0.03330529726498638,-0.01007617872018385,-0.003368211765052755,0.05368492420888942,-0.07351226723106721,-0.000711126586285711,0.010364902432630246
EREG,,-0.028886866148665858,,-0.01842899291497768,,,,,0.04000233118939502
SPTAN1,0.047800612013149404,0.0026119703873065288,-0.015009918128765272,0.0392419684275604,-0.02448362345225313,-0.06934677774427386,-0.02393628466020281,0.01730897534528233,0.05193815270366006
LIPC,-0.021717876927462788,-0.019873863167468007,,0.011021564096921172,-0.0008751112812325824,-0.025193934877933557,0.010822037203052304,0.045140713568639655,-0.017948737891557237
COL8A1,0.015863103415713144,0.03181244161858283,0.009810336214396581,-0.09864629191886409,0.06348358458346721,0.01858177207990922,-0.006193678204683647,0.06659811718777243,-0.008275664371457455
GSTM2,0.023721356833514486,-0.04024156546061078,-0.029366758604485215,-0.0337841709025405,0.0007888395356546711,-0.02012864155998716,-0.08231659166393586,-0.0006292943104700673,0.006779271275413152
SPX,0.014976937466242948,-0.019411150277755942,-0.017885628813936547,,5.6820305481823934e-05,0.06008564847822706,,-0.022671582585178367,0.08811847774666208
MFGE8,-0.0011911801792304452,0.03715524831839625,0.04573131452402115,-0.03260588083985006,0.009349096809703115,0.055918287523903897,-0.02108552188472561,0.05551051090986937,0.054465844397388864
TGFA,0.013401058934087441,0.10177246482022946,-0.02360976163603173,0.037427569634388036,-0.04777159660410867,0.0008039135030237634,0.06533763868286263,0.015350828635896664,0.009765836377840254
SLIT2,-0.041131514173541876,-0.05035209228673862,0.02612540014355659,-0.03052325061949149,-0.03855875395416258,0.08860814474467299,0.020906079485902652,-0.015837752802004522,-0.05496787286073934
PLTP,0.018468381230019693,-0.027086667924457963,0.00029461197152515786,0.048933868483304686,0.01208135829058277,0.004665152717589486,-0.029099737406377075,0.06334890922743014,0.009002657531932627
APOD,-0.005429973247563639,0.09747043518659015,-0.0033751952709159734,0.07906464783479243,-0.0437969165072054,-0.055473875851397014,0.01836497401794247,-0.10807486941317818,-0.05425454649179956
B2M,0.08054042155688412,-0.06429169412836246,0.007474302323998842,0.07000498494644362,0.12522261402645066,0.039911270582180546,0.03273016273234657,0.07763619730167196,-0.03620619957427418
OMG,0.025413673260789492,0.06140186224864564,0.0014481966615089183,0.11721410181104391,0.005301226589826242,-0.06336754784408023,-0.02862282527511202,-0.05810862776638676,0.11557391325884313
CXCL3,-0.019353982330122976,0.010422402297936123,-0.010629117679505699,0.02640561459433273,-0.012345282821885673,0.03782690545980085,,,0.0018039949754825445
CXCL10,0.08546958168608318,-0.0208978418946286,0.06990222933121805,0.08011125521774061,-0.019618148402464477,0.043479294811653114,0.005663288815599433,-0.010370356199168122,-0.03290360792633322
RSPO3,0.02776578454074058,-0.019873850914256454,0.10194469272210964,,-0.012900582616851187,,,,0.014541254190369791
CORT,0.041514714179937184,0.03588747123575939,0.08137888871673442,,0.02937365168500101,,,,
NCAN,-0.00752473533135076,0.016990253587784703,-0.018970722355957478,,0.049999455167106605,-0.02810384750955491,0.1261399101184707,0.06150148755926541,0.046686419532078235
PRG4,-0.013851465672271957,-0.014229605903817978,,,0.00763774098480745,,,,0.04195356208423906
ZG16B,0.05493941030934544,,,-0.020790452006335055,,,,-0.02945018229636783,-0.02830975101695632
TGM2,-0.040000807998001806,-0.06384796331835846,-0.015959827419638924,-0.02117216955625175,0.018338368820233288,0.06127080024235469,0.012850659461712344,0.06544197205916373,-0.035336054353640255
VEGFC,-0.024687020692777936,0.04523014336405218,-0.016875957826373765,0.060167928249963934,0.09223646025631267,0.14593029895208598,-0.012613453522551549,0.057666514681095814,0.06586005066924089
WNT6,-0.019158360579144187,-0.019607026986596315,,-0.02324797511775687,-0.013433983979914332,,,-0.028007126821405944,0.013366931863665011
NRG4,-0.01685786737054598,0.05326353760277907,0.016605477905585673,,0.05704285594402859,,-0.032577696556338895,,0.03139670558099122
PMCH,-0.02335821759474478,,,,,,,,0.02301596173088796
COL9A1,0.07890135586157179,-0.01028307902525148,-0.021046964359977948,,-0.003930875318153773,0.12048191396674941,0.009568599884874148,0.01307577735506702,0.03311773119358513
GDF11,-0.011551880076288663,0.06628266675419045,-0.045416574599730815,-0.01737640595091518,0.04635441625889081,-0.03532639323665704,0.10285805859808556,-0.03499974149362613,0.023561947885126926
RAET1E,,,,,,,,,0.007666858144928161
IL24,,,,-0.013110387862033212,,,,,
SORBS1,0.008511898587653192,-0.027933222707439517,0.07941601140435353,-0.040511630242025885,0.053723485990935314,-0.00893557766330314,0.0028146491497408766,0.02795377834430146,0.054780019592993036
DLL1,0.001197915977310518,0.047786876453346776,0.009503258780324072,0.004464835725166385,0.06748973598017582,-0.032703274951478956,0.07280914414168542,0.12998917862187997,-0.009742917094194751
TLN1,0.017941099370741335,0.05737993346103522,0.034154243710814415,0.03889646163238854,0.10417491715281849,0.04757623173102314,-0.07454797597226803,0.0787242928445877,-0.013183452651348184
COL2A1,,-0.0127091967288571,,,-0.012532996588015056,,,,-0.008398063099551982
SHH,-0.014393947051146857,-0.032218673587707546,0.03794536467373965,,-0.011961400408075255,0.05667204486218344,,,0.04818469708990939
PON2,0.058416517260810326,0.04068881301083974,0.017599350294560567,0.0997686316435642,0.06442805024711817,0.10784796650471089,0.07826273327929163,0.07755088602076694,0.021661532505385633
ICAM5,-0.022433988106587033,-0.033704717462868,-0.01631783830052773,-0.012410592968051942,-0.023359968878323926,,,,0.021405592604366405
HPX,-0.03502243136414365,0.007221837397561327,-0.009935718065250522,-0.009013786488175544,0.036950686101005,-0.024485968229431002,0.14638172527123666,-0.04826438511619944,0.05217473125209502
SFRP2,-0.01639314582122502,,-0.011214705493438849,-0.012938794772138162,-0.02346520651657509,0.09737631002010294,,0.12377893889292893,0.09157794644376083
CD70,-0.017678210376488996,,,0.01990581643664393,,,-0.007637315462057855,,0.012371731025881301
HP,-0.01197585830931176,-0.029999610810383343,-0.046064679315786804,,0.024225796005730032,0.035374169700388584,-0.07481251312339758,0.03278576813441048,-0.0339630721816586
CXCL2,-0.025066061501787862,-0.028125904588522124,-0.013808214936744908,0.04179504130192344,0.16169294460970435,-0.0439471967058821,-0.03209426344539067,,-0.028225878131511773
NPPB,-0.020342383512574596,,,,0.0063242001973019425,,,,-0.02303093131361983
CCK,0.058621862680784245,0.023837610458738685,-0.017447291970789248,,-0.062365598961434676,-0.02519395521288798,,-0.03665439193596295,-0.029877335238205367
SEMA6A,0.0697009725154622,0.009969971338817779,0.013534617949666193,-0.0021531486709312174,0.0007276197470852828,0.011562230370333224,-0.005249429935781862,0.07312813593974837,0.017544645524223117
IRAK4,-0.010519375472633704,-0.03095817770354425,0.004057050878921622,0.02126937623599548,0.0345533373282217,0.07657098369443402,0.02297515401723841,0.13663586514516748,0.05985131692308143
GSTP1,-0.029808119184463164,-0.00854998783458414,0.02054619430246305,0.03506488812371146,0.02287800054538466,-0.07200986830643864,0.04123208565025968,-0.06363240856119143,0.029018924438890602
VCAM1,0.04981032587190691,0.01739573811909418,0.02108035613091483,-0.02077645721074244,-0.03281099612852432,-0.01574030603121714,-0.01911656310835083,0.08005991857136657,-0.015991287230558027
NXPH3,0.02653829687224455,-0.010878521569707483,0.05699029484911915,0.052502309818377335,0.015481642194646225,0.06333334601930449,0.029745420008458676,-0.003412729830084633,0.08047895805813811
MTMR4,-0.006308125781009577,0.06311485639071013,-0.018572861279633146,0.01294277892232695,0.02773354419321169,0.0057800453525983725,0.06336129956624358,-0.04020858668443037,0.06998592260854168
LAMC2,0.03425170579410467,,,0.0209266392310889,,,-0.032577716086824096,,-0.023904322183174915
IL10,0.03936929359743911,-0.01962001964310503,,0.055666070785891746,0.03496163612217206,-0.013985308417874365,-0.02418660366188224,0.2211753009876234,0.040511974331825316
SEMA4D,-0.002416070535967211,0.11142246174871186,0.07473996737223629,0.09002215447831316,-0.005212041307826022,-0.027490141236024185,0.021114473807431672,-0.06510985615141048,0.026079398494610627
TRH,-0.03412072031814644,-0.012506813147041206,,,0.09616280470290837,0.013885250264535857,,,0.07205995896352724
SEMA6D,0.06035989531549137,-0.04641528940211504,0.06845993260432237,-0.017666661077581365,0.011781255474655644,-0.0213275044395973,-0.011477645599889745,0.07087426794106552,0.05548694939305746
CEL,,-0.008885743632632464,,,,,-0.03872182193906114,0.012792220109241468,0.05578271673574059
PDCD1LG2,0.03621778439442597,0.013948456981317478,-0.04384475952209178,-0.027880254272990176,0.01936403691692731,-0.0566053108721303,-0.03247106820659765,0.05386414163414687,0.040901207226122345
SPINT1,-0.01199948554659205,-0.02220261304932767,-0.01623714922867282,-0.0068097704373606275,-0.020224119685272702,-0.024138817823738792,0.002421813973839296,0.07957818188555298,0.0674815946629421
CTHRC1,-0.02315300055233601,-0.0445779132449001,0.033580914989166905,-0.025184134006103188,0.003357997473620772,0.06946883457577838,0.07654629216516,0.07765069990621885,0.041540948899189446
PODXL,0.004596951681819573,-0.009135368874293861,0.02697363461809659,0.11253999993768851,0.05464103861143848,0.037664170525572076,0.037781451430949596,0.05935896862291572,0.050055232746210335
JAM3,0.05049224300675438,0.031157671565718827,0.03099937249307296,0.010932279185593375,0.013733891673205387,0.04718776406975394,0.03958676209935939,-0.09937296873830388,-0.012814805967731114
TGFB2,-0.02039799538910349,-0.02291815905032899,0.022749122523647462,0.044445789936170696,0.050897966595822464,0.02188333131741562,-0.09181968210101854,0.008991078476670147,0.053452747650554855
COL18A1,-0.06535551481223875,0.029337999403134023,-0.019862364320259656,0.1437786318653817,0.024744550303904603,0.09420918747370455,-0.10052962590560204,0.053403726651550625,0.010269201014432875
NODAL,-0.007089602722628148,0.007545993409268578,,,0.04273434871092624,0.030666029162777286,0.04379071666142034,0.12389613757232376,0.01216655124842002
INHBB,-0.006375918646738017,-0.04928299723068639,-0.0341742242818999,0.10473704713677631,-0.011688737298308348,0.03906116736297084,-0.021576197464571165,0.031242459292344007,0.05770973496147261
LCN1,,,,,,0.013587663859681208,,,-0.02608650891744515
ARF4,0.03697246457458374,-0.0784798260997278,-0.017276670193195322,0.009775005075744326,0.04743948058735084,0.07065606566764539,0.0785264515768146,0.060303957577450766,-0.07486835767839013
CXCL14,-0.03837450565393606,-0.04226674019307578,0.015502268515374706,-0.04078878343672664,0.017320335134478854,0.06796569360957866,-0.06839878659210044,-0.016923186244115276,0.037796284132496555
LIF,0.014415504776829858,-0.02170561147338635,0.012093119814900959,0.02554781052236572,0.056825774028087,0.07943793305853836,0.047591146340553524,0.015749076931221784,-0.007798942257457916
IL17B,,,,0.08603611353916564,,-7.966336661549676e-05,-0.0002823052861699167,,0.051869345742845574
MMP1,,-0.012506810418715993,,-0.08497241920082339,,-0.0352646811785306,,,0.044073726391631075
MATN1,,,,-0.013110389751742458,-0.012532995028343598,,-0.033991614331876016,,-0.01776698697204609
ADAM28,0.01772259968304126,-0.03698600536408908,0.05017733746119709,0.025535626715783296,-0.034111875675632154,0.043224005829712815,-0.017431432760192964,0.06867536257353352,-0.019310426172293452
TCN2,0.015276392332790099,0.04494568874212734,-0.022170418947094706,-0.0017304940783292714,-0.005164899821824149,0.09775409242042152,0.002335792471796162,0.055166469285874445,-0.02663772084836625
THPO,0.013261804256097631,,-0.012257189495708577,,-0.012532996468040309,,0.13993018877471372,-0.030377225941236072,0.003517256790455126
CUBN,0.0154755142043893,-0.03141108259988658,-0.0002590916092814207,0.1292645791597192,-0.00836243423541936,0.030629089994671305,0.13561012614241363,0.12143945735845098,0.04081201121383153
TIMP3,0.02854413664301698,-0.013436125620923773,0.03039178417765332,-0.08146731040321761,0.00766179898972903,0.06225011375366506,-0.11176947725933598,0.013735323371167138,0.017600659238657758
PIGF,0.029902051414382978,-0.06044960224207385,-0.022278002141315124,0.08767176270789656,0.027496950719222004,0.0431052950800714,0.061637841879240894,0.05277275595873163,0.01487390083966023
CRH,0.01962932155044205,-0.012709199060790344,-0.02217683140754646,,-0.017141911102260866,,,,-0.027391842414801738
BDNF,-0.01425292423312858,-0.027708063196085434,-0.019939449017747603,-0.020222751341590236,0.08054755876192345,-0.029728631417415587,,,0.026709534642468325
CCL5,0.04351841948145134,-0.0003765706378919888,-0.030628874098436783,0.006361347996278117,0.08056344945203235,0.09522968521683607,-0.049222562768293746,-0.011784685726891866,0.053474869498908825
GAD1,0.022382050406935538,-0.04591968340802527,0.007714586667555271,-0.019640847717542,-0.02678959403232427,0.06442045913058163,-0.03580120682785703,0.04576364358026972,-0.025505461821771935
COL14A1,-0.0482573259039082,-0.009836841507980594,-0.016055202918570332,-0.04732777995694736,0.03439441621989185,0.08823343038790198,0.039924283427889215,0.06896610512845762,-0.03667734808262246
HLA-A,0.032973967350184895,0.006929703288269909,0.08597647330626258,-0.028860572777536637,0.015670024065269503,-0.03093349851018794,-0.010922913827691587,0.017999980524282738,-0.03530180154522559
CD5L,,,,,,,,0.04391898161998998,
FGF18,-0.012898952570515227,-0.01734056032769652,,-0.013612925357315423,,,,,-0.009284749152933189
ADM,-0.0030206458973869557,-0.026691879266192604,0.03484580813741314,-0.06323957730100038,0.04057678564498832,0.0035182544010289715,-0.04130483038771755,0.07012482685977735,-0.0026102921545471964
CCL15,,,0.00805569331364571,,,0.12822346321377165,,,-0.022373033262646298
GNAI2,0.03897819207242129,-0.001623495725911862,-0.006084501984194324,0.00045925453309916657,0.0031037658732824052,-0.02629370221767783,0.11155083538399181,0.05713169390257856,0.007913985644179129
HDC,,,0.023275202456806917,,,,0.012652693100462346,,0.08595514026127196
COL11A1,0.0034156980905844583,0.06112621223452194,0.01060829758562424,-0.025617546129469166,-0.018343099807591523,0.004359557627148659,,-0.0049398973667613725,0.024187417997406303
NUCB2,0.03005895591492896,0.015692223587612082,-0.008900831745663175,0.02949450732627994,0.014059004565361684,0.018452429931649195,-0.04408035332184719,0.011034712280886356,-0.007887573646344001
CXCL1,0.04502803485566453,-0.02093933325229195,-0.011154115617303766,0.001561965395352656,0.06294333577869866,0.0020298270037852574,-0.010571080617887002,,0.024585305189559405
VCAN,0.013876050814215718,0.058510553551242815,0.03982551252335814,0.0965104904296731,0.0798128831090358,-0.07625048494401784,-0.014448003631862305,0.01492150328751177,-0.044373263682126844
MMP7,-0.025643995133652762,,-0.02154733498443937,-0.02698647311400666,0.06749544426205153,0.08301126999170783,,,-0.02011055506421597
PTPN6,0.035881045246196744,0.004971288141777548,0.01371719135995624,0.014335828012667494,0.06570007463027636,-0.06213598422873954,-0.010637014415647877,0.013435745266776673,-0.005288207373622405
PTGS2,0.023910451922421038,-0.003529909960797797,0.049441802060480364,-0.023314779798479186,-0.004435225409417968,0.053341005677184146,0.10601478405570322,0.03624410041028742,0.004316204819620683
XCL1,0.026833660440802796,-0.013298713855841426,,0.038575762851219796,,,,,
CD58,0.048926847676828075,-0.0445463333089781,0.04376928532293143,0.06384626384100724,0.0578110105673952,-0.00956013358927065,-0.0974642647948705,0.04944262061812614,-0.025468938427504497
TNFSF14,-0.027147279638418488,-0.0153558111211973,-0.01089463589214392,,,0.13494035268121082,,0.047421760233992374,-0.04545119679206465
CNTN4,-0.013891210742975727,-0.031320371664566755,0.04514392256898583,,-0.03941510437228816,-0.02911887296977633,,0.05796490952749956,0.022090997990908145
NTF4,0.046140108725104594,,,,,,,,
INSL3,-0.012898950040460967,,,,,,,,0.03764350248001608
BTLA,-0.006529898227976634,-0.01386435190757296,-0.013912822658491994,,,,,0.0720516382718229,-0.02962131161618439
MFNG,0.025125344260790494,0.025766635080849035,-0.029877499870158083,0.031468110776788814,-0.025163028208247302,0.04116972928980409,0.04494851764114722,0.007498068479226557,0.025114266379234588
ICAM1,-0.0039436018183679694,-0.033063344299539735,-0.03353107155707436,0.021982486584777507,0.05023890897178646,-0.034854780721682375,0.057570551783772725,-0.026126939233037366,0.04501480989535395
PROS1,-0.003914579544423703,-0.01372684072497337,0.028290119323929514,-0.001186825375523084,0.03709386777002496,0.05310719286132508,0.018973289452486355,0.06105925686410154,-0.00399646714891582
CLCF1,0.0072804734086259594,0.0031670771286183967,-0.009770516339958398,-0.02959880985548649,0.029914520376538866,0.09240311949433211,-0.01925928368217721,0.0008992470078148882,-0.0027723299360508016
PSAP,0.023251192055474185,-0.04147580706875976,0.07302029919190357,-0.02513215682293615,-0.0005236635165406688,-0.026419927247217315,-0.07333435597429369,-0.047053123548044765,-0.010526812435706762
EFEMP1,-0.00344525657921566,-0.004918042994247173,0.006999161750959921,0.006701216237375884,0.08971184277474199,0.15515782765964758,-0.06816689574540237,0.06141232860801946,-0.03965115136997758
C1QTNF1,-0.05822524734390455,0.020142767704959205,-0.024177617016768932,-0.03711951191904254,-0.01598724032949622,0.06103947296399915,-0.056757261309921696,0.03134342792590055,0.03107320688233262
ALB,-0.022900244242613187,-0.0327488011775554,-0.012374005346632909,-0.012410597048173206,-0.01399964801792773,-0.03318541270191019,0.0037490446558339488,-0.030711104929520443,-0.034639443923197774
CCL13,,,,0.039572005445563295,,,,,
EFNA3,-0.033747420960106224,0.018232238358544917,-0.037866920937042886,0.01914535470014032,0.031143384558156836,-0.039817798465593725,-0.10126514170293065,-0.0402305726659011,0.034206694067484125
DRAXIN,-0.002910209380909869,-0.01471452542006173,-0.009935719078173151,0.03441659143034198,0.04481856707728608,-0.030966550918584426,-0.057183948619006233,0.07430506570190902,0.03007000277793231
RAET1L,,,-0.011900259642851633,,,,,,
NPTX2,-0.010313129016739763,-0.032534394223040816,-0.025494321447440016,0.11363001952191329,0.03744963232292848,-0.016625897203017076,,0.016992301306690688,0.05559036889833553
FGF11,0.014491168362902285,-0.028390528647430493,-0.022520268887833202,-0.05092426069252519,0.04582698391017113,0.004204316630364043,-0.08101974333292912,-0.05654051447935403,0.025213080679295573
CD59,-0.034567718003624105,-0.051153454667095186,-0.057135032624620365,0.0020775770879593795,0.01260884780092588,0.07164157736857107,0.023866423342063434,0.05896681320102086,0.002625558648225391
COL9A2,0.023534410569220055,0.03920215282211648,-0.01333253455178344,0.05598789455768025,-0.028438852476963292,0.07272115948586061,0.012228071549753633,-0.004428690428098615,0.0411491248267827
