,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF266,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,,,,,,,,,,,-0.0037197028668952193,,,0.05372434204491177,
BMP1,0.008105144378696713,0.11781665832955529,0.08919119200278335,0.05517374179647676,0.033460061806040886,0.036652095394019917,0.14861045945091858,0.036734398361781946,0.0008065925706765012,0.09535864946528942,-0.05384196046077228,0.11532044186851838,0.025602133419662887,0.12706597625435456,0.08363769854678746,0.15828302460303406,0.10452493031288386,0.02627213705429532,0.11989362863198463,0.05952897406397178,-0.02413720996160266,0.20319128541714915,0.11490545638504814
NDP,-0.03862059961597334,0.09502465230032717,-0.03325359612449141,0.012292748961859952,0.03671817490829824,-0.009774265476960958,0.009205328410355856,-0.033436522713807135,0.01863794308938081,0.037620006632209546,0.06684972538620589,0.07792017838689544,0.09662992725006278,0.03624932842230133,-0.026411288048439452,0.09673747832423966,0.11622706415021997,0.04836623781560733,0.11659171709665887,0.025822773129016575,-0.04630153743604473,0.04681237687051306,0.06378932480973348
TNFSF18,0.026264546455915392,-0.009562816070014956,-0.0387826568410938,-0.019419557723962026,,,0.1797883050289886,0.05939305660100422,,,,,0.11151467920259031,,-0.003979985942728229,,,,0.0211100409697184,,0.007111958961818137,0.0940275918823279,0.05399302299805779
IL36G,,,,,,,,,,,,-0.010638736206972324,,,,,,,,,,,
RTN4,0.09399049983083216,0.09008908816549392,-0.08268858259336685,-0.04515374865561813,0.04380543252297789,0.007061012830975937,-0.017216916204076504,-0.019710187867405266,0.07027978494044035,-0.011869351613228198,-0.07802533433613204,-0.08151955055152614,-0.04778241767145595,0.07520530606921796,0.0603699961471124,-0.02102401909850336,0.004329959802988146,-0.048474804507414274,-0.17271044124543478,-0.09928857740586293,0.07544825760818936,-0.0012421948746540277,-0.12061170622484103
HEBP1,0.06149238896832094,0.1421657945563654,-0.008716422659749758,0.03193392438355598,0.033408005839959155,-0.001996588838800248,-0.02010394172582197,-0.014144439837600217,-0.0201703563512542,0.04055968560482323,-0.10769518156582242,0.1312217282711417,0.08237569650849198,-0.0037682740030405403,0.07258163840212249,0.026901584246256792,0.08740139153622987,0.03850187478626117,-0.020037699401638232,0.016937419935207806,0.1414788117001615,0.08894111748011885,0.006550622746465837
WNT7B,-0.01043786419737638,-0.027794819232064127,-0.011572085336280489,0.0008846393513780544,0.12803615340403235,0.05295546915371156,0.03686089938240459,0.0246856567002884,-0.005945548868701597,,-0.028822523027181964,-0.05766913458331333,-0.04419967001325856,0.0233055468357364,,0.024744226369637592,-0.022052909771056062,0.007299070778865323,-0.009274869369559586,-0.004313582376551306,-0.04154587258530527,0.11261323422113549,0.0017773014612307435
PTMA,-0.012552678546556595,-0.16554014129160644,0.09198207304843484,0.00010114535097226428,0.07348202583403496,-0.08822138369039755,0.04482048643686523,-0.05357184548317636,-0.0070299770657483145,0.03244035557357954,0.008033286740668543,0.07418023444247832,-0.04665827732726323,-0.0931801242650009,-0.07057033153926608,-0.14180735053736718,-0.05716574803645916,-0.05491148240564185,-0.16480843205496332,-0.07502513428567485,0.08833918320658149,0.06725892497177596,0.06422141135208292
FASLG,-0.0003016271849275672,,,,,,,,,,,,,,,,,,,,,0.06338556928776867,
CEACAM1,-0.03392840610312361,,0.0320617489222017,0.04164985859651228,,-0.03933102575486838,,-0.01841809850536395,,,,,,-0.0451412615920274,0.16529037437472455,0.12345207464957118,0.04219006524409096,-0.030024682029320172,0.02872314413263332,0.01428744815270176,,0.01701489687425014,
PDAP1,0.011027851734978736,-0.0025378814067835904,-0.022899919115040957,0.05059472002078837,-0.0035090001575538354,0.004741568768327563,-0.009868880963999654,0.004320500359535492,0.033250915176133884,0.013380728334801398,0.1290337331211922,0.06913892379702814,0.019124070713603503,0.050690932862264566,0.0018251716338674438,-0.06341864026128116,0.046103094311707095,-0.02692495822633206,0.03856406043965749,-0.027873711732503297,0.003994457448424097,-0.02808968782747274,-0.04113172418137174
QDPR,0.03786582170537016,-0.009099780133265368,-0.05071245888562702,-0.04492579874195696,-0.024663438653666384,0.027283143613732692,-0.029376008181721664,-0.019035877598257,-0.0018065812514639701,0.007448927311993294,0.11217971631180149,0.01606676464349954,-0.036403312755419054,0.17319653696037488,-0.08693630468648259,-0.08743138256731987,0.008142064123592422,0.06140673139512712,-0.12480804435967453,0.07306337376743322,-0.007412957515690412,0.07418499075698592,-0.07699050745951863
POMC,-0.00962315690935337,-0.05778683407197548,0.029865482590331966,0.05365328873610307,,0.03492765275504006,-0.010934750296202752,0.1263849720391156,0.008575119367644561,0.02518627775548945,0.060882990949703605,0.004451684163416713,0.03794628872424978,0.0073883127922223625,0.005888773021019972,-0.04409097898886227,0.06068149377956482,0.07818896516901852,0.042967080996902225,-0.001709629894667154,,0.10663864022689896,0.07647229094988935
CCL18,,0.05460280732433393,-0.030803422317581514,,,,,,,-0.02490024979324083,0.05773299243713866,,,-0.01842525911931689,,-0.011000097740601325,0.1308615396753396,0.08745705240649317,,-0.029515706325848903,,,
CCL17,,,,,,0.04321585130131986,,0.002735191541748055,0.04488275332364298,,,0.036715616793218525,,,,,-0.003113493016853733,0.01609432434321429,0.04342229932378275,,,-0.024956378622550224,
VEGFD,,0.04499302459340808,-0.019306962166195273,-0.025735425954152243,,-0.01527499077894233,,-0.02387672009610321,0.08970892300252593,-0.050712227696185275,0.0035104571394081706,0.03098430139407721,,-0.04222764654335553,-0.004789887408274081,,,-0.01084528543304164,0.10473746367284736,,,,
TNFSF13,,,0.007018506736266119,,,-0.007196182236552048,0.03513774243540516,,,,,,,,,,0.0830678464071421,0.058944758561125056,0.05529115743820604,0.041711241403628925,,0.11207778220513444,-0.012072087341605375
WNT5A,-0.023427836777420632,0.07665867362274577,-0.0490073108928772,0.016156798986037838,0.11015721316872513,-0.019439995602506904,0.032818410402151894,0.04093978926880151,-0.03756967217708199,0.0011093041939239814,0.06515085470824629,0.10833429180567394,0.027824115687769914,0.05594003457852633,0.02791195564791492,0.0963829446219491,0.049329738431130296,-0.018838716682655677,0.10644960284296065,0.07198933664322861,-0.03575060436870025,0.15567603827647147,0.06589397557685335
CXCL8,,-0.00411548450076525,-0.010572408400974061,0.029104539288123624,-0.050541560774101886,-0.02385871179107728,0.01482934325639593,0.02893862445309629,-0.01695455411283724,-0.014014756223338528,0.09457048978786738,0.0370144886328507,,-0.1463602760496133,0.04082521089489238,-0.0858472417315761,-0.030035352910782142,-0.09776734622434115,0.08117319185582805,-0.09160440593190397,-0.0819397538937945,0.022796142544292828,0.07502839053738727
GRN,0.014786615631685394,0.09449595735424338,0.09341486081271605,0.023529555627268297,0.06375084106480752,0.007251562763948222,-0.02565608032889325,0.011472867070633384,0.012430293889450217,0.05320025876746413,0.05371154603823774,0.030343294917204725,0.12416235761702318,-0.05300351008105868,0.08603911157810999,0.1150103130738925,0.15174816007453537,0.031235995554837016,0.14316415598127788,0.07533992839735229,0.08221088649308211,0.13287364032615182,0.0846625496240538
MIA,-0.0021823051496338954,-0.015003496580462747,-0.0021216262651196365,-0.03134561457615334,-0.054145862248101986,-0.06338482953123062,0.02833983192346319,0.0027359571411526193,-0.0070652100174443035,,0.047667312883671945,0.011935490844703122,0.10473640813480688,0.06495517547846996,0.0586035615414033,0.053648491633181784,0.08079398307087846,0.11614583161868708,0.08265150884904719,0.003970285071654116,,0.17544803453322763,0.06147404350481788
