,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
DCN,0.0064205676961324705,-0.0017930384435003977,0.0950211491454566,-0.027641048970156096,0.017024172515202905,-0.02297703387110909,-0.025656435848347023,-0.014181355236169263,-0.0025311640605504837,-0.051730127364452136,-0.03545468924411973,0.1270209325792992,-0.004129022824221215,0.007974872407098696,-0.03327438856255574,0.058658191870609576,-0.060643884428895525,0.07804480557651527,-0.012484227133218208
RARRES2,0.05993239338667158,0.02759963519032538,-0.05507084789607626,-0.02392734148414304,0.04210093847359811,-0.03592759550099118,-0.06246638661611305,0.05512777516283816,-0.004831378319081496,0.02708629574528284,-0.04254446068286546,0.024572014718868797,0.04903714744377411,0.015731696438827103,-0.004153106267038071,-0.062471017219958146,-0.008497672476722729,0.03616009897840939,0.028371001156202558
SEMA4A,0.10046558336047601,0.013872452338471286,-0.03252891698774812,-0.006414815845104014,-0.03652529915610473,0.08559430136277715,0.020358022685115974,0.02018424612701838,0.03974741090300084,0.09698326261508468,0.08209402124245521,0.029610726683619828,0.030904938313406127,0.028336619480775805,0.03670784356857193,-0.012397789855130152,0.05195466670674223,-0.0062014209969832,-0.0492278146883208
GDF11,0.010930442018496661,0.041251365092950715,0.00785750947398751,0.03588761037143916,0.016205404744422027,-0.03870497464784435,0.012434835554875592,-0.028048673223020185,0.03531371208723701,-0.011319232100265694,-0.07454523061509657,0.03679670214725396,0.04511399752633933,0.011850198490020432,-0.09544894748336231,0.055208798547267755,0.04963561835625399,0.036580275541052705,-0.015837366628275274
GPC3,-0.02752807074652222,-0.019765150186256276,0.01841845679592546,-0.018281503382432063,0.042779318131769724,0.03447718402569587,-0.03501244756765044,-0.0036263387519622375,-0.008224226044396042,0.007590660825759807,,-0.017803430335395564,-0.04354542460011718,0.0730217761059794,-0.009419768886864821,0.02712156732447047,-0.010822780359994537,0.05039233837325247,0.02192046201093656
OSTN,,,-0.019061510599600536,0.028286985401096826,0.006643973079759405,,0.09303493259266818,0.008208391040694865,-0.016846966906841836,,,,,,,-0.025444195330826758,,,0.04466376325394184
GRN,0.009424658429208064,-0.06477698985015799,0.04458214411669008,0.027538431846313695,-0.005135010655853814,-0.08419850917996569,-0.08425677927280838,0.04714321600541182,-0.08108952056979542,-0.02283343552369405,0.027573379154231387,0.028330520670850193,0.019012766818580155,0.042268911877780535,-0.02662611461062604,0.010580068867889036,-0.012134594872716845,0.03340518136416056,-0.002830482728202457
CALM1,0.11495695181473568,0.009948030137208191,0.01766875222801361,-0.00971810060287622,-0.011211767247429047,0.019078227521784098,0.06385407094991696,-0.06773555429168429,0.025476088253772698,0.0543918195776029,0.14808399157885813,-0.0035960104662628436,-0.09665479727836926,-0.001841915264939975,0.031343523125854394,-0.00611190771267443,-0.030783907367212468,-0.08543902711123309,-0.13247959164809966
ANGPTL4,-0.09971754995445267,-0.0333960088096925,-0.08650122894430955,0.014873604745195118,0.01773457128667332,0.010653543168769607,0.031086041975199624,-0.014144714948360872,0.02668894632854982,0.029036932042002663,-0.0403654336199564,0.05585128183440156,0.03209745613779106,-0.013885289727407385,-0.09523107129968741,-0.018386459532855854,-0.05509331308740598,-0.0010497866535025939,0.11191556284483062
BMP8B,-0.06678739048174401,0.04500109328749923,-0.033061506756840366,0.06184791915874502,-0.03727511029368699,0.029723894102480455,-0.028146148514361313,-0.005124596877947229,0.04178596005389597,-0.018185769605567732,-0.05758156868545442,0.03909777772189938,0.07293332390800404,0.03559750809077638,0.00720332563894176,-0.0018710205195452074,-0.03686991995695945,-0.058362602088521245,-0.016574824822186782
TNFSF4,-0.02941326259549825,0.004710893978686469,0.03608032017852165,-0.017906064570620602,0.02644639950579674,-0.01160086632027201,-0.00418392317390167,0.04635740458556586,-0.025134674806413716,-0.029741213933770834,-0.022145288178674376,-0.08443894795975547,0.007983998221140303,0.001984093551958043,-0.004709330586789012,0.07984396478333518,-0.032524240264049056,0.12847183456662417,0.14873825920276257
RBP4,0.11875529260326918,0.01847492645491027,-0.020661085971593548,0.06307631036076933,-0.04687597031583542,0.06971598832585889,0.047477217318869405,-0.00271846874651081,0.02710834819945539,0.0336461800985,0.05858372284446414,,-0.03135037724712321,0.06480566851676323,0.09645058952935504,0.054269738793073535,0.11331977059577653,-0.023947125159615168,-0.09640893132236208
DKK3,0.06424405818760004,0.05807559824371293,0.025320134555973425,0.023060375775462678,0.0012391386358857265,0.03252653412026096,0.06075622328459387,-0.022891888168330564,0.014152947172105464,0.045017398561608885,0.12058239612119084,-0.01656658274086987,0.017669994935576815,0.0516924897922712,-0.014971884230188155,0.03481492939920376,0.019315419268817777,0.03175613889451998,-0.09972555759068659
COL11A1,,-0.044919333324827775,0.040045801488284224,0.06672009766282111,0.044798363768315884,0.01682976810257151,0.0555046564523899,0.0371039150524172,0.048736449636996075,0.07607457642533381,-0.060034522341554146,,0.026114398237025455,0.01926186638765202,-0.029689320164982984,0.0025129752982582755,-0.01742132035465076,0.027630305666491186,0.14291471809433462
