,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.00440228778637809,-0.004063828763333177,-0.04361756012908768
NDP,0.06032080986788543,0.04065902629857853,0.049056035352332966
RTN4,-0.03370076199690825,-0.03013203087018074,0.06316075669475762
HEBP1,0.052859170567626346,0.0192699651231904,0.007363205011237228
WNT7B,-0.01804638526898884,0.07184990645831316,0.018583781046863382
PTMA,-0.05177347378282209,0.024502614286792148,-0.0056791541578538295
CEACAM1,0.030397885798849708,-0.015399751345296819,-0.013120997945103534
PDAP1,-0.06793063873217527,-0.02733872516315438,-0.02766622960095574
QDPR,0.059707169139115314,0.011345738178913508,0.003091101045611552
POMC,5.3006572113661445e-05,0.022792695324226318,-0.021464228990008032
CCL18,-0.032812171126525166,0.009168605824214426,-0.045185380381723136
CCL17,-0.012720657540813444,-0.022230507854607503,
VEGFD,,-0.015399751345296819,
TNFSF13,-0.024409031148745014,-0.024163802001075468,-0.014734001289803955
WNT5A,0.033615197099115146,-0.004554499978102261,0.0025795808499838066
CXCL8,-0.06439809491039923,-0.054991029874987996,-0.01743829533871357
GRN,0.0023856851034890934,-0.014878493376915599,-0.057771937460705046
MIA,0.05196540287252669,0.0654148968367524,-0.08147214144811724
COL4A4,-0.0045154505872162356,0.04055892304593874,-0.026443345896015494
TAC1,,,-0.022637459397900635
RARRES2,-0.05840500266311618,-0.0075712245749031725,0.006793673282573068
FGF7,0.10977937045510483,0.10716610468005604,0.03611372339851173
EFNA2,,-0.014636433054956832,
HBEGF,-0.03544195395907855,-0.013861125387979043,-0.024047205058733773
CSF3,-0.017418903185408043,-0.028977758270188107,-0.01881074286512032
PI3,-0.06506670499875807,-0.056175703169515714,-0.05717127749640589
PCSK1N,0.024581484208644543,-0.0754563051306232,-0.00014117341390822911
NTS,0.03419057606504381,-0.017831716217815763,0.07511256716094172
SFRP1,0.005800880998013644,-0.022771565385282626,0.015895248540382698
CXCL13,-0.02857320493689128,-0.037605168926924296,-0.030684236050901592
MICA,0.08982624294601804,0.04002613362185684,-0.0065527454702398015
TG,-0.0169025735250844,-0.021961707821728054,-0.015481530434794525
ADA,0.07616181293900295,0.028092299784826517,-0.042068483590852086
LAMC3,0.05510175917847227,0.002705892342238054,0.04372259313661053
CCL7,-0.01906533353420571,,
NGF,-0.00177861661356182,-0.01443969477057573,0.01643351806541953
TNFSF15,-0.018586559343537163,,-0.011681148378630919
HMGB1,-0.057550554047125085,-0.041032719432628754,-0.04936746012522621
ITGB3BP,-0.009138432188780802,0.022766210738866744,-0.05931124105455452
AANAT,-0.016725677077947768,-0.019696674677977796,
RELN,,,-0.014109561328143056
IL15,-0.03064212568595564,0.05055483330674128,-0.028493916013087706
UTS2,-0.014243138143840553,,
BSG,0.03889492902768986,0.015471469460345739,-0.06217850802016288
ADAMTS3,0.049169516659130004,-0.03924185639058952,-0.00889884841984196
CD34,0.0846797485742709,0.12803677336032795,0.005677150353370442
PLAT,-0.035797901935823065,0.0019157924602524188,0.00593323011411993
NTF3,0.05576529186199425,0.057588965077777485,0.028123024351152152
CKLF,0.0006277719386026892,0.028851746611472977,-0.0018767942064214379
CD24,0.0059180423998794794,-0.006950581393618302,0.0641294795463387
HSP90AA1,-0.11674558587794909,-0.10040487405119551,-0.05558712105997457
BMP4,0.03461891322783145,-0.0383970759537465,-0.01051314426549847
SCGB3A1,0.1225426541857854,0.10275659649141444,0.024130769096472167
IGFBP4,-0.02120474294707721,-0.03113101610529095,-0.025226668733822778
RSPO4,,,0.14624889314755643
LEFTY2,0.010006103666158738,-0.016829268326920006,-0.005617325162235724
PF4,,-0.013415304222334676,
ANGPTL2,0.04893044032253076,-0.00940581438650596,0.0014526614861157712
LRIG2,-0.028414275914714477,0.0021909587981108905,0.028451346197000824
ICOSLG,0.008625481723367261,0.04995083448390716,0.03746072641276904
WIF1,,,-0.015186610636290879
