,UKF248,UKF266,UKF269,UKF313,ZH8811Bbulk,ZH881T1,ZH916T1
IGFL3,,,-0.012443415402268494,,,,-0.026554082539763883
BMP1,0.019541177911947753,0.02825986942775342,0.01484561508956104,-0.004281056013206643,0.07965716627551492,0.04171038025713101,0.11984428588028888
NDP,-0.04240940664763089,0.0035899645913696353,0.0033372106743827343,0.03694791674550312,0.02647252195705116,-0.0014992090714471974,-0.009962604892412281
TNFSF18,-0.029448341422624143,-0.012213191431383162,-0.018478098310801615,,,,0.0029633727614339503
RTN4,0.02051508369224549,-0.05797499639752638,-0.02364703987320186,0.03184106619788065,-0.02703422645205019,-0.02175753773075267,-0.044275502547473596
HEBP1,-0.031219446705408455,0.0010423612932943457,0.03570190812567089,0.0017201991625072385,-0.023358764178849543,-0.007983949267012602,0.04212345587353726
WNT7B,0.03488131248677993,-0.01730335912455093,-0.0365561851757471,0.054965135152685356,-0.00519143131663786,0.07301954633583935,0.08601651407774845
PTMA,-0.007929688067933037,0.0871323139697946,-0.020726693736650984,0.016642294520423883,-0.04176513310325592,0.03217362250995591,0.06079753160601235
FASLG,,,,,,,-0.023030346727681054
CEACAM1,0.12694278396431702,,-0.024316124943228462,,-0.015399747435923315,-0.01822827754273522,0.022226179452808813
PDAP1,0.017452335351820426,0.059392429259238814,0.04238721344927361,-0.023804336643574685,-0.01394774270206121,-0.023027263434685828,-0.07230935248869433
QDPR,-0.022329587061166726,-0.06692912572521129,0.006524415261083526,0.0062029523905719145,-0.04334497144116554,0.02600425469950403,-0.05098343638209539
POMC,-0.019838851911767742,0.0474706069928898,-0.005765349270168418,0.04396416012546988,0.13906546568804506,-0.01746722285531496,0.038075361315095
CCL18,0.005963745303098126,,,0.0465406655165601,0.030433460444123768,-0.04885843519309318,
CCL17,,,,,-0.02223050221118142,,-0.020874422548874783
VEGFD,-0.023389578211724507,,-0.020846058667392427,-0.002583287794562167,0.037125385698906194,,
TNFSF13,-0.017650526285729436,-0.011844247872986782,,,0.04556424938382342,-0.020469133975117466,0.027998893340280728
WNT5A,-0.030053062681443105,0.0376414111048426,0.06346856703482133,0.024176646020716074,0.01582962815994203,0.0237764847128726,0.027346087531698572
CXCL8,0.0040572049317724465,-0.016847674391408014,0.011430866657548897,-0.06319809404618343,-0.05810720108796647,-0.010888650065504008,0.0033614019330275922
GRN,0.04882040921464565,0.003719079500015712,0.0327023627994775,-0.05978104751410525,0.09410826638136935,0.0138970344326541,0.05758534223196755
MIA,0.04410620105949836,0.030700324521694255,0.0340458732463569,-0.028336280131535004,0.02328574824494886,0.047040066661383495,0.09466586982048006
COL4A4,0.08419253768724026,0.1197700754584632,0.11249918604956556,,-0.02465740353267776,0.0038059175143532417,0.027756739740608834
TAC1,-0.04169573929261829,-0.09187255223273018,-0.009846381516740596,,,0.05425159444538791,-0.012333502687985422
RARRES2,-0.02601841879246028,0.00830387234013211,0.06376297902943409,-0.031610215160453856,-0.011967015831875904,-0.0032552009165321273,0.010747395692295525
FGF7,,0.07713370766411351,0.013506662720670023,-0.028688730973921387,0.028271988393124763,-0.01708152577249838,-0.008929692018778822
EFNA2,,,,,-0.014636429339358943,,
HBEGF,-0.03713045018531389,0.030500604216870206,0.034924286210102136,0.031699361777937377,0.0034011203455301653,-0.005843835781195745,0.04694707516336366
CSF3,,,-0.012973025860288992,-0.031389895190216816,-0.015484795493738535,0.03319924079682684,-0.021977546684203614
PI3,-0.024606814610565488,,-0.014607798344093223,,-0.04913800591822547,-0.0030368719811241056,-0.0382484557407595
PCSK1N,0.07983335607616492,-0.05827366458002593,-0.040454173677991166,0.05942332379269539,0.019658534990071006,0.00030853549311478,-0.024539448909057463
NTS,,-0.013757228658486885,-0.015945409325281438,,-0.01783171169106482,0.01571880374653302,0.0214559043365471
SFRP1,0.01732772207575348,-0.004386797676558369,-0.0008108842916768759,0.02986747570352231,0.05514697463954163,-0.003659195726643924,0.018940071627012913
CXCL13,,,,0.023835443675410652,0.0045847189347290535,-0.0036685990438283032,
MICA,0.0036282807749744616,0.02228855991020637,0.0423464916485382,-0.0011474358948250975,0.1296025886796433,-0.04410038472879322,0.07384053172157093
TG,0.024442265212915405,-0.015879468459993742,-0.01565728154301067,-0.03568066227028079,0.03359174903239756,-0.02150763491713283,-0.023041776941358054
ADA,-0.01712950232074157,-0.031022101453367024,0.0031167309419873105,0.011585408718279263,0.08673784034564169,-0.020359259634670605,0.13464834033691764
LAMC3,0.05237465774490068,0.02133178558903728,0.021599061753328937,0.037408714036464,0.03626169033121337,0.027516983235566325,0.12101956405021908
CCL7,-0.014877742917573442,,,,,,0.04816667000874692
NGF,0.017233656032833354,-0.01515327205460312,,-0.020726439345258394,-0.014439691104921727,0.03291614919417886,0.03221767754020062
TNFSF15,,-0.01839939437245319,,-0.019989702245780817,,-0.01622797408813067,0.061427583869309604
HMGB1,0.07206133207630376,0.054491763625270466,-0.01977052125975094,-0.019788601668759988,-0.007542742177528442,0.08043103975631923,-0.044278346680638576
ITGB3BP,0.03948621111409985,0.05020820940827498,0.033683475014375935,-0.001466599299540424,0.02440111421288664,0.005141557712582715,0.062447118572362174
AANAT,-0.02158534148284614,,-0.011702020400975989,,0.0012165524621120805,,0.010399113060984067
RELN,0.10073165707613033,0.03466719129875807,-0.009777955247616113,,,-0.019601634035131765,
IL15,-0.03904739774979633,-0.013092262927356586,0.035895607144856206,-0.04700348465970668,0.09611555471528976,-0.029772518297304776,0.018424469510999724
UTS2,,,0.025419807385006023,,,,
BSG,0.055638061823317854,0.04215250562023611,0.045828116066875126,-0.043250326347556045,0.037272009158324945,-0.006836061900413944,0.07401169457337745
ADAMTS3,-0.026916436599319415,-0.0035033873032515772,0.034194114561259446,-0.029300816000540877,0.01885636615746961,-0.020256009393858937,0.03500637124525778
