,ZH8811Abulk
BMP1,-0.013239586274400474
NDP,0.0444642192782813
RTN4,0.010902548768917835
HEBP1,0.10177466280150872
WNT7B,-0.03628851294615807
PTMA,-0.017842429293253286
CEACAM1,-0.020334243620936672
PDAP1,-0.01575638972091683
QDPR,-0.02996559907489942
POMC,-0.022823632610586897
CCL18,-0.014584536077472711
CCL17,-0.01442616164399801
TNFSF13,0.03360026001215688
WNT5A,0.02781993965795023
CXCL8,-0.05187557734576582
GRN,0.07106303395358274
MIA,0.012614316411054543
COL4A4,0.011473408337839955
RARRES2,-0.039772194819765884
FGF7,-0.025642712828708506
HBEGF,0.020597452738225733
CSF3,0.05079324148213047
PI3,-0.03255241787152071
PCSK1N,-0.0605730882128003
NTS,-0.033654733407364426
SFRP1,0.016717905427095614
CXCL13,-0.03240411682997927
MICA,-0.01078459186165047
TG,-0.019168762077753105
ADA,-0.012980612313560787
LAMC3,0.024890419862243007
CCL7,-0.021621491065123007
NGF,0.046858125813739326
TNFSF15,0.059009134489923315
HMGB1,0.002579155512071879
ITGB3BP,-0.005659580144790348
AANAT,-0.018968148490565943
IL15,0.04570340404060388
UTS2,-0.01615276667275945
BSG,-0.03360021649194184
ADAMTS3,0.11559943206324547
CD34,0.030913554443775897
PLAT,0.04497827646730389
NTF3,-0.03256256408809748
CKLF,0.036741130886218
CD24,0.005990536514191523
HSP90AA1,-0.0738968865037248
BMP4,-0.032033428422215925
SCGB3A1,-0.03290882344715873
IGFBP4,0.058273197858694975
LEFTY2,-0.01835419747377923
ANGPTL2,0.029145852657262876
LRIG2,0.061513120148018276
ICOSLG,0.0239135741018341
NPPC,0.023136547686087968
LYZ,0.03227014554721892
EREG,-0.0033590840991944123
SPTAN1,-0.055539218184600274
COL8A1,-0.01525814459510887
GSTM2,0.060369407676548685
SPX,-0.021799783272963794
MFGE8,0.036370849896369406
TGFA,0.00658740422665917
SLIT2,0.024064884336252233
PLTP,0.08713601319191953
APOD,0.030667376192483102
B2M,0.04843310279206069
OMG,0.07257254410000573
CXCL3,-0.0088015323961704
CXCL10,0.05549700769430972
RSPO3,0.020169697312059764
CORT,-0.024654221666292053
NCAN,0.03808249620368711
PRG4,0.014436597998120812
TGM2,-0.06192297949202553
VEGFC,-0.011933700770208779
WNT6,-0.004034260904821517
PMCH,-0.021976757341557015
COL9A1,0.06487841451725375
GDF11,0.020177411537104145
IL24,-0.0163853407014749
SORBS1,-0.03652762090758398
DLL1,-0.029260319676826695
TLN1,0.009936099908006093
COL2A1,-0.03582050276774263
SHH,0.0009903527564587649
PON2,-0.0022682719809885617
ICAM5,-0.04580153433621352
HPX,-0.030584953331281434
SFRP2,-0.0003532239475098018
CD70,0.018480490798287202
HP,0.041441243468592626
CXCL2,-0.0023932441847039554
NPPB,0.05809162690846727
CCK,-0.01421045018745035
SEMA6A,0.0627859318922804
IRAK4,0.02745270874717147
GSTP1,-0.012976429326769911
VCAM1,0.0314582902560566
NXPH3,0.03861437902738544
MTMR4,0.037182185449892574
LAMC2,-0.020144281680329928
IL10,0.054386428038835054
SEMA4D,0.012113086812927209
TRH,0.01069600024291099
SEMA6D,0.026921243998569527
CEL,-0.024813093921183443
PDCD1LG2,-0.010625987004462503
SPINT1,-0.010415935612439267
CTHRC1,0.053988402592989246
PODXL,0.006593265358219896
JAM3,0.012274401754205256
TGFB2,0.03355404437123854
COL18A1,0.012905678660637384
NODAL,-0.024494449659948337
INHBB,0.022663916865749246
LCN1,-0.026053806433911513
ARF4,0.0558008752033184
CXCL14,-0.018763988856648022
LIF,-0.04238300375182237
IL17B,-0.02267232357962498
MMP1,-0.03582050616834006
MATN1,-0.03278321425396569
ADAM28,0.056434944695615503
TCN2,-0.008793793274660358
CUBN,-0.047672962021063116
TIMP3,-0.017004832194877702
PIGF,-0.04173191975150076
CRH,0.0358151511812968
BDNF,0.030536072519011994
CCL5,-0.020290634687095205
GAD1,-0.0007720082304458236
COL14A1,0.05429801760952033
HLA-A,-0.014624313639586236
FGF18,-0.010501376451425185
ADM,-0.0565747271779068
GNAI2,-0.0029745076108162773
COL11A1,-0.0030802509373001603
NUCB2,0.017716794297856824
CXCL1,0.029156929756854646
VCAN,0.04633356783254467
MMP7,0.010065996983737729
PTPN6,0.03154211695961755
PTGS2,-0.039492048733471306
CD58,-0.02450535742081107
TNFSF14,-0.021441883961792897
CNTN4,-0.023383293476226603
INSL3,0.12593854609477032
MFNG,-0.02124320089772891
ICAM1,0.03229657110333823
PROS1,-0.023055889282324674
CLCF1,0.02370428978917774
PSAP,0.01697169767446727
EFEMP1,0.021187235120997388
C1QTNF1,0.02911257928097548
ALB,0.015463763852325644
CCL13,-0.015916975021393012
EFNA3,-0.013008617711400047
DRAXIN,0.019197239575121646
NPTX2,0.022056145687285533
FGF11,-0.03485808622669129
CD59,0.016957813222715175
COL9A2,0.06294020486316723
DLL3,0.02991076111337876
LIN7C,0.014827198516697821
PSPN,-0.08207786602742921
ANGPT1,0.0063886038498407365
L1CAM,-0.007698716527833429
APOA1,-0.045085828938333176
PSEN1,0.017767604435393086
CALM2,0.06871518973273896
CLEC2B,0.027270430417600102
NTNG1,0.04830232931122764
LRIG1,0.058233755122724565
NPY,0.027611080742207948
MMP2,0.04321639094532256
PPY,-0.023529459666654297
ALKAL2,0.03771068270407305
CSF1,-0.006052933547963948
SEMA4C,0.06855668475305118
ICAM2,0.016165151831125133
SYTL3,-0.039842911678339595
IL1A,0.049700732512216426
HLA-G,-0.03510983597908647
PGF,0.030237946105497234
LGALS8,-0.013899835134409792
DKK3,0.02480435121214953
COL16A1,0.02146376592461446
TPH1,0.06588108726954672
TNC,-0.0020759630581663963
TNFSF9,0.040611189826911163
C4A,-0.017720620445223594
CNTN2,0.004510700062482934
F7,-0.0034579651376411232
LUM,0.06079117949538329
BTC,0.09024322769281415
APOC1,0.04159654306860558
PKM,-0.057217629563587585
TNF,0.06796054148734866
GNAS,-0.037434542290244406
BMP8B,0.018402241843615757
LIPH,-0.015916980875269226
PTPN11,-0.05067523938979341
ADAM12,0.05920411848997268
EPO,-0.017286247729997924
EDN3,-0.018934303019036296
CCL22,-0.01956430927660283
CCL2,0.026134770340422782
DSCAM,-0.011463749163873571
ANG,-0.025903339444399476
FBLN2,-0.01928627895931599
VTN,-0.019759364111083116
VEGFA,-0.05042512595547359
SERPINA1,0.05340398072644048
VWF,0.02278205470628146
GDNF,0.021263843494580416
VASP,-0.012789174725797861
ADAM15,-0.043744212931572136
WNT2,0.01809189697965691
CALCB,0.11792823909718546
OLFM2,-0.014097816580330352
MFAP2,-0.05203230155219416
HLA-C,0.02977636474810991
THBS1,-0.0042606681428621965
HSPA4,0.04030719112611092
LMAN1,-0.033013952574545945
LYPD3,-0.009489036092163372
APOE,0.008122974114236377
SOSTDC1,-0.009416494971587048
ANXA1,0.01697342276068677
WNT2B,0.04019301543318708
AMH,0.11682366716436521
GDF10,0.03896848341559568
EFNB3,0.029744484443535356
LTB,0.07953516339230379
ANGPT2,0.04202337552705786
ADAM17,-0.0008235196963785244
LRPAP1,0.04397717084866654
NID1,0.010399002317443737
MST1,0.02026414915498748
DCN,0.028418154453821416
COL7A1,0.024650498036426004
CALR,-0.01873716684076479
PIGA,0.09530591506707888
CD200,0.0404758998540062
CDH1,0.003939513647517301
LPL,0.02540247514054771
SEMA5A,0.0319726810418899
SEMA7A,0.029642199314255265
SEMA4G,0.008045207696576214
SEMA3B,0.04263929257027737
RPH3A,0.009187400445282918
JAG2,0.04211416892128859
CGN,-0.019577771737450483
GDF15,0.012192659939248122
SEMA4F,0.05184370967434068
NXPH1,0.019419030518246193
ARF1,-0.016862819527659417
EBI3,0.07723602864015151
TIMP1,-0.02869662376354002
SEMA3C,0.021745037171670433
GAS6,0.017296685509824817
MEPE,0.06212686253411173
SERPINE1,-0.06838311838841644
RSPO2,-0.02417216157815688
SHBG,-0.009639749786670478
LGALS3BP,0.003352218659323501
LAMB1,-0.014937619822883691
SPTBN2,0.017698386222944288
COL1A2,0.03232198698171986
WNT11,0.001492941397444158
LGALS1,-0.05475843654625386
BCAN,0.045195764742180886
ANOS1,0.058064424626314136
EDA,0.004420509323822132
FGF22,0.1105772738324874
SHANK1,0.03768801694585375
NPVF,-0.01956431058798217
TGFB1,0.027877590603522098
MSTN,0.05404964735361863
WNT4,0.05696079753918405
TNFSF4,0.04353376980968274
NTN1,0.004456190633532077
CXCL12,0.018771153350065437
GNRH1,-0.006923531990379748
FGF8,-0.014495508836647894
RIMS1,0.022065718837071077
FGF14,0.04005879968988611
IGF1,0.043413046560187164
TNFSF10,-0.004438220102773644
GDF5,0.04473357863140885
CHAD,-0.01389572632211717
RGMA,-0.02313237871498242
CX3CL1,0.005169502824342437
FGF1,-0.034442334690948616
ALOX5AP,0.021674212501767903
IL1RN,-0.04459880937427207
PCSK9,0.08364171664294257
NPW,-0.024838095461207105
ANGPTL4,-0.04905741847703074
UCN2,0.0017291139150752755
NRG3,0.008745960682662628
IL23A,0.034484880884672074
COLQ,0.03324500038479639
TNFSF12,-0.016844558058159296
DKK2,-0.020144282621173428
FYN,0.014651682486763356
ACE,0.07645223756719739
IL18,0.04728006866874008
PPBP,-0.020894695047751436
CCL27,-0.0387879066849009
SERPING1,-0.005113260831236641
AZGP1,-0.008104643130657438
INHA,0.044760967282302576
COL6A1,0.0068502369651508915
FGF17,0.0030273568105684046
TNFSF8,-0.02267231693325907
FGF20,0.010974402932776421
ICAM3,0.08257050919634115
LAMA4,0.03517161634082551
DLL4,0.0461622905213262
SEMA3A,-0.015459081625954975
RLN2,-0.0156778520916546
C5,0.051380249642690744
C1QA,0.04077146893107057
COL9A3,0.0058834126685309625
HGF,0.008179388638191567
P4HB,-0.06060556006244214
ADCYAP1,0.021716344660283108
GREM1,-0.0069923097373406455
EGF,-0.019168759897669516
VEGFB,-0.06359268120024673
FARP2,-0.019559479601054162
IHH,-0.020522615951524277
LAMA2,0.014931572774290266
NRG1,0.0848926719126654
SPINK1,-0.0035300547708149712
EFEMP2,-0.0033656260728770317
SELPLG,0.020547581512848148
GDF6,-0.03910222585482212
HLA-E,0.04831473286193015
PTN,0.024517652544135612
CD274,-0.001970319993243245
CD14,0.03390344421115662
SFTPD,0.03797627035407287
SLIT1,0.03231972139471481
BST1,0.004486740564493498
AGTRAP,0.04953468166020501
LAMC1,0.009490699566659289
COL6A3,0.019700812042073256
FN1,-0.010257846527604853
MIF,-0.048322727304007995
JAG1,0.09508945151682674
NID2,0.04240548434815385
EFNB1,-0.01655300008813387
COL4A2,0.028665686772858065
SPP1,0.0001168069974488045
PODXL2,0.00226370971246872
FGF9,0.10943950249362869
ITIH2,0.018520891737959105
ADAM10,-0.014278369494892746
CFH,0.039803605532287865
COL4A5,0.056472815655780446
LTBP3,-0.021527738228702627
GNB3,0.01900571400145549
COL6A2,-0.0052054967546255795
GDF9,0.020596792802880827
NCAM1,0.011447080719537464
APOC2,-0.0062873554813857365
BST2,0.0057658334681221345
COL5A1,-0.006921447757424202
CALM3,0.018503523301404395
THBS2,0.023189664491056583
SERPINE2,0.014381410104988175
EFNB2,0.015510858224418757
PROK1,-0.015677855569716407
