,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF304,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
DCN,0.02069773965303151,-0.06444250467375383,0.015124818990444709,-0.01164932230084476,0.0005858121251216244,0.12493520113486888,0.026509227685838695,-0.014468702295699607,-0.010346204307248384,-0.004702104430363234,0.0973957956899294,0.05855155736269331,0.023377430957561295
RARRES2,-0.009976245484130779,-0.09765596341792639,0.008450147888383195,0.002544367100312077,-0.004654497722421947,0.12811671140395486,0.011248037968046201,-0.056126175963108094,0.044367213637807046,0.04729200313467259,0.02043049263418247,-0.03149681022130703,-0.032740551394135266
SEMA4A,-0.0072106364773583155,0.043792398453580794,0.04179116734012084,0.05819071829771686,0.0832550518287689,0.0013144706914191445,-0.00375927443502696,-0.03198849440870109,-0.06621346181501456,0.049773117136262014,0.05944552469917993,0.008803582199861267,0.01567189761013413
GDF11,0.04585262282751974,0.06191479689777013,-0.042574579247485415,-0.01964083573100071,-0.029507489465349052,0.07420985153018687,0.010437041143191944,0.03269176443969684,-0.007789820731241756,0.026725236134446856,-0.028508104016884566,0.05783614834403339,-0.020889448548933615
GPC3,-0.040117366447798286,-0.03502645900237758,-0.01597858855311204,-0.025875962789321846,-0.023160266484927042,0.050305333535416615,0.03799026210168315,-0.02402525265371383,0.008729038501389235,-0.03258979187837648,0.04294772254687725,0.029155943672271006,0.02540374616813954
OSTN,,,,,-0.02998459355432028,-0.02516337075526278,-0.027745413330383637,,,,-0.020023251258099166,,0.018322242427053905
GRN,0.0056457688333077325,0.09695794694613552,0.08678601840870769,-0.005513972828724905,-0.001523321865554443,0.09211048193233697,0.025517982745145152,0.04589447989506533,-0.11664831770435678,-0.019180760028212767,0.07294972713913564,0.09601527919365795,0.04895230874245285
CALM1,-0.08016541468545488,-0.05206884870679905,0.040387892549466994,0.016487050403417424,0.013326687765937083,-0.1605566455555694,0.005419021282881422,-0.10981133594165532,-0.10369815096809902,-0.1036085691944726,0.01131814762702943,-0.02506402535814242,0.05278499415294098
ANGPTL4,0.05707184788051931,0.016145813462929617,-0.06147846117563551,-0.006571096887253098,0.0012888309646086097,0.03595272125105455,0.011594269526959229,0.044910245141045864,-0.04083917453510803,-0.012146127911538056,-0.05044238106320989,0.05891592126344637,-0.08647791710824661
BMP8B,-0.004236976291739747,0.14333003477775047,-0.004899779548904935,-0.007743338921731217,0.0019201960697094735,0.038021154555416374,0.003962494692607083,-0.037281210226287685,-0.07669913874638751,-0.006963504256431525,0.028384403827024427,0.038639887756150376,-0.04544839814341445
TNFSF4,-0.027978357651236633,-0.055244855771277135,-0.03012786846745465,0.030687251090798773,-0.002517766690389753,-0.03853571886141062,0.0711756659438592,0.020942589091722075,0.05045518075201176,-0.009301423627131674,-0.033144007301867826,-0.029370853890560166,0.025935193436896452
RBP4,,-0.036380210610358024,0.02061836458632655,-0.028710319905318776,-0.01954481089246592,-0.09603930340721314,-0.013032833620883737,-0.07634334353702102,,0.1318202383478858,-0.02694508642577692,-0.036227721158124844,0.005799521550914812
DKK3,0.028338825956103108,-0.01455664061453346,0.0061417839391141,-0.02319318326829417,-0.018117030829725652,-0.13807729031435598,-0.015328121493281116,-0.07251886760546603,-0.05964586542979243,-0.01668472699240306,0.01793918968765097,0.01317677265736637,0.034471042091241
COL11A1,0.05772806534827344,,0.03665543228179032,-0.023267265441328556,0.015469553838193312,0.009693975669284137,0.029308360775202522,-0.0137228890125855,,-0.0077502897342873476,-0.010961812768130023,0.012154721103266965,-0.035074788804654505
COL5A1,0.0888274782856233,0.013114140118508885,-0.0011359474226698206,-0.007728944918051127,-0.04198887770345738,0.12106910298494768,-0.002062096717380168,-0.03040374518028795,0.013695563234314072,0.074803530807446,0.05265452746380456,0.06616729685251413,-0.044543817073453465
KISS1,,,,0.006154887906427734,-0.010347719005495722,,,,,,,,
MEGF10,-0.02919859640827457,0.01745289691578201,0.011660134569782007,-0.02814821422855822,0.03847331962688484,-0.0140917378258899,0.0016327082721431336,0.01406359470172749,-0.08396678521898338,0.009743941850816493,-0.034628965335173165,-0.02896632861279252,0.10625536540348263
CEACAM1,-0.018223341780487096,,0.0982822886396351,-0.029821420360127984,-0.02357697727288979,0.03721875672407603,0.02778659385591164,,0.05928306380549648,-0.03907913694705212,0.006245986262858158,-0.009081689928520202,
EFEMP2,0.027475166905874367,0.03651084500326435,-0.018682755938233105,-0.02864324332039359,-0.08226616194009176,0.12176089280830463,0.03880630699211411,0.013446403528768934,-0.08635150742474966,0.013055237523236674,-0.011419667731547248,0.04085669690578061,-0.09051716857809226
IGF1,0.098341817726608,-0.00803368691919281,0.014137428452931684,0.0089626197275108,0.010535144447672519,0.008192810869220133,-0.011083407705254084,0.04427672491889368,0.05045660039363563,-0.04258546431170583,0.03050011198541141,0.042724527157252556,0.03915055988891122
COL6A3,-0.021452584852415205,-0.060495035443389585,-0.011782018304507424,-0.007448539370215506,-0.014071945340700947,0.03555526219045018,-0.016873702636131003,0.010032664361548689,-0.09536466234178531,-0.0744515604920107,0.01298819126517876,0.06872059926494418,-0.05465597381745843
RLN2,,,,-0.028696069544051243,-0.003138838908710609,-0.02792896175098156,-0.007637158475164464,-0.029443976863480447,,,0.09399161101726018,0.03951299913067952,-0.02941495679912002
WIF1,,0.045514623694274274,-0.005525285567268087,,,-0.09679951500770288,-0.01800538525295491,-0.052082310810301236,,,,,0.01857424933149795
IL13,,,,,,0.07325684769361622,,,,,,,
PLAU,0.02454989579464522,0.020704351375204537,0.008747073085008234,0.017403961818534923,-0.01971143346285205,0.16283737503430495,0.02665675979010534,0.011056088589979501,-0.01427784151039745,0.15364267353358416,0.02881707079246972,-0.00502659775639742,-0.0813041754754378
CXCL12,0.004472592909141332,-0.02096527364769143,0.055562584022012314,0.014409575841096273,0.03595673728138218,-0.041321866410464786,-0.008383161222057138,-0.028175016346887318,0.017413606054714606,-0.05314266590777596,0.025756177442565715,0.06853431208902286,-0.017638875047264885
