,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
PDAP1,0.012092892398488481,-0.08066663258105929,0.022825594455513368,-0.02682096868308011,-0.04394787479228665,0.04777508284625827,0.06541771543647286,-0.018413516899137675,0.028426431608944563,0.09262170879684678,-0.05949870467134872,-0.010399081379852843,0.03357911927388121,0.008238842501113867,0.028270206347248177,0.02572060683467809,-0.03585003124287071,0.027955821242499842
QDPR,0.030605331070729345,0.07171226226681086,-0.022710116002239756,-0.011459026068207374,-0.023794438651373036,-0.020383055908558895,-0.12263147011576621,0.06114440644516865,-0.007059415243977271,0.052276296927064224,0.0249193996403134,-0.018280215442861982,-0.01632323076292358,-0.0036854307095519857,0.06125337370566303,0.01911763288035606,-0.002588057714516811,-0.048643786916393525
POMC,0.011251930305416002,-0.034143247886661884,-0.003006111775660324,-0.04565649176053532,0.055589406618256114,-0.024748715202142252,0.11028647725688519,-0.020740231322290414,0.07515123577399747,-0.054698766822445205,-0.06262491558124406,-0.08798354850157583,0.02628261106583184,-0.044601849808602004,0.0718544538739825,-0.004417597825408858,-0.010493803494608584,0.009870282328981954
CCL18,,-0.039454105852477515,-0.025708309439151762,,,,,,,0.07955216322551555,0.0784536844875498,,-0.021922625483520388,0.04279478988964161,-0.044619097090575606,,,
CCL17,,,,0.03448881288031086,,,,-0.009821383152793118,-0.023126710649508053,,,,,0.006231803652747783,0.02138557486564209,-0.023727233322154945,0.03471809124589511,
VEGFD,,0.039702752808678826,0.0019651442699685235,-0.03165968080143653,-0.0012536270300321252,,0.0600191998194237,0.021966029012831675,-0.016963721942567452,-0.014188083844503754,-0.04298087687154845,0.16246832301278932,,,-0.018272034012226886,0.015515592339319192,,
TNFSF13,,,0.05061638215902179,-0.004473781965461058,,-0.013221206560253853,,,,,,,,0.06618390027016606,0.057013223273447024,0.01491702125534791,-0.01093621240610273,-0.026444428863177882
WNT5A,-0.018838566714856862,0.029436283532673753,0.010899213789783964,0.020271775015606935,0.008589628192682367,0.09456119424381518,0.05740701560415638,0.026274172134829205,-0.001282472909752564,0.09564269617714027,0.08217005051333022,0.0017469683470535064,-0.016411948681021693,-0.039968935457348614,0.02659082330779738,0.042728339743979465,0.05003497201436542,0.061166048513298446
CXCL8,,-0.08337041098861114,0.034673667050346,-0.04843784430256851,-0.023536522084334443,0.019887612501300896,0.016792447328206006,-0.0030840127512533214,0.0018575664824227605,0.0037122020104508858,-0.0316479225613373,-0.024902086558681136,-0.038598233732774524,0.04021791124508691,-0.057954443829835244,-0.0026190264223579234,0.025511467869200083,0.011546521903767561
GRN,-0.044388954089140245,-0.03410842962087127,0.0010611558295352988,-0.03912590349869716,-0.053948218507939856,0.01447467657501071,0.1423513673923295,0.017739048515615263,-0.015723535376084587,0.025192284696271307,-0.0020610987099550946,-0.08432163043814637,0.0035600137851464347,0.042194855095269865,0.05322021627482792,-0.03459887830990519,0.01594945106014353,-0.028185330286812166
MIA,0.2034124589159622,0.11743539808942785,0.05830805855560365,-0.028440864547691912,0.06933581098101224,0.039664534821288656,0.009489948370420232,-0.011026810492459726,0.040585959398198715,-0.0022431634715460802,-0.058126367362973864,0.03217590474103282,0.03525766672816484,-0.022495522515727596,0.009164782413185836,0.037934620071780306,0.050551502574103575,-0.03724397328000868
COL4A4,0.06337728371703452,0.021260273660364985,-0.01902225909690371,-0.025632132952543633,0.006957645510805672,-0.01257939392367759,-0.019493071585100268,0.039549838950116635,0.005018208060024411,,,-0.007933136623698111,0.15451670871716963,-0.01840473637102339,0.10089147922292702,-0.036549884941259464,0.011074473502546549,0.05593591132132492
TAC1,0.08209172596234313,0.06113357700329879,0.10721327315130955,-0.05399111046189547,0.027499994313936016,-0.03991747140386327,-0.08532868855790679,0.00364839390651564,0.044890092491429216,,,,,,,,0.03865896566402327,-0.05291798066881125
RARRES2,-0.020673056010337316,-0.021690790418077324,0.02395215551997879,0.0565827812072168,-0.061908519141982206,0.019221132293469254,0.11225607797818661,-0.016528107001102077,0.03717180354977919,-0.0018042059227824153,0.019798318384962026,0.08813868799660882,-0.05750954858616009,0.02417145673610529,0.011213517153202185,0.012537272856417701,0.06033783846750215,0.03530241033795459
FGF7,0.09288654456116971,0.014983388630157114,,-0.01976469829945478,0.013402399432058251,0.009425490328354595,-0.020597158517761588,0.01650666129502714,0.07745577048087368,0.01693575719905224,0.008125015183084427,0.10345195290889488,-0.029734936307135196,-0.02965903298806435,0.014984898838601981,0.0039020913468909846,0.03775930004645023,0.09091975966533251
EFNA2,,,,,,,,,,,,,,,-0.017366345507879265,,,
HBEGF,0.0063735530664096205,-0.029006819990080264,0.035168415952071375,-0.03949604615486963,-0.03925057878201875,0.05932309849530475,-0.009995092133615808,-0.01163868450970673,0.01244140362133371,0.0428763237351862,0.018089130032827555,0.04321323455157865,0.02037530333881315,-0.02435621888108982,0.05484163125405503,0.013318336220394921,0.02508690083763725,0.057224081598603586
CSF3,,-0.04474991415219871,,0.03606402098701876,-0.014846003385784031,,-0.02062329454199874,,,0.05874364464712957,,,,0.028095412595427017,0.04255700104526119,,-0.017021977358401944,0.032638620881913376
PI3,,0.007009571429944508,0.025015690901176724,-0.0035887729513610954,-0.03933766508756234,,0.04339860036468323,,,,-0.04132170177781219,,,0.03686514786560122,0.005316652121753103,-0.02016015453149855,-0.036983101802213036,-0.0007229150641659254
PCSK1N,-0.005464170557478161,0.01533203767001417,0.037703021377442074,0.005007679908808004,0.052929444121076474,0.024612288551040515,-0.025981027963916204,-0.0021772148871742024,-0.0327994751366524,0.02419170955516076,0.04808058471016455,-0.012610301594594022,-0.01674888430095533,-0.025427185914438145,0.027988751004176925,0.09205720063814998,0.013784350657032969,-0.033573760188365054
NTS,,,,,0.009153859994807098,-0.015356581839639628,0.051673788411162276,-0.0063264921642960945,-0.023749590005063558,,,,,-0.04191252635137851,-0.0022244898209410006,,0.05952069954978864,
SFRP1,0.022370038571248797,0.06283259565971783,0.041959950675862584,0.10745415500444085,0.009917394645112427,0.05148583556676361,0.09546811030937641,0.005859021687805507,0.002633352123023461,0.09672438425361325,0.037207681551826195,0.02531170633982116,-0.02489847505518775,0.011435133149777461,-0.005296048101003178,-0.007081723614239259,-0.024621475228127312,-0.025881021284417695
CXCL13,,,,,-0.022242153140431254,,,,,0.04336235845621251,,,,0.016094065055611083,0.014506873829603254,,,0.13347793800950053
MICA,0.13639225485769882,-0.041459672050716406,-0.04820779375378725,0.010661099151805829,-0.001943165274158845,-0.032594848659386715,0.09613793870642201,-0.026784722580934825,0.02150750851879251,0.00814778069661294,0.03134375454194919,0.07766974442354342,0.08660163895621094,-0.009956526323487544,0.009714124890710591,0.03975773910442621,0.04080709896879436,0.09765659471469747
TG,0.14840605094692555,-0.000759194468847434,-0.023316233299769836,0.03930723763440092,0.07914117669800069,-0.017725543641773773,0.006463355710707795,-0.022459416497317433,0.06770671210717753,-0.002094848342604242,0.0674499353623735,0.060493310223329974,0.04064641273742615,-0.0059357312334850955,0.036975411572207524,,-0.03319610266134886,-0.027789855772390328
ADA,3.560472206712375e-05,-0.018188107174052077,-0.007244901096626371,-0.04716631143656588,0.041432235956052776,0.17398872132661025,0.006873069464773438,-0.015078230859525579,-0.02718174687432204,0.009581981769629731,-0.03732821080390513,0.004018072536528379,0.01604561452298827,0.03891998750323671,-0.0074056218256803134,0.05797036409610241,0.07152720179221915,0.027264927514375384
LAMC3,0.024309277272826006,-0.04777656512554116,-0.021914936784879012,0.005143178606984794,0.003328221427317982,0.07011881277602183,0.12734355341260603,-0.01933213820126063,-0.018122589035876453,0.060387947740444335,-0.07257413473886634,-0.10060779864215355,0.03606751168788822,0.04964027679391243,0.022093795726061724,-0.026106429738797572,0.08312158260994867,0.012720675512360823
CCL7,,,-0.01635265658382963,-0.019345747465226285,-0.00419559370693126,,,,,,,,,-0.02692671200374932,,,0.07319994627832682,0.0071277575963215505
NGF,,-0.025781697626447917,0.021396585964508948,0.004178249662797842,-0.03147642603456009,0.06877068495501079,,,,0.05337356582467884,,0.07359346646972599,0.05188905153012,-0.031098196718047443,-0.017132912607365804,,0.06228023971219121,0.023973474450895437
TNFSF15,,0.097368867280158,,-0.02154243599091748,0.012770324877241319,-0.02053842474342207,,,,0.05878554916270799,,-0.05144859121604784,-0.010206422381632208,-0.009422051002074845,,,0.12056522108133505,0.0846718078178216
HMGB1,0.07593412283591487,0.08260244047408957,0.000227947660841663,0.01156480448405717,0.005895767698128866,0.09046253568038212,0.06934902945709834,-0.02637144376302267,-0.009218629245041854,0.1055488051719822,-0.06539150121692723,0.04809372573369831,0.04557373825399931,0.018126460267884986,0.08076627985815418,0.01859191340471128,-0.04663631997726362,0.08588434972439633
ITGB3BP,0.0022037469560146697,-0.02662666647976859,-0.01661447900769489,0.005767365054054382,-0.004705509274073593,0.057433756734315354,0.08418600777217362,0.00808836588453638,-0.022469768581432095,0.01201799266802763,-0.0012901321518471102,0.022619423734361006,-0.006829453236469799,0.02380928941937264,0.015665048322016182,0.09649184382298319,0.04767350824858514,-0.05746349432908747
AANAT,,0.0036632478596621163,-0.023725216820136147,-0.01960141562311195,0.09301587401366104,,-0.01860276978284155,0.006478671446770567,-0.01929266225620121,,-0.030062929106330426,,-0.02283333339677793,0.05105613965478823,-0.00618898403788356,0.04310731694258181,0.09128359862706725,-0.01898300631865509
RELN,0.10805092394762429,-0.01791405713167745,0.02990626574879656,0.018537626450548007,0.007986797689673487,-0.007629183719413062,-0.05458636334876356,-0.01913170276738363,0.023611943933404198,,,0.13068552100355807,,,,-0.036703767644454335,,-0.013918813107518132
IL15,0.007763737644872307,-0.04533844441332784,-0.020513988654932876,0.02295332911701197,0.023129395113831143,-0.014614310200187108,0.005192482908686174,0.0017818241109651774,0.00028999206986201514,-0.003118278251148644,-0.018508994429808183,0.004871792416100069,0.0009615488864389724,-0.023675923010337576,-0.010963703260547335,-0.02282932907219672,0.016179514258466775,0.009504216174815401
UTS2,,,,,,,0.07729179399376292,,,,0.020161994522822798,,,-0.020116137918107985,,,,
BSG,0.024719616872777222,-0.016643292452860267,0.0412359971808804,0.0035853729472706286,-0.03829035277803855,0.000574919044300222,0.0023149495512299087,0.0206049585806541,0.018863563208388112,0.02985847496471817,0.048220520649213935,-0.06374139189037992,-0.028758093342207476,0.057710717033354786,0.008247900980895452,0.07702195119084007,0.08776130949584818,0.025017635608046138
ADAMTS3,0.010922206987545414,0.07999995910590194,0.0589607100537586,-0.019234777515638242,-0.04260957625812937,0.08455463738870088,0.17639802233623705,-0.0027628134437485984,-0.0024983972983613108,-0.00721845892476784,-0.03380235237743403,,0.07907601580475433,-0.07107863187961762,-0.014733038433772383,0.012819263735240756,0.03525209671122702,0.017009822361522688
CD34,0.06916483440346595,-0.006380542315499779,-0.0022205689889549917,0.031218799115189995,0.03760164995609702,0.04904973121454231,0.05488149719237087,0.018434750032608638,-0.019832310840332587,0.056855727982344145,-0.10761785434999806,-0.09461253148841195,0.006430119378052651,0.012858622097610616,0.012510229286633147,-0.03176835333582506,0.028289907343174017,0.03209839396071797
CCL23,,,,,,,-0.021166999017534285,,,,,,,,,,,
PLAT,-4.3842636213444406e-05,0.029144486484364334,0.015195555212016185,0.022425154598755506,-0.01734907838373795,0.0858031588426567,0.10047493203183666,-0.023226607717214638,-0.02674079416530555,0.08344178719625997,-0.017602921020915034,-0.05204910727030544,0.0350756517275084,-0.0014366981849124904,0.045136162699306454,0.02103376114458012,0.06167257606087293,0.03285475740834699
NTF3,,,,,,,,,0.0338125733862018,-0.06441845611664736,,,,0.00608492952302339,0.009652856888386251,,,
LTA,,,,0.023104917828481075,,,,-0.019452667731196024,,,,,,,,,0.04068819052749592,
CKLF,0.024496512946470282,0.051730733802432385,-0.019259923978083137,0.04296260733838093,0.06636086749235097,0.0330406916532426,0.11093020093244599,-0.0217979347891383,0.0018630360380038952,0.10741291798713348,-0.026440901438324442,0.0501366158322114,-0.008827063314405775,0.006102690245129017,0.04986152975572391,0.00217920400613383,0.03669937462567417,0.006802718085587593
APELA,,,,,,,,,,-0.053306454463168416,,,,,,,,
CD24,0.1040582765384056,-0.010226389428378533,0.00986060953207347,0.06528087014868074,0.03093475702312073,0.026266641411262604,0.0930710265533259,0.05890985862875678,0.030313322605701434,0.021143621679341647,-0.0328389936774182,-0.016488546046947578,0.010706176695176218,-0.0907579403415971,0.0019254778579259025,-0.06472587979314255,-0.01228290601393653,-0.04027883276358044
HSP90AA1,-0.016875175811334523,0.019492988068815973,0.044668524937531054,0.10603460062296736,0.023032713458399235,-0.05743468256739271,-0.10963605692257569,0.03606433255012605,0.01359843043075915,-0.022958730115818043,-0.05987139053203295,-0.06408413045528592,-0.011408049718151188,-0.0032983874569469966,-0.04105233427226851,0.011458611405574283,-0.043566358845746694,-0.03404209573694597
BMP4,-0.02247957370206304,-0.013888319667525175,0.02318818613266769,-0.019462998296610544,-0.01920592735476021,0.08713360843944551,0.015328482168604454,0.016650408766959487,0.012632932440498776,-0.00279112749783052,-0.03926717511877251,0.0502372156202251,0.024696220717755207,-0.01815762782246136,0.009139407764318895,0.08133495248753964,0.1120737004816703,-0.024052031015029056
SCGB3A1,,,-0.016352654948585822,,-0.02342850935854616,-0.01865542544381212,,,-0.016273549308644223,0.13252689569963932,-0.04298083509025706,0.07453766842427355,,0.002138210410260005,-0.020871546351789054,,-0.013918744827622677,0.01746618582941921
IGFBP4,0.11932643120854898,-0.027023448750384624,-0.03421169388879917,-0.0381095985834027,-0.020799291829321682,0.047168924696920744,0.08121702586564236,-0.02867016451155223,-0.04168096794863666,0.04300809975557568,-0.11643521821689322,-0.06190703791798509,0.13086653017328329,0.048934225433531556,0.02229147185516771,0.0007636718408752459,0.06621867380941414,0.03024330491149441
RSPO4,,0.07946772069392193,,0.011123907092299556,0.0548021944131816,,,0.06265670333392166,-0.016273546928269506,,,0.04670904751063472,,,,,-0.02042576029414683,-0.023936819033805085
LEFTY2,-0.021626989497537587,0.11064340087332437,0.005758567158634154,0.06895038915650326,-0.006436892511073825,0.12104874030215577,0.15141676329325082,0.00616617939957834,0.030458547574641382,-0.039977660041193144,-0.004218985569660127,,-0.005615638984504461,-0.022857729281844288,-0.019968177172178102,0.044587505902154954,0.11427702786863753,0.022146730394465238
PF4,,,0.10280255547632355,-0.016878783529458714,,,,,,,,,,,0.08459304211473528,,0.03960157633103934,-0.018751064806638955
ANGPTL2,0.0047711542022596904,0.027833833739174897,-0.0046030709401922955,0.033319903619323424,-0.022638424042375916,0.08197319585179683,0.08914240662228261,-0.06368518125076526,-0.006487147630278802,-0.05833626584551319,-0.006377939426967558,0.004565601671567406,0.023452891608011363,0.08703754132236595,0.05222259471958577,0.020416916717717577,0.07189300199930505,0.04345288258697994
LRIG2,-0.015903310472334207,0.10524766489123487,-0.00527658502692231,0.006754881099189805,0.017411761069804136,-0.008687392648758629,0.0721795682744012,-0.027116862066171574,0.03689856541307495,0.07930990602652213,0.01897220805051268,0.11016180376934395,-0.08061686617263573,-0.0339040205407596,0.056829881898724614,0.05655468475749222,0.025726329730513482,-0.029311521141636723
ICOSLG,-0.021613536363617812,-0.05247706859071044,0.02935140645322984,0.028803586576196714,-0.0636152605251296,-0.017489354023289765,0.05788988143028211,-0.061760839707870496,-0.030884153116749507,-0.010191188652708929,-0.06264877793765855,0.07881600407720037,0.009491929615606683,-0.004384366692424399,0.05872911954700482,-0.0090941244152954,0.03598704717552117,0.0568777704727175
WIF1,,0.019363403104263398,0.02749990856205001,,0.03663140575314582,-0.04504772906596046,-0.0708001406794432,-0.017458896353757247,0.0556085255783277,,,,,,,,,-0.01988426921790247
NPPC,0.07692797111682775,-0.006649574804868107,0.007180898745528191,-0.026183155670663285,0.04977110955618228,-0.00217794569914855,0.03712362948503691,-0.008733201393607384,0.015606413604677778,,0.03494634201734873,-0.04086843896184717,-0.027340539703701143,-0.040196725229475504,0.07060087597783643,-0.010079265149130368,,-0.0009935190003741074
LYZ,-0.01949216819459784,0.05899389243065458,0.004799817045383464,0.007712983566195075,-0.03872408258935665,-0.032345066331433,0.0945275206076639,0.024991643450252277,-0.021289066298232105,0.06861028047161385,-0.010439575895015775,-0.028240673362740082,0.013906439434643706,0.04512457598416952,-0.002571675082751142,-0.005610718207668814,0.020960175888400465,-0.002346879218011192
EREG,,,,,-0.01822243230878415,,,,,-0.029333563433187455,,,,0.04108813432395369,0.05262527440261495,,-0.038359576142059565,-0.021588030272684616
SPTAN1,0.023719782404492167,0.14664920614413682,0.020493387871198147,0.010847641998411593,-0.04443056844937022,0.02953702764195409,-0.04813325384461385,-0.024131741182057912,-0.017655230092918847,0.06775999836007315,0.013409097386201349,-0.08309993539141299,-0.00841339795720046,-0.02141883502184923,-0.009300232264720347,0.020152478366755596,0.034697742309230784,-0.06355919259131401
LIPC,-0.010661065140502642,0.03586894295154945,-0.020767482240572753,-0.01071104273052528,0.028351202942250887,0.02872268654705435,0.06818458710433017,-0.015111940765133912,,0.016527960664102687,-0.0387122959366845,-0.025251017338071773,-0.004119538159601362,,,0.023752669651179406,0.020051865868868472,0.0877973152251754
COL8A1,-0.02499448119163559,-0.08970792595418332,0.0013803184636151033,-0.06803776812688346,-0.022546445140019872,0.1305413816575849,0.034883593580126264,-0.0352282249812786,0.05114876367654361,-0.07470442404928383,-0.015732744710766213,-0.00934320534751952,0.03192692948029936,-0.05815676846771732,-0.0012162594808813078,0.03367118252220693,-0.012415921263793664,0.10297300845408086
GSTM2,0.016528470539922097,0.011069769632763493,0.08121236868505784,-0.026876948330277182,-0.004315081433613699,-0.012358367129289179,0.013697940551235402,-0.00936897152521037,0.006748104072313589,0.016344002230286245,0.05880084192741575,-0.03271478076345114,-0.025069247908152983,0.07282089652127269,0.0012099547674314995,0.03819200621875531,-0.03902332280489743,0.011106805983205174
IL4,,,,,,,,,,,-0.03700526028736272,,,,,,,
SPX,0.013117304502401488,0.10482991637187408,-0.0027846091445642104,-0.005688935287105091,0.0002341389561170169,0.03737401864992798,-0.023217502369030366,0.029520732045622347,0.019648798203595042,,,,-0.010373261450440827,-0.027148751405129255,0.02138954397728869,-0.01902461551930158,0.05528232462609841,-0.016012978526135875
MFGE8,0.04135219442484503,-0.047487477029757315,-0.015752272639996553,-0.049627572607024065,0.03600989432584875,-0.034423709838436824,0.023138792679586174,-0.026254622754984865,-0.043588711642778374,0.03423691775237937,-0.02309433914936715,-0.07393411090742691,0.04259909403919373,0.01262963626575075,0.02688921248148898,0.024866396504398737,0.04006146656207463,-0.00010375602646682762
TGFA,0.04825633134884622,-0.03749952996375543,0.0680626468189962,-0.031221002588713864,-0.018288797036550116,0.021549621378455425,0.07246673508694906,-0.00977118011122724,-0.006613007431304015,-0.0003726988049596921,0.02403357297310219,0.0813827844976193,-0.049143952132256044,0.04544740108850773,0.03583282239331695,0.009437788076013899,0.06384683329429686,-0.004874300257897114
SLIT2,0.03995495237399242,-0.023306330635511872,-0.009390392768684237,0.009194267272762645,0.08104513365140961,0.07186711423306727,-0.03632542249735764,0.04716129756076494,0.019052996629596326,-0.04563833649062912,0.020596336384232895,-0.03735494168406893,0.060179092543077406,0.06291951349415283,0.049919001705258634,0.035980868341607665,0.04505613591945891,-0.0005159709926463517
PLTP,-0.012841402001292263,0.07080489949521504,-0.0058176873445585,0.017073326008674387,-0.06386468942795673,0.015021263136949639,0.09239645166180596,-0.00912613748035257,0.03254156635683774,0.09303196356123086,0.007001874002439583,-0.06182811780045312,-0.08282441673260213,0.04251306601494149,0.0754530695871274,0.04531449440781116,0.00740202740383619,0.0011879683488052063
APOD,0.006462835220093854,0.07377215634010209,0.07502089398657227,0.018465364272837403,0.011797512753014553,-0.021007551944642756,0.019845037821498716,-0.006188390536916779,0.021588271382754733,0.023604353168741755,0.04771365846503805,0.024469108313121372,0.03225532644233863,-0.011649297654623806,0.0648677882212548,0.004098477690718884,0.029657799675844386,-0.0277255464564025
B2M,0.07458627022866743,0.04711706650928383,-0.013205731471500223,0.06069880173530463,-0.058220518271448245,0.062389775213289686,0.15316169089618156,0.05503704464387833,0.06585335085157072,0.0832009358594995,-0.07714057655433587,0.0008877202851652243,0.0883808350986173,0.09049416765082313,0.12538470901052137,0.06218675451632592,0.005455031191488027,-0.016621800988751895
OMG,0.03464560631064417,0.12548207479320964,0.03590206775922494,0.026367722463196196,-0.011190496631815386,-0.06758549202050122,-0.012634699338508715,0.03503567439313715,-0.04986529637541063,-0.02960553328367386,-0.07773817959058224,0.07835988726469453,0.005491365420948719,0.01055403944195016,0.041536112806629964,-0.024567587621697282,0.10451441586956546,-0.02032126766213182
CXCL3,-0.01759020246352151,-0.035963306201773564,0.05470201882784444,-0.04292649427556068,-0.008863861764692931,,-0.008694691187961259,-0.026592499256997273,-0.017409255364798638,0.09278977443062345,0.013665263200019657,,,0.03643584971425953,0.008330183765026864,-0.020668161885449975,0.011464451208219014,0.0415260146231053
CXCL10,-0.04807084130585975,0.12116644678518693,0.02380361851227629,0.023429371793106873,0.019327930021724272,0.03481037075866001,0.12662634474815743,0.010629168108077727,-0.015057203181886697,0.08645722259399787,0.052809289408961624,0.09882535409080112,0.0008041239781568217,-0.0278052845069409,0.09407076009553544,-0.027844422684751114,0.010548010565254663,0.0058561040132871275
RSPO3,,,0.02426580022374135,-0.019601414174789264,-0.0124176678621649,-0.030250732802931706,-0.03054673438368485,-0.0003986194166754143,-0.014660159210379737,,,,,-0.036449086857602224,-0.00995538421978843,,-0.018101455055368067,-0.039476729022411575
CORT,-0.02184296146329537,0.04705026970030105,0.08985907448308618,-0.0023721550534091724,0.025791973407070894,-0.022825465950184805,-0.03138820245693295,0.008451554197789266,-0.008440436210196642,,,,,0.029502074471848327,0.056051917059011976,,,
NCAN,0.03349818348729833,0.18151380710616885,0.0007339400676058517,0.009003681802353848,0.06234157925946701,0.02018532954213581,0.058772293727813854,-0.015681509958468537,-0.02690060429820164,,-0.02861347027796722,-0.014729431613968925,0.005979731613980894,-0.004965308274280743,0.0786613676934031,0.07519142614022836,0.02400919093877967,-0.046734613492070434
PRG4,,-0.048191810289533565,-0.011042250222242329,-0.01934575047997385,-0.01874439421639309,,0.07741031027809442,0.0010573632654000177,,,,,,-0.01410586529407797,-0.008096416795208141,,0.02496119023197202,-0.026098927617078774
ZG16B,,,0.006855835069393554,0.01608792726575444,,,-0.02856973431425419,-0.015456910396085143,,0.022886154294201988,,,-0.025383022334965203,,,,-0.022570566377601516,-0.015996581385738545
TGM2,0.016249820227018787,-0.03864938326281524,-0.008942052533409779,-0.021651676702588805,0.01896019425912579,-0.024489704473614714,0.003708543202436828,0.033257658651542364,0.030301062834085502,0.029377713955854725,0.08282058506783373,-0.060728147588592254,-0.007589943602271418,0.05218222847579584,-0.016269955711222164,0.01854480230701004,0.04762995990869108,-0.005327290698336274
VEGFC,0.041101278709158,-0.03457858606432276,-0.031224998332567217,-0.03447930736835141,-0.028853833990860615,-0.005173411482965052,0.040837649032339114,-0.020998985217462098,0.02150708848338264,0.037091668194021064,-0.04194805484738166,-0.057808454894187095,0.008516154532340345,0.09464358186137602,-0.007966413777946494,-0.027261646099965897,0.05987500069817316,0.04592831467377731
WNT6,,-0.015124391648259645,0.03965726829309165,-0.004000914452465564,0.03257560606122835,0.15481014378159041,0.034932349258408636,-0.03439880277512152,,-0.023637087137613304,-0.0469251861645427,,0.00572902854090803,0.013785881921020425,0.0682557659379749,,-0.02725859767770971,-0.016529267892196477
NRG4,,0.005398224757762555,-0.015061370815176408,-0.023544663322374825,-0.026698938309265695,-0.018350260868947366,0.05045672123974572,-0.02969522756751014,0.007768018743134702,,,-0.0358011932565278,,,,0.02299634758441032,0.07678530161698871,-0.0248574836684584
PMCH,,,-0.017359040406122177,0.044427768703332496,,,,-0.022624635727766105,,,,,,0.15028849427081237,-0.005421103353115276,,0.028568708703681674,-0.03183358526078698
COL9A1,0.01404339028271359,0.07135512804048902,0.019486531067326444,0.0942635464190083,-0.01461969299442841,0.11351052475151512,0.13283618867102992,0.03803115956288224,0.03164535127103266,,-0.04430691709380689,-0.035639813615435244,0.03757201001979025,-0.07158463825886563,0.06660451266293951,0.0032489796517909007,-0.035743786547677625,0.07004828431672948
GDF11,0.03562585197552335,0.042765886873454416,-0.010717625638319028,-0.0029397344185165893,0.021839972676690265,0.06899942329677547,0.07500990981785641,-0.013742384520224351,-0.0027316135202024136,0.0007800998802748917,0.08771651873216042,-0.07728565714613522,-0.013298333465200964,0.014767213796773605,-0.02025835192484632,-0.014562607349919267,0.035655379762709154,0.017896245458418163
RAET1E,,,,,,,,,,,,,,,,,-0.019857169806946018,
IL24,,,,,,,,,,0.029405063650291965,,,,0.022672769693392422,-0.015663662211227003,,,-0.027789839814679425
