,UKF243,UKF251,UKF255,UKF259,UKF266,UKF269,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1
CSF3,-0.03674178657640937,,0.025313894236668154,0.09864206961379138,,-0.033746926198448074,-0.04871415081776424,,,-0.03607361257871999,-0.12425561539864141,0.11602026539518008
PI3,-0.01493448560562268,,0.03735039495449597,0.08972334601707616,,0.003271885920384094,,,,-0.041051385644931195,-0.16318970485959944,0.07284022122120264
PCSK1N,-0.029076727568318587,-0.041959987893597804,0.06916165485298043,-0.04798275478738317,-0.15765079372316515,-0.021145474963468282,0.06750445235588368,0.030289489734217204,0.09100923266996991,-0.03745474193808081,-0.032702316893422054,0.03352651699585293
NTS,,,,,-0.011437490870832652,0.026319496848809517,,,,0.018520811989529665,0.01664204225636981,-0.07698095606065851
SFRP1,-0.04816853523113991,-0.02822406137905172,,-0.009436086872172785,0.19307643174651085,-0.014752899830129588,0.04741403172356597,-0.016460600432215342,-0.05644465222330838,-0.03729671652504031,0.029242228265661432,-0.06436466020216941
CXCL13,,0.024052102613567133,0.028810491135438134,,,,0.04850517732716382,,,0.023535690624335578,-0.07211765670669629,-0.034997487072377334
MICA,0.03760906878842448,0.04159781663750883,0.0006092852638678736,-0.004980815762510324,0.05640593818737245,0.020552237095510347,0.005713505622272745,-0.04959413558548381,0.038648511522477995,0.03572269044481282,0.02457967764439495,-0.007146779435467109
TG,-0.03562699750427704,-0.019440088570036443,,0.0215390325772304,-0.02105869104924968,0.044909639868553695,0.08994964733934421,-0.054294174637992965,-0.011219725220606859,0.02633734607419381,0.05537470622865043,0.0311568846538943
ADA,0.08251387014217777,0.06417209881343638,-0.0004855813745231283,-0.022404357714216606,0.0947727421919792,0.15301385264534603,0.014090734587780405,-0.061853372159120214,0.07842492544493625,-0.05011335206308961,0.02877152458955976,-0.0450412224222545
LAMC3,-0.04205773672153323,0.0033672674809172988,-0.03228962020366685,-0.0010433785785912712,0.15449232950773517,0.18913182704847978,0.04602822306472006,-0.022714563581052602,-0.02012119483254001,0.06078330738218428,0.08102969756121016,-0.03416898227020984
CCL7,,,,-0.023291355661426455,,,,,,0.02679913767569771,,
NGF,-0.017405826733702667,,,0.04108051894581276,0.03213268612504373,,0.01127312263339302,-0.07640439374839739,0.11987732095069605,0.07673401649479412,0.1243390675075278,0.022635100457112596
TNFSF15,-0.009406638887041555,,,-0.025936063694611232,0.01087945193761309,,-0.031022128748829418,-0.023989917393907583,-0.017061647263444318,-0.02799694522494167,,-0.0327952717578725
HMGB1,-0.08711770992830101,0.006183231896362974,0.09671658487577643,-0.009788066046181092,0.2355298955304752,0.1975497136126573,0.025968667611584763,-0.10036531853541104,-0.009137929804288231,0.034617268797197856,-0.03605558569760362,0.02394375996702184
ITGB3BP,-0.016378666526222847,0.07267613153008584,0.01918316650142088,0.03879971557644983,0.300855514906646,0.1675422221934564,0.10495071238123384,0.06289516610487678,0.10357705820400664,0.08018287843669286,0.05322515134078142,0.040602051233106694
AANAT,0.026087111341358445,,,0.0641590933730621,,0.06624640440147743,,,0.015255361296239842,0.02721840186887377,-0.01646094774510102,
RELN,0.0019091023492713115,0.08402241426504742,0.018748134257280377,0.03375276815781816,-0.06897994822213324,-0.04796347063259018,,-0.06509398449422464,,,,0.04664678187651838
IL15,-0.013196606768792205,-0.024766375422208897,,-0.047885822868022135,-0.01999987495714229,-0.014989826483950877,-0.039360549178720824,0.000618659366952064,0.06391302142799775,0.010723368705705838,0.057939153586356124,0.04078381355786134
UTS2,,,,,,0.10759188305222538,,,,-0.00040496655831254744,,
BSG,0.07165098811846307,0.002766767676441094,0.00971525678453356,-0.008199696338921807,0.1287478516510415,-0.00893032528430384,-0.01667320916562278,0.0011215388354785106,0.10492977676252195,0.0013618168245948695,0.08658192163653282,0.07762098715900027
ADAMTS3,-0.026570371499027422,-0.02428443071107452,,0.012418702584754993,-0.03683268383720923,0.22523841695825664,0.03460436693126704,,-0.006836939237920256,-0.026719375028872706,0.06104382377005495,0.05717020791447556
CD34,-0.08167597509684112,-0.021289463435280466,-0.09439141979364177,-0.0015534829304465422,0.12442075901601996,0.09672394084503518,0.0967177877222759,0.0775376254892344,0.0009646482404085625,-0.027036051552126072,0.1046540521685026,0.034558463856974336
CCL23,,,,,,0.04477000222552727,,,,,,
PLAT,-0.010168975197290533,0.04561408327418584,0.10298681248090259,-0.01783612758443399,0.30192821473176973,0.19222331425515293,0.01167962392530356,0.0536563342700634,0.04685278106986105,-0.0008123109123800243,0.09482328088289649,0.03614200915972125
NTF3,,,,,,,0.003366300343108291,,,0.035627310394406426,0.1286265143175056,-0.012764473570602512
LTA,,-0.014296302239309706,,0.0008851809348668911,,,,,,,,
CKLF,-0.01719678661251511,0.012996538794532006,0.009868064515745106,-0.0030358497912783174,0.29038736126371834,0.17370389252868632,0.0732604051177588,-0.059307929227534945,0.0763894149700107,-0.03054901296532309,0.08828900577558003,0.032211437512626735
APELA,,,,,,,-0.008087189748130125,,,,,
CD24,0.016078251067843403,0.02123211601742557,0.10793319933085331,-0.018248165886119355,0.18456639469685668,0.08120616121256741,0.10106342698029935,0.14184488247876398,0.03974081279618276,0.046084565220160086,0.06321640766266162,-0.01666275274440631
HSP90AA1,-0.017199877186202972,-0.020013150912197835,-0.07222518918423367,-0.03162996322431539,-0.30110286169883443,-0.14575263917101416,0.022701397333261056,-0.07788126123106724,-0.05366813684687156,-0.03619147757591514,-0.1605359253900985,0.009727529011533672
BMP4,-0.02816015155079432,0.07092900457551843,0.004515978294061492,0.02788212800969771,0.278056834144031,-0.021120991794554383,0.026860274334182397,0.027143732894605407,0.12924182161191997,0.02202356614059922,0.02998955601319674,-0.010472531859932133
SCGB3A1,,,-0.0037856575727570705,,0.03141341010869247,,0.05251722644625943,-0.05300015532769417,,-0.008567111269367959,0.06995464243497508,0.0007119170734355163
IGFBP4,-0.013042093842674393,-0.032791247084374135,-0.010534831248439718,-0.027280267718626863,0.22321668054284985,0.12130280356662654,0.015973535881896143,-0.024201639324978708,0.027871556182709603,0.04805230757062006,-0.1289150437820824,0.05473114996008581
RSPO4,-0.022542726433745965,0.004389005607710601,,-0.02676663530005596,,,,-0.039936149498923455,,,,-0.020256241136226726
LEFTY2,-0.02567002951427745,-0.014471882582251318,-0.007930744209963963,0.03254775898629985,0.15448485513712248,0.23202843967431724,-0.03507640642601989,,0.08721484833654763,0.05628324114848856,0.048989308826828094,-0.01777111421824241
PF4,,0.16454201918927702,,-0.020321248947526852,,,,,,,-0.040184866537979654,
ANGPTL2,0.006095850699326106,0.04717879478147144,0.12244169844149001,-0.03118641536452055,0.3607131779675402,0.16921595083546093,0.060351670999136395,-0.10109362240723349,0.06129534492705814,0.0175310474785651,0.13198949590438555,-0.016671791908547104
LRIG2,-0.0017001533552392686,0.041211805793108104,0.11287001380236295,0.006152408847873945,0.18960239660444306,0.11569711854948948,0.05238719440431815,0.01680866799641008,0.15621303675003573,0.017926085994065203,0.0890958828687884,-0.034503521763460006
ICOSLG,0.01772076503850081,-0.004452125837688755,0.022712159477784682,0.025647212355017646,0.16887488802957532,0.11667928012145051,-0.022058082688039278,-0.006976047222200852,0.02809530432211372,-0.061245791023270386,0.095778793623064,0.008353851317887103
WIF1,-0.11906536141011834,,0.0045213909523186555,,-0.2947387766199278,-0.10946417016945316,,,,,,-0.015447153807984382
NPPC,0.015260693291916382,,0.07729269065299695,-0.00343393429439791,0.001558746939955632,-0.006318114065474263,,0.03712182268204481,-0.03124367628964658,0.06951697377886193,0.011831611982185812,-0.01907872086144248
LYZ,-0.03417559444705719,0.026891848999870658,0.015847706025338974,0.021947206546983285,0.07016088605450482,0.13907075791315343,0.07929364844177492,-0.00790901291408221,0.06396121815820001,-0.0074978981812674405,0.013154480379812518,0.009447967112946093
EREG,,,0.013063779770111689,,,,-0.03096338076383658,,,-0.004313408359501058,-0.05011843963823134,0.06844502462343392
SPTAN1,0.009020587106171435,0.023871671026258822,0.0006173826827478828,-0.0022594410325508783,-0.13248364154449155,-0.02734239887728046,0.015824898299058626,0.12126984388141597,0.05004033094215234,0.050997372669869714,0.020967221133236354,-0.023977260167687645
PTH2,,,,,,,,,,,,-0.02782927347258244
LIPC,0.047639536994956384,-0.019572362102028836,,0.028852185642604864,-0.07267650260479386,0.04662769039700029,-0.019806496424479684,-0.03841817727746948,-0.048892907264011104,,,
COL8A1,0.0681249967052183,-0.03085458550647457,-0.07083593821604157,0.004300075115925421,0.1523061474103572,0.016867649129829288,-0.12325884284620851,-0.028863842306338653,0.027163297186075387,0.01614154451212026,0.0599948811510139,0.023264873494557806
GSTM2,0.013898098468344241,0.006038143152610233,0.12189466501385574,0.023092337520159923,-0.017998431899911346,0.0353165375524065,0.03498098980184656,0.1073476039667822,0.15690446130250985,-0.03464513474207878,0.04682037919346578,-0.0058082162374687605
SPX,-0.04514949380137881,-0.01772540918739801,,0.006837295740121004,-0.06805960628655199,-0.02939361654978961,,,-0.009893527336696193,-0.040827174096887436,0.027788014530723017,-0.009747247213091642
MFGE8,-0.010189657913355857,0.0004399119138051741,0.07422801449514584,-0.06646241034325275,0.13384713882656052,0.07700147486734453,-0.07532326535372971,-0.01452130227200221,0.08301657138316676,-0.018920679704384793,-0.011530939598192994,-0.009997313129497101
TGFA,0.010725058655312357,0.07861320875472795,0.005759421951538309,-0.008611725774611289,0.18454265358344352,0.04255562758305561,-0.05527743641385617,-0.029618954527417668,0.017133936604044223,-0.006087399950035069,0.1284954816811913,0.0570156222091634
SLIT2,-0.05702039320985138,-0.013702324246484644,0.026660566262157934,0.028868720529700645,-0.0035865226286102714,-0.029174336293792534,0.050584665939667456,-0.022665164689695642,-0.011032847209253488,-0.01500866841587475,0.10968110510055866,0.04364872814424823
PLTP,-0.014352541719304336,0.018912016772189736,-0.048162059047165424,-0.09939245292030655,0.1434475374200579,0.14909847811338747,0.010230724752449682,0.07763670234351659,0.05806805946788857,0.02201841083275078,-0.1286414498080714,0.05212783448629618
APOD,-0.13979293482676278,0.04454526166672614,-0.0026798292802506112,0.010126220838759942,-0.049451858444961715,0.035498954827187436,0.0783999876382238,-0.05010938308141367,-0.17054957010291438,0.008906967651538434,0.15910588844580248,-0.10073114544962337
B2M,-0.05645244617576978,-0.04418666944883128,0.0635484745751723,-0.042699126415019585,0.24385428722280897,0.21087756105814265,0.04218880899487049,-0.05637480774743543,-0.1157711769054606,0.03477162345156969,-0.011976365396183498,-0.003808461376402656
OMG,0.025303987265253257,-0.006563131062848944,0.03718125945923832,0.012309386689013102,-0.03020371834748069,-0.04874779183866864,-0.025975900461587157,-0.010499665897346442,-0.04566679707546129,0.055170268588921614,0.14492423270326288,-0.024496307847411827
CXCL3,0.04254440962851401,0.023068029980711734,0.05397843598617791,0.07694875875512172,,-0.039967106081629095,0.0599276539593655,,,-0.003932860060021691,-0.06001846812189695,-0.003889818286312162
CXCL10,-0.03992961199468592,-0.011169848153131974,,0.014795401798799892,0.00401373278071822,0.19361763112967761,-0.003054802344292685,-0.09037909222864046,-0.029024066406956192,0.020351069928778165,-0.024025567581959596,-0.04951283985436688
RSPO3,,,-0.08260426879555342,-0.01110222495894452,-0.06810670789334784,-0.0499851461050753,,,,-0.0357232308706385,0.1517309831192216,0.017886581288013653
CORT,0.04821944664729628,-0.02322508840360289,-0.03312974855104956,0.11985233168498384,-0.024618686328698434,-0.056883000178019213,,,,-0.025972224511831742,-0.011741096380952802,0.03701739855415787
NCAN,0.009047580220542159,0.02156553348916722,-0.01462775874544403,-0.022006123117111285,0.1841151294539147,0.10257105467210141,,-0.1279622394240562,-0.004909463097336372,0.0007422379382312765,0.1314914290114694,-0.10825894799590248
PRG4,-0.038771765918958624,,0.0068728271361104725,-0.02329135929103849,,-0.01393450570160112,,,,0.108361806251305,0.04765556881957634,-0.009022391522018964
ZG16B,,-0.015648717861496395,,-0.02703247098446071,,0.04392614413180697,0.020316905025853385,,0.020561906578725808,,,
TGM2,0.0764859342199608,0.004311409789180325,0.062428553397359705,0.015039987838234938,0.038995925725381554,0.06466144721770181,0.06448265122315136,0.08953592003186871,-0.00386679745905545,0.001579178102434162,-0.0752589744419768,0.029953831278158306
VEGFC,-0.03728373154703783,-0.020093556358847867,0.029198821594269637,0.024150207402109106,0.01924286384767348,-0.04319294190309193,0.02564342580845045,0.005778108760161604,-0.023380733372334074,-0.03470256759240738,-0.0509590325212365,0.005172287900468048
WNT6,0.013408419103586807,-0.014471882962058688,0.007764692568468937,-0.03221494896163754,0.030077803417119887,0.11475573451454761,0.011948740956066446,,-0.03710880315818828,-0.044023033816023016,0.0378767530621215,0.009172179132776188
NRG4,-0.06656366122573622,,-0.001691003272011347,0.0337218669275136,0.031301744283224554,0.14409520333253983,,0.03701581864241112,,,,0.017866011837081794
PMCH,,,,-0.014585792627366074,,,,,,0.023879552457823174,-0.035807783350794556,-0.03487220105594807
COL9A1,-0.024887814717395124,0.03116842221003915,0.04158666281468996,0.033067043603418445,0.36258549406705354,0.024612807416006,,0.05811431727712004,0.0301317967153679,0.013255687800344999,0.07956492798362245,0.07590318383541846
GDF11,0.06792054305705998,-0.025386571522083998,0.13624143749231954,-0.004534227045076472,0.3003687731459944,0.13942461842778253,0.08057828755215217,0.01050581276311873,0.07883218911831863,-0.02129522921705009,-0.03392388187541783,-0.0007783804195716179
IL24,,,,,,,-0.029179059706880617,,,-0.030686871932602566,-0.03954413927176892,
SORBS1,-0.10253221140934468,-0.02371394605145149,0.05447847161704277,-0.02415498600447128,-0.10850733660624082,-0.040360002714100326,0.10590778616091054,-0.02677890865872127,0.06739326839799062,-0.009803576231101119,0.03494691616052261,0.04777069265723874
DLL1,0.0015090237052460746,0.021357085870772344,-0.013978904710200784,-0.02628327313609168,0.2463166506689943,0.1251130302128767,0.07405184445677633,-0.02176852946594173,0.09509577683505485,-0.0031870220194132174,0.20391645823985072,0.033796805359947
TLN1,0.08371915880744688,-0.0007523492185730533,0.014700823272008435,-0.004479803953735443,0.2517031102735007,0.14734233743277642,-0.011777595818575843,0.12307242370733625,0.06059804523726179,0.01575515764018457,-0.08338220710631461,-0.026438720906611955
COL2A1,0.004543004849814552,,,,0.08525309273297724,-0.01884734154692953,,,,-0.025939124986988835,-0.03373365732719179,0.005671249710382868
SHH,,,,-0.012134941066909405,0.04358035643669721,0.01942416975955279,,,,0.008487833617042211,0.08098585911940037,0.0423445047266059
PON2,0.003742435631566561,-0.029188180430533176,0.030607598514895588,-0.01235139527527467,-0.01257168758843053,0.16959760609440297,0.03204918125251158,0.03033352517074702,0.007051542344505709,0.022697810535048088,0.11617704819853072,-0.02122186606201756
ICAM5,-0.09172929533161295,-0.018628563522068885,0.07511203928717548,0.0020003482496502886,-0.09626060113075745,-0.05632555902879124,-0.027621565206417915,,,0.048323362855297924,0.06332775938075415,0.07272982392497286
HPX,-0.0186650241311637,,0.044698305008719914,0.030927660673132094,0.17738850167269476,0.02021182988298322,-0.0045841178526364506,0.005864063199084607,-0.029163091899655887,-0.020892061739565912,0.06818299870481191,-0.0023440570738279473
SFRP2,-0.0734804217789418,,,0.02935918497876926,-0.012420909562090804,-0.006876139975288325,-0.028797154528481167,,-0.06764623072223146,0.010421698733514301,0.011979089866978388,0.07022092499927306
CFC1,,,,,0.04232751276530718,,,,,,,
CD70,,,,0.03563725703579452,,,0.033216623303563744,0.000920259100972229,,0.01786182884941032,-0.02480663250542538,0.06170303209798392
HP,0.00628364168449345,,0.0030260033773475445,-0.016131076581824045,,0.060063232745398314,,0.09296519294913062,0.01197691895447953,0.056366071574253315,-0.09238119725820843,0.028271953452641975
CXCL2,0.032353646676195405,-0.017592138428508982,0.02237135123119566,0.007347378590117402,0.07607662240678625,0.07275731274269343,0.03681355236755925,0.05487094627688155,,0.003772045969977127,-0.029952983826573288,0.07330236011100413
NPPB,,,-0.040323234884949447,0.13513275175967207,,,,,,-0.027458688987575062,0.04580527422247673,0.09237494474465122
CCK,-0.18707206419741765,-0.015321840061983163,-0.02260798666766173,-0.031452229710674906,-0.36606160747023825,-0.15296291496754183,,,0.038092832079657454,-0.019551143317724017,0.09857039816174022,-0.031713552955920946
SEMA6A,0.09235736857821793,-0.046590146566485136,0.023958231011208395,-0.0687467283110296,0.24906057861583009,0.15883932659111993,0.10918619603928514,0.07651793391824736,-0.0747780188921559,-0.030538889866043983,0.03420420196868568,-0.04526640837178981
IRAK4,0.06273809592798436,0.06486768650744455,0.04993460645309213,-0.004010884094144323,0.1673597508795486,0.0893500425167405,0.013109322328649994,-0.017226424808907324,0.0972870623759494,0.05839315189238361,0.07936479035847611,-0.015434006171034166
GSTP1,-0.023300966100785317,0.0018254002486336126,0.027182601429967375,0.014976947674567873,0.3113488476739182,0.1571244444287047,-0.09332636766046601,-0.08903596881497641,-0.008094385983328197,0.020417341283840918,0.17234405421190346,0.022213057466633924
VCAM1,0.052198453741088606,-0.0016717554476106712,0.013020508710823024,-0.014639010344920758,0.19540969751113074,0.14690894854259087,-0.021903049155283103,0.08227512674187289,-0.0009192065755214636,0.03553889579095918,-0.014315523382293164,0.03387603260016095
NXPH3,0.11094343937369172,0.016141065939491144,0.0219318593987521,0.04174197841613131,0.2567433871675793,0.07799557058649213,0.01523426837820164,0.05917007287372224,0.1196122014769876,0.01124270323695907,0.05926488401895325,-0.0015848077315303328
MTMR4,0.0535420413709134,0.047086176092713816,0.10548027771262118,-0.02421053131488674,0.061103608211598937,0.05065313317525023,-0.0036441787330998296,-0.022872646196183042,0.09971984537393304,-0.018252980044538868,0.10300221289083335,0.05030703256089316
LAMC2,0.07885527042428692,,,0.049704824311233756,0.023462549894650866,,0.03071973111271744,0.06631211103938352,,0.05718270442683257,-0.0067128817548140225,-0.033848910414506064
IL10,0.06011931674074152,-0.020728391819199013,-0.01621200741662916,0.014759194853431544,,-0.018137541385711265,0.06829952645539981,-0.004893453511026118,-0.06658519810576323,0.08035379762805014,0.052825139685423655,-0.019727557823578126
SEMA4D,-0.004487254026540305,0.005789401634593058,0.06371250962673065,-0.01596776187221477,0.06904984616998247,-0.06602633296101555,0.027560338539986847,-0.033417752881293485,-0.015996883238289534,0.04208869697848611,0.14955779076411724,0.0015722864740944278
TRH,-0.09093630760544626,,-0.053125974255139895,-0.019875218740976548,0.20231263164871618,0.09393977084189549,,,,-0.0024497080134899844,0.12988345035082927,0.032307540931393056
SEMA6D,0.011559428631056773,-0.013797407717302892,0.07517066270890248,-0.048952462036025136,0.2547698494823206,0.12922557636815668,0.04120836992527902,0.022589565513559794,0.0033206910936781505,0.07770700475408061,0.06056721857746657,0.02932646063059575
CEL,,,0.05210963876271822,,,,,-0.06364125419567633,0.10003833391025861,0.001895691273093125,0.14800841569327605,0.04298601365571021
PDCD1LG2,0.038494084635587913,0.0469848635145137,0.01575401876950268,0.0004397420304343446,0.07464180598842306,0.12175770381479015,0.12036715890867325,-0.07223723374730298,0.09777178966583376,0.05818533509576347,0.06587109107102766,-0.027464843350292777
SPINT1,0.07179313403573297,0.007018444014033597,0.06144628173892101,-0.022604712520654976,-0.017600285575067896,0.0701566213846998,-0.028053640457362902,-0.06190073226957242,-0.0015307095174060237,-0.00809466027691173,0.04239005769633503,0.02321637537857058
CTHRC1,-0.07249206961069934,0.14184718097228166,0.02932473949122651,-0.034308924756563525,0.3566638391227942,0.07779000069233302,0.06336713823788681,-0.011291867130846544,0.012605335069483904,0.02596269234817713,0.015032863979934506,-0.028564896774497157
PODXL,-0.004014470008791884,0.06049960262696863,-0.0034936759700704245,-0.027762767910965023,0.26167683618064713,0.15867160646345213,0.0036126520197316595,-0.05656926170091422,0.03021006206902469,0.014946550831430467,-0.07070309103871063,-0.0251950676743444
JAM3,0.009078283743507552,0.0671337722292422,0.11769193778822817,-0.027017573059696685,0.18710853583088047,0.16153383921929887,0.04271138471160789,-0.09030698823108442,-0.032487401780012616,-0.006996139093410316,-0.051317344965961735,0.009731883643627141
TGFB2,-0.07645620679510608,-0.01703700030633741,0.04444284660157028,-0.03112316092500892,0.011364995905911673,0.19928982529148387,0.08608970159117908,-0.010664700637444152,0.11029666976164591,-0.03324089383538339,0.0024149541533764903,-0.04287907405643693
COL18A1,0.008865261651516916,-0.02568897971907758,0.10064858871914037,-0.05572848752001961,0.3360901001025679,0.1634139901868224,0.04770923146807844,-0.009404646388051304,-0.009665902709541102,0.026070505629589773,-0.07867497777109712,0.08671408215911526
NODAL,,-0.013938849653469323,,-0.002628441387375285,0.21308515514866438,0.16531942277743789,,-0.07306080828754262,-0.006063646344526075,0.02339934933724997,0.03785849813848176,-0.038708767774189246
INHBB,0.0447290969643852,0.05799120642208701,0.0821789150775272,-0.018129285045965636,0.03094228711020656,0.11087439028143437,0.05808690157057502,0.03582414229657814,0.06841930664755065,-0.015666141993116563,0.03803194115861766,0.020757780127536662
LCN1,,,,,,-0.0002543634636501707,,,,0.05630542890100518,-0.006946613599366892,
ARF4,0.069442794713838,-0.012967982548796811,-0.14338994738244523,0.004960634577229372,0.18225602261079055,0.13280370561337754,0.096247614661194,-0.052274503634285395,0.15489939878874665,0.02667418002055917,0.14106242640382127,0.0434691788499028
CXCL14,-0.03750471495590121,-0.08657616221103791,-0.03132054117060143,-0.05316155094870177,-0.24143968706820784,-0.023015634236850633,-0.008538219951323943,0.08800318893114158,0.016421504268784,-0.037547712273356036,-0.13483780589680244,0.08147216355036274
LIF,-0.01017684171503909,0.020093164608773986,-0.015145488232040594,0.033891679397899055,0.05048014807367229,0.060871211933660886,0.0016524852590308636,0.024226011500681526,0.11068047105188597,0.021729985931970296,-0.10135430995106837,0.02003676544293963
IL17B,0.07036141973082474,,0.0928836623114481,,,0.09112585920681313,-0.04794236301114868,-0.011510329666727518,,0.09004984705142885,0.048595536537006066,-0.008830838170943657
MMP1,,,-0.08063202379813009,,,,-0.06497481052164672,,,0.049924787108796255,-0.018159337395933207,-0.034872198294283126
MATN1,-0.008891860627181886,,0.0036653204411387064,,-0.0024909805690703133,0.030549751921918868,-0.029179063912701187,-0.04882591797363188,,0.06175121613646728,0.06201103718713178,0.01707007146510476
ADAM28,-0.010285529240538334,-0.00621838580010761,-0.07073288134314527,-0.02557904765426914,0.045019254495076856,-0.011839051979189195,-0.027941685559314866,-0.00022783324840398647,0.06253938950893835,0.039146933297955724,0.010125687580825007,0.0007628468706964473
TCN2,0.07194870562613204,0.017659318254666156,-0.03528300132233619,0.011826402597972609,0.0729013278321853,0.17460101779722226,-0.0324487688708347,0.16014962993040852,0.023077754860473244,0.02340112109669199,-0.0012923787472451799,-0.0329800770942433
