,ZH1007nec,ZH916T1
PIGF,0.03111673759442278,0.06372925785029873
CRH,,0.0005645485956935838
BDNF,-0.08865400749847503,0.04558110944721941
CCL5,0.06262632299130465,0.02272750563758165
GAD1,0.05131198963211142,0.0801265564601361
COL14A1,0.11679564021093793,0.006024265741321967
HLA-A,0.011186121632941895,0.030275275570709415
FGF18,,0.0695955530901938
ADM,-0.10702695473519015,0.02332324714175069
CCL15,,-0.016661753412261456
GNAI2,-0.020834003970784422,0.03044905859638415
HDC,,0.007237979009661441
COL11A1,0.03790618414731507,0.03648369955177956
NUCB2,-0.031200250712326932,-0.007980764193139894
CXCL1,-0.04199309109527877,-0.011108820267857618
VCAN,0.0516696875761173,-0.054563693874976706
MMP7,0.07322531733791883,-0.036362212300835535
PTPN6,0.003461053533800342,0.016247654835298088
PTGS2,0.14370236844649373,0.0028813065004781122
CD58,0.033026464309277276,0.06498712477410293
TNFSF14,-0.05421384654710614,-0.03996285436571284
CNTN4,,0.0009677751148313725
INSL3,,0.05039497924426278
BTLA,,0.01561896150158178
MFNG,0.031240142183812228,-0.02634550893027576
ICAM1,0.011821055730812036,0.0295975168141805
PROS1,0.02025122405437512,0.023027229409242404
CLCF1,-0.020251309233042154,-0.022446615375587405
PSAP,-0.07166072278460937,-0.013801784807504066
EFEMP1,-0.026054169940040048,-0.057803631427549955
C1QTNF1,-0.03917930972718529,0.03150662578681297
ALB,-0.062458555177970033,-0.02579685401665173
EFNA3,-0.0025595244908373544,-0.01711313102524864
DRAXIN,0.01554774832643021,0.05707796166963631
NPTX2,0.029415929189307542,-0.0075624286819857
FGF11,0.025986212242073748,-0.03554796170564049
CD59,0.06347652254934283,0.012978524288898539
COL9A2,0.026978443779297676,-0.0058863765871536074
DLL3,-0.02764057449506203,0.08071582490429086
FGF5,,-0.0043748628147649545
LIN7C,-0.10926752161087255,0.05316055991365282
GDF7,,-0.032542679963800024
PSPN,0.03706474489991515,0.05612178610062013
ANGPT1,-0.08351979728666728,0.07719797905894953
PNOC,,-0.005666273786741955
L1CAM,-0.04810926514863386,-0.013813573930757751
APOA1,-0.026546690066906575,0.05184670529788885
PSEN1,-0.04860698112485463,-0.04099515907125103
CALM2,0.1557442721464017,0.051783615832506846
CLEC2B,-0.09013047152078332,0.0060176728537306165
NTNG1,-0.07091206176890945,0.07042927474310222
LRIG1,0.09581796682134497,0.06007554574914957
CPAMD8,,0.046254691666739726
GHRL,-0.008123147608012386,-0.01941171441850214
NPY,-0.061408806935223534,0.03106813007596698
MMP2,0.0448393269855041,0.029526954837363614
PPY,,0.05952292606579541
ALKAL2,0.06618993556627437,-0.01671062568863682
CSF1,-0.023950418817753623,0.040972998369575554
SEMA4C,0.005471827969670443,0.07632947624349783
BMP8A,,0.08104495518641147
ICAM2,0.05610922208462902,-0.0012081998371246928
SYTL3,-0.04807052233441277,-0.028892884057585975
IL1A,-0.08018517313623039,-0.0008043204045097362
HLA-G,0.14024021233088013,
PGF,0.1311183217903197,0.03771721457736703
LGALS8,0.011591669630591576,0.0076134896566594
DKK3,0.08260081556995894,0.010652088859069278
COL16A1,0.11449288508094911,0.05300976555433434
TPH1,-0.02751371885999848,0.034253786334547634
TNC,-0.060334604357521256,0.0026669757000672718
TNFSF9,,-0.03240563348850484
C4A,-0.058723084080471326,0.06544268440632739
CNTN2,-0.03494227482781739,0.030552104831441353
LUM,0.1018145782528542,-0.03667664235956456
BTC,,0.03268366005542877
APOC1,-0.009928620589933622,-0.024463675984694393
PKM,-0.055053739298001454,0.01798581827592256
TNF,0.006794005792983923,0.04124739038887387
GNAS,-0.03974288855927324,0.0919101096625609
BMP8B,0.03402495296504831,0.07772366027772858
LIPH,0.03876963012611644,0.06529196654596818
CCL28,0.004482898443691445,-0.015900078756952603
PTPN11,-0.06026046553181227,-0.02232182955333903
ADAM12,0.061000446162329885,0.018067856976079395
EPO,,-0.01690841233551769
EDN3,,-0.002439403324962438
CCL22,,-0.026127927922139405
CCL2,0.007596226948080567,-0.05705012569086026
DSCAM,0.038104843224191276,0.07684315269542079
ANG,0.06374534797334823,0.04494068617523577
FBLN2,-0.09753696588823944,-0.01068461089753408
VTN,0.03538806065680216,0.03274454238751842
VEGFA,-0.09883571036778833,-0.000545398381012134
F10,,0.026624561087200443
SERPINA1,-0.05967914126583737,-0.0622761149075202
VWF,0.04685503848660498,-0.013004289882784958
VASP,0.03652142708145805,0.03741692282391512
ADAM15,0.004760768662402881,0.0017432181980643149
WNT2,0.11982788043826073,-0.019404540207619926
OLFM2,0.09238386133302579,0.06946682076415397
MFAP2,0.08352717034170039,0.021213598594498978
HLA-C,0.04880775363036775,0.04728574326051737
THBS1,0.06683029607122534,-0.08324837398987701
HSPA4,0.03464082497693906,-0.01997037189644015
LMAN1,0.06062127754162292,-0.010962494470829354
LYPD3,-0.055368451512475964,-0.01051812346005982
APOE,0.035504752605712,-0.03145574042053038
SOSTDC1,,0.06277112701539535
ANXA1,-0.022064388453516035,-0.043159715320646344
WNT2B,0.05376668840587766,0.031554499063356375
AMH,,0.01320071145657496
GDF10,0.020566740663720665,-0.00797965257203424
EFNB3,-0.04011287371203408,0.02971213855857216
LTB,-0.06206769136252927,0.0499957560960827
ANGPT2,0.06382321387322536,0.0003763574961763695
ADAM17,-0.09081664286140652,0.01897378283131462
LRPAP1,-0.07177113481107242,0.03196946200861431
NID1,0.11301651962088276,-0.009872611623549968
MST1,-0.11676969186247191,0.08205071492994911
IL13,0.0564336175465017,
DCN,0.09679487710205611,-0.059749248554513856
IGFL2,,-0.007531470553233199
COL7A1,0.09527507083551401,0.04758843577986807
CALR,0.028491690575341993,-0.008503895397870328
PIGA,0.03840491328198919,0.06595686051059255
CD200,0.08721579006307595,0.050295720121381816
GRP,,0.00017106627964279519
CDH1,0.0899463195707152,0.0394357898016527
LPL,0.017960836885050294,0.1185401676506072
SEMA5A,0.03618653251688013,0.05994327671547976
SEMA7A,0.0588923476239766,0.07519304612367773
SEMA4G,0.09883947029594403,0.10588350636703589
SEMA3B,0.01189447119716237,0.0385312125536668
RPH3A,0.11770988090984222,0.037605535106311476
JAG2,-0.024154074204521925,0.03866766506319321
CGN,-0.0790769470809581,0.05758112454699923
GDF15,-0.011170411174201809,0.058891075590222226
SEMA4F,-0.044429047384079,0.02333348551808775
NXPH1,0.046636967682015314,0.05327365375316853
ARF1,-0.04566961324513446,-0.013353195276765773
DSC3,,0.007414624039815476
EBI3,-0.010363548242512365,0.05594043843672775
TIMP1,-0.13796022946957143,-0.02027663303720323
SEMA3C,-0.005844289757820017,-0.06708412600933042
GNRH2,,-0.018322574745306505
GAS6,0.030316297714215155,-0.015087599049918958
MEPE,,-0.005364196980385236
SERPINE1,-0.06803608129907544,-0.03327191225009039
RSPO2,,-0.004766242619214053
SHBG,-0.01580253527115894,0.039770792627471144
LGALS3BP,0.0254941281852685,0.011355706345646735
LAMB1,0.10043737227890658,0.015988174344183342
SPTBN2,-0.009407296208609578,0.011563705744471381
COL1A2,0.10317730583430652,-0.054500324810412636
DEFB1,,-0.024979894040741003
CEACAM16,0.09582249329050782,
WNT11,,-0.02243958671198837
LGALS1,-0.05737681791181468,0.01654988674659054
BCAN,0.023281296462519724,0.07811358408729938
ANOS1,0.13390376789198152,0.060074890733275
EDA,0.04229704185416601,0.09182392377543773
FGF22,,0.0059235526800794636
SHANK1,,-0.03014429916975351
RAET1G,,0.018370096752257495
TGFB1,-0.006324168038118418,-0.0023347056191911943
MSTN,0.02613864412781818,0.023640888414515383
WNT4,,-0.045072157993417065
TNFSF4,-0.07130342263922868,0.040517180757485866
NTN1,0.035963620303128795,0.07051273674026817
CXCL12,0.02081884818948308,-0.028380606030715624
GNRH1,0.010437206792803501,-0.008232140042126653
RIMS1,,-0.0020942897986565485
FGF14,-0.003372889155289862,0.06453294310031689
IGF1,0.09629291564603368,-0.036410880637061174
TNFSF10,-0.036935195515400386,0.08668836518784728
GDF5,,0.02423429178088906
RGMA,0.09744222511673775,0.07748109600396133
WNT16,,0.058295453886542156
CX3CL1,0.03710566433189373,0.04862720201356113
FGF1,0.05458007635545133,-0.037680963059735534
ALOX5AP,0.017175979458068504,-0.04813459164873028
IL1RN,-0.08004682466364499,0.02408495635218864
NPW,-0.040526228365346514,0.06730273608951955
CXCL9,,0.09433149723753702
ANGPTL4,0.0061538296663308425,-0.02667153638689122
UCN2,0.03858534476044026,
OBP2A,0.030887891141170996,0.0029382952531356366
COL4A3,,-0.030722464004349956
NRG3,,0.022145086955105274
IL23A,0.03896859127363096,0.035152172085995824
COLQ,0.044167038380873366,0.024226057925936767
TNFSF12,-0.04371759065503815,-0.03370138352068404
DKK2,,-0.032350735566856144
FYN,0.014637511609126286,0.016910288801753187
ACE,0.10460076636764412,0.021495537791272893
IL18,0.06148605972519778,0.013924959914267725
CCL27,0.03246298840844317,0.02415391511330566
SERPING1,-0.10358899350450892,-0.04477142001029775
AZGP1,0.014235902998844457,0.04320294652394639
INHA,0.1258880925317912,-0.03695872105126849
SEMA3G,0.11325743277637287,0.010157232721641728
COL6A1,-0.10209475153225134,-0.020890506887062517
FGF17,,-0.01809409648551425
TNFSF8,0.022390948529232183,0.042745311360503295
FGF20,,-0.0181339278943083
ICAM3,0.04204564747269943,0.03617654536443293
LAMA4,0.09017031019874765,0.05239825739528097
DLL4,0.012848015335889593,0.04159781515920223
SEMA3A,-0.05060085096954279,0.05508645349132851
RLN2,0.11982129345074846,0.07949953197272293
C5,0.07037316389952454,0.013933481730592147
COMP,,-0.025796853318908363
C1QA,0.005490860250739137,-0.039396849493295395
UTS2B,,-0.003129052465466347
COL9A3,0.08387286457762963,0.018793929152560805
DLK1,-0.0604453386501445,
HGF,0.12583075450129502,-0.019229775731624016
P4HB,0.03860298990885666,0.002821288974265273
ADCYAP1,,0.1294038395717323
GREM1,0.047614259602506474,-0.009270068299407566
EGF,-0.01308452797909375,0.06321570607442731
VEGFB,-0.1137289977855426,-0.019663879853410875
FARP2,-0.06147365372397524,0.0779747988863428
LAMA2,0.0804013954521171,-0.016409318828427822
NRG1,-0.04213953348037768,0.04417774603682668
SPINK1,,-0.014680766258765295
EFEMP2,-0.04480308072833964,-0.0006168343635100499
SELPLG,0.037546647117297306,0.014635959980721229
HLA-E,-0.0625878482546675,-0.051826971326270545
PTN,-0.00023206266720371911,0.1148599476463345
CD274,0.014706355997948822,-0.009491477473998852
FGF10,0.046008445159605484,
CD14,-0.01208344151031528,-0.03466473113906366
SFTPD,-0.034054916948856144,-0.03359487619998422
SLIT1,0.023818477382732697,0.03416497856724176
BST1,0.02202050459151148,0.09629184384787956
AGTRAP,-0.09947647495709791,-0.036152251342479146
LAMC1,0.08120195727754904,0.02680121825686321
COL6A3,-0.031999498278500085,-0.013800041229358101
FN1,0.09517789572218355,-0.005477585664223102
MIF,-0.013083089091142194,0.029452470574982362
JAG1,-0.07590445306184987,-0.0174032141911812
NID2,0.11609130347891695,0.015196915522419474
EFNB1,-0.0166369653661447,0.10067410218067839
COL4A2,0.06165264111860028,0.008275882944747794
SPP1,-0.11037250625819565,-0.007496778876876948
PODXL2,-0.016473207946215474,0.05320153187241623
FGF9,,-0.02955671450847506
ITIH2,,-0.024010837712057805
ADAM10,0.08845914639834764,0.009284709780267554
CFH,0.03718911174947106,0.0030930029673700747
COL4A5,0.0631465881743876,0.06165396132750558
LTBP3,-0.02783922771947006,-0.04826277679606669
GNB3,-0.0008726110431794606,0.07026762358072562
COL6A2,-0.08138959411515331,-0.01726974312914367
GDF9,0.0618118379567175,-0.0032947351726837475
NCAM1,0.03461175649399831,0.049961168795969374
APOC2,0.10080903408637594,-0.015372100374302243
BST2,-0.025040010405813655,-0.02261966446488628
COL5A1,0.049038222220130885,-0.010320995890807325
CALM3,-0.03700851941569337,-0.035540458913681384
THBS2,0.02634507999058862,-0.03118119360452081
SERPINE2,0.013755421248892239,0.03475212426263844
EFNB2,-0.00972983310166423,-0.0014683176070921747
MMP9,0.029757327185774885,0.04968242545165053
NPPA,-0.04818225450266031,-0.022627335302605318
APOB,,-0.017151715307838652
C4B,0.08038769519908616,-0.018992577852782935
NTNG2,-0.03907372192067165,0.04697423681191592
LAMA1,,-0.035163766636403096
UCN,0.03355349119980315,-0.005007197719153839
ARTN,,-0.023627490969531758
PDGFD,0.018835784742537776,0.07799587055776362
EDN1,0.16745665547100713,-0.0007698243824915337
ARPC5,-0.07856602651455522,0.00010899088872102223
GSTO1,0.014956972023590474,-0.004555537977840584
PROK2,,0.09066124363479246
SYK,0.07404420375441023,0.01777763702376353
CD40LG,,-0.01854842004991651
ST6GAL1,0.03093882340006042,-0.0032147311194103585
WNT3,0.03672696888279914,0.08246807448953031
HSP90B1,0.03587332486098046,-0.0438502853998822
ZP3,-0.04462637838762409,0.07783889136902898
NRG2,0.045061357949220955,0.09678305544302725
MELTF,0.11546772875994002,0.05051629738094634
NLGN1,0.015680395671980003,0.061919918853945426
SLIT3,0.031037694763906117,0.0257683632958678
CCL8,-0.024100919292678,0.023599245029913642
S100A4,-0.03179407924808899,-0.046689364809268656
TNFSF13B,0.016310711647892186,-0.02312094510433652
HSPG2,0.10666415841487725,-0.00120992005789777
FAM3C,0.015336714503791659,0.010093444899068214
FLT3LG,0.051116642435744125,0.041763611508166
A2M,0.06101555399505759,0.0008735727442552007
VCL,-0.013501564248294809,0.0033657845244753157
FGF2,-0.024454747779982217,0.005747467550212108
AGRP,-0.024850375348320512,
RNASE2,0.05147816050435011,0.005931175601510828
ADM2,,-0.017628825182512235
GAL,-0.02215523502233324,-0.01739181193226777
CXCL6,,-0.0318526627753309
PDGFC,0.058927890954034674,0.06528125418352644
COL8A2,0.038750876401206856,0.030022809023293937
SPON2,0.02615651078459594,0.0093751138050259
BMP6,,0.01176367303530194
TIMP2,-0.059555050335524634,0.026556102674883588
EFNA1,0.009888955257484927,0.0445838435543167
S100A12,,-0.019211055321856935
TFPI,-0.033488237529824175,-0.014698338772034171
GPC3,,0.011878641085326994
NMU,0.019981479856888276,0.11177391235509938
SCGB3A2,,-0.027731512320920314
LAMB3,0.009027711981495991,0.06879750815343155
LGALS9,-0.04220063735717034,-0.02940356735856404
VIM,-0.051068498435474466,0.09782175674414373
PLAU,-0.015438442738461752,0.08321351374068053
TGFB3,0.0072137708826302705,0.01821394510887696
APLN,0.04022493488619352,-0.020721558656921074
SHANK2,0.01953187127817637,0.0023601270072108036
LTF,-0.05836464063222005,0.02082686823317997
PYY,,-0.01407691345902963
PENK,,-0.02088261969356776
CTF1,-0.02922560244357839,0.02128943127389287
COL3A1,0.09530864582789672,-0.03966697832706685
S100A10,-0.09141452834659095,0.03821421669813724
FGF13,,0.044482183839916915
SEMA4A,-0.004040618019726798,-0.05062910976232386
EFNA4,-0.0397347456900573,-0.04256631183189235
HSPA8,0.038679145404167385,0.0019439830493794992
NPB,-0.03217164625008045,0.08125137727598376
ULBP1,-0.07043493266690691,0.008657918252278527
SEMA3E,0.05206602687256654,0.05873274226931852
ADAM9,-0.009284686224233007,0.03747979105995556
ASIP,-0.12599982328554463,0.033468916879051826
IBSP,0.10657653384132677,0.026720336415478156
FAT4,0.06405233513342015,0.040625579690460656
MDK,0.0625139810207267,-0.02088972581062027
BMP5,,-0.005603227096662885
CAMP,,-0.00394390282689242
HSPA1A,-0.07017320018517206,-0.004539651916677228
SEMA3F,0.11689179981319207,0.033991199493157785
ARF6,-0.06365279686219787,0.0021976308206181796
IL6,-0.03459451813215248,0.005368659956638679
CALM1,0.05138683312813155,0.06487681979136398
VIP,,0.04607590531400487
NMB,0.09488311783310814,0.11207333021265985
CCL26,-0.009613013015229903,0.016288617579766254
FBLN1,0.1086595179226834,0.006261687943001048
SAA1,-0.015286317643171388,0.009415581674988295
MICB,0.05126031821004069,-0.012694469520710535
MMP13,,0.019169750682102867
F13A1,-0.0322606170012058,-0.08674215279532377
CXCL11,-0.04480034112001196,-0.021493007376317826
COL5A2,0.05422927027796339,-0.006519242591806919
EFNA5,0.0524672875351642,0.059317912137599835
AREG,,-0.006631833456250324
EDIL3,0.0719165228802151,-0.039761156042021344
CD86,0.02167258399857791,7.273249898116436e-05
AHSG,-0.04271007900365387,
HRAS,0.00048326099645637586,0.024998723937327827
C1QTNF5,-0.020778940458902863,0.040883524416284726
RLN1,0.008920828097677311,0.10895426163874834
COL4A1,0.08852372531769954,-0.00010969666481337251
CCL3,-0.13127316884114903,-0.00016928018500859867
BGN,0.08916735689119662,-0.012941537391050546
RETN,-0.03289501184284788,-0.013781104727252908
S100A9,-0.003312708563119155,-0.045591561080410785
HCRT,-0.02179348886009903,0.059129023512727766
FADD,0.09025569071228938,0.053452939160751285
ACTR2,0.03137466577126428,-0.07704342272599049
BMP2,0.05471155678277913,0.06944856136731027
CD55,-0.056438930408956034,0.011785744896074224
CD6,0.051722924484476816,0.08157794150207498
IL16,0.05361566392975702,0.04211514401309459
LAMA5,0.04769775266310418,0.018556760736545913
RGMB,0.002361638641621263,0.08133215384088875
INSL5,,-0.0286564629838861
IL12A,-0.011027829529038176,0.10320390358663717
S100A8,-0.0022611735419172966,0.058362448887968627
TAC3,,-0.009955660690898096
MFAP5,,-0.046698229801072445
CXCL16,-0.09136773404531379,0.035719358317462244
AGRN,0.11686597548145364,0.040441537332315446
COL4A6,-0.05438007068858555,0.0037690655725304816
FST,0.003093285786228027,0.04164605595208308
MEGF10,0.059206764404591106,0.0199425823598502
C1QB,0.033606205007256036,-0.04466282681174419
HLA-B,-0.06336287958865613,-0.015273940649124906
PDGFA,0.042405147794536975,0.05851844054225597
LAMA3,,-0.017734440420257652
DKK1,0.007584754563296775,-0.03482023624023324
INHBA,0.032949563492672855,-0.007325647401368196
LEP,,-0.016661754533155274
IL7,,0.17514445739047094
FABP5,0.06624852445855203,0.08037378679067408
CCL4,-0.0051443204575834876,0.003519333237488389
FBN1,-0.02076274339018129,-0.014581196523433072
TCTN1,-0.0069550984494112095,0.017425089329890717
BMP7,-0.0050993708856721396,0.07802552097989361
NLGN2,0.0462351222767747,0.0038178943256806127
CCL25,-0.06850339182048824,-0.025796852406474807
NPNT,0.030552869821989518,0.09644298692431794
KITLG,0.028038940915159138,0.014370327900728572
MADCAM1,2.7527785923454503e-05,-0.04424114912470683
F12,-0.05290778400248606,0.03216549110722807
S100B,0.1428249909284309,0.0719142049234174
IL27,0.0055483921294711145,-0.02970453020793181
CD99,-0.056024199690427615,0.02273782513713145
PDGFB,0.07173290165222174,0.043626326336078075
CLEC2D,0.08182959062712208,0.04971051401536708
F8,-0.10197537825305268,0.07968228229613342
C3,0.11839958243194701,-0.08548109954379245
DLK2,-0.03009090202480043,-0.018548408757717925
TSLP,-0.04630133890938462,-0.0036785618683237353
OSM,-0.09823584390897597,0.011959126586582955
PRND,,0.01750682792826437
SLPI,0.13634682504979231,-0.012759786376985912
AFDN,0.06161655908191313,0.0145375338340885
KISS1,0.06734283914578437,
ULBP2,0.05530191726212782,0.03442680488028778
ICAM4,,-0.019853127266777466
ANGPTL1,,-0.0019681048045115555
LTBP1,-0.005447965098980938,-0.002592308289513208
NTN4,0.0692457425851223,0.043468562493191656
APP,-0.014262654710735645,0.04682193970352425
RIMS2,-0.016773788169617963,-0.0002784345713500348
WNT7A,0.0013367918061017012,0.01832490879718057
GAST,,-0.022813704770313956
GPI,-0.0854716398991069,0.020025406771187096
IL1B,-0.10445666564051598,-0.006749724652560867
HAS2,0.003635087908350632,-0.010998137375795535
IL11,-0.04564549883626745,0.15186907110305287
SEMA4B,0.12024150230598418,0.025236516384432733
FGF12,0.07059876952014943,-0.023693566780622188
CP,0.04648137805573375,-0.02293334745049099
NLGN3,0.035996583936447925,0.09012894899838803
GZMB,,0.011958828973499987
PROC,0.014101931173042401,-0.03281538230446091
TNFSF11,,-0.012518350613600767
AGT,-0.05180466216930096,0.11611498266265953
PTHLH,0.04346266554864557,0.044690591607540006
COL1A1,0.10496933913775798,-0.052265745406383506
LAMB2,0.011151104620830169,-0.014759329062942776
DSC2,0.11933095846479742,0.01688594818984361
WNT5B,0.20797256473915993,0.02613887660421367
LEFTY1,0.16319114384037056,0.053111713594247656
CXCL5,0.04284869835270816,-0.0072051361013972665
S100A1,0.08814093309773549,0.053376138665531384
C4BPA,,-0.01666175044990032
NPTX1,-0.00688072620407372,
TGS1,0.09708954303306597,0.07194153435085388
IL34,0.09792639025839922,0.07123376353113378
DHH,,-0.02460745674776039
XCL2,,-0.01739180762649578
TF,0.0259451907568494,0.005523251054776894
IL33,-0.04708395050587269,0.045000831918986524
RBP4,0.07944570487713642,0.024675740833074358
CCL19,,0.019466586914234457
CCL20,-0.04921632974165269,-0.04366439083924455
NAMPT,-0.07010377632563969,-0.018433862968026106
