,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
TAC1,0.007843150208973105,-0.03365983546429149,0.0027962541392199305,-0.19497204734338844,-0.027832230425428723,-0.03807469671300298,,,,-0.024860556884881677,-0.01576517850599729
RARRES2,0.03847855948994925,-0.008206463751513982,0.017218789139603615,0.31648930766123357,0.08029549112070324,-0.011798941561094727,-0.034116571407468974,0.06331080735766441,-0.0073524202004821345,0.0019484372290734721,0.028119520090389233
FGF7,0.010769307262997643,0.0706903025045027,0.01396645255678684,0.1482031445570671,0.013544731737065928,0.007692595754243711,0.16504125840946093,0.029436289362030046,-0.03503161674340091,0.08514907761921439,0.03556596344529237
EFNA2,,,,,,,,,-0.016629180341489174,,
HBEGF,-0.01498385897832487,0.01789655921075492,0.043103207672700775,0.13470906548561398,0.024255387159278545,-0.001065122304770692,0.06935889732550794,0.08303855253870049,0.0052295825406289504,-0.07907518126921922,-0.09281443825656907
CSF3,,0.015698489889419527,-0.006219309489469714,0.015481065173733388,,,,,-0.07858393707507563,0.0006607695179349575,-0.0531151742379484
PI3,,0.010870174930806815,0.02476887474256638,0.0013070135062795319,,,,,-0.07782030602858384,-0.04325882647349656,-0.0696045476029268
PCSK1N,-0.043268628922147334,-0.036928615035554016,0.021403184485438428,-0.07954684192979666,0.05588482349956744,-0.04809707926143841,0.03450262187580043,0.033658740233857336,0.034383310674559506,0.09349624738040603,-0.017848262157879748
NTS,,,0.13482928825428067,-0.029558274980099098,0.08846089583441395,-0.0029156850547470995,,,-0.02025950063590751,0.11578421711305095,
SFRP1,0.018134451831382663,-0.019826456412879143,0.13778179604541008,0.0055628586944343385,0.028679993483370265,0.001522413359621649,-0.027056482038899796,0.05601199076301918,0.01136991842178278,-0.028799534720241316,-0.013214535332144227
CXCL13,-0.031582048464796716,,0.030332786770698117,,,,,,0.06154460208796209,,0.039953965681618825
MICA,0.037087337440412226,0.02282115861763015,0.01620754197927211,0.17591490138309848,0.026585636197801424,-0.02132665755537956,0.06404411495326807,0.08785181668428427,0.04737787765752332,0.056102451462194794,0.0028373296551665295
TG,0.01929457712313706,0.06090658700099715,-0.015286682586542352,0.03616374268970727,-0.006135967110378489,-0.049598684472050854,0.020570215413173422,0.15983597758384335,0.057235374118525605,0.018486297350672698,-0.03596625645917634
ADA,0.05764542405190124,-0.001509657998719952,0.06968352596940233,0.2047816190202568,-0.013564363861892116,-0.013851262913390035,0.02081428144038099,0.06906096958697595,0.052381887279729825,0.02915964335820684,0.03487800216486031
LAMC3,0.010250511905347346,-0.001845439177514107,0.02781529522092611,0.3184905844610651,0.008340484912641518,-0.024148289879159807,0.0054158545432952425,0.09458967204350381,0.08647935263429052,-0.013623059005418955,-0.08141729693901384
CCL7,,-0.015469192592707551,-0.027471685188528824,,,,,,,-0.020864237610080296,-0.03382673968620109
NGF,,0.09288784937430308,-0.039989800637037304,,,,0.03103930812558005,-0.0033142502043281515,-0.016405656181007974,-0.06246689856643952,-0.041903876473189244
TNFSF15,,-0.017225702540497795,-0.021686292087717735,,,,-0.010107391752792105,0.055218056477750514,,-0.05512692805710506,-0.04083220653108655
HMGB1,-0.0215843566728664,-0.04302523160154213,0.02442634792872644,0.18315506080669272,-0.06272430508071594,0.008797139616511875,-0.035337540227583834,-0.10364287854292327,-0.0706928875639168,0.0412243198133538,0.03676381938593821
ITGB3BP,-0.01286388929210975,-0.0705344778316261,-0.048651986518326654,0.21529510624619103,0.010986540812875078,0.020497822760762244,0.08844072659093614,0.10196331836415198,0.012987745322003013,0.0212808378809009,0.057177779207835476
AANAT,,-0.015673629251527026,-0.029984185626792864,-0.021206036994390533,-0.029489094004201133,0.010399898920358782,,-0.04053193153024802,0.13964275537607293,0.05256585326949399,-0.03243205997045812
RELN,0.024491036346276186,-0.027205910349095516,0.09271408234190849,-0.13453219798907692,-0.03748483166008194,-0.013445325067828306,0.07482898595836422,,,,0.01654976164777045
IL15,-0.022625978265204134,0.011062135125471415,0.01701586872401674,0.07685657955215981,0.029970190201955772,0.05511798439501017,0.004890181408392634,0.05006418731120065,0.0011094017707965723,0.028252303655706693,-0.005176323129304066
UTS2,,,,0.09340577025354686,,,,,,,
BSG,0.012135465791701392,-0.01756269724826475,0.019108760835934876,0.06821258064639117,-0.040891988417278424,0.015076783737209555,0.04146070858046111,0.06516033441277637,0.05704157111492346,0.020676827316413418,-0.08501892153505607
ADAMTS3,-0.020686319763835875,-0.028840089753833544,0.058924377967318434,0.32648917683269124,-0.028958760608277234,0.03761133405403538,,-0.019613557396589997,0.013662371833611655,0.11400808794470768,0.007547568344629336
CD34,0.0204022309224519,-0.007819472771399888,0.032728129662276825,0.26261405590599024,-0.03707390531748808,-0.009725871596995797,0.06025912240957853,0.06628348080787398,0.0980411327078052,-0.04401300291892233,-0.01736273896454259
CCL23,,,,0.13056416369909402,,,,,,,
PLAT,0.012480883147051081,-0.0032003868102385177,0.044211332773167654,0.2686650417151152,-0.006538488764526089,-0.005681954186087157,0.1139331143492973,0.013454693523321003,0.0413067362542633,-0.0017270503074991786,-0.058868441958539956
NTF3,,,,,,0.11054824739989061,,,0.00896301197066416,,
LTA,0.011359463541413331,0.10893565965309948,,,-0.018433478645236333,,,,,0.04229610658320678,
CKLF,-0.051456373701290255,-0.035304603125473115,0.002353437244159632,0.27608403584482155,0.1046813738224062,-0.01845273892658645,-0.008163132494709922,0.05749666661604834,0.07336054065763399,0.09768923209197648,0.07872018059823654
CD24,0.02039349617319054,0.03214205307207902,-0.07236146276181023,0.05206970078908615,0.04844335121512858,0.08657223825143585,-0.0272421664188631,0.10680701033550846,-0.005328177890028468,0.022780030250369735,-0.029599619716643672
HSP90AA1,0.012142587496511528,0.0034525604054759565,-0.01141833308220426,-0.32840055689208864,0.11731561492079505,-0.009393936040160608,-0.07332853862647147,-0.08230243233333222,-0.12114461070704188,-0.0386794879264393,-0.03424372647099909
BMP4,0.07975397587941337,0.041697788666281835,-0.023081309697887315,-0.008305011938491372,-0.016522286671153675,-0.037319877199587764,-0.04507255001601503,0.05454307025248075,-0.006057770962918851,-0.06645100880402456,0.033393750140550085
SCGB3A1,,,0.008451993338105727,,,-0.04822615176184344,0.10015518411868757,,0.1281470690387012,-0.002459062262522592,-0.006913533069810026
IGFBP4,0.002405157481143309,0.006971230002621079,0.05440010412229368,0.3078057328838497,0.02096205586069351,0.01617279424184961,0.1503928022566644,0.055562805440791195,0.009693356541831094,-0.055186729580484026,-0.089678737128059
RSPO4,0.010193957820296817,0.02772293846202581,0.02623913938776166,,-0.03303217431900528,0.01127111093905776,-0.059293213562216084,,,0.049566941194267564,0.022265061640306907
LEFTY2,-0.013221171656348911,0.010618054688523896,-0.007022373824289943,0.2709306497736081,0.028056052463564303,-0.0041144378872606125,,0.03411603167597862,0.022865296941205693,-0.02103603292246884,-0.05691597148164641
PF4,-0.011880541441788735,-0.013496565775871041,,,,,,,-0.015241795074763349,0.05877908978603925,-0.03203579286180982
ANGPTL2,0.046607211169598865,-0.0910385682165457,0.03417651912714715,0.23275826467453375,0.013117126385637414,0.04336372339112662,0.0933194986916636,-0.022484642155101455,0.048134531276347876,-0.019218735822127065,-0.06214100208026461
LRIG2,-0.03447933277199148,0.06958808766763774,-5.3327076807492745e-05,0.12788322104432462,-0.04092266643576483,0.008386253506035309,-0.05213795053312754,0.09072752930415665,0.018422819028605698,0.06812965067045643,0.07596416154055156
ICOSLG,-0.019951025143807085,-0.02167821632702681,0.0844026785320713,0.129403053504121,0.07524479810318384,-0.009225633268052326,0.012604147858519824,-0.0420035155419491,0.01933044210337406,0.035064690225164626,0.020016176905152443
WIF1,,,-0.04210796512626125,-0.23423214268343578,-0.0022148874347098497,-0.001444095611222763,,,,,0.0768520070821415
NPPC,,-0.020936501858218357,-0.048173144678617705,-0.05860016449115889,-0.015900035512855164,-0.03999243625702522,0.03416366159557365,-0.04853276847553139,-0.02883849809147899,,-0.016413920410354863
LYZ,-0.00834008801364799,0.008733506283712666,0.0281332553787114,0.21953742935728074,-0.003763808514402983,0.015115352560486116,0.02281744736650713,0.09875474764556796,0.03158603628366655,-0.055425856590400426,-0.047598160946496854
EREG,,,0.02962865236131872,,,,,,-0.04843145779723537,-0.044868877056357045,-0.03688268763624247
SPTAN1,0.0023935812892306144,0.01632461472860061,0.052141122883686435,-0.09365726117472493,0.01642067801262746,0.015917134948773656,0.05293703251501321,0.055794657476985705,0.048776923939269544,0.09663138032190112,0.10136138851013524
LIPC,-0.017880849820361505,-0.024254333887729827,-0.03990020955157896,0.17209760474886526,0.04227875451137966,,0.04530204100447413,0.08288442442717878,,-0.03756459737593561,-0.017638658394427516
COL8A1,0.031701184265643896,-0.013658165650471515,0.04363079335606488,0.20965904663635898,-0.00780370982583093,5.3033691784609643e-05,0.08074025937393949,0.16647995428068998,0.0672788432822568,-0.05198991295358582,0.00575052802683112
GSTM2,-0.02603333481011045,0.013706188489832322,0.08130562790953678,0.11268745952256319,-0.005144589962886421,-0.024202292929629332,0.019887524398590057,0.02612141937210317,-0.047116580331903954,0.031840146806168,-0.04741531967642068
SPX,-2.577789493317882e-05,0.02710492991764427,-0.001407776078218801,-0.07114530746984944,0.006330034999504347,0.05553647316959579,,-0.02078274385615046,-0.018924636770029885,0.16600015239499083,0.2254941050478338
MFGE8,0.02291297455748232,0.031418194887000164,-0.020886922929856326,0.09993607187325643,-0.006894050712672604,0.01787442556843936,0.045484146137001705,0.13134192906244757,0.02009797437795389,0.03710582637075413,-0.09279258526443486
TGFA,-0.022009609365115274,0.0051066500867489985,-0.07006970991964062,0.10432498668298563,0.01271086824566899,-0.0035446811873498067,-0.01718649514215133,0.005964445783702488,0.004046020823103063,0.05110379166331984,0.0212339968705919
SLIT2,-0.02069677618588851,0.020761969399906596,0.11806680819523027,-0.10804049018362324,-0.031218770417945494,0.036725304431907885,0.10152877562863795,0.09547336512115417,0.004320487671499432,-0.06589429528338601,-0.1040840456073686
PLTP,-0.008345978495788239,-0.03225404070653303,0.07990738457565462,0.3407138526163128,0.047765414562582834,0.04907050522156578,-0.09605058538378186,0.11858268940780864,-0.008455063290058032,0.047813953964070253,0.05585393639168385
APOD,-0.01629785595640207,-0.02772874918708114,-0.07313313364453558,0.021456357681702978,0.03479954873666354,-0.0199623403077934,0.08701163697479944,-0.06644392004830908,0.0607971942728219,-0.08669346192670842,0.03476060086209794
B2M,0.006724244611504055,-0.015501918570693322,0.0875535549967652,0.39539507371646,0.10620031391687731,0.040125701793677006,0.19859420954680154,0.08574606166826322,0.06249900084064672,-0.09032574215876589,-0.13574346127159612
OMG,0.00888360341652913,-0.0566559014995151,-0.01389517566252628,-0.1598838724294312,0.031112205091742794,0.003942277103817585,-0.056960034398913534,-0.024110766083711557,0.07158856433165475,0.15259818732096886,0.09801336031238485
CXCL3,0.030743693145145037,0.026203587799267104,0.039854500848558114,-0.002083258680430768,-0.05316182172356885,-0.022447354395043563,,,-0.01638379433740659,-0.031961725300553814,-0.008887736855071467
CXCL10,0.052001667874442756,0.0075057749366684535,-0.018783265346630492,0.3441159607039383,0.1015750722722507,0.01987648885490998,-0.005975906929044808,0.0673122947173417,0.018650588726520066,0.005291247293902853,0.039767423425165344
RSPO3,,-0.01567362809342328,0.013936453452035197,-0.0783066074606689,-0.0316303633615483,0.036011080090719016,,,-0.008309321811413426,0.01923092527589532,0.046592409844818335
CORT,-0.00560142913266279,-0.019091910107066595,-0.01001786833379216,-0.10476994461766763,0.04747280750597793,-0.03290018056988186,,,-0.01594976386467903,,
NCAN,0.017511147321643397,0.004017101459535226,-0.05835540516896347,0.09843127109693463,-0.0776215528568065,-0.025050146101730182,0.06777570669097646,0.0201956910770017,0.05938948510548973,0.1789649654861601,0.13278590840742166
PRG4,,-0.015469195003351586,-0.028568389175996203,0.08704600550455743,0.024021324754374292,,,,0.16986725082607218,-0.0024412730553205093,-0.033218171747253535
ZG16B,-0.01429630069707431,-0.017953892679933043,,-0.03925486775256908,0.08201951541577363,,,-0.04505793812202408,,-0.02640060370162825,-0.02732981689600695
TGM2,-0.012695271567502385,0.005384558353077458,0.06814066438325457,0.20915897352165766,0.029576121672104928,0.008287461128868145,0.06171448447061318,0.16824567334632617,0.001570298266646938,-0.04941684860850814,-0.06542236986530006
VEGFC,0.08794418835164582,-0.005586195692125318,0.016439049222342544,-0.006001294870421566,-0.04112263651172352,0.020163485583934593,0.14677258825342296,0.05794027448580054,0.12185317011031221,0.03219559405973252,-0.04834910114124335
WNT6,0.010849948589862136,0.031979370313894466,-0.021125188199521586,-0.00040298440011982974,-0.01463895786634665,,,0.04762165997058179,-0.02964334903688723,0.02118157630501751,0.008825904463689662
NRG4,,-0.018826717970910595,0.034728180887848036,0.06889115596575597,0.00978140651726637,0.03847068496565263,0.022351055595841014,,,-0.021173123744641472,-0.016154705669486666
PMCH,,-0.026086251913914484,,,0.01994184172516969,,,,-0.022378372005165393,-0.025491832561000908,0.014227277357209408
COL9A1,-0.032838139711928754,-0.004608711409849155,0.057622132460176265,0.11254206511553638,0.0031317849071222045,-0.011117332180718156,0.005210980088882646,0.0962514415324758,0.03524444810217757,0.1381741939967791,0.12194501517344818
GDF11,0.039448087905684576,0.039315869638383925,-0.02342529000245416,0.18688621688824952,-0.022301758333788165,-0.03823214982434642,-0.002763706896491651,0.05208982655133093,0.024807260744110805,0.08018900038826461,0.013174306811247245
RAET1E,,,,,,,,,,-0.02322676630876946,
IL24,,,,,,,,,-0.01499877240150979,,-0.047478346491061064
SORBS1,-0.008662014180976127,0.003429672884588664,0.08875817212652236,-0.005106650500671487,-0.018465666393482027,0.0749712312788114,-0.04579880644557635,0.0654094773761925,0.057344282874136766,0.03825786906547139,-0.02282620577600043
DLL1,-0.008246596098611867,-0.022379092488690754,-0.04864267687937547,0.12345358445293289,-0.013040326708742344,0.029025576612166065,0.1105673608017696,0.0572084273042403,0.02644584222054953,0.030408178349738857,-0.015540449557896676
TLN1,0.051317674247029266,0.017547185919452035,0.04441965299433309,0.28295165252254534,-0.023071545347269597,-0.056821779380929534,0.057522145745830054,0.0554082607253549,-0.006122217316107098,-0.04666272313680022,-0.14093821715325275
COL2A1,,,-0.025515905410062576,0.025376007661352264,,,,,0.004140644600016102,-0.030814047913158834,-0.038261819908308375
SHH,,-0.016075033434753225,0.028505613506941165,0.03950457410859398,-0.017068090876064645,0.01048861521213766,,,0.013181335736963385,0.10100180818618626,-0.07738227595116051
PON2,-0.029741743877415506,-0.04222175208689026,0.0014590833786578988,0.256870960466549,-0.019509377669444185,0.023518309449144556,0.00906227758031904,-0.0026874067224768837,0.10110036880398664,0.1054208256537441,0.23957554571194697
ICAM5,-0.01701861762881703,-0.02505408055252706,0.013152651611420827,-0.10822255112527272,-0.009997574243173999,0.014327264340259344,,,-0.016595480054425942,0.07815720861980115,-0.002311751435792241
HPX,,0.024699484697993462,0.06804868229122064,0.14892700543148263,0.012868540394105668,-0.006181630852878101,-0.022996125191737056,-0.07384313129808585,0.14922233860123454,0.032144759374827886,-0.009144679344570673
SFRP2,,-0.01830772103305611,,0.049580101606557944,0.00850309720626509,0.012328219242473758,,0.08247606037152075,0.040695588400064056,-0.03081631978840411,0.00204899284021303
CFC1,,,,,0.023623944501489854,,,,,,-0.03757792162349674
CD70,,-0.03111791669844273,,,-0.047283164669933084,,0.0023772026042625546,,-0.04299120301280205,-0.03230342596473024,-0.03712584956983507
HP,,-0.011297882597574702,0.10087048212281403,0.1740515836925174,0.05235391310754284,0.03157144541077173,0.12671024721033322,0.07176249306299573,0.021652363649591135,0.021558422758682732,-0.07885480721204094
CXCL2,0.008099060842714572,0.054664681617149435,-0.015476731869079835,0.053514298117021526,0.011715230790200962,-0.01116027476045387,-0.012531687786377109,,0.024321545362621114,-0.008383407387449695,-0.07413417096736369
NPPB,,0.05845051089436214,,,-0.024869134103704515,,,,-0.003746960998404156,-0.021477775983480517,
CCK,0.003099795662081528,-0.043927520660958216,0.03719775360551315,-0.2641925409676361,0.004645580753295467,-0.06473703083780656,,0.10273176767569922,0.05537713459589787,-0.027862473492335123,0.04743493814375917
SEMA6A,-0.0036969106631944805,0.020096232416807844,-0.022009564514761618,0.2079641681362782,0.025654827441926015,0.010420035194839345,-0.02397249729640414,-0.03077589496332918,0.03979464629753412,0.08713052816832138,0.05193210642175571
IRAK4,-0.004400896188064069,-0.029964143986182013,0.030379768219333674,0.1684477787033629,0.029464004289450754,-0.0394391985845237,0.0075209208942659065,0.1434943197992204,0.008838342317036474,0.14324633028183276,0.04234297013923418
GSTP1,-0.04809672961267434,-0.03587984079589232,0.004729273335245649,0.22535519304055093,0.020724859054514173,0.05580450028862068,0.08143828872631632,0.022644600151399533,0.03811573354687395,0.0761251241550757,0.08471910597077921
VCAM1,0.033641566351929206,-0.016059324439081604,0.11861254522691166,0.2908006581945534,-0.013686974092452245,0.043242381665492116,0.032776961688864945,0.1304712032294466,-0.00023940854363531594,0.04026649996612057,0.019962015218622172
NXPH3,0.0305460653686569,0.06667317783322323,0.009681671750148337,0.10658036158303184,0.016489582484855252,0.05080260915952401,0.01933056949765063,0.03979316386552983,0.0008315691761065663,0.15795914550871748,0.06689026395561144
MTMR4,0.017851656348039452,0.020684467937888123,-0.030905087145823452,0.09751134077750274,0.04633485885479749,0.008517429470997952,0.10421180270779579,0.0863543471314767,0.036719740701275615,0.06364725060599775,-0.01143038921788638
LAMC2,,0.04973986967237351,,,0.03000257353128926,,0.10726986557796946,,-0.019697596737959153,0.002026059105674369,0.07735761299280754
IL10,-0.018936971388767,0.014630166955568265,0.08442157170162513,0.05974710505137183,0.03810696017847689,,0.045619967037810204,0.072182294601577,0.08896289932181164,-0.04413768026115327,0.016428063835064375
SEMA4D,0.049967240874267474,-0.012446957615571812,0.0333211410395376,-0.11086311570480027,0.05258294954957476,-0.04545949669900852,0.07995663472766029,-0.059549446811345046,-0.0008728537137634584,0.04660056864053001,0.1152064973155037
TRH,,-0.03810572027138074,0.03179747028099378,0.1256606510007357,0.06721641591286492,,,,0.10736912057435041,0.08220696527819511,-0.11557916104495437
SEMA6D,-0.013916769080775092,-0.03140417401472228,-0.049207659110605526,0.15760404060340732,-0.0316200112436912,-0.022427706875069627,0.08378836855844816,0.08599518943899259,0.028081468905471082,0.10097210854296397,0.07070097669918309
CEL,,,-0.010180611570907579,,,,0.03721889147618412,0.03494183293958776,0.009196391836224447,0.048762743011098224,0.06501171837692457
PDCD1LG2,-0.03413164280741402,-0.01443566461472225,-0.009545020796591874,0.088783348306323,0.06758764070235736,-0.034599913621578264,0.035713005827113134,0.18811501270261008,0.05714654514922474,-0.01450376577926256,-0.012278823770086636
SPINT1,0.021322638118465603,-0.015553623166838136,-0.018650138068046346,0.1823334032188143,-0.012200320676436846,0.046948011922444924,0.0912239538473968,-0.0036199093846239956,0.06761307677812001,0.008973091395954232,-0.016973151971535223
CTHRC1,-0.019833249979969346,0.031176259693796834,0.0779475563326087,0.246571071642087,0.003710083236599733,0.00593081648381907,0.1103542862662775,0.12822960050158907,0.06490160963292359,-0.013361292659021896,-0.0010952926799284084
PODXL,-0.012048817634775624,-0.029744695132221735,0.10198664674206197,0.37103877214168585,0.018309212435735793,0.039323267424480945,0.06123863231243484,0.15164431956948807,-0.005043368105422824,0.06547413276507322,-0.10633621497407499
JAM3,0.03910985826274995,0.02226177193341506,0.019054471182628884,0.24625878004206217,-0.01579940584488625,0.04540658885586167,-0.02821873737056654,-0.1192953327090254,0.012235102330089917,0.03081041965299285,-0.03476295852284598
TGFB2,0.0014140093971953588,-0.0620970094962808,0.12030139008044269,0.382683374645998,-0.027882335786933315,0.06417830278261699,0.008101039340150343,0.062069139271123806,0.04406734310365672,0.019835579087863767,0.06548605838732775
COL18A1,0.04816341211659652,-0.03141784078642977,0.01641931774937893,0.2636611869703536,0.007671979983879776,-0.03945804038352521,0.025606099617429576,0.061659534397477324,0.025228747165406188,-0.07518021921218526,-0.04255037352599937
NODAL,0.03799543545870966,0.07342514411453914,0.013984557607251612,0.17953702611234165,,,0.0352804278537602,0.07796270143907401,-0.018527017066110974,-0.007616409722753016,-0.001410324674058284
INHBB,-0.03558373898770563,0.004302327596482892,0.03082583348450542,0.16158503246956143,0.008474478775541505,0.001032800038211278,-0.0023205950628578543,0.030930913792694956,-0.029194021554012167,0.1183706065645936,0.04995499862040918
LCN1,,,,0.00885975133318883,,,,,-0.017496424256749122,-0.024327292157248555,0.007187320718823186
ARF4,0.004429748116776924,0.035799753028538314,-0.03653494669580784,0.15268639347071447,0.009839290583012118,0.014432548202519593,0.09751157079556869,0.08182694848992071,0.059988870421149386,-0.08082786017327907,-0.15236507294377247
CXCL14,0.005629295340706293,-0.034303690630914076,0.012063327122251269,0.0038585203019471785,-0.0070433141999353315,0.02029644122670491,0.09947565647280218,0.003983474340155533,-0.07586544796343778,0.046120882930501934,0.08444866176225135
LIF,0.14533019771625078,0.08597203771875254,0.001181733401623415,0.12606648223575623,0.027794648607729604,-0.01246972316656609,0.07657189442831858,0.11041203022549416,-0.05109301857269265,-0.07968292735690738,-0.09526573614135377
IL17B,,,,0.1594339295339667,,,0.0182791346848098,,-0.028014512611124566,0.021923408571423143,0.00015493711997700022
MMP1,,,0.0487259791268892,,,,,,-0.028838496221840745,0.01739973576275756,-0.07258044915167444
MATN1,,,,0.0682375511419468,-0.025181470926867226,,-0.04425541949662217,,0.009237578192140671,0.02833696435384266,0.05727435245436074
ADAM28,-0.027708794455002433,0.02948953638394173,0.04443244722242056,0.20355560196038827,0.01145426559801308,-0.0019224191504684225,0.01765680848535971,0.11999004425564996,0.057061459865808795,-0.02302710714217996,0.05948589634956127
TCN2,-0.0024053967052610706,0.023257144463213038,0.12617435767052188,0.24604815235379068,-0.030715306459828555,-0.0292590025796,0.12438151203630048,0.08520221751428918,0.05749645162935533,-0.016406894060075523,0.03245091648023913
THPO,,0.03795436394970774,,0.05103375029332362,0.009804034920015085,-0.022726420831231324,0.13572631677139474,-0.046476288431931675,,-0.03167268696849641,0.039542340967316465
CUBN,-0.03067288977348564,0.035438084866886654,-0.049701835693827495,0.1718174080472121,0.0031389849120966058,0.04076695844584021,0.04064987672295809,0.10736085938403658,0.08165459048984,0.03385591769787042,0.03204109589826098
TIMP3,0.011863072982097843,0.033597667444618215,0.0025388449139788264,0.09188552434872582,-0.007305275147785712,-0.010780628428684,0.06316072944748118,0.05579603468004442,0.03734426247085527,-0.06519365317864387,-0.03850346398155964
PIGF,-0.01063620727368137,0.015477526555187589,0.04264360132975532,0.21448890980796073,-0.012237315229372592,0.007082692279453163,-0.007495412921021132,0.08252304714690849,0.023593874446207978,0.06529799345904956,-0.012756054236295281
CRH,0.004181850162082159,-0.001897389838590624,0.07286180784746511,-0.08449250787636886,0.034387786673766726,-0.027533750565037353,,,0.032102977388395085,0.06228641987769115,-0.03227407528614555
BDNF,-0.014296297972077269,-0.0009424027836519995,0.06419666500160219,-0.19826754964617335,-0.026059136678878225,-0.013079065006117559,,,-0.011805670138160867,-0.03697432324509736,-0.07294516252164207
CCL5,0.06554185665796865,0.008820591385940315,-0.017424108394902275,0.1563270478651724,0.06989920469523006,0.027493529953227826,0.028228224056562803,-0.037317658709650245,0.030128777635101214,0.0030439213902073788,0.012421469206756198
GAD1,-0.03180480583039308,0.013949931448563088,0.00877765483833129,-0.17034691655753909,-0.034027533549423596,-0.03843729881764055,0.038069850021711184,0.13512652220803748,0.06640796578964513,0.0835865417123637,-0.043636273084394855
COL14A1,-0.01994276308505138,0.0005680078683722741,0.09159773281403383,0.09377547720025411,0.002892517622014478,0.021999521159919776,0.014466278735163792,0.048206668514511476,0.018265009971181686,-0.04683191248427127,0.02473394385767289
