,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF275,UKF296,UKF313,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
ADM,0.07262399796961747,-0.058676535785791295,-0.04343115789732346,0.011423561290827914,-0.026678997706075323,0.14334445658544612,-0.016052298303060666,0.006890229663878222,-0.04329387477692765,0.03891804305973127,-0.0510828241935138,-0.06641851410841294,0.09909604965227628,-0.05238905930630916,0.051580985970246525,0.0969912183255778,-0.06828926724837954
CCL15,,,-0.004525510666962676,,,,,0.05451785778468327,,,,,,,0.005231520440757248,,
GNAI2,0.042683022279164706,0.03879328720798748,0.10552091461978458,-0.036738758465111765,0.00014163839933918415,0.07859244833829968,-0.00601496833328999,0.014811507548623148,2.6806560277894863e-05,-0.04741233734644453,0.010966781841020698,-0.020146094514590714,0.013544543537622711,-0.03163139166400199,0.02635842504615306,-0.021949799800943855,-0.02562622624687
HDC,,,,,,,,-0.016130577721446795,,,,,,,0.03520786989140001,0.053131777586263244,
COL11A1,0.14952404938138267,,0.042542691701070515,0.06774176330013515,-0.025039826562257134,0.14577678596669136,0.008905149375206091,-0.0037610545663831533,0.03704942399329034,0.0819197865505253,0.04435820384817336,-0.03209533200897802,0.015332863162726166,-0.10690658086007156,0.05053339883634886,0.005642593832927017,-0.03637993191884256
NUCB2,0.02359757471909846,-0.025182629054743985,0.004127497409931362,-0.0006275212609990462,-0.0877996741467778,0.04122059010702035,0.02139768516940632,-0.011970852503966553,0.07902989012643952,-0.028101248247388275,-0.041496656404951336,-0.07824968262876113,0.031201092984594208,0.03653279670368232,0.06350133604750406,-0.007907869793445233,0.028474657258049266
FGF16,,,,,,,,,,,,,,,,-0.0248486142450537,
CXCL1,,0.07103531862464933,-0.05313437869744185,-0.03251385659368226,-0.02711444537564796,,0.07507615488022848,-0.012057883317622824,0.06107212825603661,0.013198427282620767,-0.006000907419614521,-0.06637838091019954,0.07464104674203341,-0.031913476133545574,0.007528363681281043,0.06206573872150548,-0.039685361926825015
VCAN,0.08298017193402422,0.040910109729570356,0.025235372322158837,-0.022865689519765905,0.03162176853133673,0.11169346908586086,0.02237783094974748,-0.02909867202141097,0.08534791627601038,-0.056015264524922656,-0.03017720497441504,0.09203244668718721,-0.014144022827773469,-0.0010772303306752918,0.0010250241154390405,-0.004733627219983207,0.05875863163307082
MMP7,,0.016893490450774207,0.030557764421654598,-0.02041945796270028,,-0.016300858153316274,-0.014417254537149302,0.06482508731270549,0.043717935203517175,0.0974444710570912,-0.07189174256805206,-0.04535561857244432,,-0.07692757843986603,0.08028016039811839,0.006016772743722424,
PTPN6,-0.06283448837925996,-0.06727692218265312,0.027862203223940046,-0.03489185013259386,-0.01869952400783453,0.05404689557646092,-0.037902649891760884,-0.0018542743160819856,0.08285851691432808,0.046273350408409075,0.04845337390031103,0.033239400842905366,-0.018493183117160153,0.06399075785348865,0.041923162619922426,0.05081423839115782,-0.03926624368110384
PTGS2,0.00010813792318979274,0.006527493876442853,-0.015754214752122946,-0.02285791431251731,-0.0566288282333442,0.05424800010835822,-0.03037892331375065,-0.025715788500228657,0.0031496202808453076,0.03694101548829484,-0.02269354581023939,-0.052447008220475114,-0.013400959664924918,-0.0556497067283425,0.06862175094802246,0.057636560425296406,-0.009470337365489034
XCL1,0.020822797623343638,,-0.023028792543483896,-0.01638682458977161,0.061299644422046135,,0.022326642225451252,,0.08126742149274374,,,,,,,0.0965492936536651,
CD58,0.010024409275950982,-0.006952195900201018,0.010369398877332169,-0.010416992889115859,0.03132856297285338,0.04747121113514586,0.041946538028374426,-0.009101125989705656,0.005161583070025941,0.128048558666468,0.13725890719663375,0.010765465674748216,-0.004795834683131573,-0.04329672265538612,0.02966513018005365,0.08777422946551104,-0.0375112364699598
TNFSF14,0.11237095233414812,-0.025914850588083495,0.022262259335212184,0.04003339812736937,-0.020661259271705822,,0.016774792965610005,-0.011777379120193448,,0.14213182969318597,-0.023992688020630645,0.0034355373624184683,-0.049572803775001166,0.12064167147170732,-0.0189290122427356,-0.001715834863680173,-0.04309407215794927
CNTN4,,-0.012888234508976994,0.0798302507088907,-0.019402420739507473,0.022297028247785046,-0.03651120620783115,0.004969965355605252,0.005394891731472085,,,0.007846485027268254,0.004357465296392332,-0.03958345472145869,0.028890973833665116,0.08909615685574185,-0.036525266537397655,0.024839853327487536
NTF4,,,,0.05022989688560158,,,,,,,,,,,,,
INSL3,,,-0.0039034133665996314,-0.015060921296700515,,,-0.016624610825878537,,,,-0.018875472226427166,0.029868037420029293,,0.02370157485392818,-0.028790466639504943,,
BTLA,,,,0.0011397468130362762,-0.015241802840085644,,,-0.01504011595277216,,,,,,,-0.0013750841324693336,,
MFNG,-0.010747884584971721,-0.016958755432176852,0.09536297871813379,0.05868882143716627,0.0022654108745598753,0.11020311236149272,0.016739103978481152,0.028990030935801315,0.08928859294831556,0.0110740378363131,0.012916525648478156,0.0262387521308126,-0.011981822886083708,0.024839963979705306,0.041832307572335956,0.0804395610230552,0.09674073518666244
ICAM1,-0.027610716460919987,0.046402065999896436,-0.020308304322397268,0.030866129706724955,0.0006807830215729458,0.07253635599087425,-0.0022723709700360755,0.07634461825316301,0.0007419573384999253,-0.0003602770628202377,0.03055185091290175,-0.056667101808484034,0.039089036890489585,-0.0409058109247287,0.06045071535723748,0.035626918714425485,-0.04608276868349272
PROS1,-0.041233118238678784,-0.038863567802064757,0.016175572849422525,-0.004265775639792337,-0.031152524752975242,0.041992702141531606,-0.008400919259262823,0.02098667019880256,0.061918167936183474,0.06654991929099513,0.04526352390979468,0.002914993153720754,0.019268111832881914,-0.06638310798363377,0.022716132281742057,0.05423381736113283,-0.06228278522261909
CLCF1,-0.012692826788096547,-0.07483787898726067,0.015423881860594766,-0.011934419012847966,-0.044959988125806497,0.009413223436817535,0.014033352404399839,0.004851471163456896,0.04909601235332996,0.04496175761392902,0.014976234675979985,0.004240796998724419,0.02345096691877773,-0.038338466097539804,0.05153645136519964,0.07939428405760658,
PSAP,0.005369480895547417,-0.04057542941916328,0.03157294756594554,0.05245433379374909,-0.013421374595009122,-0.10240902300008037,0.037829456565809425,0.05074621389288383,-0.03535175958183409,0.1313641936357883,0.017140751548858878,-0.08249355628341341,0.07676077985052603,-0.05346900884050699,-0.006891755075312158,-0.05216531255128795,-0.05701174071476274
EFEMP1,0.0002271296837158286,0.02651873723190967,0.054309219219478566,0.03353576019954798,-0.019455617713928938,0.04722443999874563,0.010191451696895955,0.022948578402956863,0.023915753900731165,0.0821690917505921,-0.03906455955249299,-0.004736800757887161,0.127705982620021,-0.06479786344078153,0.0049928940404149495,0.10237326309964022,-0.010809162970055845
C1QTNF1,0.01658739521060255,0.0041638794804213465,0.028259256475012214,-0.0323016905547741,0.034092462741279445,0.1325412775232795,-0.03459702747082185,-0.026136620319239825,-0.005176101417474584,0.10433191738912333,-0.0245743622772748,-0.09624271402874565,0.016412757950041868,-0.03750942270014686,0.01974637400601081,0.048065292428548574,0.0578150151890702
ALB,0.020760601275618032,-0.026872438436228024,0.0339490026286785,-0.026738515548269445,0.016185204337980482,-0.015592738265978772,-0.018149714647592973,-0.013376615211866259,0.09510516321222744,-0.061105222911891105,0.044836492450119114,0.07647044972881763,-0.028170826270440767,-0.018357183669954123,-0.035699369682716774,0.09177358764930163,-0.0701843523731853
CCL13,,,,,,,,,0.12981782395269487,,-0.010727652186411498,,,-0.03259436928152153,,,
EFNA3,0.01805135092459054,-0.036631335793228935,-0.029705508658631082,-0.050561102932492434,-0.019318656241824116,0.013674628067553148,-0.010424724711484167,-0.021857707074996718,-0.03554057247065232,-0.10270106142369607,0.11149540196790969,0.02898952170158689,-0.04818454598877043,0.05445850382240549,0.1049121614991555,0.05061099117457881,-0.0021499824587501645
DRAXIN,0.024910813144011716,-0.020584637119282535,-0.049630567030959194,-0.009892105597667261,-0.0189484502102346,0.10087196352940245,-0.05211089878084029,-0.010740765600047678,0.056483296088789596,-0.05902976959507158,0.008636925271016605,-0.041065562068725046,-0.06866382418000316,-0.04803219919225022,0.07189257738966416,-0.02639113503661171,-0.056012687170632396
RAET1L,,,0.06946749037162386,,,,,-0.012864484029582481,,,,-0.023339988502277812,,-0.03530252683765012,,,
NPTX2,0.0831113177667882,0.04533233195018062,0.04292254345897264,-0.045676300713734824,0.004396654006336749,-0.07408025801709314,0.02172626460408925,-0.04705094606860224,0.041176460892865974,0.12484316251212906,-0.0228568282144615,0.0042161636101842315,0.018350776760904807,-0.012748331749547539,0.07118947724851246,-0.046637162695940135,0.011606202138734376
FGF11,-0.04969000516782774,0.11751413931345452,-0.0038559217035234274,0.00015211088857469414,0.04939025711448375,0.09669475593774367,0.0016852630715307113,0.04763758679889356,0.0031367835574722964,0.05546490088927165,0.043362926532820124,-0.025965105342272744,-0.0177584294830533,-0.027223569891324836,0.11072791681326759,0.054954799915837294,0.030602333129950362
CD59,-0.020920082515693657,0.016934550741270798,0.04697540718264614,0.022571618910784602,0.033168026217388215,-0.030071886867261012,-0.05787246222609863,-0.019370554478636993,0.031908637174165186,0.10504883605556166,0.059366152327746356,-0.04004994638351697,0.02228273070183925,0.03214018650901782,-0.025487148600242274,-0.06253364089485218,-0.015841587879652563
COL9A2,0.07988410793439825,0.06876751423374683,0.0643773800400379,0.005667141042727536,0.032300116176028494,0.08449693389577825,0.05719263685118806,0.003730833137467042,0.048109678451903296,-0.030721345019413877,0.08450721567911082,0.07511833069488005,-0.033055879640720064,0.07115608075270768,0.012430896109419576,0.013081270998681515,-0.0401043234618692
DLL3,-0.03493023482016926,-0.049529437682799604,0.08943243855125464,-0.00031808566407458635,-0.040353717566780675,0.09978564446730108,0.011529548777703293,0.04257710614255129,-0.01832343811230418,0.020959063938654914,0.08431070501682121,0.11678075336718885,-0.009295126345737708,0.066723960926,0.06546265340873603,-0.03763262476706101,0.0020120936376598502
FGF5,,,,,,,,,-0.03449835391076635,,,,,,0.07988333132850318,0.10719012616613617,
LIN7C,-0.059430276883687856,-0.0028519797992427884,-0.009279973687313677,0.03248260341245556,-0.014482839086015957,0.008875401310403121,0.0027613588769940566,0.02616384336470487,0.022052390074306965,0.004646488221130167,0.012024079953336255,0.0051663657522921244,-0.036557291853248956,-0.007938175030065798,0.06122575221372055,-0.009236333743605728,0.07287788204884887
GDF7,0.059827141216273944,-0.018985879643018667,0.017201375915655952,0.02873440883428173,,0.010465049788762698,-0.009484847453546956,-0.011777378662524476,,,,0.08405790889178318,-0.01041464056266946,-0.02362230146000378,0.08911317572997147,-0.038548382186854725,
PSPN,0.012699069474469615,0.06993292915896104,-0.014008333665102093,0.013003344220945887,0.05601521369682585,0.08344592641235064,0.034123378071923026,0.0686367592346259,0.033348518124486644,0.09388328985640242,0.04001388137549007,0.058726207921062416,0.010253227909709454,-0.014748085129120864,0.010277238650900104,-0.034332360491394646,-0.07018441808388516
ANGPT1,0.06461684930660212,0.0852586038408869,0.011964279017397638,-0.008996659520609572,0.014474590571494321,0.13803314762344795,0.04934830691072057,-0.00355135568715339,0.09640023145803543,0.031899122269097635,0.06132336209168056,-0.029516947612164363,-0.009305233049951952,-0.012641168016836762,0.07277432744320553,0.035128244655736454,-0.02674092024663779
PNOC,-0.01800626680738521,-0.03615722282207537,0.08559532498642883,-0.02429991070240686,0.023879406111487863,-0.03646323017484365,0.0335250160384601,-0.024631871010472015,-0.014299326775568853,,,-0.02127678114242077,,0.0002892452848934529,-0.001198144987171203,-0.01575889461437983,-0.03139896899679005
L1CAM,-0.021512321809447326,-0.05292313739615415,-0.03398724663329806,-0.010307117162315992,0.03440189707989166,-0.024646802546314264,-0.023698709784188293,-0.009796419511820195,0.010775248321993657,0.0026961369999918402,0.03891333417518918,-0.034149898750421404,-0.03986068125352058,-0.017949651944292405,0.012579112921272777,-0.04257376311893409,-0.051560442195471665
APOA1,0.021767830917207052,0.07553786557942499,0.0204340111448541,-0.02345489651562061,0.01398112002891984,-0.025579992986658924,-0.008540848999758198,-0.019060556616201874,0.017269950371423284,0.06995798234003309,-0.0024998196740646786,0.0656719116515808,0.0027012343048861418,-0.059248609384990554,0.10783668468716441,0.04316164659776107,-0.0027047320755809617
PSEN1,0.03754155915303408,0.0644748861274932,0.05527439828292563,-0.022234803442106994,0.012177270347148262,-0.0008805245605795567,0.07146079667461575,0.010571915854363857,0.04358305193989659,-0.04633062408968281,-0.029132856988209676,-0.04568683027187312,0.0203679992811927,-0.062087005329057504,0.015121448128172144,0.05080167030871025,0.030278006236451004
CALM2,0.04704380697641488,0.025451306462942705,0.01791390952800946,-0.010273589507504753,0.025530296544116367,-0.0976045073280157,-0.025886032034836047,-0.0038891912169615743,0.06684076875466087,-0.016046365429637135,0.062211785035980294,0.08706888326302924,-0.06449097597389554,-0.0383133671573214,0.02277435852879758,-0.053984204744706894,-0.007318396914328723
CLEC2B,0.041126146985568254,-0.062112655253486596,0.010451339789011072,-0.011642878925233387,-0.09209001323756649,0.05658522574795697,-0.006049203451060067,-0.02324739302141344,-0.01988671919184953,0.05305168743399025,-0.10533801084139201,-0.029013436877009594,0.030275965542407787,-0.052029970107266364,0.06107360351650729,-0.014310916893614302,-0.0674249316689326
NTNG1,0.007766317022845366,-0.023090253420196622,0.10847615856797864,-0.005883829427157259,-0.03714781491112101,0.026119234381922957,-0.02380762907985132,-0.003249481977971623,-0.02343246792892788,0.032497709444309054,0.12960915883787946,0.02275093448868185,-0.016312068389839614,-0.004456011574871442,0.10089166821780848,-0.0010371161795770592,0.05049910170902355
LRIG1,0.002920180730749591,0.09151618265028183,0.05093704206158587,-0.004859928231622273,0.06451206853115034,-0.022474946926610756,0.033593677419267644,-0.030561902212702902,-0.05470857090774634,-0.0043681879023697015,0.07057479080237007,0.09579859787969158,0.04721189850497602,0.06129593348719186,0.04460842438421004,-0.01579100144390655,0.013858353979912611
CPAMD8,-0.020431948819910204,,-0.032287533679714486,-0.01781438248428829,-0.01856243239932925,0.06370281243934899,0.011338268754679979,-0.008081313772991547,,,,0.013329277743669017,-0.03626660525714965,,0.0354677895538286,0.04913490224632739,-0.012228317087181497
GHRL,0.10335831702087557,,0.030797394958972588,0.05264714709097456,-0.0314368449884344,0.04972559905861308,0.0037232465517712853,-0.010740765600047678,,-0.06211921858322299,,,-0.045286279096988034,-0.02555210532928838,0.0161421913853454,-0.02409493404534462,
NPY,0.0024605310749390005,-0.0551749417946633,0.05378768722020167,-0.028889264548175142,0.03792114830670568,-0.05490196587383336,0.0027692494363304667,0.008684183229507106,,0.03374269438967839,-0.03287949695039449,-0.02478115027760724,0.08153691581699855,0.02851885251088664,0.07178744284907414,-0.01739336521447173,0.01680552806685041
MMP2,-0.030363881049400188,0.0767998492285775,0.040444965545727726,-0.006308900553226706,-0.009432347541413005,0.1034696322519776,0.035014685923883654,0.011030359989207565,-0.09891950226130024,0.030686239222382235,0.06374375958923958,0.013805390253186906,0.042644352087840995,0.025493303447357413,0.02808608684921575,-0.011277485912632031,0.06782450534246771
LHB,,,,-0.01551498179697776,,,,,,,,,,,,,
PPY,,,-0.027098238106960555,0.09367625290212885,,,-0.01347702867456208,,-0.013226239627249349,,0.0062040450615486065,-0.027001711447892575,,-0.007245701363317546,0.027328599262182427,-0.018118077222483514,
ALKAL2,0.0644685017644441,-0.024816108153768956,-0.006481490631750992,0.06158634967054336,,0.0421706545315298,0.005146529307858533,0.05538267527386335,-0.03372058164422287,-0.05582871522765268,-0.032646269324196155,0.033865981426444584,-0.03565428746360046,0.06326009705588316,0.04227807090251684,0.08035066962343791,-0.004948643962496071
CSF1,0.02254125230940473,0.004192575329567799,0.04510470554034153,-0.011256396338025575,0.011861573796476104,0.06184407203334132,0.04052583751512614,0.032380583683998626,0.0544783636505066,-0.022522629886852982,0.019707156350957915,0.02056842383818183,0.026508969435862697,0.020120849200570706,0.00470132285941513,0.06722285212527557,0.017050835258469437
SEMA4C,-0.006654235005594584,-0.020488015592153578,0.028937679877054725,-0.04298154514881558,-0.0019675984966363125,0.08164269049151908,-0.04576088548101055,-0.03196381230703828,0.04328577036888306,0.08446480246844361,0.0430792753673799,-0.03910389651060014,-0.0465513565397485,0.03476925976064464,0.08957881216659462,-0.015304981313541117,0.05276114256744708
BMP8A,,,,,,,,,,,,,,,0.008630535840003645,,
ICAM2,-0.006437948929163176,-0.04288121130936633,0.0461872264049851,0.02199763750368569,0.025200958382510016,0.09850978080334956,-0.05400419515281013,-0.01512545491671783,0.05184259821757884,0.024497287722115946,0.057117059924313575,-0.00019414797788303245,0.040442334631348456,0.014394584453547694,0.09284299132117124,-0.06833911380728247,-0.022389969684124444
SYTL3,-0.02716732645400645,-0.03218226466278351,-0.016311775782366346,0.010818717608600337,0.005040411650866715,-0.02141668275073732,-0.031658367236148975,-0.024197038443985904,-0.0444334729487963,0.030212876797998476,-0.0323733597917811,0.022520569110297702,0.09596623191409097,-0.03449081934033582,0.035371029954096335,0.07944944789042394,
IL1A,-0.023741596152245307,0.10711898912384117,0.03821641980014935,-0.0022174116211426077,0.04186932384702368,0.06051030057795632,0.04622748463604109,0.009262881321948076,,0.01037682861813753,-0.06872333850567273,-0.004000390045421151,-0.02716208255703173,-0.01797011811591373,0.025473868695379653,-0.03066891977314286,-0.0019508734350445968
HLA-G,,-0.030027640664784402,-0.024728844040355136,-0.01638682310990372,,-0.012030065996388504,,,,0.07087865923910536,0.03283428862127744,0.0885196887599782,,-0.03425435008198939,,,
PGF,-0.04391855155811999,0.01749071851450512,0.06731602931607894,-0.021922384935118052,0.019013213685903384,0.08895381498526464,0.028367250256507947,-0.019421190714068455,0.0759453314960072,0.04604077354899767,-0.0014462345096237796,0.08796597406929768,-0.01540332938758252,-0.011521704573126882,0.08802704243358139,-0.03935182734248112,0.00361163089585102
LGALS8,0.034585597175358515,0.021875800173762,-0.019199450917896817,-0.008886072823213334,-0.008498148599073906,0.022621327866029693,-0.01028944757404063,-0.02946066511748344,0.06552664014103421,0.08770594348387319,-0.00310108746036629,0.013480021328661645,-0.025161435229162393,0.01873305766148734,0.0447896939298806,-0.010404490526519318,-0.01169052310286599
DKK3,0.008206199616705082,0.0196149693054099,-0.0082427553348512,-0.03160355029890954,-0.002347380960627187,-0.10947253689149801,-0.03777505697075446,0.008761243720325353,0.0022316869661953634,0.07331709288595073,0.07659643635174525,0.04130267696722962,0.08090785095708189,0.01634922880435335,0.01001667830000046,-0.10118147943936007,-0.12059710343851586
COL16A1,-0.030205962354529808,0.041519935065101245,0.01809923400995074,0.008382734763526935,0.03287636789265341,0.028162581967299597,-0.013323314582953934,-0.01692347580140796,0.07662745157512925,0.07886469743673158,0.07765584558129274,-0.00037567235366663717,-0.0369012713558728,0.045961286542227336,0.03608996764439488,0.015389291550525288,-0.10334779548562198
TPH1,-0.038063651769892175,-0.025285717396960766,-0.018157251824486874,0.02956529620172219,0.06441642432820945,-0.012747532522914584,0.06987613954691013,,,-0.06361798773868518,0.056228662634289425,-0.04695525313968258,0.023328965170689404,-0.015125577192655004,0.032763561508708454,0.05392010615847373,0.03714407493887792
TNC,0.03814207889576082,0.011219359356616516,0.05758909715376934,0.002065292956222038,-0.06367065805656692,0.09214101059103155,0.002222865334957434,0.020261776995352754,-0.06373970919995413,0.04600207561431495,-0.04036262575532368,-0.07570379023404977,0.010844953481062573,-0.09911792518250288,0.05313318683791641,0.04840740436264158,-0.023193309633974337
TNFSF9,0.02698450316919887,0.032314152575934056,-0.02189241627067117,-0.015881315357554302,0.018986464572260633,0.07031493041367815,0.025563973847989092,-0.01794032225001688,-0.03130151353711395,,0.026674891699879216,-0.03338024472312744,0.010778772804084801,0.01542408712476501,0.040139888604704126,0.005663568651103416,-0.055506524466396055
C4A,,,,-0.018393911219258645,,,-0.01597634150337675,,-0.015684642159779435,-0.03720677438549482,0.04065660274985566,,-0.006075461103517953,0.009095278298002536,-0.0560412678248755,,
CNTN2,0.04136228827340314,-0.021265706259340083,-0.012870300225712375,0.016981622471811612,0.09851341681333378,0.003152417079402866,-0.018288262385353443,0.004126700702109528,0.18706612759499774,0.11492955298135607,0.08381870258535569,0.06129880549162219,-0.08207169503866409,0.0195041234663243,0.2164915278146766,-0.06006708006230463,0.08197540341980464
F7,,,0.02224022262684979,,,-0.01107126837212934,,,-0.014299328782121153,,0.03411192756197911,,,-0.023622303744222608,,0.044241016846576484,
LUM,0.07585861304108532,-0.045212441829295555,0.08955176420943499,0.03176020655647183,0.0053892720046144725,0.09189792272507792,0.004112578879029094,-0.008509529872108691,-0.03633244990966752,0.15586742975442,0.008636871962931607,0.042014510218474674,0.04187625571387079,0.04588443260553273,-0.0227260274320948,0.03073692644042424,
IZUMO1,0.027958372310180838,,,,,,,,,,,,,,,,
BTC,,,-0.016070611508972755,0.022627222916295358,0.05430820882232634,,,0.010290906014738506,,,0.040349865401930085,-0.03409593245509043,-0.021903127857333074,-0.022859759265197045,0.004863259994667064,-0.002571094543001167,
APOC1,-0.030201685426558225,-0.10118598580816042,0.06358601016633066,-0.031908970656481093,0.0354500171765,0.07594139676280953,0.0016632339316192187,-0.010901861582863784,0.047581285503542986,-0.047338033094240034,0.04772563739570552,0.010446396081463695,0.06505834570309392,0.060932492300107534,-0.02681523246178093,0.04867974442791334,0.04895283560250996
PKM,-0.04474865015277269,0.010965620091597083,-0.03788883422343356,0.01861256973513166,-0.033362264858770405,-0.047132081178180914,-0.009606637194277803,0.018496778270698466,0.033817661659402296,0.05462861219155545,-0.07805120211979301,-0.09815279616900668,-0.03729574903762428,-0.09053051213050814,0.0817704589450538,0.0748217828553257,0.03820516252850188
TNF,,0.03774451498486154,-0.01376858433018438,0.02110988923044755,0.061754540500998746,0.07013774865798396,-0.028562884638913665,-0.015702761930624004,0.05331303886573224,0.05392288387025059,-0.026793716211361025,-0.02333999486826493,,,0.05726718142147486,-0.02629535442662752,0.1625038723695648
GNAS,-0.002476151428222952,-0.012831109148702285,-0.04857816004179695,-0.04025269705020406,0.06455456054795318,-0.056186219751799896,0.017641870387674907,0.015485842208782219,-0.06240559414275914,-0.06692782770585665,-0.07718007860235535,-0.003670599634316112,-0.019436091214831693,-0.035802438443777215,-0.012410992911764028,-0.09139508528998365,0.07496928181614441
BMP8B,-0.007894469137388458,0.01561177596863668,0.05743191772041213,-0.023756672473719032,0.007169059885642742,0.09444896354177568,-0.015174481532352013,-0.010426472517846043,0.002219013550441047,0.14117184840491864,0.06738011709805371,-0.011658612337368533,-0.018856522111670458,-0.016142508271799805,0.04189031600733439,0.09813733360024482,-0.004066627189831106
LIPH,,-0.025976082037584742,-0.018157247354313438,-0.010726741702673554,,,0.07078786142107323,,,0.11744706333715131,0.006569310817847306,0.006588115513294601,,0.0019394488430069547,-0.022959615202686686,0.13509972354739558,
CCL28,,-0.01898586297743793,0.0021852248725249043,,,0.05310724679196017,0.13313223072127522,-0.012332315360757299,,0.0033379807630892614,,,-0.029702096497440236,,-0.03231431650293864,0.01407107459366757,
PTPN11,-0.004770645319719833,-0.026321806866264206,-0.004948148733770563,-0.04197804544404421,-0.04021976556300317,0.051916546255899934,-0.010361968194239027,0.04178305761605169,0.0161593296615881,0.0049772549173623965,-0.05967594848627622,-0.08183601905206736,0.009748035579475301,0.03049524567646684,0.09274386056873773,-0.085547667575167,-0.10657913396530987
ADAM12,0.05128196846453896,0.05910835335600707,0.03750247411885301,-0.008470523811017398,-0.042196367369794915,0.14862543665826258,-0.030883522481548232,0.012149649281712742,0.03931923011189291,0.02318696645369526,-0.016698937333730422,0.013059432440252903,0.0012233936319831888,-0.004144471108341519,0.01777563458657625,0.018200926493664765,
EPO,,-0.05238560295466481,0.0041723652458440855,-0.023756673138930876,0.018155757419406345,,-0.013477029262837044,,-0.013001501503979173,,-0.02954248215651096,-0.02702592038869742,,-0.02260021560705008,-0.021850251308278144,,
EDN3,0.03569064316506228,-0.02620267110244931,-0.03162906426265185,0.02038355048168604,0.054948930611107845,-0.01587946647831377,0.005174672020066225,-0.007675184459539869,,,0.02066790416174487,0.055402589233905744,-0.011951023551755246,-0.04034632066202424,0.001358445716931828,-0.016662287541312926,-0.05654345666901876
CCL22,,,,,,,-0.00602806556117568,,,,-0.005615691098762691,-0.024714790386461745,-0.008593494221877919,0.017650246798987863,0.015357385302953646,,
CCL2,0.003203888592605095,0.03212209278077547,0.0744304850537125,-0.050349266609477035,-0.005664368897625794,0.044272627854201864,-0.02499490656544316,0.02450145661909049,0.07174985013881377,0.143948221824809,0.0126670081479394,-0.012253077949825386,0.009306861684669498,-0.018990979392937386,0.018209081788450043,0.09936571028532765,-0.03344522211129764
DSCAM,-0.03379809164912593,-0.0357212302024039,-0.042034664325351294,0.004244817451904094,8.897984975391735e-05,0.11481354078213514,8.303684984340451e-05,-0.018524133853756678,0.11994140655223413,-0.014753166925287732,0.024356719061381454,0.07178444682122957,0.038392893341562415,0.1088544552389457,0.018247625895106086,0.05534414915825589,-0.018122237578031157
GPHA2,,,-0.003075535999643761,,,,,,,,,,,,,,
ANG,0.09456234612400555,0.01642758446643725,0.04191627306042042,0.011086476806995102,0.00700742332884153,0.031429854366296445,-0.020725672227044908,0.015115271606564446,-0.008523173539237835,-0.003021783125601893,0.04174878542359287,0.03872828161918316,0.007901539920921463,0.004312249518761252,0.07997420941054752,-0.011784362850480519,
FBLN2,-0.02690438787691212,-0.051844908556939025,0.005659855383928408,0.007101117519700905,-0.040146947931388094,-0.05688836207903612,0.006932850076987804,0.005047775429473132,0.047404251619270935,-0.002099210611037624,0.038849471249987604,0.0607018507706339,0.005323135646651388,-0.02652532876820979,0.059643034403028955,0.04936795966226049,0.10028600065042251
VTN,,-0.02457834065461055,0.05955052737522673,-0.020931989220220916,-0.01971310342336645,-0.012747528354459955,0.03033219576123197,-0.016444740594144698,,-0.042475732395801026,-0.033769078795664466,-0.019004082392471606,,-0.029264228860369987,-0.02525447526581023,-0.042625220397151435,
VEGFA,0.07391332556308533,-0.024371027315473835,-0.05680604770936935,0.01763548910028264,-0.0541557754835811,0.07588639409988401,-0.005421745539027145,0.03999082255716387,-0.0964232061023957,-0.023930306001445942,-0.07135808739214197,-0.08909369096676152,0.038454793350627195,-0.040034589157257536,-0.018238855052062065,0.0671079955970106,-0.013149727459966185
F10,,,,,0.09929608920476136,-0.02216766219631177,-0.01477727130147171,0.028228086707342552,-0.022841924036436857,,,0.07958292601663726,0.08465774906312255,-0.009272934332422223,-0.023820462812071688,0.022158875212771496,
SERPINA1,-0.05267081424570577,-0.08979726570119025,0.02146941303676837,0.05177812018615386,0.012364500812205187,0.03303502094045165,0.011639593086647495,0.001954495262815585,0.07122959544621403,0.02221642496385959,-0.0760746393762407,-0.06649302927829669,0.01254995870130907,-0.013522429130296686,-0.0028250345128721754,0.008430940802746461,0.07556134224753923
VWF,-0.023635552100926816,0.05572174960530365,0.10074525007437843,-0.027275870457843566,0.08238277021970655,0.12924302691830292,0.022255476878227903,0.003273785278827925,0.06725993458766565,0.0755621700043254,0.05393515759605588,0.010371669973481271,0.0639089770026884,0.05478075438448043,-0.004844457820546769,-0.0704648619605012,0.05070467136473424
GDNF,,,-0.01556903225801222,-0.019323234013271965,,-0.01984202214880145,,,-0.03443577401516795,,0.030228364285083523,-0.008734126144676377,,-0.031647160938975856,,,-0.04871511717583019
VASP,-0.001600061450432329,0.03830553495407465,0.09353773715071512,-0.014926641467114615,-0.06361659206027771,0.10121256059823854,0.049815722535955495,0.04865324609594398,0.06909100636384156,0.04568305267962629,0.0266865584985534,0.004307445015723891,0.06723485683126887,-0.07216453991262502,0.06266714628329789,0.052637161321306414,0.003186906709683941
