,UKF248,UKF251,UKF255,UKF259,UKF260,UKF269,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk
ADA,0.02328268560102902,0.04558543390227104,0.02252658205850351,-0.026482595685954898,0.01257917920108569,0.0066951703143985864,-0.018991387103756835,0.03320550539509409,0.08782407198881427,0.0237186469804183,0.05941740665456847,0.042681209632126724,-0.013229210795169892,0.011349098856654442,-0.03627744296320706,0.05447653206517876
LAMC3,-0.017798856319037503,-0.046614491587471135,0.07941296189654204,0.03373860113927642,-0.041155613813818916,0.04878979252257554,0.011891462945597701,-0.027229979198808082,0.028641704541669855,-0.045856383853843385,0.06275579075105418,0.03628519615925675,0.07419445591748589,0.07559980781258711,-0.004579822555194814,0.045780736629198605
CCL7,-0.014722695562985869,,,-0.01279042246889186,0.027593043994221376,,,,,,-0.02842534097009437,,,,,-0.05915580186350962
NGF,0.046157140913242294,,,-0.007919262864524138,-0.029238998436167236,,,0.049919763675646774,0.037857907665431144,-0.002721608177702208,0.032135712618055624,-0.020259662061333852,,0.03327394151786598,,-0.013290403691728427
TNFSF15,,,,-0.014242760990660575,-0.0202815607996381,,,-0.01393849389951418,0.03452750826004482,0.03221524254255065,-0.027711515555342642,,,-0.02425633001990765,,0.05099538627601335
HMGB1,-0.008721770201495007,0.04471291301320311,0.0412449431690129,0.01923861477310076,0.01145913011219537,-0.0031011879423202293,0.004639774046284212,0.03989064043735122,0.04125948014005924,-0.035859100373762165,-0.07931592431310666,-0.005637257101455305,-0.01400766859204648,0.015138674688821015,-0.06328402303514435,-0.012898612209539684
ITGB3BP,0.015261327700450035,0.006691254411764725,-0.0049935931040066064,0.010306797272061113,0.08499325985597006,0.05914231066721024,-0.002526407057634643,-0.012702330514188176,-0.007572632806084718,0.1345862112869228,-0.005106574570653095,0.03702802455179757,0.04769983225647262,-0.04880197056136244,-0.0025851470699548786,0.011996897699504155
AANAT,0.04161894636738108,,,-0.012959457227413288,0.0019112648447487317,-0.013813095437818444,-0.013479428635091885,,,0.18176423666898037,-0.024937044665039175,-0.02763548530963521,0.031070363417412115,,,0.001781711993256698
RELN,-0.03070507768728275,-0.006932287289725967,-0.028556333664205284,0.09506088340733117,-0.05501604910125172,-0.021979049437819215,0.014407229057834745,,-0.062151560813500775,,,,0.0016029015567174331,-0.016412030958496256,-0.05400166818736271,-0.055507772017394735
IL15,-0.046552750091456534,0.04712258084743455,,-0.016354545134013087,-0.016480434955753118,0.008671477718299672,0.01268238399152691,-0.03277476453274898,0.11447665377046672,-0.03033666038596754,0.02279938243853369,0.06964120562274119,-0.020588540201829715,-0.05916865431119482,0.09525284312918461,0.034197657892116456
UTS2,,,,,,0.16165602044572194,,,,,-0.021235718614439233,,,,,
BSG,0.03985472501093906,-0.035586025022166616,0.07078312849707048,-0.03287888451409994,-0.008872496747717043,0.020333487073568458,0.025547374344881787,-0.0057786352620221625,0.02355138318597605,0.08885034595370482,0.051317745802162744,0.009817813646796961,0.07058237788789297,-0.04209856780031242,0.03639121187591414,0.045639062541846825
ADAMTS3,-0.0022375886572996886,-0.018150096079647737,,0.010182851974551118,0.03891900993870663,0.02617416525958053,0.06235865188005189,-0.012958980226421096,,-0.011485046421757922,0.11773170166312394,0.03854979305829994,-0.029652905982876815,0.019761032257970865,0.018911578878429494,-0.024593819360805142
CD34,0.012889463556206975,0.04618354340775093,0.020598195717184842,0.008903334619655394,0.007913958027450207,0.04386073120025672,-0.013855781331271938,0.04758056410002294,0.0437498441041819,0.05735615903871077,0.07006281248529263,0.05314723992924673,0.08636872278122983,0.022555853696073953,-0.037646715113926595,0.0003870843153030958
CCL23,,,,,,-0.015717109923657258,,,,,,,,,,
PLAT,-0.03353255349578594,0.04785462472899936,-0.00041323314665476965,0.06921911287408379,-0.030092881650847877,0.08591594773171235,-0.005008001595377497,0.03595805866797045,-0.08387331835039717,0.09509025397599541,0.0795751285197524,0.050965775923876716,0.07514571953778494,0.05332887658717998,-0.026212408325213998,0.11940299500645836
NTF3,,,,,,,0.0326443137375413,-0.003208040503934644,,,0.060255114560267733,0.05445378711669801,,0.007121596313091789,,
LTA,,0.11430575930340592,,-0.01639314658465499,,,,,,,,,,,,
CKLF,0.023596108834181312,0.05673169037873056,0.07723029138012316,-0.02651324673947152,0.023912393199287243,0.032385617476275975,0.002488093976648338,0.06598401997401238,0.02114618118776001,0.019903143098817803,0.037177895060201034,0.08236788756874563,0.031405559915033306,0.03665478000527902,0.05961099483892553,0.07399625034144514
APELA,,,,,,,,-0.02569486647998072,,,,,,,,
CD24,0.0069926920997757805,0.049103569924453055,0.0025672459134588863,0.0009313907157678524,0.0002812598890950779,-0.00011674121899026934,-0.03915365958717981,0.07692445941596109,-0.04281377515728378,0.03909093123015324,0.033066003943957686,0.031196545793602953,-0.017591807090056005,0.058132887046715036,0.015594901338293762,-0.00010987964930026397
HSP90AA1,-0.027450117881352553,0.09815122492469175,-0.07326768278830272,-0.020985024206023953,-0.03992085675458467,-0.028749341582269133,-0.007954077574503322,-0.005141039946687889,-0.09363693192462494,-0.05557019404728805,-0.20751967348040223,-0.10824892365156398,-0.03035323255420132,0.04931285441395411,-0.004766843520413666,0.0225941117152141
BMP4,0.0043498058327079755,-0.020435213112798698,0.02194491655597602,-0.02225889150570979,-0.03546539406339654,-0.023144738509596023,-0.02244920894842627,-0.022248959253269168,0.1276087344483218,0.06221117096414206,0.03944616937678677,0.03306843180627968,0.02584146502793713,0.0046066667414358395,,0.030442033812125183
SCGB3A1,-0.014722694090735984,,-0.02710457847372239,,0.16509608295071884,,-0.011370029891805666,0.0361128243448672,0.103846075918422,,-0.012773799736703489,0.05607425778341642,,-0.01029299223276893,,0.011010135411251185
IGFBP4,-0.023143346900401308,-0.04738851185037868,0.05144139201390424,0.018249239840105503,0.0013602511787876603,0.10104542742757286,0.008164233256966932,0.06181266022704114,0.0026676001676652337,-0.004744526728635802,-0.032298968419518834,-0.05941336928382182,0.062334920223117436,-0.012950821181850168,-0.09935402999540542,0.041219175924948726
RSPO4,,0.03427564950742065,,0.023360972257765244,0.005452508599103125,,-0.011370028228681587,,-0.04081812315242913,,,,,0.021396401176418688,,0.1055702384849496
LEFTY2,-0.011188347277575703,-0.019514193112589336,0.07406004189927241,0.07579838600107608,-0.03898734719907221,0.046221707157829826,-0.012467375011249943,-0.015760113722189575,,-0.03478512670687201,-0.02412989556794247,0.027752452745100624,0.04001390759513836,0.02279649892184309,-0.007766704203395158,0.11327413669555858
PF4,0.007094072591939737,0.02082076903780296,,-0.01115939161776014,,,,,,,,-0.018822387475136988,,,,-0.021070443725372045
ANGPTL2,-0.001498495835764203,-0.00014212702923894192,0.0922858088307692,0.032913472126300046,-0.05312584772432713,0.049742502531574466,0.018539812138067747,-0.030388652595110782,-0.06930464976791202,0.01813919819783279,0.1342232106292059,0.06128544259128322,0.021753277891171187,0.044371742563520916,0.008888488537477911,0.017272464732859805
LRIG2,0.07403135907017379,-0.003061300328888274,-0.00724698946688476,-0.005492084384559808,-0.03455423808874141,0.045597557154489855,-0.011561752646747423,0.015259295227616312,0.02018646640981051,0.09668499597084501,0.047848504048168726,0.00876406002208404,-0.08346070286530237,0.009714611746000242,0.10878484847994548,0.01340676748119408
ICOSLG,0.0444846642064702,0.05316993285368888,0.04949260798439555,0.020573657024995487,-0.07005118466946593,0.07055861484670985,-0.021578190317340196,0.01334328413432173,0.04037511785418806,0.01007740604276143,0.05444854731376028,0.02901288006002461,-0.0016406227549743463,0.020504806364314655,-0.01850938093517978,-0.019933632529063407
WIF1,-0.027480262071021288,,0.004112982538408786,,-0.04594741455414487,-0.009478184062359778,0.006150518564149142,,,,,,,-0.03153555006214945,-0.032056676999516226,0.002894607961544334
NPPC,0.006093019178203013,,-0.03400493731336822,-0.01731096837682347,-0.018100607435022318,-0.016341321376121796,0.03928514330188019,,0.0265365700236642,-0.032593372650383964,-0.04243390802300473,0.0357990665508673,-0.013946348329450317,0.06309546448247708,-0.05471808979425149,0.0975956728288835
LYZ,-0.019739993113732406,0.008654503156859146,0.0452038146981096,0.009580059367829517,0.05875250589520641,0.04945278169834768,-0.01424211308136409,-0.04033804373205874,0.05708870622330433,-0.016261595028419226,0.036541179772224736,0.06560261054976495,0.009931794108424714,-0.03316974581772598,0.09136968904883487,-0.03310607718670553
EREG,,,-0.0031309214786480514,,0.11024987564801532,,,-0.018428993164866396,,,0.0040733101107378,-0.023573198026100212,,-0.04225278817472206,,-0.024258322484234564
SPTAN1,-0.014088869727588174,-0.02140109895521378,0.0001699376832671656,0.044628229102559605,-0.051742332345796956,-0.028746344715444284,-0.019615909669623316,0.0013868390495818431,-0.04798702736096967,0.04623199611566442,0.08673996743473923,0.04499853929754518,0.0102213539529081,-0.021718808026938336,-0.0295600302471068,0.022348520694662876
PTH2,,,,,,,,,,,,,,0.03832018808582047,,
LIPC,-0.018697470779152382,-0.0008504429181205861,,-0.005833593205443999,-0.024318563060806125,0.021384452181689554,,-0.00655741949404261,-0.033999081177957614,-0.020484499074947166,,,0.05753913833645463,,,-0.0031007622045709253
COL8A1,-0.028221074367754406,0.012191140043241759,-0.031659206441363115,0.020085257555922126,0.09085627030785863,-0.007043897524858572,-0.03697541985306207,-0.0582941144125804,-0.055323525825797186,-0.03963359641074316,0.09044346272710661,0.046210634329148924,0.06257799687371485,-0.006236975465002544,0.08162658428904501,0.043958124955628036
GSTM2,0.0340010676227348,0.02129981916393608,-0.016812667411868296,0.03977962231188347,-0.033148525839237004,0.045924978759921485,-0.03360611552433621,-0.03378417136063842,0.01389781978086721,0.04550263769469865,0.002046437132144517,0.01788145877580726,0.02920932596332443,-0.009616359786602769,0.05653283560579564,0.004894270626651575
SPX,0.06757496709593808,0.016987663205982884,,-0.023257642408478735,-0.04877316874583605,-0.0405456476381965,0.04020207383796509,,,-0.016510991713917407,0.002379566895773655,0.06536219501792488,-0.03346855333520941,0.011518229779076718,0.09969664328787421,-0.010537624660118117
MFGE8,-0.01003126858132945,0.02199084539978516,0.011805105409644197,0.05136581097195864,-0.041670998087576364,-0.0021710162908253005,-0.009874192387930405,0.010992441338891623,-0.05507286352245887,0.007838465816317435,0.004481085237410249,-0.01803187069269029,0.044817312092115744,-0.03362573346553849,-0.04416207839699934,0.043668013162698915
TGFA,0.03982584582696323,0.05787100679172279,-0.046285931086437464,0.0024530299726012554,-0.028689153962900154,0.05083828469035623,-0.03794199844585704,-0.02483660023699665,0.13038259058464505,0.013096694331262102,0.00560335826082404,0.0416687854697095,-0.08845211321960572,-0.007835498534040109,0.014177504459139243,-0.017416900673869515
SLIT2,-0.014595159854711413,0.018900332148852887,-0.02014602502763784,0.04780914505898217,-0.06350358023567093,0.02556106244122145,-0.03290659926084101,-0.030523251033372816,-0.03399154733037962,0.03737564237467364,-0.06227705159322699,0.016311272804658352,0.012279101285448691,0.016408561938245574,0.05660452536643883,-0.05287408283194968
PLTP,-0.024882333862300803,-0.06083075007489311,0.056372510601494896,0.010483295731495978,0.003447002993995666,0.050902742133932095,-0.05451962165168454,0.07647292387833594,0.06499789040817902,0.09318845699903196,0.019049978225162283,-0.012734513984370456,0.03464503202673557,-0.002966298060203812,0.07129553106575802,0.025233131523750552
APOD,-0.016690465353329895,-0.04666360047068366,0.08574850174433672,-0.058067062781464486,0.03394006817239753,0.014212682706595028,-0.07040618801595135,-0.0023043742337698564,-0.036701057572744354,-0.1365081725303789,0.20221525605816848,0.0628121758431663,-0.032469299861402436,0.039340109730541986,0.012086721910284908,-0.018568562343700155
B2M,-0.04235695612790972,0.006557272945736643,0.025032465408637905,-0.009487790547784607,0.04263801347452197,0.08722499274761529,-0.06365563658385631,0.03994515499890952,-0.04967012703741128,-0.09213360374337061,0.037461476684379054,0.07000355279327235,0.08305954026741771,-0.026826600554090068,0.14977618156517422,-0.015636783445945008
OMG,-0.00637644048115324,-0.004004205807243473,0.059264460642985975,3.7430025912794414e-06,0.012501360015446307,-0.062023743636032504,0.04669766197005124,-0.011671182627397298,0.04379705041557676,-0.0362033107409467,0.15162690803984646,0.06509469885818162,-0.020262909047437338,-0.039220539014267336,0.03569158038950749,-0.014488021043175332
CXCL3,0.06810679891498575,0.008968775882481506,-0.026536187255097054,-0.03222569989299252,0.0014233029402428766,-0.0181359340082216,-0.012163526845781234,0.063059384261597,,,-0.07290842642808322,-0.020855460337726704,-0.020928116217259277,0.005899218953822598,-0.04393550902597018,-0.005097802993810998
CXCL10,-0.010494452406945336,0.03694416685486133,,0.05896780506037076,0.010812353254704053,0.05809293678133284,-0.018477287547958507,-0.015903181941750336,0.028201522200820478,-0.043964541815053056,-0.01421800469752116,0.006612869871818034,-0.013394439022874056,-0.022639855703486964,,0.01044384636918801
RSPO3,-0.019998909255955353,,-0.025357424625777326,-0.012959456269856125,-0.024318548067219056,0.029390499476933698,0.029963731784402484,,,,0.06799292799028699,0.031894118379434136,,-0.0038252891863935854,0.07340925694997065,0.05399670341217062
CORT,0.03434632116184135,-0.031317201310125685,0.10029165546402034,-0.029062575778796895,-0.016601776870200025,0.004989265589383742,-0.017277925814825686,,,,-0.006266490158059727,-0.019696671824108506,,-0.02619874581702943,-0.06089902255476333,
NCAN,0.03332168953553526,0.06063761644657053,0.04843130203657315,0.016443071368825973,-0.021219391552757354,0.0018947227658192638,0.08691070960408039,,-0.014949222693468555,0.053993064216694635,0.17499181793557153,0.08328550561373084,0.06466291301696153,0.015197501757077788,0.09150372796471021,0.05542524587837848
PRG4,-0.022141175861220174,,0.0431655453833139,-0.012790424462089337,-0.017411993108056793,-0.0196486315880219,,,,,0.09457671807594599,-0.029063644595508274,,-0.03977959167889697,,0.16223676662209055
ZG16B,-0.020415933111107325,-0.021101062738595102,,0.06256478077780825,,-0.021213855319539916,,-0.020790452288244082,,0.016319958852965482,,,,,,-0.017975249478483002
TGM2,-0.016729084567727464,-0.005934614670006654,0.049230478876045904,0.00041233913622117676,0.003933656161557101,0.07058672006037793,-0.009281029338247773,0.029617448941971155,-0.03784283770328494,0.07557824631464123,-0.03426554168190071,0.016755733761505145,0.024547517652699025,0.021662694734276504,0.16129975101368854,0.06934094493282694
VEGFC,0.02169159866325982,0.08442701924288064,0.019132907049435544,-0.022795961152118363,-0.026802827170082606,-0.025905487094076043,0.024838334175201742,0.03368690606434265,-0.052603450629128,-0.03922266510005337,-0.036581780862479554,0.059307159580894137,-0.003289319489470228,-0.023003018053520407,,-0.0038081205188404913
WNT6,-0.023754743816297316,0.06372739337602899,0.019240355068606864,-0.017690803962756466,0.006277340333455417,-0.019321856289845223,,-0.023247975432988784,,0.14246877205590755,-0.0424339137481,0.018337710174618018,,0.029130688484825105,,-0.01857382567526587
NRG4,-0.013560119491065123,,-0.019006752856391043,0.02097205783766448,-0.02480110717191389,0.008494485391018575,0.004619190560401834,,-0.032577696556338895,,,,0.004407518356166875,-0.04479738881997358,,-0.027932184982111884
PMCH,-0.015628767463852344,,,-0.021568946188322433,,,,,,,0.04662955875480311,0.016816880858594348,,0.03243565701212998,,-0.020966137882855028
COL9A1,0.060067743089315166,-0.005874763577206672,0.03401889041401777,0.020011457795205894,0.05680069871777929,0.06911716943752538,0.036888531573504725,,0.1503654226953132,0.033231920067680054,0.07047821460073816,0.07916230216153282,-0.05014493833730778,0.01725929330103919,,0.005802589044929096
GDF11,-0.020200500385989084,0.0368699639611396,0.0015740330971293255,-0.014505516964762233,0.006328237731152421,0.02719336855483968,0.03217846670598012,0.03486763539046062,0.04700841551682896,-0.025146490743784975,0.01205465614348168,-0.020473993006529898,-0.03906148867463701,-0.0416256792661611,-0.015181437941737107,0.0050676961694319355
IL24,,,,,,,,-0.013110388039804077,,,-0.02154147902879332,-0.018522274076499583,,,,-0.031227253598152455
SORBS1,0.00036256742872188135,-0.03315665058842201,0.063685628262296,0.0846164995587464,-0.014206108105726752,-0.06150161042882596,0.0006106048207605313,0.05201217553986201,0.037775626621659106,0.12939844868256065,-0.014847737682630126,0.011410569799026576,0.04341552626959127,0.0696778573354699,-0.017367304644044755,0.019354858745555842
DLL1,0.03589613687279237,0.02005668239483323,-0.019884064198395113,-0.007676805761753064,-0.0009755885323462278,-0.012331570034443393,0.008048914310796492,0.04553324376024364,0.0008707224982729152,0.04418542723239743,0.17701769040570003,0.07899661362872791,0.027397075277213575,-0.003471265228913483,-0.0472638467401765,-0.023441218636961372
TLN1,-0.008137693611926768,-0.02668071662638687,-0.02523529668069826,-0.007000322994679942,0.011236262470033497,0.0278532785254767,0.008484320961465385,0.014704193731607425,-0.08716386684368455,0.04061836947444666,-0.13860482544856745,-0.025392919758333164,-0.004742852241460326,0.003866518967866935,0.03973185136500055,-0.02557357043555888
COL2A1,-0.031118892316360374,,,,0.07738956552201544,-0.018135940180080943,,,,,-0.007243649408667048,-0.01332595274618112,,0.020310522267069777,,-0.025165399423262055
SHH,,,,-0.01329135102558501,-0.001539657585794362,-0.014257052613514573,-0.013054822074393504,,,,-0.03870525477408787,0.0371051751184798,0.08116377677595886,0.04830808898970362,,0.017638338044454974
PON2,-0.002323036134494157,-0.016896372236822794,0.015614279638169637,-0.009439304640831111,-0.03732873484201187,0.009043685593182317,-0.04075844926593278,0.023501486811725474,-0.024548330149447427,0.0515041336429917,0.09211125070878991,0.08321973512689321,0.1009968264226619,-0.030783559631999403,0.00812912600823915,0.0688860386430039
ICAM5,-0.03968072523968075,0.0013930470054132843,0.048935220197323014,-0.0063060263324746894,-0.0040295696447902665,-0.035439399408041035,0.0046342305348405595,-0.012410593136333909,,,-0.04462526196033775,-0.0009832447837267008,,0.08961157981926612,-0.06669618785120754,0.016915564242563394
HPX,-0.02697300805162556,,0.05445348389816921,-0.032339665234019495,-0.01711750231623363,0.030767963206269438,-0.011370028732658504,-0.008517088553414596,0.12304966665041213,0.05642160005362162,0.052567853164728326,0.11966377300048386,0.12013882211081905,-0.0543743146716823,,-0.022422902724421996
SFRP2,-0.019573861028730356,,,-0.015137408436287345,,0.011851006056828328,-0.009511979266268546,-0.012938794947582306,,-0.015001098657072992,0.01055855973153704,0.006780809088875009,0.02153377668605974,-0.022522160430461173,-0.05436071218761863,0.0491679985061588
CFC1,,,,,,,,,,,,,,,,-0.02471558878844613
CD70,0.003892599440139351,,,-0.025729287326379056,,,,0.02889059472511946,-0.03535625923182552,,-0.034547214968468624,-0.04703294489996791,,-0.02968096817887235,,-0.03915380052558206
HP,0.01599322303114907,,0.04998780875480944,0.031271644419411805,-0.011191811363922666,0.05257184310388511,-0.022499263716432637,,0.012395822677731413,0.037380360420761344,-0.029390592841143818,0.008458215696426694,0.02526928491171587,-0.022479789906035576,,-0.011175366462703817
CXCL2,-0.03765860172950353,0.025886810237292102,-0.024642037271069582,0.0005663890153607644,0.01600438056961391,-0.03479927159036309,-0.015801555513799224,0.037146108969890415,-0.03209426344539067,,-0.009922976831426289,-0.021291641680234813,0.006769985019446037,0.03721551320942005,-0.04758413187689736,-0.060014543547176724
