,ZH8811Bbulk,ZH916bulk
BMP1,-0.005303285700341586,-0.018637796085757174
NDP,-0.03288577669588858,-0.013975925200878302
TNFSF18,,-0.027315573587441005
RTN4,-0.12340244495767255,0.061929937591279106
HEBP1,0.06321626746866986,-0.002091138702837706
WNT7B,0.04890566709204868,-0.05094842267792168
PTMA,0.0862936529418193,0.04125232633171306
CEACAM1,0.08848857907399915,
PDAP1,0.015165643477526804,-0.038885932762718345
QDPR,-0.0728384706234227,0.00951265526820684
POMC,-0.0360761113294513,-0.04527471815804131
CCL18,0.07443754215850427,
CCL17,-0.0030545322557172976,
VEGFD,0.08907036280247976,
TNFSF13,-0.024163796743179856,0.09355631126944862
WNT5A,0.020725444278629913,-0.011724879912021535
CXCL8,0.041368363881295576,0.023673003399868085
GRN,-0.022657012812496317,0.014920041595347003
MIA,0.06250255057148368,0.06658025538574315
COL4A4,-0.024657404426894357,-0.03321151234137418
TAC1,,0.043320670800572954
RARRES2,0.05890459513204002,-0.028468375427526543
FGF7,0.026942416824431343,-0.0428073182659966
EFNA2,-0.014636429870158466,
HBEGF,-0.06560614368802,-0.07078541040785835
CSF3,-0.03421266049770636,0.024588634461217247
PI3,0.010585548310602494,0.04453845465214067
PCSK1N,-0.021671717465239316,-0.011659079672075651
NTS,-0.017831712337743312,
SFRP1,-0.032362426505215126,-0.04358386483804017
CXCL13,0.017221839338619958,-0.028336796161981904
MICA,-0.01053410058223494,-0.023787194754643998
TG,0.06982260320925693,-0.0312272960116965
ADA,-0.05817055113296501,0.019678177241447714
LAMC3,-0.04990330127862959,0.03479422431995122
CCL7,,0.07835983011079602
NGF,-0.014439691628586411,-0.012950464034375463
TNFSF15,,-0.011688350278289652
HMGB1,-0.029772731044241604,0.06293694680595478
ITGB3BP,-0.017851577018929882,-0.007625913815476197
AANAT,0.12221001171313173,0.07359609772541406
RELN,,-0.020160190205875665
IL15,-0.03570988022022117,0.09236411947091214
BSG,0.003843689943564818,-0.004264451035043874
ADAMTS3,-0.04870448198585833,-0.0657983449206744
CD34,-0.010525930416586926,0.015135355517030654
PLAT,-0.06858082205454823,-0.011820254237368438
NTF3,-0.03837446452051548,
CKLF,0.03360099384693757,0.015946807385061688
CD24,-0.03145381819606871,0.045731871256990984
HSP90AA1,0.03321561307409471,0.06729934168655984
BMP4,-0.048475396637452546,-0.02401610380368013
SCGB3A1,-0.013762376234851728,0.05414896663145306
IGFBP4,-0.07538948442418517,0.01859354707373322
RSPO4,,-0.026897661494511175
LEFTY2,-0.01682926466497409,0.055568468526174725
PF4,-0.01341530130324648,-0.0210704602444597
ANGPTL2,-0.0341577982363089,-0.028892005252005176
LRIG2,-0.026153502457327782,0.023958177754773134
ICOSLG,-0.05806409826024003,0.03125468879351682
