,UKF243,UKF260,UKF275,UKF296,ZH8811Bbulk
BMP1,0.01021286491491836,-0.0365036102735223,0.017422653639550267,0.04663791785534858,-0.052815054851903506
NDP,0.02286014140328311,0.047976159508099595,-0.03070287465986491,0.01576613687975727,0.06236528253136455
TNFSF18,0.02512049486650655,,0.05442645030750756,,
RTN4,0.043754333384300875,0.06302295503997592,-0.019960305861077336,0.06623936331628626,0.034747657378739805
HEBP1,0.06984635661843742,0.019703602023810482,-0.013747331199180807,-0.0004463353029669143,0.0015777634873378073
WNT7B,0.011005687508985854,-0.02272251601414399,-0.018070811939896212,-0.020053657377029153,0.02223486238984331
PTMA,-0.02002660544642314,-0.05275819178011314,-0.02488812643755232,-0.046867127097851846,-0.04246024296998736
CEACAM1,,0.11090019890700632,-0.013984880569967034,,0.09521623038494993
PDAP1,-0.03206924979689441,-0.037079469141127634,-0.045860969565660936,-0.02885655184576566,-0.047740380567459356
QDPR,-0.010315315154126517,0.0674080055345686,0.005360845364656361,0.06715623116357398,0.07337450876972389
POMC,-0.024651287995578693,-0.0010028878531371968,-0.018671692221497584,-0.008299941263577316,0.025328934529842327
CCL18,-0.05211450358748968,,,,-0.035935987415215774
CCL17,,,0.007725692676822951,0.04474421637535531,0.054465116431290816
VEGFD,0.1311700182941057,0.11653039002871816,0.029876566212922322,0.043718106272866604,-0.01471620062102223
TNFSF13,,,,,-0.023091240244154154
WNT5A,-0.06465090121036991,-0.04267775339917316,0.03157338164904073,-0.024548372959675636,0.044148256298361575
CXCL8,-0.0032569250214137084,-0.018695889140864317,0.0022887795939873826,-0.016954555504686022,-0.08274490237744407
GRN,0.03839664982249034,-0.016493145522546045,0.06972458935479517,0.03499047140191651,0.02449616314995409
MIA,-0.0044990127714754895,0.01885777694719971,0.05892941403239446,-0.02070590202736924,-0.02227373870456528
COL4A4,0.005116767234427983,0.01072165758356581,0.032929260782845894,-0.0006463414027247358,-0.023562938203384384
TAC1,-0.01402951077850521,0.07415166715645609,-0.050530487849771925,0.02624923336131744,
RARRES2,-0.03785072543458184,-0.025038432046517855,0.03943641872236248,0.03570665777840858,-0.053132909363451976
FGF7,0.018524122593525646,-0.0052518970826096216,0.0005348889321629406,-0.01625269826435413,-0.030487550249033418
EFNA2,,,,,-0.013986763836851712
HBEGF,0.046880822309513584,-0.0085740763112015,0.010902872139358463,-0.019126877034694484,0.028186681619853177
CSF3,0.04161890426637698,0.01447752929396598,,,-0.06609676163633861
PI3,0.1459659480202293,-0.05135475871984965,,,-0.06510774420707487
PCSK1N,-0.0034323461107938686,-0.027465952695785428,0.019547662931528258,-0.016430578563877536,0.04645471949319395
NTS,,-0.008283468900270785,-0.02393675086833286,0.02985989963325674,0.031552532420619554
SFRP1,0.026080842185847317,0.06364531341350614,-0.007488880505151625,0.04525510598298964,0.032401855519858476
CXCL13,,0.030289844811169857,,,-0.03593598350437409
MICA,0.017218520586587675,-0.013801382563583747,0.05154619868629734,0.002343130176426907,-0.02757184559587419
TG,0.00044229183305623097,0.017952232027382154,0.02129831890412339,-0.01796270968269668,-0.020986890699603945
ADA,-0.023942441416528865,0.006176007854397652,-0.02226224839871631,0.010841376610108743,0.0005906445867355923
LAMC3,0.038877973576130355,0.023623243053568787,0.014215619811984076,0.012539129111805216,-0.008924400807816509
CCL7,,-0.028107424102920813,,,
NGF,0.08817702952129794,-0.03000174977188046,,,-0.013798758199756001
TNFSF15,0.1662984518613442,0.014752642993723726,,,
HMGB1,0.06660001628413831,0.023323218481801286,-0.03825474928743655,-0.020368452448201183,0.009179576697935418
ITGB3BP,0.05133316202800623,0.0018650266125875045,0.011767318402872666,-0.0408617393070592,0.003079685458762005
AANAT,-0.0325429716567707,-0.0187516325204478,0.011888772575271002,0.008159375242897993,0.15460067699926436
RELN,-0.06091817167049293,0.08339500257139429,-0.018855434697680425,0.027332387181084685,
IL15,-0.005525023152423757,-0.05408693508262282,0.013317601828548077,0.015741338622947156,0.053545778887842954
BSG,-0.02755777665646593,-0.025160110058972802,-0.014138079380935895,-0.02985445787976566,-0.03674561780363984
ADAMTS3,0.06239162779975867,0.06606583321478583,-0.03867685724528894,0.046715513943529324,0.08036881885086838
CD34,-0.04693574359349592,0.057110368109546776,0.060953117026067975,-0.0004834242278336548,0.05212696525217719
PLAT,0.021784427061965032,0.03846206449309927,0.018480695455140316,-0.004094431971169998,0.07999359889783865
NTF3,,,,0.054258622182473557,0.07102670576843045
LTA,,,-0.017512544538188828,,
CKLF,0.08595269727981958,0.06025097082925372,0.0291869350699062,0.002073061917932885,0.014840288795871447
CD24,0.045165972914015494,-0.02198776889922229,0.06844269861904254,-0.08550014224644971,0.06191302581296408
HSP90AA1,-0.004389315247721283,0.024457118666672443,0.06541532834600866,-0.016739393494382734,-0.08729014647414941
BMP4,-0.03335107273651005,0.07897276547279176,-0.031373195425430656,0.004365118212255787,0.02052039472735847
SCGB3A1,,-0.022330879450275083,,0.04860221037376941,0.035814827342601246
IGFBP4,-0.04309656990040786,0.05673163306967838,0.07496173198175034,0.009273769630807251,-0.01851524009235607
RSPO4,-0.03764855702430865,-0.011591737843405545,-0.020368155434488198,0.03040795330928762,
LEFTY2,0.07525074258227031,0.038620929068864336,-0.02483115993357833,-0.019151276131113077,-0.016082265450318958
PF4,,,,,-0.012819837405246007
ANGPTL2,0.012618613025927806,0.04154410617761739,-0.01828583450181488,0.0026621171430063705,0.055252546368883715
LRIG2,0.02036643157247767,-0.027499513418529235,0.027635560298325302,-0.0540746113250284,-0.0024856315883814263
ICOSLG,0.008166542914413011,-0.03541653477436486,0.021171494736125084,0.04801566305378389,0.09528566712698623
WIF1,-0.02300242135067016,-0.0490570660882785,-0.015717623115130325,0.010643807261390342,
NPPC,-0.011474618568624136,-0.026981791972826238,-0.030660088631066142,0.03611736428546262,0.04391217468079436
LYZ,0.07272637951086842,0.05773348175036264,0.0200015731595078,-0.03770167633539099,-0.013827553052838027
EREG,,-0.004376560422061725,,,-0.04073558338857482
SPTAN1,0.05608120141165956,0.01153740761022296,0.04967996419722835,-0.022402741404416192,0.03754314040649587
LIPC,0.034061308703925465,-0.024952956078670648,0.03762844240700265,,
COL8A1,0.11517441370138412,0.025685322043990058,-0.035866096303736515,-0.05012812613195471,-0.020361828129816156
