,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.0017701933475984559,,,,,,,,,0.04025531719197292,,0.06421384948950183,
BMP1,-0.04963499203992921,0.02156400383066274,0.038424644590102607,-0.02713560008571676,-0.05074827987912933,-0.017396473596252765,-0.048599123748696564,0.014308325970641496,0.12177508712521652,0.10547475745074195,0.025062949010413033,0.06098664541559449,0.06473165336528675,-0.038456481757350044,0.0670074483972533,-0.0018551023182244457,0.038000247838585736,0.06378863959388827,0.043113862394805504,0.04522724492505159,-0.023602817628517504
NDP,-0.007056230636459862,0.019020512314902822,-0.010934458012053014,0.06062005647290349,-0.0038468396548252573,0.0010820964938807111,-0.03247522334773887,-0.005946010870532971,-0.002700600539356593,-0.019916350418603224,-0.0007322646840480766,0.05741594020080335,0.05637526360000744,0.033961042588170016,0.0811823752065312,0.05103286592596888,0.08441109358862484,-0.029954823844483187,0.019968420581694353,0.02165783597061721,0.01050554888813565
TNFSF18,-0.02089569475409481,-0.00774325082185234,0.03145592434611516,0.006542033552503257,,,,-0.017509964579996644,0.018791160796563698,0.04016179084974475,,,,0.12403521054659604,,,,-0.03165644405297554,,0.006299132299673356,0.025480371734964674
IL36G,,,,,,,,,,,,-0.03931967458331757,,,,,,,,,
RTN4,0.03531956575829839,-0.12129766081311677,-0.014671067704931708,-0.010691688826549079,-0.026229935964839406,-0.000784074234916601,-0.030036752242727092,-0.10690985223458603,-0.14575394174723366,0.0009514519660642867,0.032594739028327546,-0.0515431056552894,0.027057749135384813,0.05223572972443768,-0.09735305165673776,-0.06753500647358282,-0.04755308388448012,-0.0014742507718453497,0.02962539064085452,0.06681321152745989,-0.008176811936019936
HEBP1,-0.0047933723268272525,-0.02310298361802528,0.028452687921716634,-0.010698784740364625,0.11033006660385275,0.02665606735273855,0.025418340885040396,0.037357526031511205,0.04356373642366336,0.028248901307601125,-0.008986727392653455,0.03145913679817277,-0.010191184694161574,-0.001401987999218787,0.020391664429065773,0.03255607034610139,0.00943435969880132,-0.005216667844977248,0.024344116066609165,0.0567751489024167,-0.010741206182940199
WNT7B,-0.018408452606998332,-0.010975936058683345,0.0328883125146957,-0.01949043946396229,-0.022502747712736148,0.03759392372487642,0.0016379793413215983,-0.005184266857408059,-0.08136523285624368,0.04325269713268594,-0.01233231221151386,-0.0017930126210424883,-0.006322136359139902,,-0.03447726677583056,0.003123034262580057,-0.05111659759758889,0.08323276981160058,-0.007955998138763333,-0.0002406037764247728,0.03062014811358436
PTMA,0.025721276402123246,-0.06321332421203983,0.01899782730482681,0.06055579994118569,-0.12430729244691241,0.04085941970838584,-0.041992709066201936,0.13069375479703735,-0.04820210749905216,-0.024481225259198432,0.017110364154348523,0.0733303207672431,-0.058767729507963155,0.04385752520113733,-0.06969476671779856,-0.06117590831624689,-0.023238220978860042,-0.014773823260524864,0.06201368112495773,-0.0751573298595143,0.006424569033614473
FASLG,-0.01840845781102073,,,,,,,,,,,,,,,,,,,-0.03089839411519551,
CEACAM1,0.010010317787186048,,-0.01317328823537179,-0.02330251892366362,,0.03016475526070717,-0.016207972920821247,,0.0894305378616713,-0.04637768173517062,,,0.0315687827508893,-0.025707178436816688,0.013520600623850158,-0.031584449080645075,0.03408194320786302,0.008933095919199321,-0.029274635583527518,-0.04299057726324222,
PDAP1,-0.03130972240135939,-0.0029724201890117584,-0.01698009538148156,0.018798717397832076,0.05703998128069673,0.04376410590208634,-0.011063196179371272,0.0022363754427407985,0.10486548680722392,0.045642853857694766,-0.030479529905964593,0.07744022070592976,-0.021697359612468502,0.0025850665649092257,0.07693707947914442,-0.020167029290348946,-0.04840812552720341,0.02924157400423001,0.05470215819655921,0.03518438701012704,0.03708339479148705
QDPR,0.0018650003537011588,0.07142831539878322,-0.03549404957814881,0.053115507576738843,0.02249532279284364,0.055017908264740165,-0.02347719254170902,0.05851021428258442,-0.07574422647318386,0.025255474159278323,0.008568906386933086,0.0226673793218417,0.011752884866072774,0.02132001172792442,-0.09430879243035672,0.008767891786642156,0.04055689982620183,-0.0344356614080037,-0.03514193134435331,0.05462583634413069,-0.008392724435599285
POMC,0.009293793031910112,-0.01962337003196749,-0.027755738613625885,-0.009955575852262921,,-0.021806525717124478,-0.010399254342300072,-0.04619481815400341,-0.016558213939768834,-0.00046437053168188415,0.07932392816392345,-0.019296280714227405,0.03533486641654989,0.08873702989343714,-0.0736335950773815,-0.006209731067854379,0.020106931475649854,0.06190646850117371,-0.014692172992802018,0.05224857102148646,0.0029919220783306746
CCL18,,0.033569577667690954,-0.0015016706082819477,,,,,,,,,,-0.045478468266619165,,-0.021922621810681418,0.0798729939102738,0.006005298287502589,,0.03292791187452835,,
CCL17,,,,,,-0.039389015265803816,,,,-0.036777342781881085,0.0033300750570056967,-0.01662931882737968,,,,-0.036169269214313515,0.007014395380264637,0.020345869184017706,,0.0032654974332962205,
VEGFD,,-0.017408508397624103,0.08202841348187492,-0.0032023407653078567,,0.10484531454101573,-0.015506870825061324,,0.06646364458906054,-0.039183148063644174,-0.011196288563325045,-0.03849618968564115,-0.027775979196356028,-0.04916964088728789,,,0.022641543517894977,-0.03078317735910132,,,
TNFSF13,,,0.02306403402261573,,,0.016701739919676162,,0.004688898403917171,,,,,,,,0.10760464578965138,0.020372210766703786,0.039442136113627804,0.03468477558260192,0.016782878543738645,-0.03772016197947176
WNT5A,0.02205287057892713,0.045390004748117656,0.05155001260428056,0.010652832670198766,-0.07399927667056595,0.010852510650968292,-0.04925221116871177,0.13625935213790105,0.11296887168452503,0.042665887729643415,0.007684739681538891,0.043402434697954725,0.0042431586885463704,-0.019721372242476793,0.01153262216521683,0.005535755855452747,0.04393542085281693,0.04038853044304561,-0.006614777563672299,0.017835704277139416,0.043742167539286746
CXCL8,,0.00011646813575013085,0.04528937962771035,-0.03125147966828776,0.08920695596802972,-0.022063588658241304,-0.025431176060072114,-0.024154389416252794,0.05825250672545185,0.014660612241280221,-0.01042647074097984,0.01246701861146693,-0.043943201750073387,0.060582541322631155,0.05884620071375056,-0.07048467317360914,-0.09997785114875687,-0.05746022497017798,-0.0673519449313464,0.0532645688651923,-0.0041527297837984185
GRN,0.03792995008890572,0.012862544751482902,0.049915109399798784,0.027623023667568556,-0.05418252118224864,-0.040575622473311194,-0.01695245431537254,0.10558807247629803,0.06708201602560496,-0.015693465592304934,0.019499143467005108,0.015305386787090392,0.04895369819889443,0.050953635855808,-0.022098036566237492,0.134876900647393,-0.033977531490507994,0.0025173437179490258,-0.03185928927559414,-0.031155009155697015,-0.01933299448243152
MIA,-0.024095083505499645,0.06444621705675704,0.011391555969943604,-0.02968244323716693,0.02188457800279973,0.0426720007298504,-0.016197013170713717,0.00620474569720807,0.007264515220986934,0.07602815265411977,-0.012733420324366005,0.017771065020844846,0.07662174462326576,0.026107339590951507,0.08505292893630297,0.11891316246186683,0.19146338475249505,-0.030822512436153214,-0.007026904569447261,0.08566030600344074,0.018165910907334215
COL4A4,0.021264768085780015,0.008668598312380257,0.01700422437784073,-0.049917028712060725,0.08204062280369623,0.02039253281519966,-0.01580054600404023,0.07885200872361901,0.019158026151465862,-0.03839668370641073,-0.021391133489609207,-0.0036603974303218083,,-0.05095163822292836,-0.0017258687320628788,0.03638936124346979,0.02842814339738348,0.014520706866646976,-0.012307333332129694,-0.044621580986695705,0.007204861382880346
TAC1,0.006678359782035359,-0.03731467370362002,0.06573856003240897,-0.049407134676118424,-0.0423828166444099,0.10435049126280081,0.03050657896248562,-0.035673818352372835,-0.08607169098149076,-0.051518971181565225,-0.00788522803274363,-0.04036922325409949,,,,,,,-0.050507086212733344,0.07998541942053643,0.004613419614325362
RARRES2,-0.03550550515242474,-0.02659542254713975,0.02395684558031193,-0.049132547225648276,0.022776792505974593,0.00558951109303514,0.03239852125721973,0.04423842096492996,0.09186453480120652,-0.015030197576531706,-0.009058097941550644,0.07508925181763126,0.055446634162352286,-0.055943038598320755,-0.04112585675064539,-0.031117325975403475,0.0025191957326650915,-0.007286148909563237,0.06204386557970968,-0.010801186071583056,0.10569168563053806
