,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
LAMC3,0.08333883906556018,0.04774456107444271,0.05292911655420607,0.029457714562607692,0.22572565493461738,0.05036851158201758,0.011548750835147344,0.07316654233678618,0.06854874013867111,0.16395787677437998,0.18815312045739438,0.14848223789248557,0.15307450200812445,0.039248904591023565,0.08959442868157583,0.20833720030076197
CCL7,,-0.013422043709040944,-0.012700981787040704,-0.02655103623292173,,,,,,,,-0.021888197978506906,,,-0.026568243490029623,-0.04325857501922223
NGF,-0.017159831275701587,0.007133948248341083,0.03635106908048094,-0.03888279790436294,,,,0.09022205449038932,,,0.036209825136438216,-0.008343108968667938,,0.09181625862053693,0.03815455514880426,0.016594903880615894
TNFSF15,-0.021228852893437913,,-0.0050270279795448115,0.028612755613719017,,,,-0.031347403044853894,,,-0.02714650613664824,-0.0006023281673820632,,-0.016095736796369227,-0.04039618753520422,0.05410362239829568
HMGB1,-0.05126549027105347,0.05704354126425155,-0.03894538876499256,0.06560932205748131,0.047615220110683684,-0.013191196498289476,-0.04110970398266948,0.12995678724161716,-0.04072180686275931,-0.0707973642348373,-0.0227736411537434,-0.03678680293966839,-0.05781095769206478,0.0362808358178348,-0.06398347859945436,-0.050884158830689634
ITGB3BP,0.03735074583737595,-0.061652871964693025,0.0211379269763339,-0.025554934883905596,0.10940933732883089,0.01665924624447455,0.0522617911335226,0.03441777804404938,0.024018757589520427,0.026186098516282123,-0.02768420137160446,-0.012690997306644091,-0.0018648601465284511,-0.039093778558135645,0.04878349099210479,0.006160344204663142
AANAT,-0.030756284255434436,0.01669726548586522,0.035070593168215494,0.007487755175765566,0.04629341120696099,-0.014262696857091398,-0.013767070801209142,,0.062332098349341586,-0.056412790844118044,,0.06940837903105265,0.03528654339707645,,0.10883142919106222,0.0027897838505512467
RELN,0.05380392979235588,0.06959140076140996,-0.020741078871575724,0.009392187288493017,-0.04830037515430301,-0.013147438400890133,0.030262169346841797,,0.05253490348801407,,-0.02940533353872586,,-0.038925232525719146,-0.01944190571754709,,0.10796394459191262
IL15,-0.03017644794799613,0.002806545006882752,-0.008169063205837048,-0.017982050582796016,0.03067015872461482,-0.012655352908318285,0.011689122019866941,0.03682187552761745,-0.015630346781459723,0.1319774887843907,-0.005129613148703802,0.10350430650401808,0.04488690016992423,-0.019942359485042742,0.08484721290007612,0.029636262459305094
UTS2,,,,,0.015433863345015808,,,,,-0.04239222396959802,,-0.01635201539843366,,,,
BSG,0.06928420852819311,0.02134864607006695,0.03092724117426045,0.012375731953863532,0.010112670715238544,0.021934934487953358,-0.025180318807031817,-0.12091790710025829,0.03974801356885733,-0.056147792958730014,0.04165680213140123,-0.0017451970128861747,0.07018334265247689,-0.017068465444286588,-0.010242718721377296,0.026562643313786573
ADAMTS3,-0.04573371897704176,0.013733865639577398,0.02672459735160574,0.022393719860386532,0.1313144555433207,0.1055172144349679,0.05577307599460207,0.05946689385435192,-0.025972591776049343,0.0994019095504957,,0.004972800334601669,0.03922394208675484,0.035668537276122715,0.028670633524991804,0.06926741223237316
CD34,0.015494608949385801,0.07059328523973896,0.04847497126474194,0.05708829095740356,0.14386838087847853,0.050579168974249876,-0.025757815664282434,0.10395944634543228,-0.017159253549881705,0.1833481464707843,0.11094947983840509,0.06468558747312717,0.061072785603349125,0.10192513794576441,0.07630300009710062,0.11126169994486405
CCL23,,,,,0.0200852852821067,,,,,,,,,,,
PLAT,-0.005080352497706296,0.08422917852653873,-0.0010556087172572022,0.032530684186221785,0.14505402555502986,0.08431090240480475,0.03173967547403888,0.10436259824664847,0.036845314976546605,0.049365923544300666,0.046109083822951924,-0.046522777925542456,0.10828592794449934,0.041465648672462864,0.019830721259795427,0.15579016607494958
NTF3,,,,,,,0.11941917162107805,0.028820143530813986,,,,-0.02056912285716766,,0.04284912068816246,,
LTA,,,-0.03120795703419473,,,-0.013736463478853522,,,0.027454122701690117,,,,,,0.030997478820562894,
CKLF,0.04418735900102665,0.02430097435394776,-0.008266603289773168,-0.02757400861365104,0.0958369559569894,-0.018652177749467414,-0.030528128758043536,0.01843974548161796,0.022895797517398016,0.025620063041044784,-0.05424479203218414,0.04498725465359076,0.048696792016845736,0.01901412689693327,0.012469635511963579,-0.04007923714294904
APELA,,,,,,,,-0.023730848121453315,,,,,,,,
CD24,0.06657699659577561,0.037318414045375205,0.012619358913035965,0.0022354757391530324,0.09904329059237538,-0.07324639638686278,-0.008771963970054232,0.14227528863702157,-0.007364982674524777,0.03417351156347573,-0.024880846299207213,-0.021022019468531185,-0.03785166379430887,-0.006325281659087811,-0.07935865309202644,0.018273665660487007
HSP90AA1,0.029519710012647905,-0.057684819065203216,-0.06463194602568946,-0.04196678008497645,-0.14464654549235362,0.017892953137450034,-0.029470191196918214,-0.023054796852616563,-0.0236836526156045,-0.10280243976508208,0.03635119796553891,-0.17250454392081047,0.020738961983739986,-0.045943851962833036,-0.0892531456262231,-0.10709874455862899
BMP4,-0.03713807239667805,0.01643075368676289,0.004582526609627173,0.025046768934932455,0.04698807256871936,0.04663945600797564,-0.038354371691620155,-0.0036429463235327928,-0.013318671473253725,0.3348929978122114,-0.054447112257396645,0.11920843919337992,0.08227217709590968,0.03696742812208378,0.029897281849068057,-0.017944064470697307
SCGB3A1,,-0.013422042366854509,,-0.02894121440561947,,,-0.011612658872264274,-0.06293897977288694,-0.01090665062773315,0.26179257761222563,-0.021756634097763756,0.10088857012836605,,-0.03342576641246854,0.0685328246689979,0.013929235289066953
IGFBP4,0.05512851971988588,0.07436827151982753,0.07537043857223076,0.006371718431220595,0.1909065817463224,0.04853273686731803,-0.026193169377811763,0.14438299085549977,-0.0024988021903101917,0.07954157336915936,0.14170397234059628,0.060138747109372066,0.10501475095286932,0.08066373023765097,0.0903554941647746,0.18889583630496873
RSPO4,-0.020962493193950084,,0.01985257940053484,-0.033402865967909263,,-0.01597634328051764,0.08467080454011379,,0.04138462534016845,,-0.04081808204172798,,,-0.022510831156372688,0.08108491086533827,-0.004415437419815794
LEFTY2,-0.03511231169937677,0.03168666337901762,0.008376167210873132,0.07395572422007245,0.18087313836689412,0.15372462192942765,-0.012733420616825246,0.042507439394973326,0.13622959406302632,0.12224668746035217,,0.23908998471103904,0.12171070040437607,-0.030613243175502913,0.073168630745129,0.08315156153003782
PF4,,0.0832429168698952,-0.021244354299912508,,,,,,,,,,,,0.028054284164054567,0.04580333619354599
ANGPTL2,0.09442137320449911,-0.004390913126306359,-0.05453940288415884,0.03145647124660707,0.10289420284317452,0.008218989609535567,0.061535914220459086,-0.01010537851341785,0.024353625089272732,0.07264430075252488,0.0799140273536894,0.15420324102448627,0.015642788642960224,-0.015240176804625728,0.07377962293513055,0.1441368792274
LRIG2,-0.01931226504613337,-0.013026356425884207,0.056805961694329526,0.007381532688139151,0.09420190195623067,-0.02312933191824677,0.009939321491723184,0.024635861148688244,0.0372723483612417,0.0022819338252258754,0.06011579784411781,0.023511766153012377,0.06688024378737394,0.012666069101524341,0.06307356488349083,0.02885030050784299
ICOSLG,-0.047574326645397784,0.022851017819844027,0.06624853428974307,-0.03452539328937082,0.0672020719967579,0.1397608723882513,0.028487119799875827,0.0377712291081334,0.08146081832759786,0.0656083086284937,0.22323850022380684,0.05640429315389874,0.0663090095012253,-0.009637905313218186,0.051516807579040376,0.03816276653964928
WIF1,-0.04878307196410676,-0.025052564394556023,,0.03033518480119939,-0.1108836968948197,-0.012328565698979846,0.04617775656497695,,-0.05219696819037894,,,,,-0.020925998001861585,,-0.026804139902536148
NPPC,-0.0292119944456421,-0.03348606622860972,-0.032955232513440035,-0.05826872597766105,0.07253729859946864,-0.012718972889285316,0.05409516811172008,,0.04402578636947918,-0.058301315987565425,0.00011336596904339424,0.033823509650343704,0.03816367276055115,-0.049371784083346804,,0.010594571446401876
LYZ,0.0779478619865423,0.015390980332259128,0.02884813433647599,0.03139881302716731,0.11808122317458984,-0.013327868472051717,-0.04073516069554261,0.015901647397720833,-0.012881082258265652,0.032199873273325255,0.010628357012968968,0.023000945557366877,0.022923298618967723,0.042450376287503234,-0.019291667159767746,0.06914816450254849
EREG,,,,0.030152404932362785,,,,-0.038629757472288306,,,,-0.04442911710963144,,-0.028037619739462036,-0.024126851710123083,-0.008518409009574549
SPTAN1,-0.05315598016654547,-0.0012779485008801198,-0.05340278884385964,0.054207211200388246,-0.006749759821278552,-0.03780826537764974,0.04400641795015796,0.03773904100598089,-0.05246039328413536,0.039410625686141655,-0.026838887392377928,0.03287821550896006,0.045187054474167154,-0.04553303792587505,0.03992909497183904,-0.02241131828343223
PTH2,,,,,,,,,,,,,,-0.014748439374670927,,
LIPC,0.03177953062630947,-0.01704567407324715,0.0992991733025013,-0.03233947205415221,0.11631457869819471,0.03627930953346244,,-0.04501416663255317,-0.024553816158534383,-0.04203318053135827,0.11241931894524484,,0.052945196360237416,,0.004588631971891396,-0.018588247339666644
COL8A1,-0.0397389851379836,-0.04531314307793006,0.024852611730718722,-0.032965764916624944,0.059416145940279275,0.0012884870934535442,-0.010795431547846575,-0.10418654817657269,0.033948992847690006,-0.04676436503543224,0.05743930592960824,0.02673948856891007,0.05388449024578355,0.012565040505033044,-0.04346074156281294,0.03501759627690501
GSTM2,-0.028677810222727067,-0.003848485709712782,0.011677357723984476,-0.05941732091356254,0.03535415510921719,-0.005828405097878398,-0.03432324798787707,0.06045226207680068,0.0032602131795407795,-0.053127123351657854,0.061553620890298685,0.013197062597708356,-0.020454950465347586,-0.030537054215939816,-0.010356501473682998,0.005899494867338803
IL4,,,,,,,,,,0.06588861374767893,,,,,,
SPX,-0.012399869349166584,0.10747856230657847,0.019740114183768177,0.009657529799580268,-0.012622367941065887,-0.028414898333335874,-0.040654847351314444,,-0.03359479841557453,,,-0.022068689468732538,-0.00943870573752407,0.013855228835108938,0.0902229101484474,-0.007958953110148301
MFGE8,0.06554662497807229,0.03346426432098385,0.07833595284566473,0.03901595397591081,0.15103308316971562,0.011926634820512818,0.05911622737248633,0.05016648117779106,-0.015455713919866011,0.1353696098480841,0.08194525010656396,0.07863768117108998,0.09364192761965458,0.029371216662298652,0.09373261183029173,0.13174024205030394
TGFA,0.042965673663803154,-6.852530001840781e-05,0.03279869169081592,0.028984552171331758,0.021560275063138564,0.002298384161535715,0.07926297418524698,-0.039676580265998726,-0.013728317928988643,-0.03083082414570145,-0.009847687626800366,0.022844044853913417,-0.029781694183184704,0.054106030665492265,0.08979339073529911,0.008487441016356925
SLIT2,0.01727440956949098,0.06249462196470584,0.029639559889502384,0.007206191322245865,0.00033615366535457596,0.02790180979888023,-0.04987717639772276,0.06963214535922717,-0.03515866093542415,0.017813897324800567,0.0508587445415691,0.012475462409965629,0.0026420513398068887,-0.0578555274992094,0.0326270060763371,0.018638565718909553
PLTP,-0.021514761946673365,0.02108560719234051,-0.036813153924355364,0.018425502426488324,0.12224035567711967,-0.05024755904459455,-0.006010660468007519,0.03440104188301369,0.011503802078063115,0.0001928261948702966,0.02237316963252104,0.04237119484788879,0.058289702345167206,0.04765615852111159,0.04197247567100692,0.035514618834435505
APOD,0.055775770575389995,0.08136057814110655,-0.0717493408441118,-0.03329066678596584,-0.02718549719898828,-0.035048769740859714,-0.02243601299210232,0.06325713140985861,-0.06705057223291593,0.0658365389162767,0.028735900736385,0.10834699952256903,-0.10207373314334324,0.017217393696859783,0.0019112334444423666,0.02311863685371046
B2M,-0.03389642550492949,0.10988299382134716,0.07233003654685669,0.065170793053766,0.1936418766959088,-0.04227709369489043,-0.040451869080670784,0.13773291491361522,0.08941238757839372,0.05152706205729234,0.09883062742846548,0.06130340707945168,0.09839025624234327,0.05661024463527662,0.012570766240075328,0.10970737768472784
OMG,-0.07909733283306387,-0.01821654930889008,-0.0032263755318824067,0.03909167969273633,-0.059708451259872536,-0.04440752999094539,-0.0069652177517741465,0.002166890552651288,-0.01543835519915391,0.13946122563661473,-0.06563441204259204,0.08424235296328215,-0.10008837352985905,-0.024053842008951696,0.05426779373389696,-0.05063979469078823
CXCL3,-0.05211656941616968,-0.024444513198986446,0.042802603741773984,-0.0340256570836863,0.08894742887883236,0.03291476886641334,-0.012423088530794898,0.09667372914166912,-0.011256681515242216,-0.08143111510266333,,-0.0493108537330771,-0.02191908512127642,-0.03845995477681622,0.05074882832095966,0.04010880374289153
CXCL10,-0.024386580786662854,0.043584063588374175,0.022442488416098087,-0.04873400975129424,0.1866696811662808,0.014999952345707465,-0.018871580745255436,0.015233132017298654,-0.017888229186115087,0.011961985492719584,0.0568273093833148,0.015636859599089323,-0.029529683111758357,-0.018202845586590796,-0.01176337230008026,-0.009785715648884906
RSPO3,,-0.01823213914994093,0.023745710625903357,-0.020877829084670695,-0.04383371007356006,-0.024129851477759836,-0.03016703047685305,,-0.011763015232143754,,,-0.015267222909959606,,0.07976067808764922,-0.011650454950608758,-0.0021200114552649705
CORT,-0.023502648219401734,0.04002711504405199,0.011889671531369704,-0.011086128469965298,-0.07586405596745932,0.03109575868902058,0.005660517177423389,,0.046548126430988865,,,0.04721765664417628,,0.035987680570004406,,
NCAN,-0.05289344073707935,0.02936191063603384,-0.02229131541982799,-0.010018460963103274,-0.00532431444180816,0.047938989584098826,0.044006727065190654,,-0.009219143169675197,-0.0037091531367517963,0.08080703575461695,0.07749309457117169,0.14094479692700843,0.012902475871114375,0.06254630443121159,-0.02167786276496112
PRG4,-0.03207559662753484,0.16855501360126068,0.022125489571555815,0.08520744855151784,0.004848950553175667,-0.02041713247580165,,,-0.013752909304524668,,,0.16017748124181164,,-0.025694662527782124,0.03430648293141279,0.018952087077240967
ZG16B,,0.053206774583742115,-0.02826043776536089,,-0.04099677023016007,0.26260908203989447,,0.013916554351827091,,,,,,,-0.02069446876346218,0.0334224838647144
TGM2,-0.10645194506460524,0.01606080009730312,-0.02064160894839493,0.0016704357208506995,0.1461339868936875,-0.027540436234360546,0.012352400379586482,0.057209475930105474,0.03089251985047518,0.0010950035905003999,0.1613736525235912,0.06505421136238333,0.04057155388007581,0.03789760652106185,0.0671216429208491,0.13465836137838494
VEGFC,-0.02301488099090143,-0.025629064628488515,0.048688016283445296,0.006153084328777209,0.029447257391222517,-0.029391044507126908,-0.02129698234119801,-0.05822688287624602,-0.014035392134352663,0.0042335200842974485,0.2841026182714351,0.03355576148210601,0.07633119119064558,0.002475089328255932,0.10524341701154433,0.10785892380855447
WNT6,-0.00885613685042648,-0.02165617080346326,-0.015509027134570346,-0.020208774759220532,0.04780362602519796,-0.0015714010160456872,,-0.01774925691659029,-0.012249381510699436,-0.028616838308071896,,-0.00591322073120478,,-0.029875546689933644,-0.030592532684469896,0.07464099769092433
NRG4,-0.02175267858123872,-0.012362173470900888,0.033764814967026754,-0.03298117204921549,0.04535020840271934,-0.020969227183333362,0.00043723376242444886,,-0.016373922001705173,,0.1712654322601143,,0.0644059604229363,-0.029726136601008087,-0.026961574997611308,-0.046687807615197766
PMCH,,-0.01424807020703757,-0.011481199429795017,,,-0.01597634250948652,,,,,,0.0768333824476431,,-0.01711508213289529,0.03298747039974764,0.01953016076882708
COL9A1,0.00047427485106163437,0.1108974119412427,0.12985497738069748,0.015609025079462059,0.07482861724503054,0.009284098918927248,-0.024599247974517714,,-0.0006124253587192106,0.023146090930366733,0.11576831601961685,0.029466612366049232,0.03834411810613417,0.07363154804538766,0.016939891919842496,0.06772909541464558
GDF11,-0.05156610820132821,0.03857733527134976,0.008450982693500003,-0.0160309082069632,0.1043013151481302,0.07476961895366878,-0.0249383692317448,0.06638405644770645,0.071180663502803,-0.12649058879870168,-0.012527751174098442,0.06681688887662543,0.022290569025437697,-0.04185681126402309,0.02655750203074035,-0.008539966490604714
RAET1E,,,,,,,,,,,,,,,-0.02957665620522181,
IL24,,,,,,,,-0.03846585065870267,,,,-0.016587458290408592,,,,-0.007105693054283165
SORBS1,0.07771803893768904,0.04222491797865188,-0.009547353139406927,0.07646937659658964,-0.023026667803136835,0.05575248680213216,0.001398109416984646,0.005526339351035082,0.033440613576634776,0.023114294500811337,0.032402475930495424,-0.008887922748509384,-0.023709673336340567,0.0641214395425233,0.011352880004115589,0.02201225961234766
DLL1,-0.03861702471239348,0.007799174786457286,-0.04173278866391641,0.026731650029354653,0.0812547605685403,0.004236189670702198,0.005371775404816903,0.040540093891211534,0.006476927547291655,0.11179021171199956,0.009017700078743187,0.08626557313904873,0.004220384914242113,-0.027626284234932484,0.1393739647960681,0.007455044842502579
TLN1,0.03418016482737036,0.02597390309486823,-0.061805836128888,0.04120642947674237,0.10135238219264009,-0.002280873682961152,-0.02384148082502033,0.06444880940002637,0.023710042549275754,0.0012837286372257006,0.05012493216583283,-0.027600132018835075,0.0008750563978581419,0.07653601458806338,0.08229359373198908,0.14948118803673838
COL2A1,-0.022265298981905563,-0.014684090109790224,,0.014098835183227654,-0.023150175073696842,,,,-0.011427842768640083,,,0.08904456542131665,,-0.036055677809642604,0.1251008071276665,-0.010801683713034742
SHH,,,0.03396448618086559,-0.031090637542642272,-0.02755242276104279,-0.057948168474590535,-0.013333403414998545,,-0.01090664967442399,-0.02233573066921999,,-0.0013594654738234642,0.08108986365170479,0.06895447080161048,0.042024764588680055,0.06274172197070774
PON2,-0.1079852032861477,0.01468740025605933,-0.08007270192185784,0.022090480829937007,0.10476029995230922,0.005707486531021723,-0.01464362226973083,0.08073817860947394,0.00491792136883516,0.1637059072732012,-0.018033383558090355,0.10556583754766917,0.02432051351848046,-0.0014755264025667137,0.053671307638895556,-0.015890211174067956
ICAM5,-0.0518825229954251,-0.01443275428039289,-0.00888709472234556,0.012469031967415865,-0.06848830128902,0.019713076280237888,0.00572626830882238,0.06881803928822924,-0.021300097669945266,,,-0.04636650859327402,,0.0023947520153288827,0.06166250676769527,0.00353057190790179
HPX,0.08226441986881729,0.05176422727459173,0.04593981859558882,-0.04512870091785345,0.0034360588522477564,0.005673406519188211,-0.011612657688381671,-0.0007639283227682919,0.03505384051264228,0.04141742979736691,-0.04238048383424691,0.001990197596697841,-0.014684726108270875,0.05614787579437572,0.07934817752820121,0.05095553326824569
SFRP2,0.013151413326396537,0.11712929928531535,-0.028817383511406856,,0.13999305324875932,0.043208162674209745,-0.01414144510281663,0.021797359560644235,0.012174242655365177,-0.04017973267008819,,0.03353391556379784,-0.05219232176045891,0.014213284894990274,0.0817189750522282,0.18383745585664438
CFC1,,,,,,-0.013736464309018969,,,,,,,,,,-0.02761882482916516
