,MGH258,UKF243,UKF248,UKF255,UKF259,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
QDPR,0.016942163521612506,-0.04482669521095489,-0.04356823094164773,0.08700757667093627,0.025677533899150222,-0.36730958771890493,-0.0820656022216915,0.019943805291363418,-0.012532566114891263,0.02086394883844259,0.0658806174099955,-0.03819957320367955,-0.10473552726266881,0.029146860768376224,0.09184496185716334,0.006203838323035496,0.01811499092648287
POMC,0.017891120118680822,-0.04068022229662615,-0.014989698921995491,,-0.03452007403668834,-0.013804588280138353,-0.01690462102640599,0.008928473430404331,-0.01887154082432914,0.06366923408286726,0.008545642204794849,0.04341625720010719,-0.03783720431881782,-0.029179814052912933,0.05358074045797331,-0.01406626096677454,0.0029236027322901113
CCL18,,-0.00829708969425978,0.017533495768931474,,,,,,0.08847456651237474,,0.06327660508479706,,-0.02373573704086464,-0.03627716055264844,0.1590560482845509,-0.004507450892679085,
CCL17,,,,,0.006895004774345386,,0.08835882640347074,0.02006939572892712,,-0.011816199988580118,,,,-0.014063968341622421,-0.00542452577046652,,-0.021570645630345015
VEGFD,,0.07303947521455591,0.015366861807353494,,-0.011374352168808548,0.211012135664689,-0.01935889428062863,-0.018547797136968112,-0.020426090459502378,-0.012663787514902786,0.021622769753367087,-0.0311804462522487,,,0.03998998103765695,,
TNFSF13,,,-0.01597856507007075,,-0.014820285576603648,,,,,,,,,0.021496225616289714,-0.014167591986158433,-0.01927394121925446,-0.00962842499039942
WNT5A,0.0480684477849643,-0.014255841740606004,0.062420757235853955,-0.01848715764819675,0.027034693231832073,0.23292129643066672,0.026897194431245997,-0.00032476016484394936,-0.056137185515773874,-0.03764660830195592,0.15719076913342042,0.020783689798392076,0.08971553039245236,0.011481634656279695,-0.007165187104455838,-0.017450328324641138,-0.009875984924884526
CXCL8,,0.038445128443751614,0.04347851445317192,-0.07022311560310582,0.05870954199685044,0.22320716973979893,0.05337653478231214,-0.017272515178976038,0.13453914338452896,-0.01715447015990222,0.03556084761938396,-0.056261466464443674,0.06852391803581447,-0.03957534740513632,-0.0877723960282014,-0.018566700852886482,0.013678335271407046
GRN,0.01966727436027978,-0.03226798437872133,0.0999891843344269,0.08400344331809599,-0.03496832675580652,0.2432239526455986,-0.05527869059994057,0.050029458677489945,0.10732562138700125,-0.04611058163898591,0.041073926943111926,0.06068659619169609,0.003943526360093325,0.0002829101650706036,-0.013502596984271633,-0.012846490582696688,-0.022028830207592318
MIA,-0.040475836773551765,0.06994153559004287,0.03820700760550473,-0.04427569442824937,0.012294256704211479,0.14040425871147566,0.027008174857154794,-0.021094213113595217,,-0.017343637352144715,0.09901159339595457,0.05860193362366652,0.030938918444241396,0.07790134811514227,0.19994584404283158,0.07158477692943956,0.0660457414217351
COL4A4,-0.021405105653177256,0.02329737100863727,0.015792035710102372,-0.028878708357751838,-0.009588503902391767,0.01880642708780725,-0.018970332332455528,-0.001628511483874929,,-0.016823971664889248,,-0.04960162482337405,0.09160066232023069,-0.0029367571891826634,0.01867236755993122,-0.03459124812164298,0.006078820993476761
TAC1,0.07364707771505329,-0.04104397295448036,0.04987641861257656,0.04297601176499225,-0.024777136813677367,-0.23050530044735557,-0.06560505149902954,-0.02676445269889516,-0.07565640474804733,0.016651181478791858,,,,,,-0.029612666186633788,0.04877587146284134
RARRES2,0.01273167073225454,-0.006455637064615409,0.033331634440198286,0.03519735554102331,0.07236208253992268,0.3011048627887631,-0.048733239040867134,0.0008409755842801583,0.07194804192595435,0.04981651921150596,-0.013214409445295137,0.045863750201033227,0.06656885565340133,-0.07220082806492857,0.034530780137934175,-0.04881442036421022,0.046924726981252746
FGF7,0.06863674728542674,-0.032482631177584,,0.0063775054382731655,0.0002811151872222712,0.07161219921413042,0.01537187634880973,0.007936957227248305,0.05247689132139108,0.03045132568148034,0.03017134473174823,-0.017208231133753776,0.07908109118131226,-0.038023810476799695,0.035863390802255264,0.03587148529299432,0.10291430716980025
EFNA2,,,,,,,,,,,,,,,-0.029326064207987907,,
HBEGF,0.02080298474927666,-0.07295039917095986,0.041264225115189915,0.0028578899653181602,0.004305197113731354,0.17591361174317627,0.06447556160157594,-0.015235411609970708,0.0024570055815731043,0.10777473293280523,0.15896831780776263,-0.012622921354887687,-0.0028936144316117,0.08264394608611637,0.005181904906397131,0.013110406410885553,-0.014821665300918718
CSF3,,-0.01471166355922375,,-0.02911303462112213,0.06592478632766773,-0.03711867476675097,,,,,,,,-0.00994874570221749,-0.02433336478163742,0.06613635134772489,-0.0036244070077547656
PI3,,0.02240959832825775,0.016667443615866674,-0.02152058371794915,0.030783430506632677,0.07316428638430288,,,,,0.031050820201282393,,,-0.07098055588877117,-0.09837999649534634,0.057387883447810484,-0.03217753550187878
PCSK1N,-0.024745446188152387,-0.014390149319175195,0.02844333462424457,0.07888705163821032,-0.05698481764469936,-0.03443199131585173,0.0038912919166529253,-0.04302026267026047,-0.11386079589999967,0.008927979892397835,0.10209359443655953,-0.01894429895076585,-0.02172605587541935,-0.01870732812159039,-0.05837395736415701,0.047950705189356575,0.07229699545152726
NTS,,,,,,-0.012665053441406471,0.07850003715419619,0.002883660515746621,-0.018390042827294516,,,,,-0.019882883354353533,-0.03572824422308177,-0.012071975942776501,-0.033631245754453455
SFRP1,-0.022853273974319598,0.0013065964825427416,-0.0060914560103262376,,-0.018747015937144416,-0.023279127199924497,0.003812670749413913,0.02001643072128574,0.09408122481796066,0.011162404505890585,-0.008548527740696803,0.01783693705516625,0.011318482966304555,0.010781294042280795,0.015440479157000796,-0.047052671787335174,-0.03284974080592636
CXCL13,,,,0.053610907082589074,,,,,,,,,,-0.03159055641281192,0.05761349044683314,0.06034226031594264,
MICA,0.03751097174547687,-0.04243653611248738,0.01548579487626496,0.013286619709512355,0.06229604714462966,0.17616699880017245,0.02505303789119908,0.04028925018047994,0.09717828588225859,-0.004687539436498919,-0.07083548717175708,-0.008088735938955165,0.04078787220620905,-0.0017676485498964354,0.113000303765587,-0.01673073273755603,0.058965032715721
TG,-0.03581285661614876,-0.026124238174681475,-0.058080727320141544,,0.03921712129743661,0.015343629143819468,-0.018305867396633927,0.04402168368707136,,-0.017749599683391064,0.03060243568952732,0.008677841789178286,-0.03864732926696412,-0.018687497732411334,0.12979178328413937,-0.020251804090095804,0.08206372623849625
ADA,-0.028694354010037473,0.08292355570472126,0.03260094089209949,-0.01853570761398789,-0.030672201608312754,0.2140288241818796,-0.019860953211603978,-0.029719982947152564,0.020261176044445085,-0.01576953364991487,-0.034994833777357605,-0.0025554617395580704,0.07846367367020006,0.03463055320266774,0.0025469606626670987,-0.004994938962281287,0.016366612637932224
LAMC3,-0.01998731989025367,-0.041219403761223086,0.09001594702261236,0.07329852313298622,-0.05587435554620788,0.2612818167527629,-0.012896687459944496,-0.008884302009114145,0.05660521863644878,-0.007119575175185295,-0.011909369062928159,-0.033492391464275115,-0.0006106606143274105,0.008857594046786703,-0.02551642910878942,-0.02138620088628025,-0.0038125711203663387
CCL7,,,-0.017866605589590016,,-0.014626980940570996,,,,,,,,,0.10168243567086342,,,-0.023798467727420815
NGF,,-0.01888068087068306,-0.0162949937304625,,0.0013200040193428711,,,,-0.018390054935917558,,,0.025536364605701616,-0.035272803802257835,0.12468747978751726,0.10491788211439623,0.005288988960208745,-0.02653013437489349
TNFSF15,,-0.023357758610321213,,,-0.0162878586737995,,,,,,,0.09245266340919271,0.12390127499778261,0.06407766426530735,,-0.015280422662845954,-0.017061960835622794
HMGB1,-0.06304888136048524,-0.05971436625036409,-0.08425950122186786,0.014063219465274713,-0.053595645950465114,0.25484908057592165,-0.031521752478381265,-0.017227479164766437,0.11755453648420662,0.060478439487833976,-0.101018132411489,-0.11262703026434258,-0.025542107980195496,0.007043286059987903,-0.11485973528202285,0.010996027079214663,-0.0134184885061707
ITGB3BP,-0.03764028911904935,0.0021812064212667712,-0.045881869798108994,0.060115854837900294,0.06826861591483326,0.2673351632964762,0.002611619923518967,-0.043956972994414374,0.03593819658875877,0.03374711366606675,-0.06708649199758086,0.01596104523655968,-0.008373562616207569,0.055238573339837796,0.04790466163440468,0.02918158348265185,0.0480934392141023
AANAT,,-0.033840635054328605,-0.009858960298573737,,-0.014820287158344518,0.015580331258908644,-0.016462573529614943,-0.02109421428690921,-0.01728935619519619,-0.01585030205294341,0.019827313356717873,,-0.024721765086016673,-0.01849192089023215,-0.03946493958749091,,0.04493119636303575
RELN,-0.029689807610696905,-0.03255437705312884,-0.03395534496878794,-0.032785725239001154,0.05459690086578078,-0.11282114189548874,-0.027617932545560896,-0.0042937090298512635,-0.04874831508670888,-0.017547652468288103,,0.041149498918389954,,,,0.020969759758200174,
IL15,-0.05030248801061167,0.0036627304664784825,0.06106190040641258,,-0.005862814115026857,0.11602172498240015,-0.046695010451810307,-0.006795669539254143,0.028743815491763632,-0.014700422565061237,-0.0028320548598949695,-0.02826465971955546,0.07961348171740881,0.12784329963094002,0.10787583710986878,0.004290630615668053,-0.040091180494564484
UTS2,,,,,,0.15978824185324458,,,,,-0.006007711210545698,,,0.0932041948585118,,,
BSG,0.015905030943288077,0.10822059544205144,0.036636364677333194,-0.0024246662020357967,0.05938679405105013,0.028148119364445837,0.09017542104502284,-0.024114469566350005,-0.04854859135220198,-0.014141658028496908,0.12781987804011655,8.472756625503503e-05,0.083399004681114,-0.008676923734634807,0.09554905796433713,0.05194199831208746,0.08950178312397881
ADAMTS3,-0.047224334254750484,0.016935022852085216,0.004321217562832014,,0.05056198972850886,0.37099798898771086,0.022433671507944505,-0.0022216071500106276,-0.027762643496980134,0.06223163902408792,-0.07635170695247874,,-0.02960179691049398,0.028389727966454063,0.0026079436887948464,-0.045761973536084265,0.06971526252818998
CD34,0.01344422881465739,-0.07447811503444136,0.01624568361567012,0.12299855692223365,0.03921043379178458,0.2098555073852617,-0.047300059172056985,-0.01042040127094112,0.0396613587625567,-0.03404382336183888,-0.02532044091942078,-0.10828987769408616,0.10153412193507656,-0.01404314913909458,0.13436098616599618,-0.024018270312694583,0.016093737591897316
CCL23,,,,,,0.038430576130414756,,,,,,,,,,,
PLAT,-0.01615990476183247,-0.08169957804287935,-0.03686809588562513,0.03791223778152768,-0.03517879092711249,0.31923801838381,0.042410913833707195,0.01797762334916343,0.033429914967007604,-0.025222547261546498,0.0931135952591638,0.006781717253577317,0.04845609029058888,0.062165776460497854,0.0007282765525714912,-0.014084096440884746,-0.010307149219929375
NTF3,,,,,,,,0.002517200546623733,,,,,,0.07898914571000407,0.04746510445201275,0.017186572757624346,
LTA,,,,,0.08999558141733266,,0.03610076973304592,,,-0.014700424379688257,,,,,,,-0.021462715468161
CKLF,-0.002620876890257414,-0.01658013472569454,-0.03585678878484379,0.049278557196348396,-0.03205971291694909,0.29565692457502235,-0.009723153376490245,-0.05454661537322976,0.038890710041601606,-0.003398038016604404,-0.11214933655714152,-0.02200536064339177,0.04439082132506927,0.029351033896235966,0.07418438363035398,-0.005614509580355541,0.0992767506908197
CD24,-0.043562970714157205,0.023719040107095402,-0.03406108184730725,0.0682507639610984,0.10657565460675857,0.0013893183194295905,-0.044237029380096694,-0.009934909521925656,0.06073815319652537,0.14427880471303497,0.004268175202299031,0.11419777667446873,0.09341211615840499,0.08433443272626247,-0.02414683422140696,-0.03411080849958044,0.07673909584746356
HSP90AA1,-0.037753845673068095,0.04581551813457189,-0.006542564203608822,-0.11238689198040913,-0.11537036451086395,-0.34258280073014763,-0.08591318996915656,0.006537275517511021,-0.09694974349937463,-0.010955537922852917,0.03225493421969143,-0.04534669360836414,-0.03467975444332575,-0.10002838462161155,-0.1714987451253983,-0.002895793076290677,-0.096110005656346
BMP4,0.031724552320635174,0.002936165026947629,-0.011198606705471497,0.07678518730406199,-0.0035522219552773762,0.006935819193565553,0.05068535089599258,0.05365609601022913,-0.027576898290926282,0.04053148430465236,-0.044762407019254186,0.030421894958649724,0.04007723001798784,-0.02489508571906501,0.030976478533386472,0.002683251524230174,0.05463272912859119
SCGB3A1,,,0.05646808825046741,-0.03111895501040113,,,,-0.01779317606696739,-0.03043410529529142,-0.010257761727164584,-0.04899577391340677,-0.004963620080132785,,0.06790224289466687,0.08658690740334367,-0.03173261622464486,0.03772122832208945
IGFBP4,-0.030833832663769288,-0.00014986169236062087,0.08745367629078633,0.019120021574022046,-0.022030133506068722,0.3285396016010051,0.03402087621087768,0.00672602921544005,0.026433577992487883,0.055406948995054245,-0.05174162701721165,-0.0038981011620711783,0.03223302240232547,0.008877526495622505,-0.07864755696312169,0.02559140360840064,-0.005579014498368938
RSPO4,,-0.023064687402216625,,,-0.01785205834584755,,-0.018440532574253102,-0.017793173464312882,,-0.020391802929324954,,0.034458034235235954,,,,-0.004095462705079426,-0.006244382900375071
LEFTY2,-0.02222600036183721,-0.0386335005966298,-0.0102255224508283,0.1872010718437557,0.009168337163032583,0.33504628973423733,0.041730138211475774,-0.019510432318911912,0.010880439730881689,-0.018147509727761087,-0.08565869206043016,,-0.03159232061446858,0.1541803352776449,0.08933040467723809,-0.003267841338022768,-0.031148896148397047
PF4,,,0.02529292165206585,,-0.012761752701940821,,,,,,,,,,-0.011773713406648342,,0.00510806462335881
ANGPTL2,0.04624267317015231,0.0037775561255260046,-0.0018232751876264258,0.03290956684179925,0.019745433665186527,0.2978233899563918,0.03933373426161913,0.04324899296857821,0.048973375232094586,-0.00039080364961135815,-0.06084964879888429,-0.007911462200454114,0.027345145587191352,0.05241182059279831,0.05436643110913771,-0.024785506707008503,0.054996645444536404
LRIG2,0.05186571080467029,0.01819373343470446,-0.032535139096812826,-0.008657775729570232,0.046582941643161034,0.12504211547312324,-0.02234807626722368,0.019653814436372912,-0.019640217356832704,0.023395462124919827,-0.02361262604011668,0.09052525263002037,0.011963639364278392,0.03118745754511454,0.030784670063242987,0.024105212662568022,0.04798008832175606
ICOSLG,0.03019955260792636,0.03167492781359489,-0.030463000012022807,-0.036424114738949825,-0.011518700588849325,0.14548267845945873,-0.053471772084667156,0.010563164520640914,0.016479814896454333,0.031615246395457264,0.04836815528650365,-0.03846298003680675,-0.058658036240599024,0.05674582277737733,0.10930731359561177,0.08335460663267896,0.06820956552378445
WIF1,,-0.02903110066183164,0.026587287764445272,0.04402104261771556,,-0.2282982219919404,-0.014230122210950089,-0.015978436420341514,-0.04212639971237721,0.0909523992999796,,,,,,-0.019866011612618067,
NPPC,0.021193226134155006,0.028051780545175497,-0.0034965461960779973,-0.03904130497407029,-0.01979662557092702,-0.04287717327183016,-0.027758447000719742,-0.0019882362227735435,-0.021782198528946903,0.03149621628730835,-0.06120949641999474,0.020050931799125486,0.07115720955921176,0.02325555082845834,-0.0508575665983134,0.0005724534337524724,
LYZ,-0.07936975277028524,0.020800432170803553,0.053447524445853926,-0.017710871982723968,0.001410185036478562,0.1947819127047868,0.031298786573953276,0.004812351662975732,0.14037220865798355,-0.03355764493193156,-0.0288880394039186,-0.03683045227676589,0.022290794546489575,0.017861557867005887,0.02591659113625782,0.03053881448290453,-0.011250907012119256
EREG,,,,-0.025746513411468375,,,,,0.09385953683640076,,,,,-0.04278587335940834,0.051619560227689765,0.016156922262888736,0.016996645806147306
SPTAN1,-0.014740157144417012,-0.07384680685444382,0.003148499478915417,0.06893217014233265,-0.06430751028288186,-0.07170730198498526,-0.09590669954710941,0.0003058686127246275,-0.12201149325493624,0.02543818356388628,0.039441416286306874,-0.003732131202876242,-0.0017526932035165934,-0.010766174328797394,-0.024807673860992478,0.02750372114591718,-0.03310120810901887
PTH2,,,,,,,,,,,,,,,,0.04508871734260899,
LIPC,-0.03559062220126468,-0.048374340424302796,0.019369360329378006,,-0.02293382006694474,0.10859529906596524,0.01434463142742026,,0.03170791076882864,0.006892039300411947,0.007694915257494851,0.012457051512654365,0.013431333819554653,,,,-0.02195693691748756
COL8A1,0.021065520636845313,-0.10820802761037529,0.056404129232921665,0.06262692747813609,0.05569891373141314,0.09346471879061231,-0.005303385830383954,0.09049316810506944,0.10073605940178307,0.0037078676502705042,0.13654326067853587,-0.05328589775967803,0.012502059690340895,-0.01799258004778441,0.108657015806105,0.051010117111782896,0.03884046145416217
GSTM2,0.0652884626093506,0.07543826724548047,0.006068297672595817,0.006605651726983556,-0.021045744699354604,0.08160524800149822,0.03964249550064123,0.02646367288404383,-0.030089299744171603,-0.04085044874748605,0.054013645930822016,0.05037421774946516,0.006851505469697064,0.07299725925153216,0.05673558064778836,0.015695103558411527,0.0008689449157110318
IL4,,,,,,,,,,,-0.013497538913260053,,,,,,
SPX,0.009939738666399826,-0.03497291144354682,-0.029746887072240505,,-0.029812770140915292,-0.07834180705913446,-0.003414233585237301,-0.008915542381591384,-0.06948671692273971,0.03635611871481448,,,0.004972731446518897,-0.021252462669635337,0.1308273533482448,-0.02979946086018533,0.01646489823712881
MFGE8,0.009575096161574053,-0.05236538989398197,0.08939598992342523,0.044149482223742334,0.03502746993414855,0.08421300861348102,0.04994317533416604,0.03686438767771753,-0.027983007474480955,-0.03340248152734085,-0.0006079491509145903,-0.11657372815653913,0.05664916882808804,-0.0471343976179887,0.01800584992190172,-0.031742892449256314,0.0425666962613641
TGFA,0.016707780973351235,0.013636432427680645,-0.011851344007654092,0.05225790402111315,-0.0031947651269794027,0.1027384657350509,0.05595695783350375,-0.004499804423916075,0.054295622040470545,0.0009467657116277348,0.020395224043008815,-0.07017659667859848,0.007232544869916389,0.05619466364882118,0.07440455683932676,-0.005107341765727965,0.08536122771720596
SLIT2,-0.03685662270565841,0.010591645585782392,0.054441867833530284,-0.023129791414438442,0.009830711164169713,-0.09467081552390026,0.0052315196807991475,-0.015723676035637908,-0.07221239348170513,0.030103814001847716,-0.10831535021255614,-0.05175424588674919,0.05145412147903518,0.04584577344716789,0.06999199519532497,-0.03228397446107404,0.013646495209529041
PLTP,0.03018473841599364,-0.03092334420049733,-0.0009697910542393527,0.05232362567409009,-0.03383010454330109,0.3321103523154722,-0.02219643265843552,-0.0440366622233157,0.1644619137924341,0.03662823666761974,0.07117988001666337,0.0818489844005549,0.07212269974492883,-0.01648808623156957,-0.013047989276570738,0.03125797838409961,-0.03968435171771458
APOD,0.03654388777479873,0.06133793247153008,-0.002477036180224231,0.030346754602597587,-0.051469902025760066,0.03468567897497791,-0.09472807582388981,0.018182781304574958,-0.0012007528114498535,-0.01047430073713577,0.05304110016418381,-0.043975821934897415,-0.17061130672419092,0.10434255245464188,0.04048125632624115,-0.06341440831537701,-0.06607056047637007
B2M,0.05984159350384116,-0.037687957205279905,0.10296115695536462,0.15854531057761162,0.050992311345809185,0.3957521641079027,-0.007615812894895041,0.04135961227083185,0.14006151237191547,-0.02211051744682617,0.1455349302665978,-0.10932431217131795,-0.08463163057926251,0.05210302408268821,0.1148643126768727,0.023688830343794813,-0.049625086644148254
OMG,-0.015863798963405142,-0.009876927373917172,-0.05303009058087757,0.016009696803441748,-0.032412429347266944,-0.16304590314072506,-0.05579232366467376,-0.034021384549825354,-0.060080249102141395,-0.020641697929374203,-0.033908099883592176,0.055190608168234234,-0.07085995197947474,0.029024883401386457,0.09802715703051638,-0.03402915373513068,0.05153325828494409
CXCL3,-0.02884020701846622,-0.06681257836832477,0.0642147525569011,-0.013649095742653904,0.03422114889621036,0.04962023683973845,0.03109828146718234,0.058925827188034435,0.057800314806428804,-0.010586967600146895,0.06826484031633495,,,-0.03067220338932052,0.03257724129864695,0.04028703302918782,0.007025759375631894
CXCL10,0.013102289756019538,-0.05818055894781938,0.03428625397053727,,0.04406732155432756,0.3143751502601365,-0.021160148413626567,-0.009050525321622354,0.08350003793506611,-0.016823972727749992,0.05038485232786622,-0.029012683401550467,-0.03992918905812043,-0.021766406940199313,0.022553095560166426,0.021061642544305547,0.04366605261714164
RSPO3,,,-0.013556961780348297,0.006394110070523596,-0.014820286063293091,-0.08100074099213753,-0.027851636909312985,0.0008047028858563283,-0.01335323161662569,-0.011063177098340484,,,,-0.010674386759030671,0.07072685419473539,0.011960775953149509,-0.024150791180037396
CORT,-0.03581286411024646,-0.025859578309187593,0.0222850507864358,0.07106748394057609,-0.0332356294746527,-0.11326787827945306,-0.037262074133615666,0.024462495458422683,-0.04629190351219538,-0.029350265285634933,,,,0.08586112489822467,0.015500652232149173,-0.01455679961088907,
NCAN,0.012569551067930769,-0.03681682179993898,-0.016679098448674223,0.07101257645273437,-0.07719829083388144,0.16110760598062984,-0.02807057845704035,-0.0369011152006993,-0.11006338577483553,0.01767177873507757,0.018210725492907146,-0.1060655087545802,-0.021383870222647445,0.04488084853829963,0.025338970309823794,-0.0007953553373166623,0.031403929789737196
PRG4,,-0.018324354831266057,0.03552990795113165,-0.00038537916143189133,-0.014626983219968848,0.08779922814872497,0.025116062342307517,,,0.09044059672728393,,,,-0.004620345725978697,0.08243706030790626,0.07563408195084471,0.03283153382238836
ZG16B,,,0.028000406348353775,,0.016879386555866016,0.02851833185308298,-0.012598375033749559,,,,,,-0.02748232614282565,,,,-0.0009089377920092528
TGM2,-0.03393176139530907,-0.03618673472711232,0.05702678664852321,0.04908637089002129,0.08983914402100292,0.15322645872767732,0.04072205617106306,-0.03470128034476105,0.012164241843496116,0.00931247065116981,0.08784721474094113,-0.02594227643806124,-0.035188725789098936,-0.035245088127699935,0.036922595016635903,-0.013311460166582913,-0.007096762650101146
VEGFC,-0.007672968054808641,-0.025322896028777745,0.07234899624387815,-0.03135585990662073,-0.014142856299256297,0.08127118553983435,-0.03392431572786259,-0.01352646187507359,-0.021377248870534955,-0.013200359411478907,-0.04781846157929563,-0.08009202675861116,0.04530661984936717,0.03619291096299084,0.06644210469732821,0.04744743679184824,-0.02226861478585192
WNT6,,0.022131630768864714,0.011690484912698805,0.017555289921051435,-0.020231001205469598,0.09745906465853342,0.023167211962638806,,,0.017944358641588786,-0.031201573152507753,,-0.026135695388353752,-0.03146662271463543,0.01911370523590923,0.024046481724876136,-0.024905277368795577
NRG4,,0.02412006442047484,0.03943987601043274,0.0019595116601074792,-0.01780170770282043,0.02731553813162736,-0.024203518298377715,-0.032615104882532345,-0.023815520183821492,-0.015399758932919852,,0.03203002831573095,,,,-0.028220387618376093,0.08166849418056263
PMCH,,,0.013485343812042801,,-0.024666000327362683,,-0.018440531684298232,,,,,,,-0.021424993503505393,0.04678456539015071,-0.0162481340375146,0.06686421664026101
COL9A1,-0.06226835139384565,-0.037286365417766594,0.11899857792773483,-0.0624895500319198,0.04402750932400274,0.047885869993121014,-0.0018825968756994277,-0.030249944254270678,-0.01865573643224596,-0.017547659198928332,-0.022515515691697106,-0.024342176981988584,0.042551664717664035,0.08342072746791272,0.04992977914422508,-0.022133019893517094,0.04196765464581543
GDF11,0.005235720077332199,-0.05677979763777573,0.007950646251486223,0.06427005001131997,0.014407049472483995,0.2356563769181659,-0.0073210951232745795,-0.0015899384521224989,-0.05559729763441694,-0.052686318928186024,0.09016506577034954,-0.045097929564074525,-0.006370093986087705,0.024618590652351415,-0.04567615609795482,0.05656978029334348,0.058517028817377255
RAET1E,,,,,,,,,,,,,,,,,-0.010233487163444929
IL24,,,,,,,,,,,,,,-0.015973958879638362,0.006120417983451371,,
SORBS1,0.01627817104588178,0.049770858213228394,-0.009607737604264055,0.04798341298877435,0.018632912376911247,-0.01642369958083664,-0.0519015307540606,0.008167650756609513,-0.023248300092531603,-0.028947341245069442,0.09371373862557,0.06282630993762928,-0.04938307512732804,0.014684432771613127,0.02829775888225711,0.011844027062949338,0.03893092852755257
DLL1,0.07048652212136185,0.09226867904439633,-0.06065081166742867,-0.030078065964730758,-0.057548020255325384,0.1255694350251615,-0.038872026058218774,-0.034523814653835215,-0.03095811434902186,0.008608835017946086,-0.11061977886574384,0.041492534385783354,-0.10094657198906327,0.024336373595572513,0.0855459664500847,-0.010635593841500816,0.040702955100410956
TLN1,-0.023386924420738642,-0.01126792000012625,0.07385799901789417,0.005252762147615699,-0.007455146758163266,0.26515839236654665,0.03426490001562037,-0.0015052417913615204,0.08916646915627027,0.003941735418626079,0.10326913005608628,-0.041591758922641095,0.08052183854439833,-0.026662820955183613,0.014993362875753218,0.01652161453764971,-0.03997858770138141
COL2A1,0.08609262837096046,-0.024498143240077746,0.047539908619023935,,,-0.05711748915505681,,,,-0.010747945650531467,,,,0.026545953309622467,0.0007564675595270705,0.012971503036197303,-0.03514756390898325
SHH,,,,,0.022690192444854,-0.00650435564444063,0.03509019800547748,0.0070250263109901375,,-0.010257760830572352,0.1039813351815901,,,-0.0346734815222977,0.05591963584081525,-0.034685851373155586,0.03605831202673351
