,UKF251,UKF260,UKF269,UKF275,UKF296,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
DRAXIN,0.03307625702467466,0.05051823480152909,0.053536294658152836,-0.005159231378506541,-0.011612658669259071,-0.0033786597430987848,0.031872999653878034,-0.0007097303675087479,0.04081115913625114
RAET1L,,,,,-0.013908772200653254,,,,
NPTX2,0.03846635442961982,0.06511135116318457,-0.09913289910021972,0.04175171772516388,-0.035742261186533474,-0.06355539018978117,0.024267564430727917,-0.020916615361345568,0.00682019713771445
FGF11,-0.022829016523217657,-0.005558153234026682,0.030450377058178327,-0.016801589235602054,0.02063318300856451,0.085357600862777,-0.04925026585484105,0.07588789935839062,-0.018950531592714953
CD59,-0.006181602551147602,-0.0755780632548945,-0.012687886848744492,0.02715917592825754,0.026902915330170682,-0.049825899490653865,-0.023334410270916588,0.00520227037610192,-0.07115126507613789
COL9A2,0.08285694018741463,0.00791263528432443,0.043397628830031766,0.06700049241573537,0.00735949139697963,0.015304661597554073,0.013927821377134008,0.06288138298496602,0.07246105335943767
DLL3,0.03706429384305594,-0.002719349820303171,0.05108670501219602,0.04178133405018122,-0.021718677073116463,0.030300730728922323,0.05150939881102947,0.03281629791524113,0.07209665623103664
FGF5,,,-0.013977898819777344,,,,,0.050575818100665866,-0.012150074261580874
LIN7C,-0.049341600819985426,-0.029714835349992388,0.023579347863306028,-0.01442410225095446,0.025058552310547356,0.032525156506042534,-0.00324227632352088,0.02050978106997591,0.05908201632878445
GDF7,-0.013864258517788376,,-0.025004176770865576,0.008904059829514544,-0.012733419899406852,0.03981928010786186,-0.03541511251180521,0.0011321534550572821,0.1338409541451887
PSPN,0.05683230679043124,-0.024541519014993407,0.04831616285117104,0.012147238119454494,0.007726619157300719,0.006827333511442058,0.020242511143878747,0.02889111945101377,-0.0689736056396511
ANGPT1,0.13931583550348037,-0.030671703005856584,0.047664353277572936,0.01688191659463754,0.04022032864642097,0.08768730978191606,0.003085089508939609,0.008571168019119096,-0.010233745858583831
PNOC,-0.0038457436859499028,-0.0026320157173490267,-0.05251473312377217,-0.03555546406551864,-0.05489270169379399,,,-0.02012928137029125,-0.02047930305311678
L1CAM,-0.0015619331917389643,0.05399218811970953,-0.06665286391133675,0.03303696935186583,-0.0012078558658240165,0.014769056673640252,-0.03460042945710123,-0.024498296529733503,-0.029155354005326848
APOA1,-0.019200136806870636,0.012460426682642054,0.025699008239161797,-0.030906828654231434,0.09556367776896012,0.0131042872424391,-0.029898741773899996,0.04643746487264384,-0.036911775851390966
PSEN1,0.004131238816942611,-0.06079372585811303,0.025152455255295636,0.023495234426612124,-0.03619664414573689,0.027107610301935568,-0.041954071766775215,0.026708554865670656,0.009550646307682863
CALM2,0.05648434093709603,-0.03219770076529315,-0.060062581626349316,0.037341202768259946,-0.0015726126907881955,0.010815332842097364,0.05078726437961635,0.011459672628043921,0.03631889522464049
CLEC2B,0.007496209559216044,-0.04829347501383701,0.0474302549976305,-0.021026538161677346,0.0433401587112805,-0.011205600851241527,0.040590981620708455,0.028616693751521725,-0.06086165914148462
NTNG1,0.044391828519905724,-0.02136043800669532,-0.0228467849528817,0.007949697931219486,-0.020359171609938165,-0.02881978609533191,-0.03184257177154898,0.10173123591307644,-0.006328979677529146
LRIG1,-0.08055228920098818,0.029660577372108084,0.07700315713786046,0.0015555137306526347,0.00989833731230792,0.05503756595137,-0.044502797759920755,0.0519300023780814,-0.0033185115585785225
CPAMD8,,0.03873583956404033,0.10987742619937012,-0.02632736488056812,0.024434289253396316,-0.03500014071986004,-0.019352835961704198,-0.020435777642082337,-0.025122297337301452
GHRL,-0.017585314634548127,0.002595616283026565,-0.01193392395543387,-0.01992819394336751,0.013198597736380626,-0.036640544010407484,0.005389214068426692,-0.028053740470144126,-0.022145566501441446
NPY,-0.004949212094345607,0.012666675967465561,-0.02241521923175485,0.03589290622256203,0.025604948398240374,0.10293708084252731,0.0671327502381752,0.00852054039776952,0.004017346120249392
MMP2,0.01183564767776101,0.04727583671007593,0.055292252982188456,0.0023312867804586948,-0.017480086224662867,0.05728039791750695,-0.05451609814961106,-0.045654145272418734,0.02115427335457227
PPY,,,,0.03844274211211382,,,,0.032511473029984354,-0.03317155063914205
ALKAL2,-0.011128338984123248,,-0.014337202770819985,-0.0020719011308345677,0.09594429142172221,-0.04632571327046353,-0.03823476455950419,0.00412011022817155,0.1241162263826452
CSF1,0.01494040186116506,0.020361029229478515,0.07694709202483661,0.053120057577270105,-0.02260536601962462,0.051008204078336804,0.016294759692059308,0.029411648254799236,0.016087574646419415
SEMA4C,-0.013191252211733399,-0.0024179531950968614,0.02002441927014513,0.003978887171801466,0.05495819665328614,0.09191132998563105,-0.07762037597415153,0.028972877971797543,-0.00400071369140928
BMP8A,,,,,,,,0.005516491176609793,
ICAM2,0.04903566371281425,0.021416426338971024,-0.020735302419090433,0.03915278544635771,-0.052166890240812364,-0.03995116592295338,0.0002738865893342029,-0.0007083154750244572,-0.0073001252406231995
SYTL3,-0.0005714324394785538,0.07632840645207495,0.013812536073450309,-0.01013905880124754,-0.026161258770575974,0.01559207271236379,-0.005038788976910437,0.02859327283400031,-0.07957769769474833
IL1A,-0.022205090356834635,-0.02806626770243085,0.08300276394588985,0.049084813344388606,-0.023865548807249466,0.041812880822395856,-0.018517800910251105,0.02136723350980065,-0.03980735169753222
PGF,0.05629560885712658,0.013818800141225562,0.015325310009513144,-0.004713999097105298,-0.020997726522591617,-0.039722474878775525,-0.010371941452351647,0.01998089845609394,-0.051172937236910215
LGALS8,0.032716122721544394,-0.025419113480609285,0.025194535577142404,0.016595798650443375,0.03463743505357155,0.06080444218516322,0.04087342307238171,0.015376276670085762,0.031692343713299764
DKK3,-0.011297698230230814,-0.02338334611501684,-0.059595173766526996,0.06251833766070883,-0.022621240895941003,-0.0273270820308776,-0.0413439720188493,0.032642843725967416,0.014305244704991732
COL16A1,0.03855581157610264,0.05543032188263693,0.003992686771523626,-0.0038690865334952713,0.014910593596284796,0.0027931066237037523,-0.029274315699730283,-0.0018920058689201671,-0.03594427278818353
TPH1,,-0.022653849307510125,-0.015031584685050137,0.015621437043578448,,,0.017624986125638467,0.05171336604737255,-0.05230503375649017
TNC,0.01903157745192698,-0.013954581259447568,0.06878892227444867,-0.07585923113501837,-0.03874396959225173,-0.034178638494188285,0.016653448134449376,0.05146206237376645,-0.017768523107231038
TNFSF9,-0.018609119763996138,0.0003939998871065504,-0.033932370868669896,0.0029495160988533818,-0.004282256607108128,0.08554783233853169,-0.005904201300816842,0.002199529628466526,-0.002952481018272211
C4A,-0.010966479257987535,,,0.049594360194267516,,,0.11466410106529712,0.1733138052923725,
CNTN2,0.019259473166346047,0.024947095276068823,0.030036062221003572,0.03983709374600596,0.052708393096563576,-0.05121249729883127,0.022891746971290747,0.09418446973643141,0.012174182280414707
F7,,,-0.012644883230653532,,,,,,-0.03105257918908815
LUM,-0.01616840714201793,-0.008395131742733177,-0.008312576027774085,-0.026936046491276285,-0.012555736475265153,-0.04105080637016259,0.013523936506393077,-0.015827463494967206,-0.06921175319896292
BTC,-0.017160592289648075,-0.05389593047593471,,,-0.04039454626757264,,-0.025334473390433303,0.08260633582297354,0.017148068267201583
APOC1,0.008936523096910658,-0.008134768100812224,0.07460892751410837,-0.023959349469228418,0.04518639427724556,-0.02902923295909096,-0.057842130708105996,0.02723704523911333,-0.025252149164935143
PKM,0.04947390443154204,0.013428131264943858,0.024007286759911803,-0.03332264144995174,-0.033233470653863555,0.030548539623550086,-0.03272047639777795,0.009250134903457791,0.004831413773468001
TNF,-0.024350144494678715,-0.0332374337258157,-0.0185579351662952,0.009407814435458723,-0.016977450328509423,-0.04134766899010559,,-0.05251287459613223,-0.02416796489411281
GNAS,-0.03861298181963589,-0.01928715399787893,-0.06533820717021233,-0.012721563492907087,0.011345496924480298,-0.04434152324337457,-0.03353072719033992,-0.07408701067319459,-0.0788156507042028
BMP8B,-0.03037884664516879,0.08129633792348463,-0.030175908978911734,0.054762856324718,0.014061761543905506,0.019749469942497714,0.09718565987083144,0.009169177965012706,-0.03876897202021334
LIPH,,,,-0.018390502695554225,,,,0.08922291773296362,-0.03853755228590491
CCL28,,,,-0.008210637776707072,-0.013333404174233105,,-0.020409547614135222,-0.013592917512339285,-0.023032222089064507
PTPN11,-0.031120164364363195,0.021374312287218398,0.055545919171320624,0.012684211700565974,0.08583976380606995,0.021678658144605064,-0.0285820465590076,-0.02416826746562728,-0.013101894531609747
ADAM12,0.08627842723604236,0.027085031024848365,0.008041793781260582,-0.09459052609982371,-0.012885906257469304,0.005356615384671623,0.020805220323237887,0.0073243107706931175,-0.06618217952622245
EPO,,-0.024308730098783968,,-0.019241021402754552,,0.05038940376766919,,-0.014454938095247644,
EDN3,-0.022496972940329252,-0.02490325817213049,-0.022404948768111516,-0.02019560719220011,-0.052376219386720074,-0.025859578585842556,0.02657117253841526,-0.026264517276409924,-0.03853754144069937
CCL22,0.07766304288124329,,,-0.024680403246479972,,,-0.025334474511638973,-0.003260530500321242,
CCL2,0.039874875584590234,0.021282690455018585,0.0012461871009287733,-0.002431884259978321,-0.03442235385617985,-0.04882764048384833,-0.0061677896677995985,0.0690682505768151,-0.040885997221030417
DSCAM,0.031194651540253908,-0.00860164737678805,0.0018467219710563956,0.02866082253393074,-0.031017164389382967,0.018957507518983518,-0.03619432905851925,-0.03702611710668312,0.0077134878107256635
ANG,-0.04424451792910746,0.02601982511151183,0.07503073996613874,-0.05868111784678693,-0.012445837085489665,-0.09372758801359841,0.0958736572314441,0.06517588843803836,0.01801050558913668
FBLN2,-0.02521256316644194,0.05956875286713907,-0.03209014246845319,0.00970518219184839,-0.0665026647133888,0.0764710482342814,0.019657827380267664,0.012476829031596071,-0.05130697839699588
VTN,,-0.02450837192237347,-0.021315147698529366,-0.004037169201315226,-0.017779659899054435,,,0.012404991300826358,-0.039176685487798533
VEGFA,0.04572140699072496,0.03349589403197086,-0.009865578876304489,-0.08168835658002302,-0.016271845457654043,0.061594786115176124,-0.0724241315279938,-0.012859850182497563,-0.06881986207078547
F10,0.004309716241274965,0.024738683781973376,0.01611103969701901,-0.02109736410307932,-0.03412756238286134,,-0.021919091565431172,0.008975781669482038,-0.03181835158796855
SERPINA1,-0.004767858727206768,-0.009937892505084905,0.07118791482635568,0.0863364076532072,0.01720751861455481,-0.03757201393827129,0.015448417216566281,0.051504751029313886,-0.04201476377320033
VWF,-0.009573015296512548,-0.013362548530147005,0.028779353501526016,-0.04348694589309339,-0.003149655283849179,0.03476663671056188,0.017198190290934206,-0.008447824318031916,0.0344734781191829
GDNF,,,,,,0.1382976922941336,,,
VASP,0.04314766849267757,0.00437568743941684,0.05590080978290255,-0.014529515186885302,0.03968928038866259,0.048630619229453526,0.04421118249807521,-0.006030104901776136,-0.02135118057120492
ADAM15,-0.021071897676696465,0.08732553802781015,0.02147769516527418,-0.01512603520808647,-0.015451141298385531,0.028039200746565348,-0.00041514422731050413,0.061051549409804014,-0.015302597655835653
WNT2,,0.035284076792861656,-0.032457483496987474,,-0.015127747015843334,,,0.027207189270881955,-0.00977823049574732
CALCB,-0.020057978253745366,-0.01713243391889606,-0.01397789866787497,,,,,,0.017309546688012177
OLFM2,-0.03803794265890282,0.038330622520033324,-0.05197890319075345,-0.007833939032602467,-0.036706903137971376,0.0694878951015621,-0.017496689066930356,0.07718240415681103,0.051275941812401096
MFAP2,0.01648674127042991,-0.03961369085165507,0.05761327771094667,-0.01471240294504611,0.013557401448279278,-0.058556949165817815,0.03590058169319472,0.04699437739160826,-0.02463969961247052
HLA-C,0.06695038865976008,-0.0037961742136345435,0.07406849196279028,0.05700051272447595,0.01325887122740836,-0.024741210412729704,0.033644897555095234,-0.010754778395933728,0.037143437800479046
THBS1,0.037369981232795044,0.002594377372424433,0.048070801096670925,-0.022252022604530318,-0.0442163877857982,-0.036825926581809845,-0.01563723489790994,-0.02646210265357671,-0.019446170133858975
HSPA4,0.03787373934467232,-0.04555632249796869,0.03508679839148493,0.031467831938657514,0.014765325344632471,0.07479927948959235,-0.021523518003102267,0.01082430041701386,-0.03653795534196158
LMAN1,0.024268450333682336,0.021274776318883866,0.034030893372314706,-0.06356291668747223,-0.0026444957117533973,-0.04184210864340133,-0.058314901416816604,0.010605560494448593,-0.036581762041119924
LYPD3,0.012153743180968632,-0.02450837403111325,0.06662550636742724,0.015237540200553101,-0.017667099919171817,0.002761917531033587,,-0.0027791615549601282,-0.0351988889505147
APOE,0.030095730029716508,0.05781982244221722,0.06415098761958697,0.0031427229822335112,0.011493559497299822,0.05020881079705198,-0.14906555498324964,-0.0004908608895868553,-0.003756267374040572
SOSTDC1,,0.01794994332208505,0.015302245681402074,-0.040315133615138075,0.014241477522317334,,,-0.024105698299574756,-0.03747709044499505
ANXA1,0.01159240669503893,-0.0522226462554463,0.07466128422914504,-0.031957383128070685,0.055448298013302706,-0.011566462596890216,-0.0012949761949203418,0.001693249527754882,-0.004788544997308924
WNT2B,0.12710406359688659,0.00986768118139976,0.04819376647382427,0.042495561292711446,-0.02510122241989533,-0.03193499077016566,-0.015399333335539236,0.04365035664247727,-0.000670921623302329
AMH,-0.01716059409487007,0.052695781860084334,-0.028677218933160463,0.011750013917135052,0.02300488283198592,0.1147581377968066,0.028696591531590106,-0.01762837618719974,-0.04516128750560017
GDF10,-0.014377664896764245,0.06508888895283517,-0.022523219908767614,-0.004160086500235784,-0.020845810338860377,,-0.02575913790225871,0.019495027377115472,0.014288628714261587
EFNB3,0.02817462290571188,-0.03877192983395834,-0.05616788503000818,0.014499763103994832,-0.030038598777065984,0.04497225109163789,-0.05023149243356114,0.021022845247447512,0.06333137308607097
LTB,-0.020975361649247144,0.05289146906553347,0.011094971271171672,0.03548641959726335,-0.030095357748547536,-0.04889976472292062,-0.028003306658851698,0.007671244947187884,-0.005374938118155274
ANGPT2,0.018333617359789157,0.0038258198220237722,0.10712746727105235,-0.032091965680397676,0.04115838755494236,-0.0295565765311489,-0.015850272947207145,0.04612358511235365,-0.04579240620833127
NRTN,,,,,,0.01864622050798206,-0.025759147143228103,,
ADAM17,-0.0334113959002525,0.0007793223795273007,0.022155747183964562,0.04865761757262161,0.0540692728154172,-0.012476509358244398,0.055035687889109036,0.06097467445915479,0.0295852590527803
LRPAP1,-0.00017520447957935538,-0.05057133103645388,0.028023042004522138,0.01833757218347867,-0.0012755462885980808,-0.009452072155737347,-0.013483819721796532,0.04050959228016671,0.02476694480101276
NID1,0.005156962050576097,0.029629018430536887,0.08860566510726532,-0.05622905485396927,-0.043106362817218705,-0.011506298587885468,-0.010090166630185665,0.004415939773894573,-0.028308935834530542
MST1,0.05815481623194757,0.0391782395046606,0.07793032256197471,0.048587525760723574,-0.01048435990240371,0.026946922865277983,-0.0037416077654581193,-0.05472593293459614,-0.04334715509885084
IL13,,,-0.014158629042964015,,,,,,
DCN,0.04633269462453605,-0.0034567346150560273,0.04384135435928528,0.02127774467121796,-0.08967615553111181,-0.0018145707025063911,-0.04550899260118284,-0.02671401952599612,-0.06265695844331362
IGFL2,,,,0.002471500384165504,,,,-0.015552056824704868,
COL7A1,0.006824614858119016,-0.042156262877437733,0.09701941265953916,-0.03520175440826857,0.059957595711204785,0.012240739709279403,-0.053892588356194454,0.03875277393530019,-0.014833003105277761
CALR,-0.005436699180483561,0.018947010270259877,0.10816054492957389,-0.05931322627900522,-0.02658827831665219,-0.09292326279917752,-0.054539777633072786,0.04978987055535806,-0.03266775901749593
PIGA,-0.03514765367362512,0.021875508377812332,0.02164377095135834,-0.018570261478178918,0.03904720310205702,0.09691775190196102,0.06705651510090872,-0.007104671030457067,-0.015055194743099184
CD200,0.03923276731221117,-0.04106887208059903,-0.03532673581790606,0.04599575187801057,0.01535326352236301,0.05444142156639337,0.06706381068379648,0.03767781108689533,0.07172834626292338
GRP,0.01367597951058055,,,0.005983818894616147,-0.018550125150130915,,0.01027494866849534,0.08054388995690732,0.039247055689330526
CDH1,-0.01793736691039782,,0.0010832018000586161,0.09273201543818983,,-0.02308476966258325,0.13212843855648704,-0.029084170151259726,-0.020895944417878575
LPL,0.019056973328720243,-0.025098784993636603,0.042400846800036945,-0.03559847285601735,0.05899236676073908,0.09948795299873103,0.015652095721121608,-0.014738778828228397,-0.02041519166534735
SEMA5A,-0.00046272557504388565,0.015257517235170702,0.06456994909091414,-0.04235109653346929,-0.05159262786192731,0.04577751260855672,-0.02456845783523547,-0.04052719991419954,-0.03967034829436432
SEMA7A,0.0053692105689567395,0.00530087542121534,0.04876001129285623,-0.036586791376520184,0.044077644371895375,0.10273303114241737,0.01473267548213224,0.05740121077980864,0.0178486869437787
SEMA4G,-0.019870133461412948,0.036533545602232195,0.008477757250080657,0.010010776472203288,0.044900709630433744,0.009456757818470742,0.1157009971436176,0.014205083116712284,0.07722185960073613
SEMA3B,-0.008776547245926669,0.020474945424521107,0.08359039743713721,-0.004361163598272014,-0.0044735095475214705,0.1148179325341598,-0.002326803418707741,0.05790593314387955,-0.04243570604348301
RPH3A,-0.027983577037044776,-0.021742179176949594,-0.0769919346431342,0.07228758161078626,-0.012364400442828074,-0.04386272636617422,-0.04050896402261133,-0.009974595645582706,-0.08679198695319625
JAG2,0.0565765240270524,-0.013337595880362218,0.010106434047082733,0.04372151717253662,-0.022644608363435417,-0.03336586814873009,0.06481055289355164,0.05475573593829584,-0.04897524560030529
CGN,-0.016615998748336934,-0.02596077151374234,0.021847702414150592,0.009718992224870734,0.06863915657176455,-0.011504981345282755,-0.026029306673175507,0.02785584209670141,-0.06022020907979071
GDF15,-0.019102751716850996,-0.017283148581171855,0.031008444539434517,-0.05028712876975781,,-0.054677090852403645,-0.01373043432642441,0.0042854272452283945,-0.07125358547336486
SEMA4F,0.021091389028732675,-0.006977694460867863,-0.04538239520334673,0.0195232181815908,-0.042158147149632764,0.026447384284724904,0.0032474535489543125,0.08667187265645629,-0.048869930033607525
NXPH1,-0.02124394422593703,0.008304623140582428,0.05849848505872715,0.026791417503865104,-0.006088461469728961,0.028380004991719974,-0.035023613142509215,-0.030745900125504648,-0.024029429460496413
ARF1,0.009862213385484469,0.0035380744153600545,-0.008233449747451924,-0.003900452603019065,-0.017698632789277247,-0.02630344679327428,0.009186693260851884,-0.03081219134073031,0.0234088799416495
DSC3,,,,,,,,0.09850037517811151,
EBI3,0.02380482700521735,-0.044865711432195636,0.040664583475513494,0.06294539834324454,-0.03307000362472988,0.09219717785922853,-0.026334239919727533,-0.030062828650169775,0.029437486312370385
TIMP1,0.02934973629497908,0.018579201278122084,0.04892024375328539,-0.02920560136231943,-0.014581069919253634,-0.053424353486517626,-0.014553550004767624,0.013638070768969815,-0.08526300029600002
SEMA3C,-0.01220534653349781,-0.007020563101731557,-0.014691077923246152,0.045528872234400976,0.014793794438577729,0.023870371186350357,0.07908237681800752,0.0008559088857020085,-0.07771490206645912
GNRH2,,,,,,,,-0.015663900219218565,
GAS6,0.0022602401765606022,0.0058440611684486945,0.04131061303221392,-0.005553504610154715,0.03813669003100726,0.07190103993351986,-0.015155396573409514,0.03283308937401976,-0.025382675161136
MEPE,,0.006021300228371208,-0.022286127395344444,-0.010173066720649037,-0.020071593615062774,,,0.06503909437544951,-0.03651673361905934
SERPINE1,0.07978293632339958,0.022854399367737463,-0.038136823412867026,-0.045498381108786866,0.028622172517138663,-0.001670123934437069,-0.04265717615049539,-0.057614013422333424,-0.07730524090775298
RSPO2,-0.01910274928376188,-0.022450596623769633,-0.044365386707009,-0.045528254551776885,-0.010602619667766352,,0.07712799352703943,-0.02610856701464473,0.07061898114616175
SHBG,0.05051721589154536,-0.03676529510487371,0.02502454032327504,-0.01017716016092223,-0.022769592802925887,-0.03922148131041373,0.04505611501985763,-0.03030560973912204,-0.043629191211498615
LGALS3BP,-0.010801099682710518,0.0035142394192238676,0.0759766855394554,-0.013686655310499203,-0.005897666189452532,0.004294060092280314,0.06288744634789725,0.09328388529841623,-0.03320671036055119
LAMB1,-0.014197253957891494,-0.012217609165991633,0.017839005369470372,0.003394661236655387,-0.05824516583751453,-0.01623156791464854,-0.02118145857393757,0.00974893343197579,-0.053540111111839976
SPTBN2,0.02574842076806868,0.015251673659769649,-0.058295156506807506,0.09767346345565052,0.007172241785789657,-0.05418121993682176,-0.012669191423878921,-0.032249442129192236,-0.031269161178224716
COL1A2,0.04503016082842362,0.025792893036365713,0.051472294312449825,0.019620577508717662,0.030361606751368973,-0.016668163489480584,-0.022070647761158253,-0.01240377813748278,-0.08051864944842381
DEFB1,-0.010802296650251104,-0.001338615165992806,,-0.020321713739968227,,,,-0.030955900530856895,-0.030004662330594945
SCT,,,,0.1322778693432669,,,,,
WNT11,,,-0.013794952284501153,,-0.00570312509278363,,,-0.01918351826110718,-0.026937265820981163
LGALS1,0.021792373930217553,-0.03085279555777125,0.013666244946794142,-0.05646890807642588,0.031931837684669236,-0.038905702826390484,-0.007874665454524562,-0.0004696942381505435,-0.0099829033481942
BCAN,-0.03329520591961244,0.019855486919839616,0.08661404115397138,0.08085344279333329,0.03204063826584373,0.05573203728313468,-0.052503310027503275,-0.017022115733400085,0.04300218799364222
ANOS1,0.004806831054651449,0.06759185965311236,0.09165212036985555,0.08727235828131384,-0.03812093105527752,0.03901624352083566,-0.07001959499493232,0.04870275983823919,0.025470077954265674
EDA,-0.02229073323964049,-0.034009428094627606,0.0301600364739129,-0.009517014067737702,-0.00225482755784812,-0.016188589124820685,0.09217400901473817,0.015174055166806588,-0.04775109264162456
FGF22,-0.014874595120777243,-0.004033278628915001,-0.012644888909914574,,-0.016382426905172057,-0.035550997479647205,-0.02759888960685118,0.036465603451508885,-0.010605749881295132
SHANK1,0.01437510748031497,,-0.012030808690417191,0.013280810931074733,-0.02050931650073762,-0.037281969067658426,,0.0380806785833691,0.01391318067573479
RAET1G,,,,,,,,-0.018023752483450856,-0.024807947696635448
TGFB1,0.037342326479250586,0.12486736661099956,-0.027396524070751292,0.00885256408337264,-0.031781276265356255,-0.014596421240227125,-0.053141864730258566,0.009285848318383949,-0.018972564384199815
MSTN,-0.03431439949084399,0.029394845277226855,0.06297192436149697,-0.03796506932926652,0.004601110386516453,0.0566248714450193,0.02829170682067802,0.025904354989112335,-0.0015238859021092968
WNT4,0.03080152649104156,-0.0318794544909322,-0.014337206182133763,-0.028701201517831197,0.004293736952049404,-0.02951807920590155,-0.019882993639095035,-0.05518095730162456,-0.03975553576343813
TNFSF4,-0.01769006464794317,0.0626126708180884,-0.0227581911532453,-0.013328265097977798,-0.015257535650263039,0.0014307258432803402,0.02069493623860513,0.03392361243076491,-0.039621681086469726
NTN1,0.05792827898305511,-0.02326668067880898,0.07398310721399799,-0.07630798185960683,-0.041790852058186535,0.03765774709096076,-0.02125637123630094,0.04266196301500394,0.03312131016258966
CXCL12,0.026276781603167577,-0.0464951653076397,-0.03921049526867322,0.0026774489149415832,0.054220627900789346,-0.06338953083695598,-0.03098515644911436,0.020028854624724497,-0.040949564885913683
GNRH1,-0.01948973723395221,0.025601232841540825,-0.03519719944736259,0.025837110113473675,-0.022679340054354288,-0.03812299893843199,-0.020147856527606117,0.030991371591911503,-0.003810901093492782
RIMS1,-0.02908294427045049,-0.00201127578294848,-0.04692572319422197,-0.02127705706651557,0.02659380133086607,-0.010403374984517122,-0.03742058575323136,-0.01668433973484904,0.031361521891202726
FGF14,0.020807754702393655,0.01978035756152377,0.007947774781712404,-0.007122224099136045,-0.030361431477051795,-0.009024786953688182,0.009119007986969884,0.03161383134812569,-0.031601691982525756
IGF1,-0.012504686961071947,-0.04447369777137906,-0.022979963121965787,0.0034075627327362023,-0.03333665392502553,-0.047950416619878054,0.029762417094686477,0.028763578082542502,0.007598482884427146
TNFSF10,-0.015939816197455572,0.01604547961423291,0.05566253280616477,-0.02734664495709594,0.0340062300761528,-0.040491344307108774,0.04386213848393208,-0.04414303994513694,-0.022306970265031374
GDF5,,-0.026429149567864674,-0.022286140864291287,,-0.016382427146869393,-0.028819761953532128,-0.04044135647052547,0.05363073156629925,-0.017117537287432868
CHAD,,-0.015229245305231806,,,-0.013767069357205449,,0.022376200134652927,,
RGMA,-0.017117234556559738,0.008552513471422283,0.05682398673664908,-0.02169819909628091,-0.025139796749363414,0.0563234151150459,-0.09678263530034874,0.02334924134933282,0.04479694957485898
CLEC3A,,,,,-0.032531956354772885,,,,
WNT16,-0.01096647658212209,-0.017370576067044403,-0.0004776003323721688,0.0032765093589738207,0.023002835601713786,,-0.01850605486312711,-0.03386353767121264,0.016242212038051124
CX3CL1,0.018262729968859453,0.029141380969664604,0.03631836725583463,0.00014551573744824546,-0.06448159456076583,0.05795333130993336,0.019382384193494098,0.017367525023994752,-0.05757336065737875
FGF1,0.023850338546996645,-0.0050792719698376405,0.024027265641518435,0.012400560512904965,0.0021429074639342104,-0.01597517405744467,0.019444256721457318,0.06750072140697026,0.01923919557180633
ALOX5AP,-0.020251111971233086,-0.0007290144593740646,0.06457656478815926,0.03537767419555402,-0.02821103004562228,-0.09167117821759871,-0.04874374295237732,0.04603879876424443,-0.004987948747422502
IL1RN,0.043753041043025194,0.03467754034216767,0.04587191022519978,-0.020875386262348444,,-0.03949219887425112,,-0.005714825929775914,-0.06001736943859097
NPW,,-0.03156302441377606,,-0.025912169836389245,,-0.008508012903865672,-0.020668154702988564,0.058016063180794754,0.016094959438533684
CXCL9,-0.017374117873173653,0.02458203600421238,-0.015533296895600984,-0.0019708746000813306,-0.016382424469607165,-0.03756399395317952,-0.024244107431398907,0.007524427213457215,-0.028592192581843052
ANGPTL4,-0.018709101793875263,0.011064959067465883,-0.041006179483346075,-0.019992047044829618,-0.0012723332021998988,-0.05615723071609896,0.04244786056801184,0.012149737284926878,-0.0466724612231092
UCN2,,,-0.013609675155832052,-0.029266838436757772,,,,,
OBP2A,,,,,,,,-0.01623667881524109,
COL4A3,0.06199321139049875,0.022999794890950557,,-0.0005442724083387319,0.07694511477370097,,-0.034764574726926595,0.006831711268306116,-0.029737588078313254
NRG3,-0.030713287524698103,-0.004827214120819881,-0.016015731170084726,-0.03559175713842286,-0.05413147708176132,-0.04512043237467532,0.0837464470042516,-0.015332267778935383,-0.04367073672036031
IL23A,-0.014628087617166191,-0.040100332824539474,0.0755145156289523,,,,,-0.0234389415595392,-0.0019093843960829402
COLQ,-0.026944545901457364,-0.023408153509820815,-0.0479716828177495,-0.02618630738399393,0.03123138454325978,0.04896438717213022,0.05479791050347594,0.0733840613291174,-0.019365287162264797
SCGB1A1,-0.011128338539056174,,,,,,,,
TNFSF12,-0.0030655696337825718,0.019667049134918426,0.036296489516474906,0.009686616889479034,0.01898196204445512,0.02958576496510561,0.020919034184148998,0.022928140566039954,0.04463886890015849
DKK2,-0.013058953796578197,0.0006607288071012545,-0.0242379936010074,-0.030005806943170298,-0.011272851240714397,-0.02507041958404973,,-0.011288513728118808,0.024710543480555354
FYN,0.04601904528432499,0.04217112379864259,0.08760008640468828,-0.00583114655657021,-0.04269979883739713,0.04205929044374077,-0.06780754423562416,0.09002068277685532,-0.007665485795245045
ACE,-0.026127415372147005,-0.047196282020555626,0.007718840077120653,-0.03270135701946809,-0.017094160478901034,0.029063496213983936,-0.008340220630853181,0.019200114425722278,-0.046828474947855775
IL18,0.0057053186027664895,-0.05133450506120374,0.06541019962812175,0.010182781102451372,-0.011429971793142634,-0.05353185411545961,-0.0027999237503773455,0.02764326064326845,-0.008601185424448874
PPBP,,-0.018176316222450813,,,,,-0.023795501731867418,,-0.027804074977215668
CCL27,,0.02385491924997488,0.09595478919197212,-0.015213290035238426,-0.011612658669259071,0.023842764527838838,0.05563096153862346,0.07073788999928067,-0.05145188520249697
