,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH916bulk
COL1A2,0.0017682363778210965,-0.019624961479610757,0.043718823025257085,-0.06032193581142735,-0.035206590193281484
DEFB1,,,,,-0.002064427586354436
WNT11,,,-0.010012929648307085,0.01626677359426298,-0.020965079089295676
LGALS1,-0.026289571297789437,-0.004171432416858792,-0.08121623157573668,-0.0744270004270725,0.023614645106758345
BCAN,0.11101185076986471,0.010796529725409119,0.08600599340774216,0.09904450943497957,0.05261553099289523
ANOS1,0.04909684224938237,-0.06987543504177396,0.03503034058358381,0.0731443890658063,0.06495339568693347
EDA,-0.008895517741443182,-0.023467050447262522,-0.002582233677361321,0.1197809150834987,-0.008933178983901183
FGF22,,0.06319017725600479,-0.0325546312971678,0.05673939612441375,-0.02914895231761074
SHANK1,,0.05484060835989291,-0.015802830906186508,0.04833690660145918,0.03514629727567413
NPVF,,,-0.024165504847165793,-0.01932275234255464,
RAET1G,,,,,0.006517237520924011
TGFB1,0.022104542255519416,-0.003206299702722497,0.045244616358910764,-0.019180538015074904,0.04041323136565317
MSTN,0.029088437369471296,0.003519077284172971,0.03432419028025855,-0.03973881323432606,-0.02610820837911372
WNT4,,-0.02515539035872957,0.06314730730923453,0.05181569204988083,0.029946159162567154
TNFSF4,0.0293623470851131,-0.0016477735671909578,-0.03690942035753928,0.014317805381960709,0.06446872597024829
NTN1,-0.008222351729580461,0.025625961553560048,-0.008990103524905988,0.020384987238569716,0.05401050776464824
CXCL12,0.14144741187264612,-0.03196210941850179,0.013571105603273055,-0.0014387736782838097,-0.019010460273630167
GNRH1,-0.07524669725472917,-0.03248852722605193,-0.0233537387144993,-0.014197601318810572,0.1296834674170075
FGF8,,,0.0504381961269654,-0.026670978642017847,
RIMS1,-0.02075444570186631,0.10380284454451301,0.014669634082124756,-0.05408486544139977,0.003735300205260779
FGF14,0.1688727587219398,0.017534289174205662,0.03132834795121707,0.06084367481556922,0.07791106275299457
IGF1,0.005304473890675148,0.04060591154942081,0.05747709902739716,0.09120960798110478,0.047157371144778346
TNFSF10,0.025822599106493625,-0.02768171934295688,0.023398129899795943,-0.029593210403154716,0.009769557093983104
GDF5,,-0.024560282426568585,-0.01885591060826302,0.04780049375631745,0.08367368817886225
CHAD,,,0.019927691685556848,0.019449657033075395,
RGMA,0.11580091859411949,0.07118306105219183,0.044204288495623786,0.07927623631813799,0.09421858416961718
WNT16,,,,,-0.029319476790546792
CX3CL1,0.13870352455472063,0.05594652465317623,0.01636527927474956,-0.013975349394135762,-0.019012404892738168
FGF1,-0.06751397789711051,0.017094533982286133,-0.006282083028207292,0.06613050801973214,0.010035005564686424
ALOX5AP,0.051700503027717185,0.0307165788083955,-0.015601320298038242,-0.07176857807302438,0.004264322452200301
IL1RN,-0.018371084205697018,-0.03365536327335786,0.005328695511264907,-0.023422898099824382,0.07647945339563576
PCSK9,,,9.145395723643761e-07,-0.0204874560780189,
NPW,0.12689036355171554,-0.018090297914904994,-0.02493080949865405,0.008082659921674928,-0.004254422891981013
CXCL9,-0.050602936598336604,-0.0320121416008758,,,-0.043279070639779066
ANGPTL4,-0.08866924370738984,-0.03356217559513411,-0.05691804188260315,-0.05986128319682834,-0.015410171439241109
UCN2,,,0.001891087309421827,-0.011988656791232472,
COL4A3,,,,-0.016212142010868565,0.1107694687449849
NRG3,-0.03483868058140799,-0.038451759737560855,-0.03527205670728665,0.06343103438364962,0.08355910880895198
IL23A,-0.05762581888157837,,0.021467009158780262,0.14811584845275463,-0.025919890956201005
COLQ,-0.06368668997727502,0.10137188832291852,-0.015646236858228506,0.1321976274733673,0.026329520045662386
SCGB1A1,,,,0.03803262433879733,
TNFSF12,-0.008625335856296093,0.010214891550711596,0.07859219043153416,-0.00311723010638331,0.00026495554329535834
DKK2,,-0.02136508228380329,-0.024881876472747793,,-0.03273015936208454
FYN,0.020339907753939245,0.03240743640502273,0.07695237116215613,0.1257383993713397,0.07356133221343017
ACE,0.05137085808755445,0.040376526927550865,0.04087223311226892,0.07999001867228005,-0.022801852786224524
IL18,-0.04833885084628981,0.028054239830973864,0.05282005565129874,0.08263875896391455,-0.0002443908705602571
PPBP,,,-0.025808773183485123,-0.024252488155578917,-0.021639710383969526
CCL27,0.03061351354432622,-0.03845177129489353,-0.009720086488693382,0.026400668818417204,0.08446795250618279
SERPING1,-0.02738439829714547,0.00970804395080342,0.013065334835859317,-0.006447078032538041,-0.0065202929094954586
AZGP1,,0.030292672157031388,-0.025136980577651048,-0.017557102039749212,0.05963454515456013
INHA,-0.03966705833358439,-0.03128648998196041,-0.04228681193446711,0.020565081024796972,0.025439367115519605
SEMA3G,0.10371817681104244,0.05522757637929606,,,-0.039507740901395215
COL6A1,-0.072092500142302,-0.023970486024519535,-0.040741102513663925,-0.07650774712433975,-0.013654317847259631
FGF17,,,0.041799318535608004,0.020452573703142306,-0.017672123303144455
TNFSF8,,,0.03772386449130914,-0.02244235999381263,-0.024368074012654235
FGF20,-0.04217555224636473,0.01202657753425676,-0.03045248430075046,0.002186937616515076,-0.018038780933662145
ICAM3,0.03475357892757227,-0.06265917086204444,0.05938324348691741,0.10217929812492353,0.02089423567247014
LAMA4,0.042700984393674944,0.03295491818190248,-0.029654716387705542,-0.02302712538316134,-0.047635517588794946
DLL4,0.09455911354558631,0.05207950485773309,-0.019082530862199732,0.02978268635511867,-0.02904773057867398
SEMA3A,,,-0.02016520451456349,0.029889125796651234,-0.001854113779493977
RLN2,,,-0.019365017183214882,,0.07622216655441459
C5,0.019760944690209687,0.02140145344163415,0.06830201659306152,0.023077405059933605,-0.0037098552111150753
C1QA,-0.003977064527794437,0.04167939082939053,0.049410640285902196,-0.03186894121217388,-0.09736384437449232
UTS2B,0.08040776613874163,,,,
COL9A3,0.013748382104367572,-0.02397873535557912,0.006646211065206055,0.10215424741340971,0.05683236027987651
DLK1,,,,,0.1325484607395109
HGF,-0.037302447229025086,0.0421046198522527,-0.0007598564111393729,0.05543729036049068,0.03694480562009543
P4HB,0.021453079722680214,0.11091728073610252,-0.06775609560922743,-0.12550629162582336,-0.01090685497725094
ADCYAP1,-0.04570077421747264,0.006588310188513603,0.059944126632754474,0.020020837754864126,-0.016644262387960625
GREM1,-0.02041093349737396,0.001180224539555059,-0.033277857429395076,0.04562804112075158,0.0035254961520411305
EGF,0.0047500049582006425,-0.007177377663294545,-0.004357215479663342,-0.01956087359823263,0.06054493073419366
VEGFB,-0.09750399400973654,-0.0940211566892306,-0.025656016871045486,-0.036882992945490294,0.07403172864894142
FARP2,0.03766064343173869,-0.02226540096192959,0.03074226663837179,0.04014745059432958,0.07287791332402106
IHH,,,-0.025349187390110443,-0.0063927781165747525,
LAMA2,0.08796581723417014,-0.0075110347659295825,0.07772416219082512,0.025615936046284274,-0.00526763924351427
SERPINC1,,,,-0.019560875154343255,
NRG1,0.023750723441473366,0.0031720603927944064,0.028181120445840504,0.0839978913718131,-0.03248798944292594
SPINK1,,-0.022691967100352504,-0.0012305478360014612,-0.014959664131871431,0.01707305461093395
EFEMP2,-0.03649387767938518,0.0020539689272354653,-0.07579767344311353,-0.029975603677303543,0.044282026608981895
SELPLG,0.13382712450282025,-0.05265524541634649,-0.03943969867948456,0.02132711938082586,-0.04024026747399792
GDF6,,,0.018509528990189685,-0.0063301937158468284,
HLA-E,0.04750622460977514,0.08063162543678754,-0.03872296106351748,-0.06768337238946427,-0.03790174299035987
PTN,0.03931445934820567,0.0432749077357281,0.05239657445298363,0.006515673784710301,0.10933503326118096
CD274,0.023699926190980474,-0.022606531744635377,0.03170524310763395,-0.03284644826377269,0.07873135656828047
CD14,0.006434833452142678,-0.02881428562536237,0.02799670308435531,-0.013410030515079665,0.020475389180935274
SFTPD,-0.04352302168519786,0.024184852774693913,-0.029223500185451674,-0.005988462622016853,0.04552424789593234
SLIT1,0.04603860086962493,-0.00426368748002371,0.04425228439942885,-0.017086388905276008,-0.037400459757940645
BST1,0.06416886000635563,0.004802490385007143,0.056627448435916175,0.06302175148791447,0.10029080643809699
AGTRAP,-0.03297427962114579,-0.046074409984643946,0.07058208715917061,-0.05243062339709888,0.015744416370062044
LAMC1,0.024733444103096205,0.021513744817370332,-0.031576212909481205,-0.04176131689725349,-0.024930567879644892
COL6A3,-0.06511039815451242,0.05305527922410476,0.028781249359412543,-0.03537453242142008,0.0068381774299836745
FN1,0.005317304713666593,-0.013852264654966136,-0.04253822802883263,-0.0857535051695209,-0.07856524862263514
MIF,-0.1600186450738188,-0.04371458686496781,-0.05124370656303573,0.004745651946871815,0.10802815299072187
JAG1,0.060450298237142396,0.07604753890293563,0.027885172540774945,-0.04668391547418584,-0.029466297620684093
NID2,0.009729713134554355,0.021665511585943917,0.11133431710123509,0.028644069523444143,-0.0316765673393972
EFNB1,0.0003477185040397785,-0.026082578541807695,0.03189629248510749,0.0024849806009481774,-0.027058540561426304
COL4A2,0.07785820551768255,-0.003741468138104437,0.011757823025848472,-0.052777166640097975,-0.051570718415804566
SPP1,-0.16410615564689196,-0.051073976458155645,-0.026254452834673297,-0.029377175231557407,0.04179821794830875
PODXL2,0.03679223825027164,-0.042651286243083925,0.03975782873270722,0.0510024058860467,-0.012704175147966571
FGF9,,,-0.021340215192463374,0.0764636702844055,0.004654676151584227
ITIH2,-0.03737541993464054,-0.03782547087035838,0.038548004294589384,0.05690299615645969,0.02518480642961677
ADAM10,-0.10223693552358142,0.02994744572966949,-0.035472798443892145,0.0075705728906497035,-0.007835016735706501
CFH,0.02137532752857919,-0.007754423839466031,0.025952648639775453,0.03617181636052157,-0.017184380821629146
COL4A5,-0.0022011958109775095,0.02602210593063337,0.01974319800324522,0.11867501301829357,0.04288983030056669
LTBP3,0.024718979234580562,0.008038520163688884,-0.04716077342613533,-0.013791486732703905,-0.017592524380197205
GNB3,0.0217875516416523,-0.04250219575160384,-0.004549665892784819,-0.007410716340337602,-0.02742003306161276
COL6A2,-0.11285218450095415,-0.002469826742028616,-0.020476828297526284,-0.044380253338768674,-0.02783051773980132
GDF9,-0.03439267016341008,-0.029791468027393783,0.02628001002083376,0.10771635234870165,0.08775386767670229
NCAM1,-0.16154988391063518,-0.0622103702959203,0.011699316706952272,-0.02545812566651517,-0.035754714085317024
APOC2,0.006370600958199905,-0.011297496889647355,0.03522745273191628,0.042115302502358565,0.08446891285230987
BST2,0.08548810440542363,-0.06795939375526226,0.06969185784558075,0.03866437837863852,-0.007561867338526515
COL5A1,-0.06586099763894251,0.013167485763356367,-0.02366951809194692,-0.07886005038672421,-0.0003727773881941144
CALM3,0.02694088245218619,0.0954015226207814,0.03203795246340249,0.10085941749733966,-0.058974442631625275
THBS2,-0.07705704996157252,-0.03559008058219312,0.04078909313788078,0.01527837386857718,0.021564757570201692
SERPINE2,-0.010719365594299665,-0.016635087340852277,-0.003033197268148786,-0.018261843365986376,0.0068536500940853465
EFNB2,0.009441748842461066,0.015283053260954315,0.0016692399167004476,0.012885298502882378,0.03821930681424561
PROK1,,,-0.01936502147925788,-0.02159366628902631,0.019169145814772054
MMP9,-0.09663765788151214,0.05153335227588026,0.008090368605337088,-0.042155648420532564,-0.07984003068632102
DMP1,,,,,-0.020504120435671562
NPPA,0.14949027227775658,-0.02896443882194397,-0.04270738917524454,0.06367188176826002,-0.005093093206540492
APOB,,0.0327441759029784,,,-0.024167966117885038
NTNG2,-0.05221908639585171,-0.03145121676050082,0.01298046480190937,0.0021064147088431288,-0.039083642254518915
LAMA1,0.10003826041070003,-0.013282853956081609,0.012034466709814784,0.10602782482704827,-0.01969729771397046
UCN,-0.06471859187697591,-0.07084989704217953,-0.029857427233636134,0.039260155416402306,0.022818661360769335
ARTN,0.05690810106972768,0.022831986961498685,-0.03644722786489078,0.003204608333942035,-0.03485355759560408
PDGFD,0.021950705671663205,0.057324182544068125,0.08024278063310862,0.04899123062700574,0.13098819654944718
EDN1,0.04920271387879218,-0.009350983874098313,0.00571136576275316,0.09500432062070831,-0.011788674337304721
ARPC5,-0.01359136817592956,-0.017587916829486492,0.013019355184983386,-0.02485733103651781,-0.01775422818246837
GSTO1,0.001949699182844289,0.05980048645556189,-0.0052899905405368736,-0.012168923856425455,0.02007136920681335
PROK2,,,-0.016826689655058055,-0.022021767027697498,
SYK,0.06806977073225387,0.011417163255472455,0.014122695442449604,0.047997411201435816,-0.05769489891804652
ST6GAL1,0.01682414418227273,0.016106408780333724,0.07588422469541255,0.09018393112731266,-0.097123946306584
WNT3,0.014751571350696348,0.012961110419135032,-0.04618670433896945,0.03914006548129549,-0.022021595970444525
HSP90B1,-0.07055894129672317,0.04729431157307375,-0.012188687868094659,-0.1254983334473289,-0.06793253272101715
ZP3,0.004642774049619463,0.06905236941977401,-0.03123101093885409,0.02169983575313442,-0.01445968022622141
NRG2,0.08698542299185309,0.017064809866385054,-0.03550998928233069,0.1289113288752509,0.008530854929757595
MELTF,0.17348040237011675,-0.018324236531556286,0.03239466925042548,0.030189561374627177,0.06633805829095506
NLGN1,-0.0006122012257765986,0.006993015734118325,0.043596956300185855,0.04521668985182279,0.051371747468855505
SLIT3,0.04129428737452615,0.13225616506927418,-0.03184319256286251,0.07652836600218156,-0.06823029516083394
CCL8,0.10009846151706914,0.03795584261181585,-0.048047091376910246,-0.02549854755279637,-0.03289560326375561
S100A4,-0.02691032637227666,-0.03425748622585356,0.02069257855479224,-0.03601328100926116,-0.02230198537427358
TNFSF13B,-0.047839039060531406,-0.014521035378259595,0.05736360816861037,0.048306716461093885,0.019927917918904463
HSPG2,0.0208265421950772,0.043213572144605375,-0.028551541698834795,-0.03717447924125357,-0.027221026783160896
FAM3C,0.029713014340718265,-0.03728584028592042,0.043681380505682224,0.005861074731720503,0.03025584644684643
FLT3LG,0.03804578790674549,-0.01167281571675548,0.013367852868343306,0.16262120233624056,0.012583799437096055
A2M,0.03923854970964786,0.046949603490063184,0.03655381596377474,0.009016062885070942,0.013853448174117879
VCL,0.026995992804020007,-0.023009779587317064,-0.03640759209037818,-0.006138742966893444,-0.08763955070734852
FGF2,-0.035541738459346404,-0.010102008399267589,0.021810125177259762,-0.003271242416563379,-0.060084278537026296
AGRP,-0.038378115872647965,0.035929060362364665,-0.019951623726447557,-0.01676852895003745,0.18015983009764014
CNTN3,-0.053882535825448497,,0.0402988511883687,0.06453479058094842,-0.024295640058347393
RNASE2,0.01607951959976699,-0.01903722833818774,0.09551702117304302,0.023962023283065723,0.05379503633282833
ADM2,-0.03545035343036301,,,,0.08383436263710593
GAL,-0.046682348839217014,0.0020277180261834447,-0.0465252152659086,-0.04921673941145057,-0.03630221791286222
IL36B,,,,,-0.025919866415530575
CXCL6,,,0.02328921694286344,-0.02586893726138982,-0.03971794355852962
PDGFC,0.08343395283871642,0.060840893657423414,-0.0179583620842279,0.04014114272430001,0.029205987529482353
COL8A2,0.045691819241723164,0.04564985294585053,-0.02878106741188723,0.013262677566638577,-0.004615321881935864
SPON2,0.07710557701657192,0.03610562008290056,0.05115350817294172,0.006874160571639906,-0.00596315392610302
LCN2,,,0.0001990125312287186,-0.035307720043128196,
SEMA3D,0.0011812005025256121,0.019251545928864737,,,-0.021765959370087257
BMP6,,,0.015827235162540303,0.004160071127083281,-0.019794321641118856
TIMP2,0.04195648621326831,-0.0072886414945788226,-0.05285727792605485,-0.08374231575497544,0.0786670711647942
EFNA1,-0.02097956947768375,0.016991358699229294,7.208367391933292e-05,0.05568843827993157,-0.018358764592810946
S100A12,,,-0.021351679163815265,,-0.01696013732938995
TFPI,-0.04867960648546651,0.04370658997821687,-0.029204692856989806,0.002096342628754064,-0.05355983206965195
GPC3,-0.0360527668960475,-0.021703750568561157,0.022895610978797,0.09261881209899714,0.000519241112255589
NMU,-0.08507524460434743,0.006945817441492028,0.09113179187971893,0.11137414932653025,0.03915531076512298
SCGB3A2,,,0.10473329138690989,0.022272560197391628,-0.019794339359335292
LAMB3,-0.006407480803603229,-0.025011091016644258,0.08979831895812675,0.007677740071911695,-0.029727606378035537
LGALS9,0.04072740792932114,0.0446239303760413,0.04416876960162432,0.018110516229924038,0.007273157617908462
VIM,-0.16658810268727264,-0.015045479615668439,-0.07864378529918682,-0.06828145550879995,0.06527625306268231
PLAU,-0.04386643168234697,0.05283185519729809,0.0443855306207729,-0.018762266827523962,0.008886273213559427
TGFB3,0.03999679443570334,0.10422583374353225,0.05553784998948782,0.01874948163902521,-0.00876403697689308
APLN,-0.098045388456207,-0.03118613353006551,-0.031790081542617185,0.004011392350559742,-0.010990177104887016
SHANK2,,,0.015611434054473324,0.057192673742788226,-0.024157827542733212
LTF,0.06666125075936936,-0.04701166443282463,0.0022909575611552635,0.03811485407411987,-0.08345806318379106
PYY,,,0.06841340158053841,-0.024057475441745448,-0.018038780933662145
PENK,,,,,-0.010125576116291408
CTF1,-0.04492555486358111,0.029296156259305057,0.021847909812975696,-0.0037170855234422923,-0.007951583180491622
COL3A1,-0.006714650895219184,0.008440917615793905,0.0728535723195713,-0.06896284439224948,-0.018850007713052067
S100A10,-0.15866797389133352,-0.033770567394879505,-0.05627924822968015,-0.004937173523069855,0.07021154371511444
FGF13,,,0.01742111104857596,0.01000385593848162,0.03851305231076357
SEMA4A,-0.055985614370784795,0.025805723300487415,0.06311589445966544,0.05031475169094706,-0.02995920448187518
EFNA4,0.0969004780384498,-0.004585254589796374,0.032882235001642564,-0.006483443729376575,-0.036973163651273684
HSPA8,0.023654955854788166,0.08502126495335544,-0.018916530544731584,0.029175738498145556,0.04625371457916451
NPB,-0.05258980885963107,-0.04176146681890053,0.003464836402743655,0.009612508754480434,0.03946106286124123
ULBP1,0.059243095653726256,,0.008026760486461747,-0.0204874576394619,-0.051314069811838864
SEMA3E,-0.043207381734153144,-0.03608710045196641,0.04263509458892124,0.012439718967174126,0.030483559814300284
FGF3,,,0.021296458066172273,0.07388556039146357,
ADAM9,-0.1095163468201646,-0.0048499128107200775,-0.014173757509954685,-0.027138043540570693,0.05666064312683369
ASIP,-0.027764516047205326,-0.033601574004859115,0.039355826123670105,0.03583231546394835,0.11321643437496402
IBSP,-0.07266784386545036,0.09082404030397552,0.09064359912179769,-0.03238114128322465,0.004627414307592149
FAT4,0.0030261655492745195,-0.036978072557385756,0.07902030818561594,0.03970662129277778,0.03893510476188711
MDK,-0.1108185836682417,0.0023637674583425693,0.044984692051468676,0.09700856733419749,0.12670447269936
BMP5,,,0.016050676302843216,0.11891532275584156,-0.01602750873542843
CAMP,,,0.0115666867216483,-0.012966831588770983,0.018264061586786798
HSPA1A,-0.0519127911539362,-0.030358690174644005,-0.053950231447753634,-0.03962427350109345,0.030941622056468856
SOST,-0.045211318131617675,,,,
SEMA3F,-0.01595184916343694,0.009030459247591863,0.02854406327342021,0.08788532144433474,-0.02488852776801903
ARF6,0.03178020186898493,0.040541221060227554,-0.028902677955016373,-0.03928783020735529,0.038463160311879456
IL6,-0.055563053460110645,,-0.04860260057090031,0.05764102708464497,0.020058290099031074
CALM1,-0.005396882931377796,-0.00015881201258539332,0.048279160034534356,-0.01553946738063629,-0.02469477863486199
VIP,,,,,0.11415407593451356
NMB,-0.006308950619475775,-0.09599739940199147,0.03120027322572691,0.11492161039782206,0.08705034549801179
CCL26,0.07213058970265833,0.05569178898279324,-0.013988512248395283,-0.04866225775085269,0.014352967428874142
FBLN1,-0.06929738001485539,0.04912758205442382,-0.00727008078682555,-0.005981068355433162,0.04553826701786352
SAA1,-0.05762582614998004,0.047503253392746136,0.006530735601406971,-0.10727044834179018,-0.026130772750086524
MICB,0.04280072991554093,-0.03886506642220376,0.07495638108156123,0.03823448417333253,-0.005859222299480677
MMP13,-0.033585303767050094,0.1686996878094647,,,
F13A1,,-0.03319260338294377,0.012513232903665912,-0.05989880739862294,-0.07629188650742381
CXCL11,0.03402823841150663,,,,0.03973837914287554
COL5A2,0.04794760052616482,-0.03111546322430089,0.0037530592797585405,-0.0468594707224326,-0.005034800533675496
EFNA5,0.001779686379582455,0.10511271542098838,-0.03665055740795423,0.06391921893702525,-0.03913514483844762
AREG,,,0.05351017060293577,0.11906794315548792,0.018574668485482473
EDIL3,0.08817269998073932,0.03284017988878329,-0.02309545891234798,-0.0037018685104476074,-0.03246443808080931
CD86,-0.030954643909784075,-0.029485745669311902,0.07228405435135297,0.03724644997581877,-0.0009756811762113267
AHSG,,,,-0.020259510406675597,
HRAS,-0.04947251457557349,-0.030006868237424572,-0.05559889101377188,-0.0016812208230053615,0.03055734808978106
C1QTNF5,0.11394776255015154,-0.0009528308767421767,-0.0009165904253060788,-0.03219294031276091,-0.0028729258638813576
RLN1,,,-0.021621498818669094,-0.022649982478266315,
COL4A1,0.04427477261936709,-0.014014190993965992,0.0536165485551564,-0.009552185836702292,-0.06661148087768945
CCL3,0.049943957554583016,-0.0651322018169526,-0.009338210792110746,0.01775691803413795,-0.024981975886650864
BGN,0.008656217320208182,-0.011349137179727117,0.05453367088925246,-0.08041322465069542,-0.02636219065754739
RETN,-0.04217552255888393,,-0.03576584546983207,-0.02711022823034065,-0.024368055741949852
S100A9,-0.03512616329324901,-0.014724661030569134,-0.002843616570005546,-0.05645811545716078,-0.0005322588193357864
HCRT,-0.007139657579330818,0.06947482307847931,0.06574197015199497,0.11674622735748338,-0.05631376486722985
FADD,0.08822787280100468,0.018377452132615466,0.08378987749646317,0.049928790303089846,-0.04966776690803577
ACTR2,0.11334391227414117,0.013312180595449098,-0.013614985749004136,-0.05521384978047082,-0.037895487842087246
BMP2,-0.03287460092580513,-0.04917371074098964,-0.013434877499012588,0.09644759926186816,-0.03639887163770021
PDYN,,,-0.016860727770234136,0.0446856242280925,0.02232662453041727
CD55,-0.024736729267016765,0.019305227921027908,-0.019526499182988835,0.023674728045138288,-0.0312313685009204
OSTN,,,,,0.0193256695362143
PDX1,,,-0.032554625667111536,0.04051824963778737,
CD6,-0.04810668396292446,0.14159889787400826,0.009602369255188817,,-0.034556469437830584
IL16,0.014193193805204174,-0.021529728383072252,0.010386183493696861,0.005529217122734413,-0.0447592524169181
LAMA5,-0.06251614556646232,-0.02561080226734903,-0.044275658675328275,-0.011155990185936677,-0.009512177445337196
RGMB,0.05269658595004347,-0.020868618196856138,-0.02308274656323332,-0.0014489374094656387,0.009490887067433326
INSL5,0.03874175885845448,-0.024560299159848687,,,
IL12A,0.03258425543530622,,0.09900115984389443,0.06836013972505652,-0.03616131061480199
S100A8,0.09130900802186462,0.002359861093721041,0.04154444436468753,0.00352333817090694,0.02910057297566511
TAC3,,,0.03195899802324486,0.0627642357757153,0.016737021095328958
TAC4,0.07733151067757031,-0.02714733847259375,,,
MFAP5,-0.03973331147737404,0.1104622647127776,0.028770872868162663,0.09947170110852951,0.024535840648843878
CXCL16,-0.005387258242743329,0.050478370558100776,0.0007462668060842992,0.0779014146005562,0.0015871275731521612
AGRN,0.03461281942014156,-0.0009193564901240639,0.10546889354818355,0.049081531054315404,0.01879835591878756
COL4A6,0.023569478840034377,-0.052493257578228966,0.10769089999105645,0.02259214302956717,0.04293572567959596
FST,-0.04248439793525413,0.07085348634378594,0.030918110420866698,0.04798489079014652,-0.0175621336242343
MEGF10,-0.004703129236010436,-0.07943890121097513,0.01747073110378902,0.06344445637665405,0.0018811497350170131
C1QB,0.04276706609774576,0.06034076853679275,0.06772723703768162,0.01633580693735818,0.020591089712634677
HLA-B,0.0348293072262996,-0.01761319153271427,-0.03640391315895366,-0.07532752593734021,-0.0015082654719106375
PDGFA,0.04469277900847008,0.020109773319958987,-0.030109453600862895,-0.09447863393020066,-0.03293969730102205
LAMA3,0.03038508322966506,-0.032724601880995526,,-0.017831719394044567,-0.02863228371293568
DKK1,-0.04808564022683747,-0.02742153768169042,0.021014556225401975,0.055090206019902534,0.07047406466253049
INHBA,0.10164794393883592,0.029824406423458343,-0.032630392327433776,0.030522440360557117,-0.04674325489280131
IL7,-0.019998632230334924,0.1567398782798581,-0.04064841855433957,-0.009038892061505592,0.0112500714499811
FABP5,0.05042062432842868,0.02805389557779816,0.036620410692089225,0.09568115244934608,0.05626540182528894
CCL4,0.07861377483048752,0.07059455889838423,-0.01196135988640854,0.10469026146524767,0.01834148365827619
FBN1,-0.005849435537226666,-0.05883078427549038,0.033020304547095085,-0.003034054736515778,-0.0415788153267201
TCTN1,-0.041071756270903634,0.12556157020263486,-0.0034395656705194454,-0.00570281218882644,0.03965890044118588
NCR3LG1,,,-0.021646685063904225,-0.026848964729242572,-0.02229583214728673
BMP7,-0.0345389029136797,0.02239893207730089,-0.030196817490906372,-0.08540557321802862,0.03209381687277144
NLGN2,-0.06886065840052558,0.02097742450192664,0.06832146072688583,0.020286987077685704,-0.017854728902334013
CCL25,,,0.019064049238170098,0.08051395634393758,-0.022935020360827563
NPNT,-0.02344665468839352,0.03392284814482132,-0.0034199262980716067,0.06644564872609746,0.0026764612228163997
KITLG,0.0342128696102114,-0.002202669187882878,0.033843815146328886,0.03059935295066231,-0.0018452397646471239
MADCAM1,-0.046270293309113836,-0.0179201950890721,-0.026035832604389797,-0.001293919619050745,0.022601519688301222
F12,0.19827408445059544,-0.020063335583004605,0.046946558936169384,0.06376379331576287,0.0362803145560941
S100B,0.094448988732429,0.007056359612555846,0.03819939569203725,0.10242756521347206,0.024447202438400945
IL27,,,,-0.025394252066137362,0.08502023463663914
CD99,-0.0745045511062295,0.030344259214568136,0.022075314771792746,0.06261042151613656,0.09732851535916666
PDGFB,-0.02169030403153103,0.04949459238651722,0.0073085205941506096,-0.0008578972009441041,-0.06076446161395743
CLEC2D,-0.012949575774350517,0.08639138700481068,0.033797491370630005,0.05925091501330686,-0.02003819864757407
F8,-0.01632790005969798,-0.03015902500928995,-0.026657370410515267,0.10379778420220004,0.053204553852870255
C3,0.14559225459931252,-0.010843141830351986,0.0690476105203749,-0.031068007789876922,-0.08304384112708438
DLK2,0.011056537847383377,0.0006679194903466042,-0.015670335862128043,0.0485934830973212,0.017101605051597926
TSLP,,,-0.0343697270067613,-0.04810362830705381,0.018541179461167377
OSM,0.012006367173536548,0.07713553699506967,0.0994628410460823,0.053516626603743345,0.012329208895335956
PRND,-0.04947128254926224,-0.030546588742772756,,,
SLPI,-0.06796604369839038,-0.02290359518275065,-0.03587834518002184,-0.0745136479060731,0.03579591656887743
AFDN,0.04045141663505632,-0.031615899885473774,0.08391954641390428,-0.03578788860350999,-0.08383094072326414
KISS1,,,-0.02965623718187752,-0.0200291518912869,
ULBP2,-0.0011910338948236425,0.05854832387200085,0.029213262335395965,0.03377813464162423,0.005544674454708239
ICAM4,-0.038378115872647965,,,0.005814120194971104,0.026711398806328616
ANGPTL1,-0.017861132681016613,0.023520788455177945,-0.02292431488160741,0.06316331901947385,-0.0214169862421266
LTBP1,0.061739215535912634,0.023402298096538036,0.07293382657950734,0.001605505127072373,0.007457143767680356
NTN4,-0.017226964812602687,-0.029536159152467538,0.060069660255923724,0.03582340548675824,0.023112959640727456
APP,0.04323017429887912,0.03363372246414601,0.023238959048416063,-0.07887189250654904,0.012059933651600605
RIMS2,,-0.021365093171385366,-0.018757245881101857,0.045435341527790725,0.005455713636787572
WNT7A,0.05764053992022722,-0.030546598061606728,0.044454273832171966,0.067597838942824,0.05071977387834829
GAST,,,,-0.020029152253702855,-0.02948917643943426
GPI,-0.10858940647646817,-0.019452551672078686,-0.11258481557277557,-0.0698558961556949,0.06047986449387134
IL1B,0.09355247248648262,0.03292058290918994,-0.03224798517474432,-0.006908107862271207,0.013674522652230204
SFTPA2,,,0.019202940787681377,0.0756438642965075,-0.01803877660129867
HAS2,-0.011396612530127505,0.0013772330135819238,0.004396948683557976,-0.07245595018341336,0.03810398580509285
IL11,-0.03723147135365959,,-0.00569617388231274,0.054827145872198314,0.04867181883593439
SEMA4B,0.07651607528541682,0.042374931623190726,-0.020037708203330548,-0.048638280500391436,0.02516739073075946
