,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.006750415955368705,,,,,,,,,,-0.009502710979206982,
BMP1,-0.028242554577942648,0.05759176363689564,0.006968318469079474,0.02905974011050387,0.04779295156992257,-0.023023718419576,0.0074719657149761465,0.0585524743020619,0.2169784150699684,0.005638770689579322,0.13040007843802698,-0.07738877504029612,-0.02351010312117115,0.005685546929511986,0.11385062901011932,0.012036292590969014,0.007967375606767812,0.049689038280196204,0.08267883360158962,0.04466415308609329
NDP,-0.03028108085814312,0.11202990878479305,0.020377783270656192,-0.04612790613337087,0.01880359893395637,0.009862077386463003,0.01690189319998339,0.0005799682480860954,0.03791012879051049,-0.030480494179684372,0.1419934347429832,-0.06428211143519151,-0.029104621257707523,-0.044068583862396975,0.02810349697421155,0.024349959322920462,-0.011216727426945733,-0.06736711945550425,0.050436048095710076,0.004933649899264627
TNFSF18,0.032347706761432296,0.04572943208989926,0.0306922543676327,0.06994765045799649,,,,0.014057296826781857,0.02927879293712609,-0.019510022365043022,,-0.036174712572721965,,0.004243665560228788,,,,,-0.005684376119314158,0.03680782621598309
RTN4,-0.0970775709168463,-0.15765352647036224,0.04218517067893924,-0.05495091358071427,0.01442543835794156,-0.014421349814832753,-0.020445715975369556,-0.10400806324460676,-0.2676405645886839,-0.0707708081568969,-0.11598974957129576,-0.046337260800044064,-0.07848841358087166,-0.004627526853231045,-0.06973729430155308,-0.03722060928852929,-0.037894140454084395,-0.030396598995677093,0.028154958082925095,-0.011276208290746605
HEBP1,0.035542639848511706,0.005247448720472533,-0.006845455984361964,-0.034975247468298255,0.03462673709570934,0.0029787650981190107,0.02621503797912228,0.05070494690627679,0.08394318883832519,0.02110667843840555,0.021782581354856022,0.010486211359087365,-0.002429077967673964,0.03714213317722008,-0.038311887232422424,0.014096996937706073,0.02354705870439357,-0.020840226223354522,0.01672353838338537,-0.03145851215460544
WNT7B,-0.021587521560180564,-0.05449414073761281,-0.01489397130189747,-0.030321892399404086,-0.03742404901557402,-0.015519726417814614,0.09104643646608564,0.007760621806959225,-0.08291302927103586,0.05711349186105029,0.015961735002367826,0.05409377205683093,-0.06086479817476054,,-0.009722099343204916,0.08629467533992796,0.11778071999447107,0.013832965009430358,0.05355140142374421,0.03612922327221911
PTMA,0.010243092823856739,-0.0956360548279802,0.022915947862675548,0.06104331802102693,0.03488085150908723,-0.0003821210856154725,0.002614338665698431,0.12388642816839872,-0.14925226390062718,-0.013553308164149246,0.25877603470918964,-0.02243419663796816,0.03039295249388056,0.060059540351357195,-0.14300874504191194,0.002692076048173851,0.05161891019009033,0.08269662075015304,-0.05583539347902496,0.006140793991760156
FASLG,0.00012780903410111708,,,,,,,,,,,,,,,,,,-0.00072551702501459,
CEACAM1,-0.02997447108725079,,0.05500946216510645,-0.019187681653846128,,0.08505233152805838,0.050524194886090466,,0.09146420357971435,0.03583586664378627,,,-0.003681677356584598,0.016469787758908137,-0.020911082179293355,-0.03113687942112308,-0.03024824543856029,-0.02138669427341112,-0.002319224693475035,
PDAP1,0.031467955346653885,0.10166629463818276,0.004563026248785769,0.03972272396137629,-0.060405086909126514,0.04658894227397008,-0.05802361856209936,0.06047940470763041,0.21126002651216041,-0.07944116807992146,0.16123145608999787,0.056948533322977314,0.006176774462376033,0.003321400547220281,-0.003504410587718086,-0.03023611735060536,0.018268593153651057,0.022853965180860556,-0.010376634995990114,-0.028813457290944644
QDPR,0.009929482777105474,0.11204017244417167,-0.04215679687095226,0.0018439301972812392,0.04568230293241573,-0.009645448952117403,0.007994043533799232,-0.04611844569607248,-0.24153203893855513,-0.04490437348604874,0.09506492132250126,-0.00025226345435245694,0.032623002813996285,-0.03401848399484783,-0.13774094166259743,0.012640418057219256,-0.0001175889206408665,-0.09296339720139227,0.0841593973818171,-0.06873867838986722
POMC,-0.049448492700025756,-0.01576439628333241,0.03522509963193746,0.03160386492894632,,-0.006120421843646514,0.008630011530203983,-0.03551894380027445,0.0032850215258360756,-0.00980041542099085,0.062289893933491956,-0.08152747972978576,-0.06308375960999325,0.028469895005017336,0.029269410171097347,-0.042129110881477014,-0.015299423022393212,0.02974424973350273,0.07665816389744781,-9.003380306064962e-05
CCL18,,0.01770168687856412,-0.04963154970065586,,,,,,,,0.18571655740360005,,0.12675610417427144,,-0.02770776523216212,0.0341533737469531,0.060343708369964486,0.005649878869480734,,
CCL17,,,,,,0.015380077396511607,,,,0.022988319889317058,,,,,,-0.022090108881960245,0.036720884871311754,,-0.012424366649059337,
VEGFD,,-0.04657344688453301,0.057041247027891186,0.06040152115834437,,0.07007321790322621,-0.03261631171861366,,0.10778340908642164,-0.02592453644014516,0.012032171999965934,,-0.0072144408804176025,0.013188980005792508,,,-0.03024824543856029,,,
TNFSF13,,,-0.012320984191254105,,,-0.01219352852920058,,-0.013056608197089396,,,,,,,,0.04850293044049304,0.054299475588527095,-0.00834299083756815,-0.02532905371275657,-0.02649836352721134
