,UKF243,UKF251,UKF259,UKF266,UKF275,UKF313,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
BMP1,0.09719359054285279,0.015756556327374677,-0.002747854926095222,0.07224183199510291,0.021073041931798948,0.020073546446115437,-0.08332401497794069,0.09307022482428598,-0.0011289433882482815,0.09000570608330762
NDP,0.1875971718011217,-0.021875774779000698,0.0006791694634066497,-0.027676586696175315,-0.016061442064621585,-0.04600050654538761,-0.0004410701079578462,0.06939979036256004,0.15300954186206497,-0.09638008800626813
TNFSF18,0.0016019854243727537,-0.011048022770772766,,0.02117583817100526,-0.02677490361510349,,,,,
IL36G,,,,,,,-0.01206344300145698,,,
RTN4,-0.00182452059232659,0.026072277853186915,-0.003235946768899633,-0.12466363817268253,-0.016192099820461575,-0.02070191673660881,0.12619315462886127,-0.06313889304181133,-0.025810382485579576,-0.07959153694230997
HEBP1,0.06639864487176525,0.005529536095282493,-0.017683717004063702,0.14792985117287244,0.04262821004581293,0.0041884673872152264,0.026771487367355178,0.05520379138011362,0.05229108459763907,0.00807913220948645
WNT7B,-0.04808463685329851,-0.015480746384650523,0.007514538737339902,0.04509113818167926,-0.0023428431061010245,-0.00385422088992961,0.03780983379393725,0.09441882645044126,-0.00017257193890927712,-0.01226714077671244
PTMA,-0.17495318313906816,-0.005074442189972151,-0.0016116119766325337,0.14800080064374976,-0.03740587647844188,0.1553445862435557,-0.13273724245585486,-0.2042884010005107,0.014930097949252296,0.05217862303090172
CEACAM1,,-0.011880541746021748,0.041808163006114306,,-0.02763375207005147,,,0.06574300383031781,-0.0020326623710431725,-0.007327155566383941
PDAP1,0.0661956382256705,-0.024106548841644378,-0.019796173885909152,0.06113650667524561,-0.012094993654987857,0.02438523506831214,-0.010413576357906386,-0.04972238668087357,-0.01607204289954915,0.020250541029145502
QDPR,0.0593438491011598,-0.06256124131914892,0.005910963465312936,-0.05583911659124061,0.029116262558914086,0.09588847512386123,-0.03338198820406266,0.06134504400691351,0.09632163444252599,0.0017173214939876624
POMC,0.08408154979453276,-0.021109827230189893,0.01741497260324772,0.003431297220013252,0.016639987682887145,0.0006844931898584592,0.030735569846594195,0.03788710933425141,0.056807595653864576,0.04702280189981703
