,UKF248,UKF260,UKF266,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
CXCL8,-0.050900382456760894,-0.07099282324624497,0.010043733329155844,0.03810574645221288,-0.011503810898108195,-0.02744841564452909,,-0.12264248629629465,0.06740214744752007,-0.050684798127124016,-0.007962910198548915,-0.03107927091590507,0.0323908673933655,-0.04690351677114974,-0.06133149134471702
GRN,0.19574420590484434,0.012690284865527833,-0.009204537750038077,0.04496815167253267,0.07895764600789258,-0.016815797350123663,-0.05263723920890831,0.107465586877772,0.000705973006580021,0.1585399732950448,0.02608832944495533,0.11453807098651615,0.123334603370613,0.2858098754314768,0.08745191136680168
MIA,0.01540840230932704,0.014717411343884898,0.02246590730698312,0.023716791913400245,-0.014049131593675592,0.022190271268164426,0.10004847870336125,-0.002817517208537146,0.030638611949859507,0.05361792480005369,0.06823416727102558,0.04166006994150372,-0.018965928871279555,-0.012116228014045648,0.03901740269252925
COL4A4,-0.0067352558521959855,0.05034179962194105,0.03307033250619794,-0.022525022281473222,-0.011193071960313447,,,,-0.018508225687681353,-0.03639630281856335,0.012619587982404782,-0.03372003873382087,-0.022808854340493335,0.1170513039598285,-0.05786923485129543
TAC1,-0.1007620646699818,0.007360798364246541,-0.019513284897769982,-0.029350605576322547,-0.04421359665161732,,,,,,,,-0.0021161956435177443,0.02120953208266126,0.041627279559932256
RARRES2,-0.10805847074106441,-0.025624816994807453,0.011492840949782068,0.03089525178824621,-0.022135057532469655,-0.05927080845551566,-0.07130322280638027,-0.06475362944639809,0.009201778892824905,-0.004585529741907988,-0.010397575166040039,0.033366917154627584,-0.06318801803332248,-0.07889817919933707,-0.06387026027108161
FGF7,,0.020576514259302573,-0.017403744980725933,0.031506085285701875,0.0349120483168962,0.03340276690991249,0.10641846680263993,0.0876714016280688,0.021653736461449566,0.052313529197228044,-0.04647687483824593,0.01532109428956061,-0.06677327255316773,-0.05427909795115926,0.011365774728377142
HBEGF,0.15936704983665081,-0.006150478554852583,0.08056597531256703,0.025477266733057807,0.1062706924585211,0.0671212684639746,0.10558814855946926,0.14159039537146106,0.022127479222743985,0.19399552851973878,-0.02668720421447644,0.050743602562374805,0.10375026967515516,0.08952240162375193,0.12434821014219537
CSF3,,-0.0363334563028015,,,,0.014359857796206936,,,,,-0.039641806597335245,,-0.016669048624766116,-0.022325162806027428,0.0006474404815342297
PI3,-0.037245871077883894,0.00736977847356258,,,,,,0.03980285877182845,,,-0.05578023924683148,0.008210443857366198,-0.07953980449751158,-0.11575578371509851,-0.10494748873614404
PCSK1N,-0.0603651019454826,-0.02095288779068604,-0.0697919789501577,0.021717964456211082,0.007239625166018333,-0.008423362211952152,-0.01412261800712701,-0.10722801148430086,0.005802706707922021,0.0053597872326352205,-0.016457595155279735,0.07302282532885582,-0.04558529824015948,-0.14819000443405306,0.04067772158069635
NTS,,-0.03609610695711718,0.060261022523899956,-0.00378085614690245,0.03215912645385315,,,,,,0.023330133171340854,,0.02381479128370963,-0.030140258526210918,
SFRP1,0.013709689050015567,-0.017475659575086677,0.07471071369524396,0.043274984963575826,-0.016841129454998348,-0.028841303184137478,-0.09541225776640215,-0.06884336528781762,0.01823399016685408,-0.02289568930141746,0.01473037501791603,-0.0017660714663048404,0.048892381446417214,0.15723763896347115,0.01669795494463378
CXCL13,,-0.017318601813278423,,,,0.1011714106467714,,,,,0.09717098564799895,,0.03621383648993336,,0.08112387180516623
MICA,0.06921741847116489,-0.048248451330129394,0.10474269646659881,0.032291214590219254,0.09025372750466093,-0.013878375830801017,0.09750681938830233,0.11099195507640416,0.02745947433818557,0.10412651122064313,0.09674465068692101,-0.004071322173141368,0.06596029491731138,0.07420797002428443,0.03620633769416705
TG,-0.0437308142559429,0.06530987552406632,0.01363179996326775,-0.021736048887526258,-0.012187852129196021,0.004507669764405292,0.005768471522930176,0.002103756311152893,0.05959808917166592,0.03671790673020654,0.07720014588284525,,-0.017888198266247473,0.030133570973717747,-0.027295008382621354
ADA,0.11175955264739135,-0.004701333366579076,0.05747687432072356,0.03270754068919756,-0.005413446820958187,-0.028479253112637,0.0939515123516691,0.1471351833501274,0.001663869865794898,0.11162042815993553,0.059650037323123274,0.02893564405002353,0.07624636702579242,0.268390041724219,0.09223503440442725
LAMC3,0.2531715325218426,0.1689505557039605,0.12612206114806643,0.12638345328887782,0.119907161542949,0.049537172225125777,0.17680740200098868,0.20284516050043763,0.033518246994524895,0.22725995021209536,0.05297951208431714,0.12854161422892435,0.21677306971482593,0.3672971514956386,0.21603940915633332
CCL7,-0.02251955417260349,-0.02296126852105481,,,,,,,,,-0.020802256679963375,,,-0.051271919005846885,-0.0783987813937183
NGF,0.08193508147695712,-0.02450876430693827,0.06886517190501609,,,0.09188226428290817,,,0.01161292939879893,-0.04277993444958822,0.029566323010195572,,0.10976643472297856,0.21329614434885086,0.0721930622279395
TNFSF15,,0.1350342843124408,0.09678386046637269,,,-0.02078729744746102,0.14384622612809841,,0.15056282065798635,-0.011013741337328306,-0.020279864371003237,,0.05790822037400088,0.08068989043734238,0.09165532827534155
HMGB1,-0.09382987256298596,0.042214295220540154,0.01566369779455722,-0.018862495853658536,-0.028456225449228868,0.010914854480389298,0.0037442809524907226,0.028558131561411283,-0.10939529299008979,-0.025178660346111752,-0.0992661841700806,-0.0392610626104294,0.02423735491635212,-0.16994589768650106,0.00952609877241907
ITGB3BP,0.0005885200851871245,-0.033661534444446736,0.1032509534932088,-0.019887247830419202,-0.0033068120827854175,0.042794524135346707,0.01973912871793334,0.07934178831808296,0.0857026087409935,0.055938185874387966,-0.026537605983572753,0.06070861445153157,-0.0280049150930649,0.07256163459534681,0.036589869780145
AANAT,0.008617792478862744,-0.015318417935900556,,0.02290843086888601,-0.014049132375124163,,,0.0889170102765802,,-0.0299833122364436,-0.018249448775570273,0.08439684591438276,,-0.0032152324371993763,0.05489209748192384
RELN,-0.03238784916650503,-0.030297638677735945,-0.0276400701936885,-0.016368658925732117,0.02791745845250373,,,,-0.0027757423456214346,,,-0.002982385406912035,-0.028157769165817175,,0.029828537368672414
IL15,0.010184277897464927,0.014556822572383745,0.024819539495114475,-0.021194977807474313,-0.030196189650106914,0.033280680570995175,-0.012912892605543524,-0.046143604767559736,0.018328459859019285,0.024377366664234765,0.03019956393816444,-0.002250405516264911,0.05672758953498941,0.12232316831936983,0.002279278950902872
UTS2,,,,,,,0.03918153946724504,-0.06188016140813314,,,0.03931232520153546,,,,
BSG,-0.001394103644468938,9.384129617200779e-05,0.051487080737350616,-0.03074567599731401,-0.045221484660206056,-0.042695148723562136,-0.044106129013762235,-0.01335597304588538,-0.02428038351375996,0.02994487801703717,-6.812815413052459e-06,0.13850447984264833,-0.007340137988591472,0.013222297422481948,0.08545235985017795
ADAMTS3,0.037940373587980074,0.03133334517469144,-0.028329986485992865,0.003329739556535769,0.01978630698338177,0.022081488082452184,0.08747333570771612,0.060121706601230215,,0.12209223142866014,0.005608969683389698,0.02293340956850355,-0.013112314770205219,0.04236610154739322,0.007094673627659025
CD34,0.20135105341340578,0.07663135267593014,0.07634175597639475,0.0802444168480635,0.016992112323321627,-0.025287274539844473,0.25448221146912386,0.21920206868501055,0.04001934928596659,0.15722716755163024,0.05413784429405119,0.04262100573700753,0.12732619029327033,0.299437945721606,0.11833408286941322
CCL23,,,,,,,0.06190591621438887,,,,,,,,
PLAT,0.0816432712220806,0.09437618609169923,0.13197390279671528,0.016819643992202263,0.05418281895085577,-0.01077183725761344,0.20047748458979175,0.1349232194522682,0.05948818578113809,0.17264094293816784,0.043009550243838846,0.029342930812613723,0.0009538550358632902,0.1830105673825102,0.13921440157488615
NTF3,,,,,0.08156553520900293,0.020552320358345654,,,,,-0.0021971624569173706,,-0.044867064944747535,,
LTA,,,,0.05584195615240983,,,,,,,,,,-0.013736243739782293,
CKLF,0.047547900470144,0.039396622124758855,0.07403004493886844,-0.02815394702724896,-0.010616940511378523,0.025343377951368536,0.0013200439997522826,0.0032385957772927626,0.02785632086275163,0.04904100651829444,0.03798469803841282,0.03741577701224658,0.00669793193930753,-0.012820563843901926,-0.03239438892400645
APELA,,,,,,0.045200016573778784,,,,,,,,,
CD24,-0.07933122299689337,0.040650646136406135,0.03027085190427093,-0.0004372298202717358,-0.016792519100185123,0.13534224932274083,0.05431702910528467,0.032965518590749567,-0.11172999249240391,-0.0035916460538418377,-0.015997998553523664,-0.013004037691102172,-0.06403358169535306,-0.089407861179581,-0.016305232175880254
HSP90AA1,-0.1704467977038073,0.0011294099515700253,-0.08029650546420176,0.05643152686958808,-0.061941446185317654,0.06055574508069493,0.0046943783850870585,-0.04215148414764515,-0.013633276617386307,-0.09272583046930812,-0.0781160439199428,-0.01924278785030244,-0.06280325515463665,-0.16856938618283004,-0.0615152339392817
BMP4,-0.017894407947558744,0.11054583641155857,0.08346179364435623,0.004710496878765935,0.02052444546445037,-0.008096779482166831,0.1610329544816058,-0.05163983426318898,0.01991628662980698,0.035897506479884336,0.13535164886636267,0.03771984877856167,0.08699296437778833,0.1356686810860952,0.027521770498381372
SCGB3A1,-0.022519551920678164,-0.01824234470905459,0.14691915923173135,,-0.011850580568618263,-0.0061455894907594,0.017461439387898292,0.048981402111870825,0.14053639049685146,,-0.031661914079906615,,-0.03164973755798654,0.24866032259734708,0.07075829491869388
IGFBP4,0.23025271695738134,0.04520552208318875,0.10687352469178939,0.15260484776669708,0.08522170722901677,0.022958951337594565,0.2009243890413323,0.2512412147598256,0.06551939426141117,0.2426932545417634,0.018091223536874732,0.15147836382989188,0.17465581630477767,0.41489517664521863,0.254046889802405
RSPO4,,0.04933617041694052,,-0.021895947832534242,-0.011850578835202774,,,,-0.052129140598451376,,,,-0.008979788954959881,0.010429668955429908,0.0583374719444509
LEFTY2,0.05148564839013233,0.039376717339790306,0.10668095436368098,0.01156733082212494,0.16484070353038574,-0.02350398645009885,0.13400670299220352,0.07050717579235644,,0.23904246345167188,-0.01765876025174672,0.16249235496628106,0.054050844736275465,0.12841456138055166,0.030440619290027345
PF4,0.03667509109756931,,,,,,,,,,,,,-0.012786552313597717,0.026458566341786425
ANGPTL2,0.12284070612687235,0.03363299398909204,0.08506512418589075,0.02359557914031526,0.05410127846430625,0.013900174446940588,0.09304094185002293,0.015504643308516294,0.07163435422969888,0.09237009261716708,0.012334013653481482,-0.054201165673311284,0.011776914368712824,0.183495376310499,0.1942130560424248
LRIG2,-0.012167901761260634,-0.025755222746052138,0.055715444625568045,-0.0351510508502501,0.03568067388920294,0.07066910556251163,0.045752425475618384,-0.07156251222527509,0.08192154932641955,0.04451015234153866,0.04119030810588338,-0.009791359626659142,0.0462411034398984,0.07479686455523872,0.08323979158640422
ICOSLG,0.07305544338641937,0.020626880754669816,0.01735678709248593,0.04824478983134831,0.0966200720127307,-0.041273471109323605,0.0683053471477348,0.09857045754615244,0.004547931172492073,0.07370044742017394,0.042754592249133805,-0.013515871036594728,-0.0176376905403721,0.1041505076781023,0.0759713952013966
WIF1,0.00170684733504222,0.026291874542646042,-0.06558368505455668,-0.016896584321896682,0.04078622991654698,,,,,,,,-0.030307184381054116,,0.0029585137578465393
NPPC,-0.05338806809398928,-0.015222113305807116,-0.01695801251773134,-0.03295986734616008,-0.01646940449260272,,-0.06833927137798013,-0.07061390262373904,-0.001696246575968539,-0.03590189502355503,0.05589519300166115,0.1326404406418475,0.020578928776742278,,-0.01672603595494082
LYZ,0.15168566046760718,0.006151051532375554,0.01897234945560485,-0.025380884799632585,0.0212954530628456,0.035963105151394725,0.13218773839298276,-0.01996328067965549,-0.048973108442540755,0.08742833993724687,-0.03295442913171954,0.028615625224904184,0.05089914468881738,0.12111670265664196,-0.016408069210775603
EREG,,-0.029628861694142073,,,,0.001433112125453417,,,,,0.003428840094877599,,0.026191944666106,-0.04573964128191409,-0.020411740187538784
SPTAN1,0.018727722051332926,0.015336754650400066,-0.014628546220029941,-0.04995138824749707,-0.0099244528184499,0.07482228013910999,0.003948185419991059,-0.018158478215547807,0.022242613829702162,0.03622603030122981,0.05352538736814752,-0.006730659937499092,-0.012201690240227736,0.0017634301885664642,0.03900214150061331
PTH2,,,,,,,,,,,,,-0.02326313168692569,,
LIPC,0.1008882875968125,-0.02038434837779762,-0.027275254649268835,0.0429428446846676,,0.0006095997663981438,0.04232653314885747,0.040545547991522296,0.032943686646645355,-0.0029344615740216915,,-0.015794231696056975,,0.0514284382605741,-0.07140319136438406
COL8A1,0.16539260439185444,-0.008037305234088004,0.11230243009830901,0.1033418139269934,0.047853974346376185,-0.04836576051241665,0.09702529927606869,0.1008793010684143,0.05302562765160003,0.07918341659456828,0.029740851123819627,0.04593348140363054,0.0482020466523133,0.040236075697788656,0.02076178807025696
GSTM2,0.019624177534297366,0.006639271368626745,-0.014873445674190168,0.025535284743270818,0.07188649300919567,-0.011368341080212301,0.05418171009425079,0.036450273650605436,-0.02240506458664062,-0.0482093625855849,-0.050049312074682814,0.0923612816224293,-0.022939235852977666,-0.07562524946373564,0.05834703541748706
IL4,,,,,,,,-0.024215719092111683,,,,,,,
SPX,0.006425745396960758,0.04656088380097915,-0.04443318631012303,-0.03650356091388818,-0.06141946577865768,,-0.015841101375775997,,,0.012458613446090625,0.00022871202505751382,-0.10699684898526333,0.06021462454582594,-0.1118162294351109,-0.07713767414115032
MFGE8,0.2053200865401149,0.05174404430339188,0.10754549262529486,0.011011003520500518,0.05037693136322581,-0.08719538052138882,0.07780647215595479,0.1567643594617017,0.125886963003163,0.18046226922669,0.013004681281335662,0.09448464123869509,0.16434626899527166,0.3094572872118957,0.13741096343387452
TGFA,-0.025156258642110782,0.041950667224441296,0.11899164853931221,-0.014922984993328146,-0.03954560487488846,0.00559456426681058,0.04863025932817562,0.03703928930464492,-0.07787186416669434,-0.0421615776724882,0.049577894944729986,-0.041402962464848765,-0.034671035790032535,0.025800575093838922,0.07305231310669616
SLIT2,0.03298154865479089,0.027528164239247612,0.07040266849957283,-0.035050207324544405,0.013162750459375644,-0.02811985135592444,0.13425677482142517,0.07007009063231079,0.13853068612768002,0.10337759825754586,-0.009950542317610105,0.05371663573357445,-0.041146019939069765,0.039840977122659056,0.000997184265914612
PLTP,0.01307008967245599,0.043203350283244055,-0.0006112973407125392,-0.0037491243855523704,-0.005552519815339809,-0.022003254372297415,0.06592135232279264,-0.09271312655350986,-0.0650763108655648,0.11826697000161605,-0.012916893959637665,0.11274078321068588,0.08098951472376506,0.12321250734929805,0.006397817350748859
APOD,-0.019339016284282633,0.06025754643832719,-0.016814591822041095,0.04937162361568261,0.126294136567764,-0.022938062806780537,0.03677776521141404,-0.09068005044281054,-0.014270973036054476,-0.04156586297563958,0.061926391305728794,-0.0973741192540378,0.14525348714140487,0.09396345527481965,0.11852328717099854
B2M,0.13278312975617299,0.07401393046353509,0.09329268487446235,-0.004535269413062399,0.08196880114923977,0.037955372464412364,0.23205309949013403,0.21228686718431258,0.15154919446781256,0.20528196263783874,0.010245207446407573,0.1203914140749335,0.11265277676924083,0.29986073957343706,0.09291632833817122
OMG,-0.080582136134879,0.0785813532117848,-0.022424672415052305,-0.031062131689222547,-0.06787649879041219,0.20455669267066215,0.02774278597701919,0.12686911485496816,-0.0569617340265627,-0.07754161317311946,0.06038999155383273,-0.12357981805983395,-0.0635972808997809,-0.09372649024285573,-0.007711326543749449
CXCL3,0.0029684299078891418,-0.04473378343541987,,0.047947716892557286,-0.012677614417563338,0.09567012569598622,-0.03870433456204305,-0.020620046163723347,,,-0.04507965577429204,-0.019067945643449078,0.07623773314914112,0.13446614023065137,0.024454258910183074
CXCL10,0.03233500568649667,-0.03250211833494457,0.08839779603198461,0.05933572834236788,-0.019258224196439234,0.041212236544013764,0.053180146040691885,0.08002316585853478,-0.10015644012545227,0.1325100162592091,-0.021480998693500137,-0.025688590072435243,-0.02748816081334835,0.1419651130074027,-0.013102107157503822
RSPO3,-0.007129338091278525,-0.02038433580984689,-0.02397291066466927,-0.0330705193226613,-0.030785096601412848,,,,,,0.0050810977816741825,,-0.018360990510827097,0.02532814250309923,0.04143319084985369
CORT,0.009748132906314308,0.005643842136443729,0.01521851732059823,-0.00755142612299133,-0.03357806162418129,,,,,,-0.023720077667270908,,0.003814375333274279,,
NCAN,-0.04054384564698042,0.04419063037432497,0.032051423073389325,0.06259646662460924,-0.02075478990070773,,0.054638245951058,0.06515468099075544,0.03624000774600317,-0.05539360902385969,0.0822016757480563,0.0416506962596678,-0.018671338203701465,-0.14600980937203217,0.043744527709758806
PRG4,0.06193917695053106,-0.014595111256325819,,-0.007735198279871742,,,,,,,-0.022784227634121176,,0.07886386854488167,0.02680286632801344,0.0793889362429516
ZG16B,-0.020177486803876044,,,0.13408663366713486,,0.09541671849578565,,,,0.11174821811959902,,,,0.08044956061017344,0.06321668603986957
TGM2,0.20513100926091984,0.020562183077845835,0.1190263599693515,0.051251947600371,0.09429010905700687,0.009903927734546581,0.18971563755369622,-0.022539916125465027,0.06184653633484669,0.2796309508806501,0.05144667171695732,0.08202521550670817,0.1819216690866385,0.27264244221605705,0.17171983503455562
VEGFC,0.24549673103689035,-0.02246671257585202,-0.00492492679418044,0.08238024449631345,0.04152356239425093,0.01911970211505556,0.029902324217441132,0.11192652718263682,0.12282352222807989,-0.02721794567245887,0.05771994153249821,-0.025150934508164562,0.09045228189406233,0.2010699510596298,0.06402845715493927
WNT6,0.060639764543785585,-0.020110658173489823,0.0027516325809154524,-0.0332908942172082,,-0.0346710759326478,,-0.0617108011711239,,0.08864567520920313,0.07429911344748699,,0.0004978544222889794,0.08661602421567001,-0.027826082593297146
NRG4,-0.02074129999901232,0.04811341415862915,-0.022084762921038472,-0.028738810654796467,-0.009849448301309762,,,,-0.041605228094815296,,,0.12869531559265215,-0.024989854492879375,-0.06793029521042114,0.031306788004916215
PMCH,0.1254569361192635,,,0.02837610797154868,,,,,,,0.01976549004989118,,-0.024787823732583637,0.08623844938229937,0.1263300053809702
COL9A1,0.08096924039829843,0.03417951049149142,0.1365856719617699,-0.018778618854967722,-0.02510324063214311,,0.152704286692949,0.11341692583903583,-0.026910631863972537,0.10259101421796168,0.07671861081624769,0.02511900295919294,-0.021664583819776168,0.00559744777827837,0.007948660775862171
GDF11,-0.030064698140692046,-0.033640016175837874,0.06313119071177829,-0.03339964171768318,0.03451352484821108,0.053810202788962314,0.0336079708172619,-0.08450868486766641,-0.07978797711079143,0.043448158158148245,0.022977015243632232,0.04336313560785256,0.021556700280817194,0.11509211822190173,0.0874379254624778
RAET1E,,,,,,,,,,,,,,0.07604454906381843,
IL24,,,,,,0.02134484676628037,,,,,-0.015764503106381528,,,,0.0282590528988395
SORBS1,0.00018638123041722117,0.01234352311839819,0.003581882919451832,0.007863429668934689,0.06867244439279416,0.07200421283421014,-0.07886023225424761,0.10862443934853294,0.053792652063755546,0.0018133467739456322,0.024058777858492874,-0.004896742850160308,-0.018609305181861324,-0.06907038924168059,0.06505870970929602
DLL1,0.023603238401830963,0.0789155688096999,0.056124381231760494,-0.010408239101049625,0.06329126235693375,0.05050234111593015,0.04409819209393405,-0.041020806413454965,0.013269879438491658,0.10150984798138424,0.12456993704177333,0.034385699256100244,-0.018262541322394313,0.15539111700027294,0.06422963438511654
TLN1,0.1287069227370192,0.06694296483656412,0.09731940897068053,-0.008220558727233405,0.05823628621528701,-0.04761356057663287,0.004452815792901247,0.14045502587021222,0.04444946161287215,0.061153718922104666,-0.022447643433423252,0.03455275703739054,0.04941558373806546,0.22543491536885488,0.10699198288536013
COL2A1,0.03408094407444777,-0.013035648456464401,-0.019544509058083314,,,,,,,,-0.034463270397752356,,0.007471615339865859,0.06748840605078821,0.07723517522316875
SHH,,-0.03304625080429445,0.08148777784010139,0.009255177301095544,-0.01360657995394306,,0.07977843850478766,0.07241491944090211,,,-0.034683979576845436,-0.009573878165147239,0.00023958157707590735,-0.06941182563921272,0.03444925557667995
PON2,-0.04473534384514368,0.06132628689590879,-0.005553821399243108,-0.04902475138244833,-0.036478540419012245,0.03718500939225365,0.07274938518620783,0.1342818258194615,0.08607014964358568,-0.07491257997383596,0.07169971101146805,0.01861370856379085,0.06089608525162554,-0.1605608400075663,0.029990025913667694
ICAM5,-0.054549620088247715,-0.02355993690254858,-0.021511478064210783,-0.023363232147637643,0.002289840187466405,0.1079283810626326,,,,,0.0830445936318925,,0.0051056485793344614,0.05340707747648394,0.007869467741588821
HPX,0.041940704312935916,0.02492875833616799,0.022622687753094915,0.017179108449420506,-0.011850579360480114,-0.014167495726852638,-0.014317369588807416,-0.02825580413842086,0.14232038039164116,0.0352740314364696,-0.018413049331033264,-0.027077427996272052,-0.05755344671532524,-0.002693505493104137,0.020534650313187536
SFRP2,0.04095336356867142,,0.0320146416582073,0.11565829206595578,-0.05535295395344143,-0.019296387481037233,-0.0074200228693770435,-0.04866524335091518,,0.08625862370552058,-0.0498139798983669,-0.053422703333750564,-0.03336289963828507,0.20575544789998,0.20863568248831807
CFC1,,,0.01758206002004506,-0.01882614191700084,,,,,,,,,,,0.08009635540462777
CD70,-0.012855681011932624,,,0.06266625963364832,,-0.033989408771696705,,,0.08661393402886407,,-0.0022236109672461165,,-0.024314291425026335,0.03511795331886624,0.01533371484909794
HP,0.012660746239685761,-0.041509565613479356,,0.07509235507612073,0.035411074196250975,,-0.006973706310991349,-0.048733589313389426,0.049930108526818597,0.029934777271824652,-0.06852633218331217,-0.02586566745398244,-0.030630389057829915,-0.026745910793577958,-4.4931412454337706e-05
CXCL2,-0.006831491645015776,-0.025520504093538798,0.13481214015281406,0.09349588719891244,0.13996975015036184,0.053762196189763745,0.06228444727856008,-0.0332214093949172,-0.040987831931928106,,-0.04344460304637434,0.004782928066187231,0.03251862233873042,0.1014959390630505,0.06340203778532941
NPPB,0.0937092689837869,,,-0.01648493549701666,,,,,,,-0.0415335810966757,,-0.03704796450535798,-0.068907719079022,
CCK,-0.11968303519106345,-0.013630217251227442,-0.05760835279639771,-0.03350032204825316,-0.0446385427734932,,-0.05053475788089328,,,-0.024275862448246182,0.01540901679456118,-0.03293021745882375,0.014674208469323054,0.11853295140496098,-0.004604211760324671
SEMA6A,-0.10616376703646513,0.04829760331526942,0.025488919190425056,-0.023062535661927015,-0.0021907313509183387,0.06208959079679399,-0.09732546001215675,0.036432826110274236,-0.004925371913294377,-0.05284110144128502,0.036677824842481874,-0.028991469491686777,-0.053371903832890394,-0.09817514918317483,0.04497041835567878
IRAK4,0.08081081477239,-0.008224485913638451,0.07196624757544601,-0.004763705571528833,0.021337805876125528,0.022967391981775994,-0.0626931696631842,-0.025279012440685533,-0.045481853566522,0.08083690441325843,-0.032669587867505095,0.011415992654658707,0.06747655833728801,0.11293351036656164,0.115314694772715
GSTP1,0.0022977468990128345,-0.0004923903907459562,0.10747839623188613,-0.007692254377274628,0.007818823771896887,-0.12181347515710658,-0.09288939053093291,0.03595289113946791,0.014490792471928884,0.004811652769372354,0.008944576997225557,-0.013404582058599413,-0.005809633913356085,-0.04837093174200364,0.04948480703660266
VCAM1,-0.02546483824349501,-0.02449220033843,0.058557830278317936,0.039007454432067164,0.0635616839487621,0.02635008587492316,0.1426066839239206,0.006888672320616487,0.061298366179409036,0.010082741175382796,0.001950659832011402,0.008340979617543435,0.07188822447207974,0.11754464811857636,-0.02150726974833301
