,MGH258,UKF248,UKF266,UKF269,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1
CXCL8,,-0.02145404982226979,-0.020374301559195784,0.015629374906317495,-0.10062235039620693,-0.12672396462042054,-0.021423295464822783,-0.0652511441046177
GRN,-0.0024552383118992653,0.0619473687484398,0.07508196147764679,0.020800783384991105,0.0297077864097414,-0.11280931992302978,0.0053202974590868465,0.0012988262923904475
MIA,0.022654878467754793,-0.0043370701319798794,0.07546838223888042,0.053573901450625676,0.07997104346329409,0.1080146797976793,-0.0756346210203313,0.0889972843211765
COL4A4,-0.018495817269732907,0.0615464618351693,0.039500764338152174,-0.013038937590541137,0.11990140860446032,0.06057093488328276,0.04287017293773683,-0.036278443874313115
TAC1,-0.015970519179208432,-0.05095445789976932,-0.09932041684770919,0.0058569722873507675,,,0.009771937234158805,0.03584771366689599
RARRES2,-0.013570110875498946,-0.05346133265283186,0.10974908157968921,0.06666075189920821,-0.06886463761658575,-0.06861101490032186,0.04557989160608467,-0.021959618498319716
FGF7,0.04160939006988116,,0.06558126029665658,-0.03715898684641903,-0.023133929806467286,0.01842366796585491,0.04830683042046387,-0.04360195464287576
EFNA2,,,,,,-0.02203786263357498,,
HBEGF,0.003999707291324341,-0.0008599312899444931,0.07437396488934131,0.04130867112983361,0.021357524926962915,0.0013595955295204163,-0.031018344507361302,-0.011312889987871852
CSF3,,,,-0.013794945002408457,-0.071173239862888,-0.07091367301722146,-0.019379408756106446,0.05094608069067812
PI3,,-0.017233959914497155,,-0.015533290146278205,-0.05937215189290592,-0.10732836441206571,-0.07880137829267157,-0.028258509839357956
PCSK1N,0.02525418896856113,-0.05103490478426561,0.003139706395418855,0.03829299754271548,-0.03348093900451257,-0.005204328189171775,0.026490141752992694,-0.034483409889515426
NTS,,,-0.01663695052474226,0.005280143052325793,-0.031055511145936448,0.050670055029691075,-0.044807879953568976,-0.01926065275281483
SFRP1,-0.003720188969763508,0.0002690912381156022,0.03167017031862251,-0.04975921631336284,0.001132559787783664,0.007876657456432509,0.006928900778105998,-0.018813083978583695
CXCL13,,,,,-0.029901482184002105,-0.027474785555224306,-0.007730068202847642,
MICA,0.019787036325199906,0.01685751711003996,-0.03531247319034924,0.04584031151063971,-0.025348869852770385,9.96822502841556e-05,-0.02944152852215469,-0.008997710687068323
TG,0.0308516128096566,-0.008674077439189161,-0.019203426626564338,0.09994320743516853,-0.01768832030709835,0.06597338534871786,0.07819499546737796,-0.02536489228785916
ADA,-0.004695901051134912,0.030101111470756274,0.0956323293189628,0.0679464655074924,0.03473712539791632,0.043294083214587734,0.008887771595533892,-0.004320090396201242
LAMC3,0.06947473573250278,0.036216913709255553,0.024652976402104038,0.07517607647159498,0.042312453985682855,0.025105583257701326,-0.015650251892952095,0.0009477726175385444
CCL7,,-0.017713768404357517,,,-0.019951620137266056,,,-0.013629409576248735
NGF,,0.014002150525887932,-0.01832521968767798,,-0.023042524010583345,0.015225685029272696,-0.03327020987398998,-0.030099832156797134
TNFSF15,,,-0.005233229984387538,,-0.01945058926011892,,-0.012034280134144542,0.015055048558398981
HMGB1,0.06883473028461551,0.022534794927465258,0.07223989956602514,0.0066953124914130545,-0.006285327060380996,-0.07318074175273628,0.045355734101763565,0.025806816000638146
ITGB3BP,-0.014457695466886978,0.019140998143654667,0.010893691467888655,0.03761274543027529,0.01711736760893076,0.01803815775144037,-0.05219562515695327,0.02369182680951104
AANAT,,0.002528918244569326,,-0.012443413709878283,-0.01750320050782655,-0.029656994245909153,,-0.014420483707738022
RELN,0.07349537572482678,0.08798543018115956,-0.01910263816375363,-0.0036121971291885294,,,-0.014536106219093087,
IL15,0.016533165673050736,0.0064397716429276785,-0.01583279132639681,0.06656871434785913,0.03536761549959705,-0.04620448214064248,-0.029355313048465385,2.4878145753289962e-05
UTS2,,,,0.00832168339820124,-0.014905256249447019,,,
BSG,0.05302251984557619,0.030299163839615017,0.013206887270265142,0.06253708241325522,0.014977300473490489,-0.06199243677380638,-0.017515276781986708,0.05510376473115472
ADAMTS3,0.02333632291419349,0.053502757937129046,-0.02550204659965305,0.06765731421150094,-0.0024851773804692953,0.039898785494002685,0.025709234819229005,0.05635643637630505
CD34,0.0642645600258877,0.05773410485231265,0.02747996322875133,0.006723496327687804,0.01876334466168516,0.0650409537546541,0.005393675003474915,-0.011567470029443383
CCL23,,,,-0.014158629539925095,,,,
PLAT,-0.027906530648243808,0.05299198808387545,0.13986386601340062,0.04020315120167956,0.056088859438301476,0.06172424839538443,0.06908861221093891,0.05966409524992839
NTF3,,,,,-0.05532557091094595,0.08838430621975621,0.021988755885129593,
LTA,,,,,,,,0.024426017908434294
CKLF,-0.005180487273220211,0.020390628130697468,0.10302522392279874,0.06518011436494964,0.0761999342321617,0.04776618485676187,-0.0009895204809286587,-0.0013862455874168488
CD24,0.021898447173120422,0.05307453490356256,0.07909985750434584,-0.03015254757161026,0.05970916105361307,0.05158554580975283,0.0040416935111350725,0.027215504834565585
HSP90AA1,-0.02513375186466733,-0.05134751405407603,-0.11344972015534227,-0.04712433877009379,-0.10697524657263259,-0.17425108993993918,-0.005110225601776659,-0.01980721307938204
BMP4,-0.019034876818368275,0.04081213583392816,0.09822421015868438,-0.027457840319359456,0.018007853747183583,0.05984692973485191,0.012635889095793131,-0.03201453411711735
SCGB3A1,,0.06086665452921172,0.016855597257788926,,-0.030367209301359544,0.02829553957309233,-0.02499140249341454,0.07182516386683492
IGFBP4,0.09014523376783207,0.08806487055121189,0.1284653833599687,0.08578328977304797,0.034041501501187746,-0.0698642989940784,-0.07258545045405758,0.011563286196930471
RSPO4,,,,,,,-0.016830646003687517,-0.008356732760622154
LEFTY2,-0.018312939849032463,0.017634892207336553,0.1261919114159908,0.04067743052146819,-0.01693666615397823,0.09087873758922992,0.028524947237308227,0.0451255766128269
PF4,,-0.018375189406275135,,,,-0.02019922685597949,,-0.019407793360454808
ANGPTL2,0.03409985909866468,0.06445896267359594,0.14421276953637863,0.09028048126017343,0.08394822611347476,0.08684068785828651,0.055145748046677795,0.04240770070683699
LRIG2,-0.007016008308644791,0.0074822175318174,0.03412093303935688,0.03078962936277521,0.04129285490765757,0.016204569110004285,-0.058080035676753315,0.01868422690995186
ICOSLG,0.0636658856607479,0.020601048425278212,0.019194656410533528,0.019318743686103226,0.06545926925746658,0.027635728961155195,-0.0177822521179755,0.001927116515036757
WIF1,,-0.03306317079875819,-0.09598738722272386,-0.011600119743267582,,,-0.015645715708879966,
NPPC,0.010081591997565453,0.0019801577076767854,-0.02941295902576994,0.0701089154564693,-0.029784170916556156,-0.017367716097325722,-0.04322559103604751,
LYZ,-0.0056414563069187235,0.08983204857446873,-0.01890158512397513,-0.05415223389209365,0.05625857718503442,0.03396360688963883,-0.06628796495016606,-0.02948706793204833
EREG,,,,,-0.029504896227869844,-0.013742830526591135,-0.02096285336347065,-0.029310263526330996
SPTAN1,-0.014822801203518303,-0.00906502324101171,-0.05619478107768625,-0.0019109423530808411,0.03992995186276873,0.07733976052099223,0.04270781745491238,0.01636334784624425
PTH2,,,,,,,-0.026766334139950953,
LIPC,-0.023680177473659046,-0.006851333707259154,-0.024552599607732564,-0.020934066854941615,,,,-0.024538796613212774
COL8A1,-0.03155155130558169,0.007629249813994614,0.15877014381586227,-0.025021714280253547,0.08583848649245816,-0.04760867994430874,-0.11683978615091804,0.01357402363419877
GSTM2,0.085596585666302,-0.04109450073611189,-0.01338875699316496,0.03218018509960083,-0.04800271807084119,0.05482486671297781,-0.02477101213674019,-0.04275658448577284
SPX,-0.047414152884956484,0.019877631751525498,-0.050659507279491464,-0.043640190880105546,-0.020116142481888807,-0.008694017649857137,0.04447926128060377,-0.014777561674680995
MFGE8,-0.04195354470789162,0.011332207097337049,0.09995279350999525,0.019946744709384748,0.04415982526192906,0.03923499621188517,0.004575327693828484,0.018593150901417846
TGFA,0.05043794430687973,-0.016311363024528232,0.11610046979148923,0.01612277548897481,0.036029381395034414,-0.010277358210308715,-0.03660053785056029,0.05420665459383489
SLIT2,-0.01903487377250253,-0.0013322826837649775,-0.0014714110124706631,0.0018659812809884014,0.027662088861439373,0.04258524610966764,0.007296552643956302,0.003841060063179317
PLTP,-0.00882403986158817,0.011259501872581677,0.07940114998584033,0.07007822931307571,0.01874869516295767,-0.07634471227883095,-0.013338346448396233,-0.036263479635360585
APOD,-0.0013769700747265177,-0.03560858376479511,-0.03960638623997616,-0.029977338810184433,0.08064388331840672,0.15267716794929675,0.04613411897859491,-0.05665748386490149
B2M,0.055446913012587695,0.08907634620268501,0.11959490300598101,0.06214944991216721,0.06175199348998143,-0.03945123188020857,0.023681196064890046,-0.030493181732275575
OMG,0.04515767703533942,-0.03691295154056906,-0.0043040111608430975,-0.008219829397034684,0.03553500156096258,0.15233953425501953,0.059610547688004716,-0.003715302227796908
CXCL3,-0.014894736952799137,0.08930911794576411,,-0.016337607373759947,-0.019782771204274047,-0.062304504783544386,-0.006570162892001392,-0.02901813993234003
CXCL10,-0.041513705462836975,-0.015000482622194812,0.11656522212852466,0.09124353849877172,-0.02060260733705059,-0.012219961319424145,-0.022997528964617913,0.05842366042948688
RSPO3,,-0.024061901258787516,0.010180650724803106,-0.020432745115867033,0.09109157277662148,0.0664884540526321,0.014863983344002686,-0.013831185618892716
CORT,-0.018495816972011126,-0.03884978886405392,0.006684824477793469,0.02257052070566851,-0.02275012689847601,-0.021137464256778694,-0.027991621575878072,
NCAN,0.03465936230238567,0.014305030747706218,0.09511824889456359,0.07567147704140925,0.07106606013165141,0.1443678715551598,0.07015364955384298,0.027257474888162984
PRG4,,0.02552446263444831,,-0.017700308579157508,-0.02185254522480905,-0.031189621997831138,-0.040134692985295546,-0.03133136298040254
ZG16B,,0.0032749142015623773,,-0.019110327537433393,,,,-0.01724599995620617
TGM2,0.09537364318169372,0.032171363072600996,0.013229031423118874,0.03500381503474533,-0.009995683163968965,-0.011758820466890139,-0.019978286638965437,-0.011432866198932449
VEGFC,0.006166583324509859,-0.0029514913849198353,0.012751889512998963,-0.006942440045031442,0.09353877134864226,-0.022852852671154444,-0.02872514489272567,-0.01474469073611876
WNT6,,-0.028580773722213407,0.006354956229053708,-0.017405935732485615,0.04580098492098449,0.014151055256644804,-0.022337013991709707,0.058347336140545575
NRG4,,-0.016315002587163965,-0.019880230208831128,0.05159854280140638,,,-0.02222530473057149,-0.013831187169038637
PMCH,,0.05324129260577624,,,0.10765108043562076,0.025313042170002655,0.015701893378851466,0.012554284023393047
COL9A1,-0.0020539039851795978,0.07614455257508101,0.09246011055458607,0.018366741397907983,0.0518814229290496,0.08834512817458694,0.05352456704333193,0.02725239256316724
GDF11,-0.003529190096462553,0.034376117155753505,0.05435312444108061,0.02584623692480417,0.0516231304130439,0.012617761026874752,-0.02405650496911659,0.04167987056399608
RAET1E,,,,,,,,-0.015172714051199675
IL24,,,,,-0.01511986812153059,-0.019877160453425424,,
SORBS1,-0.007908584143338952,0.017947800734853046,0.017533032919161938,0.014077787997709828,-0.02702489879819292,-0.04455511956186222,-0.0072912627473788,-0.027021327520984968
DLL1,-0.018794701381517228,-0.0018927356632653992,0.08310374776395281,0.01611479060112577,0.06782355739922798,0.1635996501331091,-0.016675458965493606,0.02010168018621349
TLN1,-0.02861690247127936,0.06848585789546503,0.08915208371344534,0.02683733921659871,-0.0014540473999579756,-0.08849788216906673,-0.015443504142724829,0.03671438520821474
COL2A1,0.06098029959992244,-0.021541537728889913,-0.017593548130106492,0.12440171093367294,-0.03305401381409412,-0.05180596071390924,-0.02695770517852749,0.021832982921833374
SHH,,,-0.019203428679481105,0.01651438744262098,-0.01144221698856797,0.04383441105641759,-0.02953428294045137,-0.009762054412860526
PON2,-0.011631270520305343,0.013896616594729346,0.046480702907446714,0.018535003764170985,0.0725704453842701,0.08160297021467577,0.02132536269333563,-0.05384305204050067
ICAM5,,0.0006270113363728709,-0.07504984398704678,-0.0072991241492165,-0.042264190384821716,0.1168327739496766,0.062497760274070564,-0.0013792377711086359
HPX,-0.01973288735413833,-0.04426380805470807,0.14060318828048954,0.00816555463949557,0.05622753696516063,0.07970544859208167,0.06329741256836949,0.024802129254662846
SFRP2,,-0.009247103012168868,-0.00818900874854462,-0.013038933751047761,0.028815822808872335,0.008963746908274587,0.010392686869670837,-0.037402868520244145
CFC1,,,-0.02744089326289563,,,,,
CD70,,0.033238579988951696,,,-0.02633416409655533,-0.009421517032934068,-0.03236565986719652,-0.021101975131678052
HP,-0.034470514182537285,-0.012960653195475957,,0.03915207583427897,0.015513313004728864,-0.07283351155227756,-0.060135570673811485,-0.02068994322863122
CXCL2,-0.018669203036952995,0.02538343647745613,-0.010432980292373174,-0.027144540353908217,-0.012380430051749424,-0.06071775544024609,-0.07119501142065315,-0.016448060038785305
NPPB,,-0.007612502924701548,,,0.01675758160698468,-0.006331568634211651,-0.019125561548563298,-0.014030199000626119
CCK,0.008081039399144131,-0.007204930139781146,-0.12033701299377675,-0.03290381596484374,0.011890022444812682,0.014419747747168633,0.07488100696336436,-0.01820095563189608
SEMA6A,-0.029526606830321104,-0.026933037179034953,0.07483048187090927,0.02689711147333118,0.08165592522594371,0.037481740735144764,0.046094604366212544,0.045209610468234726
IRAK4,-0.02744519233827084,0.07108625329161085,0.044162656009222596,-0.0018424601150967273,0.014323492448535242,0.018941225230918655,-0.03848898430069319,-0.007403922877894063
GSTP1,-0.00381233705484335,0.0188420619655508,0.08975069373775887,0.04590251923864066,0.09569439612335538,0.10881338415205338,-0.027922175503905383,-0.009671464912380393
VCAM1,0.03445405457272156,-0.003301794990628438,0.0987815654188176,0.035262737457512246,0.0031849785668613775,0.010743101368742946,-0.010089822328528354,0.021357807004615974
NXPH3,-0.00928851406012787,-0.029565296635421786,0.0055809616762590875,0.03954028225969604,0.010522954676995617,0.05135818536408589,0.06039700894608203,0.008893593624865212
MTMR4,0.06038888113689981,-0.005206000753963655,0.07940354974121148,0.010866862993807253,0.0008482993700332105,0.0030128010154819216,-0.013488904478752511,-0.003542000950555858
LAMC2,,-0.017936802073696696,-0.005989463701038989,,-0.018588498582891043,-0.026104289099544667,-0.012420914611446841,-0.026731831629516128
IL10,-0.019211523245142133,0.025970380587692618,,-0.021438595962740566,0.02768420821301364,-0.011070394998024119,-0.03093061845991235,-0.05231905039587297
SEMA4D,0.0033547719552589374,-0.04094074496208862,0.03154074323937691,-0.04981355479987705,0.030396190949519373,0.10560564942398472,-0.026628161125156487,-0.011482989457543337
TRH,-0.016982710320207296,0.01887804714617115,-0.004336287643597349,-0.020876850478004288,0.009588029550552926,0.015872377389292997,-0.023786816248996166,-0.015714763766527754
SEMA6D,0.02396041563961668,-0.00833648706014165,0.13329923176676817,0.01116234992749666,-0.03626428027769039,-0.0035095237844414815,0.048704118898801545,0.04094858409084012
CEL,,,,,-0.003956510382001866,0.14932561801316943,0.01677862829220072,-0.0449699205650584
PDCD1LG2,0.07744443322629145,0.005967310714044086,0.07723314351838938,-0.01976490977976817,0.016254256472845785,-0.018025660461012134,0.030761920790008498,-0.026329492581976522
SPINT1,-0.022037058379349266,-0.016120052890744117,-0.0017176207222960236,0.01630830356100637,0.06708199578116884,0.09077568314225921,0.017124683903186617,0.05969379923525417
CTHRC1,-0.04158230125051409,0.06189387165882082,0.17472769158608642,0.03505270361692939,0.08709106459419158,-0.00846344922117219,-0.04321803685576534,-0.019278214885794134
PODXL,-0.005422716507290193,0.060599223643861465,0.075931024761314,0.080310389914819,0.01339885602560806,-0.03633496782196821,0.05436771676343688,0.00936005481599042
JAM3,-0.015109007803857068,-0.009334926807816115,0.10040523989496662,0.026952930583981453,0.0004843664016134328,-0.05196434554442818,-0.00015845932349386793,0.0129693698670251
TGFB2,-0.042035864321701026,0.02953272364912082,-0.0010232212990610818,0.07402075325497136,0.016623169279522496,-0.003650683294056068,0.06251478540409074,-0.06641985989257648
COL18A1,0.033643717773400604,0.057108917055789896,0.0848988384138451,0.03495808364716598,0.03411842761255978,-0.07555495769403385,-0.07670646863695572,-0.021654410896004575
NODAL,-0.02686752019281706,0.0685942147274711,0.07290405265887268,0.11431137353048898,-0.02260269440320834,-0.008094158164092655,0.011412591599635778,0.01773562261540556
INHBB,0.055546775992238416,-0.029093151429680296,0.026604620227117234,-0.026377778422581436,-0.02821277285857123,-0.016930962431674326,-0.03287151040681558,0.054534287568830386
LCN1,,0.0006936997692674003,,-0.014337203014223776,-0.0059801018879248324,0.047700691906978114,,-0.015891624457536464
ARF4,0.03608962734557818,0.07097237495904606,0.0575739594730414,0.008128110902675465,0.04515569740850835,0.11551930625775482,-0.013357436099788516,0.010595261957489142
CXCL14,-0.06028401302628778,0.03350168759403459,-0.0685700521479284,-0.03154488872724529,-0.07226463815292365,-0.12160680330332478,-0.045935770503506425,-0.02077514200889273
LIF,-0.022938341425575805,-0.020965416722177405,-0.01971302957136485,-0.01226014160659807,-0.05244455973552644,-0.11183068943616223,0.0740735126010358,0.025854073559805884
IL17B,,,,-0.023678103772410187,-0.020921294758414224,0.0975060105218069,-0.017671403707761723,0.10338150011975622
MMP1,,0.030568578986577315,,,-0.020215357372103823,-0.038218288890051424,-0.012796411820130773,0.049303366747604195
MATN1,,-0.02355050315402602,-0.019030776929722017,0.011006067122853364,-0.015836888857458525,0.0005319125826039284,-0.01821227863533342,-0.019112510785826053
ADAM28,0.019642852615362586,0.02699490176355328,-0.0028603081958321675,-0.012396074318540656,-0.036548460065484914,0.019290947129707803,0.058878469718538856,0.009290482644979637
TCN2,0.06280468644405021,0.08690153555208609,0.05771286323614193,0.04134618603230035,0.037146090859131266,-0.014344239833895546,-0.02163890897311679,0.005867997846523518
THPO,,-0.007841869569952763,0.02765197636345066,0.012048316539795946,,,0.07740951781791895,-0.020689949527098593
CUBN,-0.020614195286406747,0.017193332746186812,0.03613625745129895,0.016264743817972896,0.06834200493338101,-0.007976465912105466,0.009921225451615499,0.012121316838595207
TIMP3,-0.0535905444830145,0.014415895443186838,-0.0021985662306952558,0.012746902498702238,0.024297555800895692,-0.004120708524429856,-0.07361335535830982,-0.054731525407272774
PIGF,0.013098452378867899,-0.00876562672635698,0.04548719405970807,0.04497780051059113,0.05740062446759115,0.07771527010746053,0.03787260086733744,0.025666793229920968
CRH,,0.0434901974883971,-0.016037393467721144,-0.022046848070967177,0.03760045229165838,-0.01120493799676594,-0.04146211458397548,-0.023565245143999557
BDNF,,0.010553532116225412,0.004708844561226614,-0.018962361186595028,0.05408348090984394,-0.03330557197350036,0.005480411781558853,-0.013539680072273741
CCL5,0.024243294046540704,0.021275270513772454,-0.023426684766182242,-0.009176323381188152,0.053897065010156786,0.03352841210645168,-0.03219924768474278,0.02399308911695662
GAD1,-0.005272918292911402,0.011185714152466695,-0.0745707447766693,-0.027325555954258562,0.027694395576552445,0.14157716159102574,-0.014158803937914414,0.02266878962546641
COL14A1,0.008600673285691798,0.028232419110939874,0.02131470010652023,0.06504032461331517,0.05066022060825776,-0.09967053254217363,-0.07314761370678151,-0.004064576073633521
HLA-A,0.04012418044468671,0.07323593016383867,0.09830233976066162,0.06972947498608265,-0.060706489888425925,-0.18693168536798932,5.419519495267512e-05,0.01151834814322486
CD5L,0.03848665361765535,-0.02101510145541496,,,,,,
FGF18,,-0.0007966721816763324,-0.02225082876661582,,0.04390503146767824,-0.013524689785664845,-0.022113110189695872,-0.015714765027310923
ADM,0.011171801218588448,-0.00970507489221725,0.08721032466193404,0.057607711109061224,-0.08710717323387479,-0.106539903969449,-0.07937348777285017,0.0017202642642388374
CCL15,,0.005135531296245733,,,,,,-0.01362941448819852
GNAI2,0.04922455910464627,0.025004748904238358,0.10591681121560487,0.05954895369049838,-0.02068309282478716,-0.006261433486455037,0.009020471447053278,-0.018499218457973
HDC,,,,0.08205579542323503,,,,-0.04613154806453259
COL11A1,-0.02138849448694421,0.046215482764713295,0.13440035381876927,0.035331074979471286,0.033070469810728344,-0.0067701563602056486,-0.004552336795336539,0.008398468376861243
NUCB2,0.028806274602251884,0.0026281481583733737,0.09442724829158056,0.05555661223259761,-0.002457696651294551,-0.08084737294289562,-0.03261266812245806,-0.019697596110190306
CXCL1,,-0.058779738526346624,,-0.025584873691402922,-0.04037725218529649,-0.05496689721591475,-0.036502048393139946,0.017486787839584145
VCAN,0.008512919854468734,0.014978270349640445,0.11994286815786664,0.05202989463965576,0.06204338348591558,0.10818206035784564,0.038982877486202876,-0.0480464507817089
MMP7,,0.05170688863906117,0.01756683403502912,-0.010464975819451546,-0.04910300096731258,-0.058001295400563944,-0.025975974052616327,0.027498752045851286
PTPN6,0.026792921984347864,0.04657461637420081,0.06162754174132505,0.04492455678750456,0.041950429703208246,0.014548479193853795,-0.04491543700658777,-0.01745852762333526
PTGS2,0.139196041701204,0.006769449858518021,0.0033385563780644794,0.002004921686314742,-0.06656594023466157,-0.07364943705017815,-0.0635047316372971,-0.0025960193718642453
XCL1,-0.016584714070205963,-0.023028792431155246,,,,,,
CD58,0.015640531173726796,0.055223710313413284,-0.0014797957875848902,0.06512128836322646,0.056267572031509824,0.0844816747578107,0.019856829389238294,0.05124456457209218
TNFSF14,0.04168275169120868,0.034672238508233186,,-0.021805315067203738,-0.019785884449158155,-0.039460358381199594,0.0019723834799006304,-0.019639288064918856
CNTN4,,-0.0054691359758950115,-0.0732490046432695,-0.037158967716204715,0.030440052004781042,0.04555626367934705,0.09723754176918704,-0.02319129633450135
INSL3,,-0.003937392228716433,,,-0.02200437117320517,-0.022904918612088005,0.02277406132594634,-0.018661759935925764
BTLA,,,,,,,,0.05035503292744994
MFNG,0.03708243384155355,0.06720487413858,0.06278026880308997,0.04159008265177746,0.04756288354636903,0.016265283138334904,0.011849411412826982,-0.03522142040462279
ICAM1,-0.012306963598200202,-0.002495806399692187,0.11237128394915923,0.09333409067308976,-0.012720771008879951,-0.05133766505340915,-0.019849841871814152,0.006035568538032406
PROS1,-0.006424091818876077,-0.012388564676918061,0.06671134472462843,0.06914372094556483,-0.01656811258836295,-0.02513177985169616,-0.07069226899297604,0.0036950859695358395
CLCF1,0.023917405296872724,-0.005228417026214422,-0.018325224394083926,-0.03854501477673744,0.016030324971472987,0.0254260400107792,0.02616726418074478,0.03998622979045002
PSAP,-0.020475524869215663,0.05878797731361691,-0.07592743720095009,-0.04443916140406578,-0.05767640217886927,-0.1105836615549249,0.0009290344282179791,0.012018645318921077
EFEMP1,-0.06138858440120402,0.014438239126338926,0.07558828455989314,0.01471041424155847,-0.0011008424887849996,-0.053233016028806514,-0.054564749134543566,-0.03051451570479704
C1QTNF1,-0.002248224020786804,0.02013833412646369,0.022523204657939923,0.05893175746669725,-0.05582567693036528,-0.10574809559526459,0.018929331826390967,0.01339840844030644
ALB,-0.024967899040502332,0.04795431354043075,0.28129681640337434,-0.01755368028293414,0.02173210259426922,0.0644795060951996,-0.03093061765307561,-0.0211019817173476
CCL13,,,,,-0.014687675258134608,,-0.020726182288467714,
EFNA3,0.046680707902640964,0.0024668663991924598,-0.07987853261435772,-0.05496576476153696,-0.0049369802358936584,0.019424385887280574,0.02428711899778039,0.031690782140501535
DRAXIN,0.024445102385677632,0.04899154660440212,0.03507093234293819,0.01430659173882453,-0.04958944859205678,-0.020872947032502503,-0.028418589434385553,0.013684881512896825
RAET1L,,-0.016070618124513308,,,,0.08054614803806154,-0.02244825172596512,
NPTX2,0.013218788256219137,-0.03192973698203703,-0.13098060592701227,-0.030747536876001635,-0.05526618914938228,0.00288140691281354,0.01739658504861695,0.030610363387966227
FGF11,0.055138963835210546,0.03721079829365154,0.07573656916322127,0.0400196691342425,-0.005909646776260918,-0.030171792376410503,-0.019886946887943083,0.04286255803662878
CD59,-0.031286455141357306,0.03916983141306145,-0.08082643213784685,-0.003874177010149424,0.01919154212055655,-0.05028585808210274,-0.02631967515611988,-0.037669867475509725
COL9A2,0.007723425739322619,0.04754343798123364,0.07174053529515603,-0.03054026545254744,0.0699284392496884,0.14238853662254086,0.019815180297138423,-0.021404591747959414
DLL3,-0.013719273203066358,-0.016672514746269365,0.1261578470008351,0.03854324891587229,0.09615783910452189,0.17303987639125856,0.035980707316968404,0.0029417152537950663
FGF5,,,,-0.013977896791666123,,,,0.0012764377002062793
LIN7C,0.004517627505789212,-0.00865003635186952,-0.0003856883345100478,-0.009383119239004225,-0.013019570454886085,0.01670413049986762,-0.016807237732845724,0.007495774155595796
GDF7,0.1695736554238922,0.010074963580057572,0.06955012921578914,-0.025004173142906025,,0.022509814095830735,-0.015021003226184241,0.10379485222189923
PSPN,0.045755521299836,0.019542553383446813,-0.012929334479070513,-0.012322938907398781,0.0032636208297563605,0.03528598392344347,0.006116771960813157,0.07404371685338776
ANGPT1,-0.004470881921116435,-0.007545824145814803,0.003311501283752152,-0.03956046688313344,-0.0013775541924570913,-0.044518530720371166,-0.022930938202809767,0.004454829973871151
PNOC,0.01633851288845375,0.058783449712567,-0.08018416941001544,0.019296347186073627,,-0.02113746655647039,0.0034101056737436577,0.06778212276321267
L1CAM,-0.025796200967069582,-0.009471666910301216,-0.06864506273825025,0.033769529818087674,-0.07549376622653063,-0.10222121041157979,-0.010809663377695625,0.0503554550824093
APOA1,-0.010433918425606108,0.038539078834587244,0.019360769018515574,-0.029914813259419637,-0.003513774180095117,0.09525502428671176,0.007288621482754535,-0.014367325474526434
