,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,-0.021561446363329743,,,,,,,,,,,-0.02806603262199368,,-0.022022211363106295,,
BMP1,-0.005214975671902294,0.010925418085245449,0.015351321878391331,0.16775206439407672,-0.04979232095274009,-0.043825910256684246,0.19015951552606028,0.05726001119732184,-0.03908425306886759,0.019517462246669618,-0.022395024671347824,0.055362084993104486,0.012264360377434192,-0.01840465246152344,0.06406664276526203,0.039915614694963256,0.05325582951551977,0.0640036464369404,0.050670495239751055,-0.0014860696159219183,0.0005063593895958858,0.029568575765973854,0.0347423609011698
NDP,0.03370053968571972,0.046187357217953695,-0.03369295061308145,0.05055331333077553,0.007810880717200417,0.018755963636384054,0.014904313634051529,-0.0020037382565923022,0.04355741827831221,0.03914228673282034,-0.05800108113399826,0.09256131292986333,0.08765918527326717,0.020501491564798822,0.03349206901960676,0.09898323076736,0.0022123233533889526,0.10283407813200315,0.06134185145038205,-0.025246005858411736,0.007553063377963267,0.018856787128237986,-0.09536185877516223
TNFSF18,-0.02169218024306495,0.0558013104406061,0.005520717958107643,,,,0.038108162401559065,-0.03201810055718707,-0.03558894998236326,,,,0.04132479703884581,,-0.01299504018181549,,,,-0.028944004048494235,,0.11114347055529518,0.006312469737887334,
IL36G,,,,,,,,,,,,0.028746740957242372,,,,,,,,,,,
RTN4,-0.0035466689797041405,-0.002464900446513426,-0.02742732705191899,0.07453552388842245,-0.00752344896878696,-0.054731954660731955,-0.36708733880909866,-0.0701598848621821,0.017987050281638703,0.018466498462788628,0.01419764604177509,-0.06935215192263809,0.04525069239846445,0.005114469271884907,-0.05613324961642103,-0.08733611037624403,-0.02952604201934939,-0.08055801042959126,-0.0009608580859858731,0.08462534411819289,-0.01786998986477352,0.0544223003109158,-0.0582434311247452
HEBP1,0.07034861575511189,0.05577984199496711,-0.027670377527300345,-0.02472399486739616,0.07755810947917832,-0.006101276351004172,0.16825956439737516,-0.002898078936449474,0.0664567180740239,0.04262542345421852,-0.0212277310823064,0.020545425139668977,-0.06524123881548657,0.04495974039316271,0.03462128269768061,-0.04829224171946178,0.01739827888124814,0.09279162116004391,0.02366135363752141,0.017667180212423517,0.06520880020618794,-0.011836343850235562,0.05603280172913802
WNT7B,0.009775463940279776,0.03641373258092319,-0.042120849936112356,-0.04017341495644804,0.011825470305703226,0.01896057840444045,-0.03220484304973471,0.03631795402205543,0.0005067093678829526,0.012784545734241698,,0.022776910574280353,0.208682187814584,0.0876235274549009,,0.01463589328743341,0.0002977688749528917,0.08019116242490988,0.00416180291023141,0.031585432813639826,0.08205627118889208,0.14888842024513013,0.08893895576358747
PTMA,-0.06016514247609639,-0.020209808932213025,0.0476542790220281,0.32964523335386137,-0.0028129547310916905,-0.014761471652891026,0.49255567786169024,-0.06868385843602673,0.013451249080417067,-0.01291637266612784,0.02977219322329924,0.0356511442645819,-0.07580883364733491,-0.20358151519301929,-0.020829209491207045,-0.10936678266549224,-0.048264683265278205,-0.08771030193309588,0.0010041007747124675,0.082993821874618,-0.12011943157827322,0.03603502961006115,0.0144353767637183
FASLG,,,,,,,,,,,,,,,,,,,,,-0.019099856402236125,,
CEACAM1,,-0.011799957364573918,-0.03232521892743335,,-0.0013689676097580444,-0.027539948807980802,,0.041728900973480844,0.005077152270935387,,,,,-0.007750787388944609,0.03428831908248697,-0.042658784777900235,0.04228791561469855,0.034263229686091454,0.006774195803988643,0.10549178281619719,0.038231364310386304,,
PDAP1,-0.07991141606699512,0.014936900422724136,0.004458049854857629,0.019784835090463675,0.03837964213457753,0.05273941576233587,0.18194588702382863,0.010532463322130292,-0.009420864381696845,-0.011763327251198758,0.05468618104776459,0.04059246961983092,0.020837595523536243,-0.05698755847279396,0.013753370814283367,-0.037375675879289486,-0.017575421963058495,-0.030967359239510578,-0.012764916582547864,0.050197628441417196,0.02896436943639126,-0.0017967265708507553,0.05237765067537064
QDPR,0.044069465767368046,-0.04037942794801884,-0.027990185424111455,0.24119368345572348,-0.05472511889870669,0.018343968428452612,-0.0795067686438438,-0.11076787988378746,0.09060865074715588,-0.03419107237316235,-0.049169920424031,-0.0053791072071240125,0.09286305099026083,-0.06492811648690805,0.0659750991946221,-0.09685672943529725,0.03287509337511832,0.10989677673243452,-0.009218378939062119,-0.02234744624156776,0.05013159839903379,-0.06865221801471738,-0.04956226656634115
POMC,0.041594893466118756,-0.022810109940708326,0.07256255696934258,,-0.002304402343194145,0.03370023804281999,0.00869479671403871,0.025089110621420555,-0.04129460325166268,0.02742924780456796,-0.014223724901023008,0.0001269933842886728,0.056226247765464935,-0.010208854211075535,0.04183321570732537,-0.015521439293748367,0.06002547772325895,0.07826282845182521,0.10549039042479137,0.04770316540103164,0.02857325119545274,0.0685192370202347,0.02664582861595894
CCL18,0.015161210843342264,0.04462790348987192,,,,,,,,,0.027098179221748828,,,0.13859531969191421,,-0.030245779785233497,0.08745065514625623,0.09642128097541317,,-0.017931866884285046,,,
CCL17,,,,,-0.02937838497481028,,,,0.04087972155458716,0.01733798047244529,,-0.022656495608129733,,,,,-0.04990915239647756,0.012304515921938463,0.04544049982112106,,-0.01731187454003448,,
VEGFD,0.004887577196406726,0.019556403443433953,0.08118424349877826,,0.01171648604995942,-0.026348663758288232,,0.041211087913301594,0.04983940094332329,-0.035837946268299954,-0.038327831865854985,0.032240947608590635,,-0.0058296197050529365,-0.036772115272926446,,,0.03152854532522001,-0.039027211042526995,,,,
TNFSF13,,-0.010434243927419205,,,0.01286857517846706,,0.04551244453106059,,,,,,,,,,-0.007431118865626462,0.028050655183578205,-0.03968140697822066,0.06814190456702181,0.10482926277507394,0.0021849785600627537,
