,UKF275
BMP1,-0.013766297355688685
NDP,0.0390794894133034
TNFSF18,-0.010647509681371023
RTN4,0.059109303929719276
HEBP1,-0.039187815705336686
WNT7B,0.035941711574136975
PTMA,-0.043517971057781234
CEACAM1,-0.016745996129576765
PDAP1,-0.02504282995944469
QDPR,-0.009990281896948255
POMC,-0.012354528249030876
CCL17,-0.013279517579130084
VEGFD,-0.014148202783512946
WNT5A,-0.023109267404658695
CXCL8,0.036477620507706025
GRN,-0.03981237452791468
MIA,0.07647531124837502
COL4A4,-0.013864227203243833
TAC1,-0.017276722734697585
RARRES2,-0.054905262286662156
FGF7,0.036959451774382264
HBEGF,0.026502363461964124
PCSK1N,-0.04131860587857583
NTS,0.05377603719252358
SFRP1,-0.008442375032937495
MICA,0.03930667627110185
TG,-0.013378611417638507
ADA,-0.015066080088257055
LAMC3,0.017902871627147703
HMGB1,-0.027787375721223063
ITGB3BP,-0.014555767563545208
AANAT,-0.012031463432730795
RELN,-0.02648939870959768
IL15,-0.03412645718673844
BSG,0.026314032059543992
ADAMTS3,-0.04291005006625235
CD34,-0.007987932817295651
PLAT,0.05084608125076165
LTA,-0.011587553160305459
CKLF,-0.006128460531007144
CD24,-0.04988828272251553
HSP90AA1,0.039009682385690574
BMP4,-0.023890392095170715
IGFBP4,-0.014020588893417979
RSPO4,-0.013477029757715937
LEFTY2,-0.01502838921491034
ANGPTL2,0.03978199038787571
LRIG2,0.03226717025363924
ICOSLG,-0.011359184414818022
WIF1,-0.01039990465138052
NPPC,0.0358208859928831
LYZ,0.005658794473417416
SPTAN1,0.03408429356383232
LIPC,-0.02519667960178463
COL8A1,-0.029819543718262134
GSTM2,-0.004417180695579295
SPX,0.022339773834253788
MFGE8,0.023344734637404933
TGFA,0.030612562029795967
SLIT2,-0.00248496081633359
PLTP,-0.017017481679403923
APOD,0.018921122695362516
B2M,-0.07964519482436609
OMG,-0.061041698425105755
CXCL3,0.004251310290753138
CXCL10,-0.043332328493655765
RSPO3,-0.020355016207720004
CORT,0.0460368678564682
NCAN,0.023407171271899202
PRG4,-0.0015816659108039291
ZG16B,-0.009207362886350112
TGM2,0.006158564611024259
VEGFC,-0.012512475678332047
WNT6,0.006046259241072706
NRG4,-0.017688834909469545
PMCH,-0.013477029107303687
COL9A1,-0.013440416060345978
GDF11,-0.0014741761133563245
SORBS1,-0.019968456296222774
DLL1,-0.03718186037269396
TLN1,0.059199350059478704
SHH,0.00013959917759471778
PON2,-0.03545063178843081
ICAM5,-0.010060857997086291
HPX,-0.018068879011719927
SFRP2,0.05811527124968714
CFC1,-0.011587553860601155
CD70,-0.008165045315579314
HP,-0.015884325924353862
CXCL2,-0.009847127453474686
NPPB,0.016410191805333423
CCK,0.010451487664116178
SEMA6A,0.015439376939129322
IRAK4,0.029446599019340946
GSTP1,0.00928824161546485
VCAM1,-0.06799939421032138
NXPH3,-0.029742996881686568
MTMR4,-0.04314171097191104
LAMC2,-0.01277335357465853
IL10,-0.025344828011296575
SEMA4D,-0.0012215705629570618
TRH,-0.02475852939153086
SEMA6D,0.006734708728817452
PDCD1LG2,0.0033030085583615294
SPINT1,-0.022190910563864238
CTHRC1,-0.02438105675414261
PODXL,-0.016995071974644855
JAM3,0.046512864974917675
TGFB2,0.0670138968273073
COL18A1,0.020362733913543887
INHBB,-0.019995969007659733
ARF4,0.01499947307967761
CXCL14,0.0034719493266914254
LIF,0.017374619409094995
MATN1,-0.01027396591417201
ADAM28,-0.04516384394006499
TCN2,0.03299555611896946
THPO,-0.021092006536040694
CUBN,-0.0010572309348259494
TIMP3,-0.007134447576134068
PIGF,-0.026478368043231008
CRH,0.10279953231453043
BDNF,0.06409447613946917
CCL5,-0.016780369308213125
GAD1,0.008517389944713431
COL14A1,-0.02231727729841211
HLA-A,-0.017025100625485085
FGF18,-0.01100895923966196
ADM,0.01918660320354753
GNAI2,0.01583055498522342
COL11A1,-0.02102589664355989
NUCB2,-0.050423472892450846
CXCL1,0.040106885343921865
VCAN,-0.03883774317269055
MMP7,-0.01014653335551743
PTPN6,-0.036683868126148225
PTGS2,0.06788332284149813
XCL1,-0.016665301388947333
CD58,0.0038387052602774164
TNFSF14,-0.026873552149433776
CNTN4,-0.0063379316570851855
INSL3,-0.011700020127453891
MFNG,-0.009224585709051054
ICAM1,0.03602561637023462
PROS1,-0.005792571213715362
CLCF1,-0.03273884454255251
PSAP,-0.08252397372443608
EFEMP1,-0.016424598555358653
C1QTNF1,0.06030301173153277
ALB,-0.012773353247693884
EFNA3,0.013474966490112986
DRAXIN,0.0780995481426969
NPTX2,0.06129453682237581
FGF11,0.02570566955714109
CD59,-0.02578031300947848
COL9A2,-0.000472656146863398
DLL3,-0.05253711424469696
LIN7C,0.032172903670147524
GDF7,0.008005422259621666
PSPN,-0.0006600901408245473
ANGPT1,-0.03616479845357086
PNOC,-0.013952799674696136
L1CAM,0.03290983688418908
APOA1,0.04062029586757382
PSEN1,0.019471073841592513
CALM2,0.023886686674475875
CLEC2B,0.02774513589536523
NTNG1,0.01439892269420887
LRIG1,-0.00019379658600208481
CPAMD8,-0.012978023690282304
GHRL,-0.022755079562600884
NPY,0.06677625167348425
MMP2,0.004271207372491135
PPY,-0.009484823939769838
ALKAL2,0.06467109292241498
CSF1,-0.01678931602149725
SEMA4C,-0.004011038940584828
ICAM2,-0.013323947253047214
SYTL3,0.008083700437313946
IL1A,0.028062368553566856
PGF,-0.03272344165860705
LGALS8,-0.020920286064180154
DKK3,-0.012692507599090087
COL16A1,-0.0070120502233034935
TPH1,-0.02193640748658313
TNC,0.029114455919777002
TNFSF9,-0.029815886441630548
C4A,-0.011243783034103408
CNTN2,0.02143119744456898
LUM,-0.02238024120740004
APOC1,-0.018769896682628223
PKM,0.00667282556276354
TNF,-0.025651887218493402
GNAS,0.028136471784577316
BMP8B,0.0014590837152163828
LIPH,-0.009065562799080747
CCL28,-0.013959475332400205
PTPN11,0.007805870858194893
ADAM12,0.00969125299984283
EPO,-0.009484824353784277
EDN3,-0.01470100995837188
CCL22,-0.019097899243024262
CCL2,0.021246164719115525
DSCAM,-0.018023217419856002
ANG,0.005002756011388101
FBLN2,0.03748127900549978
VTN,-0.015582501247763775
VEGFA,-0.010951805014939253
F10,-0.010399904904055344
SERPINA1,-0.030670344451232776
VWF,-0.0286574206255174
VASP,0.010451334766321962
ADAM15,-0.009079578597682558
OLFM2,0.03804690273270036
MFAP2,0.04777477081655401
HLA-C,-0.055674312260358495
THBS1,0.01276276123708181
HSPA4,0.0318649720790839
LMAN1,0.011656375862267471
LYPD3,0.06849552553056099
APOE,-0.029216599574031443
SOSTDC1,-0.00994880084294057
ANXA1,-0.04721865975627839
WNT2B,-0.00517787314990288
