,MGH258,UKF243,UKF248,UKF251,UKF255,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CEACAM1,-0.026537999794048292,,0.018477042173302007,-0.0270815693659274,,-0.009259679991621205,,-0.07412541940714695,-0.0038048901353226854,,,,,0.07958769256417382,-0.02895616454247733,-0.03232349256737109,-0.03262298781830542,0.01673718298752931,-0.019097387729695117,,,
PDAP1,-0.02722159509606681,-0.04842170023430355,0.013359757765954756,0.002375490194727553,0.024931808760902622,-0.06407146469107831,0.0016887678868334115,-0.10589839972554188,-0.019735157839476467,-0.020026582570058134,0.0013572909868738582,0.014293210028588892,-0.021284662751293846,-0.10330401556544183,-0.01196853555512396,-0.0019405488043502883,0.04322069399143505,0.006458505378065505,0.015054720510842896,0.006503517669632942,-0.05096884375094322,0.04640710429319048
QDPR,0.25708427231405545,0.021443324117721117,0.007401224579238969,0.00025660864942048377,0.04322890507836696,0.1045498076633275,0.04072502006393749,0.27125340438645384,0.04360415921067014,0.10601582226958776,0.34810116323601864,0.09333882636280127,0.07520868113196143,-0.047188470499884574,0.07575152999049438,0.05332796691752608,0.001038844326598988,0.1300684141132579,0.0023384422705102783,0.11594637507613745,0.04830145628811264,0.17687846891202164
POMC,0.09027254995463774,0.03316500536309265,0.007151592004742748,-0.01863884767697619,,0.0097716258289323,0.012469961916491995,-0.049554767596918625,-0.0354290916983621,-0.029128364708178804,0.02919086901378087,-0.0033341582817233303,0.002003353038445504,0.009817886361927876,-0.036680244538100905,0.02865362305417794,-0.004207390886254474,0.02985730054293005,-0.006932965284547058,,-0.01637423471784834,-0.006891741563751663
CCL18,,-0.028530839373177568,-0.04205630656871156,,,,,,,,0.05628088295782938,,,-0.03871222024901009,-0.050071119933343705,-0.01244925358918587,-0.03467599475407489,,-0.003628499324492585,,,
CCL17,,,,,,,,,0.007483939957838141,0.020733050594366177,,-0.026982839165913045,,,,-0.022931953475532518,0.021039907948108887,0.039113873337365636,,,,
VEGFD,,0.004567417375837366,0.00038211913947514643,0.010173152885921409,,0.015422982395931874,,-0.01655637112634067,0.05415352449210695,0.06471424454433311,-0.0361252273281565,-0.030295741157137863,,-0.043613643415372404,,,-0.03262298781830542,0.021832834014669407,,,,
TNFSF13,,,0.033815236441414175,,,,0.1603721795053287,,,,,,,,,0.053937721248977145,-0.025443857856799753,-0.02222827901960241,-0.02144508646510529,,-0.03687581931868565,
WNT5A,-0.09923400559049836,-0.04038034339383813,0.030895410662973025,-0.07223738394428975,0.07310642327988139,0.02175890361965788,0.03165067807909319,0.001370991085071107,0.028946261572958955,0.012751992957303237,-0.030024276170944053,0.0376433644929161,-0.008496232433570328,0.0861037554449799,0.015079138478832426,2.933809035486369e-05,0.008906336050708417,0.058059951031290004,-0.02493638893992828,-0.007874845151692693,-0.008315572483472602,-0.02493973116774221
CXCL8,,-0.08471787075235478,-0.06313755999987912,0.011826775138368958,-0.13922979582154243,-0.07820780451654857,-0.005943322936884221,-0.047592676813123236,-0.0068403618880281715,-0.022197924965674246,0.06467730103323056,-0.04626579359756384,,0.09918235920233508,-0.05295176036139872,-0.07653693802523526,-0.08325666319191662,0.024379161343651257,-0.06360266163469153,0.030380931585013704,-0.06283781760209152,-0.022807190993685687
GRN,0.10247236729904652,-0.03597277645275634,0.08763146476652213,-0.07045985233521936,0.09021638404941842,-0.059113904717945746,-0.014881324147487754,-0.02687503442888456,-0.005182904329457362,0.02752945673814378,0.14114709752314042,0.020592968137170105,-0.1184227842241995,0.07223705727899837,0.03485186129880773,0.01915776665055107,-0.03688306640388546,-0.1140166395226454,-0.006773891419530276,0.03821497414108103,0.07812526538081137,0.0046421408764516555
MIA,0.09275476454012485,0.016235533234266946,0.008345685098845904,-0.016383558247035784,0.058224351214823736,-0.04644856018169061,0.04557250436102955,-0.034203937473251435,-0.028430234386257514,-0.016691320745725848,,-0.026105799177897664,-0.044744929874718974,0.08605134005020248,0.08499648162663925,0.08728879229467551,0.1299928059048533,-0.030285281668481906,-0.13479085893858794,,-0.00580056387017534,
COL4A4,0.04759724101932688,-0.03236047544008277,0.09914979548335774,-0.041938652624447396,-0.021654446276783753,-0.03413465917555714,-0.02370499868199779,-0.0018451101063164626,-0.03296739789443696,0.0437444280508524,,0.06251570396874605,,,0.026651196310100815,0.010621837498341098,0.015713822347780286,0.03688140209234856,-0.00019093049991779503,,-0.04121431174580953,
TAC1,-0.04342814948427449,0.06128921693370281,0.020004562210843388,-0.03877452153848611,0.10633691067833648,0.11747187144335505,-0.01545350396029417,-0.034662518049227514,0.024933669481628694,-0.06400646933477865,-0.22754558275737952,-0.002961540454275526,,,,,,,0.059944966975578176,0.07328172304910506,0.004343713094855738,-0.02761294366205125
RARRES2,-0.18456515202672136,0.03576864552459111,0.04065863962345095,-0.042460812472828874,-0.04224174249897163,-0.12804737617564985,0.010261178028534814,-0.04180705925996128,0.13024938164742736,0.001697343760607745,0.03616962330306285,0.013571778692791024,0.005867597472243345,-0.005522550157157667,0.027613881097104487,0.006821413675089234,-0.056776844441720604,0.09463193178793501,0.03219194295198777,0.05319668268184457,-0.05615070431951854,0.08477667486553149
FGF7,0.086164848421791,0.004246964101427084,,0.026495739278853413,-0.04407350893698363,0.06963933839165566,0.07436005626294617,0.019683920331289753,-0.024528392158572186,0.025968823640006106,-0.04878222571115775,0.03341318197478382,0.01493002411320177,0.028614245490249917,0.029094704743667432,0.00916113310016136,0.05526050981025373,-0.02641286885903252,-0.03361805533468162,0.04538604349014161,0.0030269955473105027,-0.033002956449183815
EFNA2,,,,,,,,,,,,,,,,,-0.003636216480887052,,,,,
HBEGF,0.00727899167187891,-0.020771471292043764,-0.004441137480741071,0.03353756255456425,-0.006041491625012251,-0.027292439180906385,0.025331899100245307,-0.02717043565639508,-0.04387048973048617,-0.029865456315816497,0.1273575903867572,0.033718759517296276,-0.008591330957830936,-0.07456339301297721,0.0033334530515384962,-0.000872077014917524,-0.03221432376016753,-0.06589912296734488,-0.04244024941015888,-0.008500597021022465,-0.07042667916631078,0.07503764102124673
CSF3,,-0.032360449820197694,,,-0.03223014007314109,-0.034377526323174167,,-0.0579141761594724,,,,,,,,-0.021502008292007484,-0.03733878706298616,,-0.02737871398820375,-0.060414933386180036,0.00401411025775424,
PI3,,-0.03833577843412207,-0.005232683020773186,,-0.07635770947565512,-0.08236417162743406,,-0.05933966446222121,,,,,,0.035242020890051795,,-0.060537218533925664,-0.11067778424468577,-0.01760244665524422,-0.07031833100290827,,-0.08611221078612182,
PCSK1N,-0.12892473894787157,0.10698982119640194,0.0705763898775303,0.022198670885061077,0.1269687333147082,-0.011594322429436818,-0.027633224156113842,-0.0392997704431236,0.018651809233549102,-0.046766150531483947,-0.2984046257181424,0.0016184973155868843,-0.07476884724320323,0.0449681398410225,0.032250434879605605,0.008573057238778497,-0.018635977881660715,0.009763059215637068,-0.0747030181170545,-0.05549749166034559,0.08308040529211681,-0.0539925843753024
NTS,,,,,,-0.03590872530680377,-0.025569902561065238,-0.00018017627262039045,-0.007837481558715921,-0.008804523222552981,0.06623937269323577,,,,,-0.02558466573285105,-0.004034319893490532,,0.0993918574536835,,,
SFRP1,0.057792084010376915,0.019389778741302037,0.020183164038622373,0.026259742930993143,,0.06062705453880144,-0.03279075057814574,-0.0038095724475454697,0.02822783290268997,-0.03249689440224869,0.04005741829028386,-0.035908041038523374,-0.015527224209749791,-0.11799812425154722,0.04633957592688793,0.05913320945140719,-0.01731304625548484,-0.005325609976521136,-0.03322580187936051,-0.0045475819452775595,0.15823746442595701,0.12578716119622455
CXCL13,,,,0.0782938290001703,-0.023402895253268236,-0.025437872138921534,,,,,,,,,,-0.043105397152082274,-0.02025134289014447,,1.93209517248758e-05,,-0.035164961441471604,
MICA,-0.005327988052308765,-0.04813857594916234,0.018296738127947527,-0.05591191654837935,-0.04536463803249869,-0.011509844010631291,0.046953659250923006,-0.05794273278465589,-0.008863783346384371,-0.003844044204361869,0.037426839440892944,0.005739078125777479,0.04899453003233704,0.10770116924332801,0.007926177719230125,-0.03096998578629007,0.01093640608869284,0.012437386217293383,0.01168775788197086,0.07133277440765615,0.0022300694210933697,-0.022537216189977508
TG,0.0779084039951497,-0.0031290959934388136,0.06720839523535516,0.14524761818214493,,-0.060246082163195144,-0.016675617833049914,-0.023681321225899703,0.09661386261750633,-0.023517861120362957,,-0.00031501027966723876,0.13879933999692598,-0.0016662702524255846,-0.03124043992995596,0.031620601989958586,-0.027396284466112815,,0.043507958834072734,,-0.03875196948503316,
ADA,-0.01976107070742205,-0.00713679313443284,-0.014031993577312316,0.04070937343045441,-0.027200134594522554,-0.04256048066409394,0.03534377380589271,-0.002355889708510667,-0.06860749917616313,0.03323292149116047,0.12845857024930055,0.044629861249405336,-0.06708153888699055,-0.06701320948649712,0.06824524503975737,0.03343426692356631,0.09504484715161021,0.048449949713576544,-0.03614004350370938,-0.005085989106449578,0.09203343952748841,0.052026050997109774
LAMC3,-0.06824872787252317,0.05896381997697126,0.027486864547884376,-0.010240558221051188,0.0012936789874703413,-0.0453511092893384,0.05527002200335109,-0.15181338976552017,-0.012391211576846039,0.003380254232973091,0.05781854075430843,-0.00023747481658122982,-0.07566462766956246,-0.1277073196525459,-0.02960578125955451,-0.003379765306441709,0.0652231644681376,0.008661208941881679,-0.02260565491437984,0.06544582090917875,0.06937673420398666,-0.09188903306171402
CCL7,,,-0.026751363800493054,,,0.018103391410416277,,,,,,,,,,-0.034369712430286636,,,,,-0.0734103146506215,
NGF,,0.10599246779231723,0.008751847356591149,,,0.011569355536014686,-0.018597437950395583,,,,-0.04953660135922753,,,,-0.02699118487817901,-0.017754140184366073,0.03843972757381638,,-0.005626754553658422,,0.004097955271160092,
TNFSF15,,-0.02306467652578362,,,,-0.014694663793627757,-0.006565611344511027,,,,,,0.017630861824605697,,0.004725336566449709,-0.020894742884243304,,,-0.017001711352150804,,0.01630192393454655,
HMGB1,0.1276907544416058,0.09131562883242805,0.05402315425433409,-0.002870882204078382,0.07708523308107659,0.06476128093058883,0.057070225620691084,-0.04229558393940635,0.007704395758860546,0.04338581000016108,0.1500106115840227,-0.010119627078151668,0.013018150280475128,-0.03890525544964448,0.06611056346144745,-0.024666963605327198,-0.06031109242410001,-0.010615242665876002,0.0019015130640807067,-0.054573535567426175,0.07827883294971773,-0.0004423678086741621
ITGB3BP,-0.07350693574840435,-0.05607748366805975,0.017508687945703996,-0.00391790472000349,0.011079503209326472,0.019564157319889912,0.08091484556728608,-0.06249582805463122,0.0010745283292235854,-0.058813762102564525,0.06135828322177766,0.05345010356476248,-0.05716372520609699,-0.0025153904508506955,0.046896362426049096,0.08493274025051796,-0.01780266140184681,-0.03336794302949342,0.015991906599940944,-0.02964105957894617,0.0076281119136277714,0.14051149274522373
AANAT,,0.21387380565363817,-0.021405972865629324,,,0.004250131086187517,,-0.029312788348758317,-0.01832946877879418,-0.027109415224055588,0.01829338551706245,-0.005049480513570692,,-0.05272072314028891,-0.02381737994788012,0.02925564465639729,-0.021563373506856987,0.008774105848470135,,,0.01105302681651993,
RELN,0.10252462982923857,0.02232838740463549,-0.020987218650838017,0.01575902475346488,0.035588406156964625,-0.015180323302971196,0.008966236973738351,-0.015685889295715787,-0.007980813240354703,0.025766331025638252,-0.053372225910493835,0.0025812553986233402,,,,,,0.018956624266315218,0.05179667183877564,0.08306915482260184,0.00231265407618973,0.1759958507331859
IL15,-0.07144704959706914,-0.03278603955246317,0.1330607588110269,0.03803174775903135,,0.015734011491552204,0.02925741972215465,-0.028789119890669734,-0.018662580681472914,-0.025092152905181353,0.06639390922186446,0.044092989113934195,0.06482003605452011,0.034518316057792896,0.059905305651101394,0.028168987148138546,0.04626978274478405,-0.0387449971968089,0.10171040163617805,-0.050051576523505927,-0.030910399929829677,
UTS2,,,,,,,,-0.04759623521848078,,,,,-0.03220139156770527,0.03781239421896673,,-0.02567658002050479,,,,,,
BSG,-0.16002360847058975,-0.015163252116908861,0.05735874709776777,0.061774610876343145,0.016684342934700985,-0.09515641722630197,0.033590340144770865,-0.14415395964096656,-0.13121950004247604,-0.006714468404088486,-0.22575895154297224,-0.029481303490077337,-0.06412131773111691,0.07883308687509628,-0.02705702199912778,0.05338350617519236,0.037756613312628334,-0.06764644416610956,-0.06728267955514064,0.10262182066903569,0.047118939590859145,0.11696918638825371
ADAMTS3,-0.08480558440036706,0.01621448756414774,-0.012170346428601412,0.01417393678198028,,-0.0039296278244918765,0.08799933978307456,-0.1381773589350844,0.008826418327680177,0.007625377278269883,0.011632176244312039,-0.017078930431352682,0.00995857821265296,-0.11802258895785402,0.036712705350123664,0.008603021784104662,0.04695708287821115,-0.023292389055020384,0.04298142970481202,0.07136349842004984,0.022922176934074657,
CD34,-0.0737295607823168,0.03362093454672391,0.01829379282545775,-0.04907054705908153,-0.053441118885633916,0.028341370823907336,0.04306196864876096,-0.10515458879571601,0.029518523937681278,-0.015420705686789556,-0.058452869039411964,0.034893230062853206,-0.059249333192163335,-0.0877348344085509,0.09485762210171736,0.006858852927487579,0.004104948796956078,-0.03470334414252361,-0.0015767925617440374,0.11906298365109126,-0.021086480020540272,0.030517054760379553
CCL23,,,,,,,,-0.01970369977615161,,,,,0.04181073675458197,,,,,,,,,
PLAT,-0.06298805919200966,-0.04122591031894368,0.06354188524656386,0.030868702489044265,0.08074130337021254,0.016271254050897205,0.01588589108512242,-0.07355240744759069,-0.06107725040334313,-0.020458704305284178,-0.06594859822959558,0.007742279336097124,0.03149903167017257,-0.00991124316212947,0.003928136834027134,0.06781549153196074,0.10798156695071418,-0.08253634740663854,-0.10203139133693172,0.08444464447022963,-0.00753397353826138,-0.021261550866231917
NTF3,,,,,,,,,,-0.023020449711205176,,,,,,0.07799795356671352,0.03752229377884412,,0.08491310709237078,,,
LTA,,,,-0.026039969110910704,,,,,0.027733061112419626,,,0.013160905121787836,,,,,,,,,,
CKLF,0.02498291991102991,0.019913962740578935,0.028288199408948157,-0.04738021614155035,0.03190504078085503,0.009638192277319607,0.02564499590946518,-0.014721833841081368,0.04798382054269565,0.026476496480907465,0.12928485038842297,-0.0027115966400337475,0.01759120636860041,-0.03698322758813249,-0.01711779855312129,0.12717325942219282,0.06858100483096938,0.042707232644737136,0.04597937687438455,0.09103278653611158,-0.03270186532232577,0.10365850312330158
CD24,0.0909847016693212,0.04551395108731868,0.016817265461905175,0.02596665702567992,-0.04818020395920761,0.054619968537667346,0.057858302101445866,0.005687597126563668,0.09275579673869061,-0.028986855831180495,0.013618234696863992,0.055023855939427636,0.11148700813060226,0.006592458506646006,-0.048817704400146725,0.02440936079242744,0.08230230717244127,-0.008560419512114966,0.07635100018410766,0.02249029861644074,0.018981836173175035,-0.05221794844340295
HSP90AA1,0.12323402037415919,0.054623271237599885,-0.048091187772297726,-0.0042171317620053475,-0.12387022894424848,0.08967590352463466,-0.018495224569237224,0.04035814496629398,0.11659262958000333,0.04390054470724927,-0.31339903444570333,0.01768951823795335,0.04920955635738986,0.08673922749522621,-0.06510551453864644,-0.10882571169827111,-0.1487077454836413,0.0417576715366327,-0.02789827565644181,0.08301661741882169,-0.04115393572198385,-0.0642710169132864
BMP4,-0.051760964475033484,0.046635587959989684,0.013914321649807554,0.02592192041925942,-0.06404059657498422,0.011938060719053326,0.06336171083002773,-0.08767814014593082,0.03591183190008083,-0.03128433790071657,-0.040474167475697216,0.013537047236700715,-0.07780318894765928,-0.03984526836614605,0.06496406045699889,0.031055217632346387,0.015010944515517986,0.04511085745725551,-0.05891495885887863,,-0.05845897314046013,
SCGB3A1,,,0.10440158687721275,,-0.002834048723334683,-0.027263157793737648,-0.035496574192923104,,,0.002027289148171676,0.058953471536850356,-0.02914108472488661,0.011966633347256308,-0.01645687725137656,,-0.035174573382993755,-0.009252156512657572,,-0.013876035419752505,,0.047998258824509483,
IGFBP4,-0.07823268250946133,-0.0153453224101569,0.07183270162722405,-0.013371190360508585,-0.027539960088878455,-0.10095018675677882,0.04395412965752904,-0.13404333352103961,-0.005199775731679903,-0.04372706444126889,0.08573397422502459,0.011890400640615128,-0.06431417624520575,-0.03656191538100624,0.051359652106982505,-0.019208415961803182,-0.06813460818626704,-0.09666600124874916,-0.1282224210227586,0.09889519290440409,-0.0010718623749397952,0.02464233347016349
RSPO4,,-0.022775282636296038,,-0.0465692883973831,,-0.010187560332623982,,,-0.009133842158053072,0.003594817058228132,,0.07665181401273675,,,,,,,-0.008364472641838393,,-0.03337904623774118,
LEFTY2,0.07191373984226967,0.02276776101297626,0.05654400849213347,-0.03672889038000622,0.019088218586597795,-0.0398097290620346,-0.013307953719193126,-0.11704660762959167,-0.009902074398359018,-0.025074003882782938,-0.05033285130540083,0.04039834429857253,0.13364353188067404,-0.059880615585157115,0.059618071910780814,-0.029175993790736134,-0.011921013228717907,-0.004435199939467719,0.06557382926410353,-0.0017915071307982536,0.03083477560696364,
PF4,,,0.03490061311664878,-0.03300457142624243,,,,,,,,,,,,,-0.028419115114981755,,,,-0.006138188769050239,
ANGPTL2,0.0602488419819868,-0.0159015447983803,0.04806120808233983,0.008071134940812184,0.087610376703889,-0.023166735626071286,0.03959960386829915,-0.09385206826434454,0.08244449685709927,0.0062153852480754425,0.2093419434571875,0.030032184604645067,0.021064871264178095,-0.043201886510757924,0.04214213263022368,0.06208464906436722,0.09407620452909794,0.07619708496298468,-0.047893917703979175,0.04307985233234731,0.027317854758208523,0.18800999316530326
LRIG2,-0.07827816232615596,0.005759846952265526,0.004258768439610421,-0.03142146622050983,0.046777087773775504,0.03895035013303338,0.05030132058439849,0.043563484426105206,-0.06429095195709211,-0.013473117442756746,-0.00921465229040567,-0.043240471490111516,-0.002605359713856479,-0.02616171591548904,0.031239174836027745,0.03544071804596728,0.09304244758108889,-0.003661221429749572,0.007607218144831082,0.05737392209020306,-0.04112760748397674,0.012031668716791042
ICOSLG,0.12795769376944255,-0.017208353752585944,-0.01502052012637869,-0.036816767527570314,-0.019367887799418428,-0.0013009724825064817,-0.0049440366472139,-0.04544333212034969,0.062107127567834056,0.06024629678936863,0.14138444431290095,0.01661142989174399,0.04765806217065957,0.04862891429146665,0.044342715349854435,0.026593832646803015,0.06721521610221443,0.052898720079940224,-0.04187355607986289,0.10364834762590179,-0.028444145805329918,0.13176912721939107
WIF1,,0.17317318543626767,-0.02151717159522818,,-0.05586595777917187,0.02565533834166749,-0.07667734510314926,-0.10586131106989594,0.07991126584011102,0.01868585782533144,-0.20090753915696416,0.010684650740618607,,,,,,,-0.022103851615142542,0.011324423713175595,-0.0007153249215744611,0.0146222170060602
NPPC,-0.06553870371453507,-0.04648104068272587,-0.0350780540374313,,0.008483330914014191,-0.008976483479900267,0.03687993849610526,-0.02675775047902221,-0.02032218091262117,-0.03177960837449564,0.018340255637111873,-0.050070359004297176,0.03094686582464576,0.09272586094071164,-0.04850667410682945,-0.02515931559237442,-0.019566396393480644,0.001971450180075148,0.09529540069084765,-0.0039499722630239155,0.01764991499773836,-0.026042969884534552
LYZ,0.08248201549340974,-0.02783301018083634,0.04307205388425014,-0.06242559607460201,0.03835626019874226,-0.05636135416513385,-0.04565604576765963,-0.004923870659474981,-0.026144331616535788,0.013916952907935043,0.1346281665635017,-0.049916626761308015,-0.039143282907815054,0.09073271004335472,-0.02707114443111725,0.017563443152909492,0.05892495491522461,-0.018337601129017254,0.007422061352688857,0.062275988938028264,0.004626797238595482,-0.018262526234282036
EREG,,,,,-0.043443855355733293,0.0011435618994704339,,,,,-0.042180617721132206,,,,,0.020768852896944617,0.010803189521187273,,-0.029615762474398025,,-0.03010374351061587,
SPTAN1,-0.12035144382749899,0.07566457365678249,0.0860823295711852,0.02264871256751184,0.06136302055175521,-0.009888684915825762,-0.009081724835120281,-0.060951425539801714,0.09408684200602882,-0.026900215929665593,-0.25830565194519506,0.02166488283262315,-0.05250716511866303,-0.010875996402311116,-0.019286313065232503,0.0375234323037269,0.08945738773776582,-0.030219742032599355,0.06983455895029625,0.09784466914562079,0.03458248883766601,-0.1249173158468054
PTH2,,,,,,,,,,,,,,,,,,,-0.027386943627617864,,,
LIPC,-0.008498950818109365,-0.04776736212787408,-0.033973591372744034,-0.01685820491307139,,-0.04221602954530592,-0.021166627641019956,-0.025891291148868206,0.08449987013848745,,0.02839236430480551,0.020666902730622966,-0.046862256422527566,0.021033062229752573,0.0959193647992406,,,0.009663053900563935,,,0.05018527465071082,
COL8A1,0.04333618874885729,-0.07906198850728147,0.011242068528150297,-0.041801552217910605,0.01023831161634052,-0.04701761187349545,0.025630988511366234,-0.020249227083224366,-0.026229318379081754,0.03423460890598737,0.09439263375337967,0.05065096978390806,0.0630303562565458,0.09234326459456779,-0.01955495472697324,0.04551479590930061,0.025296838791523512,-0.0517666046535456,-0.053682990151018115,0.038357956239053824,-0.11080490665061787,
GSTM2,-0.017880544686585165,0.0264619649232998,-0.018611542723625734,0.06523271441931214,0.07756001119080623,0.027460086903919725,0.0028263226448692748,-0.05355056664833455,0.003939860536626045,0.013348027823228975,0.05615482716808089,-0.0074193881598275824,-0.043373580182295146,0.005621170784803593,0.02982549427464877,0.045283249954555446,-0.013479675148659626,0.0214279150852884,-0.036005774145037556,0.0031353526652964036,-0.03395937143886287,
IL4,,,,,,,,,,,,,,-0.00653603925728262,,,,,,,,
SPX,0.044839510190400736,0.04647863062012929,0.02495224321268645,-0.008349562273701313,,0.08487059490690481,-0.0616875304116288,-0.05346830146362073,0.07514647437095723,0.01495806748352619,-0.06316417329481927,0.013683368680171832,0.05240350818738272,,0.07630218669854077,-0.034653127292545306,-3.544396529475948e-05,0.00145404793244656,0.04254698417894629,-0.005166783378607196,0.004771019068731566,0.09878000414065159
MFGE8,-0.011748809081360534,-0.08064013162839632,-0.0046992811327841635,0.04090450778249284,0.03031993623515312,0.09256925427112356,0.07024195412588119,-0.05485766371150184,-0.02805768371013211,0.017441847743090655,-0.06279822160149637,-0.015917858289067617,-0.11451832873873853,-0.05004864695381426,0.013809890428937677,0.007870576464388214,0.035644668809746864,-0.041218416376294816,-0.03691152889510053,0.07985372103410669,-0.04016718218333266,-0.05381893148713514
TGFA,0.12327595517047242,-0.09381501871419734,0.03560998974835251,-0.02696699022159183,0.03776653939932344,-0.050417494698873036,0.01065485892749358,0.0309883393108676,-0.08571929433168494,0.004932397310577301,0.08255285884325998,0.08000763741365084,-0.034018060423160204,0.04617960101926393,0.06377193896024143,-0.052781884975521436,0.07479368916990868,0.06166690925085166,-0.02266892131145431,0.1141934411939646,0.06035193571176432,0.035075881254610745
SLIT2,0.0027323095978108772,0.17251991216680265,0.056940893944585874,0.025252969491715727,-0.02560627659917761,0.0862681245270272,0.03841526155568429,-0.03727817827064931,-0.03048436842538762,0.028239091444188538,-0.10204182672202201,-0.013797443541116505,0.026225753515126318,0.0881494405075792,-0.044848367357330186,0.058824691417933984,0.04800955031251457,0.06314318090269451,0.04794254844910541,0.18343884650104864,-0.05707447249997995,0.02721688605228752
PLTP,-0.10586475422697021,-0.09632667401504393,0.09201388428422114,-0.006518092048072612,0.06865200605675342,-0.058816875615583096,0.007436600836769111,-0.08390130329230806,0.043933018770149435,0.02849813613611728,0.18134637003831186,-0.03230674446426926,-0.0018392555561171726,0.06669643113786694,-0.060629836180400666,0.01798090876425566,-0.09899737198091198,-0.07556278553455532,-0.05135542654900072,0.028736485188463817,0.03723163389707235,0.04656213036941437
APOD,0.22304593176810072,0.05606681420416008,0.0972499623685999,0.01302632347234234,0.1500284991330757,0.03163823902527871,0.012602156043804399,0.18970137610190085,0.10105530930870582,0.06331510988617356,0.23612506537023792,0.0886054878896048,0.0823690374242142,-0.09450154993623652,0.08772497272615114,0.0918846061733915,0.19251803685486477,0.14153141835131636,-0.0481895035716597,0.06349188169554892,0.0833309713812853,0.12865011894420794
B2M,0.010358203951098708,0.015466064733251976,0.09082209932751374,-0.025916916658026423,-0.00418182362269549,-0.008400911173430836,0.014403104592535161,-0.05829745727746362,0.08377004107874231,0.07445511063311891,0.30129960137742356,-0.01317433741661718,0.01928654473797894,0.11603712134708576,0.05000238337361534,0.06337230734529685,0.03131889892314021,-0.0365004663133714,-0.09020934649729001,0.004182981040696801,0.06165643544145984,0.022765507460643822
