,UKF243,UKF248,UKF255,UKF259,UKF313,ZH8811Abulk,ZH916T1,ZH916bulk
IL15,0.005085110102939157,-0.05583256565223784,,-0.0263329594976105,-0.05881738504514556,-0.038053946051681775,-0.012619802964375896,0.10074495577711848
UTS2,,,,,,-0.01768831627698663,,
BSG,-0.034275061686478175,-0.07814844979168004,-0.010231277586952291,0.047678575655739436,-0.14990780178806562,0.0038051651671476036,0.09162283650250733,-0.07332896714440457
ADAMTS3,-0.03338089154422725,-0.05180325717120503,,0.022120958560098374,0.079287895229941,-0.0036306610169103497,-0.061119812213416204,-0.100748937403264
CD34,-0.05724822460314392,-0.09738567922056877,-0.05091470605500364,-0.026766082694802424,0.003737244211046352,0.016972865803935543,-0.0750129704093889,-0.09802996437676927
PLAT,-0.13294606766433598,-0.10687392415536433,-0.10444052792416356,-0.23191168440770002,-0.02074574497017192,-0.04467071787114731,-0.09042963238793232,-0.22948972846386162
NTF3,,,,,0.122158672245724,-0.023919231824728132,,
LTA,,,,0.026413567027897704,,,-0.018802900350131935,
CKLF,-0.051375326408466745,-0.12264765825161643,-0.007192412782170501,-0.07250200870440171,0.10799985395663228,-0.03325353516990235,-0.051644224151097796,-0.11622947443058672
APELA,,,,,-0.08754580432694885,,,
CD24,-0.055330490826937515,-0.09897378987114548,0.0046565504076573755,0.06559664207596991,0.22759336632963695,-0.051891345723003544,0.10563977830026794,0.06603748580914992
HSP90AA1,0.09610790086511718,0.10961181389317369,0.08694785063190243,-0.03405343289892787,0.1438908832894144,0.05242108691487656,0.13222948349944574,0.2518765187971877
BMP4,-0.0632457982011854,-0.040369704121463935,-0.0579197164111357,0.07032509612545594,0.02656993050205467,0.0015814940843216882,-0.05578706611156851,0.003760112079665144
SCGB3A1,,-0.023965907805539432,-0.01659925210660527,,-0.049865673777019774,0.014483592737205743,-0.027686539897314604,-0.017528554216145336
IGFBP4,-0.020649528786478983,-0.12118471069074388,-0.0726473909570595,0.00711976748285267,-0.043634215850069824,0.008790354696257961,-0.09254110887013733,-0.16012287410195708
RSPO4,-0.04483806591532995,,,0.007637062189666138,,,-0.024799057331757097,-0.05006008154110409
LEFTY2,-0.02872340620575167,-0.0276948025766698,-0.062319430104056696,-0.07247018436944147,-0.0711616220916086,0.0009709241174471022,-0.043265562130260476,-0.05157588896856044
PF4,,0.031108825727541322,,-0.024334441883870503,,,-0.018802895999001326,-0.03921489450528955
ANGPTL2,0.05645205967316636,-0.11583265313577851,-0.08592392802993996,-0.09874501807920483,0.06921607262830491,-0.031206132842985672,-0.03582326511506695,-0.20152466550431047
LRIG2,0.02581928554436748,-0.0055590193223324655,0.03156356423543415,0.016361550335797663,0.10403061524418589,-0.0031433435429584276,-0.04683173856131606,-0.04545358027389033
ICOSLG,0.07857041384544783,-0.028905886171478535,0.0014052252821040393,0.07074865201195729,0.03583088288901619,0.00040660248404758256,-0.04153731911232989,0.05751267819687404
WIF1,-0.025097594557087526,-0.04473294243616492,0.011295065829607055,,,,,-0.02974608550862305
NPPC,-0.02955582991991401,0.03127030143358055,-0.013955676441801328,-0.015212541969363726,,0.11390681501566771,,-0.00327416657495064
LYZ,0.13853783416321203,-0.031152654867930417,-0.022783491674959924,-0.03341924933979789,0.05086740108813391,-0.015083614720432107,-0.046697042540120914,0.00373924412823971
EREG,,,0.048103333880067774,,0.07025516721918233,0.0012694070456506091,0.030774491513074834,0.03182929324900895
SPTAN1,-0.22011494517120675,-0.09874935534867574,-0.10671636486625702,-0.29158546590754464,0.024362325576379275,-0.04069221476364766,-0.10396648041654448,-0.22986042634203954
LIPC,-0.03494373422241593,0.01636283326577778,,0.005863879095351017,-0.013877060628276311,,-0.023773977396061532,0.011549087191291567
COL8A1,-0.11965992624946598,-0.018244917703248365,-0.03833758806320775,-0.01152199262709101,-0.12136955758371769,-0.03961382749669904,-0.08585297667682418,-0.0751986974504602
GSTM2,0.01650836393007722,0.007747662100817676,-0.030577169726688728,0.016393056030403478,0.0011855729244259492,-0.01930526636005559,0.12469032549321062,-0.02270326400266801
SPX,-0.08621189027964636,-0.034795465892780625,,0.05289772316399397,,0.04714307079003062,-0.03962239410534282,-0.09442712138016258
MFGE8,0.030948364913152098,-0.042666959408771285,0.01373006261263377,0.0015038082612582294,-0.10928980901952605,0.007240840496173933,0.003350519878091759,0.12536812534221523
TGFA,0.06794742732645162,-0.0688956609564803,-0.02741600042532187,0.12087898752242414,-0.027303319296441194,0.03691908567598426,0.10443524070323748,0.02763851013557129
SLIT2,-0.025300614954461405,-0.023186327451458547,-0.0243957475703361,0.003611209440269162,-0.03406828759560596,-0.01715522304384097,0.06975712485660478,0.08013490383344303
PLTP,-0.11151271591705997,-0.047150737716081366,-0.05349741181546027,-0.19250512415618792,-0.025485775672645226,-0.032759620326226306,-0.12668794579547454,-0.06996255890884792
APOD,0.005046912541926862,-0.10215002082121186,-0.15476130102201413,-0.12617458698001777,0.049865167175256346,-0.041583366566153315,-0.026920384584647475,-0.19752587490168758
B2M,-0.019570137018302746,-0.03338861812439828,-0.2008009661172933,-0.14482418076297338,-0.04054727541186886,-0.001402447481982685,-0.11905374675536322,-0.1906584984999086
OMG,-0.11944798940420304,-0.1606087732720218,-0.10522767502245615,-0.1967105911767818,0.16542876664318681,-0.0761043692807347,-0.05469993511630362,-0.16828990864847782
CXCL3,0.11489728854427286,0.12125400496234601,0.04595280566448116,0.37857505524623924,0.06429348930863268,0.003565225981696657,-0.03580635376752828,0.3317917682358629
CXCL10,-0.061558821519424246,-0.06383866655121476,,0.06427673907899864,0.0441096607673044,-0.024449457869725404,-0.04870200806834405,-0.026955578227099597
RSPO3,,-0.032554640644280035,-0.030706470847506016,-0.028259706823396968,,-0.053779219185737755,-0.01340009860496722,-0.047754031807829785
CORT,-0.02736417456073877,0.0013840639801441191,0.015333346456033946,-0.03939922037262435,,-0.010278139588386142,,
NCAN,-0.17392955616145603,-0.15673829617597257,-0.06362296854790413,-0.2186820859220368,,-0.05330603459833836,-0.014427259608992507,-0.2452318695502739
PRG4,-0.039962034749819936,-0.026260513581336492,-0.034333801188610104,-0.007074567051841035,,-0.02593278001563487,-0.030354834714381128,-0.014352218667704125
ZG16B,,-0.033233480753548594,,-0.022985579965457456,0.0497122814067476,,-0.0167084808433743,-0.03345432688520781
TGM2,-0.027311815690034418,0.013261478712599459,0.07395549521763428,0.10145797064248756,0.15216975226885024,-0.023693222481815938,-0.02288864096883154,-0.06451716737802755
VEGFC,-0.02410139131251926,0.00929411990751806,0.0921260736016053,0.09329571564670468,0.0025264587649837227,-0.03047083650048836,-0.044469850840755484,0.1356700200969247
WNT6,-0.05294058593084946,0.12008205079341988,-0.03142239763387924,-0.022771871992451998,-0.07674183152423698,0.016191990683267404,0.08349199161946233,0.0375918208856575
NRG4,0.015285601209759582,-0.006200935645038877,-0.023016150539878898,0.0390910549493718,,,0.23497214744892744,0.019878342778284465
PMCH,,-0.025440832896785098,,-0.04703377079093955,,-0.024065959873958823,0.03202588316653588,-0.040408607715766355
COL9A1,-0.05581319361669639,-0.03168544246790887,-0.05649770522289451,-0.035452823427061755,,-0.027815443099758804,-0.06717461999260398,-0.10899011013610659
GDF11,-0.07840792619973921,-0.0569202468104009,-0.09903071319314945,-0.019623827702630194,0.022566803826103536,0.01881770069594507,0.013905619483255206,0.0034242902443490956
RAET1E,,,,,,,-0.01469981460687852,
IL24,,,,,0.09254724825167822,0.15579507596631934,,0.3511482875203741
SORBS1,-0.06336265723044952,-0.09969553924024167,-0.12002604370949117,-0.15571580306987298,0.17777603871033434,-0.09956130112770677,-0.034972456380813394,-0.19843202416725775
DLL1,-0.05767192388518672,-0.08481123174520269,-0.08636243805424679,-0.15691725213841523,0.14266391484479157,-0.020106875037785535,-0.01750313785020615,-0.03943087941015477
TLN1,-0.016227391040684637,0.032300022602123814,-0.015141580700674905,-0.089840516308828,-0.07144934815811892,-0.0331206748294329,-0.05530836817097854,0.06448912970371323
COL2A1,-0.04762472355451194,-0.07331893214928761,,,,0.008952716702158341,-0.019501672578497834,0.0067546284267757
SHH,,,,0.07528187629309094,,0.0384986358610119,0.07635423261798277,-0.00958218696715882
PON2,-0.22230728256116083,-0.18051007192423335,-0.141778130135192,-0.3142276323876739,0.07534929618246987,-0.057598510900220834,-0.11870058876323691,-0.2670921999313562
ICAM5,-0.0832155391507286,-0.020181561850532936,-0.03282218205992492,-0.03858761881112574,0.07553877593792359,-0.05015561988377349,-0.013507050539379822,0.0008019412369137146
HPX,0.0063950560423430836,0.022362048852653645,-0.030706478920134325,0.08349067450447836,-0.0033837216902110946,-0.03538171747535376,-0.030923947212407172,0.00997477233530654
SFRP2,-0.06200463436430683,-0.0318627382951718,,0.010764299713495584,0.002815005899141328,-0.0598472871938739,-0.03869261617773332,-0.09677144545071194
CFC1,,,,,,,,-0.022784153521529682
CD70,,-0.004099629310594107,,0.22301290750660163,-0.010570703413362834,-0.020160078692067023,-0.020444273926727163,0.26754130616583716
HP,-0.1512763374598758,-0.02261167031846921,-0.09722278366136478,0.0008065482250020772,,-0.04217636101104489,-0.020045084133360636,0.055681738451922175
CXCL2,0.058981632426866465,0.0061172971847994004,-0.05698459569484141,0.25794597840358796,0.05782007595330082,0.05819460123510717,0.06106809608699324,0.24513336457224463
NPPB,,0.015156781861613127,0.13905862953940604,0.46078793138353397,,0.0024492890020115384,0.2281212989353378,
CCK,-0.04570946388488143,-0.13228480708261375,-0.07349274444422609,-0.09625613990128216,,-0.01301732124179034,-0.017633672693893494,-0.20093915888004332
SEMA6A,-0.14245053924367723,-0.10776083790724006,-0.06977929331489416,-0.17706719899810164,0.01041566557002389,-0.046828321453768106,-0.027184783995828136,-0.13413027987085388
IRAK4,-0.0019311174717027526,0.0004352007538248511,-0.04999367953414083,-0.0433668382508424,0.1549497395403551,0.027078114897671448,0.003745238793562589,0.008520332366487261
GSTP1,-0.1156248600451248,-0.09585958736986955,-0.039391465575628816,-0.04665601431601754,-0.2928559409406332,0.016043420451908836,-0.08102318109710696,-0.05494019031836027
VCAM1,-0.0007764736211259019,-0.026464167929350715,0.029628880106040683,-0.048852610031381756,0.058594787981797083,0.03733508465218984,-0.09423514566968635,0.17908128962561945
NXPH3,0.14745519259459966,-0.06849193895521442,-0.07063688749817766,0.042319885033373264,0.01522948934770509,0.022911836875992905,-0.05243815641337108,-0.08433000701833002
MTMR4,0.05922904851875196,-0.02196072608160102,-0.007379679328628035,0.0404936390551906,0.10193579585788139,0.03608128086512509,0.07116229124390405,-0.062188654076020554
LAMC2,0.18478591268930147,0.017892554905228366,,0.18491629705153978,0.1032167058065248,-0.022059281406899188,0.1266472498634144,-0.050060109099044285
IL10,0.03728072238890555,0.022162836666657346,-0.0320432016815284,0.0952896329964698,0.06443779467494233,-0.031363000368168546,-0.011809732185813972,-0.06721648605923654
SEMA4D,-0.054079628018051724,-0.013259117419043061,-0.0824517413986068,-0.11883866321664141,0.06275536583912932,-0.055806614828731824,-0.05375757402866756,-0.08920573286384735
TRH,-0.08291655987764117,0.03518677882086986,-0.0237153035530978,0.06773437836543852,,-0.042814718463885675,-0.015224969849121028,-0.0862266649797874
SEMA6D,-0.1538904156981468,-0.05618004668605845,-0.11870503491924711,-0.13610251395456865,-0.022204835731058446,-0.0716712962387946,-0.03139451663056012,-0.12861938358537592
CEL,,,-0.006225404971157805,,,0.09158353450008334,0.03847461684137427,0.017817027595540783
PDCD1LG2,-0.06088727418131081,-0.05249493242862949,0.07051162231026785,0.005340083060480989,0.03272033084530481,0.02175435039668793,-0.03768649062151924,0.019430872007413558
SPINT1,0.07222730854125052,-0.006850984210922927,-0.031247222553834247,0.024012980854697476,-0.03646589500337667,0.041176730662452386,0.00649987032933776,-0.0241015007954014
CTHRC1,-0.04145706115208005,-0.0947834517303381,-0.02786372611036949,0.06469150572016191,0.2410496896085235,-0.009577680607217951,-0.08355002207839994,-0.15939578867458287
PODXL,-0.07671672351167971,-0.08269290836390551,-0.1145891484034619,-0.18496429546244733,0.06468724047632865,-0.02845783838389656,-0.07702569343543172,-0.20188414956877732
JAM3,-0.16188808746899772,0.02135912824482395,-0.05217282933795507,-0.1082657703922832,0.1480470411650316,-0.011479066247916435,-0.0027609288163064293,-0.09230064047792808
TGFB2,-0.08820851112911388,-0.03349626832841375,-0.09639870392115363,-0.13804721081288832,0.11655190452405963,-0.02480293176400097,-0.12472121044064685,-0.14692111081221784
COL18A1,-0.0879893956745661,-0.06520921785442468,-0.17567488459771732,-0.14939038731626375,-0.005374726523662883,-0.041402283828409506,-0.1613399804501046,-0.15831352061618117
NODAL,,0.003997325981625854,,-0.05708023400190752,,-0.026822994561455954,0.0406313979423706,-0.0939300472344009
INHBB,-0.03976336433729949,0.014998755997795645,-0.006334321613095041,0.04126986816337222,0.16398322139409016,-0.038433168743572686,0.05230481671004868,-0.19537605809814546
LCN1,,-0.024267669911964284,,,,-0.028530590316741516,-0.015396318189325655,-0.035112895506572
ARF4,0.12865629827282776,0.12966204621412217,0.10662608645075987,0.16043539879061777,0.08668809183240452,-0.03703326475497742,-0.018683079075861562,0.1865841438522018
CXCL14,-0.012465258021491885,-0.02001681698317449,0.009083663141678565,0.052394956218083044,-0.02920077890245647,-0.06644722317078193,-0.08827100509682533,-0.1391422716332349
LIF,0.07732048114737042,0.11140478096079814,0.019345064788329827,0.23663347131311083,0.10193459874101077,-0.054030647327472,0.08781461762174056,0.21327585665083731
IL17B,-0.05078589772332634,,0.10450317972478709,,0.2213664147763526,0.009605309947256328,-0.02600653571067166,-0.03969995562153443
MMP1,,-0.012080450086271788,0.15290319921510917,,-0.13983222606872212,-0.02832436530824458,0.008993305408146444,0.35854185086776
MATN1,-0.04001455419355164,-0.03186274263723472,0.0068377464909498,,-0.0004146446526563258,-0.035899723808819055,0.09355221719742762,0.018652085617329787
ADAM28,0.05182672467761437,0.02695483945306711,-0.03207400926404554,-0.0754812436298385,0.08262428061393695,-0.021109670192729253,-0.04417862153034483,-0.0376613276538735
TCN2,0.009440218953204073,-0.0848659012305203,-0.06712582209308672,-0.060293059930112504,-0.1418219720851245,-0.016331238564997123,-0.09902341512647038,-0.10975650809545463
THPO,,0.012765520205891006,,0.024785056587201527,,,-0.020045090235518915,-0.03556763951737073
CUBN,-0.07572622943377637,-0.07646155029564242,0.05413469401551907,-0.029112404110473823,0.006461684417028798,-0.012819036932554437,-0.05300814070347066,0.013165209524021728
TIMP3,-0.15818930795226055,0.005847044809731735,-0.06794758265634306,0.0006187330748886542,-0.051789936671329646,-0.00959567331066907,-0.10146398968072948,-0.12360590121813707
PIGF,0.03536400473104989,-0.06299324767754587,-0.029104474280446057,-0.019758373488486008,0.08647341607888806,-0.026923030962990167,0.05414757124770244,-0.11458871228563262
CRH,,-0.01572482239608719,,0.021121132188396185,,-0.048505838352911265,0.014613927529617475,-0.06590936835980618
BDNF,-0.03292499576228961,0.045078183587633,-0.0466289370894621,-0.054493187120544316,0.025420035458852488,-0.05788365253147697,0.03131500828830437,-0.016501058018428313
CCL5,0.1531646999530058,-0.10037292166048233,,0.05870468550221312,-0.01119778608465683,0.04518891921827924,-0.09499216101094612,0.004403295209317473
GAD1,-0.03801848588654488,-0.09855702403209204,0.053621397547403304,-0.08167461578532052,-0.04529946578213103,0.05106334985756587,0.08826461551692255,-0.12324046073561973
COL14A1,-0.027456482892238517,-0.044551707433785975,-0.0958371465982761,0.004611568636426654,0.0777569203154789,-0.04611704408301373,0.0040438282810653595,-0.08044769864233547
HLA-A,-0.17685653911375784,0.07220804256419862,-0.06179763401395778,0.19656902017997288,-0.24927180029619528,-0.0028449784970422123,-0.05947879768213712,0.21058225784351225
CD5L,,-0.0284324612850063,,,,,,
FGF18,,0.11288669848404924,0.06515002532505842,0.1898586479931205,-0.028224887911553042,4.577687375823369e-05,-0.015224971070608412,0.11139633767400665
ADM,0.13425169931388206,0.2008366176896025,0.12661042025646657,0.3467740313423189,-0.07947417592959588,0.08201396399420552,0.14293695247090363,0.2597789004166826
CCL15,,0.0027167220531063123,,,,,-0.01320461622757473,
GNAI2,-0.13362329158735387,-0.04344227743614085,-0.03302872659217408,-0.20608894734476774,-0.21090680834834122,0.007569925838994294,-0.07501169579711349,0.013861515091455947
HDC,,,,,,,-0.04469373124601375,-0.008569274682241215
COL11A1,,-0.01347169046569081,-0.1356187916174726,0.06331463456999288,-0.07517631527192949,-0.0341626601634308,-0.07592909115626258,-0.05041623991895617
NUCB2,0.18038212285462935,0.03463504276979171,0.08832719592334615,0.06592063803308702,0.07224456368578164,-0.023855811030590642,0.0185730311481406,0.22895488196482083
FGF16,,,,,,,,-0.03564965378606169
CXCL1,0.007420412105902865,-0.05084771816132614,-0.023368158726973474,0.159224937354241,0.07008313492399584,0.008627647486517807,0.04936830898113196,0.05833790777602336
VCAN,-0.17162018105447496,-0.08027465895466321,-0.1746286691566827,-0.21512493091742027,0.17627011521463415,0.02570151247265117,-0.05128334176958671,0.06000219998017736
MMP7,0.02844817931026947,-0.01624917788984042,,0.16936796281204883,0.034874743720534535,0.01624325067142414,-0.03474782121003662,0.24051887494743426
PTPN6,-0.003782494879463339,-0.005344843932100798,-0.07762486487035099,-0.10416910581006361,0.0004585233089170481,0.008052001275418148,0.06260688689100115,-0.022668830526829567
PTGS2,0.0743740900071154,0.10508169655699386,0.08670344368989298,0.24249017558547964,-0.08630799692967316,0.016513491680700067,0.16639020152924452,0.21916619021005673
XCL1,,-0.009478365349021254,,-0.028259711579562852,0.012993400872697722,,,-0.005538397521547075
CD58,0.02794672249480419,-0.11360908589069735,-0.05775607607950594,0.010260086780563669,0.12772601272093867,0.007389591627365259,-0.08274607464215493,-0.031585531557432996
TNFSF14,0.016413086121858374,-0.031393780806461324,-0.02751767097739373,-0.0422003057223299,,-0.023480239192104128,-0.01682713091001477,-0.043639008839731167
CNTN4,-0.02501385134323822,-0.05519403992636962,-0.027263281057364773,0.0041163637450294535,,0.03273210761897325,-0.022468475676795368,-0.0375248406590803
NTF4,,,,-0.03574729758926674,,,,
INSL3,,-0.027910825066746525,,-0.025973140167309512,,-0.026112954401726597,-0.018080114761965853,
BTLA,,,,0.062510143353277,,,-0.017482566957166008,
MFNG,-0.021850363452939798,-0.04337626946179293,-0.047881663870896665,-0.07481376507170613,-0.05338373704508364,0.038549403664725534,-0.02711719205998514,-0.02399414571445467
ICAM1,0.028346112677853353,0.09644557155869854,0.031149765030552768,0.046898927122944085,0.07715433886656031,0.027702830132962993,-0.009803554730683228,0.16174178573666004
PROS1,-0.1120145294491165,-0.01444181302520628,0.0012621888708999934,-0.045577532713608725,0.024921502227189807,-0.04405039707002481,0.014187346214750025,0.002043841074797327
CLCF1,-0.006022800843571918,0.02906380974005148,-0.0294001008950525,0.15332065291011512,-0.03512015327838978,0.05916955255645788,0.07842648825595837,0.111013484159088
PSAP,-0.06868846868599615,0.05019809016401231,-0.13665858928636063,0.010633859808246732,0.11467429883044589,-0.027797373748617755,-0.03652996213843759,0.04060515551966175
EFEMP1,-0.07755049603228548,0.0444391636184639,-0.06029752458643821,-0.17068121738556194,0.025536541847840193,-0.048900811795010116,-0.09122672696964865,-0.008121737545477313
C1QTNF1,-0.04532108126780068,0.09929753088446995,0.1328552068581489,-0.00032274518550638005,-0.09700076316010771,-0.024196200326789208,0.12311781408787052,0.06656525910823329
ALB,-0.03494200583640127,-0.027232139519136566,,0.03848023568588136,0.08778871388299196,-0.038708240790848274,-0.020444280307136173,-0.031773393961334724
CCL13,,,,,0.04838888525297936,-0.01743010928438045,,
EFNA3,0.12356283643181165,0.07168566167582523,-0.0012427500960028423,0.21604923060144215,-0.03784241517329376,-0.014952434885726425,0.04893558061640498,-0.03939352299246165
DRAXIN,-0.06043654085374766,-0.02047926243486391,0.08043806636089483,0.0011312862632349703,0.06452668065389554,0.03201795493951989,-0.05361764211656516,-0.021699397895199875
RAET1L,,0.01071704323368741,,,,,,
NPTX2,-0.01674394097760778,-0.05000574348036836,-0.10173444771321338,0.01175993547242201,0.09911652340814509,-0.046756271588089364,-0.039720724267210406,-0.007268678664357233
FGF11,-0.03790538488260379,0.08235853225303082,0.02197463062625892,0.13708039696121077,-0.0032246829122566075,0.034142309328996576,0.11910666691473744,0.13337370831471262
CD59,-0.21505951524473868,-0.08598043026562495,-0.05808802152312174,-0.21000967580928467,-0.09771626388032292,-0.10009367340109047,-0.16843423674628932,-0.17529421913256146
COL9A2,-0.15568922159139434,-0.1272330005983733,-0.1703316739720302,-0.14813299356094287,0.06827032914814132,-0.026407955225350825,-0.10360250131526043,-0.11525600986435364
DLL3,-0.12153086337193719,-0.1596887322893195,-0.10108066408350366,-0.29521344565568125,-0.03151319771330928,0.019664004567233877,-0.05820799973572719,-0.14351842767507464
FGF5,,,,,0.03969963350948909,,-0.0463184410924793,-0.044292455953179766
LIN7C,-0.12184643416763008,0.0054736144326514285,-0.054383559339057835,-0.07080575748351911,0.07411543203189577,-0.024740606432065645,-0.013508737438882692,-0.07575695303706587
GDF7,0.03444733166433685,-0.020974968545610578,,0.028279337253169345,,,-0.025790418889679208,-0.015197259285684115
PSPN,0.07250830115228424,0.00321210339259621,-0.052551773872036654,0.0868285124336378,-0.010556960960637185,-0.03779945078626347,0.014709536951293765,-0.13942364042003894
ANGPT1,-0.07997000180435024,-0.060616543747547574,-0.027863724468431328,-0.07842437500970022,-0.01711156333486151,-0.032704277732343086,-0.007759691302451948,-0.1328661081524635
PNOC,-0.0669167955770151,-0.04969140745951182,-0.08746875366627886,-0.12085682671036928,0.11599649397598608,,-0.01866035688201788,-0.08397432251213606
L1CAM,-0.04511092564461889,-0.055622621841423414,-0.10941844471768189,0.010187612379219441,0.14683220490543616,0.015046136364921331,0.16706845464893363,-0.09501789439323917
