,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
IGFL3,,,,,,,,,0.05485039843270089,,,,,,,,,,-0.019296714080235703,,0.0095636815749108,,
BMP1,-0.014214034971386858,0.04147441129596487,-0.03655805233715795,-0.02020795706129017,0.009644127937867958,-0.02623566352906748,-0.008924927193331121,0.051433568202507364,0.16660769451011592,0.012002118796003065,0.05367410336790313,-0.08137335534851074,0.088837370589608,0.04426774821326428,-0.02367176613122853,0.12139211965443286,0.09182918286496299,0.029053534862565848,-0.002210878288087676,0.042007323552187656,0.005216043904415917,-0.0032843765929433093,0.035915798719381595
NDP,-0.021231610549835193,0.006301837067114042,0.02975641899574394,0.03161391610863651,0.03608303105117521,-0.05023697335348522,0.00041293609962935715,0.0026378107333226734,0.06954333812709372,0.0030761742083466755,0.08717000301408645,0.03521475524304162,-0.004991490695172238,-0.02632621588733385,-0.06551840156161433,0.06473515188374493,0.037205529953881177,0.026528652417278333,0.011250262284167568,-0.009673345995764802,0.08248660562651,0.023935354830159804,0.004195958422473487
TNFSF18,-0.025169309795586247,0.06754403593334228,0.05449544610207221,-0.01604785487670679,,,,0.04648774802075189,0.009551911759053119,0.0056651937255578055,,,,,-0.019881174007271574,,,,-0.019900360623941408,,-0.037236404465902734,-0.02395308453667745,
IL36G,,,,,,,,,,,,,0.014397752239702747,,,,,,,,,,
RTN4,-0.06560169229206526,-0.05078312868746638,0.06381384657585779,0.043301994846201536,0.0173026637243497,0.07060033241622496,0.02376135566287916,0.037938403561060555,-0.2181386117895949,-0.01635475293841286,-0.03225930959545311,0.1695349161959386,0.009483928142687632,-0.023698718656657184,0.013256431024316069,-0.08932931353979091,-0.004896473763397191,-0.0668392618033699,-0.06355549440025415,-0.032600256635114844,-0.005037653784179617,-0.027376483157035923,0.04845652851329838
HEBP1,-0.012225906671992753,0.04151935671054585,0.02958869087683527,-0.02625777123948752,0.10912305177714969,-0.016419919455374965,-0.06448775888946343,-0.062168935818895564,0.08855089524002395,0.007311936575357844,-0.027540597027924375,-0.06688686750703868,0.0881614148632011,0.06579693059059692,0.09921271417167465,0.016230238649858845,0.05353070310259507,0.07409929406902167,0.0635708202055203,0.01033046881747139,0.051325710266241234,0.07261915579626198,-0.0381947597602414
WNT7B,-0.02217337360520701,-0.027518531946227075,-0.02099178086907681,-0.0223394901233618,-0.0047089675498280265,0.009854553027988629,0.030453182048680926,-0.03288237363959215,-0.03558956605363915,0.018887842656214182,-0.030378168823377134,,-0.026064207053797597,-0.055488819096619756,,-0.027446618788999462,0.016934711115394498,0.0987064942976798,-0.02973685848251821,-0.025860402948668523,0.028391796598103685,-0.05208144240796148,-0.019439878386962733
PTMA,-0.028303808440221522,-0.03146613963101679,-0.04804538798137843,-0.021731243933691895,-0.140291310877794,0.0038439362929196417,-0.02973909585244444,-0.02929491181745267,-0.0876199513624357,-0.00940106277557957,0.025291500878737317,-0.09311838356892524,0.1432556818020679,-0.03950945169029828,0.006001188094054421,-0.12614213979975109,-0.06718034752807411,-0.04981219528116437,-0.0027242702044865353,-0.07109283723790973,-0.15115074423229383,-0.08923753557192544,0.060347076036237214
FASLG,-0.0010787290331218332,,,,,,,,,,,,,,,,,,,,-0.02098978357579609,,
