,UKF304,ZH8812bulk,ZH916T1,ZH916bulk,ZH916inf
BCAN,0.014926161455764484,-0.003771806628485668,0.0075655440885738804,-0.09089870343302214,0.029860532748141544
ANOS1,0.05894156738464842,-0.0017342294164519787,0.05958596746356849,-0.051870508357458864,0.010850237130286069
EDA,-0.03714883185473355,0.030973161993464275,0.04322083868568928,0.025138206185492798,0.06141158316922913
FGF22,0.0012234780396655728,-0.03873810330869787,-0.025688707539148214,0.05073782630075251,-0.055179853996498524
SHANK1,0.005209770463318651,,-0.041194160687057564,0.018245602628448716,
RAET1G,,,-0.02881126162478254,-0.028670594411528697,
TGFB1,-0.062209108130044224,-0.0008912736235530875,0.026042223220601932,-0.019627876170086392,0.05067385969908455
MSTN,,-0.04056139162585438,-0.008892902113113001,0.002169498963742848,-0.04005186355384403
WNT4,0.06142247993916799,0.06176937372092495,0.08280201330816421,0.013687823385634975,-0.035803313492825846
TNFSF4,0.03959547304847872,0.0038080140839022716,0.05300902026454669,-0.0249190445884036,0.01767524650419818
NTN1,0.013703467733297323,-0.021545956233777863,0.024209839119665195,0.014115044170653762,-0.017807391027691605
CXCL12,0.0024278024958045725,0.011587885516231298,0.06285443239158486,-0.10966591436960724,0.00403236084565946
GNRH1,0.04474898678188836,-0.006413481263012424,0.03245628398422846,0.05992950165379726,
RIMS1,0.040662605968372935,-0.0047421453124388184,-0.022708969723325756,-0.030624272858007007,-0.033485527182002886
FGF14,-0.02742832607018032,-0.016523475215249644,-0.009856447131878887,0.007999420574908872,-0.015609581241651894
IGF1,0.023638152375034815,-0.015714823397345284,0.045458712804916875,0.02671458773641142,0.022424266449781415
TNFSF10,-0.027073636522579526,-0.03644937325838155,0.05681682801093665,0.0017958787622772289,-0.00010270973799129622
GDF5,0.05239933006782834,0.010500475346974217,0.05876669413559983,-0.0697754153342234,
CHAD,,-0.0011960919593170935,,,-0.047078807375348274
RGMA,0.022467165653044737,-0.021953737284151655,0.003957005897400384,-0.007092923341876888,0.015694664133167387
WNT16,-0.022785706331309483,-0.003004140385584979,0.061408910587088784,0.037351449936552095,
CX3CL1,-0.04435612888412537,-0.04530515432087835,0.021279639731939214,0.02376802079014842,-0.01607556376214822
FGF1,0.07565445334375184,0.03852952876075768,0.002607684904176765,0.033859406423263794,-0.0032007371203290813
ALOX5AP,0.04522603475158259,0.03186621005606133,-0.011192070224681747,0.05735024767543815,-0.08762836089203856
IL1RN,0.08968646291388321,,0.043688377170798216,0.029504803932796985,
FGF23,,,,,-0.041196763708035836
NPW,,0.01805264126149761,-0.0001501088718817719,0.12142517896738311,-0.031059432852040197
CXCL9,0.03729080875064142,-0.007489421269808498,0.003803482488398341,-0.004368727808146358,
ANGPTL4,0.021539397928154187,-0.06891076605917883,0.02422688844535859,0.09045966957939627,0.14958986485305423
OBP2A,,,0.037566379520597194,,
COL4A3,,0.03431068243435027,0.12390987779384591,-0.03436778958890108,
NRG3,0.034934512869505864,0.015669371178064925,-0.007197231850016945,-0.08592340981375736,-0.007774246325953668
IL23A,,,0.029876490016302017,0.003002630271775072,
COLQ,-0.06840882999336072,0.002531517392789085,-0.0014339037223606793,0.021513575220577685,-0.04448366306588473
TNFSF12,-0.08892679356876791,-0.050631607715124496,0.061439993856732676,-0.020803365602492307,-0.09707585511362019
DKK2,-0.02641038194663986,,-0.03402329039872651,-0.0032426670239648196,
FYN,0.011485008464847292,0.013579990130381395,0.0353634013840566,0.02928336127611793,-0.1393320118896615
ACE,0.04530869555535179,-0.061645830384803486,0.02943544526470909,-0.04364692663057364,-0.04119684394297639
IL18,0.018845522699793723,0.02001295976646631,0.05161587547400911,-0.060989465542991304,-0.07181487780219035
PPBP,,0.007521212543346092,,-0.0005918853306452358,
CCL27,-0.00932279338751515,0.0011821872067116778,0.049552356694381454,-0.05946304589111145,
SERPING1,-0.04680291280083718,0.026083707336299115,0.039582342009089604,0.025029670285823848,-0.05619466758676705
AZGP1,0.055063576624928945,0.014684931230961235,0.04160339636083034,0.09717772777214054,0.06653327807410331
INHA,-0.031596808708656964,-0.011152211325782792,-0.008644214328815075,0.14669458177111785,-0.028030065728829108
SEMA3G,0.019592168850976737,-0.03456521814246932,-0.008844722819162584,-0.004054453698936665,
COL6A1,-0.03889182878264324,-0.025070817803355773,0.050247166566054775,-0.029534427757308235,-0.07252919678737867
FGF17,-0.05518225614339299,,-0.02472676886312539,0.002163812957158737,-0.03032797556918414
TNFSF8,,-0.03354664575279064,0.02967542146963893,-0.006122998500923119,
FGF20,0.08072171204328177,0.06653676588419541,-0.04256885169417229,0.050379063244362025,
ICAM3,-0.05939523628131412,-0.0018258863087804464,0.030699410452406737,-0.017852632606012834,-0.020634652737061745
LAMA4,-0.056659832742545164,-0.020981829358578452,0.06446378662805127,-0.011016754310244594,0.03333133101372354
DLL4,0.02005624070850125,-0.0567816358783623,0.0062044407477305,0.007418099423787049,0.011881999262640277
SEMA3A,0.009566771988881716,0.014410187057797747,0.015607269155600276,0.028717305696856793,-0.07120741513997286
RLN2,0.013111133393798362,-0.036329960144941206,-0.028537465415254072,-0.03146858596387664,
C5,0.025216707395934138,-0.004392694443363669,0.08073543986088211,-0.010915750890737265,0.05924559840473099
COMP,,0.06603484482859619,0.028443987662073896,,
C1QA,-0.01016778634497981,0.025137393215695115,0.02338660749455644,-0.0843732708384273,0.08114964670226486
UTS2B,,,0.02428314605421744,,
COL9A3,0.05324025338671806,0.018239258310172785,-0.02537994052927924,-0.04313754837250161,0.053264427385766984
DLK1,,,,-0.07586201330102138,
HGF,-0.08164631707797718,-0.014377590443729448,0.05491653786313631,0.047629244239128864,-0.04956547469261655
P4HB,-0.017601427646783546,-0.07755834940373493,0.02404185459424154,0.1050342792156809,0.10688252988814663
ADCYAP1,-0.006729894693881429,-0.0035442021473193865,0.007619330331390971,-0.048814651212765375,-0.057835168781484474
GREM1,0.05487599488862134,0.011367921206217086,0.05757673340523139,-0.06666159294968042,0.14659041177376764
EGF,0.02666240561295352,0.022624518825666903,-0.006464162669610946,-0.03690679911981381,-0.040627769326928624
VEGFB,0.05459755584729763,-0.0619204508639508,-0.02672855892746357,0.003590300387067816,0.07386323437696138
FARP2,0.004122222714742207,0.010392582233261765,0.026611881740998235,0.06371677537679259,-0.04990828362018874
BMP3,-0.017965508097814113,,,,
LAMA2,0.0033155845498371566,0.057669778699676724,0.03288951110180027,0.028134154830323204,-0.09087060138225721
NRG1,0.0037269509603919037,,0.08794167841805638,-0.007957093717535293,
SPINK1,,,-0.03978006383041025,0.04868467208956066,
EFEMP2,-0.030169916678867797,0.04179215261304681,0.04493384980588798,0.03211128829265333,-0.08525991355235879
SELPLG,-0.08164390375686573,0.04131417676922559,0.03191740885975799,-0.08504285568350656,0.08517142178669543
HLA-E,0.007483794720286268,-0.0365763501166704,0.035007621014177266,-0.08802083269986087,0.017751447124771454
PTN,-0.028668173846015454,-0.023866143926636663,0.02609087265807265,-0.003659481739837788,-0.05187274947055335
CD274,0.00370257566931594,-0.025131067707714897,0.07596189290528194,0.03225071549280587,
CD14,0.007163282018681366,-0.0023226098152638566,0.047886688538658344,-0.015797930429476227,0.1319110812955727
SFTPD,,-0.010442752020512215,0.03316345344191566,-0.04627630163484624,-0.039468998917591036
SLIT1,-0.01864556797502845,-0.0015297680232251032,0.05003567199030386,-0.04516233027166845,-0.02084218268136171
CNTF,0.010947754408798072,-0.019138065562482952,,,-0.03946916828526829
BST1,-0.053215519600604735,0.06895272649686589,0.07145503869778934,-0.04738901524764155,0.07286253067835807
AGTRAP,0.07362537427113205,-0.040136802589840787,-0.014394527738885167,0.04426686976409537,0.07621925556334293
LAMC1,0.05867287979363439,-0.042813458201619956,0.054805377144262465,0.00037893877352054796,-0.03769828680011504
COL6A3,-0.004670520123247003,0.030268456238499452,0.06137615323344702,-0.0437754900996074,0.007202127707688992
FN1,0.0050385731473405575,-0.0314556154408168,0.03352633167408108,0.07766349504187611,-0.015900752544303454
MIF,-0.049878375705586425,0.09562911097248379,-0.06034492508800408,0.11265863889238775,0.007072439551231409
JAG1,-0.022021582955662887,-0.09228873809557964,-0.014280999345531589,0.09718540379161417,0.023378588570061545
NID2,0.021953080162654716,-0.04516514809182613,0.017453788510160155,-0.06461433064843633,0.06167790172564657
EFNB1,0.06115739310616132,-0.02136635698224373,0.0898907936091744,-0.029611035813761708,0.12245253056228914
COL4A2,-0.06921398313903489,-0.05898715662199152,0.0379478436249905,-0.0892033153821355,0.09615455967010768
SPP1,0.061144550384033776,0.08823497887211763,-0.015648625555915043,0.1288839374872907,0.08663632386957214
PODXL2,-0.012218949157320974,0.05191160434326733,-0.02165047329289881,0.010421698646938588,-0.07943515850002758
FGF9,-0.016379857721082438,,-0.040391187732946164,-0.03474182500988788,-0.04098403256636142
ITIH2,0.012572581352356258,-0.01615036511557762,0.017748570618456475,-0.07456640634393033,
ADAM10,0.07095931655875393,0.050172736098188606,0.012763826407391874,-0.03708437050926112,0.03847715268607486
CFH,0.03217789210094986,-0.007860395122388954,0.064225809752089,-0.041933061461252925,-0.06372771722939916
COL4A5,0.02575407100838663,0.0098258408908174,0.04371242182587166,0.051549958461345705,-0.04712711299146581
LTBP3,-0.0068571346882913995,-0.011525977657354816,-0.0057864674358229775,0.15052689199793237,-0.02217759195601698
GNB3,-0.018109655132676882,-0.0067354883868408185,0.09641458473056756,-0.05299876120140219,
COL6A2,-0.03408324190666536,0.04672177593206938,0.041940564305244475,-0.03676505985618648,0.14359163247073334
GDF9,,-0.031134856241164407,0.05414402084743286,0.018360334856124892,-0.041759367679159616
NCAM1,0.09768818560318439,0.061126331061495155,-0.05606209178309753,-0.012182208528636706,0.051860485485141904
APOC2,0.12050788317611306,-0.009151847972893675,-0.002436838005805014,-0.014230025120515124,0.1014073618541956
BST2,-0.043736197151353524,0.054578518930711,0.022329598545271848,0.002697681450730906,0.044268735978983
COL5A1,-0.03355556673773364,-0.02929254017483964,0.05462210357432173,0.1022131696791499,-0.032477616309178635
CALM3,-0.03761121645891777,0.047961439664546655,-0.011459817721196353,-0.08790266927380248,-0.07895464438484603
THBS2,-0.0982219521707841,-0.027742065026035462,0.04452133515539107,-0.02717350528414191,-0.016872607930721626
SERPINE2,-0.006195758721426159,0.053313499440756126,0.049022233836201766,0.12685540503313342,0.00180614694732189
EFNB2,-0.02466272860659877,0.031778293418473526,-0.00628665496869166,-0.04059150765016707,-0.0370739564680647
PROK1,,-0.018975955535711013,,-0.03588748108110757,
MMP9,-0.04785251572253249,0.06695335561458399,0.04918229733493423,0.08635908459622442,
DMP1,,,,-0.030446965171880905,
NPPA,0.019906194214177386,-0.049044403119655765,-0.030921736847368066,-0.04529137775240621,
APOB,,-0.023783032224886883,0.032057710198364765,-0.021585672951989418,
C4B,,0.020355603558102255,0.05500731481668508,,
NTNG2,-0.01377861527269058,-0.010024571453790323,0.09554441628770927,-0.013982097237158597,-0.0998504625796913
LAMA1,-0.008511956972620452,-0.06987823566674606,-0.010982466919621594,-0.03925314715624252,-0.05651856553258115
UCN,0.09929134763581862,0.03178903576176998,-0.02546638828017741,-0.0022737909103100183,0.05941631353764507
ARTN,-0.04122555869993384,0.054292956089094464,-0.03133836299112195,-0.009234713719210407,
PDGFD,0.01857241845609836,0.06551108903656483,0.056922585903421564,0.06845208709085171,-0.04062765568676315
EDN1,0.03771139955281285,0.004102656610275172,0.009030429444346991,-0.047328796858416615,-0.07005864071814528
ARPC5,-0.02686791578023846,-0.009557389854483483,0.04835037770448299,0.0436430481011354,-0.013078222136323854
GSTO1,0.00462542635020638,0.03706097729204287,0.012487165001353953,-0.04248024188600959,-0.040253652445431894
PROK2,,,-0.021370862618530394,,
SYK,-0.03833752754424917,0.02371267427496346,-0.015066510412604251,-0.030917118776005396,0.025926274848457907
CD40LG,,,0.04412057571884195,,
ST6GAL1,0.10093711920199308,0.05160530351459799,0.07411001947648081,-0.03524241638069347,0.2001501489615848
WNT3,-0.05072684035620754,-0.03331039078063456,0.04585452069056402,-0.055518716607527684,0.1067677455821933
HSP90B1,-0.040321496767712586,-0.011453728493202569,-0.004247857862282851,0.0469713272060266,-0.02245541438820022
ZP3,-0.02175771393204036,-0.03758485811834347,-0.012242360788395839,-0.025771229943797033,-0.022066418367451924
ANGPT4,,0.0074477597804826655,,,
NRG2,0.06653036941820895,0.0005471508738060441,0.0339070499297967,-0.022094516396124222,-0.02130386009768047
MELTF,-0.0036306632135015096,-0.06259749780424242,0.04518796776095821,0.05530914724055217,-0.061666683226555566
NLGN1,0.03281275211487804,-0.025023521098958234,-0.009300782244449836,0.017958584883401872,0.0458583491255464
SLIT3,-0.07545475557881656,-0.037646473653060626,0.095861207953114,-0.04542141829841425,0.11491040456591538
CCL8,0.01659612216258296,,0.009355340874306724,0.01232915956517206,0.15741184337622183
S100A4,0.006144964316316074,-0.04166458368586695,-0.05173164825404431,0.040025683420014474,-0.06249625702010651
TNFSF13B,0.023194722299102473,0.04574965552566593,-0.02518721896721399,0.0743222026564613,0.005926645994714124
HSPG2,-0.04349948281841789,0.022309236873886123,0.023311427249561405,-0.047364886832614764,0.10059239040662181
FAM3C,-0.02897167301019571,-0.027485215363661795,0.06376006502817537,0.010985784116566581,-0.05209664397202089
FLT3LG,-0.026877416790384606,-0.007526318297255759,0.004785700061405794,0.0025577839127342624,
A2M,-0.036952977498381966,-0.012240479004385161,0.08840949875415526,0.14388188517884615,0.20336592349001256
VCL,-0.06697459506681026,0.010441157198789387,0.0790374777650309,0.008099107055547705,0.10587730015925853
FGF2,0.010172965539448143,-0.06255645067825392,0.09953997024870885,-0.00023567918829061702,-0.030491454680366847
AGRP,-0.013642788748215586,,,0.04745237947081357,
CNTN3,8.966723051744908e-05,-0.01705806796460644,,-0.057197130913602054,-0.07384746322729814
RNASE2,-0.013212287950419132,-0.011239405388672944,0.014295723230654618,-0.006606534882297348,-0.050533603199506956
ADM2,,,0.07830776812440755,0.04370370847760044,
GAL,0.011654510941813327,,0.01094919867947062,0.038167785494679626,
IL36B,,,,0.05676372962883578,
CXCL6,0.03520835896863547,,0.018994067181253724,0.022613897900262803,
PDGFC,-0.022803954649732533,-0.03854009360384251,0.026024290262641924,0.059633532419038106,-0.1067026570449276
COL8A2,0.050389297109058664,-0.011045404745053479,0.03079874951737767,0.042067080134447966,0.252366216473336
SPON2,-0.07400602607065805,-0.021917981364237227,0.06524454243276434,-0.051645755816769646,
SEMA3D,0.0652442716557174,-0.003909551461881643,,-0.022248540857481423,0.15994264910974088
BMP6,,-0.0219015645383953,-0.032529991788826526,-0.029392971207858352,
TIMP2,0.034421112551170155,0.016242586693428065,0.05673197887706546,-0.025639241281021685,0.027894745308843432
EFNA1,0.050257395688879734,-0.006180960957436683,0.04948482391505235,0.07238110908259739,-0.09335798998149086
S100A12,,-0.010010191590581368,-0.02625316632640752,-0.025184436084363063,-0.04858279020495781
TFPI,0.01723458423507436,-0.0382071356708324,0.01514459191102932,-0.10885668914699193,0.06202060707828388
GPC3,-0.03305601808429368,0.0008997470340155699,0.01154141072244839,-0.015781823455692474,
NMU,-0.01632896360915046,,0.07439367026152889,0.008104317754210555,
SCGB3A2,,,0.005847438196867162,0.005145289884085127,
LAMB3,-0.028070034651367867,0.01374682243841654,0.04266146536140077,-0.039818795970999306,-0.06290848743084058
LGALS9,-0.024463854575660617,-0.010358075635263041,0.007740735063734503,-0.0530155254827423,0.025979370075127836
VIM,-0.007036683539679817,0.0048911849990110725,0.07662687566088514,0.15049503457949245,0.03007410906553061
PLAU,-0.040030375531656906,-0.016796396298391483,0.10218856690162255,-2.7246740853427803e-05,0.06490328994602494
TGFB3,0.007717550906908208,0.07323496154206179,0.02672206458382861,0.06311991853941722,0.08474281857893358
APLN,0.00783622283185331,-0.025473328350127486,0.01668141553863972,0.0284033958712031,0.010024434608616302
SHANK2,-0.08138410128140632,0.025337341233434674,-0.014928741999578747,-0.04209591788197202,-0.1033906705081057
LTF,-0.019766774744267836,-0.057002170769485654,0.019680305298316332,0.018204503573007156,0.09904162909457499
PYY,,,-0.018749488500929605,-0.026786134843165343,
PENK,-0.03522316204828609,0.0927137202639423,0.0797952204986506,-0.0466546553723105,-0.030327967946130574
CTF1,0.058105740828075736,-0.04049891286708604,0.04276966680594364,0.09431522555892266,0.03410105729046792
COL3A1,-0.0013096793849965906,0.03997721059120819,0.037835783566144095,-0.06559826509801081,-0.03887864877463589
S100A10,0.002658377295154831,0.0010475197919822662,-0.06286054431198132,0.16260975926835133,-0.02520841214343229
FGF13,-0.03166176216189717,0.025375067558461976,-0.018124953876290758,-0.04390011837012309,-0.05275447255645478
SEMA4A,-0.013000273254188774,-0.00555740393492989,-0.015834704642251562,-0.042930489230579835,-0.042087284297221285
EFNA4,0.04195166873254604,-0.01588206633200186,0.014105701106473804,-0.05460772124613744,0.05572605615039865
HSPA8,-0.015588898016150645,-0.039098085886073275,0.043892562987594315,0.08914570799428977,-0.12088251273791095
NPB,-0.0008955555801031043,-0.010857524218123991,0.04068772281983599,-0.005867061988695336,0.03281762362894647
ULBP1,,,0.058763201675132985,0.12763938270511685,
SEMA3E,0.02431610085012016,0.08014265861218184,0.0015363291966611374,0.02413211096161038,-0.030984625841878256
ADAM9,-0.048135090310195645,0.016204108841705485,-0.008838571442420527,0.03552718322124632,0.13575516165582824
ASIP,-0.027299445646696657,0.03467451168713525,0.06837175761060668,0.0584251660848716,
IBSP,-0.012787822046213565,0.028855983555602788,0.02617849344390064,-0.02992956681129616,
FAT4,-0.010843732302514321,0.058025386190342976,0.044537582721028424,0.06532184247981637,0.03583728124247534
MDK,-0.08434178128046212,0.003050473361533826,0.0707937246165365,0.04449189489538171,-0.016123629773739784
BMP5,,,-0.01991402278749705,0.029909892901650952,
CAMP,,,0.03543515622521445,0.06023804823522147,
HSPA1A,0.029947424543242635,0.01404544891913135,-0.04147062714620237,0.05729367998629167,0.002274052419292045
SEMA3F,0.0020038764806340004,-0.005597851935321782,0.028853510656045477,-0.02883224868806101,
ARF6,0.04998033203204149,-0.06296988087700486,0.053215006240638685,-0.015100562694734088,-0.030006351825876697
IL6,-0.051626642678473424,,-0.0015332865820062043,0.11347633392106019,
CALM1,-0.028093767383250055,-0.03622476304631189,-0.049085984557763904,-0.06766128076105292,-0.11269787100324828
VIP,-0.00043292126117012704,,0.030436664648456374,-0.0007016694786160933,-0.03516039359599618
NMB,-0.034587848338002464,0.004962499868541937,-0.03712761248234717,0.04976765958072027,-0.03338300054490128
CCL26,,-0.040608114707465906,0.014197857780169,-0.04658693925141006,
FBLN1,0.0040718129766022315,-0.0058398711476429265,0.013128881274591248,-0.03914219974130969,-0.0816577992560031
SAA1,-0.02460535607912525,-0.07247273972914599,-0.009677812205318326,0.03254677421257642,
MICB,-0.037734018020383175,0.019561409333765243,0.013374132752431031,-0.034744123646325585,-0.038280638217420705
MMP13,,,0.029213172082471147,,
F13A1,-0.09387530571256089,0.03433300826571422,0.020845031671658038,0.014876344449134979,-0.031775555872987235
CXCL11,-0.031282486256744735,,0.041339805110214164,-0.009800381811525169,
COL5A2,-0.06459234612739863,-0.01591606729057665,0.07236368982137209,-0.037740838678474914,-0.04956555395540553
EFNA5,-0.0735659203986909,0.007343227222536585,0.05171002567921098,-0.050252101550258145,-0.01728184120800737
AREG,-0.05057705031858452,-0.0017028394584832638,0.053021087726225526,0.026172603780226483,
EDIL3,0.06971107533581378,0.03361636793294001,0.08269117784675839,-0.07360749976751643,0.04310779708285192
CD86,0.047322190091139416,-0.007397617160020495,0.04229704638846084,-0.011698697824938866,0.00457567014278381
HRAS,-0.016043710881239515,0.08522811727889923,0.04929932435587929,0.08343278489658748,0.05927628214186553
C1QTNF5,,-0.016823642875117197,-0.002898168483531169,-0.0024772817723387325,
RLN1,,0.031973955286698025,-0.003885195662425326,,
COL4A1,-0.015292306565210497,-0.030637167492963444,0.03357424308111182,-0.09846595514131154,0.044637664928510665
CCL3,-0.010554469942485975,0.021136283509690473,0.017367882573322172,-0.08623706003850222,0.045762651530923494
BGN,-0.005500888152767602,-0.01145051932748438,0.05487738497372901,-0.09124391336418698,0.02328179914648165
RETN,-0.043893578411814176,,0.019247602105389162,-0.021991223430940388,
S100A9,-0.018271528531074742,0.03226732678510003,0.02992863900587667,0.07825439253094721,0.06186760573947681
HCRT,-0.02800102764899357,0.028715028204355054,0.04070159398460665,-0.002789564551001883,0.004013456074225626
FADD,0.03529786129671208,-0.009691738046834843,0.041586229534330235,-0.03219856726527578,0.01637958649348676
ACTR2,-0.015205347854968429,-0.04941497187636357,0.03499811124566406,-0.052424292865646094,0.0888183674482777
BMP2,-0.01962720515051622,0.05963632900667276,0.0641782545626047,0.072040293270012,-0.06424089620397468
PDYN,-0.04677223257403332,,,-0.007110587852654582,-0.030675873473077667
CD55,0.09615985292638739,-0.02015028516401929,0.01889661182815853,-0.04133870841586096,0.09453011745593339
OSTN,,0.03138845831306993,,0.004234068832550951,
CD6,-0.009053403199816946,0.08826270375357022,0.0010711560006210642,0.06151186685791735,
IL16,0.010526903094117074,-0.021075033708511437,0.01758690401477892,-0.041655998852462246,0.008776228387858942
LAMA5,0.0029480104265939295,-0.03153658628163191,-0.014117996313933503,0.10327165151906331,-0.034223114301713535
RGMB,0.025098025020067655,0.02967593973177741,0.0510584897830827,-0.0012521634388142518,-0.031691245408277544
INSL5,,,-0.02812754510098829,,
IL12A,-0.03128250346166751,0.0019653504219823265,0.09027122550693857,-0.044587398953440584,-0.03197712509900439
S100A8,-0.01018561654545808,-0.015669809676937287,-0.00054076815911375,0.005886054155678343,-0.03253514580148141
TAC3,-0.024514076729723566,,-0.046671663539568815,-0.0081578955148034,0.007692673103130478
MFAP5,-0.03714885028196019,-0.04631107666572397,0.0026066897827396775,0.06084141495593734,
CXCL16,0.02122792326071347,-0.004632858228982944,0.05762079147675879,-0.01725466080359741,0.06534347474744914
AGRN,0.06750823932500151,-0.04275386048374025,0.04511124875010133,-0.0487841877572684,-0.05149865016888441
COL4A6,,-0.05542033246938428,-0.025789550330290897,0.007593202223025161,
FST,-0.04562740240990884,-0.017166583777461008,0.035684091323406664,0.06865454737292376,
MEGF10,0.021096596637361936,0.023720663742266827,-0.028276773049579346,-0.007843345466980746,0.07942023098114943
C1QB,-0.0036492716662553455,-0.0010292592700229,0.03679304757511374,-0.09293782877650311,0.1603260190946411
HLA-B,0.0009330352626165496,0.0012262550270530589,0.04984714140588724,-0.08485679017021738,0.12935298649505828
PDGFA,0.014096052519041972,-0.03317970333484277,0.03635282904842235,-0.04793346093921856,-0.09156583666784875
LAMA3,0.09158795214996637,-0.024631281994495123,-0.00233254465500077,0.007354522603001429,
DKK1,-0.0034089141355466567,-0.03405949476098807,0.14815753374825227,-0.027757113831055783,-0.032477727405925805
INHBA,-0.05201545966476145,0.012160318099847198,0.06948406986338242,-0.0014099742872998818,-0.0071303164223541484
LEP,,,-0.022769379699356287,,
IL7,-0.03348582119147212,-0.03555648727321549,0.09742954850725227,0.08276880795903097,
FABP5,-0.008080116200004357,0.005945580487569857,0.07599755248479778,0.09863230132107445,0.11102369444039767
CCL4,-0.02501766369341416,0.004299067701742358,0.040780054484402604,-0.07207247863902995,0.07159534014253703
FBN1,-0.04857054259920467,-0.060604715053507,0.029075135891927728,0.002293923256592203,-0.03501755874196359
TCTN1,-0.03515692188950524,-0.10695336498151221,0.041390064647713345,0.018907287626954223,-0.10597485997739033
NCR3LG1,,-0.03555650615247189,,-0.033107512560526374,
BMP7,0.020889849764714294,-0.025524906337577074,-0.026780983817556572,0.01606720145192663,0.16592737056752316
NLGN2,0.01714711879235499,0.029073791886516136,-0.03112211118024173,0.017440078045451165,-0.08786643901994479
CCL25,,,-0.011546247808624024,-0.034056655506550876,
NPNT,-0.0030974121532712593,0.005473692799876259,-0.029850886812649437,0.050172626282854696,-0.029275805182005
KITLG,-0.06661218400962488,-0.011921660589343675,0.020921857149649916,-0.023094031338719175,-0.06664554430782295
MADCAM1,-0.018743784554946023,0.09215765758235832,-0.002725029067713799,0.0012146938447522102,
F12,0.012241593132435162,-0.026878169481750157,0.07063940001028733,0.014368183055549459,0.06521743025473485
S100B,0.12452550277216369,0.09108799078362527,0.02872698867014155,-0.10027062051033642,0.011637336847145246
IL27,,,-0.01946406781828567,-0.028303023674402305,
CD99,0.026096041271318374,0.021711759869148507,0.013324708141496864,0.05205462267694305,0.07623623836616186
PDGFB,0.047487760861683354,-0.0009139843127742419,0.03461323673339049,-0.12261291400275535,0.1796498311517882
CLEC2D,-0.05274722492798677,-0.037280317581628926,0.019118223675169528,0.021970970307160404,-0.006912493493854638
F8,0.0017639777356227694,0.015416130414322597,0.069926953367825,-0.01620985478170258,0.005928062466774846
C3,0.013878570150454048,0.04608099459071129,0.046615254479645825,0.11765384095805717,0.01269155973596648
DLK2,-0.018563052092757076,-0.03792943331220577,-0.025347616361946625,0.018484832845109694,-0.051012323563100356
TSLP,-0.03348583643776647,-0.021460221113490035,-8.609404614005766e-06,0.035266017945511936,-0.05607499170403763
OSM,-0.03439944463496494,-0.0315889420873075,0.040148027335036536,-0.033557111353350426,-0.05289451995360778
PRND,,,-0.029618715218038577,,
SLPI,0.0034384347113163385,0.005435887396998424,0.07943537425289436,0.0794221757672214,
AFDN,-0.035237115959462405,0.04378738108648284,-0.044522309639152005,0.03761880785734073,-0.024536651523507938
ULBP2,-0.04904411604531835,0.042528542867690845,0.008724755062008819,0.016367442313166967,
ICAM4,,,0.03433283264853983,0.03065353709270739,
TDGF1,-0.02921775890618347,,,,
ANGPTL1,-0.005874607446119775,-0.04207100704162367,0.033760505013203046,-0.015442447459783121,-0.0582693778849554
LTBP1,0.029071874904813607,0.007521169181265793,0.021820068419736664,0.09696374187113131,0.003204640960241787
NTN4,-0.0113945420094788,0.1449631797400943,-0.007103358131940583,-0.03267642387840304,0.033032828311269295
APP,0.019800236435917645,0.02390849008320944,0.10071941471404282,-0.08017966351949768,-0.06560390438721045
RIMS2,0.01699400095740418,-0.03996882603326583,0.030990906218811468,-0.04772700712076712,0.020785949746858087
WNT7A,-0.00924239810109373,0.02690654197294769,0.008454073263865651,-0.026719662492617913,0.023200765751995877
GAST,,-0.027575092565997092,-0.031176422940971286,0.004305760759443517,
GPI,-0.05225884091483875,-0.029498543030766856,-0.027765494973478248,0.039432297851932786,-0.06080238957261016
IL1B,-0.02468202517073833,-0.009936748900290521,0.02026530267786385,-0.004766141669601686,-0.0319617888477194
SFTPA2,,,,0.08837932155797415,
HAS2,-0.04982191359502002,-0.039808259942666235,0.008097054699521603,0.01066464603677878,
IL11,-0.033485828928395016,0.04522834813770722,-0.02231119401897643,0.08302730843996543,
SEMA4B,0.0068440975996581525,-0.018665593688762132,-0.034133484692911886,0.043577314310002946,0.06316423564632223
FGF12,0.013172259001518872,0.02190398540659171,0.026492512785557823,-0.04912561576893282,-0.12969663869164844
CP,0.0447507386530224,-0.0017230309463303355,0.01939015503066891,0.07141052509551621,0.07238384227992739
NLGN3,-0.011531068049689104,0.01399939120476841,0.020654511185312665,-0.0026788115633349656,0.16875089923069342
GZMB,0.0011734412438520107,,0.04632448822499691,0.036982858230443415,
PROC,0.04572727551464799,-0.004529441459418912,-0.025771043873188237,-0.04041120467683445,
TNFSF11,,,0.04775335169231508,0.026286800176009102,
AGT,0.04495090822474065,0.053932379595820056,0.03303740136857457,-0.0421479705102477,0.029046129665142
PTHLH,0.03682806466857903,-0.06898600095774358,0.04605866558537458,0.009756553856893446,-0.04858269310245313
COL1A1,-0.056308655035158355,0.04614257777632296,0.039913027006586554,-0.0979040651602638,-0.04119656822850674
LAMB2,0.06958242120453811,-0.008450988162681486,-0.010962774825477637,-0.0072638706642001215,0.007086132436512862
DSC2,0.02389299870435162,-0.020269423485598296,0.024514370450828483,0.04907481230210859,-0.07496286362636988
