,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916bulk,ZH916inf
CXCL8,,-0.11262116446641936,-0.11307011573629418,-0.018635552559548147,0.0013831105476226713,-0.23716637241273833,0.02861137966296714,-0.09092466794337489,-0.08956908668440217,-0.04071479048321585,-0.13941343937964484,-0.14370074147816655,,-0.07789738615818985,-0.038413375247376966,-0.06438187188686877,-0.12500405783508042,0.045103137360513475,-0.03978479497501959,-0.027452014892151117,-0.16289984205503344,-0.026990059511217027
GRN,0.03976925548865241,-0.03620360723126509,-0.03776593557677328,-0.03741064145880725,-0.046596946766283974,0.031008024362417955,-0.1618597672670613,-0.3049431209514114,-0.012553614681343243,0.04637965897789923,-0.22873223136802448,0.04386793523206494,-0.03715452884033414,0.03412008582502728,0.021071193861788146,-0.03445561264377801,-0.028256552875008917,-0.1243345659767716,-0.13391807427759053,0.010671553121637234,0.0963200259243259,0.09044557898253769
MIA,-0.023810807380230267,-0.031190717664363654,-0.0726015490290984,-0.004360766799571241,-0.028892484724726667,-0.045135556712038255,-0.008509439087194199,-0.14068483432704113,-0.03568233111831662,-0.040163193951506596,,-0.02635358449090248,-0.023730308338110476,-0.0899748848182929,0.05375492171419272,0.10445562378608605,0.06260200169026668,0.08987415708146114,-0.12098719753492601,,-0.08603369792899902,
COL4A4,-0.016858468433036275,-0.039180811841891934,-0.01710213736961469,0.08448203278431982,0.09192950495817552,0.04837908673258971,-0.0006489807605104483,-0.05293118877384543,-0.03904187987211822,0.0023743155850114222,,-0.06456300836306704,,-0.014148139864800244,-0.06100449425485288,0.08253696433688094,0.03130086284077901,0.045506974551843125,0.039628815014979744,,-0.06209435467110274,
TAC1,-0.02773979051454925,0.29124718101522523,0.017943431297668375,0.026653631253859906,0.09416559800788929,0.08255280586696422,0.23254737236252354,0.3411071034461479,0.1389718294574058,-0.08909569321858611,0.2251246192755935,0.3388141541054388,,,,,,,0.18716125836998945,-0.028452783506389967,0.23136417544238444,-0.02956418054317326
RARRES2,-0.13062351431352862,0.09298590541368405,0.005030996089289891,0.020931084354588913,0.1092340723023197,-0.0756172453633772,-0.1539862494447784,-0.33596226655284067,0.09386885663392595,-0.002219980546120428,-0.05294615821763989,-0.21734970090096858,-0.036590118579377134,-0.014674208926966503,0.07051534010957913,-0.03854425930582242,-0.03270696215106398,0.0478387635622522,-0.01328551244024209,0.033578106765051415,-0.053085968480896396,0.04461617746045775
FGF7,0.03006512153105338,-0.05498553092018446,,-0.029266880039618925,-0.03636079365379927,-0.015824901930704523,-0.02143374827194679,-0.08527476273124866,-0.03726160042323514,-0.003506660691486528,0.039283914276733965,-0.0552741087798931,-0.05267526149504379,-0.035276457867781615,-0.010194939207410245,0.012706862369559903,0.008237739489421619,-0.04075505085817027,0.053200610937279603,-0.06207484797208902,0.027067824897705407,0.09436161429064727
EFNA2,,,,,,,,,,,,,,,,,0.008345267967998452,,,,,
HBEGF,-0.04314172436859884,-0.08237322105272517,-0.03617833040383353,-0.037607031251758904,0.032424369466478885,-0.021422956604443655,-0.09501449325862933,-0.11774990963546973,-0.1748765355047888,0.00808224734414097,-0.16220623078253887,-0.05954398081254067,0.008426862078568735,0.037281026510874705,-0.06202131260179466,0.013036263101529161,-0.005537452659083655,0.009939153503046373,-0.08333739138223743,0.004587907271200706,-0.15878471914315082,-0.02431860391170369
CSF3,,-0.05176392831832556,,,-0.024449437031722268,-0.15355130588987165,,-0.03269230228182917,,,,,,,,-0.03318297321499268,-0.022965878776799006,,-0.008640186847439654,-0.054143703177625443,-0.06065639069055837,
PI3,,-0.061322092180948015,-0.031059075055330364,,-0.042192346802007306,-0.11999077792324403,,-0.0630569405906208,,,,,,,,-0.08945885958043501,-0.1222263662733647,-0.08495310290936825,-0.13887264197417798,,-0.030108535434185586,
PCSK1N,-0.10753918345450401,0.2656515424885257,0.0035839505249925826,0.05547873078396759,0.02928819299829636,0.05528335132794962,0.0702906001318722,0.18010423281972432,-0.026807372901038493,-0.08008346142262879,0.356374436731092,0.4137065228180712,-0.04249405254799369,0.07499638818480397,0.033167633305024,0.04017565896969695,0.061996263416242016,-0.058163254456056135,0.18769966389898882,0.07548223248587489,0.27568548613385546,-0.04405949101003223
NTS,,,,,,0.06262946336871733,0.03812083660658267,-0.02489110048191454,-0.005852793466639206,0.062061033542201174,-0.10415533470497657,,,,,0.02374642245617449,-0.020259499918746687,,0.10809285459240064,,,
SFRP1,-0.01785791901119707,0.024701353936441975,0.008178522479330734,-0.010574900552235731,0.047004507701661875,0.007530802761008501,-0.05543859585446272,-0.03193851014449412,-0.01076602498767576,-0.028863076740602664,-0.07073296856142754,0.04288429974104828,0.02591012047238462,0.05863747216366998,0.004632079292998817,0.051597156842577076,0.01662167050810593,-0.03095237608758559,0.04242137198790083,0.06644071965223665,-0.025198581781624357,-0.01784619570495647
CXCL13,,,,0.10028596631644111,,0.020901383346585103,,,,,,,,,,-0.02817977610208996,-0.03316777608116006,,0.002985364142264114,,-0.02296099549880112,
MICA,-0.011536370422649824,-0.042093500067147696,-0.0162097630188196,-0.020162810367092523,0.03796771668045956,-0.026837704307379754,-0.003970157151757438,-0.1317399018947737,0.019737450620683394,0.08401139554959873,-0.05823572708231981,-0.16993537302805697,-0.03399314918437893,-0.023459430155892344,0.04595246969679764,0.08848008446890292,0.03425300202607568,0.033109501954555254,0.0023184823796467157,-0.0024717531555077522,-0.07535775537711517,-0.03680244853552192
TG,-0.01793385103766292,-0.013113254253537595,0.004672210028579968,0.0758367646445227,0.0562119556837927,0.05240243489508035,-0.06041324742682793,0.016455728477708362,-0.03767437825174867,0.023985501460768492,,-0.05674358475708208,0.037863760973642545,-0.06821624731810787,-0.0328601958224418,0.05252083613720011,-0.02495178884606199,,0.027686610554255225,,-0.012218500382028987,
ADA,0.024544556735791975,0.05717319517269971,-0.043715191199316245,-0.010679015064227674,-0.005536407103720604,0.011200368386253268,-0.03653538867842658,-0.22060692665589876,-0.026318985403222108,0.05350739127253774,-0.13401286528959003,-0.11787065021098919,-0.09865305820802095,-0.021824196983435944,0.00018187662607249572,0.0033672959205412046,-0.025466655087235224,-0.030556687532449174,-0.05254130756174961,0.11449282511411782,-0.0025992221236482847,0.026246308851655246
LAMC3,-0.08675992556391059,0.022666358735914976,-0.015973803865206714,0.0013109569401843545,-0.011442058877584158,0.0537782730873916,-0.05368440253279232,-0.20987842702436382,-0.05868336719426063,-0.022369816399136974,-0.0356885142697227,0.0449074910037822,-0.00877519155985617,0.0635485317422218,0.023245027333723984,0.06441190309093481,0.0510271872099666,-0.022114979129143512,-0.056124923581510125,0.023544196376600556,-0.030800014986743337,0.02899344800390729
CCL7,,,-0.027658306172832697,,-0.013964699656426365,-0.06109662869940022,,,,,,,,,,-0.02648464247222906,,,,,-0.04640245713496473,
NGF,,-0.02982267057141657,-0.047487938212542415,,-0.012775909347882312,-0.05574445970309767,0.027683518510780734,,,,-0.03582733450624731,,,-0.0012103613025434858,-0.017142703192286907,-0.030587641799483384,0.08056806427161116,,-0.04814664822595107,,0.009913119881433367,
TNFSF15,,-0.03689436546771511,,,-0.015550376072141778,-0.05167253458729067,-0.056416813685276956,,,,,,-0.030698672681264656,0.021494393492707195,0.0814059345438901,0.0407392105340226,,,0.0016261166072469937,,-0.06597202615213334,
HMGB1,0.07150341559484392,0.09764953890592364,0.06699592944250148,0.009258179201225744,-0.028953734672621568,0.1300494201830566,-0.10110572248664207,-0.30097710302418734,0.019448151870737004,0.01790354202704136,-0.0962209771014176,-0.027868634825747394,-0.08105524313888157,-0.010445783300627388,-0.0620912491595398,-0.06483696076112577,-0.08304020738840491,0.02633241038249933,-0.10022744096556331,-0.08786191813427711,0.011305154983034386,0.005127148251906043
ITGB3BP,0.008362024207961123,-0.14854270027866445,-0.049159216214968326,0.030633744878183027,0.0476838432921436,0.01818517200299362,-0.14586855077986194,-0.22469940270805108,-0.0527723091835183,0.05064354795620299,0.034669245424385355,-0.2573527057280645,0.015304732575427228,-0.027540615256201502,0.03417122424876833,-0.030072152895282655,-0.028545440878464706,-0.025178306427007063,-0.033161214921803066,-0.06072897713261916,-0.044411087282105896,-0.038203333147787635
AANAT,,0.052089786137801374,0.10098553322296873,,-0.014149253344155557,0.004588006147014212,,0.02761840654235704,-0.025323986127617062,-0.04133783898834575,0.03179085444394393,-0.04110429669008043,,,0.014958972971733086,-0.023234504485360866,-0.022378372006581358,0.012581533823386646,,,-0.00026402120216097456,
RELN,0.007514300350716743,0.1940107530092888,0.0033166337077758486,0.006721745171736905,-0.0245599351503247,0.04270028438288242,0.10172953982048552,0.0949708380720492,0.09745659663114263,0.006820093308061582,0.08143601908847059,0.09729007909593013,,-0.07074295507027697,,,,-0.029811437222402523,-0.02090421813441172,0.044899530543626,0.11858878812676313,-0.047127799916539176
IL15,0.006030532869624391,0.05277888009845858,0.028509907043012386,-0.020899441609645318,-0.0006619916510991798,-0.041212218496197946,0.03588166661303614,-0.11976073017363296,0.03394212258706399,-0.0010090014306024543,-0.029537429280160083,-0.016412077075896786,-0.03563184890200765,0.048920134717596354,0.04211434940332011,-0.042566564173955955,0.006591011073240859,-0.09626075130796516,0.012332555929204186,0.09677781769371215,-0.009150618805955815,
UTS2,,,,,,,,-0.1468305656910157,,,,,-0.05673519770655492,,,-0.01978588104663342,,,,,,
BSG,-0.12064396350790195,-0.07316789817067877,0.004075868317335718,0.04820194387462979,0.0897092921509957,-0.027415663609583425,-0.08943971458821073,0.08892976538243656,-0.05130035186941905,-0.02169681536707457,0.19687312863769815,-0.27004100974294837,-0.027109166477055073,0.040873359712566976,-0.02660767352499226,0.030053508020091293,-0.0274179697335163,-0.10953487398461675,-0.13050706192624695,0.03412340624401078,-0.056659329052117055,-0.023994376183180406
ADAMTS3,-0.04854279896222293,-0.014117676215076137,-0.011285084325457185,0.025826751315245255,0.04189204849851728,0.04923906490775069,0.016732031934102658,-0.3095099510291847,0.01983838460587752,-0.006106341274615003,-0.009415345528517874,-0.01033835705490962,-0.06812578473409055,,-0.008277891766811587,0.09335147549195125,-0.009798937958565112,-0.01352959820839981,0.06026843698036402,-0.0035898928762490476,-0.02156882349297928,
CD34,-0.04012420468227262,0.12364183926563797,0.05041417183641693,-0.01280473965536062,0.007544810027444528,0.08841398722730416,0.01669519742730755,-0.19827469999918482,0.029337851195181393,0.01622590142515207,-0.012766728918998908,0.06976208458203116,0.06621372321338118,0.06528594970549224,0.004689037116023356,0.04455206081151023,-0.029835438181572107,-0.05515992325338774,-0.022506002558707838,-0.05071353900443492,-0.027447344225050116,0.005750446835335539
CCL23,,,,,,,,-0.04427785164362851,,,,,-0.02896755960396397,,,,,,,,,
PLAT,-0.056514089768987794,0.08289042750291002,0.06509084379134795,-0.012008650795225577,-0.030530056851845507,-0.0342097622116728,-0.17141020393990009,-0.2800993956850841,-0.1813179982138887,-0.014641451583080204,-0.09853299969646467,-0.14786922699064017,-0.031159587248528915,0.02322805727745519,0.04229212238896832,0.0930347174576912,0.09868138984783839,-0.13986722952525665,-0.046812007503228954,0.014930927638462772,-0.04594094059408084,-0.04418336505005006
NTF3,,,,,,,,,,-0.005585473079544695,,,,,,0.03285221968067556,0.05857822290232074,,0.18319009798551783,,,
LTA,,,,0.01346913964356069,0.06371972150516239,,,,-0.015316543637750165,,,-0.05641376727631903,,,,,,,,,,
CKLF,0.03185687078999091,0.025094399123739345,0.04389832132655455,-0.009897340684683962,-0.025655000605435685,0.05952028334608636,-0.17637658632240646,-0.31646917454945717,-0.0030375364570557513,-0.0018000774383449577,-0.2216736464406912,-0.25844236357614486,-0.05568854574059076,0.044640226680736854,0.0664708187668029,0.018554449910193713,-0.029305186733221373,-0.0161230684172211,-0.0023925162317158786,-0.00027870166988471954,-0.09422047089073357,-0.025817707378512366
CD24,-0.01213502595511456,-0.008949640470428004,-0.004988691953471974,-0.04447254173965983,-0.015282000299583763,0.14690631730961168,-0.0007684133748386609,-0.041368539860209864,0.09398903412760032,0.12255693396520406,-0.11449487605167147,0.0008040857075929181,-0.06513771009417871,0.10519586727229482,0.03210319812123701,0.08176094638984432,0.015556431501479763,0.07078771258049832,0.19925407946658533,0.004523460233667941,0.13938587593221285,0.09493973508885725
HSP90AA1,0.07066721403838694,0.010441137061470996,-0.015821331572539753,0.010480551045427068,-0.0017635185750521723,-0.04658353221778266,0.1557447924794833,0.3801876472454477,-0.005615597679384764,0.06567892406854793,0.32421783146180866,0.43519911654951327,-0.016630934900743657,0.14332066625378548,-0.046621540595946545,-0.11532401553697784,-0.06378100141038276,-0.02714593387337777,0.027544214935006334,0.009464611258878196,0.18189454578252265,-0.039315914875273805
BMP4,-0.01795763801475285,0.03516186627757155,-0.05208780794704764,-0.01094072780871822,0.027194576688441843,0.08152050720091701,-0.13032864377745781,0.015985375331845186,0.061251107305738864,0.016982125257308453,0.10083526833873914,0.032395215539924034,-0.005412493991958755,0.06254035143794803,0.024699221152544526,0.007985005803395482,-0.010901094733601142,0.005824679853300857,0.025589152310027678,,0.08067269838228804,
SCGB3A1,,,0.0250675610382951,,,-0.03147656833110949,-0.027963725575418034,,,0.05120274611243587,-0.01970350776624119,0.05522007871637319,0.05107837073993079,0.009474722809721137,,0.02787858226843333,0.008927688185803032,,-0.02003408254646744,,-0.06515558537854793,
IGFBP4,0.00872700195224644,0.017303169143710675,0.0020196151188592994,0.03921343189922624,-0.046421404108232846,-0.08079971070466764,-0.1341223902757719,-0.2463448177887417,-0.16463068152302365,-0.022655988710098496,-0.16457493750604474,-0.12824102001940352,0.049666013248975384,0.03009276391980365,-0.049033879358808964,-0.00180496320828956,-0.030602491905089055,-0.1285343684254608,-0.16108612403233566,-0.10630066856271368,0.019359787269899047,0.027456163002719147
RSPO4,,0.028765393953459447,,-0.022921422331061907,0.01445023769121322,0.015840107189221516,,,0.013939368486779288,-0.015390812015179367,,-0.058212827048569775,,-0.07190458338840303,,,,,0.048151275704613423,,-0.032195909751514505,
LEFTY2,-0.017204655311687436,-0.015719539066723763,0.005819089114099131,0.06305875688782833,0.012407110148117175,0.0395368936592411,-0.10318075190201198,-0.2278968083791402,-0.029468801508201716,-0.004973496690596991,0.010105418909525056,-0.03225127798049714,0.010688767921892462,,0.034599584262396295,0.015478686741786079,-0.01912056899835331,-0.07269198992140742,0.0044784260302932035,0.014052525381009,0.013132732379468107,
PF4,,,-0.028691049977684464,-0.007726885982428781,-0.012183925329243934,,,,,,,,,,,,-0.015241794535222987,,,,-0.053054503535768405,
ANGPTL2,0.026376002425540505,-0.07211741850694965,0.002524152823086397,0.015925034027983294,0.013595306286239853,0.07850216335810208,-0.21442830876189567,-0.24528422217886103,-0.031046120277421412,0.004223239851011879,-0.12172215835858535,-0.3609265110593655,-0.07220571433178287,-0.009904162525495426,-0.0297324390710313,0.10610086342851882,0.06782366512691564,-0.03360596123420642,-0.06863057156983321,-0.012490983026614158,-0.0032833127265228914,-0.09900521830619036
LRIG2,-0.021147778879600416,-0.07645896787194519,-0.007895475688977999,0.023642217617476438,0.0695633788441132,-0.03319601264624847,-0.10165208327008925,-0.14015981978227002,-0.05124341418061063,0.04810482409399545,0.02691902734227345,-0.11390794961076106,-0.030192166330791383,-0.020997063159170277,0.05128732454285519,0.026994345137338595,0.040176364548229225,0.01112389576152888,-0.003716092041576269,0.009896497123952247,0.07573572684923033,0.09661266921764883
ICOSLG,0.01773409684323966,-0.055999402226329896,-0.047634852481143686,-0.01232166787715967,0.024907846533798628,-0.03790234703710247,-0.08527329470801859,-0.19488325358141825,-0.043180517158891325,-0.01628613299670937,-0.04781868190279802,-0.14593888047377704,-0.05288968462767616,0.006419495527194383,0.058570226891493375,-0.00705845640195588,0.029926428413876445,-0.021782204412979664,0.010701249897669221,-4.1608259322931806e-05,-0.10846716257098271,-0.031091997548309994
WIF1,,0.21411901462250016,-0.0004883308489976466,,,0.08088682038061376,0.25463398311401697,0.29535287822592377,0.10233538802591192,-0.023724142204138952,0.17829347209786725,0.3235999952150826,,,,,,,0.005241021335050976,-0.07063412819364193,0.06620293015417503,-0.010396940785738417
NPPC,-0.04848063272152697,0.041290367077808844,0.05366352664407497,,0.05959144764328356,-0.07483524598592649,0.07389633279936131,0.02547778147885061,0.03987593155660248,-0.009128447441762319,0.16326575221204614,-0.26659952732658043,0.09125562489083708,-0.023700549331199253,0.03190666512963588,0.004119590963330204,-0.028838497070632456,-0.05279114747215953,0.024431645173514267,-0.01963457864555395,0.19896157976912923,0.01681625454132171
LYZ,0.10668202657600735,-0.09491522921185885,-0.02880564686431149,-0.08290789245025317,-0.02211681592395026,-0.07187872575174421,-0.024019081908000672,-0.23755002025608576,0.04217478478708472,0.020569078106586914,-0.2642456272979265,-0.06165851688792583,-0.01657970663970002,0.019204694659856764,0.02109667814829771,-0.020859902820672974,0.006638261615729246,0.019318734927903397,-0.035063180463580736,0.04964687164171931,0.08164254497041801,0.0780888211306915
EREG,,,,,,-0.08303814649911548,,,,,-0.062090910147044355,,,,,-0.04589448117906299,-0.04843145608282272,,-0.0738465493039119,,-0.031154512650082365,
SPTAN1,-0.10261612585207028,0.18027711303350863,0.09785302591629826,0.019190721444235816,0.012714879068880365,0.10344335211860686,0.1576942664121776,0.21383318031307988,0.06836929060335925,-0.00788893814199425,0.2651401213898285,0.26567967101243606,-0.02090220211552667,0.07635673509973336,0.13768266592472858,0.016455267198105954,0.08216137819780837,-0.0016318262255606902,0.10997917861633415,-0.005257273286305927,0.31342618380085885,0.056114993834243246
PTH2,,,,,,,,,,,,,,,,,,,-0.033413196938799156,,,
LIPC,-0.041130983601449074,-0.009541113009945656,-0.03512538646574509,0.016217661730539255,-0.021895421243155397,0.06691940523195285,0.06451495612551972,-0.07750303569238076,-0.020537018344510532,,-0.013460327218398717,-0.04872448744021169,-0.02713964010372054,0.06334652313081059,0.03516153075813997,,,0.022562297318438375,,,0.0377577334292177,
COL8A1,0.009722889926099515,-0.1434733718005196,-0.0692281325356611,-0.02085365441316644,-0.04391725348830467,0.02213610709232609,-0.09429599675065732,-0.11032111548535878,-0.09474914685823581,0.01841108471727533,-0.16768494398660225,-0.26160214041976515,-0.02637995930962164,0.09149868742850453,0.014342012893321203,0.021690631600104843,0.0007337104877125785,-0.0771975997070997,-0.07421358947830965,0.022461318677623424,-0.0639315163084772,
GSTM2,0.05702186441468969,-0.002446385829971664,0.03350536475233223,0.044693349163559944,0.052140970547228355,0.01744184088179791,-0.05008382782594622,-0.10095404227034441,-0.051637110418475456,0.03212045674291091,-0.03226589552443485,-0.08003901040739154,0.059946442676375486,-0.02319698273836929,0.051921082890874486,0.0437259462226567,0.05366927999359512,-0.017959147421202946,0.049611165698488946,0.035066743071001806,-0.05845218909528611,
SPX,0.0315953445788431,0.22188075602694782,0.08054956621451165,0.03638765929112169,-0.001815118902663295,0.01775218935290805,0.019286112420400677,0.10887252756757729,0.149994239191866,-0.01165711148610313,0.13436109853374725,0.31245504784873834,0.0818272005911904,,0.04041759777206347,-0.026703036539780883,-0.018924636100121562,0.0927341027938652,0.05939674490255166,-0.032020789730684875,0.1414360152434087,-0.011482663625905025
MFGE8,0.024133546761798602,-0.07765538966631465,-0.020933097191162743,0.037987618704014285,0.015650106883678384,0.00857835809475921,-0.01600345959185389,-0.0669076651749679,-0.08398662883389507,0.02260960911074007,0.060830892006510165,-0.08665966155296206,-0.05827470850558506,0.03499252855835348,-0.03600971100630307,-0.013774721879496857,0.01985321686126151,-0.07799726875542078,-0.05243471683380775,-0.01761583721728017,-0.1060559528134152,-0.03298005819804339
TGFA,0.0843121945088576,-0.19807889349683108,0.029802367412677958,-0.056095952335506946,0.033135698446288435,0.08882979802700343,-0.15315240604007876,-0.14519818307504118,-0.07182777518002025,0.022529647483075784,-0.1266400555331577,-0.1375186823488794,0.06395271702558501,-0.04573578490337421,0.02919577583076905,0.024939635579122203,0.05284111770196637,0.030046444858060573,0.04955193446184077,0.19985832673815998,-0.04817858817406061,0.11422594712114982
SLIT2,0.040317658966929765,0.22511036491553332,-0.013065220269959585,0.005047503784997169,-0.004776559522286792,-0.02405975892639811,0.07334697494696021,0.05446401946269398,0.053620347459866324,0.005203019835099643,0.17109175794953382,0.3578352016322556,-0.05029860711304353,-0.00947601435904401,-0.061424604413954795,0.01942134700995987,0.021202873344467132,0.004781589736606735,0.005947102583036941,0.07042895662158122,-0.041704552684540534,0.023144523522743085
PLTP,-0.07412882573376733,-0.024806653379063473,0.045665495824360344,0.07377749803262547,0.04800593553660776,0.007431211617351585,-0.06180799594217503,-0.38002224598039747,0.041664232896365644,0.0744965908944334,-0.33980684481987633,-0.06304522368136642,-0.06405144642945437,0.1033741909554479,0.05493068039050488,0.039491714152043965,-0.06678920738423662,-0.059510853913222764,-0.16442816715106842,-0.06601578993175694,-0.06331689075757121,0.023930140198614815
APOD,0.12584759097518342,0.1259139158543993,0.11532527347919798,0.037707699400495065,0.04766983814668954,0.15588259855476844,0.043973102285076726,-0.2499195012591767,0.10898186691714853,-0.0060917043236797105,-0.10712918192099305,0.27578960235129907,0.06582605696600424,0.023477865604840678,-0.0910889034333742,0.054049824977556664,0.1338711371443519,0.04566263201516636,-0.08063213581110788,-0.013735279773732002,0.14861074899194718,-0.026578322743433642
