,MGH258,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,,-0.016649259556833586,,,,,,,,,,,-0.015610214542902998,,0.07502761747033211,
BMP1,-0.03516726239065093,-0.027404388351404782,0.07891282987685673,-0.05883872365006293,0.08602229917074065,0.06619961332249998,-0.10958852062887657,0.08380833543488381,0.015684771317658754,0.08995253748465086,0.024080834143603846,0.011472142852689299,0.16287150833396793,0.10760036666474894,0.10967813283075742,0.11216526524271735,-0.031060186552898383,0.08863638292322641,0.12148963380661779,0.08568366829025187,0.14778036988184265
NDP,0.011818890967020816,0.04542982410434357,0.002750957183437152,-0.1023360588863668,0.0015296716081159695,-0.006216804337278145,-0.034643093631989655,-0.028747711673299346,0.03011706050616449,0.005421631418273604,-0.018942466215230824,0.024975056985638112,-0.011614913589896693,0.08575332384336992,-0.012857607234784007,-0.06334159835832597,0.05135937467021956,0.02722403748390347,-0.05534957576300913,0.011531798638012318,0.029423351205688186
TNFSF18,-0.02288514705441509,-0.03752278294925455,0.012485637915390561,,,-0.012363913688832388,-0.024723650617429274,-0.012622088769382658,,,,,0.0653114561383392,,0.012078888142238326,,,-0.016098538721628287,,0.02991710872929769,0.012499944104203421
IL36G,,,,,,,,,,,,0.01926864411882129,,,,,,,,,
RTN4,-0.06438656973664321,0.027198578521495757,0.010247844493717576,-0.052114801919076796,0.03260289997693897,-0.029709972486613914,0.13851841080689642,-0.053542032930460795,-0.032370637634017145,-0.03329322218306045,0.05491791078770318,0.020328312036046077,-0.04389307918930557,-0.07941269969413907,0.07051973636097666,-0.022693539671631242,0.03747891847530504,-0.1105325452676489,-0.09480593267031688,-0.017871258903517435,-0.08343551992330184
HEBP1,-0.016379466099837647,0.10254867658496537,0.035241199558250655,0.07253186773053552,-0.061507791743852375,-0.011771667688912604,-0.0751494343266937,-0.021180015252340336,-0.03139039676268613,0.07936304992860513,0.023657732023048272,-0.009071572051267775,0.014133326389249329,0.05455000829692044,0.013833379548620812,0.06719505630117585,0.023934444515408885,-0.03173547372011956,0.020970680046640655,0.04827728067062878,-0.026585259939996112
WNT7B,-0.020161097772201705,-0.045560228822721635,0.006513199993621122,-0.0022411850900157806,0.016890233934125313,0.00829676949042908,0.13033831269030066,-0.01130323130584366,-0.02061551091328589,,-0.03461030023435846,-0.019703598722150106,-0.03627533155397722,-0.016907689159378823,,-0.007232026826959708,0.060669986826247906,0.025900747711093297,-0.021792635774062916,-0.01664540135956879,-0.008564239779997403
PTMA,-0.002793508661845753,0.02272796716884664,0.010473032076881486,0.07083337915026573,0.009376511251517701,0.053778802565702145,0.008648022408961559,-0.04516348744952601,-0.010555797554543075,0.05104608671131687,0.11462522045779341,0.0196550743124483,0.07098103731555916,-0.03889414914905677,-0.018503799075461513,0.0021150017835222653,-0.06393387121487971,-0.022687261551487408,0.011113091840996497,0.07630713703404458,0.027407840527008193
FASLG,0.07573197364270488,,,,,,,,,,,,,,,,,,,0.0007035089109116004,
CEACAM1,-0.010646861298951519,,-0.021324534239265218,-0.02881055750378951,-0.01992526853612326,,-0.032534916058689224,-0.019851538623070725,,,,,,-0.04315726070899928,-0.05153248543449841,-0.03613631345905597,0.07492477603598756,-0.0012009219233540694,-0.014464089308812206,-0.03931038189805481,
PDAP1,0.0667889145692319,0.025226959335871137,-0.00041844186084379645,-0.013637759066171443,-0.002876723854573585,0.005859616379180423,-0.09609136756049586,-0.014511320567387515,-0.02642151397797754,-0.08824472339917976,0.03312075490122872,0.06912724269559703,0.0752363562866629,-0.03149868463189446,-0.014758694810126467,-0.052244295911369185,-0.00549261488632668,-0.02306583977663519,-0.06223181469951062,-0.026213607019521558,-0.0872917768185826
QDPR,-0.0556473834300313,0.019591187326259744,0.008338437322268468,-0.06166063971326743,0.02497225430364494,-0.030169610011694645,0.013098652971295961,-0.012322153842951386,-0.02134959867282034,-0.011565980775894616,0.15292886628182273,0.019555169858338668,-0.09105914411094618,-0.06125499758242252,-0.037816514179001226,-0.05598931297721618,0.043194594777102496,-0.03185022079030531,-0.08799169582305752,0.015614190937829736,-0.03698761958920153
POMC,-0.01774844701273697,0.011786229781466994,0.03763421380914303,0.005459931442113449,0.015533990593060855,0.004824012001231985,-0.011735477919912656,0.06254851815578312,-0.0062062983070411545,0.029075998296510464,0.033439179916692555,0.0336028478368022,0.01421966886890582,0.09625686043102531,0.04643002436646314,0.11709188637115114,0.004471101746469008,-0.004372888362967034,-0.023661350024990226,-0.0269045669096246,0.04076689255028724
CCL18,,-0.03881086303298141,-0.030711000578021654,,,,,,,0.09032897320193276,0.10088896851905174,,,-0.03700509480193155,,0.15193908331971356,-0.03433750440404625,,0.13952018088832713,,
CCL17,,,,-0.016698955470313415,,,,-0.015742202140620595,-0.0143729279929526,,,0.004427764592061527,,,,,-0.013312000374670204,0.0038866002139528134,,-0.025608485134974292,
VEGFD,,-0.02222633814692335,-0.03984090604386555,0.10435597437313958,-0.019063368803349804,,-0.0004684300280655445,-0.0002231320164440581,-0.018716458447267235,-0.019515859873404567,-0.005841586813841836,0.020793322617995935,,-0.04169037577442393,-0.012511573482322288,,,0.09964194928078499,,,
TNFSF13,,,-0.01824080544275578,-0.011518565749763001,,0.061089651878272325,,,,,,,,,,,0.0803208041061882,-0.022070639075964665,0.07537412453715474,0.020783988363436093,0.04623318829690276
WNT5A,0.04855743579978684,0.08024484526934669,0.02958114516323392,-0.04237203860765572,0.015851452577130495,0.03825758254253764,-0.07052304758222767,0.0026832948546391183,-0.06293963266296264,-0.043666545580912076,0.044902358566698164,-0.0348449591779979,0.0787648985359061,0.11504322125488457,0.021130885917962333,0.10956845212579291,0.031033133155517516,-0.03943473636052849,0.049730978138388136,0.06138203579498108,0.051090916065325884
CXCL8,,0.05456974305496503,-0.02680907475918463,0.1174233531503626,-0.028812444863001944,0.07051428649758852,-0.05545999649791404,0.023207683262690636,-0.0012157105138447112,0.02234152245531194,0.0184335926690776,0.004561548313953693,,-0.03492764862187104,0.03601091401444732,-0.06362763532071183,-0.02534385364141379,0.04196244491146896,-0.0700305875871853,-0.03676364181387881,0.02091587135766516
GRN,-0.04864147653934302,0.06421499211408793,0.1209896168929339,-0.07632191106602836,-0.04258818039605135,0.03688349424199252,-0.04334908233439637,0.014605934437160491,0.060278717642350474,0.08840765390744558,-0.011099376482536583,0.05153771017953229,0.04466873288252331,0.09980736917962824,0.19216722036443948,0.11499254703832579,0.0022528170697224013,0.11366684202113006,0.13633332874793375,0.001398194230661748,0.06747683724964591
MIA,-0.008746312014301328,-0.02040680198230774,0.027678078792304005,0.02287636898869628,0.009736715445338702,0.08815542834251587,-0.03090592282894724,-0.03094150654380332,-0.02128602983431926,,0.04065179064674262,0.03337490074979153,0.00024079271691934361,-0.014884257655872868,-0.01452593609573775,-0.021989852844489156,0.08550462980281182,0.02687861455696966,-0.07957398244790434,0.08286747981600345,0.1135790942126425
COL4A4,0.016224904091857745,0.01948944848673205,-0.03252817081067424,-0.01181824979330968,-0.02692591652203463,-0.024370439963719775,-0.016406609499186285,-0.016435346077628577,0.00431567674768357,,,0.034521432085615554,,,-0.0548562336242665,-0.03051628448471448,0.10220301361917063,-0.031703622775709955,0.02332208452662602,0.08508271070613226,0.07648688536296722
TAC1,0.0032786531144662285,0.11182760198538726,0.04328729593348883,-0.04815987806806796,0.09589512755035046,-0.019256460526312764,0.10337111951658055,0.018405513518950638,-0.053666267666502177,-0.030560528846494153,,-0.005243420397490525,,,,,,,-0.024954674623513275,0.016815651798655438,-0.03425771175201847
RARRES2,0.046620045213029926,0.03648558180742186,-0.07026017133106265,-0.0608930167924935,-0.03361561258510633,0.07674567344980203,-0.10648578086116683,-0.03702360959999917,0.01347423960985671,0.0047607243313387716,-0.07834827386198508,0.0018720418220955551,-0.003020151283699612,-0.05898860520864831,-0.07328346226946278,-0.025553375155081815,-0.03235550763130983,-0.025159702403338806,0.0488063182247924,0.006977406707508279,-0.05877795240459102
FGF7,-0.016558488049097857,0.018900150039990144,,0.03859328007063554,0.04932669393975961,0.054366915544369815,0.07777445358016102,0.026533298749502,-0.010058889197179705,0.0360240459428458,0.12671249810127064,-0.002655275925479057,-0.04887159666490331,-0.014657312189716061,0.00899499068454661,-3.812065872962235e-05,-0.008019380582343583,-0.042260578884374164,0.017378565983375564,0.00657696945297302,-0.024434206739006682
HBEGF,-0.051977886271135115,0.09024335876634455,0.10722607862319973,0.04949027925422074,-0.022583700199774875,0.10957034352285983,-0.09581533394726381,0.023785346434139997,0.0037522139851138355,-0.023958043381921798,0.06781538751357725,-0.007120822940547953,0.08545261111636597,-0.039210813467255544,0.04233116520349043,0.10565791226685906,0.03742123379112536,0.019976851401753804,0.018008012178446924,-0.03953928388384785,0.13020476245684184
CSF3,,-0.05707559509549704,,0.15739867863844312,0.0399108909289136,,-0.0173578770621199,,,,-0.05671139841162607,,,,,,-0.071173239862888,,-0.020736247799485148,-0.026961784272014254,0.09021287454504866
PI3,,-0.06761455355948051,-0.03354232400028998,0.0702310321711072,-0.01086881025931437,,-0.0195451986711264,,,,,,,0.04380465681751534,,,-0.09026204938521364,0.2476449260969157,-0.04535117849009097,0.008999785776114813,0.0015493231288819071
PCSK1N,0.058316742227026076,0.07286055224044742,-0.035844630375340546,-0.10619209333733205,-0.013932168707915778,-0.026569404747708157,0.11711771547688835,0.04003281423525065,0.0013813355767094393,-0.08747765117323371,0.057333540875989145,-0.0011713347246544977,0.0248933171140444,0.014687255357603,0.04632987988053197,0.04203480130592848,-0.0006852337033623186,0.10469425005549979,-0.08341090020126396,0.031056212808584623,-0.046061106464054306
NTS,,,,,-0.014341761760240325,0.12371620010430488,-0.02133491891206712,0.011479221650260494,-0.045584905926626,0.012161830894607055,,,,,,,-0.003381455586690407,,-0.013329490968049388,0.005265372704002786,
SFRP1,-0.02933489885657058,0.1929166306208408,0.03688592235830169,-0.014570484122434797,0.11313422473149075,0.014604588043750193,0.03401805283247456,0.01965518623633625,-0.02551622366353965,-0.027214769256015337,0.04800641553638508,-0.03862784889550382,-0.026345247586708673,-0.10898299651904285,0.026714384067235385,-0.02493062166108717,0.03868770505483243,-0.026633122657366136,-0.00791892131002766,0.006771363854972903,-0.0017571595106157494
CXCL13,,,,,-0.02155254818332391,,,,,,0.08956709281710598,,,,,,-0.01463741311160173,,-0.03382513528847396,,0.07188053412018477
MICA,0.0024532411224494196,0.058998843839039895,0.09239667777471171,0.08519008229386511,0.055722411698998345,-0.004398994752277198,-0.02711792104356262,-0.0235763969572923,0.0211018944224509,0.07335136799226398,-0.015241914290263368,-0.0329871046589414,0.06535300534487486,-0.08882244289234165,0.024839687723204728,0.041220662942178986,0.07250846038409912,0.13094575162932068,0.0055871846464516615,0.0017036791313951782,0.08227850742115023
TG,-0.023349009175802047,0.02222653339576195,-0.0016449484144601305,-0.015723860831737307,0.021832637823214825,-0.03434023131536159,0.054187822552712935,-0.015859672916753397,0.04577246492749824,,0.07128092915032871,-0.024599999732448315,0.022327201591734912,-0.016742113584345603,-0.07649152415602256,0.09949978047979663,-0.01768832030709835,,0.0050571688554251265,0.06298891422737259,-0.038150454607918896
ADA,-0.01663199530380862,0.013941350726097906,0.11122810669386737,0.019877215735657146,0.08610208414201288,0.13028262965091505,-0.09210500843011708,0.03222301066392687,-0.020349647160252185,-0.007257800471673098,0.07435069422061198,0.014481504094139964,-0.062178929286853896,0.019151844908513776,0.09212365395165648,0.008237170197679913,-0.006212745806729373,0.02669042984272526,0.045883721267414,0.09114552456573442,0.05900993647862171
LAMC3,0.07657607573284496,0.15828196257304825,0.15902826065613748,-0.02515925330008832,0.08104706396680485,0.11723170483969342,-0.047504728433573985,0.049468702475185936,0.04666007371108174,-0.016075560257792443,0.0016657320951933396,0.04598951398727328,0.18826966762290623,0.10925227132215966,0.138074938690762,0.1289917463246405,0.06857312054430897,0.10349368655847406,0.19151177412093853,0.10133103898730363,0.14457393903266832
CCL7,,,-0.025342173867278425,0.0388353638598248,-0.028574699706465062,,,,,,,,,,,,0.13205361937551233,,,-0.0282533363848634,-0.035858703021610316
NGF,,0.14066042556898412,0.02149604693997665,0.1689428422810869,0.01624251172888081,0.0172190812722953,,,,-0.017570554478114387,0.0702298555908831,,,,-0.04680814838754533,-0.038552564199829074,-0.023042524010583345,,0.04128184063049345,-0.01777968389274601,0.09042331565934061
TNFSF15,,0.037998476066772494,,-0.012659187306969709,-0.021156610696635263,-0.012341951771424145,,,,,0.03940061377588856,,0.0023374861676878377,,-0.07883180892727257,0.13588787632866808,0.0025076024447812932,,-0.012876853886030491,0.04466806442065045,0.03803309674935955
HMGB1,0.01755542783557534,-0.00764913237951416,-0.05567586367456857,-0.07661679655080493,0.008927362194924335,-0.003612252881930818,-0.0716060527673155,0.05976296602418734,0.00035014935356661903,0.05473544439991322,0.05018686502984607,0.019321958865756973,-0.033962017211009825,-0.08472963263100368,-0.0433768065508006,-0.02975847398563741,-0.014182427576990385,-0.0427209841048078,0.015584569164507286,-0.024357510587719525,-0.016156101062380405
ITGB3BP,-0.025356856462238286,-0.02098844197752923,0.02838922216879751,0.0670704863445739,0.0033817800440164776,0.043865893270497634,-0.0658637691778447,0.08660132059370702,-0.05603092481179641,0.050536059738755745,0.014408530523814531,0.005124947181688006,0.03161906091254375,0.09119989526138673,-0.0043674320723249465,-0.0067865497310292885,0.03937297777950762,0.03836443092065192,0.010997682161181101,0.009475967969339114,0.002446072181464129
AANAT,,0.019709471666170774,0.0025851466733166034,-0.0115185669791176,0.019531054647686688,,0.033867075436513114,-0.014262696538253346,0.03140105117596355,-0.01651890524404582,,-0.02196767438234072,,-0.029293184061655816,,-0.0167634322081132,-0.01750320050782655,-0.025458242241560795,,-0.001041255704182183,0.0502841659505019
RELN,-0.01935694763922766,-0.004974178274850981,-0.025056008668581427,-0.005584206799847883,0.1028563097971667,0.09395079040524894,0.13384983139372467,-0.03140185376352339,-0.016951619343211207,0.09128791703817103,,0.03310185439235315,,,0.008340354584093556,,,-0.03183710169586627,-0.01555384399969234,,0.022621801967207297
IL15,0.045503587254125746,0.07961846477501226,-0.0356129844894861,-0.025274937883535024,-0.021859419715344063,0.02411079396683621,-0.04084055307619301,0.056649514367278844,-0.04575065650778613,0.0006691404498146698,-0.019306076452172815,-0.0036397646247174303,0.010164688616919543,0.08081290181250969,-0.05353809750111616,0.04027878467262121,0.05995731067091688,0.03330289508928338,-0.01848342022260067,0.03899686543084038,0.0672436539811811
UTS2,,,,,,,-0.051647780193747314,,,,,,0.056430832285571976,-0.09885730872237417,,,0.1009785482564578,,,,
BSG,0.04306230982203599,-0.06458596449821759,0.09200933100843448,0.03557601758865749,-0.01405664727652557,0.029370975806541678,0.052232062754961485,0.04317639359226338,-0.04032765129853811,-0.012034838488274031,-0.10637594034855453,-0.02378190259941799,0.00687433349473866,-0.05147084517474162,0.1078997658740699,0.05504601104544215,-0.01007436715838573,0.07065533433263925,0.03295185690070567,0.08497903353526914,0.055061051460866345
