,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
IGFL3,,,,,,,,,0.025356952553875656,,,,,,,,,,,0.0874945877177067,,,0.06446659628710759,
BMP1,0.05053273972493548,0.12266153628173085,0.151239148784106,0.03403957579324724,0.1199086365029301,0.02432211035264381,-0.01488800470126099,0.19161617763689978,0.44198967551269086,0.09811738285682865,0.0038661126160796856,0.17230484927135198,0.1558303954225071,0.036960826164195486,0.08081998578198135,0.0880188589843665,0.1389350594487802,0.06012387375076857,0.0067810134856138874,0.20389755852021835,0.1178198572890031,-0.04047172052282965,0.0934290609461043,0.22202011470358088
NDP,0.07972427193207042,0.09988437505059418,0.004692373087920491,-0.0011070489976522412,0.1417764374755442,0.04484911385034706,0.06235002644453323,0.002646971148663991,0.1014413159923226,0.001105959301890553,-0.028322647199019984,0.09174227884777443,0.09398062390785823,0.04712502956740901,-0.008969914363117172,-0.041856538763207496,0.08213675815476115,0.041171252637785365,0.09218931492218697,0.09394454305989965,-0.06831455698291744,-0.058449003322377645,0.14846986547175028,0.12215819196241445
TNFSF18,0.07804910553001074,-0.007680372216121774,0.07941462646181778,0.03999099229366348,,,,0.0386357122258615,0.15410133114098526,0.032916780283170195,,,,0.013084169031888675,,0.12129973027386155,,,,0.0394632135745374,,0.22078074596266176,0.07829843646581923,0.10131077359501392
IL36G,,,,,,,,,,,,,-0.013678625703699328,,,,,,,,,,,
RTN4,-0.07297874190894575,-0.0715158655277075,0.024291719610353736,0.00636569899347495,0.0456170681784549,-0.06069788254206925,-0.03454284189026339,-0.4028421162792747,-0.5822317215198961,-0.05698403994814774,0.007638590006632105,-0.1276819515878991,-0.11528050741684259,-0.07207262049234722,0.09872876313023324,0.018548826126561335,-0.056598689056021445,0.02420685924447614,-0.008388555242259906,-0.2210959207499309,0.018124246976203143,-0.0905884562760614,-0.012563412093135844,-0.177010455703464
HEBP1,0.0518610516741748,-0.012323993560085584,0.015549084231856471,-0.0405697750090716,-0.007455203428461211,-0.006598103959157259,0.04242071977341479,0.16909275741734334,0.1949238749878176,0.02337805360393869,0.01104510202510868,0.0346488181922072,0.02055881575641327,0.019481579109110136,-0.013920711760841756,-0.07606848870831173,-0.014256729938774372,0.0629330829882801,0.08828275261424438,0.04158944370793847,-0.008986917036759703,0.02021204426065582,0.15146081363193298,0.03380872889452804
WNT7B,0.05067349079701676,0.011741379566856915,0.026986290178905376,-0.03261751701735831,0.03231724462819382,-0.04830102985695712,0.04816796519168563,-0.015179020095831943,-0.19545869877017047,0.0015875754766620277,-0.011246854873331763,0.07228150276475054,-0.04493833030122858,0.0461883320543655,0.03410529056849755,,0.1011505569129123,-0.012340747739617639,-0.0456850283917473,0.056238317842714755,-0.05146821760374162,0.0006446700085028211,0.041304170690901754,-0.030751265080358928
PTMA,0.04255876808694137,-0.13279450089584785,0.196190680295961,0.07865605284573736,0.23985642473611887,0.03423730892762568,0.0282147377715492,0.5433280409846035,-0.20978400185194826,-0.08507497329948643,-0.00631043089827089,0.2825892823601389,0.17140573322746633,0.021893423833635652,0.022724333042493862,0.013588477511348644,-0.08663166081072309,0.017836921153110027,0.08488727797025693,-0.188632555815754,0.11194642866201766,0.0007840051536814544,0.01588865077847483,0.03562248320828239
FASLG,-0.007760891951802134,,,,,,,,,,,,,,,,,,,,,,0.0010400185417181855,
CEACAM1,0.05281472114390039,,-0.04078229071510571,-0.04580208945724588,,0.05459810456970671,-0.03696487280792028,,0.11445708306788943,-0.01972792962692464,,,,,0.056492319942128964,0.011138889788818324,0.06789898603921293,-0.02025623166672362,0.05557327877528869,0.09332202732928405,-0.03530440047407837,,0.05199770049791743,
