,UKF251,UKF269,ZH1007nec,ZH1019T1
COL2A1,,0.07719802186738373,,
SHH,,-0.0025859289402241797,-0.0042193073856666265,
PON2,-0.06123189985660183,0.12208475282726343,0.06404301544029868,-0.02660307653040188
ICAM5,-0.01570924095177265,-0.05231781696353528,,
HPX,,0.10591019279294211,0.10364241860351883,0.12929382865268024
SFRP2,,-0.021367652469896452,0.008600415946430448,
CD70,,,,-0.007907659715952382
HP,,0.07270760768184235,0.0041599802953701135,0.036861414859932655
CXCL2,0.01605923192290357,0.025758165867763583,0.015198113341276253,-0.04361407085552502
CCK,-0.046966143844985646,-0.09205280134835708,,
SEMA6A,0.01996235341662337,0.1010812724145274,0.13907927075250304,-0.04281332241216075
IRAK4,-0.03400151738708388,0.06991652954365901,0.07253401147853611,-0.024707116605135054
GSTP1,0.032155929387154815,0.10954959301081332,0.049321196976755036,0.11359969467788349
VCAM1,-0.03826881351604359,0.11221546168372346,0.03647768529239608,0.05858482848506449
NXPH3,0.025517613133490546,0.05415877496714169,0.08065493307633839,-0.07729200726042419
MTMR4,-0.0009718575252567211,-0.008109786111381051,0.0636945600267095,0.08549145839253228
LAMC2,,,,0.04445357906725947
IL10,0.037704748393839464,0.011927645550233481,-0.014384247269105907,0.058277942418159916
SEMA4D,-0.029862300870420418,-0.059111679618326717,-0.0589032163040245,-0.016610496663077765
TRH,,-0.010307507667527997,-0.01233182159390091,
SEMA6D,0.002462983862116822,0.0749802414523025,0.045992101972386984,-0.0194607178455292
CEL,,,0.17422890527635973,0.06547950980080224
PDCD1LG2,-0.02131070198701127,0.08683380376272753,0.016484195196677216,-0.03607948043520463
SPINT1,-0.005680493725630878,0.10290586424505621,0.04833656740331833,-0.04404396205898038
CTHRC1,0.05208520223438704,0.06725435337575236,0.08135232245041249,-0.018347186706348075
PODXL,-0.009820834173565213,0.1051496547843982,0.14822542119004117,-0.03163104949056942
JAM3,-0.01398153721452724,0.09252001841595163,-0.046400110536817106,0.06424813212135448
TGFB2,0.06552442051741325,0.09826402162730655,0.08959731681689795,-0.08664691868580872
COL18A1,-0.005490270315566548,0.12862227758626954,0.055798851059922716,-0.08391244019726866
NODAL,-0.011754462309317325,0.010255902192555275,-0.014685271680404177,-0.024296784557945733
INHBB,0.08684464359320979,0.021139327127983068,-0.004673453089481971,-0.009232890084819687
LCN1,,-0.0234952011604222,,
ARF4,-0.03540803165989124,0.0759983517228527,0.029512174797525843,0.09385969929932764
CXCL14,-0.07081628030531695,-0.08659773428786618,0.04448335911850327,0.05617175439558386
LIF,0.02908450969639657,0.027203854508362105,-0.017949887335150377,0.10664992697275553
IL17B,,0.0002540253864479676,0.021921562389631916,-0.018172367314836523
MMP1,,,0.06367382886697501,
MATN1,,0.02199275565324305,,0.12704626348130438
ADAM28,0.008327454300911322,0.06628434817353329,0.026777292476392527,0.04487017136804265
TCN2,-0.053966823706053026,0.1241743716102052,0.004020425095417893,0.0071993933567922105
THPO,,-0.047939279911511874,-0.03388978546078136,0.01994433778936148
CUBN,-0.005080460337830367,0.09286744501690429,-0.08954655533439079,0.03769634705960952
TIMP3,0.015625448032068664,0.041480348872268674,0.09009743834967748,0.01133020991137446
PIGF,0.028300942746425868,0.05445991748675771,0.12598820836727906,0.09743560105358312
CRH,-0.014751819203611977,-0.03612944099813212,,
BDNF,-0.013196370848676942,-0.09034079439896914,0.15661503257987394,
CCL5,-0.007171247538437341,0.07437435039825666,0.045399562236220714,-0.011877855047757057
GAD1,0.030509996067177476,-0.08540916767564231,0.130705517194428,-0.008273148423325796
COL14A1,-0.01840840880147124,-0.004419458967478703,0.01670171377846435,-0.018427754389788276
HLA-A,-0.02084621751144253,0.14782052620693584,-0.03188335516955439,-0.17019312420295876
CD5L,0.00025241757645977055,,,
ADM,0.028674339471130177,0.07179346158816079,-0.010306903778232901,-0.09708473789001414
GNAI2,-0.038295515750700664,0.12233026990284138,0.05738731981498132,0.043287055269972605
HDC,,0.05459071438559794,,0.09440404382495339
COL11A1,-0.0438271230042151,-0.014834746814109833,0.07750056977872237,
NUCB2,0.046031882557769126,-0.0028016906673817865,0.050362306575970246,0.027754500730826512
CXCL1,-0.01582517413238202,-0.033626784375982696,-0.041083239609815844,0.061028783381693916
VCAN,-0.02347263509549236,0.09170642209226057,0.032523515708904084,-0.04772153748921994
MMP7,,-0.01714955921130758,0.007037928497665947,
PTPN6,-0.06447829285145763,0.03481566134258135,-0.04162166041560466,0.05322309971130086
PTGS2,-0.0141231377850067,-0.07729103147058887,-0.0650913698997098,0.00719898475724839
CD58,0.00044217994894907737,0.05141399726591427,0.06801973600293743,-0.022603490450858764
TNFSF14,-0.016505134898404213,0.030860097726893826,-0.00977218401705456,
CNTN4,-0.012920166946754257,-0.06089454271797043,,
MFNG,0.07188699523666789,0.04270435501406527,-0.0017809769272722482,0.0670709371385864
ICAM1,-0.05277863342220152,0.09396232619699636,0.030924093489297574,0.0930854889538247
PROS1,0.0023863451968092137,0.0936285179971933,0.017622958632203863,-0.027233650252985134
CLCF1,-0.03173234340462121,0.04948569055632815,-0.051983376892401914,0.16809007293340764
PSAP,-0.02645940423282552,-0.08805040969669269,0.06850119831009813,-0.14512151027055067
EFEMP1,0.008351922311921675,0.09022699417886754,0.14357042912087822,-0.12648075542977655
C1QTNF1,0.01506028274315055,0.04276613756454225,-0.028321928640376783,-0.09583200107546627
ALB,-0.021772642379463802,-0.0005240447119398936,-0.06110528472975259,0.009308689331236348
EFNA3,-0.02612864254794253,-0.10253037670051386,-0.054252031305796096,-0.0924129785980067
DRAXIN,-0.003854711519175358,0.07264396819829955,-0.016857127375830647,-0.03565771202349981
NPTX2,-0.032302624589285026,-0.10137783059549206,0.07099115896943885,
FGF11,0.06442137666507873,0.11937001144022713,-0.039970214067375075,-0.033814684992252916
CD59,-0.03270390807769877,-0.11243988213723055,0.05923929635749896,-0.042271702866975173
COL9A2,-0.009452035620945765,0.05858515232893008,0.048715161907794576,0.07881580689043263
DLL3,0.002433613430448767,0.06523401146387144,0.008007410609143265,0.13971421222809027
FGF5,,-0.02290638533847922,,
LIN7C,-0.02979347169371749,0.013305181743619934,0.023910620299167882,-0.0020089588461244595
GDF7,-0.013864258517788376,0.10098059139512297,,
PSPN,0.0017105846717234009,0.010346000712730981,-0.02966186079366902,-0.04339256311277221
ANGPT1,0.007962907939764624,-0.006438436750994858,0.04548995540645794,0.06279363029421316
PNOC,0.038743778770933275,-0.08861635783334638,,
L1CAM,0.039014996181259705,-0.04428225135300226,0.0003937939177927006,-0.03212984670142505
APOA1,-0.002162032211866105,-0.02510860531769113,0.053839727946439014,-0.021063236774931875
PSEN1,0.05216516315155278,-0.004191510830780444,0.1491911307906345,0.029444419802902366
CALM2,0.0017596571623921258,-0.13790254534090945,0.04297772669465718,-0.0466686623311167
CLEC2B,0.022150870045443177,0.09561668396894256,-0.003604748103976459,-0.01827944546793355
NTNG1,0.03935615872679353,-0.02575941999600703,0.036314961758084525,-0.04089376006071637
LRIG1,-0.021236185015100145,0.07272578800390368,0.06823316922363148,0.15727489091765315
CPAMD8,,-0.02072190820161999,,0.07609411198385861
GHRL,-0.017585314634548127,0.026816249662842136,0.05688787781462967,-0.009081896197938224
NPY,0.023163271794798226,-0.006056394005610327,0.13861598586741922,
MMP2,0.02883513062403631,0.10625490177227094,0.07676356316206066,-0.09183537825162359
ALKAL2,-0.011128338984123248,-0.023495197352526396,0.029076260632947087,
CSF1,0.009438372977296123,0.056776882833695703,-0.002191732144990516,0.16616330205217605
SEMA4C,-0.03254021584265486,-0.0003843234090101194,0.023437908414622614,0.013474868638365107
ICAM2,-0.0069017897293526835,0.09762331831227548,0.034762254341150656,-0.0877318702284412
SYTL3,-0.004959294898780491,0.13721199403710357,-0.005876085071457706,0.053239107872177595
IL1A,-0.0075506735749824,0.01806293815959646,-0.047579738831573834,0.10672923349336225
HLA-G,,,-0.048921840863565116,-0.0037688555796392387
PGF,0.14166132977427068,0.10867311921433125,0.04823525894276456,-0.1391062176474196
LGALS8,0.029224133218131033,0.02408837766225391,0.06338450865795162,0.07876088728932545
DKK3,-0.0772017845440898,-0.1024080375231645,-0.004867911412200918,0.0010710354331083334
COL16A1,0.010372804672265434,0.088376684766417,0.031114391391259086,0.05302095898369885
TPH1,,-0.024633120863384955,0.042181781817227884,0.10524895768601154
TNC,0.021935213981493347,0.13153543121284347,0.028772873396360484,-0.03892198770461904
TNFSF9,-0.018609119763996138,-0.055606924373081186,,0.03770318560257889
C4A,-0.010966479257987535,,0.04953075193869699,
CNTN2,0.00027528208239085934,-0.01280009433524237,-0.07623171772831122,-0.03251131503808663
F7,,-0.020721896157353765,,
LUM,-0.01616840714201793,0.13427588607220045,-0.019555317317744535,0.042495678172203566
BTC,-0.017160592289648075,,,0.001991902016021772
APOC1,0.08211967177458362,0.13088258000794595,-0.08313631645696605,0.014817209875760528
PKM,-0.06552543571256923,0.0724800059109078,-0.0555350098199848,-0.14271938306886703
TNF,0.015313289811564072,0.07125749442737114,-0.09151943362232197,0.05840272567947242
GNAS,-0.004947304421758353,-0.11499780467035832,-0.010197754859691287,0.0074945780916887035
BMP8B,-0.009213498393421065,-0.0036131422581185076,0.09020861689122656,0.042587091613107184
LIPH,,,0.16964989831594032,
CCL28,,,-0.044493196603945025,
PTPN11,0.01817337738325989,0.048078499986169664,0.09199413054018991,-0.10551907409228424
ADAM12,-0.01305895737471271,0.055044930310063585,-0.06467377878017475,-0.023499233273297986
EPO,,,,-0.0631351347213064
EDN3,-0.040063869187201215,0.03700136905397944,,
CCL22,0.03333406694889251,,,
CCL2,-0.010299158318545863,0.03601710219278121,0.09113544354948251,0.03098712248322927
DSCAM,0.016683872746275606,-0.0045229000532649435,0.09395820908059459,0.003510904137709608
ANG,0.05725046277045944,0.029712070504546488,-0.057069154283410584,0.03386126760138791
FBLN2,-0.02521256316644194,0.05173122305933664,-0.05139876280908519,
VTN,,0.012541299134501322,-0.042475775366905895,-0.02137557237073733
VEGFA,-0.007787713552208252,0.08157853429822495,-0.0566255336303258,-0.19296150073825682
F10,-0.01582517381240415,0.002122523001860634,,-0.04158872562208179
SERPINA1,-0.050417544540706814,0.09592702206609491,-0.1086856040146409,0.03696241506506132
VWF,-0.0621663237086276,0.10169698342820559,0.03780483804082621,-0.013330224782843271
GDNF,,,,0.005283669064146559
VASP,-0.0020937821042579497,0.045733973396937175,-0.08323226329159629,-0.062270288385726014
ADAM15,-0.01935114875828253,0.08151675659255195,0.09010381459143067,0.05260791521224057
WNT2,,-0.05318994175629383,-0.054168739560843296,
CALCB,-0.020057978253745366,-0.02290638508954808,,
OLFM2,0.06249795107454574,-0.047964048878414885,-0.06296921624888457,0.11482197494405132
MFAP2,-0.00809369049657024,0.08082634968160832,0.023206355689422142,0.001532872374652473
HLA-C,-0.033215274613343504,0.14253042734517948,-0.0679709347681407,-0.08030719233146212
THBS1,-0.022714901588127393,0.0015773115405262159,0.04489157609058536,-0.0020582012075070796
HSPA4,0.08603987239052462,0.018606698223187005,0.06845975785689445,0.005462888262862712
LMAN1,-0.006008438528294773,0.07957939341218798,-0.05122872577479195,-0.03231790446231241
LYPD3,-0.012779960758918943,0.03999477238121197,0.12277961324825389,0.040824578499224065
APOE,-0.04786526965268114,0.019905670766667414,-0.026179335591106835,-0.04222569256108774
SOSTDC1,,0.009265097296190237,,
ANXA1,-0.031824907906636335,0.12524508625181963,-0.010421470312176091,0.052279551077320914
WNT2B,0.01771184852846288,0.10169345185368879,0.006487553119191713,-0.04076246104467308
AMH,-0.01716059409487007,0.06729848945370814,,0.08805900958729286
GDF10,0.008157526340143974,-0.03691009363750395,0.08062467985931863,-0.040188133716839804
EFNB3,-0.005121979012474346,-0.007185514176067228,0.008596936861590762,-0.10577625073469393
LTB,-0.020975361649247144,0.04804237930086208,0.0021166379442337114,-0.013225366899807385
ANGPT2,-0.02234454819514223,0.12455929980045483,0.04517342968585029,-0.04561792599195371
ADAM17,0.06745301927744961,0.045534166044935265,0.03825315556942275,0.037719119253551245
LRPAP1,0.07398107096791239,0.08920399822174986,0.002808207179210596,0.01682387253500672
NID1,-0.0009476190997899545,0.1483286276503213,0.010467342796924078,-0.02221966124671781
MST1,0.025715498639115725,0.07879778522900775,-0.06133348507157836,-0.0013923872341497585
IL13,,0.041786653826910915,-0.01802526695040383,
DCN,0.004013231810827735,0.08485605995261257,0.005443730491031306,-0.025349637881994153
COL7A1,0.06115508600882447,0.06200508061168825,-0.0007784522776395265,0.0009858839826093185
CALR,0.000536131157648762,0.09654285709154374,0.06564766019701286,0.02345171083881926
PIGA,-0.0055208142064694585,0.03318913475361443,0.0005452443797380255,0.009193532520617182
CD200,-0.02737429954709169,-0.06196707274863408,-0.009595571294528597,0.07412338131054068
GRP,-0.012203964122937332,,,
CDH1,-0.029221320505046274,0.06675307525844063,-0.02357440831012572,0.010651893435022196
LPL,0.0019310438398574333,0.1528446672882708,0.02426526295571118,0.05707056209233213
SEMA5A,-0.027331404870717092,0.11266849214279048,0.12077758703512921,0.0438881483925556
SEMA7A,0.07352772555722746,0.06961551124391795,-0.005214763410765924,-0.021661059849086936
SEMA4G,-0.019870133461412948,0.05225223589753751,-0.08265947623565059,-0.011196170649447501
SEMA3B,0.08345405116181755,0.021415172977026855,-0.003098471770959843,0.044481078620293095
RPH3A,-0.027901960462885834,-0.02187962986690065,0.09417568881291397,
JAG2,0.041235840431920856,0.014859540183118976,-0.0012950366335090905,0.03386415638040532
CGN,-0.016615998748336934,0.03303080199037807,-0.005494956332790277,0.01046639842479294
GDF15,-0.019102751716850996,0.03709808601498813,0.043278979261255686,0.1483305521964436
SEMA4F,0.025130679316026444,-0.08375663188162834,0.005758769919186452,-0.08602944697523345
NXPH1,0.11828065137071987,0.08598450893389388,0.055487341678172965,0.06257534450570072
ARF1,0.022333696152372923,-0.01797738011076006,-0.009293339111301716,0.1644943874849962
EBI3,-0.05105888077537956,-0.016353403471523094,0.06567097930752569,-0.06482381403261328
TIMP1,-0.03267210937166977,0.11780533449562518,-0.12371057325932665,-0.0015907555626165258
SEMA3C,0.06756446468082276,-0.03647922668785495,0.004596947002724625,0.02831153725550296
GAS6,0.00858465125493124,0.07595298700678628,0.041711347720178524,-0.11439455751500067
MEPE,,-0.03652155652306616,,
SERPINE1,0.010928369187919475,-0.09423187887341401,-0.01240198698210647,0.019705377381887955
RSPO2,-0.01910274928376188,-0.07270410644005362,,
SHBG,-0.018408410257796767,0.019265261188311792,0.06985012771968051,-0.02112369800007051
LGALS3BP,0.025827193163838535,0.05702266492715456,0.11633827240394452,-0.10321049465847629
LAMB1,0.04951507611506617,0.11307447893284811,-0.016045186229552567,-0.06217844678194986
SPTBN2,-0.005964373149257604,-0.11797804359009163,0.04031408657539242,0.009651452206491936
COL1A2,0.002222142506522648,0.10217985775577443,-0.09260257092645544,-0.06924027786281507
DEFB1,-0.010802296650251104,,,
CEACAM16,,,-0.008100995463191906,
WNT11,,0.11799257305712627,,
LGALS1,0.03476902132088553,0.03556018532874638,-0.10101885419501802,-0.14592208043557428
BCAN,0.033452461729318116,0.12312564302389253,0.08274990176026856,0.08648522043984684
ANOS1,0.04136681970611395,0.09264079243210821,0.030759695325349216,0.10739457932036918
EDA,0.007197476426664787,-0.02702985979694165,-0.03738084220505889,0.0042519192212987856
FGF22,-0.014874595120777243,-0.0014833121449382898,,
SHANK1,-0.012055898491443588,-0.019715576951115067,,
TGFB1,-0.02246120011142968,-0.001305396090991137,0.025216651938453603,-0.032186457634878644
MSTN,0.019224343222588983,0.0593009198194834,0.014537191316467695,0.0001711129154676507
WNT4,-0.01412313689656682,-0.023495202942842148,,
TNFSF4,-0.01769006464794317,-0.01659246006664157,0.039066164838843634,-0.03237387347308078
NTN1,-0.013452791425712329,0.10577052803749688,0.04241891456939852,0.024566416309095666
CXCL12,0.007267756325694855,-0.027883588735971753,-0.08957402017473566,0.0029561694540559784
GNRH1,-0.01948973723395221,0.02151625128455871,-0.04837184562147911,0.029084515365417868
RIMS1,-0.017590103309226123,-0.004920196789989666,,0.011182602353082027
FGF14,0.035575604902739644,0.032276545749946005,0.03585753168768998,-0.031035798905708453
IGF1,0.07673898538740447,-0.014960723855869022,0.009528175531326939,0.03754467467459612
TNFSF10,0.06335508219232223,-0.0033840759807533265,-0.058031692146602296,-0.020093736856893488
GDF5,,0.0063204086031749315,,
RGMA,-0.014043520120925003,0.1034512914593755,0.08604556297450842,-0.06867073934676082
WNT16,-0.01096647658212209,0.01130080330233343,,
CX3CL1,-0.03406196125275588,-0.027145784350931675,0.015542638524466435,0.05278899953666926
FGF1,-0.024923732532474773,0.012236539889607176,0.031351294169531654,-0.031243616930913348
ALOX5AP,-0.018750599397933495,0.11125777041094753,-0.017841171291638015,-0.024126930136471405
IL1RN,0.03327067732159859,-0.021047141855355354,-0.07831247454968074,-0.06502671492427066
NPW,,,-0.039648158946861495,-0.06340393404131384
CXCL9,-0.017374117873173653,0.004537452593777664,,-0.06205728984144566
ANGPTL4,-0.02638279252951137,0.026192956874173327,-0.05102990396666774,-0.11307456858014134
UCN2,,-0.022302956078772224,-0.025681084244008445,
OBP2A,,,-0.02292705465655066,
COL4A3,-0.0020281312341493595,,,
NRG3,0.013655824691022255,-0.06020060947356651,,-0.04018815916578528
IL23A,-0.014628087617166191,0.01460686112221585,0.0952752936037549,-0.021277554609826953
COLQ,-0.026944545901457364,0.02746369097496243,0.03401187061316437,-0.08560671962291197
SCGB1A1,-0.011128338539056174,,,
TNFSF12,0.06865164546517927,0.05048944321736199,0.05190480329572616,-0.030836262937163444
DKK2,-0.013058953796578197,-0.03972019174088663,,
FYN,-0.021376741506250827,0.07704247832776874,0.10564832609905621,-0.028143767576670146
ACE,0.08578083427609577,0.05549620519008102,-0.011660879927207664,-0.08967511803583872
IL18,-0.03354465212562553,0.08926954695632172,-0.07282469238066831,0.011408856458611385
CCL27,,-0.03348433032636621,0.050863294951285526,-0.014922054043636146
SERPING1,-0.00029208802997975633,0.14261750592128597,-0.01758305980315987,-0.08244350559746971
AZGP1,-0.0022420718489931804,0.03084999825343767,0.021508931507404398,
INHA,-0.01705292996544309,0.05813217653541673,0.01267564335299954,0.05492465754112303
SEMA3G,-0.002894855851729033,-0.01446646720544126,-0.023333344994576177,-0.011076596634639719
COL6A1,0.05110869834239978,0.12827511678673129,0.010816976188179006,-0.17717757663877826
FGF17,-0.012203964122937332,0.07220299305771377,,
TNFSF8,-0.01080229776234616,-0.021047142035159217,-0.05472653370089657,
FGF20,-0.00021566029527091504,0.03363917687859402,,-0.04865160730243985
ICAM3,0.004000752365259974,0.06817527814827383,-0.019328628000572456,0.11839886113873609
LAMA4,0.0037268683482563005,0.1281821852947873,0.024982658447588624,-0.04735037467000092
DLL4,0.1235795107497706,0.10664573453957311,-0.04754777809785257,-0.05222859771819412
SEMA3A,-0.020336926471450915,-0.03293215372910628,-0.01377738333879578,
RLN2,-0.011600951258197906,-0.027029856312306047,0.017992964104539586,
C5,0.01317647462277054,0.08899769212031686,-0.03144925333031015,0.016684781896374536
EDN2,,-0.0151364284648835,,
C1QA,0.009739167621458506,0.09069638772520308,0.01868550983231356,-0.03918625878605945
UTS2B,-0.013196372796037973,,,0.16699046839173162
COL9A3,-0.01798887165962534,0.10724535824643507,0.06147572551052666,0.1299066898458401
DLK1,,,0.030206513203579085,
HGF,0.0032050050056027595,-0.0618979156336056,0.10010256084678841,0.06300311956310115
P4HB,0.021406307660449396,0.0476747709565833,0.08845025221054645,-0.049081865155931305
ADCYAP1,-0.01639358995114923,0.03420794511999522,,-0.014024046159051015
GREM1,-0.03176665388885679,0.0036695380062515075,0.02979807043607248,-0.04936586519788315
EGF,-0.03285997005850378,-0.01776103755740382,0.2010203631060293,-0.02772419750027902
VEGFB,0.0024931913733710048,0.07237971596912994,-0.022082983269340894,-0.05387342468853242
FARP2,-0.05806919741256835,0.10625157006830399,-0.025706739040724375,0.004280590849374
LAMA2,0.005042282256835993,0.04993595364603521,0.11824496714558311,0.04652361661137694
NRG1,-0.020112376754569682,-0.046357194981616515,0.02881186488474428,-0.04339552874900913
EFEMP2,-0.03497081307524704,0.0626878890088795,-0.04580696173833723,-0.02001701499468025
SELPLG,-0.051614682368910036,0.023387354908872584,-0.016998445158654805,0.012675079249464765
GDF6,,0.002318070125157454,,
HLA-E,-0.04147384202290888,0.13567044469038667,-0.08246139040131366,-0.10555349572445678
PTN,-0.049343943722642156,0.17842319621297675,0.13033369902037187,0.16419125499426906
CD274,0.07462491647266421,0.015397797117687434,-0.014521163537408888,-0.003733572084421747
FGF10,,,0.06575143002548235,
CD14,-0.010680212713663394,0.06845108668163684,-0.004181734911845788,0.008223225721648433
SFTPD,-0.0009498854368497874,,0.0379274404593938,0.014141852054119209
SLIT1,-0.0422078128173089,0.0821571940748215,0.024480942675307753,0.05305915221202049
CNTF,,-0.014633276202804775,,
BST1,0.02539410635454135,0.07983529148113035,-0.04791599562699519,0.01709187847800021
AGTRAP,0.03800438710284785,0.09870096633657965,0.07266565933556896,-0.040850184905772496
