,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1
WNT5A,0.04407796642428668,-0.00980654379502682,0.012509525284371126,0.0001760305282600743,0.0685456236941678,0.052036569520995196,0.058883247231168556,0.08127969547707124,-0.006165857642739884,0.044031774707919184,0.08842042774558992,0.091451115161104,-0.07447956812988824,-0.03909929601801022,-0.05741802152287816,0.038606923526498325,0.036035558175270765,0.04436962230627529,-0.0027240651776856027,0.0026768050278604015,-0.020587903170527107
CXCL8,,-0.07139956480436162,-0.06375179326504014,-0.02008348298417312,-0.016226670335428434,-0.07396883859780369,0.04942647624897254,0.02510292141184671,-0.04820365894244054,0.001288699504293052,-0.008288238950952384,,-0.11392087584438751,0.08094483115694959,0.006761350611557311,-0.05577642404449255,-0.10562579776067814,0.01104340589254645,0.00785935322907172,-0.04120351656872977,-0.043363585242104194
GRN,-0.11325292248202086,-0.008274464059833134,0.0550673607313734,0.0017620550716631075,-0.005210240113981626,0.006285277180578029,-0.028905894481635948,0.08037930484201916,-0.03554490353219813,-0.014156851487393133,-0.003925678938408418,0.10458110693595564,-0.09856018954390838,0.03679386181922728,-0.10635776388607078,0.02119959463890779,-0.05209817415211243,-0.023903429933794424,0.007303259119347533,0.012437194638457296,0.045095589462414556
MIA,0.009125049048953459,-0.057991138262189504,-0.020118659041199544,-0.011209103660863603,0.042578503857281826,0.005698205299346075,0.15724998049721106,-0.04147892849827554,-0.031965644810630085,0.08074250319949809,0.006302876882462696,0.005766055979371155,0.02703059800553329,0.10674275979276067,-0.04962272470427219,0.11833721847672338,0.09359166260358973,0.018450127796439526,0.0666392907287758,,-0.05692498048015293
COL4A4,-0.034619941745864934,-0.018714381089032086,-0.021187365602646,0.015707816991611005,0.02718167127024494,0.04043761538259065,0.038554272742290355,-0.006724139305061715,-0.00021124590042002295,0.0038427034272782226,-0.03822349634217628,,,0.0636515793919704,0.017712331890571257,0.005767402271462532,0.01297743924304237,-0.003987662589045163,-0.04603607586158472,,0.04773865977281127
TAC1,0.03368182794562887,0.023842948451996852,-0.03808904363330157,0.03742456693576005,0.0622697150869297,0.008554816786658662,-0.04878134130783908,-0.08688129423298724,0.06747557656857249,0.008582577735033013,-0.08850653824172165,,,,,,,,-0.0015247347542624815,0.028442134256697865,0.04971420834483123
RARRES2,0.1283488892840434,-0.03185730097266922,0.021125811096242824,0.0378813649823572,0.0556130741983329,-0.03679827656159842,-0.034034208504819294,0.13301577407856646,0.01629103890896357,0.0005194577792195715,0.09832998400593816,-0.06155507511284299,-0.015746969429597867,-0.05159883659668185,0.14724473025785853,-0.02992943746871632,-0.05388969265733369,-0.030431599327242185,0.0029436503681864404,0.07094876830299002,0.018003697310762352
FGF7,0.02056062416223532,0.11107662410197956,,0.002790508016193895,0.01032048330005091,-0.03852348614437458,0.024731723746152456,0.01428626409777612,-0.012109687371831714,-0.00873004271288443,0.0839351351169457,0.13534162288817633,-0.044629881534091774,-0.06184011978416817,0.038775715745960185,0.011890697099334916,-0.0006430166533428739,0.015914542427710357,-0.016147991109280727,0.03984003948690454,0.04458121505054814
EFNA2,,,,,,,,,,,,,,,,,0.002208323447544885,,,,
HBEGF,-0.018724524015108802,0.022685432290575524,-0.019697550771148136,0.043901755999931916,-0.0015359371521969129,0.0068140789110596,0.09478315638181639,0.08594243229079666,0.005480892402013818,0.008436090778545163,0.023505250925925075,0.0821067560096261,-0.054000977421586764,0.07114818346242978,-0.03758451846534259,-0.03410341804664293,0.013191241486244074,0.00815637562511556,-0.0299881694460487,-0.04339110094294844,-0.011516399699178056
CSF3,,-0.03552878809159233,,,0.0026531564896126805,-0.06703373351359951,,-0.025037495691083093,,,,,,,,-0.026173224179686493,-0.048660213405830155,,0.0530960437750871,-0.03393784011734464,0.005371341065880334
PI3,,-0.04208914758230753,-0.01406558946493729,,-0.03162747399204213,-0.006385650400691364,,-0.02819255060733359,,,,,-0.07122157706750246,,,-0.06630156552496874,-0.06344743969757106,-0.006802680472950461,0.05802123277013515,,-0.03896118960603363
PCSK1N,0.1460003572608107,0.05964159294312748,0.026499187547151488,-0.03407114300689214,-0.02377096370740355,0.008984824572283587,-0.05283173463040538,-0.031922920123438676,0.007290760374373166,-0.031421226031047286,-0.09732810827454831,-0.013339169528872097,-0.03439346633735426,-0.1470115285239244,0.08452351543100696,0.015697686795228993,-0.0051132611363253165,0.012697977075917022,-0.01114260072362911,0.03855985622974239,0.05291458834206087
NTS,,,,,,-0.036698791492386654,0.04642273460712624,0.03251110485736257,-0.03364774344394417,0.016573173247106457,,,,,,-0.0035668505872380853,0.038341839323583905,,-0.032574304929008785,,0.03706313036684964
SFRP1,0.027029065327846075,0.11899210396767176,0.007719118752150762,0.03154399426605794,-0.011463858977295646,-0.02295316017579672,0.02345679661449628,0.0018232317635877807,0.001286210825327021,-0.02349888708007553,0.019354413723892166,0.011049911462634425,0.12094853279041959,0.037138124261481734,-0.05289859284267615,0.009312792759858536,-0.005244279442894324,-0.07739412717808197,0.0464480364783274,0.04009898739286567,-0.025938385857238337
CXCL13,,,,-0.04781134606966489,,-0.022746874859460156,,,,,,,,,,-0.013194351866166352,0.03155736581007286,,-0.011345982875397044,,
MICA,0.05774090390397512,-0.013058809510073034,0.015683458818464367,-0.029188342853830793,0.04453141279932975,-0.0063250312467255446,0.015913413051932848,0.03885038594077377,-0.021437613321942932,0.03889704600019233,0.0668894848882379,-0.004401713967558067,0.1250731653689246,0.010368443405705793,-0.026073025307074744,0.07368151536714934,0.020024481055616626,0.03776800491250804,0.017271473302011963,-0.0390238716294857,0.10519978099127311
TG,-0.007500767835638277,0.11032703063428895,-0.021180300607912643,-0.025892320759063815,-0.032990318160499875,0.05820980568786139,-0.019805199898490087,0.020309623693599208,-0.017984248239469033,-0.017006042361822314,0.0654400175241218,-0.0067959863637835445,-0.07030263867092063,0.024757520742279823,-0.04853132473542209,-0.002096280682090899,0.0370157313435875,,0.03727871172070823,,0.1498727667955276
ADA,0.025068192152753105,0.05245347449712,0.015113488455608233,0.008078756759854889,0.02275720239015235,-0.028714651642417797,-0.017441871178018643,0.07659649180302651,0.02736895443956932,-0.027619180422436447,0.0515194317126931,0.044154427138558924,0.06397494684921681,0.001366545080424288,-0.013534906800697442,0.018209300003788925,-0.04108619693546919,0.026985542461573246,-0.04685330585883002,0.016500146964140018,-0.03618823027767536
LAMC3,0.021986160946980967,-0.008784525378168153,0.045275817514154916,0.017144829578770743,-0.08994044659171319,-0.019100861261633184,0.100613271595355,0.10352442474126336,-0.04180746392163034,0.0002748311771106583,-0.026783750340508495,0.022460595355763568,0.05580087819961763,-0.053046730522970924,-0.08446189459709542,-0.015490504592144518,-0.0323444957935981,0.05237864144747804,0.021555401757295572,0.013863420710204685,-0.009738295296048942
CCL7,,,-0.020761754815748167,,-0.033096797776059124,-0.03015815637394254,,,,,,,,,,0.02122909297293909,,,,,0.04738349224943988
NGF,,-0.020469144778606712,-0.02607762698799449,,-0.0005628506000909617,-0.020681972633091992,-0.018899472794931114,,,,,,,0.05992860086194854,-0.01640986268768089,-0.027969642063922242,0.02908313213244318,,0.011573349228289405,,0.03629308782102048
TNFSF15,,-0.002240518596849513,,,-0.02889307638931661,-0.02232899663989796,0.07380399326507489,,,,,-0.028497829163029193,,0.09581838624396952,-0.018828811251597945,-0.03333323737727035,,,0.024815890731856576,,0.02121076698957704
HMGB1,-0.04248939782750865,0.09280483302921573,0.028661936230726985,0.09290978257215207,0.06286192356481808,0.00972438294600608,0.10775628297541988,0.1140301849106664,-0.021695932370463942,0.007792057814822798,0.037795091078630556,-0.009319812174778026,0.03870941061942015,0.01498461611684738,-0.08733334714603372,-0.02756221918776765,-0.0017162698710804145,0.0528773768618879,-0.023651859762603696,0.014552972195620913,-0.07054298712227669
ITGB3BP,-0.016275233105066428,0.009684767578877072,0.004701399341945872,0.04866882896423818,-0.0019565364824873574,0.008536453348904457,0.07145295936768895,0.13618210600750222,0.07437599664224025,-0.013517936589153411,0.07380626492459702,0.0031501777053768985,-0.03578492791108425,0.00714044213827092,-0.02602246776631646,0.04685155078875999,-0.014248719681174275,0.02765093596202769,-0.005164140162874368,-0.0036451294996115127,-0.013082598600822823
AANAT,,-0.003680133314880833,0.017831773548765403,,-0.03353419608979858,-0.0017186103289854085,,-0.022584498676076488,-0.025560345089183988,-0.01960313743435377,-0.03296337431999797,,-0.021665133634101566,,0.04153279043283697,0.027751775828180277,-0.016485273667984433,-0.030443238066817944,,,-0.019882124115595798
RELN,0.07165279012328525,0.08017511811349373,0.03616061248550211,-0.04382451082551543,0.0065129948221037326,-0.031791910917971324,0.025253573476867134,0.010389820519615128,0.03612061971636955,-0.03281773330728374,-0.04709763660195664,,,0.03349996675646033,,,,-0.038539728778219894,-0.014100943477238382,0.04018981818747519,
IL15,0.07432149477432153,-0.03599604634960887,0.014287871714648062,-0.02902959380327088,0.01779586910407671,0.06523197382725865,-0.016328939791224625,0.08357066211678031,0.011599750244656253,0.041636450668636485,0.05644983788949111,0.09699003264935425,-0.0061955166755095995,-0.023408246166920242,-0.06549144404321572,0.03333503812843465,-0.03163049366417865,-0.030656460717893404,0.030327409959981032,0.018979003539201723,0.032697000782508485
UTS2,,,,,,,,0.08838844083795004,,,,0.1271294605406024,-0.012450623234827927,,,0.008349870766387208,,,,,
BSG,0.10670571716587049,-0.02734167449390275,0.012568134759807666,-0.00047464649408072843,-0.03602718804373658,-0.04706734740868804,0.004076130684185294,-0.04987310566251261,-0.0044993641629158445,-0.006644874964186191,0.0017770385150107982,0.0966761602250132,-0.17490147953672897,0.047884766326335315,0.04086060303248495,0.07041299446925964,0.007403391915379837,-0.036973942904214956,0.025110675004144774,-0.11316082630929067,-0.02544950967312931
ADAMTS3,-0.003950993034028924,-0.007417929221586464,-0.031149713884520962,0.043461145352629675,0.04710538650121505,0.05688201616189598,-0.026301198246987036,0.1519918081150275,0.019981511370105853,-0.0363259945833883,-0.021653610060357785,0.13966971323290783,0.19610628078517586,,-0.0463899513538622,-0.03971049033500549,0.013021984946653135,0.07103041764936543,-0.02922221436070927,0.007778816853253193,0.026442124899430892
CD34,0.01911063309281173,0.018354315977216876,0.04831613922785455,0.011198622116335532,-0.07304606543428725,0.02407322833501254,0.04038944538982942,0.05620956153146813,-0.019549937611142654,-0.012980883952628815,-0.03619247864520334,0.00831435990519876,0.1614358790075224,-0.10791600923255483,-0.13295656542875817,0.029076097526859242,0.0766411651792883,0.007274134328085187,0.014621951873000808,0.036587580440299944,0.006614463526212343
CCL23,,,,,,,,0.01929035692245581,,,,0.00043967695633149935,,,,,,,,,
PLAT,0.1114200609389408,0.10301381554982016,0.041504066698206665,0.027516977264358748,0.025416959714737848,0.03438682749788531,0.06803715498950619,0.11770794906000966,-0.03886339133963271,-0.0029065942260659947,0.02301695600258486,-0.036603119959718954,0.03062231174561064,-0.058847092532068386,-0.014394089155216113,-0.0004778540674396139,0.04518275168390958,0.027748589861083025,0.03881260837319239,-0.11055983213063737,0.016363549358400536
NTF3,,,,,,,,,,0.014952329513232637,,,,,,0.005504521289752175,0.020758784964411497,,0.058712443594460324,,
LTA,,,,-0.04334224870574951,-0.027962373273451264,,,,-0.024617276125440322,,0.04554777775244037,,,,,,,,,,0.03930480464856587
CKLF,-0.06574121944457238,0.06899846985171165,0.024575332176420592,0.06794897689432984,0.005007369343936919,-0.0024433379510681572,0.12447404166791963,0.09741745670735537,-0.004435186486358285,-0.0100159045947555,0.06210048163667893,0.03582512190009212,0.08310534298473911,0.1271897250184114,-0.028915316914246578,0.027684794321750566,0.059326040465851826,0.013817714406885987,-0.038453158191681706,0.06723161755269558,0.02429336673161575
CD24,-0.0600126650026293,-0.001026186179892594,0.04246750214646889,0.16985499735251547,0.02879069300371395,0.05190514147409502,0.035608798967651775,0.004279726371656461,0.0467887958064119,0.0574433919496968,0.051731101328842566,0.10258789558530655,0.12222942651804194,-0.11256627943124815,0.015368307731724715,0.06301159799841421,0.03751949882012605,-0.07209010468434697,0.008739963349813052,0.09355363397518741,0.02461026053710493
HSP90AA1,-0.05092693102029391,-0.00564501537557352,-0.030219370430063522,0.07575618833318207,0.008358284896886442,-0.029106095587875587,-0.05683033070702885,-0.11259427852749014,-0.03266807611697671,-0.03216274155788826,-0.14708976249055725,0.01624402263447081,-0.15898628412318444,-0.08725952227927755,-0.05458434023360142,-0.06276248799496774,-0.05938471800510812,-0.027242153481554232,-0.004141942567928867,0.01950091506363138,-0.09484427865794297
BMP4,-0.022823505583681652,-0.04430023631773152,-0.03145361500095021,0.006117065851558826,-0.034090319369519846,0.001972230173119964,0.03666071629472371,-0.0022783745612937755,-0.01746849197351192,0.011332832340987241,-0.04216106174839741,0.1249283338920405,0.13143807307609923,-0.06311331610081541,-0.028818889539114736,0.04977343163070605,0.018494116257436907,-0.00033679167618475117,-0.010594366510600856,,0.022966264616927107
SCGB3A1,,,-0.020761752739600424,,,-0.023960152021154896,0.08439694824060194,,,-0.01653543815807721,0.014318428259160474,0.07997915717713029,0.3046349553714351,0.055101051491889694,,-0.0009726521391350139,0.009504544842588778,,0.04274018508090926,,-0.01859535974903653
IGFBP4,0.033070704645365094,0.028409837106967747,0.060838572948700306,0.1001890471405338,-0.07723129894803894,-0.03878727869208031,0.023611314758112043,0.09272241209002766,-0.019411621149116164,-0.00018719441718807834,0.02498123305336408,-0.0017706770072504156,0.016684511478624663,-0.05886112088723846,-0.17524806325531983,-0.007696074196228816,-0.04864765134501941,-0.014014986628128412,0.055588190893653966,-0.03409064419937812,0.016845218300535217
RSPO4,,0.16206439620100002,,-0.009983459781642176,-0.0014568268073547172,-0.027653910278829446,,,-0.018752361559812476,-0.016535435739395324,0.0027165853647479784,,,0.04989058159331261,,,,,-0.003717833326377794,,0.013327410537538309
LEFTY2,-0.007700744159231989,0.15130758998550053,0.022751778022940924,0.023578490441223846,-0.03622077039763095,0.0034612910162250005,0.05558686714546317,0.11360458144380321,0.02628465315769478,0.045826037910704005,-0.019009716426910843,0.0029764311229863844,0.213240219336152,,-0.03329771253975696,0.03292462200109128,-0.020098064931724544,-0.007824006263696386,-0.027397834656417694,-0.055577328836722645,0.011826538295653749
PF4,,,-0.021536985718531222,-0.039425666025603844,0.07131842963390017,,,,,,,,,,,,0.10302126517906923,,,,-0.026758336559497095
ANGPTL2,0.013622361545582476,0.031218477389719262,0.00605653932275077,0.025519044060883542,0.047249651617466186,0.03615948047058825,0.08277532367895812,0.11232701632720746,0.02263147139291838,-0.012953222435805338,0.13024549640942903,0.12262631377921418,0.08596893607262836,-0.01120414006182624,0.050439710413008265,0.04323220827919914,-0.013949757427577184,-0.00812195979714936,0.07610315064875221,0.11150625883717676,-0.019591811048356205
LRIG2,0.0508844441073748,0.07683766532654228,0.05879652687021609,0.04756254663702096,0.004153373754881727,0.020532387689383192,0.07657560987678921,0.05611753434435968,0.012175571321578189,-0.025034982246697413,0.04887905332154824,-0.04654940876631206,0.016215211150023986,-0.01625450853201106,0.08615953150214525,0.0237741694092667,-0.006673558897922288,-0.024146407679843048,-0.03263385694396652,-0.07755574163724357,0.0032684990856070837
ICOSLG,-0.07684646874904215,0.13996886926430338,0.024701526101007013,0.03888975418245395,-0.020397510548614006,-0.036697062505790815,0.08223922823167272,0.02003338030278856,-0.06272351992927792,0.013910610030477801,0.07614699059816009,-0.029531902631055297,-0.02156190180406262,0.07613729562571978,-0.014676952246841716,-0.04127410661936249,-0.05265583595875411,-0.00012010884200382495,0.0011019747856458961,-0.07153237785375718,-0.026227845326527072
WIF1,,0.016030703127898987,0.008450870899011389,,,-0.007724486005292388,-0.0463048141066809,-0.0862183447980345,-0.022094166122862174,0.006600541135076842,-0.08132106379964074,,,,,,,,-0.037501907910591444,-0.0069403343247853915,
NPPC,0.045498242506846164,-0.05103189399000636,-0.021423974864722795,,0.012996316217953614,-0.04824011573725435,-0.008807835346593424,0.06255995397399812,-0.003895541180945836,0.06427208677087891,0.038990288750706696,-0.023758964781717695,-0.02647392621036547,-0.04423131860036167,0.05356946558613561,0.05387768571219425,0.039631288403727115,0.02964983192775341,-0.023842168485173117,-0.046792807208208505,
LYZ,-0.023895131106876768,-0.05350366237950392,-0.044691715889886054,0.04657307137436949,-0.010410880807156806,-0.04649445200090129,-0.046716910260274976,0.13365531293448135,0.038061625870241325,-0.0015480751985724244,-0.028328182222036903,0.0346997017244434,-0.05390944319579057,0.016679478954619117,-0.028681594364827895,0.036548073182751,-0.03322367568059969,0.01876174776654249,0.013277657299611534,0.05682526552956983,0.001562070265373408
EREG,,,,,,-0.029123086524091863,,,,,,,,,,0.009742005744365493,-0.012533227408536114,,0.03558781671431448,,-0.018971497872478805
SPTAN1,0.05214527274056787,0.08974538899062634,0.053251657414490866,-0.0811112285689878,0.044626179256813565,-0.041054842332873674,-0.029741149192438324,-0.09123805174160537,0.031126497524494666,-0.023707943200351522,0.01131493300634817,-0.01050391307912977,0.10238616126994086,-0.03576880225904044,0.02818210560850075,0.018930863418430748,0.06163224620190351,0.0017371739616088245,0.04696298473862551,0.02327556991997125,0.04572606270933567
PTH2,,,,,,,,,,,,,,,,,,,-0.022535614830348542,,
LIPC,0.020067049888746122,0.08832119085972014,-0.02636693140401046,0.037676888530123465,0.010439307297090195,-0.026773536723148847,-0.025321998657576592,0.01951383834533784,-0.0323517965995122,,0.10095221720252077,0.17522456120465668,-0.045148062849530136,0.03437874300557603,-0.05674960173387465,,,-0.0041548982408665105,,,-0.009093808886093955
COL8A1,-0.03173624678056505,0.06274671009143012,-0.027788683506748447,-0.0666547057026601,0.036909805196041194,0.008632036161186664,-0.051467323865035566,0.05450657573308261,-0.025332385538656386,0.002001423416594346,0.07105532472948413,0.08577074399043189,0.03027336139143349,0.03664627767165825,-0.04743243687379774,0.06378360684207757,0.03634592097271814,-0.008110659717229894,-0.03496995110524842,0.03402784850016892,0.06790543525481864
GSTM2,-0.003364543255054533,0.15375786126799967,-0.007298550209270857,-0.058813490014885825,0.09360691306915839,0.03835333273774579,-0.013808317327863263,-0.022713355451866073,0.013465389575048808,-0.0078861329410324,0.020220149347687847,0.02637631434677022,0.004152481785386555,-0.02607556077007925,0.05437114886795387,0.0876103696165524,0.014650878261526187,-0.04420436460559272,0.01726720664514603,0.03039956560205687,0.053344441093814136
IL4,,,,,,,,,,,,,0.05557766863838457,,,,,,,,
SPX,-0.030763844528521694,0.04470789567412768,0.04220049139726876,-0.005148044102251584,0.004766801737274255,-0.002432181725492578,-0.04094776344307463,-0.049130817445987296,0.03969172195632046,0.03908047588217041,-0.04539477163279883,0.06517361531284428,,,-0.015490616893283533,0.004089109796839307,0.005895643338281961,-0.011664050045189759,-0.0609821750703881,-0.05103108814656287,0.1204578654728513
MFGE8,0.03173357986405515,0.018135798027756715,-0.021485982340646793,-0.024454833149963242,-0.04651769616487525,-0.008997603904078881,-0.013518476062116268,0.0495741523658921,0.019781342953024715,-0.020746825362538187,0.06350036066798309,0.019068405116891913,0.039826354965248924,-0.06803979241060061,-0.0595430495376745,0.020025621443183365,0.00458894501562446,-0.03148388115678783,0.07343617970142505,-0.014002084924383103,0.014366478393687362
TGFA,-0.07410775053105147,-0.045135278001009506,-0.02891229136091066,0.05287777058645584,-0.037307789638346515,-0.023498600364885356,-0.003788130627775051,0.03587892693692338,-0.02231894311535765,-0.04907094447076719,0.0477670821812579,-0.014493694120913376,-0.17076127932060206,0.02642575573264645,0.04414118549908465,0.0018504222030101079,-0.017315387232883953,0.02660834156197662,-0.041406266623652065,-0.011285124137830645,0.09681528126355309
SLIT2,-0.035628932289589285,-0.00024059328416620532,-0.012949836892946279,-0.07043656052799921,-0.035281828611702724,-0.004237690587781676,0.007001587929960173,0.015933040784727827,0.019894902463475982,0.04802854062365649,-0.0939936735458606,-0.037679725425838376,-0.06067068583960711,0.05452406859806029,0.033055089283158395,0.07589501749213534,0.07026440553971344,0.030378537971044565,0.010150640927797744,0.11796885133103689,0.03711233397113651
PLTP,0.05464267304930641,0.07001167339627046,-0.002646674130486844,0.010150540037455927,-0.03230781638114371,0.025141141300287353,-0.041034490568325574,0.11018223607149673,0.03009326389776479,0.023355625952848038,0.054487771081147066,0.02505208654255288,-0.04732426978207997,-0.10858566651480073,0.02476661515231526,0.004471776503370011,-0.05288554925861847,-0.0009625307128148374,0.0019729333164512177,-0.08564801916195107,-0.0023439469718669515
APOD,-0.08083198520876511,-0.087015958959422,0.053454834533496295,-0.08833732573056693,0.023142186283767678,0.03279761288860721,-0.02250876419216162,0.06468815192880416,0.020529451201270036,-0.00910443374272863,-0.041557683059392024,-0.06013180275218649,0.04082081769603096,0.06041678923163704,-0.01622097789705806,0.0836486554818246,0.11787913282695422,0.030973585240075492,-0.023402912302513453,0.016737821273837702,-0.00997005383961837
B2M,-0.04332010732946533,0.016528124964810976,0.05281628643541616,-0.05730316246338471,-0.038302320623868,0.04478373686705521,-0.011194411576193712,0.14716158977040897,-0.0025329101675721057,0.03377131352008057,0.09437145557583276,0.08260305807707576,0.0584681392023494,0.05531814339484254,-0.20677547655239545,0.007047854585550646,0.023934573532820438,0.0007881263696773859,-0.04788375460490463,-0.040513891221998576,-0.035647021894075925
OMG,0.001938139271735161,0.097620740802842,0.04831282826138457,-0.1050259195922143,0.03469858643193894,0.07612218470228824,0.015415934120956805,-0.01849179048366892,0.050720589129110046,-0.0021042832578130138,0.005855336135549932,-0.07288233072553077,0.13571095244360573,0.0055920051803483445,0.04024183252342795,0.04176497449596825,0.05915763470391984,0.02561524202222626,-0.04621444409999332,0.04705899907195665,0.05784958238299493
CXCL3,-0.02787954260716668,0.02239817180531449,0.02347053005301948,0.04220410828763268,-0.02495213582409457,-0.03841612469814325,,-0.0164341478179918,0.008692129333652947,0.12693441833866295,0.00546029559744823,0.03554754443193307,-0.08746559399233653,,,-0.04083029545743356,-0.06370203114975274,-0.035896913029457515,0.02631102022670253,0.10623138107315475,0.006191276079766952
