,MGH258,UKF255,UKF266,UKF269,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
CEL,,-0.02149120655688942,,,,,-0.059475548224749625,-0.031648710656804024,0.03167842437935133,0.022178132214799064,0.03682438224234966,0.026943398892388035,-0.02906830937623989,
PDCD1LG2,0.04288549028340529,0.09296410028528089,-0.018382617894577923,0.026167404200330775,-0.04131426286307743,-0.02357004511680016,0.05124209389867336,-0.03987277456112997,0.026066923384237852,0.06178848892826673,0.055661421664098786,0.0002110960648386412,0.034582259795404205,
SPINT1,-0.010579800751438308,-0.025803972084577922,-0.023776799812084227,0.06404250524757409,-0.015300023507767196,-0.02022411565210422,-0.1092201345477862,0.006231069720070764,-0.017245240383752868,0.07364316430055458,0.03209442607778707,0.001422065785930221,-0.013277323482640076,
CTHRC1,-0.010648322021235715,0.02268747255215033,0.10844459475841166,0.06239671528758319,-0.024321057999565108,-0.04541573393661901,-0.05157138205832952,0.005196725874775151,0.022714390309379,0.04662446658172214,-0.061703291015963224,-0.032639397259699346,-0.011776408625159298,0.06676143296215169
PODXL,0.02262350658192018,0.02501809683013549,0.046308260461324496,0.10265233036301526,-0.015314697337865236,0.014659648550421326,0.014903098948637804,-0.028966594003177467,0.036186844656364875,0.040727360808217206,0.03189561266542928,0.006115056374842248,0.09306531145409469,0.08509854927388381
JAM3,-0.03802195788305869,0.03734703034281936,0.035124431367566794,0.04074177434240961,0.010105691739362363,0.012526619242375227,-0.04892933237325996,-0.009140693133888088,0.05939833990642124,0.045581257123755284,0.005518172537673036,-0.0428809115743674,0.017985251296964332,-0.06578016069128183
TGFB2,0.020872048288238097,-0.03253124473440171,0.042246234698079976,0.09201259947672497,-0.0021736227747128265,0.03830690089228246,0.0091559933421215,-0.04551764051983101,0.04419931142650199,0.04048387197795843,-0.05489910061161622,-0.03608583712405216,0.110996616165244,-0.013929490810620207
COL18A1,0.0022108574908375777,0.05420200038059733,0.06490023486611278,0.10914541694820235,0.01903731441831536,0.012586792901747499,-0.040274833021316486,-0.009714147459378524,0.06497966969715996,0.05398107360986237,-0.00034088364435846876,-0.05489124276818919,0.017174592537266265,0.15387991260441825
NODAL,-0.04133036246093533,,0.07337042038870081,0.05698532496725626,,-0.02116149579602133,-0.04114534545994908,-0.031242284918106777,-0.02455296770264344,-0.0059673996301852295,-0.03238625000373004,-0.009204808292093474,-0.04694259173659875,
INHBB,-0.001523975401971754,-0.014869992707056082,-0.05533825510341179,0.035876948974806165,0.027832050986998483,0.014502873797363102,-0.022763272279097076,-0.0037149847757438396,0.07692424582950523,0.072439151862393,0.004069603941641643,0.029470868004049286,0.06110485267145556,-0.05317975762213803
LCN1,,,,-0.015726239906626697,,,,0.04440011167292021,-0.02318717244955202,,,0.02312997700767455,0.032825902544976346,
ARF4,-0.02261731519770932,-0.10421546348397137,0.06481085170496954,0.05379471912958397,0.006490603254674815,-0.031878180905241874,0.02784697448183955,0.0185756079854344,0.009267776202216457,0.026232782673277315,0.021742660103894574,0.01401091397431113,0.04061313353024918,0.04861950587415744
CXCL14,0.016873234513713295,-0.03525207754085241,-0.08250523493840337,0.02634901740652287,0.05655083903767775,-0.06177939901228895,0.022732280086107524,-0.026009194692930112,0.04730545320624077,0.078512095436917,-0.0063546960738359685,0.05061206728962392,0.022696845676067244,-0.016913739351235694
LIF,-0.007026100167564719,-0.09735250928408443,-0.023191151750906868,0.06791814064239217,-0.011099195397668843,-0.025492178152973877,-0.07523586488802549,-0.025639852577967154,0.09920898933361966,0.07364818398411037,-0.036449684022969414,0.10401420372707278,0.13235031180030732,
IL17B,,-0.019584109589488523,,0.037961304308139876,,,0.10294002233243911,0.00141533038886737,0.010054893639718274,,-0.00024132715357981423,-0.0324722260321687,0.1201990857497845,
MMP1,,-0.05092821096485958,,,,,0.0008493883752651066,-0.03613011506599628,0.0728391705937056,,-0.029176328699653538,0.025168068030675377,0.04554161912675554,
MATN1,,-0.031285561022281874,-0.022388524002213216,0.0754639279353125,,-0.01253299252896754,,0.1039858853268607,0.03979570181717158,-0.024176180010251708,0.027547304204149387,0.08473274011026602,-0.01966369313497472,
ADAM28,-0.00612893895441777,0.0014164373464313324,0.043208626349745975,0.008672989115263067,0.009218904481157655,-0.024693254032289533,-0.05873476021854194,-0.021440086463663934,-0.01402108751238723,-0.05280559311621381,0.012899823358724347,0.034884958760002714,0.00046804431623690887,0.12565524529660224
TCN2,0.02932439269947401,-0.055432537610668756,0.06836296932633043,0.11723614525110047,-0.013589862879359125,-0.003600074484464054,0.03376223812147335,-0.024104017723863815,-0.005757108559952767,0.06426292283570431,-0.007106942453854858,-0.05057278258131674,0.07569773014726326,0.009146786261027308
THPO,,,0.018863702423723264,-0.03208760000358381,-0.011549766820664182,0.04204417063476614,-0.02038547750126556,,,,0.040097403856197464,0.04214813198414158,-0.029467831993618077,
CUBN,0.054266286968896314,0.03977155504199431,0.03649903889256176,-0.011662232040179365,-0.02462906642362374,0.02784784798427902,-0.02103919413057588,0.01996559213285666,-0.00909297656053151,0.10234400168960543,0.006981623006836885,0.1301095301311166,0.07355856361735977,
TIMP3,-0.007184082852868425,-0.04064329255405784,0.01876449746440336,-0.0005806414722432266,0.006030642264652123,0.00784494603737799,-0.06482829824069365,0.028177913887536883,0.02574721677947997,0.04987243377562975,-0.060921511193513474,-0.06954975733898493,0.055799250270905563,0.06809316849115668
PIGF,0.09196963972903403,0.06731197602045556,0.10603618084312981,0.06909113328536609,-0.04726204731009322,0.05968775704898914,-0.0922547004395587,0.0170565521694263,-0.0016694160529141583,-0.02391250940004579,0.041870565077905715,0.07033053013529608,0.05840840301581424,-0.003498610667470318
CRH,,,-0.0188669947585927,-0.024182821545109517,0.07670852967101473,-0.017141907683757777,,-0.041484635972164084,-0.01782966098265751,-0.02845641157713988,0.01304962500166603,-0.028506907293711446,-0.01976242543120628,-0.006864020452815038
BDNF,,-0.038506199676373414,0.002350121743327148,-0.07225459006749416,0.011935899048692258,-0.014115370145413154,-0.036961655618569594,0.018534040999698128,0.041565625878849294,0.12436941063002631,-0.0031784066221551117,0.03128811067346386,0.10345359949592212,0.14175878443339943
CCL5,0.011601573649931954,,-0.014164764237690855,0.03578442003755169,0.010909086078864814,-0.01700251348106174,-0.12484876219511669,-0.04483706737361651,0.0014188620900217697,0.0342425615643074,0.038664419878455966,0.006738443465762692,-0.04534678309254119,
GAD1,-0.03806396942366954,0.029841995732735518,-0.06198637435710897,-0.04961442575480686,-0.009267461363523221,-0.020579224510711782,0.01970581172476852,0.06515571484460936,0.05171186452087605,0.06642740276317188,0.04189683345078646,-0.01808174296801237,-0.010601538141705088,0.02918720012675027
COL14A1,-0.040574561647371096,0.11560693388563932,0.020353913831636736,0.03168328365927412,-0.015128578213860322,0.05641467921674739,-0.061981758835871564,-0.028273663488411996,-0.038290377945202084,-0.02689842515993496,-0.0058170581876843905,0.009465007392105354,0.0459690189425769,
HLA-A,0.04635701848673084,-0.04554332392171125,0.009706465645464952,0.10870384627090122,0.04970786005967619,0.02085615342965157,-0.09193301839575313,-0.02434395679676494,0.07777177483946723,0.05994682378713899,0.05700097694937752,0.012772564915081344,0.06724442283520751,-0.005367877504100481
CD5L,-0.029461669269150472,,,,,,,,,,,,,
FGF18,,-0.019584087719685724,-0.026176714474146857,,,,,-0.03418822953856628,-0.0004997664108044779,,-0.03530338114243883,-0.01901017142145371,-0.026994700982134443,
ADM,0.030965578441422673,-0.0757930788350966,0.022533515353163364,0.10483547950815127,0.02645769941661683,0.056494446842584506,0.04186719755432106,-0.007181221553048216,0.05103588652104012,0.07218794342650402,0.03438950690582608,0.07409000759021915,0.14824289981335834,-0.014130078866785621
CCL15,,,,,-0.013206810720676565,,,,,,,-0.01648752019800546,,
GNAI2,0.00942601684018047,-0.045359472015841736,0.038381383739706024,0.052065241620078785,-0.03680831981201942,0.0660750894181386,-0.017462184769302284,0.03415577807284153,0.0679836991759834,0.009230897789407864,0.016634301042659855,-0.023639537447180014,0.11173303197602552,0.009688602059339862
HDC,,,,-0.002540511956977789,-0.014060355547143006,,,,,,,0.07581995939911404,0.08119721152279064,
COL11A1,0.03867965775415999,0.006486217487458016,0.09542752405967482,-0.028591627901145483,0.015051755361656965,-0.017917121972128705,0.08342838628460604,0.011835557856750093,0.014418652196282043,-0.04239183509254322,0.04843705728803443,0.010273085513138791,0.054615094040043666,0.11319861400586875
NUCB2,-0.03750219154242043,-0.07589125335703478,0.021364564870681786,0.024053193020385243,-0.023648403864456845,0.05144127804576743,-0.011384259331621047,-0.03796321866273021,0.03346810702433317,0.032925562064876714,0.013614773094335859,0.007955031098067685,0.01585322418262439,0.0359416471426891
FGF16,,,,,,,,,,,,,-0.019376004545174193,
CXCL1,,0.034351600425271106,,-0.01979803997769407,-0.010510356759654537,-0.017002516363693643,0.004845529300252671,-0.079858869195674,0.04477786739405747,0.023107483806402703,-0.042637618434615214,-0.0414763284251891,0.08047399699931114,0.005995190516886545
VCAN,-0.014506892621790442,0.0871605990569762,0.09195143488825057,0.08095011900866592,0.003295557090673547,0.07405850907394126,-0.029523558159026242,0.06526778946269793,0.04666904521352988,0.016303069106439656,0.06221622014425856,-0.08989939261289877,0.071543599862178,0.008334840413609023
MMP7,,,0.17042604504366252,0.12346062405128021,-0.005372487513715774,-0.019371019019463226,0.003909661000955472,-0.048545797640965886,0.08155849811487496,,0.032174192721069514,-0.03393468553263289,-0.024005785036140957,
PTPN6,-0.010754825862240044,0.04732275759707325,0.03937346817630746,0.06309632896083738,-0.021894814710826112,0.012434212279897935,0.020457125999691943,-0.0026363350906983274,0.035640906873708376,-0.0162822161261159,-0.014210882045927457,0.030003309364036865,0.0601984473949541,0.07926152962119065
PTGS2,-0.04856220809422685,-0.03520526320689834,0.02498615796120743,-0.02069917812027135,-0.022415386214444645,-0.017291032193662497,0.03380181911024678,-0.07494328435421103,0.043937677322424186,0.09231425745673169,-0.018056614577587133,0.10428045631130677,0.07194684884595062,-0.0199775348839631
XCL1,-0.025512300313292022,,,,,,,,,,,,0.02264456422708735,
CD58,-0.023563911281775683,0.020134904543873657,0.06322429801307995,0.12608042038159206,-0.017048873993913617,0.060362854429413686,0.03129945455175613,0.04238379715520915,-0.006119412444085858,-0.026158039749796264,0.0045590266730760965,0.032254244922130595,0.04065275452759496,0.009884133828049051
TNFSF14,0.0063405460847372795,-0.04141998970985079,,0.04464148742104204,-0.010265852885309157,,0.017973765629950164,-0.02734878542752819,-0.02882689754660749,-0.018744178651346248,-0.02369468489127318,-0.028516389595806293,0.015799759503933936,-0.034226584355028615
CNTN4,,0.0008025195577543271,-0.05120762145751242,-0.040759054636241396,-0.0062840888311253605,-0.01292014025509952,,0.002656426891030569,-0.05500316533288826,-0.03033923587871661,-0.03079795717430801,-0.028054540938945403,0.018855029141462355,-0.02378546937031072
INSL3,,,,,,,,-0.002178529745714052,0.01323548474348603,,-0.005258065683381784,0.04958253956023073,,
BTLA,,,,,-0.013109845252787812,,,,,,,-0.021829046058705396,,
MFNG,-0.03461278039731172,-0.048289212675407034,0.04101735412231364,0.046263688208252315,0.01191857711656065,0.007601664299526288,0.03702875924913974,-0.01330102020356345,-0.0669967314153632,0.12420919221615159,-0.033231029482372366,-0.008246144320852302,0.02823750131626759,-0.06889365076126286
ICAM1,-0.04103119687349911,0.0009192671795997376,0.003283001987801076,0.06141254281612082,0.045993214614575256,-0.031182875822015482,0.06747865706889589,-0.019139396098868652,0.07443723383794403,0.06384010196796859,-0.02139692370559451,0.06522167655534719,0.06002219597131065,-0.04457772260181625
PROS1,-0.06927264724421694,0.0038712550500691538,0.00799943271038775,0.08681397499661711,0.015238624595996002,0.03905407698702807,-0.05050874748326263,0.006762625609007986,0.04709136599923262,0.045956900674182385,0.030793104262477423,0.02573878131558488,0.03584943835423552,-0.031162333093337057
CLCF1,-0.048654946818273634,-0.027665319989945543,0.1354024944742301,0.11566862164799074,-0.016674112165851792,0.00996572823876026,0.019780249928671858,-0.03033339800006147,0.05749765556469224,0.07033735190814999,0.018993259913544253,0.08220889857609008,0.11549109267531733,
PSAP,-0.02950196857916652,-0.0061686812531227255,-0.04502270148674378,-0.02619476493885998,0.003589609823447743,-0.05895305339428324,-0.03595859487493303,0.007046389365224332,0.030141485677935717,-0.014790478490059688,0.05203481978942564,0.03151600961019466,-0.022240112641139804,0.029690143832001685
EFEMP1,0.01581105862829729,0.006424110171840042,0.0892975133571425,0.06691957287838388,0.004849308394660736,-0.008264461976043892,-0.05442867161181997,0.034550097848053365,0.07361833584795781,0.030820743826130446,0.06312711771341306,-0.018557222047414557,0.1385352774635839,-0.01898486869840906
C1QTNF1,0.1194961423022419,-0.03925818371356008,0.007006723502661203,0.09857487663917514,-0.02278220785611348,-0.0006921318816987699,-0.05273455535041237,-0.005280691943833172,0.053594877229471656,0.12190087735025253,0.08198610140036189,0.08707875071042138,0.1425250519581278,0.09321228228690738
ALB,-0.03840817127246022,,-0.022183706798392388,-0.019254340410732533,-0.011659840654441972,-0.0271151106834697,-0.06574322418256755,0.005994653313701198,-0.027201478007741434,0.019587904612011882,-0.005246195739252617,-0.025527094365203146,-0.009783029480378878,-0.05574248467630059
CCL13,,,,,,,,-0.02030185105427668,,,0.03750614013028427,,,
EFNA3,0.02039895762425507,0.03355805596115731,-0.055776664351201356,-0.060598162754718944,-0.02569167455533716,-0.038648527188964395,0.15483873185696234,0.037880675163290224,-0.0005695710036465392,0.043290075281226345,-0.009096414473604365,0.10578530123565119,0.027613736655340785,0.08362205618003303
DRAXIN,-0.011681888209482945,-0.03394142462811817,0.008120769579371887,0.055047266813978916,-0.009362279875717179,-0.02078756508386725,-0.01973820409822603,0.0036843945578743246,0.004395350728226717,-0.003665609651114085,0.00897466508337146,0.01179876699072273,0.04565481758956858,-0.04448692978864472
RAET1L,,,,,-0.011213437144658521,,,,0.011749222142150328,,0.03141895862753309,,,
NPTX2,0.08672317200483874,-0.019842964832809697,-0.06520210759718117,-0.12027962171189387,0.007207664192781425,0.027518309173809534,-0.04795790863542945,-0.009721999556093363,0.07985021853019322,0.027718293509121267,-0.027309169203854636,0.004266199407481839,-0.03266579998853863,0.016830948175423893
FGF11,-0.027480125456608405,-0.08537601025482017,0.018381826774561745,0.11898578384283127,-0.021220513436966768,-0.00423123287356887,0.033396068844953705,-0.043156939856638384,0.013279683181452218,0.07379722673281758,0.05344647626610061,0.07049444503400941,0.12165042194346132,-0.0018676587195321872
CD59,-0.0422943222622091,0.0031599197778482274,-0.09300481679018434,-0.024515729080475626,0.019501016058450317,-0.011672564761313824,-0.042296377974414996,0.022140863920499774,0.03148023587425223,0.04514888008319358,-0.03420121673253844,-0.07125304297810511,-0.04202229213061515,0.032454601041377595
COL9A2,0.09033507593538473,0.0452083232536771,0.020191852946605575,0.012615917866459794,0.0074763109095070885,0.1091860085895517,0.05193640170856692,0.05508962887003413,-0.06399903529976818,0.12858830340458635,0.00999826813194926,0.004827153510953007,0.04902407931464048,0.09672661783988518
DLL3,-0.018383068074023973,0.06865553969213968,0.07002942809909446,0.043916837833056374,0.008600766314522064,0.046265236240402054,-0.01700576688557767,0.059518598610085384,-0.03846753728622903,-0.04105133044973882,-0.019610014370430535,0.02491051610601519,-0.013594371597256912,0.04259734537401373
FGF5,,,,-0.015332122877644152,,,,,,,,0.07173165726551754,-0.01719927242802086,
LIN7C,0.015198959833083269,0.09077508071686433,-0.03747634356775158,0.013329809605153125,-0.021863380378424675,-0.013692025968434421,-0.03887136963870443,0.025777850554488342,0.11671508878512996,0.03212431354389303,-0.04500230450994736,0.04578555984994391,-0.049928539791132306,0.02196910848768987
GDF7,0.08199418538619753,,-0.0193699963523229,0.0002064084012176934,-0.010265852486378096,,,,-0.019877160457783444,-0.026230681180581798,-0.0007140059328983302,0.006291706180101145,-0.012717780785355915,
PSPN,-0.003977602552799957,0.11818445612445105,-0.02578435500704079,0.09612838692301548,-0.011151753115643355,-0.047252892281469186,0.12255788112952086,0.017335294201894245,-0.005237714080799323,4.1104704925655254e-05,0.04309066874804359,-0.008322878084427771,0.04570317027358825,0.0761717653596514
ANGPT1,0.021599205780297018,-0.02300987766567264,0.038678048426507614,0.07100685237905996,0.009251918181175375,-0.019862512492066633,-0.04553976136194335,-0.05538161156514985,0.023678665242904358,0.02819487103940717,-0.0013278009701789084,0.025075215198293605,-0.007107401619709463,0.04933922615212366
PNOC,-0.03731866482827648,-0.0060581786458387575,-0.0779356799236489,-0.0741851288470045,0.03908457829326205,-0.024798597382537025,,,-0.021137459864329453,,-0.002015525593919601,0.049756231137118995,-0.0011108533429037921,0.20367207551392424
L1CAM,0.08578109183264802,-0.008668595135518943,-0.02212428228387532,-0.02132597402962997,-0.03354009170189066,-0.017326419937621122,-0.027822130281815675,-0.012535849395431613,0.04519592379970577,0.012799223620073154,0.03830998012941725,-0.028356793393222317,-0.09381513512794346,0.02021674018588728
APOA1,0.024922726144763995,-0.02298649318938895,-0.029375763831897522,0.013504984613246512,-0.016614296622118125,0.014741431070943936,0.014820552201752211,0.028294211036977303,-0.001707468649960487,-0.033350133875168976,0.03460867446797524,0.04863723235940854,0.09683813144296692,0.13460451301901294
PSEN1,0.005334465847430191,0.0683701551340553,0.07204579110107834,-0.07390241166033935,0.008351416646090664,0.06371304518196808,-0.03738226154989854,-0.045335841617148716,0.02219124047579692,0.029145242764210176,-0.011586210661426117,0.0093752723418159,0.00964978927283542,0.07378358722248969
CALM2,-0.017371429245187437,0.034088860398819476,-0.08362459929714028,-0.12886405554259964,-0.009603929854367418,0.009433645617508906,0.008220007984868504,-0.010092986573031445,-0.011661249991709534,0.006413755829070467,0.042147955707240004,0.04072619177062025,-0.13635352766741618,0.05234345278049019
CLEC2B,-0.03382754054760542,-0.08182874679380926,0.04850091242150717,0.1419387722841818,-0.009729468574129785,-0.04674091573981431,0.05858092406480098,0.025290401640959435,-0.08091820354759188,-0.010880432627511198,0.008112482923961415,0.06009918696739587,0.055804842386444606,0.161990081478571
NTNG1,0.03144143786935913,,-0.0431491565767286,0.04357578150833269,-0.016169634890676424,-0.03790832605409122,0.020497619061702964,-0.036051107651085684,0.00689116115182901,-0.010134120441221221,-0.0385150729166596,0.04668033314908294,0.04761426376226658,-0.05280689492864043
LRIG1,-0.008480530943590147,0.0672624415783699,-0.016461558407186314,0.07836849324007975,0.022649781305375736,0.03558770903625175,0.015896351134675683,0.0018698068206750365,0.05031334553372373,0.10145281229731401,-0.04199599110912352,-0.021377459837619708,0.014327439382381504,-0.02326401556210898
CPAMD8,-0.02325239959943079,,0.002661672984601537,-0.013869968487467738,-0.019001244103938515,0.020654159614830792,,,-0.022330384484538366,0.02915077405241902,,-0.005879983408879877,-0.021313773808966444,0.1174568464296291
GHRL,-0.012264832218346941,,-0.007172603295718063,-0.029496444134050954,0.11110903240634025,0.06819890551398922,-0.06683418403123136,,,0.058499578008588175,-0.026174271065734805,-0.03247222195443033,0.007788687603797041,
NPY,-0.03411217771058923,-0.018108528013155285,0.01719527895074348,-0.03815420419743577,0.012619085982059328,-0.025356256109724393,0.2806846735756079,-0.01032680793954708,0.044537661834179655,0.00038794901014830587,0.024733234196053947,0.02861972056658742,-0.055085067763167815,0.04782192781567152
MMP2,0.027425836941890252,0.052891588952044676,0.0788120476421512,0.05937533172256913,0.0015092687637346897,0.045500215188995746,-0.014589532914310165,-0.06946620980619866,0.05265980755243934,0.036676318797437275,-0.04675977869581424,-0.03453985638889578,0.04293804253257679,0.03579531982705388
PPY,,,,,,,,-0.02382959383378483,0.06618589567654347,,0.021783870472575576,0.003521442801336181,0.0017329059432016198,
ALKAL2,-0.03482065973846282,,-0.052944836288478334,-0.015726237357855884,0.03477921426492374,0.031558599000444956,-0.060066219647519514,-0.024241419552874798,0.011213798459924384,0.09915379341813386,0.02866250726711238,0.055306209247304186,0.034915933993496545,-0.052055820447105036
CSF1,0.027858290839388643,-0.015139867219227492,0.056046851194768384,0.07397436049020917,0.042889373867968206,0.03178039145584877,-0.03888935083435847,0.03187278520460465,0.009214099780103006,0.017839106691312837,0.03880558863190228,0.06461856871932144,0.15509791992769142,-0.03177837080404412
SEMA4C,0.012485709388732964,0.09399105179509835,0.01713244700360831,0.015102979578693797,-0.025873482351403177,0.034982819085653004,-0.044546231472675835,0.0019663295460269972,0.07823534588922462,0.08527941407703636,-0.03957955138739016,0.06583721909983174,0.011569430471511068,0.021940183398306917
BMP8A,,,,,,,,,,,,0.10281145737081043,,
ICAM2,0.048774473026444415,0.015844940248690802,0.0007555929603151243,0.06996177724287062,-0.0014089598312961712,0.044991769160576144,-0.02761215279078532,-0.007823476974330884,0.01816387451272413,0.051341712050641246,-0.04741657910943223,0.03067477347252378,-0.08497472980701204,0.009354555241089024
SYTL3,-0.023218695321355138,-0.05814423329626281,-0.01780718771474159,0.04391492304138925,0.008017133742868613,0.00214716028487667,0.032253403993975575,-0.025347234912797563,0.02564753903779044,-0.04551931541217273,-0.03102967060492563,0.04230641693660265,0.0951763498973202,
IL1A,-0.02701891462856271,-0.04269886629443115,-0.0316879342188695,0.08715504502268234,0.10268451139004202,0.03358368038914141,0.049394753244330014,0.04614218427236129,0.028535253584970985,0.012813459113224911,-0.0340620824747626,-0.047273379974096225,0.1741147869275424,-0.05501839036138078
HLA-G,,,-0.017115111680638537,,,,0.07490146337911172,0.03641566975375368,-0.005323910832237394,,0.028908744038684056,,,
PGF,0.049821892825287845,-0.09717883817362569,0.05611328820558554,0.10285009394733076,-0.0004034300066345812,0.022149748094803835,-0.06030037083133381,0.01445716941489601,0.004516127688456638,0.05503842138062121,-0.03523453216108908,-0.01413328780342967,0.016895418777969195,0.024338275208216888
LGALS8,0.016557987326017067,0.0485548146720771,-0.02145370189647387,0.051858209685049006,0.04769047169860154,0.022326609362659025,-0.008072983969611891,0.043963188230544535,0.04798966256861637,0.015327291413057153,-0.023629192722293274,0.024875482880105004,0.0122542228010566,-0.029573121933878295
DKK3,-0.023334659126236404,0.05989449816317187,-0.0618409655325985,-0.060368279589926674,0.04766921194259445,-0.023472248791559572,-0.05449994350359623,-0.031228443270190136,0.08086433381728905,-0.040716642803425816,-0.04920425523770052,-0.026212341076387303,-0.14810746587583654,-0.010040453140353494
COL16A1,0.017211582250034482,0.09945241145211767,0.004707189268006757,0.07982169478781306,-0.014228421030550916,0.07627339776006382,0.03401428611341931,-0.016238019110949513,0.0723271376663855,0.006985380192698317,-0.06214178672837699,0.006301715808670338,0.03461698717898374,0.002055570609340145
TPH1,-0.008068560258445552,-0.02689164085366263,-0.01813584753797299,-0.016487893238346804,,-0.015082909575815442,-0.010480157064363062,-0.04918971598299644,0.18511649672831396,0.029958444384237615,0.005607050613041114,0.04229487448714042,0.03412541256678066,-0.02734299275079158
TNC,0.006865823369640162,-0.02251476552490145,0.10501834894311378,0.14465776897872815,-0.038635144829849415,0.007547334525149735,0.008304039443977753,-0.06489488040575733,0.0362077278248193,0.07863862165687377,0.06677084754933997,0.029837643247954727,0.09280758787905193,0.08973400075190455
TNFSF9,-0.02325238856346362,0.12477738840242439,0.021223495632706094,-0.037219848733783215,-0.015637834789399795,-0.012382026683851625,,-0.0025884345355628247,-0.049935659474195974,-0.018673347957656388,0.0041741598258538916,0.019265205765589145,0.08830306999177233,0.04305918317720372
C4A,,,,,,0.01207044947192752,-0.0228901232018428,-0.02260237239706456,,0.031861040078263764,-0.034609692384282346,0.14927221555630507,,
CNTN2,-0.055908429670948404,0.031479845390312566,0.005431108559284977,-0.046233436620573186,0.05890027078936479,0.0225241039635563,0.04189108394065401,0.03359659012096767,0.012277281462749482,-0.013232357081368069,-0.011104411267474705,0.014834746335908986,-0.06426251024273955,-0.05124791612324447
F7,,,-0.015751035338642336,-0.013869960425778082,,,,-0.02847768424382281,,,0.03040340450267374,,-0.02634502888549669,
LUM,-0.023022206616145197,0.023837766761979986,-0.025518256319008656,0.11322988044062762,0.05283177779796374,0.02455164103859668,-0.03595129617494192,-0.022864442011211735,-0.00857879904201781,0.13303551688944382,0.007006257858389247,-0.05132975764303228,0.0577166388029635,
IZUMO1,-0.022218393877869246,,,,,,,,,,,,,
BTC,,,,,0.036069757075438434,,,-0.020602603380533633,-0.03387267082281808,-0.00929411968320282,-0.03314292386573455,-0.0275141606894997,-0.03451393936117731,
APOC1,-0.04404490313466224,0.033948533333861275,0.07241420304897973,0.0771068822326612,0.013031047227435569,0.03136797474237207,-0.11414268569663441,0.02525072468612626,-0.06406139824283562,-0.010816388028342876,-0.015820207687712935,-0.011647952051475334,0.02235801561305834,0.08490086106494175
PKM,-0.023635872329676125,-0.07573837544615068,0.022279495476810858,0.08193588924313534,-0.041199169532463144,0.029598337194049782,0.053805253060469474,-0.06521162758874885,0.02897719092161352,0.02406524238542804,0.05783629275038746,0.07799142115607882,0.1228352378432615,0.10218643338636098
TNF,,,-0.010195091521948273,0.035799241948296555,-0.013687446266922195,0.011854651314374715,0.009686019547731321,-0.01999686001399646,-0.005981720336929041,,,-0.009181197033807709,0.077578321891821,-0.07695733499598342
GNAS,0.04039544231622921,-0.016293861025481825,-0.06889979206092563,-0.07009346894734628,0.04047753258997391,0.07608139714591146,0.05328548621946384,0.014090832180441869,0.011683436619842887,0.056008903302789084,0.06376128939480809,0.012756973802216626,-0.08317239234450638,0.08133282978528746
BMP8B,0.03176291073670463,-0.036931690072056475,0.035682694614752125,-0.017264609541817296,0.11371113837551393,0.0476884739890822,-0.008301992786156284,-0.0181730616598565,0.10357624274960077,0.027961917676057997,0.011278357104108397,-0.018470817831767676,0.00628492999229385,0.02397916411586182
LIPH,,-0.019297435188818178,,,,,0.06172754977259872,-0.020301858520803635,-0.02585169256825252,,-0.019224424485246513,0.12050558030570138,-0.032695285050759006,
CCL28,,,0.009652306041665693,,0.04219416503838645,-0.0119614024974338,0.00244190819193011,,,-0.022765544798183646,,-0.015733810432112996,-0.031021825105819658,
PTPN11,0.00434965564816801,0.04006808219615347,0.028259223045971952,0.010041957945933502,-0.026384761166007423,-0.011193833929755495,0.08824278229980323,-0.0007779239633233881,-0.06648057035490589,-0.077187116717965,-0.016342100190741726,-0.06022490270775995,-0.05441949763941384,0.049043280401248834
ADAM12,0.007031315317797073,0.05022461270975318,0.03459200046300517,0.07782232575325983,-0.010388789016424285,-0.0018877399123459157,-0.014457800697450906,-0.03662896222556221,-0.010985357258527156,-0.013607113044941634,0.03532176808539999,-0.011413747747699023,0.027653347247951158,
EPO,,,,,,-0.015082911790791796,,0.05551879103563044,-0.01065799220030947,,0.02414211446157292,0.1566829192655143,,
EDN3,-0.017390938468702977,0.06944268578237203,-0.022591633519457473,-0.024575612687506895,0.017696964678378717,-0.015238544993692607,,0.043618211147854385,-0.01687904225401654,0.01581441787723086,0.027208894402337234,-0.01607046165186177,-0.0024338907568947606,0.11568576072086527
CCL22,,,,,,,,-0.024953968475765885,-0.02455295687596255,-0.02825898571282941,-0.0157967152946613,-0.025854706205847938,,
CCL2,-0.10059322546373084,-0.02063278046965948,0.0370659919905528,0.057258685680597096,0.0236090346244122,0.001554715696912736,-0.0355172672303439,-0.00729013261809554,0.05702798534287853,0.024116037052367163,-0.07458368562241358,0.027871254557098837,0.09292443996503007,0.04746729773007316
DSCAM,0.02317202970150726,0.03946546791865063,0.055086189889100474,-0.01651104063870141,-0.02500645048090952,-0.002855128722032125,0.0837242764706667,0.024445834919481862,0.02189075269604939,0.000670336313991975,-0.0029625197385025536,0.08160984589554907,0.04069042517512862,0.06682736696081802
ANG,0.010113366304748517,-0.03403876889767418,0.024327622439049203,0.0929448836709514,-0.017778854830646833,0.014260201494723488,-0.04688687895737779,0.03743226765570371,0.04622695641503626,-0.07111005205983408,-0.020555086502815286,0.10923672775195632,0.08161145023143537,
