,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916bulk
LMAN1,-0.0708818513353453,-0.04592530444516311,0.05328986634330073,0.012907847198453663,0.07547044156932035,0.01925092519883784
LYPD3,-0.014974128429299774,0.06233067247807063,0.024156235742489197,,-0.03881102319383732,-0.02588780714896786
APOE,0.030695268871541156,0.01833262733102303,-0.025069710023977433,-0.03711327570389172,0.06201167002900446,0.02766370701298018
SOSTDC1,,0.033738507304476674,0.013459864265936466,,0.025683837218038425,0.039008905828943764
ANXA1,0.10845100671425927,-0.07778546287857004,-0.04545467727997475,-0.02349827435210125,0.07951165968917677,-0.03221081731550014
WNT2B,-0.05721396673136655,-0.039099962756083136,0.05208605728608993,0.0732615314697942,-0.0010246562133274279,0.027480182255541205
AMH,,-0.01212490297746734,0.026891501981983167,-0.016275570081668092,-0.06311321004752785,0.09164477802880533
GDF10,0.06604390995565478,-0.032375316284667555,0.01657744291605892,0.008629695916892936,-0.017365027839277694,-0.02865738916487675
EFNB3,-0.06500327796711916,0.01974864976159312,0.0386829048744941,-0.0754783868057419,-0.10141134769571095,0.029187798588416077
LTB,-0.02631654707195158,0.081529894297201,-0.05561034732488053,-0.04782964021256604,-0.04116621795948333,0.03465519604204317
ANGPT2,0.022539683349852607,0.03644208427562944,0.024291421226275037,-0.07819663470634601,0.02101940477567846,0.04979396639106086
NRTN,,,,-0.0165030778759592,0.0006122915779978827,
ADAM17,-0.028518059566795994,0.09477409816813373,0.08078325734928452,0.06279150796610153,0.028132001402633063,-0.05563612342746298
LRPAP1,0.007951357688378614,0.03290923957534449,-0.049172704757537176,-0.016054800432528934,-0.0379176646494811,0.005776386833684972
NID1,-0.02221141088009438,0.014484233958807992,0.11762135146004579,-0.0883272023228604,0.14999594405737332,0.04581863835514648
MST1,0.08500303633952642,0.034950545858065736,0.045732665412705376,-0.0458183616576002,0.01694443568732893,0.13649192788783937
DCN,0.0328024493357953,0.016765431401743427,0.057983046093645275,-0.10908570249897062,0.010765080997169905,-0.00280860759818841
IGFL2,,,-0.0344222337401682,,,
COL7A1,-0.05558519386674765,0.05355133308502246,0.06787900273632735,-0.020158094337283373,-0.034125454226232144,0.028732693567735924
CALR,0.024664980161097205,0.05428335290900813,0.08156911594946466,-0.0666565813011778,0.1176754776296867,0.0398555525911159
PIGA,0.07506967279198515,0.0655541288360183,0.03539861208654818,0.007242581722710342,-0.0578569848213769,-0.019541595305575202
CD200,0.02632755356017192,-0.014492797857230063,-0.011654357005869169,0.00038199426747229765,-0.03785121656666309,0.016053259687747987
GRP,0.034987590988800533,,-0.03245167180371909,-0.04549567444465186,-0.026369325100919782,0.09151069269114961
CDH1,-0.011006623088754348,-0.05112271401023537,0.01810698958740295,-0.03692014264004586,0.01327596660930542,0.11405959905264855
LPL,-0.08188792044537485,-0.02329360799653768,-0.0008407920993243705,-0.08342855483332831,0.24866096292931067,0.03907893507210877
SEMA5A,-0.004699496011224782,0.02512939548160127,0.010373750791629577,-0.013112437491082131,0.008769076232470027,0.11202366464733302
SEMA7A,0.01374180182230317,-0.006953769630215968,0.08047451946482702,0.002774403182707584,-0.004981614871569199,0.047792002124166566
SEMA4G,0.051237468225936715,-0.002570072213301608,-0.03737603346566877,0.004010435199810384,-0.040404724099527986,-0.024545282955021855
SEMA3B,0.02586092168940275,0.08360662136830643,0.04979893080097509,-0.02025028226837314,0.2836003329156154,0.030534163074022284
RPH3A,-0.03878696960589336,-0.027520807748614148,0.032840243668500434,0.012885797706813588,-0.05738092455416116,0.05155848478318415
JAG2,-0.09571617386541352,0.025673963395301647,0.005234331357560329,-0.026520566461857412,-0.02256710148452741,-0.013076504040138482
CGN,-0.03971869773314089,-0.05183744332796497,-0.016364300032557927,0.10520772629421533,0.10824000958610126,0.121305843366467
GDF15,-0.05100130287718874,0.04824600252694728,-0.007462226967946615,-0.0030880105796739156,0.030705023922516582,-0.014618370892900199
SEMA4F,0.08319160644134263,-0.03262941305331562,-0.05630024141210067,-0.011579935980044281,-0.005423530129790018,-0.006611407851813252
NXPH1,0.03794001554755826,0.012768019856759636,-0.06254073104427871,-0.07288830158493066,-0.024557398884783182,0.09149577085234174
ARF1,-0.051812493571726584,-0.0030330063592243026,-0.013350076746421628,0.010770438243641888,0.004392170524647483,-0.08910842868947402
EBI3,-0.007657053337703046,0.039438822087751305,-0.0012102205949142218,0.023708097757684638,0.10062350647943785,0.00289364220751756
TIMP1,0.012401205504987993,0.040666237533994475,0.09520404592058224,-0.1369000606614323,0.2654066489521385,-0.04720312015934587
SEMA3C,-0.04987470890487435,0.03654844947680697,0.04941263948501192,0.05786802084318272,-0.053121992904181396,-0.044248309463939976
GAS6,0.01574262701724492,0.040500716590415674,0.022354837409199278,-0.08704956294041295,-0.09057267451069101,0.054059280038396475
MEPE,-0.026639988709704285,0.06598438556419034,-0.014820859468745042,,-0.022259907919024297,0.05602310404935662
SERPINE1,-0.05740467246923389,0.032056330341527266,0.055832455083236664,-0.02397471665361611,0.13877582952645937,-0.04657546006660493
RSPO2,,-0.02935910041883305,0.025577650036139238,-0.004563161365277036,-0.023832419856659324,0.04058240220485067
SHBG,0.09112240508688411,0.11083824907145605,-0.026372047452558788,-0.05504280997618694,0.022439350339358614,-0.015567588277363095
LGALS3BP,0.04241668026412749,0.046681811214493864,0.09354060690971915,-0.08989739338357056,0.15774757393740102,0.016814384625217105
LAMB1,-0.04648997400475855,-0.014425369904958041,0.0646610419517988,-0.04851280649340269,0.20062813943876,0.0030000211421733775
SPTBN2,0.04496739045411724,-0.018641303970450177,-0.04104047035869597,0.03631261284206427,-0.10736584885274336,0.0383887075999891
COL1A2,-0.011261220500761044,0.05700514906445756,0.09027402406826017,-0.02995900631689965,0.08339303222652546,-0.016312786900934427
DEFB1,,,,,,-0.022067597448213898
WNT11,,-0.005263512970158374,-0.0030736332764681193,,-0.010105465650139228,-0.01981161234021981
LGALS1,0.0029445775990002785,0.045545051666085565,0.06280493540498244,0.02537225297583104,0.020717012807974243,-0.037353612618132435
BCAN,-0.040717057788707586,-0.04834935315849364,-0.05960489062484019,0.011194536646383754,-0.20521420091156745,0.11960377636728203
ANOS1,0.01151985417627057,-0.003351794809190468,-0.06174768087307091,-0.02373063345747712,-0.003299033876395663,0.08066229726325455
EDA,0.11658041964462401,-0.019998708000028623,0.02771447625377952,0.06492171282048331,-0.01377588803418073,0.025917277593926126
FGF22,,0.02521737010196996,-0.03278765706453926,-0.044543456330047894,-0.023433525163599173,-0.02754522131685679
SHANK1,,-0.03763145782336249,0.016799685922364634,,-0.015821788873691008,-0.029886521694691925
NPVF,,-0.023762482197572845,0.02897972485090394,,,
RAET1G,,,,,,-0.018245557882098692
TGFB1,0.06443993166445103,0.043443723805636596,0.0540325374883698,-0.04988509505901832,0.05027080862125956,0.061086459045402206
MSTN,0.09819651775263148,0.006375841099856843,-0.05328818012018132,-0.015697490482647614,-0.06877987935817735,0.016108163589245498
WNT4,0.021861045352510128,0.01358029232646954,0.02127720968818394,-0.03209032216476539,-0.0369244766189,-0.04859848717900939
TNFSF4,0.12790642177876993,-0.016647082251676198,0.09328802000815947,0.039348851077397745,0.024641671579303612,-0.02546989409271704
NTN1,0.010988327215719972,0.06453725212811667,-0.0219706999875687,-0.06764457973463468,-0.07301958926849428,0.0199440920097586
CXCL12,0.017890672230581245,0.04268694281134647,0.01925617222130282,-0.029049897038189942,-0.08589886715954737,-0.039378425835856476
GNRH1,0.04415316517609354,0.08375595179670764,-0.006820911551692456,-0.03251779981607333,-0.039388166413714294,-0.02502438998632378
FGF8,,0.053800705154405395,-0.0409081113738856,,-0.030407534314522047,
RIMS1,0.08097635922424672,-0.02703910384550107,-0.016413047036828624,-0.022455733238947742,-0.025724074367622647,0.0005549560700334565
FGF14,-0.028802712383735475,0.008620519080784919,0.034764155707768474,0.0182527161780916,-0.010325291101320052,0.06515590057793268
IGF1,0.0063630732234530255,0.07360777254055971,-0.03962356720016723,0.061045474781873686,0.053995289466951896,9.304923825128622e-05
TNFSF10,0.007185177609145651,0.006612859219994186,-0.03205044991396092,-0.06017131854678659,0.05406043020153813,0.018068419903455812
GDF5,,-0.04724577602705081,0.037321981667837165,0.042390715581009035,-0.01753589842758782,0.034372513136483596
CHAD,,-0.02735016201330559,-0.016917386347635992,0.0498203759420834,0.026658153853223232,
RGMA,-0.024863753605104504,-0.021107783415669306,0.07756247046462347,-0.023320717553291948,-0.1097113335426162,0.08150800828406184
WNT16,,,,-0.02986800042971807,-0.04042223806244092,0.009851635526255138
CX3CL1,0.013065563895576499,0.04231240050177833,0.026578194591402943,-0.1276697399401498,-0.020698483139953063,-0.029373897306469717
FGF1,0.0215911199960444,0.04400903906272727,-0.08383956758537998,0.02369233551803939,-0.022237022268654014,0.05065848937481679
ALOX5AP,0.020396550632242626,0.04045068207929743,0.06696367036739286,-0.06620094873109458,0.12312682543578117,-0.02269617112732889
IL1RN,,-0.0033819563804374326,-0.03285196322808558,,0.003086576424381809,-0.06449536152063272
PCSK9,,-0.020727110582654792,-0.004366994096787757,,-0.019253807471177758,
NPW,-0.03080919437825828,0.0811368051424906,0.050353167199865635,-0.01776629101740591,0.04639944097657308,0.002203365974501271
CXCL9,-0.017253794419899226,,,-0.013033830362404934,,-0.00914264554245246
ANGPTL4,0.006669252712239381,0.051202229765936885,0.07430061366869854,0.0029387405543980878,0.17149233470028094,-0.043986537736794486
UCN2,,-0.03583937647567754,0.09594313823676544,,0.09785595179580321,
OBP2A,-0.028950095267309732,,,,,
COL4A3,,,-0.0248662833070937,-0.0561085731433605,-0.04993295051733575,-0.021871171738662574
NRG3,0.03617149318840199,0.022693256222984095,-0.012086009411086378,0.02430354560559547,-0.07105312412376831,0.019266415277555706
IL23A,-0.026639983114597105,0.08492519696965978,0.03085813710885508,,,-0.004007362352655001
COLQ,0.01171557041069357,0.025379615296920763,0.02551565514877966,-0.037140690517724124,5.718043720082754e-05,-0.055649638443336855
SCGB1A1,,,-0.007468226110600096,,-0.02601771928682384,
TNFSF12,-0.056627191051434725,0.023769291137641552,0.039807672687749256,-0.004355051782775194,-0.0026554896035266566,0.0672032383205119
DKK2,,-0.024466906462962658,,,0.03952907213474778,-0.030929395799241862
FYN,-0.04625436045876997,-0.05486758134088409,-0.0948143883917855,-0.09112739967637003,-0.12248956107180803,0.08763895570986252
ACE,0.03010718860872397,0.011303021824257492,0.019581267279088394,-0.04728504410684851,-0.08287933951173099,0.05189302905730596
IL18,0.02017305388908439,0.009574118658243506,-0.042288575954974164,-0.03240157615321098,-0.02209824579693399,0.023868336109995385
PPBP,,0.04589684930029992,-0.037198615764299635,-0.010724015208922357,,-0.020449126447642522
CCL27,0.16483428573995962,-0.02797900804831664,-0.037120009687421913,-0.04123275410280572,-0.05966497527858948,-0.03784143537728336
SERPING1,0.01568405050957358,0.02671988626726533,0.03353347771585061,-0.012310699367712357,0.005425858481708189,0.003580253056844584
AZGP1,0.01330770066987404,0.06580842107468776,0.06449814616827071,-0.04313758657474952,0.3022731858267517,0.003211298926650699
INHA,,-0.02229730378958155,-0.028079964230794972,0.030132857999572386,-0.03892008411089965,-0.03293596260128169
SEMA3G,0.0023897805975666795,,,-0.01462754519953503,-0.017824979180206642,0.005914836046441249
OXT,,,,,-0.018625467888421742,
COL6A1,0.01378602483724518,0.08112166978890616,0.14006527663689444,-0.06750290553484802,0.1525373859359563,0.018552860816563748
FGF17,,-0.043412717243306025,-0.03354458919178493,,-0.068724123483748,-0.014258990220609674
TNFSF8,0.11254768012564173,0.0037583915448546044,0.004299771157420964,0.055535659476494845,-0.0303835946519069,0.06706733023816876
FGF20,-0.02298796334204535,-0.029944609915870175,0.017420405887531184,-0.05565539344533689,0.007342786622575179,-0.017046314656181383
ICAM3,-0.016528961511644333,-0.0332736628263249,0.03851805787343795,-0.04674320428867226,0.04625429533121976,-0.0483608404330622
LAMA4,0.03396539363487513,0.03803887332309979,0.043616865867884616,-0.09604020672939349,0.21645969825910066,0.016576765061127482
DLL4,0.02834615982140084,0.03776328271501054,-0.012009891921669402,-0.029678999606682122,-0.06261666552934429,0.030815034591003796
SEMA3A,0.005931259217680536,0.041272723973280544,0.012898591302159451,-0.006096653010866511,-0.01464524776717401,0.0495256788294657
RLN2,,0.003730464495527188,,-0.019434777612269128,-0.010839033034851928,-0.02002615984971815
C5,-0.053633200373242436,0.011818437975535145,0.016449450310322945,0.017322401224676563,0.04996546544539452,0.08038798615408436
COMP,,,,-0.03576774531695168,,
C1QA,0.05276152777856008,0.0598069023964308,0.00020959363341385796,-0.07544322357622556,0.23228428127383663,0.07045023587623431
COL9A3,-0.10611427348717216,0.07659450941530685,0.02862724489992215,-0.002732556877263247,-0.002646834649138348,0.07454186886476317
DLK1,0.0034517231440197005,,,,,0.041715492873841985
HGF,-0.014900120217263996,0.017917982129472838,0.05093041807855707,-0.006180258461313734,0.05648899799998262,0.047505180417740184
P4HB,0.04827699114163709,0.057187321904144266,0.1231587287854797,-0.05906171313935393,0.13015118487343041,-0.005701997748871422
ADCYAP1,-0.050458834674408,-0.05706572101657772,-0.0028265137556683357,-0.0507727376183005,-0.03412506558412511,0.04948138139957617
GREM1,-0.03677557962726213,0.07456722821451706,0.10769130613535464,0.06614740338649581,-0.02385702871482215,-0.04439948077184835
EGF,-0.024136019244098937,-0.023282052989780276,0.028136990038337886,0.017367845870374023,-0.011724541488586399,0.04263978939871273
VEGFB,-0.061943714344819836,-0.059709110857433904,0.052732736758828225,-0.06225422144818717,0.018638907516180223,0.026783868024832114
FARP2,0.08754363587063009,-0.031058183242091413,-0.028496568496252466,0.07991394289420913,0.03921989814469053,0.054877617280631986
IHH,,-0.024926423755268007,0.018939807230963508,,-0.043797641121586184,
LAMA2,0.008706559901156513,0.0075047884173171965,5.572184122495257e-05,-0.10180258192222058,0.07899221945318101,-0.02091651058159825
SERPINC1,,,-0.030002590835714642,,0.02900391103868548,
NRG1,-0.023758946406217663,-0.0401225948360058,0.08050553651688379,,0.16748240633223954,0.0012958935136910864
SPINK1,,-0.03518261111632987,-0.023496491268840715,,-0.05316587281695132,-0.01209918505077351
EFEMP2,0.025460707345784265,0.027142071148665514,0.0520119028701492,-0.04203514943858949,0.050079735689448776,0.022814703629802358
SELPLG,0.003374877857142043,-0.0010294436428724691,0.05990931613607867,-0.03443137911656365,-0.028334842153197648,0.031619029071008026
GDF6,,-0.01678069006100417,0.058542065605915544,,-0.044933885000754764,
HLA-E,0.05070022819516163,0.0608146135362618,-0.030994161829127682,-0.04886464161734076,0.049127784017335696,0.023250652612063657
PTN,-0.030991015455383766,0.044300331972947755,0.04791339674544328,-0.012699631353267855,-0.1306497530296909,0.08529767248202776
CD274,-0.05563154706973409,0.032406558038934184,0.03882507198689561,-0.039640214302713424,-0.045772722607540214,-0.058476123260448556
CD14,-0.03283147588772805,0.014469352993945238,0.004355355948301704,-0.06068724181648143,0.10925691831338535,0.04962322612563048
SFTPD,-0.03050614391903476,-0.05504490878745384,0.028396690440338303,-0.05617373043937717,0.02364358507513124,0.0562235475448576
SLIT1,0.09244059134838747,0.020045195081479207,0.03810466575457464,-0.00576831117658331,-0.11063206850965611,0.04425240277546389
CNTF,,,,0.03736739121787276,0.02674825573761689,
BST1,0.051754876328198494,0.016584910420517244,0.04619989302717375,0.04081040515485346,0.04320902835420798,0.052473934315664036
AGTRAP,0.007513633418577866,0.04236713385184439,0.0468277188538522,0.028784524054201892,0.12915939854459432,-0.016537429910484465
LAMC1,-0.029061244832334028,0.024705977884127796,0.10795551087244232,-0.035149184955769436,0.14356469378541328,0.04081169109157011
COL6A3,-0.05109505101685438,0.030076846945217013,0.12395441063384029,-0.05282554859629337,0.10915078059103443,-0.017616658796745975
FN1,-0.002265152527701152,0.01747076313176206,0.07996121506694329,-0.10234172669622621,0.15935239987410812,-0.07451441672592371
MIF,-0.05070716094555538,-0.02780203056287784,-0.029697438304682633,0.10676531083505991,0.007378926242026394,-0.10314535502782984
JAG1,0.018178845765279873,0.015853919853636267,0.03290081936885736,-0.04750757327326541,0.038978517936989684,-0.06686912464166281
NID2,-0.0024148310872337173,0.054402712033384926,0.0359258945630791,-0.11191027829608034,0.1135525291066606,0.002861992824916918
EFNB1,-0.02568534449593267,0.03445058066999971,0.02301796919911352,-0.0062842250421105425,-0.05585686337820957,0.02644543199520848
COL4A2,0.030076780321496306,0.017992488711800182,0.09069836064778318,-0.10986995327892601,0.014748230018441616,0.025656674341993996
SPP1,0.010102945414371447,-0.004969040098577804,0.021551564310411206,0.004312819186976029,0.1723507984740645,-0.037919486551674014
PODXL2,0.04363274825076108,-0.017202063219727438,-0.01527361295094633,0.03516326196983005,-0.12436577751024908,0.038079868916103626
FGF9,,-0.036835814140708203,-0.02812947086377967,,-0.020222574568007908,-0.014223912546673734
ITIH2,,-0.025670522210747032,-0.05571545550758366,-0.07751244138090313,-0.08067722157081617,0.0029545866477455555
ADAM10,0.08160376131753017,0.09442176763900302,0.03255628479267972,-0.04799556070654291,0.0027179724792839913,-0.04675798846644424
CFH,-0.0474931723193063,0.005613632033211004,0.09214069702167084,-0.0959310344117842,-0.032110743571148334,-0.027696032344742993
COL4A5,-0.06067220215526153,-0.008030669435077607,-0.0007757612413211856,-0.04446208251683547,-0.0832463110824546,0.0705927773919882
LTBP3,0.04628735671202871,0.06755862283314558,0.04772794741743443,0.02185545307583255,0.06589076568293327,-0.041273247571293775
GNB3,-0.009240722787559013,0.0159160600837336,0.04913906006548274,-0.05258192916725997,-0.10047841816541635,0.009293500449658041
COL6A2,0.007912053406098365,0.06057100276349603,0.11279976007996087,0.0007019892713833979,0.17928821219316676,-0.005113507590813906
GDF9,-0.031109762818767067,0.02327889754422213,-0.011840410888699148,0.0032612215371414623,-0.0263454282011382,-0.03165748727542385
NCAM1,0.00489738808293885,-0.004027738987520397,-0.013636785392340523,0.11057059283118002,0.04474873668132647,0.008288648262892658
APOC2,-0.008928479034397144,-0.0073881881939866206,-0.04019368289221664,-0.013330444471593681,0.04210383621243925,0.02251779077251147
BST2,-0.03299736045553193,0.01110668068242724,0.04503560587053414,-0.03572360600092449,0.012769667308923214,-0.03931477595779105
COL5A1,0.01894268759096259,0.036587604961952416,0.09757304313725168,-0.008265965627018637,0.17843315846317948,-0.020072810945924505
CALM3,-0.07818052687449852,-0.07221880461269319,-0.09308374824221383,-0.0782184853776918,-0.11257004499931213,0.002438150738070052
THBS2,-0.05158946807582333,0.06188143801542763,0.037155158710060754,-0.004772735085525067,0.025190385369840213,0.047525962274250495
SERPINE2,-0.08903741617084968,0.12117622958608637,0.08171695898300768,0.016714476904653667,0.26995167211067234,0.10323918203186697
EFNB2,-0.03197711844352913,0.08081480865799866,0.02311953002591727,-0.0665928071082327,-0.0254132568130692,-0.00779983348782534
PROK1,,-0.01904205937623729,-0.033120498403097796,-0.03077487266362302,0.014587678526975704,0.13499780203216444
MMP9,-0.0005805353196055986,0.01073584274336451,0.06757574394651254,-0.06602696299934496,-0.03810461870420962,-0.0005233233043108639
DMP1,-0.02765080642291933,,,,,-0.019376014930280468
NPPA,-0.04900265427813464,0.021706729514016265,-0.031185660286261577,0.04121674915843805,-0.09776438123068339,0.14843073573903573
APOB,,,,0.029729488714376754,,-0.022838281398307427
C4B,-0.025946703972483148,,,-0.03417823441449168,-0.003935369220470087,
NTNG2,0.018637808828803733,0.043538374609064824,0.05153669133116714,-0.0443498058693954,-0.0361057566517426,0.0313771966177501
LAMA1,-0.04044972780175416,0.04552492346111526,0.04415969453057081,0.07157474651515068,0.06395909577825519,-0.0006687874401755027
UCN,-0.00031998114720983227,-0.008905942728960756,0.024036826394490715,0.00789936161941923,0.026494578071942932,0.08904178322976142
ARTN,,-0.03583937553830681,-0.012033754865105176,-0.030618671410210317,-0.05482187621385495,-0.03293596789311369
PDGFD,-0.006209044430838797,0.020843126540732716,0.06766925514287185,-0.09470499961163689,0.18778645222820195,-0.05546651157443512
EDN1,0.036923645407622906,0.005131664143592501,0.02707951015425534,0.0027297898581444555,0.02187349920338151,-0.013730215978800316
ARPC5,-0.02620851059019371,0.010088993223605559,-0.004508499557005102,-0.05861461058138824,-0.04349420345721276,-0.044264894198017074
GSTO1,0.030668878455500675,0.04087089784630137,0.10763694327069477,-0.06328498711999637,0.039857393627596154,-0.03398932847427164
PROK2,,-0.016546060837594925,0.01779965166143374,,,
SYK,-0.012384589457495895,-0.06389598518892782,0.02139781591857945,-0.003416275714791775,0.048412307255477786,0.10924395706255643
ST6GAL1,0.09201999436749911,-0.03546414354930674,-0.05870389773752641,0.002652510913876403,-0.06157468861817554,0.08408848276943022
WNT3,-0.02731755332380436,-0.05759589066430852,0.0053659715018304155,0.007406356852328377,-0.028606920673105732,0.04434683267066802
HSP90B1,0.0014475559041395628,0.044959665278729244,0.09390017754082992,0.026056584834300338,0.16749334361576296,-0.003289543878509453
ZP3,0.09944538316186356,-0.03071015259727802,-0.013571445762800146,-0.050312803851099944,0.0016095934891729613,-0.0619996853309197
ANGPT4,,,,0.005997991349695376,,
NRG2,0.06206061166194081,0.06324132333727414,-0.03720215151993411,-0.05492326206549454,0.034954915122813,0.0838469842285235
MELTF,0.04448102134658614,0.008871845608459447,0.042460825504505806,-0.01682117410508846,-0.009618436537187176,0.0326321701927411
NLGN1,-0.020113052676477693,-0.034277852555401986,-0.055710380335921864,0.044347281048620825,-0.057933274179292955,0.06669609810093613
SLIT3,0.009771816208217573,-0.001936198240901236,0.030233596914151478,-0.019681286490754322,-0.03952178724330206,0.05459173391350847
CCL8,-0.03535770942019348,0.0458731105325449,0.06341994982096999,,-0.0064953055799782935,-0.06981931214663653
S100A4,0.08841418610732497,0.07798809628336807,0.09548544524595556,0.02682684689017393,-0.005009831924924477,-0.0010788243465649305
TNFSF13B,0.014921876776688128,0.0065015611855358015,-0.013358328671068447,-0.05447103782283351,0.0973993597019466,0.0675473915435455
HSPG2,0.01874868891038438,0.05852351393559185,0.10236929540846638,-0.05852006432422567,0.12397555215369409,0.0016067575395353245
FAM3C,-0.08179021873279173,-0.050103964319856815,0.016581413275055305,-0.057516696000320534,-0.019314223756503258,0.035873797904796015
FLT3LG,-0.003457672940944937,-0.0007995500310552415,0.0695292295160783,-0.02026471555860673,-0.028651549407207617,0.10742307910777193
A2M,0.0423196901475315,0.058467493691027446,0.09708852772934773,-0.10161222120263397,0.07331176629576733,-0.020793340932163742
VCL,-0.02263305483146927,-0.026069840615899703,0.04810703376501254,-0.043922517577339816,0.13275672844564662,0.007772334696786343
FGF2,0.0050611110142387145,0.06677406426245272,0.07369257643552171,-0.0015029021094064819,0.004944599155786129,0.06476890760987358
AGRP,-0.033712099576316934,-0.019618878505159226,-0.02571967302255913,,-0.042700564243410566,0.042632244565913
CNTN3,,-0.005952938964496258,-0.02033433788392664,0.04308260482928785,-0.0607610165584712,0.06938899792179488
RNASE2,-0.013937878922771381,0.0874516656174195,0.05355148580863296,0.04307635843472692,0.06179515270837715,0.03380060101472447
ADM2,,,,,0.0142572932522196,0.009551748950768114
GAL,-0.022943172072165997,0.005088757274494253,0.09224156661074401,,-0.05494943086970087,-0.04508154906180118
IL36B,,,,,,-0.02449379480743119
CXCL6,,0.08687653405634202,0.07788987399628937,,0.012547280978768404,-0.047188232204749936
PDGFC,0.044764387573555886,-0.012539141244790273,0.0507873877362158,-0.1289061892573086,-0.005017471023531787,0.07383915855806342
COL8A2,-0.022635912443484868,-0.01901051295663743,-0.030423132848045924,-0.06996293112769039,-0.052301997397406305,0.008991311187622192
SPON2,0.010701595878066524,0.027621178110828832,0.0016392660920092883,-0.10035540338045859,0.05626420583769026,0.03170727639599632
LCN2,,-0.008879204218434017,-0.014628209095007057,,,
SEMA3D,0.03663635330403949,,,-0.0014796214784963252,,-0.033767365382634515
BMP6,,-0.03465983012758347,-0.04063347970367893,-0.040542254149266335,-0.06306173078543638,-0.018705268185308092
TIMP2,0.04894265045230966,0.10444009779635517,0.0856697232247303,-0.02851950645711043,0.18522481505534238,0.12406348860922936
EFNA1,-0.04037997880373663,-0.010692995578904747,0.04039284300423874,0.043344562581979856,0.014598224098667756,0.0668526670200583
S100A12,,-0.02099558437646103,,-0.032940141709072966,,-0.016027016381651663
TFPI,-0.09575537794950852,-0.041099644021701305,0.08690578782665337,-0.06837134499011915,0.08435499617683678,0.0061477363762669724
GPC3,-0.031703550015245,-0.02324541344112904,-0.01023250386831247,-0.038234033967293406,-0.03186525360512253,-0.0023121091083566393
NMU,-0.02487911860904023,0.006053170953066962,0.01579642176967606,,-0.0089949403388411,-0.013803532216582514
SCGB3A2,-0.020947329754532347,-0.023762486053776594,-0.011233124821349954,,0.08276109604693664,-0.01870528492869522
LAMB3,0.03975144794617257,0.02950341650869505,0.03124413225214769,-0.0585999026764659,-0.0058728583106184215,0.005404859637741891
LGALS9,0.02477552441080486,0.0952478514801296,0.00882811755921091,0.05963616952604453,0.056818427740999204,0.050103909542381336
VIM,-0.06667361366627446,0.039958495086763204,0.06038220723631506,-0.05709446242731767,0.17663211676840393,0.04006837522261277
PLAU,-0.026012371971146368,0.03335449650216102,0.13380713397214763,0.015444528948270596,0.04560288106434686,0.01747369092102657
TGFB3,-0.04851263120007451,0.012490162483095868,0.049929465319923025,0.04353191782556833,-0.053262335840217626,0.029533747392413857
APLN,0.05673851841317347,-0.045228747553953445,0.08649119628726418,-0.054634774508423176,0.045950785005526885,0.04723245290129277
SHANK2,,-0.007925999363286643,-0.04922694200938913,-0.01532365968027189,-0.04143121194950134,0.00872092519984069
LTF,0.07177554786342918,0.006298841103015625,0.01860492605109641,-0.02439669306230548,0.14203116561811477,0.0028290176526087644
PYY,,0.03584022651926136,0.021978499953182296,,,-0.017046314656181383
PENK,0.07739267661405061,,,-0.037668521837413156,-0.027143965994829718,0.07047721940751882
CTF1,-0.04941746407271713,0.0496346194808384,-0.018091680017763994,-0.007342623564054509,0.010469991219481492,0.05238018853753136
COL3A1,0.010065363675023918,0.05520324987938305,0.11301747261899453,-0.06382718093479726,0.08417084812844967,0.03308086539653005
S100A10,0.10944955645859002,0.005423507760790146,0.031028351519646984,-0.0219716984234196,0.07397704957201397,-0.036529704473643156
FGF13,-0.0248745589474982,-0.014236847871951416,-0.019103101733623958,-0.02986801291785596,-0.0192963244097791,0.04173359683358284
SEMA4A,0.03658360187412429,-0.010328352480053224,0.03905053742097595,0.020964537762598927,-0.037326658437727464,0.02916092237755883
EFNA4,-0.0020554933707130785,0.03693040580189279,0.0437730132332689,0.03926606345441839,-0.007756358786052276,0.05705613369988253
HSPA8,-0.027066997711144687,-0.07656179819292244,0.02365411457349036,0.047037767621009176,-0.046296557796870925,0.03938965886393252
NPB,-0.009796498327492744,0.026728357450311654,0.03103968233278615,-0.023280202471856037,-0.06911738480282073,0.0993452711432237
ULBP1,,-0.02560162105640896,-0.0055255157676753685,,0.044492299394467597,-0.04849084777505989
SEMA3E,-0.024064497836919455,0.002997807600121334,-0.021267546660074087,-0.022541974103725448,0.13346932265879016,-0.018947405354959892
FGF3,,-0.05939138849100515,-0.023574256271382963,,-0.05166441349596018,
ADAM9,0.015016533685771138,0.04781685067852194,0.07265627416184434,0.016018503813827172,0.08711391252316257,0.09980103668593635
ASIP,0.03645292148770875,0.06104205240606304,0.01232194964073143,-0.055144908331395806,-0.051211979272021715,-0.03817591190505376
IBSP,-0.05300344960272333,0.04349620888645785,0.0464977221861207,-0.038768471349461785,0.13295108338216705,-0.014014383512082607
MMP12,,,,,0.06769911778306066,
FAT4,-0.027231769657493403,-0.028800902056819153,0.022619262779246363,0.03878553172266019,-0.05095724954256464,0.06868392832304068
MDK,-0.07968657378354424,0.05678923155564007,0.07080665709844608,0.0435444494082242,-0.028702765088042575,0.09772425677170124
