,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
GRN,0.04609480109064165,0.052642421330571884,0.007984332445149452,-0.0020286199708974264,0.03330022951632564,0.07848127102543388,0.011225973906646161,-0.001313336618184133,0.025974377559460596,0.055059459821186145,0.07078763204776638,0.0873353755385421,-0.07662464430367381,-0.09147178310698939,0.06269557298037462,0.034661668109437827,0.004191077640097241,0.049661056537969976,0.04469101081154539,0.04340228247536032,-0.020124138527860217
MIA,-0.02825621226890565,0.007432056982683812,-0.019311485922789997,0.03732967842840291,-0.040329875444462544,0.036795423314455816,0.001397763125931406,,0.06485786103680595,0.006146188380973065,-0.06199256337111796,0.06798795486168543,0.011843133173231796,-0.03328976396476955,-0.04319806599377621,0.006235187168424753,0.029517939570634425,0.07975956333325622,0.07799326077502547,-0.08450131615620834,
COL4A4,0.04866145729210598,-0.023341041467297128,-0.010775415345272753,0.0775587209700377,0.018344702700251715,0.052934463731946074,-0.018367442331559,,,0.028281835636976033,,,-0.048571132303568215,-0.035031233910171176,-0.05901107169933884,-0.04192933182710149,0.03679121571495956,0.08250277007512813,0.13138729743099298,0.10224001679374739,
TAC1,-0.02158751632210234,0.005634445484912966,0.0068185737642840055,-0.028586197661015594,0.10087338204776725,-0.04535157646207454,0.05707355580564742,-0.020411096843272452,,-0.0300462858369033,,,,,,,,0.015141745546237456,-0.032337535383684224,-0.046303316975077766,-0.03198616694163305
RARRES2,0.004297563442287317,-0.04204373604995982,0.004313525601749581,-0.04041466330240454,-0.07841479106868869,0.017690190927025486,0.007560270785318898,-0.0722095097383103,-0.05570034422056942,0.04503131649645977,-0.05287795946745822,0.05674708295174174,-0.035030507430551486,-0.013013989969243531,-0.0033544043688962417,-0.028162813845659652,-0.043403725408144564,0.03943084044270263,-0.0014734551030631993,0.028254739309365087,0.18872642860196967
FGF7,0.034862075378433444,,0.0312140649285803,0.05385459903295738,-0.023631773387057096,0.05551910128580238,0.007201403388514357,0.0023905793230168553,0.16726643417610437,0.06448454534428787,0.07044758975887017,0.09570791099918097,0.01711697185101875,-0.03340935059166862,0.055610698636025184,0.024262410361334367,0.010542133930597929,-0.02256018398494952,0.04475506704542061,0.02006709793500424,-0.024608322982602897
EFNA2,,,,,,,,,,,,,,,,-0.02978133727313347,,,,,
HBEGF,0.009569185934754313,0.04386190212097991,-0.03837846463053003,0.0031673033702151712,-0.05933987954848109,-0.0029584771822220505,0.006267991568264794,-0.001825766125416361,0.14529266288901946,0.0614940609713203,-0.07053515234360237,0.08122318369145348,-0.00739943112137947,0.007017033391786203,0.028770964047779506,-0.024692884526886106,0.026277864986495827,0.10504368435911333,-0.009270631865561561,0.0843396191255215,-0.027655564772236105
CSF3,,,,0.04601839203527632,-0.03660116801215118,-0.022222347633844473,,,0.03148690295794069,,,,,,-0.016102284849478714,-0.026175583403809707,,-0.03069044230002953,0.05664311791282985,0.05346588172814906,
PI3,,-0.020446233008916435,,0.08839969963633933,-0.04965554290159101,-0.025022656738950332,,,,,,0.01610413880168347,,,0.03206320382777154,-0.05855024476226556,-0.009331118583409802,-0.006327628964876227,-0.05626920741240705,-0.005586618321014285,
PCSK1N,0.0033613887160862848,-0.050126219977627354,-0.05364870410192072,-0.03849087895334251,0.011203741995092317,-0.07993529328236942,0.04751426454336444,-0.0443837033311536,0.07520267752257372,-0.031912031025450406,0.01724850245048189,0.0574103212746066,-0.0700303885761715,-0.09054789267585296,0.01026801199705937,0.048807174455541245,-0.0018126134205194082,-0.0038684603093275876,-0.0023705211835970985,-0.008023926423004368,0.02143162414011807
NTS,,,,,0.00016571639139510705,0.0010940811781438757,0.05951839488693813,-0.028855898618006998,,,,,,,0.02900440942994671,0.024548917273361164,,0.014004218351720788,-0.03835239971277658,,
SFRP1,0.02753571221635895,-0.028619034446641513,0.0385953945212252,-0.01575349549115834,-0.020848493974737183,0.01096892261271215,0.05428801669549672,0.03581190825445725,0.088499813464791,-0.02305143323533891,0.013795207273377878,0.05433474777182686,0.026622874826822615,0.06300446093695311,0.01224829779555747,0.026472788638323693,0.01998656208683858,-0.06118093733764218,0.022884369102146297,0.07010438928247578,0.014127286673167672
CXCL13,,,-0.018896459466701963,,0.06992834706765945,,,,0.09942925623742667,,,,,,0.014596349359344861,0.0359415016412198,,0.033945475751523416,,-0.03285065150394048,
MICA,0.027892049591794484,0.07921996558849848,0.022237040533060252,0.04951556916655797,-0.038213022244323026,0.04690852315332471,0.04314759297457085,0.10367396938115626,0.026707215931671788,0.05030728871160197,-0.05676600704537324,0.13413217856652487,0.019966241626948242,-0.10701311817230956,0.09225903691810854,0.03885673773901624,0.05543280863966426,-0.026580615654977283,0.05787514730234643,0.08607315553452728,0.11801789884341392
TG,0.048661446326059225,-0.019607345079252127,0.04415720419426475,0.016492198676282602,0.0009947143569316085,-0.026820385405599518,-0.01772409454111644,,0.022392866653951744,0.012858488216907335,-0.029400511927996524,0.18849476923748473,0.023981751960020257,0.017573711221985273,-0.029675460729956235,0.0004248856262242163,,0.024698350838528598,-0.033311821269434216,-0.016305008265100146,
ADA,0.04627747880119584,0.04157112941184795,-0.00984076894665728,0.03226646866608103,-0.002861441408396571,0.01857079888014455,0.02494890298520944,0.0235801695927141,0.15278382682428182,0.07079371707205892,0.028576594002308952,0.07367713114080496,-0.046272217473960646,-0.0005617553324724032,0.043049861235880525,0.047999750370590885,0.07457465670925481,0.027353402857251203,0.07465792727808176,0.013175668417622364,0.0744568193535347
LAMC3,0.051474391500451196,0.06598363334235746,0.05267249655099293,0.02016317943077597,0.06959536731417519,0.0008976549767360059,0.018076635015261387,0.024057898353557167,0.014880908344957124,-0.025509890108961403,-0.07708949226209662,-0.05134538584675697,-0.035107359720132264,0.01897110988900648,0.03849402383320935,0.07388676007999583,0.05129127671659789,0.04076061873521322,0.04054661494117343,0.049349179062506965,0.0998435430771381
CCL7,,-0.012362177029157215,,-0.012291347010592188,-0.02739283552398676,,,,,,,,,,0.06952401131399881,,,,-0.027139296400068475,-0.008432710635095311,
NGF,,-0.021225244064647805,,0.04537276375094578,-0.029239000839195624,,,-0.028855917617701683,0.07349483449386489,,,,0.053908718347425305,-0.041175442951885785,0.0785449617190342,-0.0014268668349749158,,0.04796996221090363,0.12015434620987549,-0.018662001053267027,
TNFSF15,,,,-0.013687016058375905,-0.020281562466492948,,,,0.06957801883953824,,0.0015105009237138124,,0.14679353179587057,-0.004468838064592352,0.047730665205267336,,,-0.024991164599374182,-0.03455134598402615,0.08080853048989904,
HMGB1,0.013183076798504906,0.009719795964838634,0.007709050682522593,-0.03545918475152438,0.05320374876372929,0.016185880142231688,-0.022344751775613306,0.017851549093014334,0.1263586005267103,0.047606942265626485,0.07142666431820412,-0.0007914376713098888,0.0908508229472438,0.009124341620375929,0.020404280518022566,-0.019182884547293305,0.08829172901105771,0.00311655173617634,-0.04455118778284283,0.043331039917198166,0.039165658946041515
ITGB3BP,0.030582029393305406,0.0033048761130623143,-0.015643618255110462,0.03272496727881452,-0.01988492581046753,0.040703732886971135,-0.03596478591005526,-0.00021778422829356304,0.034297386464627835,0.01849032956738845,-0.03537251663635904,0.04473103537983906,-0.005831571473267137,-0.007732822136763521,0.0456355365981394,0.0699731585945119,-0.01782093299225637,0.002030328541849052,0.025242692235236393,-0.029286526276901606,-0.017468866643269635
AANAT,,0.05759528444342492,,-0.012453786123052446,-0.01827490073647448,0.01788333149991988,-0.015939381800756918,-0.027128806290691452,,-0.0026647730950083,,0.030207912789165757,,-0.02885876704544941,-0.013911721656923861,-0.040077613824454746,-0.011526420728368023,,0.028490071670851484,-0.03311347001052282,
RELN,-0.02072647715140014,-0.03872083642931948,-0.013009554830875026,0.03399764059630302,-0.020276783295113794,-0.05108953804464313,0.050241342494918614,0.10799662112016428,,-0.03053514554587291,,,-0.014104788899414,,,,0.07413935533346491,0.03184447958091632,,0.048315087589678465,0.05228087945205181
IL15,-0.006461601079750881,-0.0014045071902185104,-0.026263807746966825,-0.04322672108767292,0.020993285163301588,0.027712827547641785,-0.013159366850150404,-0.02680621659058433,0.05842248249874735,0.06810096997714003,0.056961925330827244,-0.0066289762957141484,0.056236023764739455,-0.02003043926876512,-0.0017655030613067937,0.06897683341615417,-0.006582865596603413,-0.03630678967288236,0.08617907935903747,0.037737313342186114,
UTS2,,,,,,-0.004653786653228941,,,,,-0.01783818488170027,0.045236074360540356,,,-0.025006351016998257,,,,,,
BSG,0.025716740025016,0.04049188052400188,0.04711246356689299,0.01460219683876909,0.008481047801831792,-0.10758267009017339,-0.043677181630264295,-0.052045415114725484,-0.0003207686886894834,0.008662182510526103,-0.02247751700277542,0.08400311097718964,0.014986570492704632,-0.012862960341669352,0.010059572037877192,0.003958496949628375,-0.004739516813448151,0.05584096255568974,0.03951669164262765,0.05382640534468408,-0.0057956933620817155
ADAMTS3,-0.010739145424697017,0.02082243678220367,0.03971108297253835,-0.011255954241743882,-0.0028470689028065902,-0.05373234688663081,-0.04102941903252631,-0.030381669883305568,0.052226020642829385,0.02133216378240817,0.004100022152323889,-0.03362855800149109,,0.008481765805173501,-0.05467924087770317,0.011560609808471126,-0.02580838638912493,0.015490239485704816,0.05724720454878751,0.05150803905855056,
CD34,0.0647449025262001,0.0612227517595926,0.022636932458641543,-0.025249352311012923,0.0802014793227018,0.017243084181136594,-0.005032020747325291,-0.08892642238387906,0.1276124650866101,-0.05924057951172499,-0.06718353944532177,0.017071034807848013,0.009859207214796318,-0.024150270902272848,0.10574467834862103,-0.0028792522209433124,0.01791359224654296,0.04192633134861328,0.055705625992830125,0.05213115062082151,-0.07813210275256709
CCL23,,,,,,-0.02280820892001399,,,,,0.00350382087206986,,,,,,,,,,
PLAT,-0.03794359784849841,0.1025707319228062,0.011693104117719125,-0.030095759305868313,0.030274757668308692,-0.02117546691007812,-0.029789897701256604,-0.019613553129608434,0.0443717782367287,0.02945881016185166,-0.07391090610764403,0.12799428431714718,-0.018377232742914053,-0.01881741802052158,-0.005578029378939453,0.058676366930810894,0.03259206332663566,0.03384778047284359,0.019618175060450625,0.020155130560061612,0.07844200584033685
NTF3,,,,,,,,,-0.05426579117519254,,,,,,0.1082625859290609,0.036421507281347035,,0.006132562649093434,,,
LTA,,,0.028286922256587674,0.15169279426460316,,,-0.015351285817502162,,,-0.025580606798036892,,,,,,,,,0.01855504958748274,,
CKLF,-0.011180398322798319,0.05391727968494065,-0.004720431446177626,-0.003466323820980425,-0.023577464593718126,0.04176021780279122,0.05715629922969721,-0.015897021823327653,0.1146185562322144,-0.014049949382594412,0.008328144223190113,0.031436190438058384,0.15086417966862617,-0.07110064935415622,0.043883002373636265,0.0800521951213936,0.027793174400487595,0.08766482713676386,0.020655864635223894,0.08431983050252989,-0.0040440144201593
APELA,,,,,,,,,-0.012346248063353285,,,,,,,,,,,,
CD24,0.009349477653954687,-0.020639541499565008,-0.07046857635249076,-0.021798118087271227,0.09848876617006132,0.057710661915482846,0.0477855454047374,-0.017654711036547942,0.06138891352192278,0.01929581795700719,-0.03851467266299313,0.012146441550654325,-0.04594144651269926,-0.05162504793618315,-0.014655351003998876,-0.012350884474321144,-0.0002344575659532997,-0.0767996747117972,0.04330478062562338,-0.002132591324276041,0.07724900913456852
HSP90AA1,0.012056716330682086,-0.015372426431543625,0.02266748469267329,-0.08033670899421522,0.03087023757669972,-0.025678356446460108,0.06367154066958931,-0.056983194921587904,-0.034912575511651424,-0.06435377166952055,0.002582798397706998,-0.032159088507537875,-0.06512480700284602,-0.01880330581940821,-0.05369321846793972,-0.14204755209644004,-0.014532502440445867,-0.033092843524847766,-0.1277941596879874,-0.07228615504528425,0.017601590517426016
BMP4,-0.025729640307541914,0.046630795677444,-0.016071219833216726,-0.010570228296601378,0.1208794674912827,0.01992910936244525,-0.015390058590657594,-0.043271034698244275,-0.009158755575562118,-0.021797319070203748,-0.011862166036408583,-0.05080936255185442,-0.038292226341539566,0.011059852409144949,-0.018467103622688642,-0.016833715753163166,0.029172078324472363,0.04417022342572272,0.050039453519415286,-0.029352540205310418,
SCGB3A1,,-0.012362175792956029,,,-0.021763150747912012,,,-0.03526543691000036,0.06839750764971278,-0.01784980913429341,-0.008469564440879516,-0.002034511445191026,0.027798878424176734,,0.010234136720179983,0.04442977869538691,,-0.021289708921729694,0.07056806854699568,0.00959755488993696,
IGFBP4,0.0627378212346805,0.06832025426907057,-0.06995314037311977,-0.00044953781040944253,0.01229579960011364,-0.052051687964798504,0.03327533602323382,0.020030516699346117,0.07541226285014833,-0.007573334628268529,-0.026820605017302147,-0.060203158811520684,-0.05226280215616138,-0.06335976759846063,0.0985281019241655,0.02783431183835438,0.022829762867018398,0.03303750888283153,0.09285368287138994,0.06606384948703672,0.05482057706650822
RSPO4,,,-0.01106636290659296,0.1124431197356138,-0.010388512872291587,,-0.002258556497002212,,,-0.02614195630405389,,,0.07196627162194759,,,,,-0.013672337011211936,0.026902234983974604,-0.04175477402882583,
LEFTY2,-0.024753790622620248,0.07497286890190402,0.07052103276885258,0.01725795209852265,-0.0005569477852704962,-0.012527163439364193,-0.024512794771741744,-0.028855917617701683,-0.032747021412402204,0.014309347704300118,-0.10345395383664598,0.0741095745208605,,-0.03687905850839873,-0.012800748110259465,0.028062839137719203,0.10709337882042888,0.04414501062900609,0.15330565430851403,-0.020179345248557013,
PF4,,-0.012823772965711104,-0.013790707862425158,0.042676976163050294,,,,,,,,,,,,-0.027296657468858888,,,-0.038645390582328736,0.0010150555081977733,
ANGPTL2,0.03963406276585032,0.013308383322547917,-0.07251430178733684,0.00416516121220998,-0.015917718704347123,0.014142621989214586,-0.010526827018532676,0.07748464759716768,-0.09629446335670407,-0.00412953492998762,-0.05882484104458781,0.0714898963182093,0.03744022799607787,-0.04173751741471088,0.014986440335523703,0.1011451280967015,-0.028127214505825428,-0.0017493669883155555,0.06960769939146473,0.002202294496451108,0.0395207058197427
LRIG2,-0.019499413723479245,-0.04467959733766227,-0.0246673620544788,-0.011229451554216532,-0.015665257899262285,-0.023410941429469225,-0.012684672274502477,0.019717919069559935,0.038917452422896896,0.07078626501566605,-0.03216438598051047,0.01931698802111139,-0.05831646892353376,-0.09672822411902043,0.048909963562300623,0.053031804550840236,0.0796337014886498,-0.05475698673256938,0.053743905335113036,0.014179006365289331,0.058250245187577945
ICOSLG,0.005670085089508339,0.050048190672760645,-0.021965928922273895,0.010896741219401516,0.023330457735337273,0.08597215864336144,-0.010945247120569938,0.05245432490286001,0.01737956369911416,0.036946897512609246,-0.009338318533069405,-0.019990928871907156,-0.04295094788978422,0.012669421438531153,0.03505615798536204,0.014628706895095447,0.026223793721486678,0.024731121420831004,0.05029916238277485,0.00928571131814695,-0.02109703769109191
WIF1,,-0.023074297982746766,,,0.02256077214155741,-0.05801459608680177,-0.013777879295951725,-0.06610072258438729,,-0.05389407519553616,,,,,,,,0.0044657206020247584,,0.08188203582452093,0.050239765671650574
NPPC,-0.0009532037888052755,0.02497491849093798,,0.03511611635801244,0.010934007932112837,0.04314037366556438,-0.01685587937451803,0.02262329681693578,,0.02950863205865558,-0.0225934365151081,-0.09241736486978767,-0.030313977859089816,-0.03455536922687387,0.005959295245151583,0.009070478721060957,-0.021996005030822344,0.04187398624480289,,-0.03238476714146945,0.05034876839941386
LYZ,0.026847347305010524,0.013711649254644577,-0.044746957101077796,0.013924794207218961,-0.038376254132332914,0.0286066540629447,-0.05705206914894558,0.07636164275263929,0.07910675885993336,-0.058394567251947645,-0.015222912244355435,0.017514148139977797,0.05072566177151959,-0.02478275578993408,0.006872496355171267,0.06957072236378258,0.025546202012498277,0.020955860918396043,0.030884344779907487,-0.05138993398069513,0.013570898897423021
EREG,,,,,-0.0030406740254613047,,,-0.0296843064224979,-0.017454209200163787,,,,,,-0.031263258171535746,0.018868573736951298,,-0.024528423721200277,0.03801035578591501,-0.03765760707345362,
SPTAN1,0.0053690994452121246,0.003650162565578912,0.02080636981910635,-0.052409336923237425,0.09465331873171597,-0.08594687553544807,0.02804982187084059,-0.040599704969203725,0.10969709913424575,-0.0026627462179389925,-0.02326701169510756,0.0812172956961282,0.0036604854643707122,-0.08591916178597502,-0.024533380366801905,0.02031267579512037,0.011640809428530866,0.027808457321835952,0.03568548843443041,0.01214480133849613,-0.05016665428007466
PTH2,,,,,,,,,,,,,,,,,,0.04869533883245078,,,
LIPC,0.01202558054021313,0.027360142686711372,-0.020755752371448853,-0.019271751420652107,-0.008845934886838932,0.031743221044733864,0.0033873902645960396,0.009625953040198738,0.01961553172102736,0.06101065939961674,-0.023958026667005607,-0.046847253011381235,0.09052527747192571,-0.06012392215180486,,,0.11128448707481717,,0.09455652390183719,-0.051007536039035906,
COL8A1,0.01146251255513365,0.021880573186246373,-0.004423955400904858,-0.023739439213921,0.02916476316233099,-0.019292963018855837,0.05035569683978851,0.012359484493318093,-0.07354474144944304,0.027512375565210842,-0.06694427530288007,0.017657392376094767,-0.000505093567964143,0.04633760969285909,0.07773502458891893,-0.015068628694383442,0.057066872296844505,0.04948375641982042,0.005746265925035951,0.0801908289561047,
GSTM2,0.03998381290239779,0.05140003851039525,-0.030219002796297047,0.019276801631069318,0.11050343589712959,0.024279066470101595,0.012998921507689668,-0.0009111980086499228,0.0715989111168984,0.0009854138304846993,0.02449665839441469,0.07155393000442371,0.07426163199680468,-0.018181067954929263,0.0020935319646480446,0.02998192150961093,-0.02174592820475097,-0.015482650114708018,0.017222307812011315,-0.001851913351512272,
IL4,,,,,,,,,,,,-0.06369157824400351,,,,,,,,,
SPX,-0.022720884240977828,-0.012094471470742947,-0.016100130541882533,-0.01221769897682287,0.03171922387206375,-0.037715115928489966,0.0369875025819728,0.07451095789282516,,0.010381798516845583,-0.029951934139487484,,,-0.01599618614176133,0.07359089582730746,0.00272777470167969,-0.046562112789072324,-0.0027096105278888137,0.03917244482114258,0.019193196619898083,0.00392669196990638
MFGE8,0.013156997156985525,0.04240269494781215,0.0063138856911179745,-0.02468170687257677,0.05605642456522619,-0.004181975530047063,-0.03161497336033833,-0.06620744612612721,-0.011240790541853703,0.04961647977476269,-0.029355209272646007,0.0698678409079113,0.03618866553832109,0.011417447547697097,0.002601692641099178,0.01621916388755658,-0.004869909625154353,0.06349677022044187,0.05844889901792878,0.04022326495691479,0.11747565467253855
TGFA,0.07567545138039346,0.030833241290951885,0.028031042425479956,0.015129924950411235,0.020904525238593083,0.07674139092260335,-0.046509308258116264,0.02573884466913898,0.046970243525265805,0.11495876328413017,0.041799027820453874,0.007890400644514727,-0.0363508373743048,0.03548487910521015,-0.02974258879475448,0.01899109496916918,0.028876618794708337,0.02729966988439195,0.054225859376875345,0.04715848032723254,0.014770240232370143
SLIT2,0.009673463417306582,0.07295118499415248,-0.035958841224404965,-0.00024701285852851625,0.05097967194257307,-0.03579541234685885,-0.03211031154731228,-0.06377137058434931,-0.00665311619518862,-0.057540615220485425,-0.06672829115072884,-0.0044068893556335215,0.10348710736165041,-0.03907906661105722,0.058700405844008555,0.014186726752191988,0.02692604538732753,0.009493543131877492,0.03453277573550212,0.01554976882271275,0.05902669235118791
PLTP,-0.02074371868258048,-0.04000515080464297,-0.0672801113018942,-0.025811719618488906,-0.05812541409063539,-0.0005348691123541737,0.011282804764903053,0.03662668963510456,0.04109307670805201,-0.02859693090623925,0.06789122788958588,0.03893649469773348,-0.11691469885872065,-0.0526091868912021,0.11753006302149908,0.041242653801230815,-0.018275714474841873,0.11535391240702517,-0.017825502353773042,-0.00047157352828261213,0.0767278576771645
APOD,-0.020873137380672122,0.00637881223321868,0.02060157698765647,-0.012623399017581615,0.0943301954892701,0.10323102073326577,0.03481654123693182,0.058554843205428385,0.02536600008925205,0.03939504276478372,0.0019643109292971322,-0.04197265944285316,0.026634413072124268,0.12356191531920525,-0.0039034472588952937,0.05519158902337617,0.03793964942257308,-0.0018708677122502876,-0.05351704163433028,-0.007141903739383488,0.13556562213480428
B2M,0.07895080867925423,0.07506661780926122,0.01628625116749473,-0.034484480744512866,0.008436430746952038,0.04464411606213814,0.04001269476988608,0.037899785849592874,0.17322502310532548,-0.026104335332386448,-0.06800039935715137,0.1791352437613679,0.06848517116343734,-0.0013573515702845664,0.06930828069457934,0.05944911842816892,-0.038115382223141654,0.10761980736625647,0.01225482909437563,-0.033631263955434906,0.05044710586323862
OMG,-0.01238427708190984,-0.01858856470372676,-0.013745715918500972,-0.0690455830935979,0.07188301102775423,0.006453835740724844,0.023802797307275927,-0.03371923369028126,0.04390579328581682,0.02257807847245394,-0.051792461998970425,0.06341286504837673,0.025167040360734222,0.052424968977356864,-0.03543065659645554,0.1336095858607622,0.014479413516719424,-0.028039041813208213,0.05387254628706704,-0.01623921443316748,0.0728663790548598
CXCL3,-0.020133370335297333,-0.020679613564823427,0.055190880088880054,0.11289990748586957,-0.07360669758054934,-0.026318335484597284,-0.03264528226469046,0.010070966270815803,0.11409768288416078,-0.018422669194306424,-0.023284802059134024,-0.008586181723286799,,,0.024893109843430766,-0.009976631781911776,-0.0012894090487829987,0.042488109007213934,0.020426977769756757,0.0459039558593069,
