,UKF248,UKF251,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916bulk
IGFL3,,,,,-0.014237377474120938,,,,,,,,
BMP1,0.01826851653339139,0.009168605428491827,-0.05499643675055208,-0.031881344058893375,-0.07734252998440104,0.006002377774093898,-0.054599092708231184,-0.06896169378519323,-0.09214109198485486,-0.003489979174822542,-0.006135039357012608,-0.042388366389029535,-0.009034054429493942
NDP,-0.011757005989365098,-0.0025599177179549564,0.17663262214554068,0.04306990812226687,-0.012371907117583235,-0.004673295099120311,-0.012809685285923321,-0.04652125468317247,0.021514053747822764,0.016277990907301795,0.0904465985294896,0.030060679924115596,-0.0671110907829648
TNFSF18,-0.02045636041485169,0.06918241698140838,,-0.04533861014448096,0.004845214858508938,-0.01942237573571185,,,,,,,-0.031747231654171024
IL36G,,,,,,,,,-0.019418558038820647,,,,
RTN4,-0.003711721356828545,-0.061340799293838094,0.17471173695222975,0.2565003754247031,0.06247333489126798,0.061988527834361845,0.09121408048192783,0.14257184928475594,0.1120928095431619,-0.027568810308874803,-0.014519466645372367,0.0004672388956162383,0.09220072299841384
HEBP1,-0.029593437301350382,0.0003454206973117474,0.024237157436126436,-0.02750265695541047,-0.02067237926927811,0.008444615600130803,-0.014730482477576256,-0.1135351404407007,0.0789391362991137,0.0014503893909718804,0.0075996937168068025,0.05524207620533996,-0.05643885599070207
WNT7B,0.03621663997939495,0.0021010066165076916,0.08540524071403875,0.07809105768161022,0.13927965355981264,0.022572701441414864,-0.018785645435028347,,0.10602759830604803,-0.03805283097688106,-0.033987671396737355,0.060916561538862254,0.0061163985373782915
PTMA,0.061940524251582356,0.066039934960406,-0.10039400713686647,-0.242421007205609,0.06976828926591211,0.014824402598783279,-0.0676165197664909,-0.1527829929238281,-0.12522490400489017,-0.02041027592095828,0.0020873479091155504,0.013092305269183292,-0.1357201800318795
CEACAM1,0.004295548224569215,-0.01905106312110698,-0.01697434429484485,,0.027236248342952907,0.006668402797562193,,,,0.013995844258234693,0.038556731141367054,-0.014826660991910582,
PDAP1,0.020610994073272427,-0.0023847060809930537,-0.06490770411490591,-0.08366167143989266,-0.04893292741562533,-0.008000082995575981,-0.022408780044302468,0.04436706950620104,-0.029764402571659142,-0.008130988320104804,0.01656763502376195,0.040976400060025876,-0.017515842715135364
QDPR,0.009485714335778914,-0.032761885606653954,0.11874693874013185,0.08752201846020242,-0.009762241468319255,-0.05473364465271745,-0.021106713878094634,-0.15197667164692705,0.013672802258874166,0.02997562765960938,0.08077094224422489,0.050700537900713646,0.06922225500438425
POMC,-0.037307964679175284,-0.033850699710110205,0.083411915804942,-0.0346554901049333,0.03727002020237193,-0.022536188918425685,0.07012811004177273,-0.06308030743632258,0.010448196729270644,0.011432139760314954,0.07984389090820565,0.13449663341220805,-0.013152214917900777
CCL18,-0.018634808637925254,,,,,,,-0.05981011052141403,,-0.008170450971086828,-0.06295160277788368,-0.021288549217773966,
CCL17,,,,,,-0.024223483962838167,-0.02325136290694043,,-0.017739404061138466,-0.021596632777324813,0.020140838418788807,,
VEGFD,0.01594198535266844,0.02232149002486321,0.11724259211164685,,-0.03395115877914706,-0.02580807331194173,-0.017055155880866896,-0.019515868788291833,-0.019011868780858008,,0.05012909746050428,,
TNFSF13,0.036842556545828756,,,-0.03426882033504337,,,,,,-0.01807345256219133,0.03269208932872271,-0.01664934657350659,-0.034536459624577416
WNT5A,-0.01517392666484095,0.13085995004549433,-0.1183374580492134,-0.14776757097017704,-0.0231036666359627,0.030203288987537134,-0.019107119084973763,0.020501765933795064,-0.011735597410788057,0.02695447107386849,0.08751291858065603,-0.047268047607637316,-0.08500092997011575
CXCL8,0.005045585938489138,-0.025549766260845794,-0.03484466304924804,0.01634775254619685,-0.05285175682367038,-0.004648369987137358,-0.015882502739095077,-0.04447013944221607,-0.030434694527839777,-0.03938973791357466,-0.14223768003126644,0.009132452713893078,-0.004006790358562786
GRN,0.035984865321952254,-0.07407047990465618,-0.07426616496095127,-0.09288353490581591,-0.048550704297083226,0.05322869282645377,-0.04643079775462002,-0.0817859359908814,-0.04854383852357681,0.0616149946160581,-0.017642136799447553,-0.016529806920288884,-0.04058280612327222
MIA,-0.01157468877208262,0.06989421537418135,-0.04183810257129183,-0.06729230314320261,0.011918766895697801,0.02811048387929134,0.14751535588064535,,-0.01312384677374051,0.09189075245349113,0.10842599483032575,0.04703269467697381,0.03384904750619556
COL4A4,-0.0060794505314521905,0.03806841042880659,-0.09794114780317201,-0.00028846286144151086,-0.035579002082594395,0.042276187670648585,0.004547364858435511,,-0.025257462768491733,0.03293356384318286,0.08437956866337543,-0.029880846467045006,-0.03859972306683465
TAC1,0.027885140891175487,-0.026296647581085304,0.15690322233710577,0.205543804492332,0.11587161806908684,-0.050348080898206346,0.018063591807633367,0.1489978140316717,0.13252989444218474,,,-0.025580214067182718,0.1417765036168528
RARRES2,0.04215125767155496,0.0350136706555245,-0.1431438520783902,-0.10597178233473595,-0.046625390525384725,0.05669783489615931,-0.010972308479604433,-0.02047651515803149,-0.04716503746463018,-0.037640739839275746,-0.028895943545567234,0.026868225745180836,-0.09193362118906495
FGF7,,-0.030798228373583383,0.05241594674736101,-0.019927635482685814,0.020161533243188753,-0.030767277460360207,-0.026334662611856977,0.032818418722232845,0.03947304774348226,0.03641957182796292,0.03021562601682104,0.043615622084152275,0.0427300466458243
EFNA2,,,,,,,,,,,-0.036556211774520314,,
HBEGF,0.04292154144832901,-0.06057637073455497,-0.07232309623785252,-0.09398053478991401,-6.614082328300378e-05,0.007035159447804463,0.0010975865017097185,-0.10202560427485946,-0.0476371089618007,0.03052944557730108,0.05805685272953887,0.04888117607030778,-0.10348979501805709
CSF3,,,0.016523106468850315,,0.034699086585300354,,,,,-0.014656618860104277,-0.07160642726260584,0.01411232240238223,-0.040602492244812556
PI3,-0.03180659893678967,,0.0018904138376174056,,-0.04238527553540035,,,,,-0.07446870234821658,-0.10871443684882587,0.023152119149971753,-0.039588996320668195
PCSK1N,0.030287159281011947,0.001173990185235839,0.07781916350206333,0.11511027955776515,0.01936580366923338,-0.0036862917063921587,0.1030922902558368,0.14468185818727325,0.12935831409218754,-0.004244327837092681,0.005933113595990201,-0.01819655728689763,0.10964536448409568
NTS,,,-0.05440232451596619,0.10923070914396447,-0.02859011435416657,0.049676340747190524,0.03151011604415447,-0.01757055093533991,,0.0041586828389842305,-0.04453680701534449,0.0680634007581342,
SFRP1,0.03158874036386791,-0.011644875764066963,0.13956602876045968,-0.02335730251270629,-0.06391898159634375,0.0015860944506343169,-0.010933202016707841,-0.0823997284342503,0.047072029336519224,-0.02650756793139221,0.024311588053704362,0.0033861287880201808,0.015697739844399244
CXCL13,,0.08377158694339772,-0.01836062448201023,,,,,,,0.016506863010492073,-0.04377582813514328,0.01393855143760614,-0.0329341366093474
MICA,0.0014795266177874712,0.009134494872774075,0.0033281753560113715,0.09672748292325259,-0.020903212023766715,0.015680461453540455,0.0014331517792033357,-0.035308709274221375,-0.03573472256670536,0.022012930190299734,0.07015445046774464,-0.007394675584018887,0.014895235614235088
TG,-0.00018271696154355488,-0.025905607354489418,0.0013816234925360107,0.005284480940375261,-0.04543040482237988,-0.024404243391305452,-0.016826910363892958,,-0.01406977986416665,0.0006711128496652022,0.024967321323250212,-0.0174940507081097,-0.00828609623047772
ADA,0.04371040321353883,0.04118480231923217,-0.03086628731767102,0.04416866134949316,-0.04545852960880074,-0.009159493398760005,-0.016590275366686544,-0.07547653556738423,-0.039015181644531244,0.03223574880721287,0.05944345467538858,0.037846632744296366,0.03708040842322366
LAMC3,0.06390241374428336,-0.013749125609112943,-0.01203425043131796,-0.07370809104111475,-0.017225690564958582,-0.06816392483514708,-0.004191231943061822,-0.011228939728611671,-0.011301336825307194,0.022798390307509592,0.02160413747086685,-0.01599008710160018,-0.020560897391342366
CCL7,-0.019230867934476082,,-0.024342798194162293,,,,,,,0.022692871326715196,,,-0.0310880686086069
NGF,0.09528619561097632,,-0.02598340344153942,0.039793293136992265,,,,0.01287860321436467,,0.033419507737988276,-0.012845170071888248,0.0398188815178608,-0.04601508559668752
TNFSF15,,,-0.01802332517755648,-0.0160863003319889,,,,,,-0.031555530478549365,,-0.013199638299676601,-0.04493664101422416
HMGB1,-0.00893082204756759,0.003911775932910277,-0.009372616923456426,-0.060817461820453556,-0.022547774555034875,0.033949650131399015,0.010596574280025795,-0.026456068820739653,-0.016889905194931772,-0.012190174669270252,-0.0074274768439406705,-0.01984008317964167,-0.013690293404445561
ITGB3BP,-0.0013733836089401073,0.02387062193341997,0.010477483241293837,-0.08601048388882321,-0.03833532146350799,-0.01465446365991999,-0.03253674947879307,-0.0015857024097880126,-0.01961008400452743,0.01190184076387693,-0.044383817560468206,0.01725409380036201,0.027078482359176967
AANAT,-0.027901063600639625,,0.0062546121095591045,,-0.021559485346637076,-0.021946878700643293,-0.019396649110992734,-0.016518912789917687,-0.00984155336814272,-0.013556998647501976,0.10422486135055746,,0.05466731414567638
