,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH916T1,ZH916bulk
BTLA,,,,-0.021938202972565254,0.04957220930824408,,,,0.017881072675757472,,,,,,,-0.0029430916894814126,
MFNG,0.018429246867771507,-0.0042237061500882975,0.013105513032749871,0.029536962214685682,0.03296846036763744,0.0006459828919128675,-0.012219827440830187,0.018986617561053947,-0.00138645993584812,0.03619213958124622,-0.08485025858601365,-0.020277133454423796,0.01573334101075353,-0.026170011619970037,0.06310275944208908,0.006498432366551293,0.060574281272576656
ICAM1,-0.07035011700289148,-0.05766525333652944,0.046263908121152796,0.01387587912000805,-0.08761494390107391,0.006443645713522113,-0.09017471831601022,0.0030045310161091686,-0.020688583903460272,-0.01745460153117378,-0.03351531280754136,-0.07955938629435975,-0.010267010347539199,0.011824948027919795,0.014757796385209071,0.02796827940519546,-0.0370708519806167
PROS1,-0.007145168741120177,0.003087822872496767,0.016141593117488258,-0.0386889906143705,-0.06244891785276692,-0.05667727204043943,-0.06135156304237103,-0.07454639874128126,0.050164429149514446,-0.00016794479264447675,0.043004541843089335,-0.14729903768419436,-0.002343194278387636,-0.0036422383158735937,-0.003994796700091281,0.03415115612229339,-0.045931423996294705
CLCF1,-0.06304817526913983,-0.05363919232807356,-0.014010277254718585,0.016882049721235807,-0.05155596921371019,0.07092491445951538,-0.04146556972522888,0.004470811628193322,-0.055437029411578756,-0.03637082552528934,0.03901825137162194,-0.07321021222974458,-0.0567241072036474,-0.030125235207094272,0.01957384604805813,0.10004842321028816,-0.022273820885541425
PSAP,0.0759883352936907,-0.00888049055763917,-0.03777468066543011,-0.026052435393488504,0.03883026453713223,-0.03906975536283262,0.029613211929110875,0.040500345457740956,0.04119221918229091,-0.05009431372518579,-0.027994526036937174,-0.039129327444101566,-0.04655171351766487,0.10258784766195093,-0.04431370418380084,0.04266272830913106,-0.02825726855385379
EFEMP1,-0.10524364822122842,-0.0239262498706491,0.0485077216989184,-0.014072322555799122,-0.10109354849638431,-0.06955362941960042,-0.11205164377358746,0.06483821718012416,0.06341313518393935,0.021756026558260637,0.08823820288129723,-0.04283215391975514,0.007796691485595438,-0.005262446732819018,0.018526880777583913,0.09065642757026764,-0.014574371916842601
C1QTNF1,-0.012890038876096667,-0.07421332787152714,-0.012523263063367837,0.010822729847284681,-0.04268869600057911,0.07929048587573972,-0.01844508932917386,-0.045137563430171126,-0.038632163667194394,-0.033164335231178,0.09835133590478833,0.02488929802565871,0.03531190689165009,0.08161246665415572,-0.022496816413010698,0.03338734681239328,-0.03703963887378852
ALB,-0.02839828093344709,0.0016373502893169008,0.04909227046319228,-0.024537296985324773,0.03361548698647813,-0.034787849881331455,-0.048546796937315013,0.024870518909342602,-0.02305434106621473,-0.0016095757554321797,-0.040436149543815254,-0.05001910443042726,-0.0023444260009583178,-0.005209540072855732,0.03754465308179607,0.039124714232135725,0.0722019438680224
CCL13,,,,,,,,,,-0.019493685849888337,,,,-0.014899149501138706,,,
EFNA3,0.017318899484487133,0.03660423585145609,0.05366574709346698,-0.007235536181518368,0.026439828496230916,0.08822065398885146,0.14179818619596649,0.09680415766048099,-0.04139706682911341,-0.0722356681901076,-0.032845580207943,0.05970794572402558,0.009284962504126469,0.04437690694184888,0.017154098925149432,0.02148758255608737,0.004029992022311195
DRAXIN,0.14217265078420704,0.03902511838292203,-0.027353123613216374,0.020788818929278693,0.008328870488015762,0.05250385651491331,-0.03198362286801757,-0.017808312118224857,-0.018511504557304104,0.0974670059985463,0.01976272278166851,-0.08356257937129799,0.08104444838804334,0.054930795322454894,-0.037573073949826896,0.03186560826489743,-0.0034443543858822877
RAET1L,,-0.0036257691391165564,,,,,,,0.0030094933840373425,,,,,,-0.01827202411983604,,
NPTX2,0.0289791784508422,0.04531071011984059,0.06252394044788975,0.019017488205542745,0.11252359790348966,0.06563895446615663,0.13039298913155487,0.10755349780796962,-0.04382307246211842,0.09031873934440038,0.10617835606579507,0.006850947658701554,,0.1016181623582698,0.011165479936620048,0.020903407991292033,0.007115334096807003
FGF11,0.03039324132341964,-0.003040214020211109,-0.0008228033618524384,-0.061631414624060965,-0.05104968995882952,0.030308318373545435,-0.09252278090652968,-0.00841884047167934,0.04298362760367055,-0.01620853707502291,0.04454224179798353,-0.11036872130495497,-0.07589300086227624,0.06637005611042919,-0.008787350046593841,0.051042407997537266,0.06477227480453257
CD59,0.022055346412870613,0.004927372596337283,-0.018631211433616922,0.008089741041203665,0.06364257982415067,-0.029295529784665972,0.07920886488003079,0.04424930905971027,-0.045780717186840444,0.0808176910216397,-0.024670733081923874,0.16225912718028387,0.02413180798596783,0.09202154570337343,-0.0010503984653821563,-0.05264073631865919,0.021743547654862982
COL9A2,-0.015428501054781028,0.010484331281428476,-0.009692876584082985,0.05755030126147718,-0.004144724443543979,-0.0014380530492724103,0.006973962157580505,0.036825955940346426,0.02484651930601524,0.06313447132290735,0.023655585312180392,0.09209335762213824,0.05019797481724997,-0.01254499954807169,0.07315595789027551,-0.04234295583246781,0.0627992319833132
DLL3,-0.000560105200960887,0.05430880509486095,0.046363128934720596,-0.035268104682587745,0.08411378660780934,-0.011022922525035688,-0.010684074212795847,0.051206734583481926,-0.02698570688139095,0.002426841863593379,0.06105695548100372,0.04151656173107269,0.025882117506304314,-0.045980722974442466,0.1027477148262413,-0.046310932325640125,-0.011755516264543143
FGF5,,,,,,,0.06141342336464185,,,0.04701661600130123,,,,,,0.105166654798106,-0.008323954579404207
LIN7C,-0.06311078414737367,-0.007985103501912515,-0.01959459485889229,-0.050098609114743654,0.0012118866673382868,0.012223141818460567,-0.008343414018268812,0.017929346439596386,-0.06698869200575519,0.03423285076042231,-0.015143410060801438,-0.051310600611034755,0.09263420188999134,0.0001087651394023323,0.007477601183957272,-0.015650379008681353,0.01790246000594692
GDF7,0.09678102400734918,0.03368608717891344,0.07034925604317308,-0.0007451360339376229,,0.02655420035104018,0.022167547473410956,-0.018283494950419782,-0.020298087389920342,,,,,,-0.01566366895887144,0.02198401173130674,-0.033000160738443765
PSPN,-0.04605614070738724,0.025883240964819032,0.07720753836475482,-0.0042043590570017665,-0.00644923130895199,-0.02000674208460737,-0.03622547498756843,0.027058331133566333,-0.004927580447787031,0.03112819004605029,-0.0808731369969667,0.015724394251431774,-0.04260881993483669,-0.04947751926860089,0.04727921575443958,0.03837345100598342,0.05114641692267508
ANGPT1,-0.026711200811384644,0.017736057113692257,-0.014403674414320533,0.0012757145617035637,0.030094739319631445,-0.0002658980295838513,-0.045699755740144295,0.07046509030240819,0.026633262175717817,0.08578826252135059,0.04682729869323849,0.029426424865742963,0.08246920030847786,0.01235926090859598,0.021448151887939575,0.06715668054215357,0.030514322111724394
PNOC,0.058387560315870786,0.03291262071285948,0.010924268545609073,0.032314504121901864,0.0969137786232855,0.08927496825374884,0.1136815643433792,-0.002722940730955082,-0.050324295647716524,0.05451821958415417,,,,,-0.016656814470531717,-0.023789726623554254,0.009127842703106933
L1CAM,0.09311205267753128,0.08317009665263446,0.0718272479063542,0.01255377014966527,0.013964304313842714,0.038802152574429934,0.11881442033460439,0.07374637715209154,-0.012206179379346423,0.020133715276557267,-0.01224890081315365,-0.03852766607687067,-0.013635428169028707,0.042078450929481884,-0.12102372300371693,0.0006919514122996471,0.005350273110903995
APOA1,0.01614870440295454,0.0328311006404299,0.03923906603728907,-0.021523998238604184,0.03800039612365714,0.03281580113510466,0.02015985751474112,-0.019607119961369095,0.06804673346516463,-0.02815986165616561,-0.035028094294585546,-0.09803557972223526,0.0702299857281582,-0.038641291132043995,-0.02001709807513653,0.0010703635979519006,0.05348043044294105
PSEN1,-0.0001228367435302359,0.009133661808123602,0.019354152167541983,-0.04427316320905583,0.010416684275449778,-0.00681538062672172,-0.14031787334115647,-0.00954254404193178,-0.0057630755638295155,-0.009963295183248611,0.003990306813408966,0.041743739968585374,0.0487611332909635,0.035255785501484074,0.042835776112217165,0.01679972003756839,-0.0044538909141258265
CALM2,0.06731944845724191,0.043455624888948,-0.0006377532672899598,0.03643812859338331,0.12530816291956978,0.05468362125894315,0.08649407381761695,0.03934276910946754,-0.0660923977961907,0.09181763921510831,0.04013361625444614,0.08945190251476458,-0.0026494237142025224,0.01947433044105852,0.08486731652056345,-0.01708070491329389,0.0548995801301
CLEC2B,-0.009344743028153829,-0.06550481822469681,-0.007179424964991953,-0.010062581875697679,-0.012266355865056498,0.040977149478281835,-0.00973627429585805,-0.005297548395163483,-0.05092325028738734,-0.040254745266203755,0.004723576876127177,-0.04859105708938576,-0.1567242391317095,0.0018720243455684705,-0.0355205439155861,0.05758287310684545,0.0004301281766371926
NTNG1,0.03469738418464116,-0.008754565616543572,0.03528991338373528,0.016969525681967402,0.00262555124686205,0.06327875813686167,-0.02037127949300688,-0.028313973778665263,-0.0501099451056483,0.014026634400131053,0.0016956712971050246,-0.03652653506512927,-0.05382852561115055,-0.008567202373167588,0.02671863078506398,0.024362765146100047,0.0007782591504110376
LRIG1,-0.018485255979863568,0.014960691428921993,-0.01773736386347011,-0.0390235403397567,-0.07256399237734633,-0.08714597083239808,-0.09034040187315595,-0.03345281379354283,0.03181210508397143,0.001189342489789978,0.004080057537810796,0.13506925278974172,-0.004523545038195655,-0.03753016040360702,0.09316091559866889,-0.022565461969861547,0.0513977223733579
CPAMD8,,0.07905136643231866,,0.12483107094878777,-0.010834618662091965,0.02899960259705824,0.03262525372092623,0.007240601938778244,-0.03757008137908942,,-0.03195347058489105,,-0.06939289244834679,,-0.017596867069268125,0.00958017700896498,0.10867163102219979
GHRL,,0.038104927490180615,-0.0025425840450982386,0.01995330535558904,-0.025464555892482036,0.0572536868455209,0.01477532410294162,0.021459797410784832,-0.018511504557304104,,0.027736627065865795,0.1289276724905216,-0.00859312083866543,,,-0.02056353477802893,-0.02062697969072541
NPY,0.042780897253203824,-0.03827741184068703,0.03181261988897164,-0.04315318497800779,0.0833505533967439,0.006623982643059829,0.18442497466085622,0.026401289002929446,0.022428147360626687,,-0.037314734079562734,-0.04917842749145582,,0.0704863100225934,0.06428180886471305,-0.014614541903632369,0.01447221856709824
MMP2,0.013438638605647259,0.013715788998597921,0.00726295719982223,0.046574429349875976,0.08005758146478807,0.04239338377374315,-0.05776205585467419,-0.024317885334223403,0.011642641930203394,-0.07643105894118947,0.0503375429204035,0.09021553869366042,-0.053465962280838185,0.11615819018871895,0.031442836074266366,-0.016697557321189344,-0.019673061365469164
LHB,,,,-0.014237728171076063,,,,,,,,,,,,,
PPY,,-0.034612097737791316,,-0.0007867259087528827,,,,0.0021496955818779886,,-0.01896722565205697,,,,-0.008309132592148615,-0.009155391452740039,0.08161401306107997,-0.0067859386227883435
ALKAL2,0.04157472013590784,-0.010087530538878923,0.0025824336473467217,-0.014030876187793992,,0.027787019703883135,-0.019587405449627195,0.0009076795628381801,-0.02311847381959281,0.007153326577707653,-0.0510792310294604,-0.01858583451016299,,0.01478622599422188,0.011310269849444683,-0.008036371146024509,0.0751020409985254
CSF1,-0.04724675821064019,-0.018172389411462153,0.06573949955462169,0.030224036926164762,-0.08669123899398311,-0.03260733460376389,-0.03474738326481192,0.013063429573760117,0.007610268596559718,0.004208034786284752,0.01617806643095579,-0.13009077071391217,0.000533315248544127,0.026739560890081816,-0.03654206794659945,-0.0012614276255215882,0.0311780965358889
SEMA4C,-0.022445534906037314,0.04824821386013024,0.023877471548051737,-0.009751846711533063,0.06062366228013554,0.024630155238144855,-0.019924567531010424,-0.01959832016503226,-0.022865980657363033,0.058146819137621195,-0.04963551930378583,0.000775972800268036,0.008109684132577176,0.020392929745327127,0.022392086363688824,0.05210660386106086,0.06865703207567256
BMP8A,,,,,,,,,,,,,,,,0.09924985672061695,
ICAM2,0.021641099420778343,0.051621795249886936,0.038215798340623455,0.06563142096117686,0.06269700505042701,0.017661650148622567,0.032851979554497576,0.047667034746387615,0.008347903088138325,0.060850606780565294,-0.017121800222805583,0.12784041211753114,0.11015187696492859,0.006810674533167055,0.08391628291664355,0.021533288238311653,0.03895808928993296
SYTL3,0.014594290733908933,-0.05305380299874055,0.027147113990538863,0.008463193917816074,-0.02343295792857164,0.011251506276098304,-0.043621477874156045,0.011356694736695788,0.04521191667776289,-0.026714155473618273,0.014926419945935339,-0.04331663234737749,-0.030723093986596343,-0.006980359792107663,0.031462858775534654,0.0811835750941185,0.017437361311511856
IL1A,0.022593338674314466,0.003217064768479924,0.004883321567866005,-0.051861940102443355,-0.015692740349485413,0.02599105096606631,-0.022032502297206442,-0.027032271540176754,-0.011327807990781199,,0.1493878982221793,-0.006599236920704991,-0.03671579978901144,-0.037640808467732316,0.028540070256936965,0.016277781048046877,0.05752911848055933
HLA-G,-0.03173263853188465,-0.0315857128234295,,-0.015037796117283505,,0.007916820408624377,,,,,,-0.040046072576304236,-0.06080315100046832,-0.032864705417316606,-0.04430259093046886,,
PGF,-0.015410250000433359,0.05093733000658673,-0.00034976587616536735,0.028939168671239985,-0.007436207506084705,0.03171251228342851,-0.020383527308183335,-0.03637937474580575,-0.015521238515207496,0.0543234227278216,0.09969443068587046,0.16083241908939735,-0.009706009071003724,-0.005076699484397816,0.03511400767954222,0.051801045912694445,0.039895354190107826
LGALS8,0.023043115928210112,-0.032171803950155266,0.021574764931120118,0.014321189491742648,0.03487784126883063,0.04518196504123726,0.014144346134289753,-0.009201030343218704,0.016396680195183002,-0.020285999570300202,0.056847553924197346,-0.026066700531390926,0.10351723728514914,0.04559051087902689,0.02630058817705137,0.03331944074981106,-0.019244052477693018
DKK3,0.07622247680782294,0.10637916960691365,-0.02489785089752128,0.006803652139338251,0.11490379075600142,-0.0015136309049559407,0.13132623293951715,-0.025404590580823453,-0.014252409995205325,0.05222348880636942,0.053392427924021525,0.1662784724338051,-0.03618327547667383,0.013898582693690492,0.02285178245866753,0.0003206545569317264,0.020624028073412997
COL16A1,0.03771436481097317,0.06202696304327024,0.015114553438806225,0.0001759464723835204,-0.03414048010292157,-0.03747663910360604,-0.026468586591142512,0.0042281766837335205,0.025465951732455562,0.12299991623065047,-0.007101037131616734,0.07197723568457856,0.050814814498370026,0.0027938190649306215,0.03951535180675229,-0.03240692749537134,0.0705338001937411
TPH1,-0.026721464371263617,0.037954003006283016,,0.027117320589677963,-0.024671597872390347,-0.013811508820776985,-0.022818225098776863,-0.023307649338247537,,,,0.09795463121095499,0.04082439152027505,0.0033622116031379176,0.015474608812486162,-0.017119660357170413,-0.016798066407635225
TNC,-0.04993447148942847,-0.07257638710856716,0.034821684088535455,-0.0025479878344360513,-0.07833955164101766,-0.01830183695762841,-0.11132048244735744,-0.019782725732744966,0.0012941266761007796,-0.10600976423911922,0.09267139957915375,-0.14094063669112822,0.041925768597158075,0.07111299321271858,-0.06656761980151961,0.0982908406113053,-0.041337580404267646
TNFSF9,0.026590062650531765,-0.015476827440554342,0.01766321629429851,-0.024660785815327418,0.07964215396884931,0.039903940482363766,0.10684769213750331,0.015344271344190384,0.027415114479233366,0.07886551928747712,,,-0.05912748439618721,-0.036618257576574526,-0.039350471658564076,-0.032741238438273146,0.0024396396759071566
C4A,,,-0.01669819122542389,0.01842736370804716,,,,-0.005006445853843055,,-0.004641983124686099,,-0.04702760201109922,,0.035369542305213816,,0.1094580508856465,
CNTN2,0.03995271747664992,0.01854514174460087,-0.018379486575919396,-0.0009947659276294124,-0.021744392406420617,0.004610615746735998,-0.10614237672341854,0.055820690901886974,-0.041603087749484235,0.039333625416929016,0.017441791322832044,0.05108181371239728,-0.018147061328219687,-0.04830473891756312,0.0682889807822323,0.08789836146300539,0.07261121053313882
F7,,-0.022625480418013183,,,,0.06976710842515396,-0.00035610625608447667,,,-0.0011207098221434893,,,,0.06203077860732078,,,-0.02892321224820655
LUM,0.07885388609515524,0.05235999456535839,-0.024618945416896684,0.02962665482577078,-0.022118662848055144,0.08963071923822098,0.002667213012197895,-0.04233817911549561,0.023439685106395595,-0.06254891467376096,0.06149327098868249,0.1195878707398772,-0.07813826719809024,0.04728403802498374,0.09074125799661625,0.006461167869701338,-0.03565092597082129
BTC,,0.11857012020010427,0.024843919634159863,0.08689969552810284,-0.032111538963678805,,,,0.02183850820615319,,,,-0.02839362686144485,0.09825512933644961,0.06317699168529119,0.06284131007558003,-0.03208328872322938
APOC1,0.1029396794041086,-0.03771541531086424,-0.0451508256768282,0.08267447665764058,0.09669174829276726,-0.04105070909838784,-0.06973468226640755,0.02581364077193604,0.014005788019013216,0.08961003713005988,0.08607131953848277,0.03546532186111282,-0.07605575516899345,-0.00986511454505109,0.02235879804390134,-0.034525419453662054,0.10094427165405104
PKM,-0.029687469271274906,-0.03209494368297583,0.006269006038981996,-0.04491104500071121,-0.06110735155655725,0.06625852711572403,0.023010514572431567,-0.032048050490210485,-0.05807540342247941,-0.016666728304278653,-0.04986837839350868,-0.13198337926870754,-0.06147483532595423,0.06099932233372494,-0.07812617724782159,0.08697893535846873,-0.016723314531885906
TNF,0.02371526956029204,0.02946482781254556,0.07176968871612216,0.01061733678776443,-0.023161202479341104,-0.006671880128968458,-0.004087975475973459,-0.04154232320398415,0.0939665905680191,-0.00337310892009465,-0.037552820628791235,0.006384935683483916,-0.04425116547577953,0.04546564965913181,-0.018272029103534735,0.01727934610226875,-0.022510696260787985
GNAS,0.10839014299545285,0.005499206051310379,-0.049917315579275263,0.018103977540113926,0.1340786430167199,0.07378637714847143,0.14699968661935267,-0.0006500218646785529,-0.009125306504499237,-0.047034406420686826,-0.030249687038577066,-0.14836410724187307,0.016927842285672155,0.01027325633148131,0.018663640003675003,-0.07178117595706633,-0.01785997477643892
BMP8B,0.03147835425862639,-0.0203368657126972,0.05075902866899722,-0.02180093082648568,0.010537889498454297,0.01745083506907343,0.00724708695955569,0.027037212853111798,-0.01796982642744352,0.06381336152682585,0.001706596228688936,0.056527930826109164,-0.014626435426676077,0.0040374095716505945,0.005335570558563675,0.09366944864254993,0.061776530882529546
LIPH,-0.02745102856981909,-0.023191929216804717,,-0.021384305089578465,,,,-0.021390959042831156,,,,-0.04004609567380451,,-0.014899154980683452,-0.0007395675936369719,0.007800727243326544,0.06563077993344917
CCL28,0.008679050684910964,-0.021419250788184456,,,,0.10768932065603944,,-0.03293855789351142,0.08802788687286449,,,-0.03642090626398213,,,,-0.016064745963178712,-0.034057690191272236
PTPN11,0.09454997178896518,0.012884996981878609,-0.015895779174744457,0.040475742467051164,0.04327241151879466,-0.029363548229034774,-0.01644470829475998,-0.030957860969223584,0.02668837712644038,0.057493041607519946,-0.07101632697514504,-0.06989515734991182,0.014876593758022746,-0.03435641507056201,-0.00750088274201192,-0.02027798918490781,-0.023469244751898276
ADAM12,-0.009526053141458631,0.0003192180947985743,-0.019884318596489,-0.02029798167238957,0.03931859874896004,0.0293944065818763,0.06348918815951025,-0.061905930215285836,-0.020541162812404958,0.010375624809081265,-0.01432917592932377,0.01672517113075135,0.09495106363136471,0.06843311151022023,0.06831107443521665,0.01395478329514054,-0.024058683111149677
EPO,-0.03246198107234072,0.012953196513704425,,-0.021800931436934703,-0.026473876719346215,,,0.07979512556414528,,-0.018644937623349022,,,0.022924499270230568,-0.016180862814498438,-0.021157605504169587,0.032510073096496124,
EDN3,-0.027690483576321073,0.031269906315183664,0.037276661367375286,0.02800192869684117,0.08179998812946015,0.00674908524245717,0.022011093043489166,0.03351279613900241,0.06273751283735966,,,,,0.018695287993243617,-0.035592749172573414,-0.031040635500658678,0.05228180278842168
CCL22,,,-0.021110515861693886,,,,,-0.007157668283687655,,,,,,0.005305926777819676,-0.019348306277616592,0.00643644533719853,
CCL2,-0.08703938024125707,-0.02329739297339235,0.02418550594239576,-0.04205619164166061,-0.08480908142887576,-0.017149891380288385,-0.0515838204384822,0.005224278751676123,0.0660038292986044,0.05093478515760353,0.02995619925241071,-0.08869553794964237,-0.02818024809480947,0.0043973445558559065,-0.012763541462130594,0.07391764940916222,-0.05658332196928337
DSCAM,-0.005809212764002566,-0.003048834983015707,0.010755820330056242,0.019859707816719405,-0.02791659384836139,-0.024603486340626122,0.055823531978243315,-0.02238186210279318,-0.024946926018121866,0.03142853901316756,-0.06842146469261867,0.000977656824654071,0.026092271608174827,0.019508773463258123,0.058132915154644034,0.02925745507561004,0.03084072487298722
GPHA2,,-0.025848583555000595,,,,,,,,,,,,,,,
ANG,0.00534674543688198,-0.007659986538354337,-0.010943999861575824,-0.030240654188583446,-0.007615701035577939,0.014209910900728208,-0.03848943526129637,0.009957552227799104,0.044874463795065704,-0.022419401841542758,0.04532594257337631,0.008401274243151322,-0.04490182527668102,0.0023141701387588303,-0.014266617132694365,-0.017860630078928436,0.024868168878779236
FBLN2,-0.03254245278119324,0.021037009426184784,0.0046153763303503435,0.041020149529442114,0.10224144458159719,0.07554169056993085,0.07710382661064846,0.05657638467595699,0.026931338913447605,0.0732638474970987,-0.000760261093539932,-0.005232316471526684,,-0.0191811680052159,0.10224941864273329,0.0160813036390979,0.01466277436935194
VTN,-0.025973922107738842,0.04881934291586959,,-0.028032814788044064,-0.02669130037760627,-0.0157956588188028,0.04598411555452466,-0.036768224252947596,-0.008064353487584873,,-0.027099847846304155,0.09113297980142929,-0.010052048361100527,-0.018495833507483704,-0.014877601667057557,-0.027860373215380988,0.01820326964912812
VEGFA,-0.04992381542493346,-0.042116076597014496,-0.03060582622050132,-0.026840294820117686,-0.11163447926532957,0.029118996229402144,0.03304570621489225,-0.10062580390302181,-0.009997251312786951,-0.1031623279506552,-0.008874808450044501,-0.13311700908512275,-0.05957035054740702,0.01242320320077048,-0.09901695949887337,-0.00048097425841812626,-0.037785075704910555
F10,,,-0.02409631863413454,,0.019573543035374605,0.005539703679479206,-0.03542744581192798,-0.024539451634987816,0.07606076742113065,-0.016710568515005766,-0.003697550073622867,,0.0970027227514863,,0.006958476837088875,0.024254297517916436,0.060097474485034684
SERPINA1,0.08605983915833092,-0.01633611641029986,-0.01758469304853785,-0.01288519458141085,-0.04362224799485688,0.031505122273575006,-0.06313958503996964,0.024335797148462703,0.038448568238332745,0.0006777111579934403,0.041571075979101375,-0.06705136091558218,-0.03252547499980652,0.054839172021374366,0.012033155360521002,0.04481786712419976,-0.021142046029014757
VWF,0.04565167104893313,0.020979046910539863,0.011037725135385769,-0.0007784197204020537,0.07675949150319301,0.01158203391238317,0.015290229676727808,-0.0164437457440426,0.020540748404889,0.036100718064703566,-0.02155157395540648,0.034919139867472686,0.0857029048982806,-0.0060277173724659645,0.09386912535028451,0.010785976620079536,0.05545583480298806
GDNF,,0.02125590403462361,,-0.00145727569813395,,0.0019149327793935799,,,,-0.017194189790676558,,,0.04441176944040305,-0.04079395402553359,0.007992242278198863,,
VASP,0.03778758268114325,0.0031004979899201717,0.02361365009395393,-0.05578098284544776,-0.05449106382433585,-0.013376025333957505,0.021927813457791365,0.03165821025550973,0.007597218788996,-0.0009947658113068018,-0.08456036186460598,0.1389002990646905,0.039874300663854736,-0.003788476210004293,0.027447569170414642,0.08734361165520227,-0.07086692761216842
ADAM15,0.04871039677605315,0.038316811549059776,-0.009325820323399637,0.05701305017070538,-0.04463671705634796,0.04363430063508576,-0.1160033875153105,-0.01609414997457587,-0.012657173334323781,0.06958222855691251,-0.056787803772704364,0.12986933989646152,0.03586792647121028,0.0514453444481081,-0.021351813269957203,0.007966190979360981,0.090251563370694
WNT2,-0.023329935130786635,0.028159705123324323,,,0.08031115766628075,0.06533585649687164,0.12131304545380611,,-0.02411483587017329,,,-0.018290895675559814,,0.0242228645972944,-0.021729920663044563,0.10267130045754863,-0.01181686759939068
CALCB,-0.024418347495963603,,-0.030541429805968343,,-0.03224033814147551,0.018520959915691543,0.039903530334578025,,,,,,,-0.01756558078375482,0.1183513905262506,,-0.03467912484589906
OLFM2,0.020906076304561906,0.06976056009124305,-0.039459594560901076,-0.02026504653229378,0.08796853957914386,-0.022465634277006204,0.09265883003779447,-0.02739191968844402,0.003913003766050623,0.09879197202942624,-0.06222397985860926,0.11209389782997482,0.1351777090502381,-0.04102975279886416,0.03714805990294939,0.03744223310517254,0.04042287083195936
MFAP2,0.04444456650920803,-0.017136968339058697,0.052143675801937704,0.01703774862473027,0.05083167384370443,-0.023326972673237,-0.004604177538294186,-0.001977821831715856,0.006816261903733183,0.0729675704240177,-0.01930946789727269,0.18138506029057896,-0.046799651677723916,0.04047097862941208,0.041815834056622925,0.02950163162521157,0.02860944985533336
HLA-C,-0.07279629705415862,0.004906321455890163,-0.006309993208886987,0.016536091250218727,-0.06577189728601647,-0.08131701541536727,-0.10827859730799982,0.07299185567984512,0.03563788431441715,0.05514499029165053,-0.06724699018103387,0.08924924620538567,0.05400158357273341,0.08731302879056302,-0.011941643792975258,0.04819374278655822,0.022466166308883272
THBS1,0.024725866388591387,-0.013851052495792977,0.044443599320556526,-0.012060447807161012,-0.04703044235113451,0.010893112152584438,-0.018038122122153045,-0.0011728864908695047,0.010343636970767128,0.08898990824397668,0.021901719111192666,0.05033493169195477,0.014008537080953416,-0.054217317454112485,0.05085350516247757,0.016198568471981374,-0.05091514789973133
HSPA4,0.018356331971931157,0.03553660297936907,0.0367204161711741,0.07041899855063864,0.025384410582867223,0.014224312473752701,0.009217262507077382,0.027352465471338138,-0.0034996280445122874,0.05279237854765481,0.007951615543934688,-0.0468997253379571,0.046187540684255984,-0.006109351917633355,-0.025543516518067872,-0.03583008561211638,-0.053311718685899276
LMAN1,0.039314773698152186,-0.032044948395612456,-0.012959877270676014,-0.036194014468181095,-0.0742884403202211,0.04069445506890064,-0.08466372155972425,-0.00609045092247689,0.05665268341854095,0.031896857142428715,0.029498481639220274,-0.06355334514636,0.010233123035652209,0.049285580215811836,-0.03643554972662611,-0.0018044771090822544,-0.07780238264412889
LYPD3,,-0.035380193937281805,-0.01945950232390295,-0.01598397857177365,0.01573898922760057,-0.017862324501582618,0.05218966219736059,0.016283012524935938,-0.01791332258135673,-0.0005074902465919933,-0.043999630284712744,0.05376363899309139,-0.10854038301923104,0.033756900596524364,-0.00845870260287042,0.013417975101701878,-0.0014153373165030137
APOE,0.09750150125287388,0.00031470136545750933,-0.05740490111499661,0.001472047158304798,-0.08264044969479796,-0.10344645210507523,-0.05172581951797262,-0.02941330944212793,0.06351814821947792,0.09642867226070213,-0.055060115952808644,0.044812880323818804,0.06348502071121495,-0.06167159955710754,0.021144771123853465,-0.082762908385781,0.05421089209280764
SOSTDC1,0.07274701449227235,0.0030184708988143997,,,0.200663436713855,0.021933409340043775,0.08345371211923812,0.07820821129240557,-0.0009411888253377439,,,,,-0.03341975490260413,0.04989120034838426,0.08839268318259284,0.02304572756340597
ANXA1,-0.08131715694726332,-0.0361857092508108,-0.027106732446177915,-0.07429648689313499,-0.05490367261495367,-0.015729572845995642,-0.12575363605316356,0.053006012430887296,0.0981846291490433,-0.01942142756959849,0.047218967384089955,0.08945042247159776,-0.05797628098103229,0.0075666512008852665,-0.006381173930236099,-0.0070740019894886515,0.010605517421035058
WNT2B,0.012306102437681059,-0.059104599986126376,0.01923365150218758,-0.007720058781836302,0.04311140325950662,0.04332697523001542,0.006258318706066708,-0.009613238825472986,0.0122575413735936,-0.020210648674283613,0.010724905731339425,0.07323470072090119,0.006811929690107236,0.0012380188423992743,0.04907984812649093,-0.012761712864791316,-0.057378072786013555
AMH,0.02854355525355493,0.0008403021091886432,-0.02612970626186235,0.0317780941574227,-0.011225872283898262,0.034208587013305154,0.045645054844125246,0.07933678860036864,0.023533036760929802,-0.017600859660634943,,,-0.062125691827145245,0.10603280517835806,0.04236471277764965,0.0819281404750318,-0.04206444482349965
