,UKF251,UKF259,UKF269,UKF275,UKF296,UKF334,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
GRN,0.007621299771103852,0.01008832420007495,0.023451495999860433,0.06981279516517805,0.02337144452821999,0.05197743223913848,0.0204154651193774,0.0031825269688623746,-0.05094343482109973,0.019646389070133986,-0.037198468948801106,-0.017867838493091686
MIA,0.019738878584339047,-0.04821422301518,0.0004815395828105828,0.009953505098142556,-0.004030291458219452,-0.01844076978704828,-0.02025911315868139,0.11187750813211582,0.03425822492097827,-0.03227719757416242,0.07393535275737177,0.04757270646935809
COL4A4,-0.013941339110981402,-0.02907076485457575,-0.015306911671507571,-0.007839108274619219,-0.04354322272606888,0.059565468440211246,,0.01714182275651962,-0.02864168684042637,-0.04167862510723403,-0.04526417309377035,-0.029555646314732075
TAC1,-0.018947048965268127,-0.03576258862364431,-0.022598116982335763,-0.10858266000041447,-0.023615431363859907,-0.03170168871892075,,,,,0.01997054406034036,0.012126903292082896
RARRES2,0.012590014305439039,0.00807213558564369,0.0754725553145971,0.007157767225396788,0.038223369035890443,-0.016579214077698492,-0.0341971569813336,0.003226053574555405,-0.028614092675555407,0.026012970632815508,-0.049537970727655124,0.005380230780660002
FGF7,-0.04250644586034849,0.0003445843370291218,0.0019813045553109918,0.05245091275415154,0.026916789107847432,0.024349727116928493,0.12077639328435029,-0.01017814769220531,0.029073563753336012,0.012850419465451809,0.046470982810752744,0.05654114779603165
EFNA2,,,,,,,,,-0.017001466721521495,,,
HBEGF,0.02836298205918282,0.0034813674266622402,0.054137526830414034,0.10621742111197843,-0.028214845806096504,0.0047252394544394115,0.04170251100115396,-0.007154323345531342,-0.055430886563591825,0.04407506700871732,-0.012229840595555982,0.12459724501657612
CSF3,,0.10757779629654256,-0.0161944179269906,,,,,0.012576211844310984,-0.03517489463505185,,-0.01622788317842977,0.09918940936725926
PI3,,-0.0076743675125714415,-0.018235128328972373,,,,-0.06714763595154304,-0.07324035602025063,-0.04973361947432977,0.042211050139100204,-0.03525779896106222,-0.031025042847229595
PCSK1N,0.005576236428545173,-0.01890800026334432,0.02129337746254294,0.05794729151534989,-0.07348862771375407,-0.038444012911087115,-0.038034952691144576,0.001029267610343392,-0.03590564586525674,-0.0004423568578965595,0.01837964823004634,-0.06214450649407999
NTS,,,0.059076021835948844,0.02002910710620054,0.015528921092399499,,,-0.02860754106186731,-0.02071306094363877,,0.011580356167046009,
SFRP1,0.016483948746882585,-0.02446995659136206,0.022212240553544007,0.055700523579130135,-0.03107088188558254,0.002589621668162939,-0.014446428270250217,0.022662286255964607,-0.01650100186374963,-0.026832665906340737,-0.02347285601842461,-0.03878622812901702
CXCL13,-0.03343955592550086,,,,,,,0.031384857924766765,-0.04368161461660054,,,0.013510650246042517
MICA,0.02764570292035751,0.04758453579043616,0.039151753154705024,-0.007302479828205672,0.08425526218354186,0.004549311271931016,0.13944997303786077,0.041813295948618455,0.03056425591744668,0.05454579792345067,0.03240678262849028,0.012602003529857173
TG,-0.007198442185419965,-0.026406960041142024,-0.019545213556093434,-0.006688154709856259,0.003350373523831644,0.10428857902182298,-0.046974671647430286,0.01501969081996464,-0.009748193419976875,,-0.018175128201964447,0.008396487746124719
ADA,0.011192055419801391,0.028183058140279237,0.07160987735038671,0.024050690117673516,-0.0031108749389998367,0.028502351451623505,-0.005767792366925943,0.028527548521098196,0.014888784099005459,0.013255186387521682,0.059496887124578575,0.0037882221079351404
LAMC3,0.005006437153416029,0.04220621688937704,0.06276593661460189,-0.004979343271400032,0.003162755601486933,0.06871849691812225,0.020060221556714258,0.04174365707685229,-0.0023847020738639634,-0.053283539966734905,0.008070944613396748,0.07381621652153725
CCL7,,-0.019092189918571745,,,,,,-0.025349171852148696,,,-0.017005248526164758,-0.012650342022807404
NGF,,-0.03710441867684107,,,,,,0.0006011744828805308,-0.016772938405763455,,-0.016972705082511485,0.06479937178889558
TNFSF15,,-0.021260087261376903,,,,,,-0.007268619986427415,,,0.050328272278087886,0.037769086169210826
HMGB1,0.0493365308194144,-0.011176253045605735,0.051450936522292504,-0.05829072199029432,0.048853272848325455,-0.0070398175466550245,0.08054177488066501,-0.013735163971257652,-0.08290016305920926,0.03306643272962564,0.020035770491487314,-0.055848611106020914
ITGB3BP,0.013059597539482475,0.005447423908199887,0.10963136675148855,-0.017487892415704354,-0.04564796630823796,0.04949811639549707,-0.011030652209364958,-0.030286945805457502,-0.008758374716604836,-0.009584425203375565,0.04326792567872755,-0.02096705742308501
AANAT,,-0.01934450712860763,-0.014607803222197062,-0.000874036263708422,0.021017341390612225,0.0029398525544035393,0.06864780333241477,0.053801863484911006,0.012221211949225071,0.04274376291527779,-0.017992262096586623,-0.01898300175951981
RELN,0.024623137181469627,-0.01499105958394462,0.03237615462938121,-0.010692041515811622,-0.013966037996150815,0.034486020699646895,,,,0.036178362083776144,,0.047272844135251624
IL15,-0.04554986033681876,-0.013383260324034994,-0.017179077217871236,-0.005907715154390949,0.04865711922048752,-0.015630349204753258,-0.06584513484140447,0.026137994458799024,-0.008897615752609816,0.03370960693685219,-0.0026201379048496273,0.08737746373660572
UTS2,,,-0.013158209954334513,,,,-0.034565174553055196,-0.01893760504500664,,,,
BSG,-0.06879127381027796,0.025835917800798344,0.013988699932052817,-0.013693663849896539,-0.021497043548342958,0.0018018745538295824,0.01591419038848895,0.08038539197271263,0.0006705793774624026,0.05199709851663544,0.053191602270032744,0.08637100459929
ADAMTS3,-0.027495225727271692,0.0406085568912805,0.06465894875681193,0.04375469994737948,0.01269142611800415,0.01377458893652459,0.08013353322940552,0.06724220533495949,0.03164053291392319,0.10810620175752832,0.014403715995032559,0.01786905597973349
CD34,-0.00532850715478008,0.007773676675650001,0.00646265513472303,0.006230929844796371,0.0698611834738188,-0.016291317087952683,-0.02636483075387148,0.03380297710122461,-0.015648065845918505,-0.032696950424066486,0.009978252915769715,0.04059288642955483
CCL23,,,-0.016621361230722546,,,,,,,,,
PLAT,-0.059478915267681405,0.05076381740076626,0.06410286153139408,0.09793394451186953,0.028912026176478076,0.01394949179342627,0.1159332291534134,0.03812242391967885,0.023119401938228312,0.11576713876916246,0.0643609518488828,0.025763886970709794
NTF3,,,,,-0.03485006136677518,,,0.016055762944971044,0.03001211279196163,,,
LTA,0.09941195790610056,0.07320814337358102,,0.03496334619931595,,0.005714317426124741,,,,,-0.02421487328303144,
CKLF,0.032855451870114884,-0.0033436015115148286,0.057247780120004234,0.0483833438119019,0.07548849938535736,0.06615191415412544,-0.07679009694776258,0.04934874080896579,0.003938668615201661,0.010104883212178707,0.06227374519653115,0.053444079369414796
CD24,0.10003512352289902,-0.005283136745264642,-0.021414311365104573,0.06184875572086582,0.08428684549809651,-0.03239647531423876,-0.009802599164933493,-0.023833878566577055,0.0015459901771029197,0.036452926134898055,-0.017517624768193615,-0.016943445328271394
HSP90AA1,0.062060384327570536,-0.01910284538635754,-0.0793739827406755,0.09868735975182306,0.019255019514206405,-0.07309946195885429,-0.02141023028056672,-0.14560491776748333,-0.0787758553624806,-0.00441580402978077,-0.10333403986537112,-0.10221194542385365
BMP4,-0.027872646110496908,0.05170773239223319,-0.011326754232283897,-0.06323295959616974,0.060285156265907774,-0.01331867353815036,-0.04317566070853671,0.04204008957903808,-0.028087622415982512,-0.007971468766397278,-0.005764802679794564,0.04771835391656879
SCGB3A1,,,,,-0.021863616101700088,0.01954150424654862,-0.0472589624085115,-0.014979254673818368,-0.01901034264608692,,-0.00036207041060933167,0.017106112597014556
IGFBP4,0.01954157597433956,-0.03461423016233034,0.054235435736995366,0.01830907567840459,-0.036895082946874165,0.046964372620824354,0.009916121038617212,0.007514548975737311,0.009703145011956528,-0.014320293401740392,-0.011689910607651616,0.10584592202616201
RSPO4,0.1284852368437422,-0.03745555395708712,,0.08372984021838782,-0.021863612903651648,-0.021681757737862125,,,,,-0.03193688312148696,-0.02393681328491609
LEFTY2,-0.026616419205261102,-0.018832558868344416,0.05720119336172964,0.03814994528977124,0.02465385257938596,-0.019295493921087897,0.1938230567150235,0.05723215462317564,-0.019548632124599983,0.00040985922341455936,-0.0023249188128085583,-0.0540185377783126
PF4,-0.02391750743575559,-0.016657559565384165,,,,,,,-0.015583021316649782,,-0.024214867679530152,-0.01875106030320891
ANGPTL2,0.00497641595964643,-0.010143220335383184,0.053668987634755784,0.004948741568698307,0.01227233542167592,0.016598126577127365,0.04970517133449555,0.08996254905220853,0.01838904451433324,0.06515757970774384,0.03818302112112725,0.026508934011810207
LRIG2,0.002894624417822177,0.0019609006447745,0.08159620976361706,-0.027138082514193956,0.028276562269060206,0.013202024191460021,0.0275264055578936,0.02310301761075,-0.05241498417106442,0.0005201828081199481,0.006283135371810784,0.020263958881854574
ICOSLG,0.022244183153317686,-0.02907956341785815,0.03204296048875043,0.008151006944811853,-0.012131937899135872,0.056719769599401386,0.1362622425604582,0.019970634712870288,-0.011736187882758532,-0.002910209385510322,0.05294180910997939,-0.02924659762971519
WIF1,,,-0.07059388528445733,-0.02117545305241517,-0.011982142094695272,-0.02537745310294905,,,,,,-0.0049515008469655725
NPPC,,-0.025839982747132645,-0.006709123758156919,-0.026459706346465155,0.0581573707090811,0.0023116291325490537,0.02290446087846431,0.05335627862277118,0.099599695349151,0.0958267934561963,,-0.011850570472656396
LYZ,0.022329063251543435,0.02069971450670607,0.06933750398091072,-0.021440961504987206,0.036578316305239944,0.06378486787850225,-0.00553374947296759,0.015282159709507089,0.0935897215414203,0.033064060800251545,-0.009287857764986782,-0.02050774279361289
EREG,,,,,,,,0.08144116652099284,-0.04951571882109568,,0.0195963656625401,0.024108376316176
SPTAN1,-0.0579263215002335,0.011617115644131825,0.01302599514696553,-0.026156126682123432,-0.04637936589239604,0.006189886252369909,0.02609155061890422,-0.005600842410635731,0.06719012549916303,0.02620886917455438,0.023162452267269294,-0.028289314742888257
LIPC,0.02713261195270733,0.00796869354676168,-0.028121539700006772,0.04658435386228266,,0.032722584551173044,-0.017292669189037747,,,0.013722936012334902,0.05504038372795353,-0.02924115612377953
COL8A1,0.04621500794173593,0.0542813252803855,-0.010740678731376744,-0.024461296543329444,0.04686187946324569,0.07247048882482048,-0.06368345911187599,0.06294260899816367,0.019798480977982126,0.06409903223949899,0.023828597588119015,0.0688093724331558
GSTM2,0.03754402571130642,-0.013847843810566036,-9.172172841132767e-07,-0.056259219298209734,-0.0037035755945671513,0.060644611266605884,0.001383727077201884,0.03825736703329751,0.07518939469323216,-0.011903314005975354,-0.0015229605348302789,0.11703302537961599
IL4,,,,,,,-0.04068860461099057,,,,,
SPX,0.010872037962286108,0.002779423519687095,-0.011357362040408436,-0.007510845453586228,0.043741486015453565,-0.042560784342114744,,0.007619984089593188,0.08481946097908308,-0.02451546526510618,0.056421472088440124,-0.04776476322969634
MFGE8,-0.021882583139315296,-0.006449372713692656,-0.011255519985401918,-0.0027596207638925,0.010174860705136922,0.04570873774664962,0.051721443607952264,0.03417702762777279,0.019165609948424308,0.046463079005027115,0.018851014620911037,0.0493040231908766
TGFA,0.027855507282896333,-0.008295806329265795,0.02935733615008416,0.027544770120321027,0.07070181964804555,0.024086587922168723,0.02133098090731417,0.07084494436830392,0.03316660875442662,0.029366475642868844,0.02502016882919327,0.06043246697994308
SLIT2,-0.007880108675410509,-0.030223689569429602,-0.048539492396312056,-0.06221792217910273,-0.008100007841886159,0.002157415265719475,-0.004166874551130667,0.08311777856904438,0.047491929806974406,-0.04720683454916504,-0.01075115828642407,0.07794143308798562
PLTP,-0.02212071011250136,0.020305958327784673,0.04475944282535297,0.006234438967708162,0.048600637716096275,0.09322379262882359,0.025294206096961123,0.033347172166037733,0.023643904618453997,0.07879048189029159,0.020476899910126686,0.03479840297901522
APOD,-0.036820460918185506,0.006283791174377248,0.04928698484862185,0.009443488441854477,-0.02407628668423737,-0.009862895275401434,0.007130576319326514,0.1507073520309531,-0.001723215281986836,-0.07888320671906819,-0.04352903943746721,-0.044755880272614124
B2M,-0.03858306624233651,0.06659206611277407,0.07651789220244717,0.06013250488131703,0.07083275729296029,0.05631050854427278,-0.08730237458361789,0.0829432042139979,-0.023126721103074874,0.038926958500136326,0.00048362170765903727,0.010300330511957702
OMG,-0.02830771542387453,-0.017314389513695665,0.008616828719606057,-0.023497778016303577,-0.007889157157642532,0.009746215210942433,0.007862752289046041,0.1273200598925,-0.0006428750511319956,-0.034522191218016994,0.03584301639524891,-0.08739624990132222
CXCL3,-0.014036325013653941,-0.015467396710378584,-0.01917934734002632,0.03888142316188567,-0.023389444348826626,-0.011256683260452602,-0.019729699011289594,-0.004986912504937233,0.06777145983203126,0.018121707251628382,0.017064991377689832,-0.04218654094978066
CXCL10,-0.020131242394413253,0.05997587721571683,0.08495963543056,0.09523473846593156,-0.018741621653419666,0.11710247458342841,0.025935136811996017,-0.026176271921584383,-0.02090134904878779,0.01656808678515315,0.025558070198734406,-0.031786687395890564
RSPO3,,-0.019344505699267565,-0.023986787460497712,0.01599865279782586,-0.04128980192888143,0.016468223878196964,,-0.016695712878187764,0.014526143490806583,,0.07669000785179178,0.011834601643070994
CORT,0.029905930678560223,-0.036587528544888996,-0.03198826958286816,0.088611639849756,0.0009390903026319202,-0.03120691896006801,,0.030386087928471844,-0.016306839783612737,,,
NCAN,0.05080636606795521,-0.035387579596320176,0.042421609754688276,0.0173104278910445,-0.014610001996179721,0.01543909599093624,0.08061870110486623,0.04904180121177693,0.0023448157904533353,0.05262133968178789,0.08676399342638974,-0.06624289625577315
PRG4,,0.044291881240974246,-0.02077907483629173,0.0447141489623923,,-0.013752911436744552,,-0.012265421359079062,-0.024061739982219894,,-0.03909176044380543,0.10946367028132303
ZG16B,0.03997493673871758,0.017584939612707885,-0.022434350467424213,-0.018747295006264854,,,,,,,0.03565105068628674,-0.015996577543850844
TGM2,0.010098239404343796,-0.017936317237334454,0.003959165798562742,0.0032142601781573084,-0.01302804537936113,-0.004240756058467953,-0.02749172883016101,0.05903651955289174,0.0044635715499236955,-0.025597390030272605,-0.041240054241750694,0.022921474839742464
VEGFC,-0.009576554662427692,-0.008252640963500507,-0.02739590554115466,-0.05048184016844798,0.009392707579165365,0.10552886668876724,-0.046123383665757724,-0.032622927926044855,0.015979119812696875,0.0023596622483039575,0.038985841953572756,0.0643662605641913
WNT6,0.05938533980704329,-0.01505304291561052,-0.020433499199380506,-0.0020684434530155405,,-0.01224938340981578,0.034421597483025895,-0.015163555918181533,-0.03030699059217443,,-0.025986953772051007,0.10425029187266255
NRG4,,-0.01052589624227635,0.004345631003546702,-0.0360165891643702,-0.05073424767717731,-0.016373924540280926,,,,-0.02496244832689726,-0.01725700397405907,0.05714759946969591
PMCH,,-0.032195841691113704,,0.01472328358488825,,,,0.04339088024175237,-0.02287936862278182,,-0.03721265633406336,-0.03183357761533719
COL9A1,0.01418950303228873,0.15774803937408574,0.011124683699214235,-0.0008889154618652917,0.0029689334613898855,-0.01865769774925569,-0.04820900974832882,0.02870558488333472,-0.010991123004329561,0.058443243364502975,0.08830323634617464,0.051048730701091706
GDF11,-0.009862174034776341,0.008331069388773742,0.08537402558939625,0.047774773541068065,0.0288677188624062,0.014745558132803042,-0.04018757067401645,-0.01869293681797593,-0.04296847314446268,-0.02101230893450731,0.08837459930423634,0.0486059823468503
RAET1E,,,,,,,,,,,-0.0189308107452221,
IL24,,,,,,,,-0.01921027629623984,-0.015334557964455143,,,0.04259069974408666
SORBS1,-0.006057033620120578,-0.032406967286020716,-0.03969849384173086,-0.05549005766197658,-0.0071802814064528845,-0.015018506712323463,0.002052901228779642,0.009827641552957846,-0.0010777675271098533,0.0468072283533947,0.06034772927224192,0.004282252397920054
DLL1,0.030899130218290233,0.016963431062583682,-0.002548584521800762,0.010831121920214242,0.029312378707523894,0.04704431242309392,0.046593493819413606,0.042420002214265215,0.03394809638576117,0.09975638420111582,0.0286531763678295,0.05925066924271275
TLN1,0.03130626822925318,0.02883416434853225,0.09584846554828494,0.005859223944342572,0.014705435492987065,0.07879014363670743,-0.14268730977051425,-0.06615590965442839,-0.005570175846163164,0.028463855952575678,-0.0015764400810082632,0.0255246871972842
COL2A1,,,0.0006872241728101084,,,-0.01142784454038692,,0.11106717037233994,0.027739534247216355,,-0.00755404613989233,0.06718349740276544
SHH,,0.03791689049605984,-0.015077302552802985,0.02892851248697516,-0.0251033304948692,-0.010906651365366232,0.030058520313998593,-0.003985795695928391,0.0013785105758413593,0.016000439414738464,-0.01438124880301825,0.04555774216667039
PON2,-0.032812207359185316,-0.005373396709445586,0.058143705917376026,-0.017814744047402065,0.02784782386071073,0.03576354661245403,0.05055434794031459,0.11029478281330433,-0.00032584811454260847,0.029944764536386698,0.05111173164864303,-0.027007791671066265
ICAM5,0.035252740249932954,-0.021444814014707103,-0.03747833171760606,-0.05558530154397073,-0.039230706683584804,-0.021300100972264126,,-0.05369800637170629,0.06575259920164338,,0.05479798649434306,0.05096942314197347
HPX,,-0.010369293528428155,-0.027929135030096978,-0.006252271316540094,-0.021863613872757082,-0.015758070254546182,0.02065567677754556,0.0057213480104494185,0.0517725246101297,0.05810874091333153,-0.028630263555365524,0.06216035739232146
SFRP2,,-0.022595522348342507,0.03492824020233124,0.051841110828544146,0.045717767145985695,0.12166831377859533,-0.04068862855966361,0.031190850095090143,-0.06447582957053385,-0.057366749800173346,-0.0377325681352934,0.06254877788618314
CFC1,,,,-0.023593649268209435,,,,,,,,-0.021994956624639586
CD70,,0.008732964734072517,,-0.0440104167824813,,,,0.0907820235683313,-0.03985028317237993,,-0.026328677665720227,0.03742457221413239
HP,,0.0808851833874126,0.008600844073617855,0.049933016864661624,-0.01869395139613117,0.011641587281819176,-0.12301437926646588,0.025539368526169615,-0.05023723490055118,-0.031970469116977894,-0.025814590472667483,0.0428672890549057
CXCL2,0.045858454281541484,-0.052548101358975245,0.01645963737883869,0.020162970829496137,0.03678094736170946,-0.006226232919261122,-0.017394769788541566,0.05899403920254474,0.03563088930752167,0.02899020435609665,0.09914664958054949,0.001292975697843014
NPPB,,-0.02721670536325706,,-0.02065955882200362,,0.009732766115309948,,-0.016846274950931595,0.007068832224597096,,-0.017505308615346684,
CCK,-0.011956757554827025,-0.05312488614171432,-0.06731808834101712,-0.1056156726119597,-0.06290707664815276,-0.027952105396059374,,0.034694416355407605,0.011686576222799568,-0.002083444450189166,0.10292554780114024,-0.05632796630996311
SEMA6A,-0.0016991188556768947,0.010720292527191021,0.04259754941141083,0.012833388963399717,0.029013842317384544,0.006165267373750518,0.0007512385634786467,0.02870946955548995,0.013031782379870148,0.008972452058310638,0.04846218073378665,0.043517377421900476
IRAK4,-0.012794747507923077,-0.001979365306464201,0.0816655938476093,0.03648721489311804,0.014638431945003803,0.01877359669506309,-0.057402117888803686,0.10252288689222722,0.017455385781204685,0.051409128121081886,0.004469526021564374,0.008783627226576798
GSTP1,0.11429102914908508,-0.01230181344274946,0.040621772432211066,0.05919174861906741,0.07554798717384137,0.06759317019049343,0.06438583644653977,0.03895369880722566,0.047549396071775205,-0.033219834054667774,0.04646999497176552,-0.00014136100305940603
VCAM1,0.03185133660374326,0.024645983973909262,0.010583335828193463,0.0005869068064037649,-0.009131757777972628,0.016114314161246146,-0.06500546059708445,0.06760285521649992,-0.001974554647035068,0.04746331917141282,0.017539234610507094,-0.005293469760671972
NXPH3,-0.07534266088700989,-0.03965120108878171,-0.009751786542184369,0.09601199776406887,0.012331791983608661,0.006237081612599677,0.0035561624075976603,0.10138169030164516,0.017779039202900308,0.008260141842449211,0.03538174309061852,-0.0010075508745912651
MTMR4,0.04410021297951612,-0.039221916997762826,0.051392508066333414,-0.004946338414796342,0.012531814216618703,-0.0006843083185741337,0.02911492284051427,0.042151675113736436,-0.08553146785822885,0.02053093969602736,0.017870117383206117,0.026846215443553745
LAMC2,,0.026317141363017407,,0.018956366005707322,,,,-0.02361728229633866,-0.020138577401727364,-0.02413482886068921,-0.03335298113072256,0.10448183719833487
IL10,0.04258881141095493,-0.017920955555201578,0.03698737309118533,0.022728668309352645,,-0.01256367424277226,0.007122990428181332,0.05915179227973412,0.049942142931534685,-0.023280360218634357,-0.038583002817926905,0.009522976419208412
SEMA4D,0.03449537589886482,-0.0524796212376712,0.006393520408813657,0.05825635331710862,0.01009490997078288,-0.007662255088269881,-0.004382148122106431,0.028695484121065998,0.0565268170899971,-0.053365997786137556,0.046641541926501204,0.01366200904404428
TRH,,-0.028248141390469425,-0.00866732427715397,0.012598253655473669,,0.07812582063441581,-0.06455211806568084,-0.018073299092841538,0.019475671575952383,0.0208539762236557,-0.019607119580988108,0.05898437416280881
SEMA6D,-0.017500519084395445,-0.006278153179266797,-0.015727795720228553,0.009320732468939281,0.08137023280888085,1.8592606785592232e-06,-0.0034586252680707226,0.027199564811155146,-0.012524256850816661,0.0013085245098247234,0.07329918979981384,0.013151351595465146
CEL,,,,,,,0.0343029867821997,0.13589862293133229,-0.0250356992892924,0.07824177115303788,0.017968318831565633,0.013149439678781264
PDCD1LG2,-0.02289454396049809,0.006009140392571706,0.05332780096089817,0.07474470164741956,0.025011756934977446,0.15077165267102732,-0.06151211652280691,0.008188742773845747,-0.00408633719784339,0.054925317168670475,0.01824948933451211,0.02698637009366088
SPINT1,0.043614211663881235,-0.021552005427667872,-0.014539394407643489,0.036811067075695675,-0.01915360426318819,0.1114585731861111,-0.02848650009237526,0.11552164667421107,-0.013720604295460015,0.004063188329232997,0.08400176254756288,0.049317727530825126
CTHRC1,0.004012609703648629,0.047814836235670254,0.008039057076079954,-0.0062743756730858705,0.00751788342091657,0.07698564581577653,-0.04766565417146957,-0.0009003346797428909,0.04894359092509236,0.00702641750713142,0.021247908766904158,0.06778083730069805
PODXL,-0.004641770158620517,0.03172840341610355,0.03179830458659141,0.06604092604166757,-0.023262449540582677,0.020754560618545286,0.09385245217011484,0.051416160013881725,0.02065365506814479,-0.021485096806460154,0.06852646571493552,0.07703992088366152
JAM3,0.04330047701848331,0.008252248183824048,0.03203826839305627,0.0020732718151457896,0.01714714766334752,-0.01295436742101823,0.05864588492918285,0.04450489706829466,-0.07159342264495222,0.03753169533339624,0.007723938859917991,0.09139206754335136
TGFB2,-0.021361059543168266,0.0143788009512517,0.06783902575334233,0.007347743286018456,-0.015174274382056088,0.032731248981614426,0.006385020361364521,-0.03576824298160478,-0.017913815865713528,-0.01883706694956564,0.01833173237090466,0.04651995624205858
COL18A1,-0.007027549985260734,0.013041415013841616,0.06143328418475579,-0.02394210446406752,0.022250695874914617,0.0963385288555763,0.025211487447159335,0.030774434646009742,-0.03763540536504661,-0.06780853643488806,-0.0166176988586616,0.07371262453772846
NODAL,0.014585977297973639,0.016418279276346336,0.06430571746631997,,,-0.0013463320568242456,0.055204646037045016,0.0017394574594078462,0.06504461638501356,-0.021526873524173047,-0.026834126207986513,-0.039876527333053954
INHBB,0.030401396772808682,-0.0047369416655564725,0.031593964342029504,0.028596634381213324,0.06888491161947956,0.02372237697819239,0.03293345500805614,0.0210941256074338,-0.05824599563181776,0.008047197858124583,0.04723226645864302,-0.004068124635356689
LCN1,,,0.07440513684978262,,,,,0.08425286765646273,-0.017888126091493397,,-0.019827786513644783,-0.01678964152192721
ARF4,-0.011795629218632276,-0.0011651985144386047,0.049147332117693246,0.015144190584014904,-0.06630533941485252,0.0368437246539279,0.06180076085916188,0.1211726562495103,-0.006531120213106231,0.01950635549147243,0.009159947908501317,0.022565025557376356
CXCL14,0.0029739437071938076,-0.03300455967936913,-0.02814738041544455,0.05393056619418642,0.015573678476624851,0.015470122825296948,-0.07028472427426179,-0.07362622917130679,-0.053196371025929404,0.06551926338749074,0.08319070753949262,-0.036494403175353365
LIF,-0.021598438250721507,0.0066952415693715345,0.029204261628456497,0.0374658842557134,-0.014675648315427316,0.006405443345650644,-0.0008237410753017046,-0.026418448863410805,-0.044544204237329,0.020474656771297544,0.023296177796021666,0.02841263445316733
