,MGH258,UKF243,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF313,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
IGFL3,,,,,,0.009866727351133581,,,,,,,,,,0.06947676880579153,,0.0741120803497236,
BMP1,0.0359634396283107,0.043919306191233604,0.013240352218497895,0.01200843092678522,-0.038644662621127104,-0.016141700313400106,0.032659414544520135,-0.02581904290436864,0.10758086602312217,-0.06059011174820421,0.11782321484840418,-0.012344684566447542,0.10927765265168247,-0.04108135278323069,-0.0007134659260929886,0.0957083303108032,-0.020067110460177846,0.05658047160355548,0.022219440595771568
NDP,0.06923440409691885,0.13664652596391122,0.008079894978286761,-0.02974491054949207,-0.06278921106219947,0.1075552095359672,-0.0468694461218829,-0.018235014753590024,-0.022343516046517718,-0.0693754841127471,0.055174468169501834,0.049510423600959294,0.04216217970327003,0.01039850842398668,0.05569248502381214,-0.0015216147495071448,-0.002476377872202955,0.07402612195831454,0.05285956224814373
TNFSF18,0.016811213437558096,0.07844503257838585,0.011325004467939593,0.02938138734043686,,-0.022572336006393,-0.017298864722325658,,,-0.02488529721626658,,0.15012098311660213,,,,0.0005607736111050497,,-0.03436462108969844,-0.03229667311571428
RTN4,-0.08655284278011967,-0.03003291331623181,-0.007886929111212677,-0.009254185470092387,-0.0054491474183810985,-0.03302189208379593,-0.034219169973821455,-0.054378202002741925,0.033792324119147676,-0.07257407879984658,-0.05584554605954974,-0.015674694422951732,-0.026178889280510015,-0.13636668266802396,-0.050088319094319385,-0.043479689414047624,-0.022842470129406767,-0.06660868405312091,0.02133811675733345
HEBP1,-0.008781304175018718,0.016235669944550744,0.018542132735557385,0.007131423058578366,-0.07438801469020494,-0.01579959665209899,0.0670460115973559,0.03396246065729853,-0.04517502785709083,-0.02582099951041864,0.01593605361037798,-0.08422270248037007,-0.004709389801694669,-0.023930925772319544,0.0444723357000275,-0.013560949993566574,0.023107825169777243,0.046430970830524235,0.08279633088981497
WNT7B,0.047836486479869,0.024217573327210584,0.0234032036308962,0.0660399184750699,0.0046390968305220085,-0.044628227867799894,0.018024394120581103,-0.01655569096696809,-0.02095437514254578,-0.027396283295475138,0.009498027399644457,,0.02790301581895959,0.015211588253761643,-0.039257297186312774,0.020974917165459815,0.018712330582944685,-0.02339449060225315,-0.0026437837823945006
PTMA,0.014271297029284615,-0.13775942651227305,0.021931857990499595,0.0398852483859644,0.01674770449818394,-0.1199564888214219,-0.03275839954236215,0.02518393534377143,0.05327966852988417,-0.10953712636654074,0.06071710541708572,0.09921957632314152,-0.09575520991761469,0.004028197348599205,-0.07161696736775175,-0.04248119381015084,0.013192568946436573,0.0091060897469605,-0.04183170516109726
FASLG,-0.02016110441748939,,,,,,,,,,,,,,,,,-0.004529650571619199,
CEACAM1,0.12295609863561054,,0.011830326466373097,-0.012055894904184574,-0.0016613582019731651,-0.02970390856028385,-0.027206993029832687,,,,0.09699030325853077,0.05563186696399547,0.190598058670728,-0.0307907616162386,-0.019018332814343078,-0.03241175052470204,-0.020203538743045032,0.023187571869025213,
PDAP1,-0.003928244959876303,0.009535582308100336,0.01816201691740829,-0.033713325413610454,0.004033997853917982,0.058646035355087694,0.06616169607993956,-0.04400209704810143,0.02853371443050624,0.014816565770250851,0.09342419694921937,0.07977887194948508,-0.03127531613734246,-0.03612353460424131,-0.00423303917262958,0.04512682804510792,0.013749451114502707,0.02702371070326403,0.007983344157795844
QDPR,-0.08436927720994467,0.11800059949737304,0.020746372787300064,-0.02773457053146143,0.032261799219254865,-0.004430436428908623,-0.01710340663764636,-0.08322750796402649,0.02195494574651559,0.0840325885822121,0.04430295539976057,0.06527815238310046,-0.17191434707010925,0.08857586129256513,0.02487967156357756,-0.03365713596909523,0.004269217014592305,-0.0029743650385515266,0.013494678881716798
POMC,0.024711412510269655,0.014837169659333769,-0.014347248796210927,-0.021421401815946886,0.026403455017004605,-0.018153741787858283,0.007718548670299096,-0.01551898253424199,0.004963010537175202,-0.018461737556576152,0.07794039739609503,-0.004229232600992187,0.053711055435085225,0.08506489335379551,0.011541674326136635,-0.027627652015707393,0.013116277875414941,0.004369788340112927,0.032142058319021075
CCL18,,-0.006326250669271174,-0.03352480819215556,,,,,,0.013874489656822532,,0.04514160501095255,,-0.02681823891920953,0.013468501656460272,0.03727631667545339,,0.014728093827880049,,
CCL17,,,,,-0.014555480129304226,,-0.021575052294250364,-0.020491304394064314,,,,,,-0.02184455505196737,0.034292760109464596,-0.010801102060034973,,0.22654904427502195,
VEGFD,,-0.027423637405683907,-0.03352481883785236,0.0017293782353937001,-0.016216412221646916,-0.025464971163959012,0.024253349434940768,-0.015030619583110144,-0.016993074134085157,,0.16901372572736648,-0.05653894643334214,,,0.06947278965520123,0.1093543143493138,,,
TNFSF13,,,0.0014916956054705076,,0.046133994566965174,,,,,,,,,-0.018794744884773264,-0.029841730441751157,-0.03092471637424593,-0.022687219916051955,0.13523281890597164,0.02137257525171119
