,UKF248,UKF260,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
SHBG,-0.016661518263075346,-0.00531926485869871,-0.03430182708561976,-0.023652675173192406,0.01776779069515215,0.0019243089151585347
EFNA5,0.004386288063704764,-0.007562790458443764,0.061273033285706754,0.044369334879245735,0.07680534651769043,0.05292848271685781
THBS1,-0.020059420264316234,-0.012278618087127725,-0.0013871231458949557,-0.017167296734534997,-0.056456549970749094,-0.02185713129998639
PODXL,-0.003403956605966522,-0.02421487361507105,0.05161394421091552,-0.033451597013234795,-0.021362445526719533,0.04268252363785711
LCN2,,,-0.03497435343497301,,,
C5,-0.009583520737165193,0.009456944307182977,0.03072098001698362,0.03265728423411526,0.07524761902373318,0.051817540446857144
DLK1,,-0.013060183635997447,,,,0.01797582229047355
CXCL5,0.02436182368030676,-0.012594429124674617,0.0380778347091556,-0.03651555661559361,0.09630568515826171,0.04728161134364792
BCAN,-0.020720064894973068,0.05501406311746134,0.03657844912195256,-0.0016333244846280647,0.027708845872599346,-0.007865408917023614
RELN,0.03399686316023983,0.0018410352861106811,,0.07015930419410704,,-0.060634293347923134
COL4A3,0.08537083941260176,0.025679254503127198,,0.046224877214880104,0.07652225168461284,-0.020868689970925877
GNB3,-0.002423261298245022,0.024201707174770874,0.07940166574503313,-0.027206436699325796,0.05294179546984836,0.06458491391830114
PYY,,,-0.0017766829086547373,,-0.010735574634915687,-0.01626498387728597
MSTN,-0.014626296204146846,-0.019306910781734053,-0.014454397155238998,-0.02528653861188994,-0.03769663873889045,0.06008929518376284
COL18A1,-0.012513497184098814,0.015115034064631126,0.015133669827208717,-0.013780204327380748,-0.01692978189936437,-0.01818119514242779
FABP5,0.040795360428916176,-0.08009089636967753,0.05234065330526302,0.011330961435929437,0.036973399575702455,0.04797960647888014
TGFB3,-0.024918151935542695,-0.047521301508218074,0.07468471546739078,-0.0027672661846781287,0.0052029415174437085,-0.04762564841955563
BSG,-0.050953030530355325,0.016614405166356264,0.0368440930514128,0.02160392225902706,0.06684083477146148,0.02268831727467536
BMP8A,,,,,0.002391701491280645,
S100A10,0.06625263164689789,-0.036026406983670455,-0.027866684319991706,0.0219913999607299,-0.0260781670147642,0.021423630032159698
PLAT,-0.01273033224304202,0.005669668592190112,-0.01966122467885386,-0.030972201226626136,0.055024171164674555,0.0027559255119398293
SFTPD,0.0031221440060309213,0.05159613309425088,0.000601985597286494,0.013049233942028204,0.041465047758379996,0.0023159323530013735
EPO,-0.0035406130212025464,-0.019552527254069266,-0.022892483106415264,-0.016689735688660026,0.09151928006781809,
FGF7,,-0.03143684753435585,0.07012158331670333,0.011984308664627288,0.0229047321222622,-0.011838764072696309
CGN,0.02539201849001606,-0.04206906736426697,-0.01964697784360724,-0.050875554033830594,-0.025229192443631098,0.12274072613447509
FGF13,-0.035842234764813186,-0.0486023825152375,0.05097241968037422,0.06050438841149839,0.053441813253676904,-0.055067247190305556
CXCL13,,-0.018562443548332464,-0.0019074044041167153,-0.025854603740760353,,0.05933701642181992
ACTR2,0.02642515873739365,-0.03961227357083675,-0.05992441049127447,-0.005726939965947407,-0.005829421319548788,-0.0261233723183281
SLIT2,-0.04322541059938406,-0.016259244145281862,0.043438577787314324,0.012163823866016584,0.020062444704851936,-0.018343193994500802
LAMA5,-0.0457816846569046,-0.029761887294888507,-0.015028293477693633,0.006635904615957589,0.03623539055177982,-0.003702317109382273
TIMP1,0.03796513261938903,-0.0069258969360668395,-0.052764123969790286,0.0023517967147392294,-0.010353528836861577,-0.007446970046281147
PLTP,0.017825151472682002,-0.024649247960384632,0.04614769838639438,-0.0014410217641374877,-0.05374827988555954,-0.023555928772574723
TNFSF15,,-0.018221436666788257,0.08280428431590707,-0.013975915348594102,0.021888870592919996,0.06204602389161373
PRND,-0.01525022049667008,,,,-0.020037730964438855,
NPW,,0.07553290645208012,0.016665365235725597,0.030471200217659818,0.0897576062812463,0.01974696642057147
SHANK1,-0.018437000207016527,,0.10312325530568521,-0.007227647363149619,-0.02786878171712223,-0.028516650274084256
PTHLH,0.011618040625078256,-0.0007730642515947842,0.022450035922317993,-0.000359045602894625,0.0738636617575072,0.015778259213002226
SYK,0.018903923814260214,0.010896452676282182,-0.006195971216585299,-0.03644423787692117,0.022853610014838523,0.03513137792325606
FARP2,-0.012874231156464442,0.019075087743454875,-0.03672292464449488,0.06061413539882241,0.08932281806125324,0.007294373552345891
P4HB,0.07505790704810325,-0.06914655481880502,9.415862724216182e-05,0.03214394959531977,-0.01677791397370134,-0.02746909141857466
TAC3,-0.0016339752708903442,0.0027370013744521075,0.09501096816859848,0.062328693284363405,0.03658192441184823,-0.04246133810367356
C1QA,-0.04367609694953408,0.039571509355485764,0.07365318096310475,-0.04505540547974501,-0.012484969520905461,0.04126424463609452
EDN3,0.02481269024895601,0.10964404757456855,-0.00523792724076028,0.057858643050254024,0.015113199865519936,-0.027044157126991847
AANAT,-0.021585338733666134,-0.016418604183560843,0.026512508349469117,,-0.016298067961192306,-0.01784791398737575
GDF15,0.07001709411222369,-0.0075913228880027835,0.07512703555274297,0.029776129277432044,0.08190171737802972,0.047511048717057705
LRPAP1,0.0257507007634873,-0.04880057605481529,0.019813900260667337,-0.03567294688043189,0.07096078163081891,0.008841099805501686
LAMA3,0.07509876054468036,0.016056032512994724,,0.04764315132509672,0.20602568718404773,0.01383720063842175
VCL,-0.041132705114634294,-0.020767826360406794,0.024824800562074957,-0.04627463631281428,-0.011340463646879923,-7.345878021309136e-05
COL5A2,-0.0020304456059733384,0.027880621186548275,0.039713433151144756,-0.026849624736280824,-0.009091293718448395,-0.01176345523377961
DKK1,-0.012609153772921784,-0.00921095173129043,-0.04020689610062502,-0.0004739278633258989,0.054219501448075844,0.0896009436697896
COMP,,,,,0.029340119752468714,
POMC,-0.027596212980352364,0.08000860763563065,0.012459579587166912,0.004986418666876023,-0.04854838345451349,0.006399585969436999
CCL13,,,-0.021079131080028613,-0.024070186661293496,,
CD34,-0.04068385617680108,0.11207140660707723,0.08754449324839104,0.011620287549809663,0.014508303398814336,0.01959019914751244
SPON2,-0.03318951666391205,0.012254545362379281,-0.012757986899507063,-0.033052844448038944,0.023406401612622738,0.032647266248806185
THPO,0.0025773649016099217,,,-0.01834723930943933,0.04644871451407779,0.018023631989700088
SFRP1,0.06029039208287492,-0.01873078137772686,0.05486361202823332,-0.027841622878692487,-0.021262596141490373,-0.03646700728952261
ARPC5,-0.02024974738596236,-0.016487829194847422,-0.006735114825788385,-0.005066043885094469,-0.039420424703241294,-0.03114862253525244
VEGFB,-0.0052197315408275885,-0.05301238277455671,0.008069161984473428,0.020475754576372993,0.049785372872890137,-0.02891893753087736
GDF6,-0.025888406249341953,,-0.022661119424787667,-0.03873259581354181,,
LAMA4,-0.03460046692868406,-0.07162237002346332,0.0045209395724957226,-0.004958792393741104,-0.0020108528629667927,0.01513967261679309
NPPC,0.0034356558374946692,0.05075828195759902,0.04000144514163789,0.0002756715860044454,,-0.042368581296780415
HAS2,0.06967469586499067,0.03663690349193287,-0.00942398754724116,0.025617585118783415,0.008561804707092061,0.01939053256627567
JAM3,-0.005109711851032172,-0.0230286474962887,0.040270061929912955,-0.03133717431394203,0.017179449803407666,-0.01886866082539368
MEPE,0.025188197229111444,0.04639805628853989,0.06539378840467105,0.032658989268242074,0.058430882620398666,-0.04784058543086755
ALB,0.011369194223144101,0.044708862672953355,-0.0085570567898077,-0.03592102636638882,-0.006190827565409963,0.125639047163351
SAA1,0.014017209398956206,-0.01187295720610036,0.07524544026437033,0.0029363617664942224,-0.012513449584890389,0.019666247144175465
SFRP2,-0.019779994359987733,,0.005462341892335507,-0.053861215864112,0.03111951199350069,-0.009260041942779683
CHAD,,-0.0062717299547480265,0.026853206228992788,-0.023228575623663063,,
CXCL8,0.02158366458153061,-0.04031638966472887,-0.03982379960144392,0.026581414379882824,-0.03144123221914986,-0.019673114007659715
VASP,-0.010258626636828081,-0.07213718321439683,0.05177012070424651,0.014673625171469614,-0.018035938198761384,0.017162045731392517
PDAP1,0.050892979771863356,-0.04235318185030791,0.07731914546405735,-0.0478887025933623,-0.03920246217520757,0.0066494276695821895
VCAM1,-0.04588627295078514,-0.00937563822407885,0.03135572948323081,0.10678430372546471,-0.03131690436771736,-0.012920804154442937
CALM3,-0.007588704430311385,0.04220824101372906,0.029472288645063214,0.02020763236548733,0.07240223402419409,-0.01907835383462678
JAG1,0.035864844198865216,0.0007444997321126598,0.02996083324989057,-0.018500806307645192,-0.03725326710433775,0.05473857414755903
CFH,-0.023525902232856315,0.05742285495872713,0.025235238719532017,0.01145165176049,0.006945503377430406,1.4952062666132825e-05
VIP,-0.011416036836035738,-0.02510329019530155,,,0.014810241281609685,-0.04585609749091878
IL7,-0.013313919261766475,-0.028428932004078283,-0.02391771004294283,-0.028905553215688235,0.08242069484065127,0.0032511790302788284
FGF8,,,0.08458610689508009,0.04538094243631132,,
IL27,-0.020769684028589093,-0.016035389425158312,,-0.014861012086600282,0.002425200932557769,-0.017186063851241214
PROS1,-0.02727803369517809,-0.061253729995561106,0.0029211672367956917,-0.014941703509355623,0.03275471435405225,-0.03236303065488492
TGM2,0.05177435612689469,0.07114658713075293,0.03016022064627606,-0.034297089612551714,0.03880917204265762,0.003388501090367304
C4A,,,0.12832780029539054,-0.01762850362013696,-0.02549324064551303,
GPI,0.03190940582832154,-0.0287018758439238,-0.09313518308400943,-0.011912850204710808,-0.04674835683106357,0.005370557927204997
DLL1,0.038781774358187485,-7.499551350478552e-05,0.021689461640117175,-0.010105894590933182,0.026425989841341906,-5.695379590679287e-07
ANGPT4,-0.014301816104650564,,,,,
DMP1,0.018718459572895245,,,,,0.08802859969232332
DRAXIN,0.05257921869981805,-0.028086288490074912,0.01876534396742637,0.025561641373178054,0.05704474689938648,-0.005360466595962553
PCSK9,,,-0.02259975226133223,-0.014424931832528185,,
NPTX2,0.025558513035162735,0.01834542251660221,0.002242207947874301,-0.035116296300826,-0.018856978766266297,-0.006029562937710441
PDYN,0.041382095240931026,0.04869026180219365,-0.04358172989887711,0.016595632698110926,,-0.005756317220416879
RIMS1,0.023239556869409476,0.050248382391418496,-0.0073319358750190385,0.0183112235970714,0.06023588152397522,-0.06216883360553678
FGF9,0.043533951802318414,-0.03401373489261424,0.09400662580246617,-0.02045592621989746,0.11233507856594042,-0.05420520825722705
COL4A4,0.09439416489433318,0.024426027149845403,0.05066404594986625,-0.03163815335591354,0.09208736531792833,0.09536716638774091
WNT5A,0.009830166751254454,0.005088786437691354,0.08566060288992323,-0.018845331514900036,-0.0028203840444673517,0.017878245701684177
F12,-0.020174910236386723,0.01682502974609686,0.03225965932549176,-0.03665397065898041,0.08839653112006524,-0.027726420352827033
BMP1,-0.024090696100736577,-0.018171911643867073,0.021437919378168434,-0.0020654951221440202,0.0009834227195800722,-0.019365987774369764
CORT,0.08298574707212882,0.02924694023078406,0.02020263112657848,0.03163737412294148,,
FAM3C,-0.018592159250512618,-0.0030788857732768475,0.05488118680246109,-0.04826518355357018,0.05345327158664851,0.0020972737514900436
DSC2,0.015191700508406854,0.058747520150037195,0.028218071695887692,0.03707400808548399,0.05995245937606978,-0.008513845262268914
IL36B,,,,,,-0.023371103119462437
BDNF,-0.013886273698654677,-0.006795535190857576,0.06480673047365901,0.03700224288912121,0.03673843440721184,0.0906362228660225
NXPH1,-0.021608853731089856,0.10088642582036052,0.022022507333184844,-0.08137896195455534,0.0030843874775036725,-0.025423992968414005
RAET1L,-0.013497664024574509,,,0.003641149758721465,,
HSPA8,-0.03586371681694581,-0.016413003532855876,-0.0021113499395528394,-0.0341418449590902,-0.05746330444179205,-0.01575993390075975
LAMB3,0.00030541821549968847,-0.00774011139827916,0.031524796190138704,-0.022137864788160513,0.02827416797671293,0.04274340692311269
PON2,-0.034824504001401746,-0.0045086523582269795,0.07307387180237812,0.036599147099815724,0.05336493776844519,0.017052700473765756
CFC1,,,,,,-0.020679769141134924
TF,-0.01098790288580876,0.01444888095590121,-0.007703836362876619,0.054956102623569196,0.013804862663617305,-0.04725337541124059
HLA-E,-0.04624665240670177,0.00997462009550944,-0.02101309812703999,0.044867999175131505,0.012000847656369133,-0.027635210992437285
OSM,0.04720891257673936,-0.00978811877906701,0.017591972919572818,-0.024120895857863256,0.011996017124198143,0.06562369842516502
ULBP2,0.01922057851032699,0.038959295072248476,0.006779229781375683,0.029833604095604566,-0.042198584855661976,0.06215985887807088
VEGFA,0.055725026031954804,-0.08017339765326215,-0.06219421559150708,0.022018564283273413,-0.051246177498498316,-0.030669042657755153
TGFA,0.050626638428278456,-0.03363183936229228,0.0006192960113679321,0.02480187642807119,0.01906327065140398,-0.01676743113430552
HLA-C,-0.01318941562577261,-0.02531669512158575,0.0316958962074182,0.02612065918125507,0.021693488090426805,0.054217044670870164
CD200,-0.035774111096648395,0.03875612131887533,0.070584161966407,-0.031809958150002246,0.029462358865331783,-0.0673809138220155
BMP2,0.06302000683336254,0.0005052643321082034,0.022811611962489445,0.0076525206577011595,0.03421323480521233,-0.03728194541352608
TNFSF13,-0.01765052403770042,,-0.03665928114297379,-0.017628502617866006,0.06819334511343493,0.113763913501583
CSF3,,-0.027392974424128066,-0.0436512925783622,0.01085632121106455,0.012918261486244212,0.03803966395385654
APOA1,-0.023528844714293562,-0.022058420930461346,0.005376254043192389,0.03493491400541116,0.05511518469000668,0.020160051467907183
IL15,0.02546348030260868,-0.011691080649795117,0.07421949285414138,-0.010979761649449478,0.0347657645966738,0.05417658190417994
FGF16,,,,,,-0.016027016068688026
IL12A,-0.03198061343195642,-0.02353984041364784,-0.04080628071515648,0.004871796955152665,1.3251294567339707e-05,0.05128077212245582
ANGPTL1,0.023881252678159246,-0.014619970556825969,0.06719770938344553,0.026486845081357027,-0.027188332486357526,-0.019311002068781422
PTH2,,,,-0.019387117932641782,,
FBN1,0.012754649421854372,-0.04876403917748835,0.029979175223080263,0.02105869190309568,0.023819532775222762,-0.04880476135506393
CD274,0.002566271686783079,0.01616434129435906,0.030209787385643668,0.05857664396664609,0.04291610676009991,0.02414463326597703
NPPB,-0.019193723936313484,,-0.016597025058754065,-0.004703943741938593,-0.01585696717638919,
PMCH,-0.01579335481307497,,0.06280125327695929,-0.014861012086600282,0.06881855303232809,0.04172268169278083
MFAP5,-0.014688146377638912,,0.007546844352362606,-0.0008670060971681682,-0.004784659188770451,0.01188661614437743
GDF10,0.0016979740922435274,-0.013077574745547308,0.12991886379367412,-0.025052950854852,0.07243558280040552,-0.027343855967295955
COL4A6,-0.018743058010623835,0.002550204005012917,0.05221871219377998,0.08903742632885463,0.07492774222408742,0.03710539892656836
TFPI,-0.03695630757795635,0.02424024192510519,-0.04539928727512567,-0.05597013818729872,-8.081509849266832e-05,0.01518885921350337
CNTF,,-0.01461996810160137,,-0.016300101221151275,,
FGF11,0.036311119632589886,-0.03319516522178822,-0.014215384895490579,0.01581277304313133,0.04566990834069751,0.026347620344392895
JAG2,-0.030092020083828032,0.04182149908514917,0.0695162670909429,-0.03848298271728536,0.041797869917229946,0.040447149215568155
CCL18,0.033749959141110744,,-0.04927973580387267,-0.046504302927130134,,
NLGN3,-0.06766934606781759,0.02919168555062927,0.04207703490057162,-0.07456133990467656,0.011438277674201384,0.028442146848183168
CNTN2,0.04352390548141835,0.0636919180632509,0.051427345515560524,0.023237061657995748,0.026091360326349015,-0.046208476560320386
FBLN1,-0.0527388043972962,0.027008318504804146,0.012635546559935028,-0.0375656694616206,0.056702721224352416,-0.005011661146171601
NTNG2,0.057116309669278977,0.09767267380238555,0.045823264118694806,0.04231059528608098,0.04298864410074763,0.019302219729937814
CLEC2B,0.005465656944624395,0.009157719421594584,0.013163162989175444,0.05947651078721857,0.030246794576126262,-0.0585860004693412
EDA,-0.01349766302708497,0.011501253445239038,-0.036311335351755514,0.11930936529469847,0.0061584126836940764,-0.03350987126080151
C1QB,-0.06242726740880689,0.02603275239137682,0.09618699625683952,-0.03422943093253802,-0.01857533507850306,0.07958946599173695
PSAP,0.04029942699541487,-0.04855016088344507,0.027191378772164442,0.0449660022906899,0.03846312849822238,-0.08285739947055606
APOE,-0.04983396334168168,0.0500784266955377,0.02227875585700815,0.05152726979103272,0.02746654707486142,0.003407135914477309
TIMP3,0.0418958341833577,0.029119813112963713,-0.05972993473081339,-0.02789536400299442,0.0011530458518735388,-0.02163303876857984
COL8A2,-0.03083193062108726,0.038236216381454656,0.04381495232389889,0.02740919299069082,0.043301184954177216,-0.0339805447665465
PTMA,-0.05851157753435999,-0.01592701240899897,-0.049152042347729075,-0.06681750640654162,-0.0741102658096985,-0.008297648777318863
APOC1,-0.042713523559320926,0.004899335117054368,0.08764575627268985,0.004002163643828244,0.039733769621988976,0.06284486112293237
PF4,0.0068177786619836945,,,,0.055885019730904414,0.011810820620613127
WNT16,0.0366419764577469,-0.013971880085449601,,0.010180642342985064,0.033203663017004635,-0.02643642156542835
LAMC3,-0.0019890555379861157,0.06014145827680682,0.021504058839851098,-0.04033118464694921,-0.002164431443288656,0.0002449205574966003
C3,-0.06538318504519107,0.009833672297308619,0.06580231730537771,0.013310407067419388,0.019547246513526004,-0.027406136930316113
S100B,-0.04351362390820589,0.041912779032134216,0.0636106326938768,0.04367110899943701,0.030626719440448192,0.010804204500486284
F7,0.07581715749546511,,-0.02956798557069276,-0.017444524101147694,,0.0020319684645641444
CD5L,-0.017650520763408922,,,,,
COL6A2,0.020190632362945663,0.00014289439115510507,-0.048162097118286534,-0.03440636447790755,-0.029903078476689375,-0.027724387487136737
MICA,-0.06622107297757225,-0.04853240364737515,0.023050872058574656,-0.0090793247934405,0.002454271217137849,0.010270714173857668
NPPA,0.06947269864700824,0.0021806800249502952,-0.03128017312045151,-0.026058201952771875,-0.020919254577368825,0.022575984866062205
COLQ,-0.024431896246026426,-0.014848354673706965,0.07441001886856165,0.02873641502727477,0.08260413067355113,0.022185257336763006
SLPI,0.015469402508836185,0.001066919301022081,0.013379642828702486,0.00734990440015627,0.03203261416174583,0.017209947985767474
CD59,-0.005539945304866403,0.029913700643621106,0.011629892303902123,0.023855523735887754,-0.014380980132677003,-0.009307534457715497
PDGFD,-0.05385443748989481,-0.005941026870990446,0.056435505336038555,-0.03458668334414719,0.03302916900062711,0.05268880240025924
FGF12,0.01885905441909914,0.008036805427649323,0.006960519087998977,-0.05517289770504612,0.04853636868579711,-0.00570221789926278
TAC4,-0.04288307773789059,,,,,
PDGFC,0.014285076264916138,0.04142452527128758,0.028058857320614215,0.02024709346523396,0.0007693241342703962,-0.009259901637333957
CCL28,-0.02145132805858194,,,,-0.014699821736349476,-0.02565994905151027
GNAI2,-0.0006443706399104684,-0.004180695116174682,-0.04702341548078881,-0.03966918009317107,-0.026806369133583818,-0.0007295528932684097
IL1B,-0.010705056640545729,-0.02235216780441716,-0.00760560327746837,-0.0017312100497722071,0.04316388077686675,0.07070373212251631
TRH,0.04928209541080502,-0.013749392757191352,0.008218325756546801,-0.005180059878166863,0.00586311294894235,-0.004142897753606812
LIPC,-0.0005601446999344676,-0.021848375527769155,,,0.15465139460768484,-0.027492682453496453
UTS2,,,0.039418995045969685,,,
RSPO4,,0.026550495550204684,,0.05759967264502284,0.17508685246905914,-0.02250551256609389
CP,-0.014220639535390463,-0.020518697855283274,0.05873807277980526,0.0695523597502098,0.03689117700836284,-0.07026238569175212
CCL25,-0.020423707765178628,,0.057511920298509656,0.01751930359121978,-0.02384951279365717,-0.020679764212777847
MADCAM1,-0.02211758216436876,-0.017160920619638816,0.06443069415793765,-0.01590149687559924,0.029936218874915866,-0.0027186607127914772
SEMA4D,-0.030556943697872502,0.007082371753550442,0.03542838566215365,0.025191845209014973,0.055107968252787694,0.04073045185828943
SERPINE1,0.07955139653514721,-0.0443757199926127,-0.021471694036926815,0.0038194405368287324,0.007830440311181429,0.028739384286817375
TNFSF10,-0.019356408716855806,-0.05559371213298553,0.08414708378042435,-0.031141444951363256,0.04217628230707755,0.00660478471487659
FGF14,0.011263491656710908,0.015114909397183613,0.043473842304303886,-0.02800037988258446,-0.013943225181353477,-0.0041208147989225796
BST2,-0.09555458317759481,0.05953613981173841,0.059604522865804505,0.003657584052029423,0.03300113933519142,0.09529234748153377
PTPN6,-0.011178001950528002,0.04002607158523275,0.1022022752884121,0.027301360716408252,0.047860665787877815,0.069214174067246
FGF22,0.01579216774720599,-0.02326548743768805,-0.022543808832582994,0.06701181553452494,0.025301704411649653,-0.02628266517727843
