,UKF248,UKF259,UKF275,ZH916T1
IGFL3,,,,0.14793976953895696
BMP1,-0.026324526461409606,-0.05157631703602219,-0.031592710348728376,0.11100918131937404
NDP,-0.05689272439985293,0.025297489197224084,0.01919533831762319,-0.017411113684730594
TNFSF18,0.003401741546320205,,-0.014907369180241426,0.08591111831459586
RTN4,-0.056256963761835796,-0.007947668923062609,-0.009686634771689996,-0.008500525742629434
HEBP1,-0.029757650462865118,-0.014017373352761271,0.0204224129957507,0.006794205876297633
WNT7B,0.02150644416788629,0.10162446732897344,0.012635851219303168,0.05383865572417498
PTMA,-0.04050902946499369,0.041744922692081646,-0.07256741721967107,0.06490610112234381
FASLG,,,,-0.013418613972092057
CEACAM1,-0.02876898743802055,-0.02386575133132757,0.023566786045437167,0.004130714701991949
PDAP1,0.005144296710460456,0.05058204552066409,0.03384271426601278,-0.019747026678844756
QDPR,0.005239501861619336,0.01243149171321879,-0.053882035672902014,-0.011835006999755657
POMC,0.03272608743383471,0.006360402105632566,0.014882768413021913,0.07844032937051022
CCL18,0.025184741852570868,,,
CCL17,,0.040948441911062915,-0.003863271980297204,0.05467789189744474
VEGFD,0.04240504901502863,0.006254386856206008,0.03501117188579902,
TNFSF13,0.02515189165752208,-0.013205444292902605,,0.0006641944856724487
WNT5A,0.05768034703818926,0.01426177809395642,0.011199931461041191,0.013117240884733776
CXCL8,0.012491275611151228,0.11852788101596216,-0.006346808342221484,-0.021433973096730518
GRN,-0.015257102378790787,-0.019844531062409385,0.00740901527661274,0.09739182721856242
MIA,-0.04427782278214097,0.019719775568268764,0.05497867611769134,-0.007866149353911037
COL4A4,-0.010594743640782119,0.031170400671150403,0.024490051050563615,0.04597654427297895
TAC1,-0.05243386026689289,-0.0381446155715677,-0.06606213271971083,0.009691724967555663
RARRES2,0.03347545862331002,-0.047662158606951596,-0.027721848365857945,-0.012567405208371758
FGF7,,0.027312257986185053,-0.01161648344888614,-0.028793008170258847
HBEGF,0.0638923383716205,0.04434694286565642,0.07531748300733095,0.06511728332666485
CSF3,,0.28853168151472736,,0.019763673790978743
PI3,0.019445349442035163,0.15601746672282302,,-0.027821447290442697
PCSK1N,-0.05198817584082008,-0.059463535952829154,-0.020152429421558225,-0.031504274676388146
NTS,,,0.026981703604990935,0.06617868103145289
SFRP1,2.933931884784276e-05,-0.016704312028031222,0.015965051099892144,0.0258232492799427
MICA,-0.009080296149571352,0.037104441560171425,0.037765801964432966,0.027901147405380324
TG,-0.030502170879514717,-0.01802659921328595,-0.018731131080413303,0.009357505239332965
ADA,0.02648936950513066,-0.012398183023448165,-0.03589189636680029,0.10563437405976336
LAMC3,-0.017110640305344763,-0.0527756526655007,0.011412178927079287,0.08853134926578007
CCL7,0.008594472996264658,-0.01303320242957989,,0.10760142116497035
