,UKF248,UKF255,UKF259,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1
IGFL3,,,,0.0027432387116266854,,,,,
BMP1,0.04522372591297521,0.02080145233006048,0.0010469060243132823,0.1649844631819577,0.0038943182050203196,0.03983862909166718,0.03014154721472875,-0.029589896382600917,-0.0024009179523958807
NDP,0.04400080343993896,0.03355432361417177,-0.002507250573060116,0.020285726699768133,-0.00634003858707074,-0.016154441741568746,0.05882235645436371,0.026251144091552516,0.02697656238204126
TNFSF18,0.013042597092031373,,,0.009442230683424854,0.020058375183944085,,,,
IL36G,,,,,,-0.013552787638953342,,,
RTN4,0.06207609750784143,0.05558547272098041,0.018348157051072015,-0.19111279688608335,0.03815472087404073,-0.06251793039823379,-0.03717082523611178,-0.06042049710654415,0.026313971202119455
HEBP1,-0.012753077781590901,-0.11831479317401467,0.003754917222220798,0.08344392011434715,0.0081997498055577,0.0047638553226082014,-0.04487955575057447,-0.0297012816360489,-0.021552181286166924
WNT7B,0.0059923236961153545,0.19507165215165556,-0.03618455558852257,-0.060210220093823576,0.028142837189609755,-0.014896075457424161,-0.016059873990278962,0.07370198038312666,0.0023372829073037924
PTMA,0.05852997717338043,0.06522951642975332,0.0255322400993795,-0.13513833432031552,-0.011980261718503346,0.09747042420557994,-0.024693288642589337,-0.013382015362725453,-0.027942934627166
CEACAM1,0.08059593529829308,,0.02500603834353139,-0.03092208538113116,0.1011302949398005,,-0.02179892858994696,0.09675264713045514,-0.017163927540433558
PDAP1,0.05530645392150234,0.03862059264201077,0.05036041830088969,0.13151194786818052,0.02123917485493588,0.0354105663471421,0.014526373636916058,0.0147387416653842,0.05210582922048115
QDPR,0.017951696115804407,0.05315008268424317,0.01363099039350692,-0.16646443452401063,-0.011198336741026573,-0.057641489239413285,0.022107257895438718,0.031891949671110836,-0.04252759929764815
POMC,0.03752261577771603,,-0.026185470563604492,-0.050769244414304235,0.04332618390545203,-0.029036992777043663,-0.015857815033298146,-0.035016282710693146,0.0006121772693188337
CCL18,-0.03984090058523082,,,,,,0.005795337362935375,0.013448750224141612,-0.03978802647913494
CCL17,,,-0.008148598571771472,,-0.01954439057487607,0.04247323377060926,-0.015465284736765563,-0.02157742477699316,
VEGFD,0.03986484988138936,,0.08598606481150604,0.10516250004849434,0.0056031965899429464,-0.013268947142805673,,0.01218665368483818,
TNFSF13,0.028214875535076796,,-0.01985542477750597,,,,0.12793548427025414,-0.006101710340179058,0.01993171410822203
WNT5A,0.041789775536349764,0.06907660065138682,0.014191491993303131,0.1476809899624381,-0.006114872203396857,0.03094478686754746,-0.0417109915443513,-0.005928349511571319,-0.02696018113229124
CXCL8,0.012200379309421852,-0.06921214502453742,0.02315378999485675,0.12263616914002902,-0.009714618160334077,-0.0316207026598147,-0.01720397325405957,-0.045276248974791364,0.03132842452699533
GRN,-0.026370526439591972,0.06919607709921721,-0.012468971638906498,0.1167220992669767,-0.006293215109021715,0.030292829246725033,0.03345195389057,-0.010399263054359174,-0.07268971572207307
MIA,-0.029405731698137334,-0.017197020317532886,-0.025631547591425177,0.01352270118596251,-0.030736135143459554,-0.01817243119554703,0.020803732989906117,0.05713933053064436,0.02218026418716086
COL4A4,0.0223859283360271,-0.04197932943696309,0.000961890660280213,-0.02689822456351097,0.034296845590565554,0.0966360061899253,0.03666031787040016,0.08067663135999824,0.009233946659448935
TAC1,0.005622094629079659,0.09395136495412922,0.04694299411001233,-0.13627788799551072,-0.004836594133742142,-0.031240385497998756,,,-0.004877045668964987
RARRES2,0.01733424033589202,-0.055878559605634516,0.008039362133830942,0.1827970230580356,0.009905317613355629,0.06397971013080313,-0.020722358640090446,-0.04707673867625343,-0.005326452927089306
FGF7,,-0.02852636839276102,0.01693885738519055,0.08503710694338737,-0.018433470033185954,0.06231431941545427,0.018702584467162463,0.005254144707690873,0.009636682552799349
EFNA2,,,,,,,,-0.014206447073199497,
HBEGF,0.04231878699261853,-0.005932937485850828,0.002437717132769997,0.08710336795750774,0.08906501954506406,0.01840958997809739,-0.00020487512272018835,0.0006270587727175683,0.01745002639894467
CSF3,,-0.029383934863777945,-0.03430951427891615,-0.02845780386166159,,,0.03829444107805425,-0.06713491103799801,0.02150170391318382
PI3,-0.04191430717792049,-0.03688102059892375,-0.01560992383662242,-0.019861950973992064,,,0.02257360608322033,-0.07780874162029967,0.053971947982489464
PCSK1N,0.009819934889690756,0.11193890702842366,-0.05379249136261539,-0.04329935480752156,0.042331055677607865,-0.06776482904929505,0.0389360031414283,-0.04315558334481695,0.10592381103901305
NTS,,,,-0.03497806417404771,-0.023310281666713745,,0.026887928504320438,-0.017307859894656545,-0.004837621694106833
SFRP1,-0.014165561288842915,,-0.025116247782047137,0.025717964614295933,0.026424408657658403,-0.03535282798144716,0.07203521352830061,0.006282174477527261,0.01102342129869265
CXCL13,,0.07442973146241603,,,,,-0.021905237973465972,0.04063638453054441,-0.0029656019669163404
