,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
CEACAM1,,-0.019877312837543362,-0.016892172256092367,-0.03469046209784477,-0.017624936028598773,,0.04313956660411421,-0.011479103809483254,,,,,,-0.038385810955544906,-0.05002730936098797,-0.03347700034910933,-0.004653527399479686,-0.0006410099448743872,0.05758381022666307,-0.02244789502119223,
PDAP1,0.028152971922733187,-0.009361520120763973,0.06772674647732473,-0.0318112867843589,-0.019261740736929604,0.09288058662154389,0.10820474319126094,0.00035656613938475553,0.015217609987795606,-0.017562300501281717,0.1091883141219109,0.04416811551678367,-0.002959291648469412,-0.06397573707851245,0.028097901140478873,-0.029265322922953963,-0.03073092120475884,-0.04098735109808155,0.04451653067033643,0.010282322974699568,-0.011174673930851071
QDPR,-0.010218702974986019,0.013485092936001563,-0.04798463202019106,0.013958935929612542,0.03761906840286075,-0.07890010522939522,-0.1687913554350474,0.02096753701897273,0.008383267984377721,0.0012810994323312454,0.09222364094372848,0.02609121484405003,0.1044742839603922,-0.07664984055464892,-0.09076171746749644,-0.03604347601067905,0.06205042960273393,0.06603333174139525,0.07424506820860426,-0.04885024241011026,-0.037322149905168515
POMC,0.01089792675522498,0.015287755561772382,-0.008746920708646185,0.00918878006580083,-0.04839560980613359,0.0363885601659574,-0.00806386805297976,-0.009888662478086514,0.0028309128818270247,-0.008674504071707419,-0.0022761845825549614,0.034713179973524355,0.08861996788337198,-0.011492886408689429,-0.017119119838450065,0.016846607686503996,0.08304231326199397,0.1342160736715022,-0.020540216281440996,-0.0583687821031744,0.12339942886983442
CCL18,0.08307687803559011,-0.024805008332687947,,,,,,,,0.025533170594206917,0.13471676970559107,,,-0.0523422683249175,,-0.023735743662203435,0.09560828065357245,0.09132669307321074,,,
CCL17,,,,-0.012222853725130559,,,,0.03379419691187257,0.04251491887857598,,,-0.019135876975120595,,,,,-0.022333370489952275,-0.02230672007181601,-0.0215699080864018,0.18072517937698387,
VEGFD,-0.03491385664568914,0.031322218338134755,-0.02419464769104025,-0.004630140015869691,0.019802879297321038,,-0.010000689532116459,-0.0034924118651697045,-0.0027421202629968537,0.15467971768629446,-0.019673412475322647,-0.0033620919256453696,,0.01308407750181526,0.03453656010448803,,,0.06588950140357494,-0.022749595493716388,,
TNFSF13,,-0.018718661219944373,,0.0511345331387988,,-0.01711036939189321,,,,,,,,,,,-0.02319001209142077,0.009340592966162218,0.067128961339703,-0.023827823090704466,0.01243917092577108
WNT5A,-0.005321556580277224,-0.029435241619121113,0.02896841539661091,-0.012613211386749727,0.009452670379463325,0.11595948141581412,0.1230714746526222,-0.009128629617111998,0.009513147450878931,0.01789963510994934,0.05950536253671289,-0.01843998372665619,0.03091321327945558,-0.080637553802788,0.055370970392967456,0.025635828117646982,-0.02887446413175173,0.04236271188955864,-0.010578353491787559,-0.01865592124294594,0.003291048749235048
CXCL8,0.07150995472339929,-0.04164921461228829,-0.008590407562153398,-0.06538145909488825,-0.06909568656196964,0.038174290543958725,0.098091843448894,0.030785289391747454,-0.017272515893915607,0.0066759096401999216,0.017573321497355535,0.08891086142662828,,0.027013039496536977,-0.09085290335041052,-0.041790513749534304,-0.0387782680936779,-0.1154260934922141,0.07560716390883435,-0.027409505216169142,-0.015244002296586965
GRN,0.0017492820434517767,0.030605480214497844,0.003101325058038267,-0.004861473141058959,-0.028643711147704268,0.047396282204571163,0.07525707079167045,0.008793160723946737,0.0591665186772687,0.03784855071727989,0.039936593736674776,-0.021526313065595534,0.00468753958535891,-0.06395036810138473,-0.03166254796728921,0.11629968766696973,-0.013530834237869738,-0.02165393065128551,-0.03607532247897811,0.03885350501588055,0.020763526254847616
MIA,0.022231276735680497,0.04551278906371477,-0.02151702765638512,0.04972289627257688,0.01212408552662582,0.004363022887885188,0.04873702524089216,0.022017323669095694,-0.02109421398672154,,-0.026680681702520904,0.02208639976615542,0.02962367638637299,0.1510749677047055,0.023782029653725247,-0.0019285123201652496,0.20547636398721458,0.17274134313544087,-0.060769829171081424,-0.029019836248586187,-0.01599683229472945
COL4A4,-0.035146889913796435,0.028532321424723794,0.035662492959568845,-0.04683793399326798,0.003286916937257233,0.029619882610373544,-0.02649923181926997,0.02162694988012151,-0.0037628956794883675,,,-0.014665335988503461,,,0.024343549641469113,-0.030009396299783428,0.13950192628774044,-0.029277979992879007,-0.0174445704231644,-0.03196335978469965,0.1307827391731916
TAC1,-0.04401873953157017,0.11144292750206276,0.005210572202654303,-0.01766159297132271,0.025677534680842287,-0.09142028498217497,-0.11145372081486671,0.009079828675214322,0.025068616825805558,0.03822608654443829,,-0.018119034519883684,,,,,,,,-0.019224118404252692,-0.02188870706357453
RARRES2,0.010536652068212016,-0.02172886549894042,0.01827191499610527,-0.006502231620280177,-0.0356015938695407,0.039142468326657,0.1698856480298224,0.01882703012324152,0.033114080035862394,-0.009357583602054723,-0.07400415793519234,0.04073146230080753,0.02930379040059623,0.015768341916958657,-0.02970979711898317,0.03816217720591717,-0.03259456181081851,-0.04925829973208735,0.050956958558249256,0.028015169783346765,-0.003757578717610494
FGF7,-0.009780940034735718,,0.02056232276643767,9.292833612367737e-05,0.0676465454741196,-0.0148439817355905,0.02874018627592681,-0.015092381333326136,0.017920171639944357,0.05352402370021377,0.05002508604447489,-0.013612216339115739,0.09325618951027517,0.12028295821236135,0.05227921330797426,0.16723921040937692,0.010668038267578476,0.11964456808400076,-0.04312170738687146,-0.008578618992004933,-0.018877677327915243
EFNA2,,,,,,,,,,,,,,,,,,0.0025944694538282565,,,
HBEGF,0.012650708297406794,0.031923788280322205,0.06308393009263723,0.05190247486852969,-0.03309023633950193,0.15909540703122832,0.08440335167217455,-0.04164526177845849,-0.022787977112553703,0.040268340789376154,0.06689749810444381,0.07238185219190053,0.0657313362931145,0.003731698469202011,0.1566938780936414,0.07181004460851788,0.034499808548907426,0.018416399528894515,-0.03827217449078447,0.06636335726827013,0.06249984565209373
CSF3,0.10021722618913598,,,0.0404172873078323,-0.02547735666419024,,-0.01345804243856303,,,,-0.029555883777194227,,,,,,-0.06071397282107355,-0.06935339153246331,,-0.01539632213423387,-0.03063432930041343
PI3,0.16593105110014097,-0.0001875595681987111,,-0.030200331493588712,0.01918872902396175,,0.08607903676672352,,,,,,,0.024906859387082425,,,-0.09786293905470546,-0.12481470552348023,-0.018327154891929327,-0.021147193659670122,0.0019400530950834712
PCSK1N,-0.020507957707268053,0.0636368646952722,-0.05119755397626148,-0.0017779942795329384,-0.01950954836676192,-0.09367506740191388,0.00550507934266494,-0.061674519440447065,-0.0007403116161198421,-0.0014695229302600598,0.10740593292565437,-0.03903610732831846,0.030005757911737842,-0.13565413854192465,-0.011111513289820588,-0.04410464532433058,-0.058513068977348204,-0.015790301239618037,0.003755268263869189,-0.011877958994139855,0.0016508393264866483
NTS,,,,,-0.046148636046314605,-0.019873888716252536,-0.011837905023031585,0.0026306744871828188,-0.0408754157307139,0.02679720292141892,,,,,,,-0.019773542722130905,-0.021985976928128828,,-0.02279985361956933,
SFRP1,-0.029914925387283305,0.020201711055394898,-0.019577115635674835,0.006876227301064286,0.025261226293685136,0.027752256455734606,-0.03181313033288667,0.00753794890849058,-0.025286288062226926,0.0022718098205035883,0.063786017434888,0.004301348440587757,-0.004536256102805658,0.007866391182785698,0.01105849559956281,-0.027085568220523434,-0.03924703144024271,0.03795590392568621,0.011151233025889364,0.18258102306456472,-0.03821879234656582
CXCL13,,,-0.009251253101222531,,0.026816681001006922,,,,,,0.18524701294719678,,,,,,0.002252366048281273,-0.009209256280863902,,,0.11568084343298461
MICA,0.07753962028642294,0.057312635396315106,-0.004559941001658513,-0.049856292671223545,0.034926439158445496,0.09060670804241622,0.12216156528689907,0.032631317412657845,-0.014368716434660814,-0.018849670774257518,0.02997759069554428,-0.026682485357287525,-0.015219913308478043,0.032983045848809935,0.06393988790323034,0.04200276452696096,-0.03731782377663381,0.15226847371424188,-0.020344766519301248,0.007347076922090991,-0.07076655469602973
TG,-0.006931907447892655,-0.039061870426841165,0.03201928989219877,0.0946099816236551,0.01011544039964505,-0.006963075033643702,0.10090372366550081,-0.024182666880918125,-0.018299576677573055,,0.09853107338221805,-0.016456057858398467,0.10608327746190825,0.036457342722486005,-0.006779500216509119,0.03827526964441776,0.027465357197184497,0.11598767806571057,,0.02510345612654268,0.047879610020363346
ADA,0.04805329280724592,-0.0203821989418691,0.01029868534816411,0.027002755436989965,0.0024059722841383324,0.08181155274775986,0.04809193077804289,-0.03002073279726778,-0.029719984177314564,0.03621929689022506,0.07272975822365019,-0.03092871135805354,0.06229659431377662,-0.11107892535792645,-0.06825913420287467,0.03801573849314053,0.043102650595594885,0.03617705809668837,-0.005761929292786653,0.046616239312950246,0.05961952180949651
LAMC3,-0.019673373772334055,0.008314921561588471,-0.0408467219026443,0.022264202152790038,0.03468726245084124,0.10883280478672591,0.0816633933749023,0.0526818202464323,0.03681352966293577,0.0024664420494576477,0.03925626502257362,-0.025518952842053844,-0.09061033438474157,-0.03621579393753291,-0.049915593944437134,0.05669598531817666,0.048216153548278746,0.04584302048098844,-0.08323809984117451,-0.03141424539822586,0.05714454864400688
CCL7,,-0.015778080771259844,,-0.016659277962879516,-0.010025528693898429,,,,,,,,,,,,-0.03347257450865227,,,-0.01613385315895971,-0.012745058579065783
NGF,-0.020249106351059854,0.04879647121656991,,-0.03817066079232613,0.02556053999300107,0.04464150462672554,,,,-0.02183871032913716,0.15907927890691503,,,,-0.008563200455236288,0.06413656582793369,0.006732374136987864,-0.01347797692006283,,0.056107226728014443,-0.03471809751126138
TNFSF15,-0.025050671713708554,,,-0.0022666281806899137,-0.02148077708401185,0.07023187094089572,,,,,0.10518189549919861,,0.08548774160940584,,-0.06450514378572474,-0.035622559515303166,0.03960437813482544,,,-0.03144316636524741,-0.03390441774322571
HMGB1,0.010908373989127168,-0.057761452251378353,-0.03436039893867092,0.029908108450401056,-0.007956859508127863,0.09253267160190502,0.06075973308966766,0.04631508580753563,-0.02075147987129397,0.0332539039372075,0.13550616431501145,0.00673444857721948,0.0461839349236041,-0.07158312285388788,-0.032222393049764486,0.009873516621731212,-0.04946387962536612,-0.09402571597153872,0.06799204881625821,0.004028208038762427,0.0026007882812078553
ITGB3BP,-0.02064117516210259,-0.012092969395741964,-0.009267031863124452,-0.054654769762819196,0.0016410476670425465,0.16206868427108212,0.11955153099505005,0.001757030236816759,0.032043587465254895,0.0707580423909083,0.06732908065812783,0.0718279945668535,0.0035706597347905486,0.016457572888815282,0.08567202152679106,0.1010542660472782,0.08115666215206836,0.0030498163871606485,-0.04325081501042385,0.036340426063428306,0.028039423533857313
AANAT,-0.03629332135296632,-0.008106443663399646,,-0.016879442467566175,0.024691717009113188,,-0.025288939549825855,-0.008734276236648799,0.0875292424493253,-0.020531599445454494,,0.040599983153308906,,0.04842785357646951,,-0.02472177198241858,0.04377099907462539,0.027707138644832447,-0.0266812842954046,-0.0170702894589988,0.00762719091966379
RELN,-0.00208153023786148,-0.049420137187130536,-0.04187299030111568,0.021199190961462427,0.02228066392750427,-0.021201547059535218,-0.00916041213801092,-0.023926438922811485,-0.022045482607638684,-0.05582313790697558,,-0.028417741673284102,,,-0.0038089142739959002,,,,0.031020335345334066,,0.05703230984123264
IL15,0.06865831243321038,0.13335918466030333,-0.007068540488997326,-0.008674233147779193,0.06054469688258578,-0.018913269737774453,0.19377814438313384,-0.00884314274006837,-0.01248624211044477,-0.04207383331943492,0.0028252927891735946,0.03353083372945403,-0.03774481980734457,-0.03186473330311495,0.014469306209077788,0.02795719419265911,0.05228175476478987,0.031976513876811774,-0.03322669559232352,-0.021245709708026018,-0.028215167943593186
UTS2,,,,,,,0.001873675912826397,,,,,,-0.05793384417137919,-0.011400899773767613,,,0.009120888550457874,,,,
BSG,0.01379525237367851,0.026510324636099016,-0.05398953084740534,-0.0716644198250448,-0.011627011853122936,0.09774660392972317,0.019853181881824,-0.002784820979071769,0.015275624411901816,-0.010588815580315894,-0.05759990243433425,0.02042922444871315,0.07336482600799947,-0.07297588596214531,0.003269497177891328,-0.004344643222699968,0.09659221026478454,0.015955564403813256,-0.07123269674643377,0.031199029569245803,0.060876408024696536
ADAMTS3,-0.02659375696815954,0.03098279752284637,0.01709549342016606,-0.0028664845535208306,-0.04512111528263768,-0.005964473098645058,0.15640292676671871,-0.03236036416738061,-0.01587699445738066,0.03262388062619131,0.05844803328432132,-0.00573213812893186,0.10303792623872036,-0.028006878155266195,,0.13624120105230003,0.0008240228478325293,0.03332302349981808,0.009910926629178975,-0.013213868115970341,0.12350148191416314
CD34,-0.02712574402379603,0.06661044380548849,0.05028426907649807,-0.019755696867443755,-0.010248315368549789,0.1603830780679951,0.076041802163284,0.029882949212709845,-0.02525727633256496,0.056130644520269245,0.03286857654668159,-0.0070869456235617915,-0.07697603633746411,-0.1380761151885351,0.02612100854277216,0.0034269411497692094,0.10772643583623497,0.07952479246116452,0.003310030527612974,0.021840381155559974,-0.033251794670714936
CCL23,,,,,,,0.024004649080319223,,,,,,0.007331971800267368,,,,,,,,
PLAT,-0.04029585572445471,-0.012760998759713682,0.03817112812268142,0.07120246501841485,-0.027231166813031303,0.13138291130773644,0.11844389661934093,-0.0016649324775434616,-0.014539579102927948,-0.033934833708713544,0.028428285898416287,0.01847183656892155,-0.07418767068947876,0.018753322199209648,0.028047463709897667,0.09328506855218277,0.05314703159861225,0.04278856508659451,-0.04349002246623052,-0.013219290184338236,0.06000751578962833
NTF3,,,,,,,,,0.011139071901157037,,0.05580139677305551,,,,,,0.011707740347998714,0.09231884374386037,,,
LTA,,,0.05856023765113935,-0.00789699504058506,,,,-0.02094521840070447,,,,-0.023806766361744763,,,,,,,,0.03153079444599496,
CKLF,0.017511363134016855,0.026275683549865335,0.017355459079966724,0.042036325807604843,-0.07102429012032717,0.1383755688744304,0.1050832864744854,0.04727956670448271,0.012974969503945286,-0.04429403105784599,0.08871783206686451,0.06831120065283655,-0.02678606773499102,0.027666116082840343,-0.06214153066528032,0.12338450207621246,0.058145397468555515,0.09127270686836396,-0.005899273320902111,-0.07504549478204743,0.00457136626105073
APELA,,,,,,,,,,,-0.034696920069547214,,,,,,,,,,
CD24,0.07072184914349856,0.015416448304397926,0.0606908471651806,-0.0035076867812391713,0.07267194053503244,0.12168392646178473,-0.04071834284048058,-0.0129209367182509,0.012220478550854098,0.09235350689847292,0.08254405374142608,0.022094830875602833,0.06613300723199536,-0.022297756730129188,0.05664507704539214,0.018068150929488592,-0.008575833313035087,0.020002963387917155,-0.0511424990680879,-0.0025532770089911226,0.007352014596473444
HSP90AA1,-0.028083218549077735,0.0547947073124576,0.008431611405309118,-0.007724300328830242,0.03373756487810751,-0.12071759100389146,-0.12573790748244745,-0.0003686411769995201,-0.033228608306272986,-0.0016136856600372676,0.009981608831080138,-0.005870834151879515,-0.00786778706456298,0.033751187840092726,-0.06775833732900068,-0.11157003651258404,-0.140259997750094,-0.21788826112286686,-0.0645710376174104,0.02811629368188964,-0.02303824741623976
BMP4,0.014266497656162913,-0.0016630779479947407,-0.017906694648239158,0.006932959156676198,0.026405282578650727,0.11558904340312803,0.0334716054661446,-0.00703711811276971,-0.028344146171865363,-0.01599101884894127,0.02216189969323744,-0.020285823808392518,0.03194022441834084,0.0021443470768537894,0.01402744043525479,-0.02852323241732017,0.08369879948403545,0.033490792956596974,0.022692701739842037,0.11262846154550613,0.01087543924377079
SCGB3A1,,-0.01577807919347285,,,0.008940228406397655,-0.009062607893608772,,,-0.017793176803458023,-0.03614136075103393,-0.019292504110088114,0.023500158203963593,-0.026640141288954467,0.14099944780217097,-0.044842604877707665,,0.004299157970072254,0.033645124235237474,,-0.03382837656686267,-0.03758837611943841
IGFBP4,-0.06526897304634578,0.0659182036565443,0.002991368836431611,0.02310107104441257,-0.022193852713421815,0.11504952445059935,0.16792058384817218,0.0002155045472025388,-0.06604306342865754,0.02009299276672492,0.057217673202585626,-0.019810985290678727,-0.11862713207907276,-0.12315111001864185,-0.01936319423798805,0.04816262993285795,-0.049813689047249955,-0.038255991748535535,0.0061661717131441555,0.026515733977874194,0.05067210284609413
RSPO4,0.045593823722154585,,0.019388376753143567,0.0044826241737072866,-0.040194746928361696,,,0.10585254017912243,-0.01779317420080341,,,-0.022937712917117513,,,0.052082357542733465,,,,,-0.0013783538311425473,-0.02358662186309147
LEFTY2,-0.041433562044343245,0.05626325927549512,-0.017099635587115837,-0.020201848810346736,-0.03719783243671098,0.11929961084626987,0.12385686420813384,0.008962488558335743,-0.019510433126482783,-0.02183871032913716,0.016529784189935517,-0.006249069280083276,-0.027472172821870307,-0.018046003317451514,,0.14989764249138934,0.10641208563518077,0.057646002164135506,-0.04062563534350805,0.08725588946048062,0.025697383433015194
PF4,,-0.016367224411045524,0.005187381586909531,-0.014534891815266252,,,,,,,,,,,,,,-0.009340938386500498,,-0.02297403174108682,-0.01847673554702101
ANGPTL2,0.01121568410460717,-0.007658060344334464,-0.012282376803484976,0.014428769522801463,0.01502137257384006,0.1350596661373486,0.18324488648152212,0.012827800013001473,0.03188120738892123,0.032845623350226366,0.005625580810520791,0.011815998339933987,-0.00409047632228995,0.07255924038385492,0.0631781684031592,-0.08097189415257816,0.12185462502671246,0.092993399611293,0.010715913805147694,0.03332507024161592,0.041864951907080686
LRIG2,0.10003754938710747,0.02869470761064115,0.023317438568138327,-0.04503391743169871,0.035980872697966494,0.11873732023230767,0.04715205551226018,-0.0341402002189197,-0.030183939033425145,-0.0534129168804099,0.03802752499556584,-0.0016784264925634985,-0.006190556934458912,0.040613407722843976,0.07592241825973914,0.016380115098086307,0.049315240118009765,0.029786592561217542,-0.022418396561393848,0.05217895668989542,0.032038976045163745
ICOSLG,0.03561873995979521,0.01754734399332752,-0.02163651058010641,0.0058972348961260634,0.004090421622723794,0.13082253486965842,0.06936023601568664,0.05517521417501309,-0.033768121901931625,0.021048370438159887,0.00936163929279989,-0.008405045065327051,0.010779651028849127,0.05081815480567196,-0.0571415886478541,0.028850887365135906,0.07047294119625401,0.008962506662569529,-0.015217246473524584,-0.036010973740999555,0.03444467652832907
WIF1,-0.057565461831279974,-0.029450163709289375,,,0.08594897127695723,-0.09481674144219258,-0.05495071968358618,-0.01879847032899611,0.01116089138527568,0.114472558195474,,-0.011394532587578976,,,,,,,,,-0.0018835492427182966
NPPC,0.034665302617117914,-0.01258212259822258,,-0.022547201603193394,0.0076113316389278774,-0.01192660570719025,-0.023055129789909104,-0.02082790582644562,-0.02472815777149,-0.05421932382112689,,0.02617632984647562,0.06840529751594801,0.0763855427836995,0.03391436495259634,0.06268264215833284,0.05351859241424292,-0.040631086101801564,-0.004184856541683622,,0.01814068618633769
LYZ,-0.011481851496638383,-0.01961763168281992,0.02259675512827684,0.05091503378277604,-0.05843910753623797,0.03876722204352648,0.07290111690864283,0.002297243261307116,-0.023686077448368197,0.06601351802599796,0.022892088152879263,0.007231990790499233,0.050855193666897135,-0.07411193862516771,0.02767530963713444,0.04420728117955581,0.06743282472873909,0.00868546902628194,0.08857576823589176,0.015854800016729162,-0.020012005024301106
EREG,,,,,0.0030974099281728747,,,,,-0.022465650819733337,-0.02488548844189523,,,,,,0.0179443431913428,-0.040284586984626856,,-0.022788548641996392,0.07129212935101464
SPTAN1,-0.04138431940158352,-0.025695884486502917,0.0034640975923654537,0.024340238873568038,0.04459655582701144,-0.05944244259800345,-0.057297083794499624,0.028227877155231666,0.014170965611649565,0.02476582812472181,-0.006892169880477995,-0.043769114693346045,0.04991192163084095,-0.05844300766401723,0.036230764323381834,0.026957952314527186,-0.011055882160601554,0.0201156345946109,-0.03541386061786282,-0.04535399665425678,0.011878081141573344
LIPC,0.010691824560930983,-0.02003778471881319,-0.023126242050514563,-0.026120283112297672,-0.028501421619329528,-0.029329631747903637,0.028584525957114266,-0.01908657287655404,,0.12327002764198287,0.044353721349910655,-0.00022941742242098672,-0.032988734251073466,-0.05338706826055653,0.0634933997012397,-0.060821958833049854,,,0.004115624634074927,-0.029047871739438836,-0.028813363087300658
COL8A1,0.056892471211467996,0.0578528751691922,0.02750986121907808,0.056847969532301666,0.01507281878970515,0.033615167508620966,0.018460958178860815,0.00442276023838358,0.019122771668973554,0.05552055648483997,-0.11817479821588643,-0.01613030756158975,0.014666620017811776,-0.044483683555458044,-0.06238820583103979,-0.03224334603071459,0.14879106537618703,0.05003227838662065,-0.04430716771538919,0.08148973237257914,0.003633827096310658
GSTM2,-0.029731101320477484,-0.009018249639509415,0.04520017024118859,0.006624301052398093,0.03984267488285929,-0.015993716284446936,0.0780132063995306,0.01898323444928075,-0.015168901341161143,-0.035731894407566016,0.17979138788456572,0.017856144587191453,0.026285822764678477,0.045703808026017784,0.08162377416733442,0.015634513013121652,0.04205076691288378,0.08931663212329152,0.019582091905601024,-0.050613231029041944,0.008236341741645026
IL4,,,,,,,,,,,,,,0.0735546802827376,,,,,,,
SPX,0.019977917708615102,0.033261713782422354,-0.002356393459392615,-0.028622714148797888,0.0283674840912628,-0.04053881549000996,-0.00022962002956930996,-0.02769284003286564,-0.03687254107014407,0.0333871542947814,,-0.007225594077980295,0.09123909880183244,,,0.04053644353387877,0.007869764215838914,0.05698476979106496,-0.026298887808469718,-0.05942177041141042,-0.007297106732905085
MFGE8,0.10269629306475776,0.02176495477545147,-0.04777302453347332,-0.0534724324231029,0.045830357293744774,0.07191395586020614,0.02512314583390018,-0.014198549450429875,-0.03372595996937167,0.019868139486927474,-0.030158100082602543,0.07048541894893938,0.015408090052429482,-0.023585144776673034,-0.020505149640950224,0.01736798434695821,0.06980296015195717,0.02356982983980292,-0.07129531951395943,0.037066751365447036,0.029618765607642518
TGFA,0.10835039763276424,-0.002031605553335764,0.06732815609821012,0.0012681954213036202,-0.059755451457533575,0.09418934830524076,0.0946611495800106,-0.04768092435158643,0.029471078692643243,0.03689454517515469,0.02524058386222456,0.04052759297623418,0.07798376710711281,0.04943531029884483,-0.09967453712295915,0.0041281497673101375,0.01081438996240112,0.07355855558303737,0.06618941371622576,0.04139191499407288,0.03436813141659619
SLIT2,-0.05012990332521698,0.12924001960210665,-0.01453661004416002,-0.010349374632863607,0.006603173174505618,0.06476186552825693,-0.04360577718706617,-0.019289804945575705,1.3224188398634503e-05,-0.05338995728791683,-0.04121690230197514,-0.004446563716311202,-0.04308985101070923,-0.04382370473392951,0.020240360772862315,-0.03347695944607737,0.10465670509624744,0.028831919141973496,0.005730599974907944,0.03138764247777476,0.0069282859237703755
PLTP,-0.05485074363514312,-0.009834910416018064,-0.011888109907091325,0.04439764029253112,-0.026737772070425325,0.008367785956703185,0.1777725631177917,0.0641137965885603,0.004982667987179959,0.046993560791591914,-0.00967680708336816,-0.008360780227284747,0.03083108255793078,-0.1114129055321342,0.046539493375420835,0.011922597888567789,-0.011142834811892035,0.009194304362419437,-0.06258555757420935,-0.07167374929289923,0.04106346702442566
APOD,-0.08322252010813103,0.05379665968774597,-0.03587584911788652,-0.02145165353022889,0.03357990834090539,-0.05581901305840295,-0.014829132506426798,0.016222355133915255,-0.022275166269944056,0.03216116935517769,0.0065236033397091135,0.00980130537907383,-0.034892918265187464,0.11494524677704178,0.05237728953753965,-0.09767098364967731,0.145154247384864,0.1332002449455526,0.07702178609265972,-0.08334860195261334,0.010395159639406168
B2M,-0.006687808218825647,0.10627879835157782,-0.07221560945807246,0.03891426531983964,-0.02742452508794533,0.08181172483336674,0.19015370250580088,0.03145875161010303,-0.012719983365413206,0.0007026206961405733,0.08029839809295632,0.038779303786352075,0.001994984676978148,-0.011600274856931297,-0.061444898949060064,0.01975261053574665,0.054649350177519436,0.11465424541916193,0.006654476530135887,-0.017435971728843987,0.017165175155128085
OMG,-0.024914183317718802,0.009483541534518702,-0.04770481486615445,0.0010902415537119904,0.02299471036454535,-0.06543247998365968,-0.13421220634828687,-0.0014463849161144707,0.08395285677609692,-0.06767654099070357,0.0327174477750903,-0.009933379467986642,0.03258769178602366,0.10731848231891963,0.03624174597584568,-0.04947810764214571,0.12628585408156998,0.14747545421216723,0.08398466624250253,-0.03403508772452433,0.02574106001779266
CXCL3,0.026992769280961927,0.0040721914138190235,0.04394390185428177,-0.004573129310492618,-0.034625882767662125,,-0.03320316875230261,0.02227661680220367,-0.019034935332630232,-0.031625903061663116,0.04193817084118332,0.04257633194868693,0.013517842488992248,0.06980768534457005,,,-0.03558935377159127,0.0012362155106649987,-0.018788973249896788,-0.06566404646394482,0.12098494110834684
